cik10,company_name,sec_terminal_date,completion_accession,completion_items,nearby_25_nse,notice_accessions,later_periodic_filing,terminal_reason
0001808158,REPARE THERAPEUTICS INC.,2026-01-28,0001193125-26-027394,2.01|3.01|3.03|5.01|5.02|8.01|9.01,True,0001354457-26-000100,False,completion_8k
0001846510,SOHO HOUSE & CO INC.,2026-01-29,0001140361-26-002807,1.01|1.02|2.01|2.03|3.01|3.03|5.02|5.03|8.01|9.01,True,0000876661-26-000066,False,completion_8k
0001509589,"CIVITAS RESOURCES, INC.",2026-01-30,0001104659-26-008521,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000073,False,completion_8k
0000028412,COMERICA INC,2026-02-02,0001193125-26-032627,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000079,False,completion_8k
0001338749,POTLATCHDELTIC CORP,2026-02-02,0001193125-26-032108,2.01|3.01|3.03|5.01|5.02|5.03|9.01,False,,False,completion_8k
0001435508,"FIRST SAVINGS FINANCIAL GROUP, INC.",2026-02-02,0001354457-26-000121,,True,0001354457-26-000121,False,form25_plus_form15_no_later_periodic
0001687221,"REV GROUP, INC.",2026-02-02,0000876661-26-000076,,True,0000876661-26-000076,False,form25_plus_form15_no_later_periodic
0001721947,JAMF HOLDING CORP.,2026-02-02,0001104659-26-009193,1.01|1.02|2.01|2.03|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000116,False,completion_8k
0001725057,"DAYFORCE, INC.",2026-02-04,0001140361-26-003628,1.01|1.02|2.01|3.01|3.02|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0000876661-26-000087,False,completion_8k
0001820566,INSPIRATO INC,2026-02-04,0001820566-26-000018,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000133,False,completion_8k
0001733294,GENERATION BIO CO.,2026-02-09,0001104659-26-012121,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000149,False,completion_8k
0001029142,DYNAVAX TECHNOLOGIES CORP,2026-02-10,0001193125-26-043821,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000154,False,completion_8k
0001417398,"HILLENBRAND, INC.",2026-02-10,0001193125-26-043797,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000115,False,completion_8k
0001320695,"TREEHOUSE FOODS, INC.",2026-02-11,0001320695-26-000014,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000121,False,completion_8k
0001012477,AVADEL PHARMACEUTICALS PLC,2026-02-12,0001104659-26-013880,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000172,False,completion_8k
0000917470,OLYMPIC STEEL INC,2026-02-13,0001193125-26-051373,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000183,False,completion_8k
0001131554,SYNCHRONOSS TECHNOLOGIES INC,2026-02-13,0001628280-26-008072,1.02|2.01|3.01|3.03|5.01|5.02|5.03|5.07|8.01|9.01,True,0001354457-26-000179,False,completion_8k
0001412665,"MIDWESTONE FINANCIAL GROUP, INC.",2026-02-20,0001412665-26-000015,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000184,False,completion_8k
0001599901,"AVIDITY BIOSCIENCES, INC.",2026-02-27,0001193125-26-079570,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000224,False,completion_8k
0001827821,"FORGE GLOBAL HOLDINGS, INC.",2026-03-02,0001827821-26-000010,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000186,False,completion_8k
0001851194,"VENTYX BIOSCIENCES, INC.",2026-03-04,0001193125-26-090059,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000227,False,completion_8k
0001475115,"EVENTBRITE, INC.",2026-03-10,0001140361-26-008636,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000219,False,completion_8k
0001540013,QUIPT HOME MEDICAL CORP.,2026-03-16,0001104659-26-027980,1.01|2.01|3.01|3.03|5.01|5.02|8.01|9.01,True,0001354457-26-000255,False,completion_8k
0001545654,"ALEXANDER & BALDWIN, INC.",2026-03-17,0001104659-26-029533,1.02|2.01|3.01|3.03|5.01|5.02|8.01|9.01,True,0000876661-26-000229,False,completion_8k
0001699838,"CONFLUENT, INC.",2026-03-17,0001104659-26-029071,1.01|2.01|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000262,False,completion_8k
0000039899,TEGNA INC,2026-03-20,0001104659-26-032772,1.01|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000273,False,completion_8k
0000846475,ZYNEX INC,2026-03-20,0001104659-26-032723,1.03|9.01,True,0001354457-26-000080,False,bankruptcy_equity_termination
0001124140,EXACT SCIENCES CORP,2026-03-23,0001193125-26-118700,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000277,False,completion_8k
0001372020,GREAT LAKES DREDGE & DOCK CORP,2026-04-01,0001193125-26-136214,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000316,False,completion_8k
0001413837,FIRST FOUNDATION INC.,2026-04-01,0001104659-26-038418,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000308,False,completion_8k
0001056285,"KIRKLAND'S, INC",2026-04-02,0001437749-26-011128,1.01|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000324,False,completion_8k
0000859737,HOLOGIC INC,2026-04-07,0001193125-26-144632,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000329,False,completion_8k
0001758057,"LUMINAR TECHNOLOGIES, INC./DE",2026-04-07,0001140361-26-013403,1.03|3.02|3.03|5.01|5.02|9.01,True,0001354457-26-000083,False,bankruptcy_equity_termination
0001012100,SEALED AIR CORP/DE,2026-04-09,0001193125-26-148959,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000345,False,completion_8k
0001053352,HERITAGE COMMERCE CORP,2026-04-21,0001193125-26-167257,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000355,False,completion_8k
0000909108,DIAMOND HILL INVESTMENT GROUP INC,2026-04-22,0000950103-26-006019,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000360,False,completion_8k
0001845337,"DAY ONE BIOPHARMACEUTICALS, INC.",2026-04-23,0001193125-26-171997,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000366,False,completion_8k
0001178879,"AMICUS THERAPEUTICS, INC.",2026-04-27,0001140361-26-016968,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000371,False,completion_8k
0001786205,"ARCELLX, INC.",2026-04-28,0001104659-26-050318,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000381,False,completion_8k
0001071255,"GOLDEN ENTERTAINMENT, INC.",2026-04-30,0001104659-26-052390,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000392,False,completion_8k
0001756701,"LINKBANCORP, INC.",2026-05-01,0000943374-26-000182,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000396,False,completion_8k
0000351834,SUNOPTA INC.,2026-05-04,0001193125-26-202554,1.02|2.01|3.01|3.03|5.01|5.02|7.01|9.01,True,0001354457-26-000399,False,completion_8k
0001830188,"UNITED HOMES GROUP, INC.",2026-05-04,0001104659-26-054519,1.02|2.01|3.01|3.02|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000401,False,completion_8k
0000034563,FARMER BROTHERS CO,2026-05-05,0001104659-26-055386,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000407,False,completion_8k
0001600626,PEAKSTONE REALTY TRUST,2026-05-06,0001140361-26-019333,2.01|3.01|3.02|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000389,False,completion_8k
0001856236,"EUROPEAN WAX CENTER, INC.",2026-05-08,0001193125-26-213462,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000419,False,completion_8k
0001607939,"UDEMY, INC.",2026-05-11,0001140361-26-020398,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000432,False,completion_8k
0001743907,"SUN COUNTRY AIRLINES HOLDINGS, INC.",2026-05-13,0001140361-26-021071,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000443,False,completion_8k
0001492422,"APELLIS PHARMACEUTICALS, INC.",2026-05-14,0001193125-26-222923,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0001354457-26-000449,False,completion_8k
0001129155,MARINE PRODUCTS CORP,2026-05-15,0001104659-26-062557,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000437,False,completion_8k
0001803737,"ENHABIT, INC.",2026-05-15,0001193125-26-225491,1.01|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000435,False,completion_8k
0001484565,SOLENO THERAPEUTICS INC,2026-05-18,0001193125-26-228016,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000469,False,completion_8k
0001853513,"MISTER CAR WASH, INC.",2026-05-19,0001193125-26-229866,1.01|1.02|2.01|2.03|3.01|3.03|5.02|5.03|7.01|9.01,True,0001354457-26-000478,False,completion_8k
0000924901,"VERIS RESIDENTIAL, INC.",2026-05-27,0001104659-26-066981,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000458,False,completion_8k
0000794619,AMERICAN WOODMARK CORP,2026-05-28,0001193125-26-243155,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000504,False,completion_8k
0001133470,CALAVO GROWERS INC,2026-05-29,0001193125-26-246170,1.02|2.01|3.01|3.03|5.01|5.02|9.01,True,0001354457-26-000505,False,completion_8k
0000045876,ENVIRI CORP,2026-06-01,0001193125-26-251741,1.02|2.01|3.01|3.03|5.01|9.01,True,0000876661-26-000489,False,completion_8k
0000923139,FLUSHING FINANCIAL CORP,2026-06-01,0001193125-26-251765,2.01|3.01|3.03|5.01|5.02|9.01,True,0001354457-26-000513,False,completion_8k
0001489096,"THERMON GROUP HOLDINGS, INC.",2026-06-01,0001104659-26-068666,1.02|2.01|3.01|3.03|5.01|5.02|7.01|9.01,True,0000876661-26-000492,False,completion_8k
0000355019,FONAR CORP,2026-06-03,0001193125-26-255449,1.01|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000523,False,completion_8k
0000937556,MASIMO CORP,2026-06-10,0001104659-26-072151,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000556,False,completion_8k
0001408100,"KENNEDY-WILSON HOLDINGS, INC.",2026-06-16,0001140361-26-025340,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000537,False,completion_8k
0001802457,"ORIGIN MATERIALS, INC.",2026-06-23,0001354457-26-000608,,True,0001354457-26-000608,False,form25_plus_form15_no_later_periodic
0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",2026-06-25,0001193125-26-282050,1.01|1.02|2.01|2.03|2.04|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000553,False,completion_8k
0001127703,PROASSURANCE CORP,2026-06-26,0001127703-26-000032,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000573,False,completion_8k
0000034088,EXXON MOBIL CORP,2026-07-01,0001193125-26-291986,1.01|2.01|3.01|3.03|5.02|5.03|9.01,True,0000876661-26-000593,False,completion_8k
0001274173,JANUS HENDERSON GROUP PLC,2026-07-01,0000876661-26-000587,,True,0000876661-26-000587,False,form25_plus_form15_no_later_periodic
0001320414,SELECT MEDICAL HOLDINGS CORP,2026-07-01,0001104659-26-079643,1.01|2.01|2.03|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000585,False,completion_8k
0001473844,"STELLAR BANCORP, INC.",2026-07-01,0001193125-26-291511,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000583,False,completion_8k
0001567925,"SILA REALTY TRUST, INC.",2026-07-01,0001140361-26-027203,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000591,False,completion_8k
0001606268,"VIA RENEWABLES, INC.",2026-07-01,0001354457-26-000630,,True,0001354457-26-000630,False,form25_plus_form15_no_later_periodic
0001633931,TOPBUILD CORP,2026-07-01,0001104659-26-079876,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000589,False,completion_8k
0001808665,"ASSERTIO HOLDINGS, INC.",2026-07-07,0001354457-26-000643,,True,0001354457-26-000643,False,form25_plus_form15_no_later_periodic
0001868726,"OLAPLEX HOLDINGS, INC.",2026-07-07,0001193125-26-296993,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000642,False,completion_8k
0001169445,"TRUBRIDGE, INC.",2026-07-09,0001193125-26-299668,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000655,False,completion_8k
0001808220,"GOHEALTH, INC.",2026-07-10,0001354457-26-000659,,True,0001354457-26-000659,False,form25_plus_form15_no_later_periodic
0001434868,"ESPERION THERAPEUTICS, INC.",2026-07-13,0001104659-26-082926,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000668,False,completion_8k
0001175535,WHITESTONE REIT,2026-07-14,0001193125-26-303327,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000617,False,completion_8k
0001579214,"EMERALD HOLDING, INC.",2026-07-14,0001193125-26-303283,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000615,False,completion_8k
0001861560,"NUVALENT, INC.",2026-07-15,0001193125-26-304126,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000693,False,completion_8k
0000720154,"INOTIV, INC.",2026-07-16,0001628280-26-048369,1.03|7.01|9.01,True,0001354457-26-000660,False,bankruptcy_equity_termination
0000892553,CHART INDUSTRIES INC,2026-07-16,0001193125-26-305482,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000623,False,completion_8k
0001369568,"CATALYST PHARMACEUTICALS, INC.",2026-07-16,0001193125-26-304984,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000694,False,completion_8k
0001160791,GOLD RESOURCE CORP,2026-07-20,0001104659-26-084745,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001143313-26-000042,False,completion_8k
0001855457,"KORE GROUP HOLDINGS, INC.",2026-07-21,0001140361-26-029039,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|5.07|7.01|9.01,True,0000876661-26-000635,False,completion_8k
0001493225,"NORTHFIELD BANCORP, INC.",2026-07-22,0001193125-26-312412,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000710,False,completion_8k
0001618563,NATIONAL STORAGE AFFILIATES TRUST,2026-07-22,0001104659-26-085888,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000637,False,completion_8k
0001562476,TAYLOR MORRISON HOME CORP,2026-07-24,0001193125-26-316037,1.01|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000640,False,completion_8k
0001141103,CROSS COUNTRY HEALTHCARE INC,2026-07-28,0000950103-26-011218,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000712,False,completion_8k
0001606498,"AVANOS MEDICAL, INC.",2026-07-30,0001606498-26-000115,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000646,False,completion_8k
0001806201,OPEN LENDING CORP,2026-07-30,0001193125-26-325062,1.02|2.01|3.01|3.03|5.01|5.03|9.01,True,0001354457-26-000741,False,completion_8k
0001858681,"APOLLO GLOBAL MANAGEMENT, INC.",2026-07-31,0000876661-26-000653,,True,0000876661-26-000653,False,form25_plus_form15_no_later_periodic
0000801337,WEBSTER FINANCIAL CORP,2026-08-20,0001193125-26-357758,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000696,False,completion_8k
0001611983,LIBERTY BROADBAND CORP,2026-08-21,0001140361-26-033932,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000811,False,completion_8k
