date,market_state,ggg_net_return,fg_net_return,ggg_fwd8,fg_fwd8,fg_sh8_annualized,bil_fwd8,frontier_beats_ggg_label,deploy_quality_label,triple_barrier_label,conservative_override_label,rerisk_quality_label,phase1_r2a,phase2_avg_trend_quality,phase4_raw_leadership_quality,phase4_inverted_fragility,phase5_master_deployment_quality,fragility_guard_active_flag,trailing_8w_portfolio_vol,trailing_8w_spy_return,trailing_8w_ggg_return,trailing_8w_phase5_return
2015-10-30,neutral_mixed,-0.008134006846057992,-0.0081276335661991,0.004095285745324917,0.0041627929077947545,0.482115345739722,0.0002184282787141001,0.0,0.0,0.0,0.0,,0.9949226145583536,-1.0,0.5264957300337767,-0.5264957300337767,0.045833104425435,1.0,0.03257842730073333,0.08526370415656626,-0.0052388093760952215,-0.005277044104060158
2015-11-06,neutral_mixed,-0.011782916260131891,-0.011782916260131891,0.00884356860430513,0.00891139500251592,1.0910111560112428,0.0,0.0,1.0,0.0,0.0,,1.0,-1.0,1.1521401890739886,-1.0,-0.1992122258348862,1.0,0.042950491007642186,0.07315242574583558,-0.017105970208369348,-0.01714374880910452
2015-11-13,neutral_mixed,0.013931790215159657,0.013931790215159657,-0.01038504062814527,-0.010318507004500543,-1.5445281760025922,0.0,0.0,0.0,0.0,0.0,,0.3390814371478872,-1.0,0.7215810773795058,-0.7215810773795058,-0.8399272489715172,1.0,0.05775805060459573,0.036274806130279114,0.002029817230467801,0.001991303124935895
2015-11-20,stressed_panic,0.004778405982705708,0.004778405982705708,-0.012901205175335773,-0.012834840718035423,-2.022179077258853,-0.00021884040754183154,0.0,0.0,-1.0,0.0,,0.8786420070380706,-1.0,0.3343659655515941,-0.3343659655515941,0.0107852738017808,0.0,0.05697840920834666,0.08535105094082107,0.0008671221322333889,0.0008286527161520674
2015-11-27,neutral_mixed,-0.0006458382880145032,-0.0006454259443682041,-0.008214219953814994,-0.008147949630124884,-1.206262703802768,-0.00043717319526725973,0.0,0.0,-1.0,0.0,,-0.0028858685817663,-0.9556612974734092,0.9589385993654598,-0.9589385993654598,-1.0,1.0,0.05701269290668279,0.07466690582338242,0.0002682707130678974,0.0002302370194451342
2015-12-04,neutral_mixed,-0.010334888157948087,-0.010172510139795367,-0.0008679667912550038,-0.0009651209474114131,-0.1552114616345858,0.0,0.0,0.0,0.0,0.0,,-0.1529192849025787,-0.8911643742822606,1.3010438105375282,-1.0,-1.0,1.0,0.06137115033707505,0.041176169739726376,-0.013516257135168463,-0.013391916808055626
2015-12-11,neutral_mixed,0.0007479007775256835,0.000657045232536052,-0.0016522024766333354,-0.0016586433143248591,-0.280334588145327,0.0,0.0,0.0,0.0,0.0,,-0.389900471092007,-0.7929083660374063,0.8175981297904852,-0.8175981297904852,-1.0,1.0,0.06141345734046451,-0.006837861725583427,-0.013261435045845649,-0.013236657720636869
2015-12-18,stressed_panic,0.009390443231759544,0.009383931152473799,-0.008570078923311408,-0.008570078923311408,-2.077838691469695,-0.00021838057822021195,0.0,0.0,-1.0,0.0,,1.0,-1.0,1.2778239481245954,-1.0,-0.1895634499591115,1.0,0.06752089733523342,-0.030357862512848666,-0.0023551775777562733,-0.0022816932487605968
2015-12-25,stressed_panic,-0.0017209076483730306,-0.0017209076483730306,-0.005060547697054885,-0.005060547697054885,-1.1852311460148806,0.0,0.0,0.0,-1.0,0.0,,0.7154813782563189,-1.0,0.779160149654569,-0.779160149654569,-0.4116525318651336,1.0,0.06384170992857607,-0.004934006257968471,0.004095285745324917,0.0041627929077947545
2016-01-01,neutral_mixed,-0.007109720094102131,-0.007109720094102131,0.006288046463557517,0.006288046463557517,1.7804223680328988,0.0,0.0,1.0,0.0,0.0,,0.9105261467633426,-0.8798631226294685,1.180777637767708,-1.0,-0.1840768088943618,1.0,0.0579757018919516,-0.023598919272334373,0.00884356860430513,0.00891139500251592
2016-01-08,stressed_panic,-0.005393800777484121,-0.005393800777484121,0.01353198572177794,0.01353198572177794,5.571009943817524,0.0002184282787141001,0.0,1.0,0.0,0.0,,-0.0199180570165813,-0.9110677256007466,1.226936944395356,-1.0,-1.0,1.0,0.04599293249940909,-0.046794296632119536,-0.01038504062814527,-0.010318507004500543
2016-01-15,stressed_panic,0.0022236873227117026,0.0022236873227117026,0.015295815668272095,0.015295815668272095,5.94679684527872,0.00021888830914851276,0.0,1.0,0.0,0.0,,0.5882389900696186,-1.0,-0.2414166387289415,0.2414166387289415,-0.0190964084828946,0.0,0.04390787664050926,-0.09737834896822906,-0.012901205175335773,-0.012834840718035423
2016-01-22,stressed_panic,0.004099338397001559,0.004099338397001559,0.008350165905682383,0.008350165905682383,2.905217817040931,0.00021888830914851276,0.0,1.0,0.0,0.0,,1.0,-1.0,-0.3564059704168688,0.3564059704168688,0.5339239267668435,0.0,0.04627450340748029,-0.08544629646287438,-0.008214219953814994,-0.008147949630124884
2016-01-29,stressed_panic,-0.003004342989810681,-0.0030043429898106815,0.017126329948518704,0.017193717648988915,6.176602214856196,0.0,0.0,1.0,0.0,0.0,,1.0,-1.0,-1.0890856645066676,1.0,0.8749191238937707,0.0,0.03871558782382497,-0.07035132431678959,-0.0008679667912550038,-0.0009651209474114131
2016-02-05,stressed_panic,-3.760322972419932e-05,-3.760322972419943e-05,0.02074340084430415,0.020837423233221353,7.820519789960095,0.0,0.0,1.0,1.0,0.0,,1.0,-1.0,-1.1859566438828657,1.0,0.87358597020879,0.0,0.03865406307687785,-0.06346078317957815,-0.0016522024766333354,-0.0016586433143248591
2016-02-12,stressed_panic,0.0023960487030616757,0.0023960487030616757,0.020443973019100392,0.020568517260053376,7.707040549961884,0.0004379899117046282,0.0,1.0,1.0,0.0,,1.0,-1.0,-1.9049687840078455,1.0,0.8722588921696713,0.0,0.028584227824131923,-0.06694328045468356,-0.008570078923311408,-0.008570078923311408
2016-02-19,stressed_panic,0.0018128687413111425,0.0018128687413111425,0.013570439404124057,0.013689544924047725,3.5637073478383705,0.0,0.0,1.0,0.0,0.0,,1.0,-1.0,-1.4525256386014682,1.0,0.8709378437681226,0.0,0.029393368986006925,-0.06651073194438561,-0.005060547697054885,-0.005060547697054885
2016-02-26,stressed_panic,0.004215500557855951,0.004215500557855951,0.023306137421499562,0.023427593932321633,3.9583176343790765,0.0004379899117046282,0.0,1.0,1.0,0.0,,1.0,-1.0,-2.004925814969565,1.0,0.86962277948214,0.0,0.024633856732362028,-0.043066357754666496,0.006288046463557517,0.006288046463557517
2016-03-04,stressed_panic,0.0017660446746581768,0.0017660446746581761,0.0330830625907661,0.03401921254681883,4.993366032641674,0.0004381002826279179,0.0,1.0,1.0,0.0,,1.0,-1.0,-0.9566163650615994,0.9566163650615994,0.8452772119714347,0.0,0.01680322766513021,0.044341157664368636,0.01353198572177794,0.01353198572177794
2016-03-11,stressed_panic,0.003967837658062751,0.003967837658062751,0.024891500187247395,0.02575544523809703,3.4667491380647166,0.000656624254832705,0.0,1.0,1.0,0.0,,-0.2850687154918615,-1.0,-1.4694375660242385,1.0,-0.6707075961869658,0.0,0.01777943480564953,0.07960150178418313,0.015295815668272095,0.015295815668272095
2016-03-18,stressed_panic,-0.0027697161423038876,-0.0027697161423038876,0.011917357327558165,0.012571695878944578,1.280350235064451,0.00021842827871432213,0.0,1.0,1.0,0.0,,-1.0,-0.6362545011173163,-2.182236980437172,1.0,-1.0,0.0,0.019963753923186636,0.07828084320275153,0.008350165905682383,0.008350165905682383
2016-03-25,neutral_mixed,0.0056729972157697475,0.005739626098251594,0.007798142772091454,0.0088866228689084,0.9283688965532435,0.00021951368499428803,0.0,1.0,1.0,0.0,,0.3376320305829554,-0.7315881316810738,-1.269744540234337,1.0,0.3277308288833261,0.0,0.01922725058896014,0.053931642314801964,0.017126329948518704,0.017193717648988915
2016-04-01,recovery_fragile,0.003518429856569542,0.0035443777694856167,0.01837711656154295,0.01931625746025345,1.786347152444684,0.00043810028262813994,0.0,1.0,1.0,0.0,1.0,-0.8113851787070633,-0.6000828557868676,-1.2117910215999492,1.0,-0.9262318252086134,0.0,0.01836828297615533,0.10660894630402207,0.02074340084430415,0.020837423233221353
2016-04-08,neutral_mixed,0.0021020029432681467,0.002132000502200724,0.023947056515667198,0.024854702561562414,2.2516308692377405,0.00021853862541476587,0.0,1.0,1.0,0.0,,0.3094493708886798,-0.2793089139005726,-0.8580769958822209,0.8580769958822209,0.6410716171478457,0.0,0.018400669297250993,0.10140224469036352,0.020443973019100392,0.020568517260053376
2016-04-15,neutral_mixed,-0.004935168986656316,-0.004939684265544277,0.03571939433565041,0.03657171512780866,3.430592476956389,0.00021951368499451007,0.0,1.0,1.0,0.0,,-0.0456810186039729,-0.4156571687797137,-0.4652284100187774,0.4652284100187774,-0.1218358673406445,0.0,0.026627499648063928,0.08776867792329002,0.013570439404124057,0.013689544924047725
2016-04-22,neutral_mixed,0.013861341120794035,0.013862536781390952,0.02384129907407395,0.024691816268759492,2.5095546491288925,0.0,0.0,1.0,1.0,0.0,,-0.6077972454068077,-0.2899108081572284,-0.0008513482593251,0.0008513482593251,-0.9259756238469652,0.0,0.040908254980034905,0.07667114447707557,0.023306137421499562,0.023427593932321633
2016-04-29,recovery_fragile,0.011337170360051885,0.012133484392967107,0.04457735886503156,0.04605166831288998,3.120435213300416,-0.0002184908767188798,0.0,1.0,-1.0,0.0,1.0,0.9855847614187428,-0.5600979566801494,-0.9275385925205536,0.9275385925205536,1.0,0.0,0.046855978658172405,0.03474648495489885,0.0330830625907661,0.03401921254681883
2016-05-06,neutral_mixed,-0.003992863171430835,-0.004055762382609881,0.06162686972720688,0.0636223760259258,4.390244903503693,0.00021910866430618903,0.0,1.0,-1.0,0.0,,0.1033787203919942,-0.8296494503748518,-1.901446978492657,1.0,-0.0445304994575999,0.0,0.05140686997010137,0.01983184409679839,0.024891500187247395,0.02575544523809703
2016-05-13,neutral_mixed,-0.015393694548226769,-0.015586839538304628,0.06727384136004066,0.06969409645261648,5.2782264767691975,0.0004381002826279179,0.0,1.0,1.0,0.0,,0.3139553181363668,-1.0,-0.6440011919725178,0.6440011919725178,-0.1407188544686402,0.0,0.06963031792969326,0.001859290269236924,0.011917357327558165,0.012571695878944578
2016-05-20,neutral_mixed,0.0015792015928628846,0.002079417180362432,0.0720679990616242,0.07449479338399523,5.733735470569037,0.00021853862541476587,0.0,1.0,1.0,0.0,,0.7758665247109798,-1.0,-1.2810283305432395,1.0,0.6044567577282014,0.0,0.06863345234642641,0.011667756315112632,0.007798142772091454,0.0088866228689084
2016-05-27,recovery_confirmed,0.014052479004033466,0.013918785477034635,0.06676346483271511,0.06941870926396065,5.4244136251052355,0.00021910866430618903,1.0,1.0,1.0,0.0,1.0,-0.4363957781882543,-1.0,-0.9316573285491292,0.9316573285491292,-0.8895946270892491,0.0,0.07602484574417388,0.016045002214645,0.01837711656154295,0.01931625746025345
2016-06-03,recovery_confirmed,0.007582927341046722,0.007577075108265783,0.04365778027911338,0.04637989580171409,3.071409462726802,0.00021910866430618903,1.0,1.0,1.0,0.0,1.0,0.1547269495724187,-0.8013404541886114,-0.3716044859690015,0.3716044859690015,-0.2914660546551597,0.0,0.0771189725287998,0.02826433750337709,0.023947056515667198,0.024854702561562414
2016-06-10,recovery_confirmed,0.006505109364585046,0.006436693473165951,0.04350904033951286,0.04625517277122593,3.0635856276905127,0.00021853862541476587,1.0,1.0,1.0,0.0,1.0,-0.2132418563902544,-0.8193559598369923,-0.9211062904390184,0.9211062904390184,-0.4569373815194607,0.0,0.07365944709633947,0.011021602108477246,0.03571939433565041,0.03657171512780866
2016-06-17,recovery_confirmed,0.0022339238321688426,0.002242902347842159,0.035729184970284544,0.03875653560962866,2.5057058955149305,0.00021853862541476587,1.0,1.0,1.0,0.0,1.0,-0.2276163004012815,-0.6447910484744909,-0.8401785975811188,0.8401785975811188,-0.3536317946737944,0.0,0.06851937612273673,-0.006584687108756371,0.02384129907407395,0.024691816268759492
2016-06-24,neutral_mixed,0.03181998156562591,0.03323155615689105,-0.002773219690780926,-0.0010565981850121364,-0.06898835373668581,0.00021853862541476587,0.0,0.0,0.0,0.0,,1.0,-1.0,-1.418120200328635,1.0,0.8782753195582883,0.0,0.10208807923573905,-0.009853686238421533,0.04457735886503156,0.04605166831288998
2016-07-01,neutral_mixed,0.01226388828316104,0.01267328229821498,-0.008304462982460126,-0.007423757972415235,-0.7701753291025435,-0.00021906066621624198,0.0,0.0,-1.0,0.0,,1.0,-1.0,-2.252188099157612,1.0,0.876979571338543,0.0,0.09903909771660992,0.025722652684516456,0.06162686972720688,0.0636223760259258
2016-07-08,neutral_mixed,-0.010156408233286314,-0.00996728730867688,-0.01588169562039199,-0.014334727376246637,-1.3272399929008838,0.00043739361182915104,0.0,0.0,-1.0,0.0,,1.0,-0.9710354628338198,-2.2214232986034,1.0,0.902797304046326,0.0,0.08977541931715875,0.04393396620877077,0.06727384136004066,0.06969409645261648
2016-07-15,calm_trend,0.0060782612127855224,0.006576665130976143,-0.02820413716248471,-0.02702054493940076,-2.6803260268063815,0.00043739361182915104,0.0,0.0,-1.0,0.0,,0.918973460789382,-0.6248474277397039,-1.675566742236273,1.0,1.0,0.0,0.08809360663388835,0.055780780242721484,0.0720679990616242,0.07449479338399523
2016-07-22,calm_trend,0.00903500241719808,0.009128872042689182,-0.015239759154111354,-0.014626443992682647,-1.0756435168773364,-2.220446049250313e-16,0.0,0.0,-1.0,0.0,,0.5280846210939721,-0.7106784647930506,-1.1858131704985788,1.0,0.5750052853065277,0.0,0.0869810741132241,0.03866900144610996,0.06676346483271511,0.06941870926396065
2016-07-29,calm_trend,-0.014240929632145887,-0.014129465165592176,-0.006790985373378633,-0.0061623964601595915,-0.46355634450027533,0.00021823712987689703,0.0,0.0,-1.0,0.0,,-0.2548987690060217,-0.492497826240191,-0.99887244432769,0.99887244432769,-0.165855771427811,0.0,0.1045080728407803,0.037897380262139846,0.04365778027911338,0.04637989580171409
2016-08-05,calm_trend,0.006361664346492535,0.006316731464235593,-0.03690670745966029,-0.035838322281268487,-2.4822786626215128,0.00043739361182915104,0.0,0.0,-1.0,0.0,,-0.4706376454231013,-0.3424757422735238,-0.9669866881175808,0.9669866881175808,-0.3023866300245074,0.0,0.1045028707139965,0.04400737832286361,0.04350904033951286,0.04625517277122593
2016-08-12,calm_trend,-0.005238205945462753,-0.004940293557021295,-0.03829891963241794,-0.03739451108173586,-2.590199583677301,0.00043739361182915104,0.0,0.0,-1.0,0.0,,-0.8202390897491392,-0.164099144982514,-0.4867910747423145,0.4867910747423145,-0.8142867699215923,0.0,0.10784943154590744,0.05781505884425253,0.035729184970284544,0.03875653560962866
2016-08-19,calm_trend,-0.00653710158324035,-0.006369817962962137,-0.02144892715235802,-0.02082642294162973,-1.3113818124309413,0.00021910866430596698,0.0,0.0,-1.0,0.0,,-0.9187795173082904,-0.0952578469214501,-0.238803247499439,0.238803247499439,-1.0,0.0,0.0716463928509508,0.07528043768313797,-0.002773219690780926,-0.0010565981850121364
2016-08-26,calm_trend,0.006649239787921914,0.0062186097020383605,-0.04225721536067217,-0.04128387715066628,-2.6570886965754563,0.00021910866430596698,0.0,0.0,-1.0,0.0,,-0.9890938902552172,0.0257729027315634,0.4977122915882898,-0.4977122915882898,-1.0,0.0,0.06465403912766433,0.0351085246086944,-0.008304462982460126,-0.007423757972415235
2016-09-02,calm_trend,-0.01771949074199558,-0.016860546986367263,-0.025787513832693842,-0.025545679377070307,-1.701233161792575,0.0,0.0,0.0,-1.0,0.0,,-0.9137674650473716,-0.0010603138568817,-0.248568321175627,0.248568321175627,-0.8962203287004266,0.0,0.07360746819331786,0.02689853927816732,-0.01588169562039199,-0.014334727376246637
2016-09-09,calm_trend,-0.006519147559506745,-0.006378288535179577,-0.04801026949654785,-0.04792983421091923,-2.719013520053497,0.00021932162822069223,0.0,0.0,1.0,0.0,,-1.0,0.1421729630272363,0.4134739754922105,-0.4134739754922105,-1.0,0.0,0.07003478525898493,-0.011814522387905257,-0.02820413716248471,-0.02702054493940076
2016-09-16,calm_trend,0.022496174351826805,0.021983454987162424,-0.07142448418038494,-0.07067782991318261,-5.3780621393364125,-0.00043750368017791974,0.0,0.0,-1.0,0.0,,-0.4823481118143072,0.0767724406693638,-0.037065663691684,0.037065663691684,-0.4126058118130836,0.0,0.09147289907434333,-0.012853184793605532,-0.015239759154111354,-0.014626443992682647
2016-09-23,calm_trend,-0.005783586369902386,-0.005661148741957289,-0.06392248143621393,-0.06296022382508604,-4.546437992324233,0.0,0.0,0.0,-1.0,0.0,,-0.3366820143243068,0.0735506841756079,0.0532474456016159,-0.0532474456016159,-0.2877835043990929,0.0,0.08531359662531772,-0.00017947921402772238,-0.006790985373378633,-0.0061623964601595915
2016-09-30,calm_trend,-0.02415286759534676,-0.023731820300264304,-0.04167425357539167,-0.04119562868027837,-3.2922565543375844,0.0,0.0,0.0,-1.0,0.0,,-0.5786845291491827,0.0511999373425718,-0.1737070518080284,0.1737070518080284,-0.4791168650076913,0.0,0.100048720373733,-0.0036089136211039374,-0.03690670745966029,-0.035838322281268487
2016-10-07,calm_trend,-0.006676196936993774,-0.006546352796615418,-0.029154495642832456,-0.028468891424023424,-2.1277828657770237,2.2436468771536155e-05,0.0,0.0,-1.0,0.0,,-0.8298805612694411,0.0502821294800133,0.5555325655827976,-0.5555325655827976,-1.0,1.0,0.1001887952969282,-0.010682579659702096,-0.03829891963241794,-0.03739451108173586
2016-10-14,calm_trend,0.010869390630683835,0.010732258250169829,-0.05030939550939961,-0.049657689067270305,-4.177523862624931,0.0004595332772505678,0.0,0.0,-1.0,0.0,,-0.3176764836343295,-0.1313585440748401,0.9641402371608716,-0.9641402371608716,-0.9436639948617388,1.0,0.10726868346481239,-0.019875072978745134,-0.02144892715235802,-0.02082642294162973
2016-10-21,calm_trend,-0.014756538701729572,-0.014803884791838867,-0.03419081064219964,-0.033519966318963146,-2.849196803315666,0.00024067849511921757,0.0,0.0,-1.0,0.0,,0.1632443883252419,-0.3899732099605627,-0.1762934082446459,0.1762934082446459,0.008584456310964,0.0,0.10791929850085169,-0.010258737091575654,-0.04225721536067217,-0.04128387715066628
2016-10-28,calm_trend,-0.0008278293651654366,-0.0007214180181720467,-0.026617134732569325,-0.02607423861650704,-2.077719829933896,2.2436468771536155e-05,0.0,0.0,-1.0,0.0,,-0.201661149160124,-0.3134282852373378,-0.5030534355639295,0.5030534355639295,-0.1852785384334461,0.0,0.10263360553584941,-0.0217812665201903,-0.025787513832693842,-0.025545679377070307
2016-11-04,neutral_mixed,-0.029181433820443543,-0.029202736808429185,0.015681533370454526,0.01608211239747881,2.141519451318018,-0.00021906774276347907,0.0,1.0,0.0,0.0,,0.2577179641669349,-0.5113800638027062,-1.0775292604063738,1.0,0.4523833859391499,0.0,0.12254666663949071,-0.017238213239439637,-0.04801026949654785,-0.04792983421091923
2016-11-11,neutral_mixed,-0.002652148337552258,-0.0024349923891020505,0.025481787283976765,0.02555184518525455,3.407250462302003,0.0010944439077671397,0.0,1.0,1.0,0.0,,1.0,-0.7834199474711541,-1.2367154511830274,1.0,1.0,0.0,0.09350668498365627,0.014294382886166801,-0.07142448418038494,-0.07067782991318261
2016-11-18,neutral_mixed,0.0022487320967002687,0.0025963918818537233,0.021276109264877885,0.02110937209895014,2.7453388988421303,0.00043812865853376515,0.0,1.0,1.0,0.0,,0.7997279528344028,-0.2382708227105999,-1.1880952083651497,1.0,1.0,0.0,0.09798986116577263,0.011621081243203824,-0.06392248143621393,-0.06296022382508604
2016-11-25,neutral_mixed,-0.0009594152065109749,-0.0010560681879475233,0.027320251185279698,0.026614953352616544,3.512332867507799,0.00043812865853376515,0.0,1.0,1.0,0.0,,0.5816006011735754,0.2716807864352453,-0.8995802920419611,0.8995802920419611,1.0,0.0,0.08745847459717242,0.024133060630381342,-0.04167425357539167,-0.04119562868027837
2016-12-02,neutral_mixed,0.006300782560213464,0.006640303337234887,0.024679943699726037,0.023437900913999554,3.1519790922062474,0.0001967778248681551,0.0,1.0,1.0,0.0,,0.4101353385257646,0.3499875628404737,-0.8532624408645659,0.8532624408645659,1.0,0.0,0.09225772277430841,0.02157725793075027,-0.029154495642832456,-0.028468891424023424
2016-12-09,neutral_mixed,-0.011157636986989898,-0.011311504530577044,0.04233983479739667,0.040904576124060954,9.128209302379975,4.3730272502040535e-05,0.0,1.0,1.0,0.0,,0.2947373294651452,0.2993267021016687,-0.3441713854218903,0.3441713854218903,0.8964104561307079,0.0,0.0836576742813677,0.06282859908194793,-0.05030939550939961,-0.049657689067270305
2016-12-16,calm_trend,0.0019654655707124027,0.0019256889386356068,0.04265336893035587,0.04085292819713349,9.105741224107787,0.0004810353312936222,0.0,1.0,1.0,0.0,,-0.3657456844197992,0.8460182502948568,0.639600821333101,-0.639600821333101,0.0824101912906946,1.0,0.08185871800151795,0.057885789993022296,-0.03419081064219964,-0.033519966318963146
2016-12-23,neutral_mixed,0.007007472143346742,0.006976988530378084,0.03953428912911661,0.03743379230771504,8.468786159668829,0.0007001462042770523,0.0,1.0,1.0,0.0,,-0.2087798907911537,0.9031807120909224,0.9307644956334368,-0.9307644956334368,0.1695044361021227,1.0,0.08650683648307071,0.06822420424402642,-0.026617134732569325,-0.02607423861650704
2016-12-30,calm_trend,0.013005801834049327,0.01281819724344879,0.02559010669481898,0.023646228708186445,7.650541449245721,0.0005032766500421282,0.0,1.0,1.0,0.0,,-0.2433616265369471,0.9493764531887096,0.8134279628799617,-0.8134279628799617,0.2341568948673581,1.0,0.052419684020070245,0.07814654655443087,0.015681533370454526,0.01608211239747881
2017-01-06,calm_trend,0.006971204913700409,0.0068621637612221315,-0.00011473735870826118,-0.0010460364968639668,-0.11052198450258173,0.0003279639354891728,0.0,0.0,0.0,0.0,,-0.3938793762255422,1.0,0.6381236396495016,-0.6381236396495016,0.1936836400204263,1.0,0.05190747844675829,0.05604504809989175,0.025481787283976765,0.02555184518525455
2017-01-13,calm_trend,-0.0018616631482632387,-0.0017466430493119885,0.013461409702755667,0.011557844816021401,1.3614546462374042,0.0003279639354891728,0.0,1.0,0.0,0.0,,-0.7466337182995942,1.0,0.8571065262882409,-0.8571065262882409,-0.3524185243508344,1.0,0.05342980873976292,0.045255017640785544,0.021276109264877885,0.02110937209895014
2017-01-20,calm_trend,0.004953131874492602,0.004330002231857917,0.005044943720128536,0.003965271518537428,0.4842177313116739,0.000546778016663918,0.0,0.0,0.0,0.0,,-1.0,1.0,1.1565789692963762,-1.0,-0.7364826894965937,1.0,0.05241804346028627,0.029597260638515532,0.027320251185279698,0.026614953352616544
2017-01-27,calm_trend,0.00371449704131403,0.0035250661978540477,0.009607107604606036,0.008262712885635182,0.9395290520651896,0.0007657596568342306,0.0,1.0,0.0,0.0,,-1.0,1.0,1.3643721685761308,-1.0,-0.7355813612165246,1.0,0.05154300721186278,0.048432287835822985,0.024679943699726037,0.023437900913999554
2017-02-03,calm_trend,0.005884609766197904,0.00556211410213719,0.003690539033760265,0.0027389429543456245,0.338033003302132,0.0004811148530010634,0.0,0.0,-1.0,0.0,,-1.0,1.0,1.010831165052151,-1.0,-0.7346833340701212,1.0,0.03064278467662105,0.018461857228460943,0.04233983479739667,0.040904576124060954
2017-02-10,calm_trend,0.002266855158843518,0.0018759750782528744,-0.0013224559112423595,-0.0016849614044773809,-0.16082867782219445,0.0003502648228372873,0.0,0.0,-1.0,0.0,,-1.0,1.0,0.9990221414012072,-0.9990221414012072,-0.7332611074044657,1.0,0.030680456864576947,0.028750535602318328,0.04265336893035587,0.04085292819713349
2017-02-17,calm_trend,0.003995026435449511,0.003669132955368103,-0.004099938634013811,-0.0043743978661032745,-0.4718980115404948,0.00035008528443691844,0.0,0.0,-1.0,0.0,,-1.0,1.0,-0.57033766433929,0.57033766433929,0.1152626024847382,0.0,0.030273842637811767,0.041557433611972616,0.03953428912911661,0.03743379230771504
2017-02-24,calm_trend,-0.0005825308024909742,-0.0006422234723556229,0.006429761779788379,0.006381427947098173,0.6948867222935445,0.0007879672666464277,0.0,1.0,-1.0,0.0,,-1.0,1.0,-0.4514191494271107,0.4514191494271107,0.0508681250424069,0.0,0.021285948573056608,0.05909753937554929,0.02559010669481898,0.023646228708186445
2017-03-03,calm_trend,-0.01826698490476004,-0.01742523834633792,0.027944692531841175,0.027001456865628715,4.635192760618045,0.0007443615742004361,0.0,1.0,1.0,0.0,,-1.0,1.0,-0.4175109887968354,0.4175109887968354,0.0324782273625579,0.0,0.05355568563461339,0.04933729979857815,-0.00011473735870826118,-0.0010460364968639668
2017-03-10,neutral_mixed,0.011690764670293062,0.010848398655186844,0.017003635801668082,0.01690832188962421,3.457517303021382,0.00045959545110552114,0.0,1.0,0.0,0.0,,-1.0,1.0,0.5480667370514122,-0.5480667370514122,-0.4904003492442776,1.0,0.0599368096856885,0.04686170172190396,0.013461409702755667,0.011557844816021401
2017-03-17,neutral_mixed,-0.0033926756398134582,-0.0032083201645193176,0.02511000223005988,0.024819757007964238,5.618812783986885,0.0004595977583967681,0.0,1.0,1.0,0.0,,-0.753485299984174,1.0,0.8501400930723919,-0.8501400930723919,-0.3531017251835559,1.0,0.06034271277651298,0.049930640413041294,0.005044943720128536,0.003965271518537428
2017-03-24,neutral_mixed,0.008270621677670079,0.007820623280097484,0.02104056080555461,0.0212016743998118,5.3138377772775085,0.0006783950805149264,0.0,1.0,1.0,0.0,,-1.0,1.0,0.6141679091627564,-0.6141679091627564,-0.5255299237657687,1.0,0.06286973807266044,0.025799997360235194,0.009607107604606036,0.008262712885635182
2017-03-31,calm_trend,-1.0143968410904379e-05,5.313940840456477e-05,0.02951624937930819,0.029612929076920702,6.847879505939037,0.001335181862095025,0.0,1.0,1.0,0.0,,-0.566222099126108,1.0,0.4142101616304572,-0.4142101616304572,0.1129490317704559,0.0,0.061494659799017755,0.03237780826847647,0.003690539033760265,0.0027389429543456245
2017-04-07,calm_trend,-0.002739029108324607,-0.0025441220210883444,0.025181478629476617,0.025285341539513784,4.6879967854230955,0.0009629167039004738,0.0,1.0,1.0,0.0,,-0.5398417337292553,1.0,0.2992075622149194,-0.2992075622149194,0.2075330174676171,0.0,0.061724763513877554,0.020358461727078225,-0.0013224559112423595,-0.0016849614044773809
2017-04-14,calm_trend,0.0012027549398312845,0.0009652726936058932,0.02238858633506169,0.022802626753964716,4.067767628010869,0.0011816897917276137,0.0,1.0,1.0,0.0,,-0.5829972995259499,1.0,0.3858984516957321,-0.3858984516957321,0.1074940435193263,0.0,0.060851444045091393,-0.0066715626792730465,-0.004099938634013811,-0.0043743978661032745
2017-04-21,neutral_mixed,0.00998435933760579,0.010153921329828853,0.01399604537623289,0.01409475720339759,3.024191275163134,0.001182150949400551,0.0,1.0,1.0,0.0,,0.2476905053453018,1.0,0.2496444528889335,-0.2496444528889335,1.0,0.0,0.06663602977341959,-0.004770910732727285,0.006429761779788379,0.006381427947098173
2017-04-28,calm_trend,0.0027199916721505654,0.0027070091666611317,0.010060193915700122,0.010211571492798832,2.156797220275668,0.0009629013729002267,0.0,1.0,0.0,0.0,,0.1048212562826473,1.0,1.1587467882367175,-1.0,0.6128294569593029,1.0,0.04017077783496598,0.002918223112863938,0.027944692531841175,0.027001456865628715
2017-05-05,calm_trend,0.0009227086356955242,0.0009140122337279905,0.004314130741157829,0.0047272968996223685,0.9227060359089697,0.0014667609900169687,0.0,1.0,0.0,0.0,,-0.1433151503242215,1.0,1.3727710384309095,-1.0,0.3086543551649716,1.0,0.03388770050061064,0.012843691392423473,0.017003635801668082,0.01690832188962421
2017-05-12,calm_trend,0.00455111519050595,0.0045466096868418005,0.015231830636288857,0.0145110321061106,2.0252201676931922,0.001357091809290667,0.0,1.0,0.0,0.0,,0.0034340152921239,1.0,1.0546192614975476,-1.0,0.488046936148254,1.0,0.030443211791366213,0.00822651467475799,0.02511000223005988,0.024819757007964238
