Date,b7_breadth_gate_50d,b7_breadth_gate_13w,b7_breadth_scaler_composite,b7_risk_on_participation_gate,b7_sector_breadth_gate,b7_macro_stress_filter_mild,b7_macro_stress_filter_medium,b7_dollar_pressure_4w_mild,b7_dollar_pressure_blended_mild,b7_combined_conservative_gate
2021-06-25,0.011903123488485826,0.011817325749231273,0.012373580473086628,0.011817325749231273,0.011817325749231273,0.011817325749231273,0.011817325749231273,0.011847948969177766,0.011817325749231273,0.012097645322161921
2021-07-02,0.008501348177039271,0.008823873026774703,0.008824251380384729,0.008823873026774703,0.008823873026774703,0.008823873026774703,0.008823873026774703,0.008398061510038085,0.008823873026774703,0.008824062203579716
2021-07-09,-0.00691100999052163,-0.00691100999052163,-0.006962072538901022,-0.00691100999052163,-0.00691100999052163,-0.00691100999052163,-0.00691100999052163,-0.006298085723395136,-0.00691100999052163,-0.006936541264711327
2021-07-16,-0.003260632807349191,-0.003260632807349191,-0.003466097147187147,-0.003260632807349191,-0.003260632807349191,-0.003260632807349191,-0.003260632807349191,-0.0033196989747535507,-0.003260632807349191,-0.00336336497726817
2021-07-23,0.0058636432316576505,0.005983370063218748,0.006071662911191277,0.0058636432316576505,0.005983370063218748,0.005983370063218748,0.005983370063218748,0.005810582607523559,0.005983370063218748,0.006028755073679218
2021-07-30,-0.00016118781026346724,-0.000502435650893438,-0.0005319919068228085,-0.00016118781026346724,-0.000502435650893438,-0.000502435650893438,-0.000502435650893438,-0.0005335470949631301,-0.0005335470949631301,-0.0005483857324634683
2021-08-06,-0.0014395403993510297,-0.0014395403993510297,-0.0013776332488723534,-0.0014395403993510297,-0.0014395403993510297,-0.0014395403993510297,-0.0014395403993510297,-0.001247042651745055,-0.001247042651745055,-0.0012168942667440264
2021-08-13,0.002266232288067664,0.0022042015599869247,0.0022979762423796495,0.002266232288067664,0.002266232288067664,0.002266232288067664,0.002266232288067664,0.002266232288067664,0.0022270310610259473,0.0022428390102433985
2021-08-20,-0.013136150832746786,-0.012835872378470854,-0.013227765784568848,-0.013136150832746786,-0.013136150832746786,-0.013136150832746786,-0.013136150832746786,-0.013136150832746786,-0.01217475688745455,-0.012218507654913542
2021-08-27,0.015094733168462254,0.015094733168462254,0.015248108196644454,0.014990575974736369,0.014990575974736369,0.014990575974736369,0.014990575974736369,0.014990575974736369,0.015006893266643936,0.015136988448114156
2021-09-03,0.00864234805200487,0.00864234805200487,0.00955905125196869,0.0096885526480329,0.0096885526480329,0.0096885526480329,0.0096885526480329,0.0096885526480329,0.00949118885820474,0.009426712216732256
2021-09-10,-0.010160156663422522,-0.010160156663422522,-0.010852258048403557,-0.010160156663422522,-0.010160156663422522,-0.010160156663422522,-0.010160156663422522,-0.010160156663422522,-0.010160156663422522,-0.010506207355913039
2021-09-17,0.0008580841894727512,0.0007273565854099592,0.0007719596950090444,0.0008580841894727512,0.0008580841894727512,0.0008580841894727512,0.0008580841894727512,0.0008580841894727512,0.0008580841894727512,0.000817190780873539
2021-09-24,0.0004061535103843791,0.0006620251018487395,0.0004391647455933036,0.00045676390206071606,0.00045676390206071606,0.00045676390206071606,0.00045676390206071606,0.00045676390206071606,0.00045676390206071606,0.0004479643238270094
2021-10-01,-0.004265968738484264,-0.005080206058648477,-0.005407783645593959,-0.005080206058648477,-0.005080206058648477,-0.005080206058648477,-0.005080206058648477,-0.005080206058648477,-0.005080206058648477,-0.005243766777397241
2021-10-08,0.0009682408959226249,0.0008907456871613758,0.0009455531772217506,0.0008907456871613758,0.0009520030836805742,0.0009520030836805742,0.0009520030836805742,0.0009309882467884573,0.0009309882467884573,0.0009277632935590462
2021-10-15,0.013373535643767039,0.013373535643767039,0.014338326352648131,0.013373535643767039,0.014381659731037682,0.014381659731037682,0.014381659731037682,0.01397225270072075,0.01397225270072075,0.013950892811206797
2021-10-22,0.0036207243103641737,0.0036207243103641737,0.004113681159539477,0.003541202888350656,0.004203063749699252,0.004203063749699252,0.004203063749699252,0.00422792437380663,0.00422792437380663,0.00418424260732749
2021-10-29,0.001828677533348482,0.001828677533348482,0.002113721375178729,0.0021050136090304795,0.0021050136090304795,0.0021050136090304795,0.0021050136090304795,0.0021050136090304795,0.0021050136090304795,0.0021098487579976175
2021-11-05,0.006351181487677821,0.006351181487677821,0.006548964294392565,0.006351181487677821,0.006351181487677821,0.006351181487677821,0.006351181487677821,0.006351181487677821,0.006316415184659438,0.006416086999479616
2021-11-12,-0.00104558936408973,-0.00104558936408973,-0.0011279787350513004,-0.00104558936408973,-0.00104558936408973,-0.00104558936408973,-0.00104558936408973,-0.00104558936408973,-0.001129138083157832,-0.001169349593079757
2021-11-19,-0.0034123206035929724,-0.0034123206035929724,-0.0034773482432304743,-0.0034123206035929724,-0.0034123206035929724,-0.0034123206035929724,-0.0034123206035929724,-0.003445028070181579,-0.003118410494371826,-0.003148046850038297
2021-11-26,-0.015257132817005182,-0.015257132817005182,-0.01587993803365455,-0.015257132817005182,-0.015257132817005182,-0.015257132817005182,-0.015257132817005182,-0.014565140428046866,-0.014565140428046866,-0.014867653740609903
2021-12-03,-0.0021870252218542,-0.0021870252218542,-0.0021039182794475404,-0.0021870252218542,-0.002052054909547822,-0.0021870252218542,-0.0022546432847638394,-0.0017272220131775656,-0.0017272220131775656,-0.0018850418411235086
2021-12-10,0.0161452426194973,0.0161452426194973,0.017087711613480782,0.0161452426194973,0.017460750241697066,0.0161452426194973,0.015487488808397419,0.016916882563602426,0.016916882563602426,0.015447277412491162
2021-12-17,-0.0034866827161703184,-0.0034866827161703184,-0.00368897086946102,-0.0034866827161703184,-0.003729010902881245,-0.003618882463385308,-0.0035650564607290582,-0.0035140750497396353,-0.0035140750497396353,-0.0033917612477370918
2021-12-24,0.012984883171988532,0.012984883171988532,0.013981106059826756,0.012984883171988532,0.013981506177489009,0.013981506177489009,0.013981506177489009,0.013490855609234837,0.013517554910009678,0.01351732753452878
2021-12-31,0.005266437586119512,0.005266437586119512,0.005738655346761334,0.005284001542466708,0.005786181945052651,0.005786181945052651,0.005786181945052651,0.005786181945052651,0.005747330939412547,0.0057236103019762796
2022-01-07,-0.008263821603937196,-0.008263821603937196,-0.009368419376837165,-0.009302301207974399,-0.009302301207974399,-0.009302301207974399,-0.009302301207974399,-0.009302301207974399,-0.009603260757809817,-0.009636330171629208
2022-01-14,0.0013843742865739942,0.0013843742865739942,0.0013545140071709197,0.0013843742865739942,0.0014519880556162412,0.0014519880556162412,0.0014519880556162412,0.0014519880556162412,0.0014519880556162412,0.001406432790739045
2022-01-21,-0.013192749237605628,-0.013192749237605628,-0.01464783097668164,-0.013192749237605628,-0.01490690245333425,-0.01490690245333425,-0.01490690245333425,-0.01490690245333425,-0.01490690245333425,-0.014777366715007942
2022-01-28,0.001068855133437683,0.001068855133437683,0.001069359539555322,0.001068855133437683,0.0010689208061918907,0.0010689208061918907,0.001068920806191891,0.001064439307982204,0.001064439307982204,0.0010691401728736066
2022-02-04,-0.0025161321940738376,-0.0025161321940738376,-0.0024705448890722298,-0.0025161321940738376,-0.0025161321940738376,-0.0025161321940738376,-0.0026029407768547244,-0.0023693159413573257,-0.0023693159413573257,-0.0026005465441711773
2022-02-11,-0.00311536459790992,-0.00311536459790992,-0.003241574845570409,-0.00311536459790992,-0.00311536459790992,-0.0031570480896366696,-0.0029034896177868434,-0.003920929428836778,-0.003920929428836778,-0.0031946925003087205
2022-02-18,-0.0025178316924671417,-0.0025178316924671417,-0.0026296008012105325,-0.0025178316924671417,-0.0025178316924671417,-0.0029361384930239936,-0.002965236318811755,-0.0028779428414484713,-0.0028779428414484713,-0.002809593948333555
2022-02-25,0.0017635606292940049,0.0017635606292940049,0.0018452272487476948,0.0017635606292940049,0.0017635606292940049,0.0017635606292940049,0.001544808461377442,0.0022010649651271292,0.0022010649651271292,0.0016034336569232589
2022-03-04,0.03426161612089829,0.03426161612089829,0.03423980417137524,0.03426161612089829,0.03426161612089829,0.03426161612089829,0.03431356519151808,0.034157717979658705,0.034157717979658705,0.03429855490717072
2022-03-11,-0.019853178390313902,-0.019853178390313902,-0.01999631113903501,-0.019853178390313902,-0.019853178390313902,-0.019853178390313902,-0.0194821433195194,-0.02062298210471633,-0.02062298210471633,-0.019607660749760225
2022-03-18,0.004131253312385093,0.004131253312385093,0.004375536739640199,0.004131253312385093,0.004131253312385093,0.004131253312385093,0.003578960346417025,0.005471914550275092,0.005471914550275092,0.003980192491232492
2022-03-25,0.005805368659694211,0.005805368659694211,0.005795305096614946,0.005805368659694211,0.0058374984908439115,0.005805368659694211,0.0058601283155658955,0.004778545884927189,0.004778545884927189,0.004932820283569407
2022-04-01,0.0009208925682428781,0.0009530223993925786,0.001104429109452096,0.0009530223993925786,0.0012480797561877706,0.0009530223993925786,0.0008054937209949819,0.0015531741262489699,0.0015531741262489699,0.001193619001282683
2022-04-08,-0.0035414086459934144,-0.003329878335785704,-0.0035024765303204477,-0.003329878335785704,-0.0035414086459934144,-0.003329878335785704,-0.0032241131806818486,-0.0037856501303513866,-0.003768266891269096,-0.0035391672107638952
2022-04-15,0.00012303989194390854,0.0003025041767861193,0.00015833476184818967,0.0003025041767861193,0.00012303989194390854,0.0003025041767861193,0.0003776077592360065,0.0001522970118863446,-0.0001520294158452955,2.0158658424942742e-06
2022-04-22,-0.005551921889698767,-0.005551921889698767,-0.005612050880353041,-0.005551921889698767,-0.005551921889698767,-0.005551921889698767,-0.0054834485680434215,-0.005706309693603882,-0.005465215891899507,-0.00529370130489343
2022-04-29,-0.005749960137777995,-0.005749960137777995,-0.005940863038321992,-0.005749960137777995,-0.005749960137777995,-0.005749960137777995,-0.0054875737722725896,-0.006291243939326613,-0.006291243939326613,-0.0056158270130969344
2022-05-06,-0.0043127324213627916,-0.0043127324213627916,-0.004385103209676138,-0.0043127324213627916,-0.0043127324213627916,-0.0043127324213627916,-0.004208744939180552,-0.004672722170042476,-0.004672722170042476,-0.004403463358410393
2022-05-13,-0.005389234667998631,-0.005389234667998631,-0.005447901962246079,-0.005389234667998631,-0.005389234667998631,-0.005389234667998631,-0.005260548674048428,-0.005613932525653615,-0.005613932525653615,-0.005267120419481648
2022-05-20,0.001872309065607448,0.001872309065607448,0.001829539843785595,0.001872309065607448,0.001872309065607448,0.001872309065607448,0.001979110301798405,0.0016579550729041365,0.0016579550729041365,0.0019486252100231372
2022-05-27,0.008979356032694986,0.008979356032694986,0.009072954506494944,0.008979356032694986,0.008979356032694986,0.008979356032694986,0.008702397260658166,0.009271551306046137,0.009271551306046137,0.008511212570930715
2022-06-03,-0.001867525825934034,-0.001867525825934034,-0.0019095675896437017,-0.001867525825934034,-0.001867525825934034,-0.001867525825934034,-0.0017319935762487469,-0.0022250499843974748,-0.002206714055633539,-0.0018323932937076791
2022-06-10,-0.004419024722226209,-0.004419024722226209,-0.004684619643673468,-0.004419024722226209,-0.004419024722226209,-0.004419024722226209,-0.004035419224654652,-0.005186235717369325,-0.005275738939455321,-0.0042822833645245004
2022-06-17,-0.011855777346463743,-0.011855777346463743,-0.012035046649884893,-0.011855777346463743,-0.011855777346463743,-0.011855777346463743,-0.01155828888817153,-0.012450754263048175,-0.012100226859853834,-0.011317727630672222
2022-06-24,-0.0008145802360599755,-0.0008145802360599755,-0.0007230890164492936,-0.0008145802360599755,-0.0008145802360599755,-0.0008145802360599755,-0.0010944357313397125,-0.0002628952192216366,0.00015569085495197634,-0.0006147190325344514
2022-07-01,-0.0075765199457103385,-0.0075765199457103385,-0.00758529146280785,-0.0075765199457103385,-0.0075765199457103385,-0.0075765199457103385,-0.007531502773253637,-0.007203906885947086,-0.007203906885947086,-0.0070770805328691025
2022-07-08,-0.005716911465739055,-0.005716911465739055,-0.005702441566434883,-0.005716911465739055,-0.005716911465739055,-0.005716911465739055,-0.005773681226053803,-0.00542561186406647,-0.00542561186406647,-0.005583730303793731
2022-07-15,-0.007937414655683424,-0.007937414655683424,-0.007922743580238596,-0.007937414655683424,-0.007937414655683424,-0.007937414655683424,-0.007974755831088098,-0.007374814627265822,-0.007374814627265822,-0.007476112340179547
2022-07-22,0.001311368878660014,0.001311368878660014,0.001335065374478297,0.001311368878660014,0.001311368878660014,0.001311368878660014,0.0012320669318886383,0.0016125100006402688,0.0016125100006402688,0.0013936446495434107
2022-07-29,0.011475753425482186,0.011494224175521412,0.011521647088209401,0.011494224175521412,0.011494224175521412,0.011494224175521412,0.011417817411545798,0.011052701861449302,0.011052701861449302,0.010843462556629617
2022-08-05,-0.004921429105337577,-0.004934913214629619,-0.004939003033284176,-0.004953383964668845,-0.004953383964668845,-0.004934913214629619,-0.00494165526927564,-0.004434361191333832,-0.004411166895073828,-0.0044325132275651385
2022-08-12,0.010688740993867301,0.010585613637400267,0.010677668024503052,0.010688740993867301,0.010672985636807828,0.010585613637400267,0.01053404995916675,0.010688740993867301,0.010090354227437181,0.009982244034756236
2022-08-19,-0.007857553308902317,-0.00763195854894774,-0.00779855650477347,-0.007857553308902317,-0.00763195854894774,-0.007613134928158874,-0.007490925737787154,-0.007857553308902317,-0.007694263917088363,-0.007421636806323114
2022-08-26,0.00226194559453337,0.002248937320632163,0.002251430261724157,0.00226194559453337,0.00226194559453337,0.0024181733962702493,0.0024962872971386885,0.0022530752452112755,0.0019224033240663261,0.0020738992260390587
2022-09-02,-0.009851526145245261,-0.009658338351181617,-0.009853669385197763,-0.009871593896597681,-0.009851526145245261,-0.009658338351181617,-0.009561744454149795,-0.00930924261438052,-0.00930924261438052,-0.009114453423959437
2022-09-09,0.0033945401816186387,0.0032010408365590708,0.0033032167448934237,0.0032010408365590708,0.0033945401816186387,0.0032010408365590708,0.003098205728816109,0.0033467737173685503,0.0033467737173685503,0.003095622093924826
2022-09-16,-0.007093729555198436,-0.007093729555198436,-0.007146097606033723,-0.0071004999904293814,-0.007093729555198436,-0.007093729555198436,-0.006965683921300785,-0.007132437711709247,-0.007132437711709247,-0.006783759341132034
2022-09-23,-0.009863736437403993,-0.009863736437403993,-0.010115353209656484,-0.010247212385048306,-0.009863736437403993,-0.009863736437403993,-0.009671998463581835,-0.009850423714487069,-0.009850423714487069,-0.009407512960249772
2022-09-30,-0.0010488059365331222,-0.0010488059365331222,-0.0011238617835093502,-0.0012137485245667312,-0.0010488059365331222,-0.0010488059365331222,-0.0009693391083541485,-0.0011499156112595944,-0.0011499156112595944,-0.000953236940679874
2022-10-07,0.00998068897847668,0.00998068897847668,0.00999672185333179,0.00998068897847668,0.00998068897847668,0.00998068897847668,0.009905437623526853,0.009615442911646581,0.009615442911646581,0.009404505738677325
2022-10-14,-0.006061256823687028,-0.006061256823687028,-0.006072005842994936,-0.006061256823687028,-0.006061256823687028,-0.006061256823687028,-0.006017064363310032,-0.005954842642935723,-0.005954842642935723,-0.0058311381287737205
2022-10-21,0.0012366887523633646,0.0012366887523633646,0.0012592231256339308,0.0012366887523633646,0.0012366887523633646,0.0012366887523633646,0.0011693624586641303,0.00145606664865436,0.00145606664865436,0.0012710715953433184
2022-10-28,0.003251946602867211,0.003251946602867211,0.003295392102510132,0.003251946602867211,0.003251946602867211,0.003251946602867211,0.0031138889539079643,0.003455041446527922,0.003455909528293306,0.0030781276984010895
2022-11-04,0.003610824711469805,0.0036229153903553865,0.003592376193523115,0.0036229153903553865,0.003610824711469805,0.0036229153903553865,0.00369306442182047,0.003482617327425221,0.0032486969906832977,0.0034394129850449616
2022-11-11,0.007116949963441787,0.006972027892008153,0.007047508137546504,0.006972027892008153,0.007106061564270823,0.006972027892008153,0.006899566856291335,0.007116949963441787,0.007179915822198847,0.007004031562528434
2022-11-18,-0.0015689225047459887,-0.0015427078549941785,-0.001559537804989642,-0.0015427078549941785,-0.0015572131020423741,-0.0015427078549941785,-0.0015296005301182736,-0.0015689225047459887,-0.0014349649963086282,-0.001403841313166845
2022-11-25,0.0017514658710961676,0.0016762132371010705,0.0017339792814658967,0.0016762132371010705,0.0017514658710961676,0.0016762132371010705,0.0016385869201035218,0.0017514658710961676,0.0017514658710961676,0.0016683442717674488
2022-12-02,0.004947962874444966,0.004836621915070691,0.00493349170948167,0.004836621915070691,0.004947962874444966,0.004817017364600698,0.00475093173766382,0.004947962874444966,0.004947962874444966,0.004810026752377045
2022-12-09,-0.0035652324637307866,-0.0034734634379694346,-0.0035580439576137226,-0.0034734634379694346,-0.0035652324637307866,-0.0035652324637307866,-0.0035652324637307866,-0.0035652324637307866,-0.0035652324637307866,-0.003561638210672255
2022-12-16,0.001079308944069656,0.001079308944069656,0.0010760985882960208,0.001060666091574789,0.001079308944069656,0.001079308944069656,0.001079308944069656,0.001079308944069656,0.001079308944069656,0.0010777037661828385
2022-12-23,0.0022269258222361774,0.0022269258222361774,0.002225965999366104,0.002254466962412701,0.0022269258222361774,0.002205271947144376,0.002194445009598475,0.0022269258222361774,0.0022269258222361774,0.00220494645837626
2022-12-30,3.970849594487247e-05,3.970849594487247e-05,5.3754290890143937e-05,0.00012603998220351935,3.970849594487247e-05,0.00020919950288272816,0.00029394500635165617,3.970849594487247e-05,3.970849594487247e-05,0.00021552011060810034
2023-01-06,0.013728857040855774,0.013728857040855774,0.01369904212362805,0.013728857040855774,0.013728857040855774,0.012371197436797722,0.011688003580918536,0.013728857040855774,0.013728857040855774,0.012361434724502246
2023-01-13,0.02181312211498075,0.02181312211498075,0.021725324836691328,0.02181312211498075,0.02181312211498075,0.02181312211498075,0.02181312211498075,0.02181312211498075,0.02181312211498075,0.021769223475836035
2023-01-20,0.0020351635262443168,0.0020351635262443168,0.00202004766715197,0.0020351635262443168,0.0020351635262443168,0.0020351635262443168,0.0020351635262443168,0.0020351635262443168,0.0020351635262443168,0.0020305831675368692
2023-01-27,0.00045066464079147043,0.00045066464079147043,0.0005149614069454196,0.00045066464079147043,0.00045066464079147043,0.00045066464079147043,0.00045066464079147043,0.00045066464079147043,0.00045066464079147043,0.00048281302386844516
2023-02-03,-0.009380016162953928,-0.009380016162953928,-0.009388661693975169,-0.009380016162953928,-0.009380016162953928,-0.009380016162953928,-0.009380016162953928,-0.009380016162953928,-0.009380016162953928,-0.009384338928464547
2023-02-10,-0.006264028600939535,-0.006264028600939535,-0.00648334038072449,-0.006264028600939535,-0.006264028600939535,-0.006264028600939535,-0.006264028600939535,-0.006264028600939535,-0.006264028600939535,-0.006373684490832014
2023-02-17,-0.004536247771953799,-0.004536247771953799,-0.004553633489084344,-0.004536247771953799,-0.004536247771953799,-0.004536247771953799,-0.004536247771953799,-0.0045765516650253055,-0.004536247771953799,-0.004544940630519072
2023-02-24,-0.013245629452471482,-0.013176489892130105,-0.013313860666726445,-0.013176489892130105,-0.013176489892130105,-0.013245629452471482,-0.013280199232642172,-0.012590728380816367,-0.013176489892130105,-0.013314763582108407
2023-03-03,0.015318483631342725,0.01604443087920081,0.016114562199641157,0.01604443087920081,0.01604443087920081,0.015318483631342725,0.014955510007413686,0.01548289574023888,0.01604443087920081,0.015350381021534056
2023-03-10,-0.009932754264952534,-0.011014852303664082,-0.010766819185428461,-0.011014852303664082,-0.011014852303664082,-0.009862733521132731,-0.009286674129867055,-0.010333854758903858,-0.011014852303664082,-0.009746823076280678
2023-03-17,0.00541098972857865,0.0054751656492102625,0.005462239825350427,0.00541098972857865,0.00541098972857865,0.005908430776961694,0.006125063340837404,0.006021713924979567,0.0054751656492102625,0.005904344261054593
2023-03-24,0.0073983304887814665,0.007892716000987286,0.007645982351307492,0.007321556070328997,0.0073983304887814665,0.0073983304887814665,0.007151137732678557,0.007439624172728119,0.007892716000987286,0.007288210257502737
2023-03-31,0.01317142575755193,0.014414157170825484,0.014006023397951116,0.014414157170825484,0.01317142575755193,0.01317142575755193,0.012524455499179804,0.014414157170825484,0.014414157170825484,0.012987765559758458
2023-04-07,0.0004453682431109998,0.0003992446164501225,0.0003349766396780581,0.0003992446164501225,0.0004453682431109998,0.0004453682431109998,0.00046069775698553717,0.0003992446164501225,0.0003992446164501225,0.00040534227283287304
2023-04-14,0.006565148906933198,0.006565148906933198,0.006925636632937832,0.006565148906933198,0.006565148906933198,0.006565148906933198,0.006565148906933198,0.006565148906933198,0.006565148906933198,0.006745392769935516
2023-04-21,-0.0019085114741054848,-0.0019085114741054848,-0.0019940315724005808,-0.0019085114741054848,-0.0019085114741054848,-0.0019085114741054848,-0.0019085114741054848,-0.0019085114741054848,-0.0019085114741054848,-0.0019512715232530326
2023-04-28,0.0028532560804636685,0.0028532560804636685,0.0029453445432621656,0.0028532560804636685,0.0028532560804636685,0.0028532560804636685,0.0028532560804636685,0.0028532560804636685,0.0028532560804636685,0.002899300311862917
2023-05-05,0.0011570630870769156,0.0011570630870769156,0.001175683745235147,0.0011570630870769156,0.0011570630870769156,0.0011570630870769156,0.0011570630870769156,0.0011570630870769156,0.0011570630870769156,0.0011663762238441231
2023-05-12,-0.003485614148513696,-0.0035899244775965356,-0.003671472813791835,-0.0035899244775965356,-0.003485614148513696,-0.003485614148513696,-0.003485614148513696,-0.003485614148513696,-0.003485614148513696,-0.0035785434811527648
2023-05-19,-0.002450599145179966,-0.002821693677867027,-0.002420593231255924,-0.002821693677867027,-0.002450599145179966,-0.002450599145179966,-0.002450599145179966,-0.0024986243189652644,-0.002450599145179966,-0.0024349031850512365
2023-05-26,-0.008518952587780793,-0.008518952587780793,-0.008551208448830208,-0.008518952587780793,-0.008518952587780793,-0.008518952587780793,-0.008518952587780793,-0.008033882842274808,-0.008518952587780793,-0.0085350805183055
2023-06-02,0.007935411331366386,0.008015861943828771,0.007957746694265817,0.008015861943828771,0.007935411331366386,0.008015861943828771,0.008015861943828771,0.00783542902798493,0.008015861943828771,0.007987633658629012
2023-06-09,0.0018673321374393392,0.0020554051583325816,0.002008096875125903,0.0020554051583325816,0.0019467935199029471,0.0020554051583325816,0.0020554051583325816,0.001992339000943025,0.002017202696947296,0.002006451684814724
2023-06-16,0.010592012157505147,0.010592012157505147,0.010457643085611925,0.010592012157505147,0.009741122145850246,0.010592012157505147,0.010592012157505147,0.010081368827050463,0.010044497870392495,0.009979861102074699
2023-06-23,-0.017208885269968305,-0.017208885269968305,-0.017273465533182163,-0.017208885269968305,-0.016160122728092495,-0.017208885269968305,-0.017208885269968305,-0.016522275974743497,-0.017208885269968305,-0.017241315950782564
2023-06-30,0.009126147501240167,0.009126147501240167,0.009271063244717947,0.009126147501240167,0.009126147501240167,0.009126147501240167,0.009126147501240167,0.009126147501240167,0.009126147501240167,0.009199110619381298
2023-07-07,-0.0069026485304834895,-0.0069026485304834895,-0.007001525842139906,-0.0069026485304834895,-0.0069026485304834895,-0.0069026485304834895,-0.0069026485304834895,-0.0069026485304834895,-0.0069026485304834895,-0.0069515402963833675
2023-07-14,0.01905332681650893,0.01905332681650893,0.019378693286325254,0.01905332681650893,0.01905332681650893,0.01905332681650893,0.01905332681650893,0.01905332681650893,0.01905332681650893,0.01921705013053196
2023-07-21,0.0026527777083303256,0.0026527777083303256,0.0026239587822975675,0.0026527777083303256,0.0026527777083303256,0.0026527777083303256,0.0026527777083303256,0.0026527777083303256,0.0026527777083303256,0.002640530775478143
2023-07-28,0.0025244587450417967,0.0025244587450417967,0.002668089548140667,0.0025244587450417967,0.0025244587450417967,0.0025244587450417967,0.0025244587450417967,0.0025244587450417967,0.0025244587450417967,0.002600079417237293
2023-08-04,-0.013322892235389667,-0.013322892235389667,-0.01398767980678909,-0.013322892235389667,-0.013322892235389667,-0.013322892235389667,-0.013322892235389667,-0.013322892235389667,-0.013322892235389667,-0.013655008298069985
2023-08-11,-0.006838581840210682,-0.006838581840210682,-0.006955212673377867,-0.006838581840210682,-0.006838581840210682,-0.0069099248028547606,-0.006947551548519002,-0.006838581840210682,-0.006838581840210682,-0.0069713471998738025
2023-08-18,-0.015141038067371054,-0.015079516399942915,-0.015389067080850801,-0.015079516399942915,-0.015079516399942915,-0.014135006430127333,-0.013666325163552238,-0.015105441945621096,-0.015105441945621096,-0.014241039856926601
2023-08-25,0.008237445916037863,0.008483491067406904,0.00855607164139331,0.008483491067406904,0.008483491067406904,0.008484294245802809,0.00848035122633509,0.00835943463080641,0.008326135109570655,0.008395174304749658
2023-09-01,0.013147146654775435,0.013885732302159502,0.013780784197742786,0.013885732302159502,0.013885732302159502,0.013147146654775435,0.012777853831083402,0.013511236214666227,0.013885732302159502,0.013099920007787915
2023-09-08,-0.008326331833044523,-0.008802337519787139,-0.00885658388855286,-0.008802337519787139,-0.008802337519787139,-0.008326331833044523,-0.008094364391769991,-0.008549902396967348,-0.00883958364683183,-0.008323993307297235
2023-09-15,0.004147304734766068,0.004147304734766068,0.00427742211891461,0.004205271135317458,0.004205271135317458,0.004205271135317458,0.004205271135317458,0.003913819438823012,0.003913819438823012,0.003953311041991664
2023-09-22,-0.007601771466320835,-0.007601771466320835,-0.008409182309458344,-0.00849026260611309,-0.00849026260611309,-0.00849026260611309,-0.00849026260611309,-0.008094515284451922,-0.008094515284451922,-0.008054548343373375
2023-09-29,-0.019061178446692632,-0.019061178446692632,-0.019471566666429158,-0.019572284073115415,-0.019572284073115415,-0.019572284073115415,-0.019606050932331004,-0.01920620975706933,-0.01920620975706933,-0.0192546371169368
2023-10-06,-0.006623518246350178,-0.006623518246350178,-0.006726975113642132,-0.006623518246350178,-0.006623518246350178,-0.006623518246350178,-0.006543111112591822,-0.006551661851193642,-0.006551661851193642,-0.006378041976125105
2023-10-13,0.02071947901120047,0.02071947901120047,0.020716220290151983,0.02071947901120047,0.02071947901120047,0.02071947901120047,0.020721741935479484,0.020612048250724137,0.02063687097658032,0.020642396464157386
2023-10-20,0.0022131585924773686,0.0022131585924773686,0.001933338017181676,0.0022131585924773686,0.0022131585924773686,0.0022131585924773686,0.002592454757436922,0.0014304625972858915,0.001738691611375971,0.002671289311403763
2023-10-27,0.0018899773560725423,0.0018899773560725423,0.0017016902429981616,0.0018899773560725423,0.0018899773560725423,0.0018899773560725423,0.002089053845224344,0.001632478788490698,0.001648453074117528,0.002123189879317698
2023-11-03,0.016227447057278476,0.016227447057278476,0.016777293713282727,0.016227447057278476,0.016227447057278476,0.016227447057278476,0.015508390663766301,0.017665559844302826,0.017091897631563404,0.01533249348269302
2023-11-10,-0.008946786979147156,-0.008901097145340204,-0.008935099982892684,-0.008901097145340204,-0.008901097145340204,-0.008946786979147156,-0.008945792103965889,-0.00895652813936089,-0.008705901297118068,-0.008703119391849016
2023-11-17,0.017829767562885776,0.017155847261020797,0.017640002687270694,0.017155847261020797,0.017126278598466188,0.017829767562885776,0.017829767562885776,0.017829767562885776,0.01749872653676475,0.01740931444190339
2023-11-24,0.004621078260599695,0.004422597264559807,0.004577699623997232,0.004422597264559807,0.004621078260599695,0.004621078260599695,0.004621078260599695,0.004621078260599695,0.004558213098834579,0.00453733170003951
2023-12-01,0.019294419800896023,0.019294419800896023,0.019203542000339087,0.019294419800896023,0.019294419800896023,0.019294419800896023,0.019294419800896023,0.019294419800896023,0.019294419800896023,0.0192494989272276
2023-12-08,-0.014070237942173802,-0.014070237942173802,-0.013817296160407912,-0.014070237942173802,-0.014070237942173802,-0.014070237942173802,-0.014070237942173802,-0.014070237942173802,-0.014070237942173802,-0.013942323338820088
2023-12-15,0.015726360927373156,0.015726360927373156,0.015863004277078024,0.015726360927373156,0.015726360927373156,0.015726360927373156,0.015726360927373156,0.015726360927373156,0.015726360927373156,0.015795696975259895
2023-12-22,0.009687632379314973,0.009687632379314973,0.009636398191040431,0.009687632379314973,0.009687632379314973,0.009598714235003589,0.009545669373031234,0.009687632379314973,0.009687632379314973,0.009598019355031833
2023-12-29,0.003689807596121093,0.003689807596121093,0.0037116087633523275,0.003689807596121093,0.003689807596121093,0.003494778504588437,0.00339726395882211,0.003689807596121093,0.003689807596121093,0.0035543201894571393
