,GLD,TLT,HYG,LQD,DBA,BIL
2018-08-10,0.13983296867725734,0.11129562813087827,0.09702695785768874,0.11129562813087827,0.08275828758449923,0.4577905296187983
2018-08-17,0.1347433902410673,0.10724473917146171,0.09349541363665893,0.10724473917146171,0.07974608810185616,0.4775256296774943
2018-08-24,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2018-08-31,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2018-09-07,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2018-09-14,0.1264896317950228,0.10067542122460994,0.08776831593940354,0.10067542122460994,0.07486121065419714,0.5095299991621567
2018-09-21,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2018-09-28,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2018-10-05,0.1261225565314341,0.100383259280121,0.08751361065446446,0.100383259280121,0.07464396202880792,0.5109533522250514
2018-10-12,0.12685376299135964,0.10096523993189847,0.0880209784021679,0.10096523993189847,0.07507671687243733,0.5081180618702382
2018-10-19,0.12984435193958613,0.10334550460497671,0.090096080937672,0.10334550460497671,0.0768466572703673,0.4965219006424212
2018-10-26,0.13088963114250304,0.13088963114250304,0.07635228483312675,0.07635228483312675,0.07635228483312675,0.5091638832156137
2018-11-02,0.13359214901404698,0.13359214901404698,0.0779287535915274,0.0779287535915274,0.0779287535915274,0.4990294411973238
2018-11-09,0.1319693433353817,0.1319693433353817,0.0769821169456393,0.0769821169456393,0.0769821169456393,0.5051149624923187
2018-11-16,0.13051547861571466,0.13051547861571466,0.0761340291925002,0.0761340291925002,0.0761340291925002,0.5105669551910702
2018-11-23,0.13151382232775508,0.13151382232775508,0.07671639635785711,0.07671639635785711,0.07671639635785711,0.5068231662709185
2018-11-30,0.13410625912863783,0.13410625912863783,0.07822865115837205,0.07822865115837205,0.07822865115837205,0.4971015282676083
2018-12-07,0.1310383032200934,0.1310383032200934,0.07643901021172114,0.07643901021172114,0.07643901021172114,0.5086063629246498
2018-12-14,0.13402716973968068,0.13402716973968068,0.07818251568148038,0.07818251568148038,0.07818251568148038,0.4973981134761975
2018-12-21,0.13479306167362587,0.13479306167362587,0.07862928597628174,0.07862928597628174,0.07862928597628174,0.4945260187239032
2018-12-28,0.13932066301190207,0.13932066301190207,0.08127038675694287,0.08127038675694287,0.08127038675694287,0.47754751370536735
2019-01-04,0.13757430394980205,0.13757430394980205,0.0802516773040512,0.0802516773040512,0.0802516773040512,0.48409636018824226
2019-01-11,0.13642360108479898,0.13642360108479898,0.07958043396613272,0.07958043396613272,0.07958043396613272,0.4884114959320039
2019-01-18,0.13478753339766947,0.13478753339766947,0.07862606114864051,0.07862606114864051,0.07862606114864051,0.49454674975873947
2019-01-25,0.1329279410710225,0.1329279410710225,0.07754129895809644,0.07754129895809644,0.07754129895809644,0.5015202209836658
2019-02-01,0.1330970950923065,0.1330970950923065,0.07763997213717878,0.07763997213717878,0.07763997213717878,0.5008858934038507
2019-02-08,0.13203195736594703,0.13203195736594703,0.0770186417968024,0.0770186417968024,0.0770186417968024,0.5048801598776989
2019-02-15,0.130826321897862,0.10412707253095137,0.09077744784749607,0.10412707253095137,0.07742782316404077,0.49271426202869834
2019-02-22,0.12907885243653802,0.10273622949030577,0.08956491801718965,0.10273622949030577,0.07639360654407353,0.4994901640215872
2019-03-01,0.12863036910367903,0.10237927336823432,0.08925372550051197,0.10237927336823432,0.07612817763278963,0.5012291810265508
2019-03-08,0.1283060403401837,0.10212113414830946,0.08902868105237237,0.10212113414830946,0.07593622795643525,0.5024867823543898
2019-03-15,0.12981596069424564,0.10332290749133836,0.09007638088988472,0.10332290749133836,0.07682985428843109,0.4966319891447618
2019-03-22,0.1277664157282325,0.10169163700818504,0.08865424764816131,0.10169163700818504,0.07561685828813759,0.5045792043190985
2019-03-29,0.12829081639485881,0.1021090171306019,0.08901811749847346,0.1021090171306019,0.075927217866345,0.5025458139791189
2019-04-05,0.12746853470914368,0.10145454803380821,0.08844755469614049,0.10145454803380821,0.07544056135847278,0.5057342531686266
2019-04-12,0.11306866385580719,0.07452252845041839,0.12591737565760347,0.10021995205401092,0.07452252845041839,0.5117489515317416
2019-04-19,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2019-04-26,0.11299724065137007,0.07447545406567573,0.12583783617993485,0.10015664512280528,0.07447545406567573,0.5120573699145383
2019-05-03,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2019-05-10,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2019-05-17,0.12833711732647923,0.10214586889250386,0.08905024467551619,0.10214586889250386,0.07595462045852851,0.5023662797544682
2019-05-24,0.1320557054588853,0.1051055614876842,0.09163048950208366,0.1051055614876842,0.07815541751648312,0.48794726454717957
2019-05-31,0.13315476805792792,0.1059803255971263,0.09239310436672549,0.1059803255971263,0.07880588313632468,0.4836855932447693
2019-06-07,0.13233582609235028,0.10532851464493184,0.09182485892122264,0.10532851464493184,0.07832120319751343,0.48686108249904997
2019-06-14,0.12786185551831525,0.10176759929008763,0.08872047117597384,0.10176759929008763,0.07567334306186005,0.5042091316636756
2019-06-21,0.12144137042400371,0.08004090323400245,0.13524152615400414,0.1076412146940033,0.08004090323400245,0.47559408225998395
2019-06-28,0.12061828687599216,0.07949841635008575,0.13432491038462765,0.10691166336735669,0.07949841635008575,0.479148306671852
2019-07-05,0.11748077981716613,0.07743051397040496,0.13083086843275318,0.10413069120157908,0.07743051397040496,0.49269663260769175
2019-07-12,0.11756096679351083,0.07748336447754124,0.1309201675655007,0.10420176602152097,0.07748336447754124,0.4923503706643851
2019-07-19,0.11706296995614954,0.07715513928928039,0.13036558017843924,0.10376035973385983,0.07715513928928039,0.49450081155299064
2019-07-26,0.12869765973983027,0.10243283122149756,0.08930041696233121,0.10243283122149756,0.07616800270316484,0.5009682581516787
2019-08-02,0.12987241176745853,0.10336783793736495,0.09011555102231816,0.10336783793736495,0.07686326410727137,0.49641309722822197
2019-08-09,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-08-16,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-08-23,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-08-30,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-09-06,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-09-13,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-09-20,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-09-27,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-10-04,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-10-11,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-10-18,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2019-10-25,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-11-01,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-11-08,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-11-15,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-11-22,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-11-29,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-12-06,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-12-13,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-12-20,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2019-12-27,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-01-03,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-01-10,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-01-17,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-01-24,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-01-31,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-02-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-02-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-02-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-02-28,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2020-03-06,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2020-03-13,0.17300287487313948,0.17300287487313948,0.10091834367599802,0.10091834367599802,0.10091834367599802,0.35123921922572693
2020-03-20,0.17614216790125664,0.17614216790125664,0.10274959794239967,0.10274959794239967,0.10274959794239967,0.33946687037028767
2020-03-27,0.20890937019969283,0.20890937019969283,0.12186379928315412,0.12186379928315412,0.12186379928315412,0.21658986175115214
2020-04-03,0.20353635862911304,0.20353635862911304,0.11872954253364926,0.11872954253364926,0.11872954253364926,0.2367386551408262
2020-04-10,0.20210115705513362,0.20210115705513362,0.1178923416154946,0.1178923416154946,0.1178923416154946,0.242120661043249
2020-04-17,0.188031775236409,0.188031775236409,0.10968520222123855,0.10968520222123855,0.10968520222123855,0.2948808428634664
2020-04-24,0.1817305440957521,0.1817305440957521,0.10600948405585538,0.10600948405585538,0.10600948405585538,0.31851045964092956
2020-05-01,0.1781702951556173,0.1781702951556173,0.10393267217411008,0.10393267217411008,0.10393267217411008,0.3318613931664351
2020-05-08,0.17496490832863015,0.17496490832863015,0.1020628631917009,0.1020628631917009,0.1020628631917009,0.3438815937676371
2020-05-15,0.16992305663456014,0.16992305663456014,0.09912178303682673,0.09912178303682673,0.09912178303682673,0.36278853762039964
2020-05-22,0.16918430633270032,0.16918430633270032,0.09869084536074185,0.09869084536074185,0.09869084536074185,0.36555885125237386
2020-05-29,0.165207540200476,0.165207540200476,0.09637106511694432,0.09637106511694432,0.09637106511694432,0.3804717242482151
2020-06-05,0.1615541885214256,0.1615541885214256,0.09423994330416492,0.09423994330416492,0.09423994330416492,0.39417179304465405
2020-06-12,0.15679030060098723,0.15679030060098723,0.0914610086839092,0.0914610086839092,0.0914610086839092,0.4120363727462979
2020-06-19,0.1576613298201814,0.1576613298201814,0.09196910906177247,0.09196910906177247,0.09196910906177247,0.40877001317431977
2020-06-26,0.15517517113351081,0.15517517113351081,0.09051884982788129,0.09051884982788129,0.09051884982788129,0.41809310824933454
2020-07-03,0.15612406519007446,0.15612406519007446,0.09107237136087676,0.09107237136087676,0.09107237136087676,0.4145347555372208
2020-07-10,0.15265716297700613,0.15265716297700613,0.0890500117365869,0.0890500117365869,0.0890500117365869,0.427535638836227
2020-07-17,0.14965780382203295,0.11911539487876091,0.10384419040712489,0.11911539487876091,0.08857298593548887,0.4196942300778316
2020-07-24,0.14794058471493104,0.11774862865065938,0.10265265061852356,0.11774862865065938,0.08755667258638776,0.42635283477883884
2020-07-31,0.14729126190408054,0.11723182069916614,0.10220210009670895,0.11723182069916614,0.08717237949425174,0.42887061710662655
2020-08-07,0.13049775074157094,0.11566846088457423,0.11566846088457423,0.11566846088457423,0.08600988117058084,0.4364869854341257
2020-08-14,0.14284131201586597,0.11369002384936272,0.0991143797661111,0.11369002384936272,0.08453873568285947,0.44612552483643797
2020-08-21,0.14227114034127833,0.11323621374101744,0.09871875044088702,0.11323621374101744,0.08420128714075657,0.4483363945950433
2020-08-28,0.14118814280007214,0.11237423610617986,0.09796728275923372,0.11237423610617986,0.08356032941228758,0.4525357728160469
2020-09-04,0.12645302961387195,0.08334404224550652,0.14082269206999376,0.11208336715775014,0.08334404224550652,0.45395282666737113
2020-09-11,0.12747803014625894,0.08401961077821614,0.14196416993560654,0.11299189035691135,0.08401961077821614,0.4495266880047909
2020-09-18,0.12896313256963216,0.08499842828453028,0.1436180339979994,0.11430823114126484,0.08499842828453028,0.443113745722043
2020-09-25,0.12220925483050092,0.08054700886555742,0.13609667015214877,0.10832183950885309,0.08054700886555742,0.4722782177773824
2020-10-02,0.1330252477254107,0.10587723798553095,0.09230323311559108,0.10587723798553095,0.0787292282456512,0.4841878149422852
2020-10-09,0.1158689068317956,0.07636814313913802,0.12903582806268146,0.10270198560090973,0.07636814313913802,0.4996569932263372
2020-10-16,0.1134069649693899,0.07474549963891608,0.12629412007954785,0.10051980985923195,0.07474549963891608,0.5102881058139982
2020-10-23,0.11332366860873701,0.0746905997648494,0.12620135822336623,0.10044597899410782,0.0746905997648494,0.5106477946440903
2020-10-30,0.11360954874676836,0.07487902076491551,0.12651972474071932,0.10069937275281741,0.07487902076491551,0.5094133122298639
2020-11-06,0.13057289010787818,0.10392536151443366,0.0906015972177114,0.10392536151443366,0.07727783292098912,0.493696956724554
2020-11-13,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2020-11-20,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2020-11-27,0.1134767926622817,0.07479152243650385,0.12637188273754096,0.1005817025870224,0.07479152243650385,0.5099865771401473
2020-12-04,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2020-12-11,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2020-12-18,0.1265090635044503,0.10069088727905226,0.08778179916635326,0.10069088727905226,0.07487271105365426,0.5094546517174378
2020-12-25,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2021-01-01,0.11299758746095703,0.0744756826447217,0.12583822239970216,0.1001569525222119,0.0744756826447217,0.5120558723276856
2021-01-08,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-01-15,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-01-22,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-01-29,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-02-05,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-02-12,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-02-19,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-02-26,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-03-05,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-03-12,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-03-19,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-03-26,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-04-02,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-04-09,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-04-16,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-04-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-04-30,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-05-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-05-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-05-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-05-28,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-06-04,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-06-11,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-06-18,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-06-25,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-07-02,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-07-09,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-07-16,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-07-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-07-30,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-08-06,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-08-13,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-08-20,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-08-27,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-09-03,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-09-10,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-09-17,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-09-24,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-10-01,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-10-08,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-10-15,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-10-22,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-10-29,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-11-05,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-11-12,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-11-19,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-11-26,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2021-12-03,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-12-10,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-12-17,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-12-24,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2021-12-31,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-01-07,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-01-14,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-01-21,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-01-28,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-02-04,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-02-11,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-02-18,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-02-25,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-03-04,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-03-11,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-03-18,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2022-03-25,0.1314158932604134,0.1314158932604134,0.07665927106857445,0.07665927106857445,0.07665927106857445,0.5071904002734499
2022-04-01,0.13016758580023763,0.13016758580023763,0.07593109171680527,0.07593109171680527,0.07593109171680527,0.511871553249109
2022-04-08,0.1301324296140887,0.1301324296140887,0.07591058394155173,0.07591058394155173,0.07591058394155173,0.5120033889471676
2022-04-15,0.13095002331713243,0.13095002331713243,0.07638751360166059,0.07638751360166059,0.07638751360166059,0.5089374125607534
2022-04-22,0.13244325297515633,0.13244325297515633,0.07725856423550785,0.07725856423550785,0.07725856423550785,0.5033378013431639
2022-04-29,0.13423495332114452,0.13423495332114452,0.0783037227706676,0.0783037227706676,0.0783037227706676,0.4966189250457082
2022-05-06,0.1363725127479356,0.1363725127479356,0.07955063243629576,0.07955063243629576,0.07955063243629576,0.4886030771952414
2022-05-13,0.1364729078261071,0.1364729078261071,0.0796091962318958,0.0796091962318958,0.0796091962318958,0.4882265956520984
2022-05-20,0.1379353389189439,0.1379353389189439,0.08046228103605059,0.08046228103605059,0.08046228103605059,0.4827424790539605
2022-05-27,0.1397708500356694,0.1397708500356694,0.08153299585414045,0.08153299585414045,0.08153299585414045,0.47585931236623996
2022-06-03,0.13587650353149994,0.13587650353149994,0.07926129372670829,0.07926129372670829,0.07926129372670829,0.49046311175687535
2022-06-10,0.13659458294723692,0.13659458294723692,0.0796801733858882,0.0796801733858882,0.0796801733858882,0.4877703139478616
2022-06-17,0.13974504555552172,0.13974504555552172,0.08151794324072098,0.08151794324072098,0.08151794324072098,0.47595607916679356
2022-06-24,0.1431327792916713,0.1431327792916713,0.08349412125347491,0.08349412125347491,0.08349412125347491,0.4632520776562327
2022-07-01,0.15007419054062626,0.15007419054062626,0.0875432778153653,0.0875432778153653,0.0875432778153653,0.4372217854726515
2022-07-08,0.14372278295405194,0.14372278295405194,0.08383829005653029,0.08383829005653029,0.08383829005653029,0.46103956392230533
2022-07-15,0.14110933809171453,0.14110933809171453,0.08231378055350011,0.08231378055350011,0.08231378055350011,0.4708399821560706
2022-07-22,0.14020107700836604,0.14020107700836604,0.08178396158821352,0.08178396158821352,0.08178396158821352,0.4742459612186273
2022-07-29,0.13868311639906428,0.13868311639906428,0.08089848456612081,0.08089848456612081,0.08089848456612081,0.47993831350350896
2022-08-05,0.141902184705086,0.141902184705086,0.08277627441130014,0.08277627441130014,0.08277627441130014,0.4678668073559276
2022-08-12,0.15391300166830474,0.15391300166830474,0.08978258430651108,0.08978258430651108,0.08978258430651108,0.4228262437438573
2022-08-19,0.1517831696091257,0.1517831696091257,0.08854018227198997,0.08854018227198997,0.08854018227198997,0.43081311396577876
2022-08-26,0.1612513785594837,0.1612513785594837,0.09406330415969882,0.09406330415969882,0.09406330415969882,0.39530733040193605
2022-09-02,0.1683256959711567,0.1683256959711567,0.09818998931650805,0.09818998931650805,0.09818998931650805,0.3687786401081624
2022-09-09,0.16706999843855286,0.16706999843855286,0.09745749908915582,0.09745749908915582,0.09745749908915582,0.37348750585542684
2022-09-16,0.1809169652508961,0.1809169652508961,0.10553489639635603,0.10553489639635603,0.10553489639635603,0.32156138030913967
2022-09-23,0.1810137168466765,0.1810137168466765,0.10559133482722795,0.10559133482722795,0.10559133482722795,0.3211985618249633
2022-09-30,0.18830512309821523,0.18830512309821523,0.10984465514062552,0.10984465514062552,0.10984465514062552,0.29385578838169313
2022-10-07,0.1907325224268964,0.1907325224268964,0.1112606380823562,0.1112606380823562,0.1112606380823562,0.2847530408991386
2022-10-14,0.1872611118467006,0.1872611118467006,0.10923564857724201,0.10923564857724201,0.10923564857724201,0.29777083057487275
2022-10-21,0.18736842655779426,0.18736842655779426,0.10929824882537999,0.10929824882537999,0.10929824882537999,0.2973684004082715
2022-10-28,0.18343096987174046,0.18343096987174046,0.10700139909184857,0.10700139909184857,0.10700139909184857,0.3121338629809734
2022-11-04,0.17547031329725699,0.17547031329725699,0.10235768275673324,0.10235768275673324,0.10235768275673324,0.3419863251352865
2022-11-11,0.17466530361819796,0.17466530361819796,0.10188809377728213,0.10188809377728213,0.10188809377728213,0.34500511143175777
2022-11-18,0.16626373883009243,0.16626373883009243,0.09698718098422059,0.09698718098422059,0.09698718098422059,0.3765109793871535
2022-11-25,0.17011214947113723,0.17011214947113723,0.0992320871914967,0.0992320871914967,0.0992320871914967,0.36207943948323545
2022-12-02,0.16795545031595444,0.16795545031595444,0.09797401268430675,0.09797401268430675,0.09797401268430675,0.3701670613151709
2022-12-09,0.16343030643406936,0.13007718267201437,0.1134006207909869,0.13007718267201437,0.09672405890995942,0.3662906485209556
2022-12-16,0.16521920340234444,0.13150099862635575,0.11464189623836143,0.13150099862635575,0.0977827938503671,0.35935410925621547
2022-12-23,0.1667011971728513,0.13268054468859594,0.11567021844646824,0.13268054468859594,0.09865989220434057,0.35360760279914805
