,all_six,five_sleeve_base,trend_0bps,candidate_0bps,trend_10bps,candidate_10bps,trend_50bps,candidate_50bps,trend_100bps,candidate_100bps
2020-10-09,,,-0.002793796530058833,,-0.002793796530058833,,-0.002793796530058833,,-0.002793796530058833,
2020-10-16,,,-0.0034884492344166174,,-0.0034884492344166174,,-0.0034884492344166174,,-0.0034884492344166174,
2020-10-23,,,-0.01107915128732781,,-0.0111739405648636,,-0.01155309767500676,,-0.01202704406268571,
2020-10-30,,,0.01651572933735534,,0.01651572933735534,,0.01651572933735534,,0.01651572933735534,
2020-11-06,,,-0.002498932269773644,,-0.002498932269773644,,-0.002498932269773644,,-0.002498932269773644,
2020-11-13,,,0.00848425972551069,,0.00848425972551069,,0.00848425972551069,,0.00848425972551069,
2020-11-20,,,0.00038466618343770717,,0.0003716920704628903,,0.0003197956185636229,,0.00025492505368953863,
2020-11-27,,,-0.00261184363544064,,-0.00261184363544064,,-0.00261184363544064,,-0.00261184363544064,
2020-12-04,,,0.006020269331402125,,0.006020269331402125,,0.006020269331402125,,0.006020269331402125,
2020-12-11,,,0.005147562439805083,,0.005147562439805083,,0.005147562439805083,,0.005147562439805083,
2020-12-18,,,0.0030886711689845896,,0.0030633644348986694,,0.002962137498554989,,0.0028356038281253885,
2020-12-25,,,0.005125811017841819,,0.005125811017841819,,0.005125811017841819,,0.005125811017841819,
2021-01-01,,,-0.010281354987472964,,-0.010281354987472964,,-0.010281354987472964,,-0.010281354987472964,
2021-01-08,,,0.0021954145262399654,,0.0021954145262399654,,0.0021954145262399654,,0.0021954145262399654,
2021-01-15,,,-0.00019394801842488824,,-0.000275668674970321,,-0.0006025513011520523,,-0.0010111545838792162,
2021-01-22,,,0.0017973809909186476,,0.0017973809909186476,,0.0017973809909186476,,0.0017973809909186476,
2021-01-29,,,0.003229137992576469,,0.003229137992576469,,0.003229137992576469,,0.003229137992576469,
2021-02-05,,,0.002692358455164787,,0.002692358455164787,,0.002692358455164787,,0.002692358455164787,
2021-02-12,,,-0.00644810171919405,,-0.006486138497101866,,-0.00663828560873313,,-0.006828469498272209,
2021-02-19,,,-0.0042287355696669195,,-0.0042287355696669195,,-0.0042287355696669195,,-0.0042287355696669195,
2021-02-26,,,-0.004073937780891369,,-0.004073937780891369,,-0.004073937780891369,,-0.004073937780891369,
2021-03-05,,,-0.0006526288035477029,,-0.0006526288035477029,,-0.0006526288035477029,,-0.0006526288035477029,
2021-03-12,,,-0.017728577278536432,,-0.01816613468873774,,-0.01991636432954298,,-0.022104151380549525,
2021-03-19,,,-0.0015202906130093036,,-0.0015202906130093036,,-0.0015202906130093036,,-0.0015202906130093036,
2021-03-26,,,0.0023427780535770406,,0.0023427780535770406,,0.0023427780535770406,,0.0023427780535770406,
2021-04-02,,,0.0013145133073001634,,0.0013145133073001634,,0.0013145133073001634,,0.0013145133073001634,
2021-04-09,,,0.021889696816970103,,0.021880844545319245,,0.021845435458715808,,0.021801174100461514,
2021-04-16,,,0.008991215947556041,,0.008991215947556041,,0.008991215947556041,,0.008991215947556041,
2021-04-23,,,0.007390400388648527,,0.007390400388648527,,0.007390400388648527,,0.007390400388648527,
2021-04-30,,,0.030353318439469548,,0.030353318439469548,,0.030353318439469548,,0.030353318439469548,
2021-05-07,,,-0.007209191083603417,,-0.007504041681852204,,-0.008683444074847353,,-0.010157697066091289,
2021-05-14,,,-0.001059685752373577,,-0.001059685752373577,,-0.001059685752373577,,-0.001059685752373577,
2021-05-21,,,0.009048327257069826,,0.009048327257069826,,0.009048327257069826,,0.009048327257069826,
2021-05-28,,,0.008601144812512812,,0.008601144812512812,,0.008601144812512812,,0.008601144812512812,
2021-06-04,,,0.004388792502032539,,0.004363304472334065,,0.004261352353540173,,0.004133912205047807,
2021-06-11,,,-0.018685001678558487,,-0.018685001678558487,,-0.018685001678558487,,-0.018685001678558487,
2021-06-18,,,0.005161247010534441,,0.005161247010534441,,0.005161247010534441,,0.005161247010534441,
2021-06-25,,,0.01144233324948368,,0.01144233324948368,,0.01144233324948368,,0.01144233324948368,
2021-07-02,,,-0.007809460566683547,,-0.007921217226257011,,-0.008368243864550864,,-0.008927027162418182,
2021-07-09,,,0.00112381741911855,,0.00112381741911855,,0.00112381741911855,,0.00112381741911855,
2021-07-16,,,0.005768784386235426,,0.005768784386235426,,0.005768784386235426,,0.005768784386235426,
2021-07-23,,,0.005633636823347119,,0.005633636823347119,,0.005633636823347119,,0.005633636823347119,
2021-07-30,,,-0.0062996049147095,,-0.0064996049147095,,-0.0072996049147095,,-0.008299604914709501,
2021-08-06,,,0.0024395325365354215,,0.0024395325365354215,,0.0024395325365354215,,0.0024395325365354215,
2021-08-13,,,-0.009991585718333907,,-0.009991585718333907,,-0.009991585718333907,,-0.009991585718333907,
2021-08-20,,,0.015072774891560677,,0.015072774891560677,,0.015072774891560677,,0.015072774891560677,
2021-08-27,,,-0.0015031907823413004,,-0.0017570981705827024,,-0.0027727277235483107,,-0.0040422646647553205,
2021-09-03,,,0.0003414502514841666,,0.0003414502514841666,,0.0003414502514841666,,0.0003414502514841666,
2021-09-10,,,0.001431421155616762,,0.001431421155616762,,0.001431421155616762,,0.001431421155616762,
2021-09-17,,,-0.0023496715668500537,,-0.0023496715668500537,,-0.0023496715668500537,,-0.0023496715668500537,
2021-09-24,,,0.00352157975604843,,0.0032079037102280055,,0.001953199526946308,,0.0003848192978441853,
2021-10-01,,,-0.004425783235343724,,-0.004425783235343724,,-0.004425783235343724,,-0.004425783235343724,
2021-10-08,,,0.011915147509258785,,0.011915147509258785,,0.011915147509258785,,0.011915147509258785,
2021-10-15,,,-0.0036716398552517336,,-0.0036716398552517336,,-0.0036716398552517336,,-0.0036716398552517336,
2021-10-22,,,0.0022975941374451083,,0.002097594137445108,,0.0012975941374451083,,0.00029759413744510823,
2021-10-29,,,0.005096897548425377,,0.005096897548425377,,0.005096897548425377,,0.005096897548425377,
2021-11-05,,,0.0006597033337273758,,0.0006597033337273758,,0.0006597033337273758,,0.0006597033337273758,
2021-11-12,,,-0.0011115736309256895,,-0.0011115736309256895,,-0.0011115736309256895,,-0.0011115736309256895,
2021-11-19,,,-0.0070950215060444684,,-0.0071838763109007605,,-0.007539295530325929,,-0.007983569554607389,
2021-11-26,,,0.003702553691568992,,0.003702553691568992,,0.003702553691568992,,0.003702553691568992,
2021-12-03,,,-0.0007044345367446939,,-0.0007044345367446939,,-0.0007044345367446939,,-0.0007044345367446939,
2021-12-10,,,0.00150678539519781,,0.00150678539519781,,0.00150678539519781,,0.00150678539519781,
2021-12-17,,,0.005934591566254472,,0.0057569317027620125,,0.005046292248792174,,0.004157992931329877,
2021-12-24,,,0.0007076046970616106,,0.0007076046970616106,,0.0007076046970616106,,0.0007076046970616106,
2021-12-31,,,-0.008070755982260551,,-0.008070755982260551,,-0.008070755982260551,,-0.008070755982260551,
2022-01-07,,,0.004460737369968044,,0.004460737369968044,,0.004460737369968044,,0.004460737369968044,
2022-01-14,,,0.003487752343352175,,0.003332374200705511,,0.0027108616301188553,,0.0019339709168855353,
2022-01-21,,,0.0011729392415637725,,0.0011729392415637725,,0.0011729392415637725,,0.0011729392415637725,
2022-01-28,,,-0.00015707382115955158,,-0.00015707382115955158,,-0.00015707382115955158,,-0.00015707382115955158,
2022-02-04,,,0.008014245423105687,,0.008014245423105687,,0.008014245423105687,,0.008014245423105687,
2022-02-11,,,0.0007085962770474473,,0.0003085962770474474,,-0.0012914037229525524,,-0.003291403722952552,
2022-02-18,,,0.002657554706946884,,0.002657554706946884,,0.002657554706946884,,0.002657554706946884,
2022-02-25,,,0.09582672210293319,,0.09582672210293319,,0.09582672210293319,,0.09582672210293319,
2022-03-04,,,-0.012980707008630054,,-0.012980707008630054,,-0.012980707008630054,,-0.012980707008630054,
2022-03-11,,,-0.01786360722075768,,-0.018149431592566285,,-0.0192927290798007,,-0.020721850938843715,
2022-03-18,,,0.018565140598552965,,0.018565140598552965,,0.018565140598552965,,0.018565140598552965,
2022-03-25,,,-0.020207226285143084,,-0.020207226285143084,,-0.020207226285143084,,-0.020207226285143084,
2022-04-01,,,0.009397721829453021,,0.009397721829453021,,0.009397721829453021,,0.009397721829453021,
2022-04-08,,,0.026684633787623833,,0.026484633787623835,,0.025684633787623833,,0.02468463378762383,
2022-04-15,,,-0.022542568701028987,,-0.022542568701028987,,-0.022542568701028987,,-0.022542568701028987,
2022-04-22,,,-0.00806940707240362,,-0.00806940707240362,,-0.00806940707240362,,-0.00806940707240362,
2022-04-29,,,0.004976741708119993,,0.004976741708119993,,0.004976741708119993,,0.004976741708119993,
2022-05-06,,,-0.007137440403753949,,-0.007296147760760657,,-0.007930977188787491,,-0.008724513973821036,
2022-05-13,,,0.002005001469893131,,0.002005001469893131,,0.002005001469893131,,0.002005001469893131,
2022-05-20,,,0.016743863008570517,,0.016743863008570517,,0.016743863008570517,,0.016743863008570517,
2022-05-27,,,0.010992304568663534,,0.010992304568663534,,0.010992304568663534,,0.010992304568663534,
2022-06-03,,,0.009009984864515675,,0.008809984864515674,,0.008009984864515676,,0.007009984864515675,
2022-06-10,,,-0.026811532904583584,,-0.026811532904583584,,-0.026811532904583584,,-0.026811532904583584,
2022-06-17,,,-0.022789875287392583,,-0.022789875287392583,,-0.022789875287392583,,-0.022789875287392583,
2022-06-24,,,-0.010859350731243646,,-0.010859350731243646,,-0.010859350731243646,,-0.010859350731243646,
2022-07-01,,,-0.005500006890641564,,-0.005500006890641564,,-0.005500006890641564,,-0.005500006890641564,
2022-07-08,,,-0.024743254631273137,,-0.024743254631273137,,-0.024743254631273137,,-0.024743254631273137,
2022-07-15,,,-0.005381589355920923,,-0.005381589355920923,,-0.005381589355920923,,-0.005381589355920923,
2022-07-22,,,0.026744336331637534,,0.026744336331637534,,0.026744336331637534,,0.026744336331637534,
2022-07-29,,,-0.024639474207791223,,-0.024839474207791222,,-0.025639474207791224,,-0.026639474207791225,
2022-08-05,,,0.018369684850165036,,0.018369684850165036,,0.018369684850165036,,0.018369684850165036,
2022-08-12,,,0.0015146647680086113,,0.0015146647680086113,,0.0015146647680086113,,0.0015146647680086113,
2022-08-19,,,0.011247838128097777,,0.011247838128097777,,0.011247838128097777,,0.011247838128097777,
2022-08-26,,,-0.023258589523166753,,-0.02345858952316675,,-0.024258589523166754,,-0.02525858952316675,
2022-09-02,,,0.0012789794426782302,,0.0012789794426782302,,0.0012789794426782302,,0.0012789794426782302,
2022-09-09,,,-0.007149055641855817,,-0.007149055641855817,,-0.007149055641855817,,-0.007149055641855817,
2022-09-16,,,-0.01640501156020415,,-0.01640501156020415,,-0.01640501156020415,,-0.01640501156020415,
2022-09-23,,,-0.000772257604204496,,-0.001372257604204496,,-0.0037722576042044965,,-0.0067722576042044975,
2022-09-30,,,0.0012141797398791177,,0.0012141797398791177,,0.0012141797398791177,,0.0012141797398791177,
2022-10-07,,,0.0014055483650388114,,0.0014055483650388114,,0.0014055483650388114,,0.0014055483650388114,
2022-10-14,,,-0.0018606662845799928,,-0.0018606662845799928,,-0.0018606662845799928,,-0.0018606662845799928,
2022-10-21,,,0.007880814881805098,,0.007480814881805097,,0.0058808148818050975,,0.0038808148818050966,
2022-10-28,,,0.021397590350848983,,0.021397590350848983,,0.021397590350848983,,0.021397590350848983,
2022-11-04,,,-0.017720220164268087,,-0.017720220164268087,,-0.017720220164268087,,-0.017720220164268087,
2022-11-11,,,-0.020153276435883206,,-0.020153276435883206,,-0.020153276435883206,,-0.020153276435883206,
2022-11-18,,,-0.010552375607966758,,-0.010552375607966758,,-0.010552375607966758,,-0.010552375607966758,
2022-11-25,,,0.009088957028570977,,0.009088957028570977,,0.009088957028570977,,0.009088957028570977,
2022-12-02,,,-0.028377957662069433,,-0.028377957662069433,,-0.028377957662069433,,-0.028377957662069433,
2022-12-09,,,0.008416771307964277,,0.008416771307964277,,0.008416771307964277,,0.008416771307964277,
2022-12-16,,,0.009092160974267814,,0.008692160974267815,,0.007092160974267814,,0.005092160974267814,
2022-12-23,,,0.004680357306830363,,0.004680357306830363,,0.004680357306830363,,0.004680357306830363,
2022-12-30,,,-0.003943912366298564,,-0.003943912366298564,,-0.003943912366298564,,-0.003943912366298564,
2023-01-06,0.02607035409652872,0.020854066773735302,0.01755293484495999,0.02019384038798024,0.01755293484495999,0.02019384038798024,0.01755293484495999,0.02019384038798024,0.01755293484495999,0.02019384038798024
2023-01-13,0.018068596249527644,0.022246308350365056,0.0031514657695375296,0.01842733983419955,0.00275146576953753,0.01834733983419955,0.00115146576953753,0.018027339834199553,-0.0008485342304624696,0.017627339834199552
2023-01-20,0.016064772472611937,0.01813184571026301,-0.01144100348482979,0.01221727587124445,-0.01144100348482979,0.01221727587124445,-0.01144100348482979,0.01221727587124445,-0.01144100348482979,0.01221727587124445
2023-01-27,0.023708588951813894,0.022945350412319033,-0.039700956651156534,0.010416088999623919,-0.039700956651156534,0.010416088999623919,-0.039700956651156534,0.010416088999623919,-0.039700956651156534,0.010416088999623919
2023-02-03,0.002359340775151076,0.004425249485557931,0.015521893833782455,0.006644578355202836,0.015521893833782455,0.006644578355202836,0.015521893833782455,0.006644578355202836,0.015521893833782455,0.006644578355202836
2023-02-10,-0.00959068828154037,-0.006178074285573322,-0.0009808784293380282,-0.005138635114326264,-0.0017808784293380279,-0.005298635114326263,-0.004980878429338027,-0.005938635114326263,-0.008980878429338026,-0.0067386351143262635
2023-02-17,-0.014234930718316587,-0.0170906659157372,-9.201472743334275e-05,-0.01369093567807643,-9.201472743334275e-05,-0.01369093567807643,-9.201472743334275e-05,-0.01369093567807643,-9.201472743334275e-05,-0.01369093567807643
2023-02-24,0.006751000617214919,0.004976801876793004,0.004146642345800511,0.004810769970594505,0.004146642345800511,0.004810769970594505,0.004146642345800511,0.004810769970594505,0.004146642345800511,0.004810769970594505
2023-03-03,-0.02091545625026714,-0.008087071919056065,0.002341846210695664,-0.006001288293105719,0.002341846210695664,-0.006001288293105719,0.002341846210695664,-0.006001288293105719,0.002341846210695664,-0.006001288293105719
2023-03-10,-0.007874597836581987,-0.004938957466670403,0.011246519637403973,-0.0017018620458555279,0.011246519637403973,-0.0017018620458555279,0.011246519637403973,-0.0017018620458555279,0.011246519637403973,-0.0017018620458555279
2023-03-17,0.02126904795490339,0.021981329658435772,-0.0007473582995862984,0.01743559206683136,-0.0007473582995862984,0.01743559206683136,-0.0007473582995862984,0.01743559206683136,-0.0007473582995862984,0.01743559206683136
2023-03-24,0.03615966128338951,0.03168633137674909,-0.001473213780597016,0.025054422345279867,-0.001473213780597016,0.025054422345279867,-0.001473213780597016,0.025054422345279867,-0.001473213780597016,0.025054422345279867
2023-03-31,0.0032749244069444545,0.010586548442995745,0.0031688214177251653,0.00910300303794163,0.0031688214177251653,0.00910300303794163,0.0031688214177251653,0.00910300303794163,0.0031688214177251653,0.00910300303794163
2023-04-07,,,-0.004664190665314387,,-0.005565825285290997,,-0.009172363765197438,,-0.013680536865080488,
2023-04-14,-0.004805567140378923,-0.005528121728149667,-0.0038326468572865233,-0.005189026753977038,-0.0038326468572865233,-0.005189026753977038,-0.0038326468572865233,-0.005189026753977038,-0.0038326468572865233,-0.005189026753977038
2023-04-21,-0.008083190738246869,0.004369566081619437,0.006318941165161291,0.004759441098327808,0.006318941165161291,0.004759441098327808,0.006318941165161291,0.004759441098327808,0.006318941165161291,0.004759441098327808
2023-04-28,0.0014229885698900067,0.004351629783865048,0.001043345833785451,0.0036899729938491286,0.001043345833785451,0.0036899729938491286,0.001043345833785451,0.0036899729938491286,0.001043345833785451,0.0036899729938491286
2023-05-05,0.0030211229757404544,-0.002274831668598895,-0.007718030576050423,-0.003363471450089201,-0.007739523900141267,-0.0033677701149073696,-0.007825497196504643,-0.0033849647741800446,-0.007932963816958863,-0.003406458098270889
2023-05-12,0.016001123521100592,0.016254492386344653,-0.011864283859624774,0.010630737137150768,-0.011864283859624774,0.010630737137150768,-0.011864283859624774,0.010630737137150768,-0.011864283859624774,0.010630737137150768
2023-05-19,0.02763336417861274,0.031499292495580526,-0.006699617725619041,0.023859510451340615,-0.006699617725619041,0.023859510451340615,-0.006699617725619041,0.023859510451340615,-0.006699617725619041,0.023859510451340615
2023-05-26,0.025617365294949974,0.021829442915043705,0.008723143930356357,0.019208183118106237,0.008723143930356357,0.019208183118106237,0.008723143930356357,0.019208183118106237,0.008723143930356357,0.019208183118106237
2023-06-02,0.0032095638132779956,0.006244130843047315,0.002591004022290292,0.00551350547889591,0.002323299183028502,0.005459964511043552,0.0012524798259813414,0.00524580063963412,-8.604437032760925e-05,0.00497809580037233
2023-06-09,0.019708854352280158,0.02066638607747117,0.004420872378875919,0.01741728333775212,0.004420872378875919,0.01741728333775212,0.004420872378875919,0.01741728333775212,0.004420872378875919,0.01741728333775212
2023-06-16,-0.008168863688000507,0.0017755558397788917,-0.009232664321820249,-0.00042608819254093635,-0.009232664321820249,-0.00042608819254093635,-0.009232664321820249,-0.00042608819254093635,-0.009232664321820249,-0.00042608819254093635
2023-06-23,0.010584414447168164,0.0039484153719166575,-3.1563867591761883e-05,0.003152419524014974,-3.1563867591761883e-05,0.003152419524014974,-3.1563867591761883e-05,0.003152419524014974,-3.1563867591761883e-05,0.003152419524014974
2023-06-30,0.006749014592362709,0.00618496608801279,-0.005321155906473386,0.0038837416891155546,-0.0054758901318918765,0.0038527948440318562,-0.006094827033565839,0.0037290074636970637,-0.006868498160658292,0.0035742732382785733
2023-07-07,0.017394057275135544,0.014178241925108115,0.014542603734461059,0.014251114286978705,0.014542603734461059,0.014251114286978705,0.014542603734461059,0.014251114286978705,0.014542603734461059,0.014251114286978705
2023-07-14,0.0043418403804239515,0.010512175401474422,0.007226531879763952,0.009855046697132329,0.007226531879763952,0.009855046697132329,0.007226531879763952,0.009855046697132329,0.007226531879763952,0.009855046697132329
2023-07-21,0.0065221997687743075,0.005427317849361249,-0.0006627591163117553,0.004209302456226648,-0.0006627591163117553,0.004209302456226648,-0.0006627591163117553,0.004209302456226648,-0.0006627591163117553,0.004209302456226648
2023-07-28,-0.010698396192671737,-0.008237923492562424,-0.006230315606884517,-0.007836401915426843,-0.006430315606884517,-0.007876401915426844,-0.007230315606884518,-0.008036401915426844,-0.008230315606884517,-0.008236401915426843
2023-08-04,-0.026714107602775327,-0.027612141115628548,-0.006429481610326455,-0.023375609214568133,-0.006429481610326455,-0.023375609214568133,-0.006429481610326455,-0.023375609214568133,-0.006429481610326455,-0.023375609214568133
2023-08-11,-0.029226345354048444,-0.023743778697717606,-0.005051713355866916,-0.020005365629347467,-0.005051713355866916,-0.020005365629347467,-0.005051713355866916,-0.020005365629347467,-0.005051713355866916,-0.020005365629347467
2023-08-18,-0.0017976220244698136,-0.003060765703235736,0.015035753864969505,0.000558538210405312,0.015035753864969505,0.000558538210405312,0.015035753864969505,0.000558538210405312,0.015035753864969505,0.000558538210405312
2023-08-25,0.032003934445026375,0.03269468871243817,0.012371072755584857,0.02862996552106751,0.012248302280672477,0.028605411426085033,0.011757220381022958,0.02850719504615513,0.011143368006461058,0.02838442457124275
2023-09-01,0.0026130341215166177,0.009207578347059221,-0.0023301563829567556,0.006900031401056026,-0.0023301563829567556,0.006900031401056026,-0.0023301563829567556,0.006900031401056026,-0.0023301563829567556,0.006900031401056026
2023-09-08,-0.015294524367346277,-0.018180902957685232,0.009734947739985884,-0.012597732818151009,0.009734947739985884,-0.012597732818151009,0.009734947739985884,-0.012597732818151009,0.009734947739985884,-0.012597732818151009
2023-09-15,-0.0235246108887522,-0.020874850811332498,-0.00505092347866975,-0.01771006534479995,-0.00505092347866975,-0.01771006534479995,-0.00505092347866975,-0.01771006534479995,-0.00505092347866975,-0.01771006534479995
2023-09-22,-0.009895210554738921,-0.015304643193592187,-0.01521279625919131,-0.015286273806712013,-0.015252310572805997,-0.01529417666943495,-0.015410367827264746,-0.0153257881203267,-0.015607939395338182,-0.015365302433941387
2023-09-29,0.006038647637172896,0.005354983331560775,-0.015083193369516771,0.0012673479913452657,-0.015083193369516771,0.0012673479913452657,-0.015083193369516771,0.0012673479913452657,-0.015083193369516771,0.0012673479913452657
2023-10-06,0.01276852426613772,0.007545186492753602,0.0254527869611708,0.011126706586437043,0.0254527869611708,0.011126706586437043,0.0254527869611708,0.011126706586437043,0.0254527869611708,0.011126706586437043
2023-10-13,-0.008880088067310095,-0.008663081008348852,0.008676819299858701,-0.005195100946707342,0.008676819299858701,-0.005195100946707342,0.008676819299858701,-0.005195100946707342,0.008676819299858701,-0.005195100946707342
2023-10-20,-0.021233964927383376,-0.02233993210977671,0.0017038837747454377,-0.01753116893287228,0.0016532087923927432,-0.01754130392934282,0.001450508862981965,-0.017581843915224972,0.0011971339512184924,-0.017632518897577668
2023-10-27,0.0284374353393271,0.028068618904880254,0.0008926076506465979,0.022633416654033525,0.0008926076506465979,0.022633416654033525,0.0008926076506465979,0.022633416654033525,0.0008926076506465979,0.022633416654033525
2023-11-03,0.040286194631271886,0.055031374083559334,-0.01592476362883759,0.04084014654107995,-0.01592476362883759,0.04084014654107995,-0.01592476362883759,0.04084014654107995,-0.01592476362883759,0.04084014654107995
2023-11-10,0.026568965676277992,0.02743195171165997,0.005436075089511785,0.023032776387230332,0.005436075089511785,0.023032776387230332,0.005436075089511785,0.023032776387230332,0.005436075089511785,0.023032776387230332
2023-11-17,0.01308245830073406,0.015722445166428695,0.00031798698404989097,0.012641553529952934,-2.634212257702302e-06,0.012577429290691416,-0.0012851189974880755,0.012320932333645342,-0.0028882249790260417,0.012000311137337748
2023-11-24,0.006291679626263996,0.008178627647952356,0.013096935397325394,0.009162289197826964,0.013096935397325394,0.009162289197826964,0.013096935397325394,0.009162289197826964,0.013096935397325394,0.009162289197826964
2023-12-01,-0.0020233528637011544,0.005453217541584814,-0.010324222285395441,0.002297729576188763,-0.010324222285395441,0.002297729576188763,-0.010324222285395441,0.002297729576188763,-0.010324222285395441,0.002297729576188763
2023-12-08,0.024999838366368,0.01901289949046677,0.012441579125974898,0.017698635417568397,0.012441579125974898,0.017698635417568397,0.012441579125974898,0.017698635417568397,0.012441579125974898,0.017698635417568397
2023-12-15,0.014621053549578891,0.01822656675977321,0.0001934951097131208,0.014619952429761192,-3.5344847305535717e-06,0.014580546510872457,-0.0007916528625052508,0.014422922835317518,-0.0017768008347236223,0.014225893240873843
2023-12-22,0.003290732594754004,0.004775684471479904,-0.0003664096820561846,0.0037472656407726867,-0.0003664096820561846,0.0037472656407726867,-0.0003664096820561846,0.0037472656407726867,-0.0003664096820561846,0.0037472656407726867
2023-12-29,-0.023039020792017053,-0.02394219316648994,-0.007650492384116492,-0.020683853010015255,-0.007650492384116492,-0.020683853010015255,-0.007650492384116492,-0.020683853010015255,-0.007650492384116492,-0.020683853010015255
2024-01-05,-0.0011795358209956582,0.0007728885204231698,0.0070903154204297525,0.0020363739004244865,0.0070903154204297525,0.0020363739004244865,0.0070903154204297525,0.0020363739004244865,0.0070903154204297525,0.0020363739004244865
2024-01-12,0.037953726379241284,0.03729476195427202,-0.0033819189365148564,0.029159425776114644,-0.0034209719589527853,0.02915161517162706,-0.0035771840487045007,0.029120372753676717,-0.003772449160894145,0.029081319731238786
2024-01-19,0.018201495025257062,0.021543670744055995,0.0030594105949852536,0.017846818714241847,0.0030594105949852536,0.017846818714241847,0.0030594105949852536,0.017846818714241847,0.0030594105949852536,0.017846818714241847
2024-01-26,0.005262887301613794,0.0033070116428420525,0.007148573541245484,0.004075324022522739,0.007148573541245484,0.004075324022522739,0.007148573541245484,0.004075324022522739,0.007148573541245484,0.004075324022522739
2024-02-02,0.013591647006756321,0.018134149404551526,-0.0025543450245092128,0.013996450518739378,-0.0025543450245092128,0.013996450518739378,-0.0025543450245092128,0.013996450518739378,-0.0025543450245092128,0.013996450518739378
2024-02-09,0.0009146062232169375,0.0013086699697316447,-0.004081801669337369,0.00023057564191784191,-0.004122250286150944,0.00022248591855512684,-0.004284044753405244,0.00019012702510426687,-0.004486287837473119,0.00014967840829069193
2024-02-16,-0.009667310934192519,-0.009610843499099662,0.004714747898108876,-0.006745725219657954,0.004714747898108876,-0.006745725219657954,0.004714747898108876,-0.006745725219657954,0.004714747898108876,-0.006745725219657954
2024-02-23,0.015412845998264367,0.009784511600253443,0.005612357611932417,0.008950080802589237,0.005612357611932417,0.008950080802589237,0.005612357611932417,0.008950080802589237,0.005612357611932417,0.008950080802589237
2024-03-01,0.0043170121573769225,0.0050718671860062875,0.008399056547168078,0.0057373050582386455,0.008399056547168078,0.0057373050582386455,0.008399056547168078,0.0057373050582386455,0.008399056547168078,0.0057373050582386455
2024-03-08,-0.020520293687300545,-0.010616114722950333,0.003352683074527854,-0.007822355163454696,0.0032875948613475914,-0.007835372806090748,0.0030272420086265403,-0.007887443376634957,0.0027018009427252267,-0.00795253158981522
2024-03-15,0.005361949886351209,0.00680091892334001,0.009037903175390393,0.0072483157737500865,0.009037903175390393,0.0072483157737500865,0.009037903175390393,0.0072483157737500865,0.009037903175390393,0.0072483157737500865
2024-03-22,0.009863164095156857,0.013121151944534327,0.007106658209653893,0.01191825319755824,0.007106658209653893,0.01191825319755824,0.007106658209653893,0.01191825319755824,0.007106658209653893,0.01191825319755824
2024-03-29,,,0.004889903653979288,,0.004889903653979288,,0.004889903653979288,,0.004889903653979288,
2024-04-05,-0.021649578819930362,-0.019833931149740473,0.002969025906856302,-0.015273339738421116,0.0028356189961348858,-0.0153000211205654,0.0023019913532492204,-0.015406746649142534,0.0016349567996421393,-0.01554015355986395
2024-04-12,-0.033243191176447286,-0.03134286144342012,0.0020205050024805216,-0.024670188154239995,0.0020205050024805216,-0.024670188154239995,0.0020205050024805216,-0.024670188154239995,0.0020205050024805216,-0.024670188154239995
2024-04-19,0.009512106744740487,-0.0017541796800620943,-0.0021976064914873902,-0.0018428650423471537,-0.0021976064914873902,-0.0018428650423471537,-0.0021976064914873902,-0.0018428650423471537,-0.0021976064914873902,-0.0018428650423471537
2024-04-26,0.014890514378152121,0.016930661306903023,-0.011599133374308113,0.011224702370660797,-0.011599133374308113,0.011224702370660797,-0.011599133374308113,0.011224702370660797,-0.011599133374308113,0.011224702370660797
2024-05-03,0.01910596616445003,0.013293089855230273,0.00720955278618852,0.012076382441421923,0.007154987278116946,0.012065469339807608,0.006936725245830652,0.01202181693335035,0.006663897705472785,0.011967251425278776
2024-05-10,0.025789318361562907,0.025944020178601913,0.0073848796060171805,0.022232192064084968,0.0073848796060171805,0.022232192064084968,0.0073848796060171805,0.022232192064084968,0.0073848796060171805,0.022232192064084968
2024-05-17,0.022605551922476732,0.012953279794726139,-0.0026950419915377395,0.009823615437473364,-0.0026950419915377395,0.009823615437473364,-0.0026950419915377395,0.009823615437473364,-0.0026950419915377395,0.009823615437473364
2024-05-24,0.014549211711548347,-0.0037855699154996625,0.0002717924613671572,-0.002974097440126299,0.0002717924613671572,-0.002974097440126299,0.0002717924613671572,-0.002974097440126299,0.0002717924613671572,-0.002974097440126299
2024-05-31,-0.005066059309468926,0.0027055473327586487,-0.0029175823387650184,0.0015809213984539154,-0.0029435105438329365,0.0015757357574403318,-0.0030472233641046084,0.0015549931933859975,-0.003176864389444198,0.0015290649883180794
2024-06-07,0.007484834319721727,0.013927898581262851,0.01038343117488505,0.013219005099987292,0.01038343117488505,0.013219005099987292,0.01038343117488505,0.013219005099987292,0.01038343117488505,0.013219005099987292
2024-06-14,0.002585461143909362,0.007638899555571954,0.001038607096994263,0.006318841063856416,0.001038607096994263,0.006318841063856416,0.001038607096994263,0.006318841063856416,0.001038607096994263,0.006318841063856416
2024-06-21,-0.0010079756202474865,-0.0032886895708434836,-0.003609530162616338,-0.0033528576891980544,-0.003609530162616338,-0.0033528576891980544,-0.003609530162616338,-0.0033528576891980544,-0.003609530162616338,-0.0033528576891980544
