Date,ticker,trailing_return_1w,trailing_return_4w,trailing_return_13w,trailing_return_26w,trailing_return_52w,momentum_12_1,realized_vol_4w,realized_vol_13w,realized_vol_26w,rolling_sharpe_13w,rolling_sharpe_26w,rolling_max_drawdown_26w,drawdown_from_52w_high,relative_strength_vs_SPY_4w,relative_strength_vs_SPY_13w,relative_strength_vs_BIL_4w,relative_strength_vs_BIL_13w,beta_to_SPY_26w,corr_to_SPY_26w,cross_sectional_return_rank_13w,cross_sectional_return_rank_26w,cross_sectional_vol_rank_13w,market_state_calm_trend,market_state_neutral_mixed,market_state_recovery_confirmed,market_state_recovery_fragile,market_state_stressed_panic,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob,z_dd_neg,z_breadth_decay,z_stress,z_corr,z_inv_trans,deterioration_z,deterioration_rank_neutral_mixed,confidence_score_p2b,defensive_overlay_hint,market_vol_risk_off_z,market_drawdown_risk_off_z,breadth_risk_off_z,macro_risk_score_tradable,vix_level_z_tradable,vix_slope_risk_off_z_tradable,overlay_multiplier,target_vol_multiplier,defensive_weight,p_stress_forecast,p_regime_confidence_refreshed,p_regime_confidence_blend25,pct_above_50d_ma,pct_above_100d_ma,pct_above_200d_ma,pct_positive_13w_return,pct_positive_26w_return,pct_near_52w_high,equal_weight_stock_return,stock_count_available,median_stock_13w_return,median_stock_26w_return
2004-12-03,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-10,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-17,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-24,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,,,,,,,,,,,0.0,,
2005-01-14,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0016880275919384,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-01-21,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0140150661794797,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-01-28,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0085272625787478,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-02-04,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-02-11,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-02-18,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0031462903133329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,0.75,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-02-25,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-03-04,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-03-11,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0190661274081795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-03-18,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0303461544752456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-03-25,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.041798383069925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-04-01,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0394258797393783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-04-08,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0347632063593638,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-04-15,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0662561458210622,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-04-22,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0546404452319198,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.1236673834153457,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-04-29,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0531680946038803,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.1091954125948482,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-05-06,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0422070171111714,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.116024575171949,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-05-13,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0534136242099543,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.2277067457660318,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-05-20,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0256016072632656,1.0,0.2857142857142857,0.0,0.2142857142857142,0.2857142857142857,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.215845348263582,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-05-27,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0163585018944925,1.0,0.4285714285714285,0.0,0.2142857142857142,0.4285714285714285,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.017764958597497,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-06-03,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0171765050955663,1.0,0.4285714285714285,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.015242298514979,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-06-10,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0167673197153841,1.0,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.0366289647154447,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-06-17,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0032720128042954,1.0,0.5714285714285714,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.099849936141316,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-06-24,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0228189996543104,1.0,0.5,0.0,0.5714285714285714,0.0714285714285714,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.1012983673443064,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-07-01,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,-0.0183016959737003,1.0,0.3571428571428571,0.0,0.5714285714285714,-0.0714285714285714,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,0.65,1.0498425819221398,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-07-08,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.0036003351405611,1.0,0.4285714285714285,0.5,0.5,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,-0.0,,,,0.65,1.0484695006216238,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-07-15,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6428571428571429,-0.0714285714285714,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,-0.0,,,,0.65,1.022330591582027,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-07-22,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5,0.6428571428571429,0.0714285714285714,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-07-29,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-08-05,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.0069503605608608,1.0,0.6428571428571429,0.5,0.6428571428571429,0.2142857142857143,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-08-12,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.0054955308970918,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.2142857142857143,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,,,,,,0.0,,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-08-19,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.5369479673277868,-0.010263827798802,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.1428571428571429,0.0,0.0,0.0,,,,,,,,,,,,,,-1.0,-1.0738959346555736,,-0.0,,,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2005-08-26,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-1.0446675051954937,-0.0240830820760826,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0714285714285714,0.0,0.0,0.0,,,,,,,,,,,,,,-1.0,-2.0893350103909873,,-0.0,,,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2005-09-02,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.7932353656481509,-0.0118800540411804,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0714285714285714,0.0,0.0,0.0,,,,,,,,,,,,,,-1.0,-1.5864707312963018,,-0.0,,,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2005-09-09,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.638965585237372,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-1.0,-1.277931170474744,,-0.0,,,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2005-09-16,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.3793739613055878,-0.0046090480437743,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.0,0.0,0.0,0.0,,,0.96875,0.03125,1.0,,,,,,,,,0.0,-0.7587479226111757,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-09-23,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.4358816801126128,-0.0212118216259167,1.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,,,0.9696969696969696,0.0303030303030303,1.0,,,,,,,,,0.0,-0.8717633602252257,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-09-30,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.5259654631868047,-0.008316562015981,1.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-1.0,-1.0519309263736094,,-0.0,,,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2005-10-07,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.7885482520826157,-0.0359620504440638,1.0,0.7142857142857143,0.7142857142857143,0.3571428571428571,0.0,0.0,0.0,0.0,-1.543924580410828,,,,,,,,,,,,,-1.0,-0.8217201758370187,,-0.0,,,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2005-10-14,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.0064944447471655,-0.0435377202663691,0.0,0.5,0.7142857142857143,0.2857142857142857,-0.2142857142857143,0.0,0.0,0.0,-0.2548281375931487,,0.9411764705882352,0.0588235294117647,1.0,,,,,,,,,0.0,0.2353448033516522,,-0.0,,,,0.65,1.222338214444656,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-10-21,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.4191743303213196,-0.0478901364001295,0.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,-0.1428571428571429,0.0,0.0,0.0,1.268173064617419,,0.9428571428571428,0.0571428571428571,1.0,,,,,,,,,0.0,-0.01065007365346,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-10-28,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0638537808051699,-0.0344300710820105,1.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,-0.1428571428571429,0.0,0.0,0.0,0.3097208757775869,,0.9444444444444444,0.0555555555555555,1.0,,,,,,,,,0.0,-0.1181595333620771,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-11-04,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1497583706592157,-0.0158118660022252,1.0,0.5714285714285714,0.5714285714285714,0.3571428571428571,-0.1428571428571429,0.0,0.0,0.0,0.1431309330426671,,0.945945945945946,0.054054054054054,1.0,,,,,,,,,0.0,0.3061441789349799,,-0.0,,,,0.65,1.211385810657547,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-11-11,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1051827065541485,-0.00251316091584,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0714285714285714,0.0,0.0,0.0,-0.5579910636757257,,0.9473684210526316,0.0526315789473684,1.0,,,,,,,,,0.0,0.8735391833381714,,-0.0,,,,0.65,1.1211256991854956,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-11-18,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.5615639369237667,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.5918348747211442,,0.9487179487179488,0.0512820512820512,1.0,,,,,,,,,0.0,1.092856936050156,,-0.0,,,,0.65,1.0866162535940906,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-11-25,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.7183915161439062,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,1.02067503310285,,0.95,0.05,1.0,,,,,,,,,0.0,1.1344995153288684,,-0.0,,,,0.65,1.0766162400281685,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-12-02,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.7054792363678373,-0.0022028595547992,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,1.1966029229474908,,0.951219512195122,0.048780487804878,1.0,,,,,,,,,0.0,0.9198347861560212,,-0.0,,,,0.65,1.1026459897711998,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-12-09,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.6727623622206717,-0.0062929204666658,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,1.1732732229856877,,0.9523809523809524,0.0476190476190476,1.0,,,,,,,,,0.0,0.845013863676327,,-0.0,,,,0.65,1.1105655840733002,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-12-16,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.5113253193238507,-0.0007880062504178,1.0,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.0714285714285715,0.0,0.0,0.0,1.0538411391798208,,0.9534883720930232,0.0465116279069767,1.0,,,,,,,,,0.0,0.4801348187917313,,-0.0,,,,0.65,1.1627434841231847,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-12-23,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.3317088168247172,0.0,1.0,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.1428571428571429,0.0,0.0,0.0,0.5656402063866565,,0.9545454545454546,0.0454545454545454,1.0,,,,,,,,,0.0,0.4294862440874953,,-0.0,,,,0.65,1.169564132304487,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2005-12-30,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.4124447757716056,-0.0177502936001078,1.0,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.1428571428571429,0.0,0.0,0.0,1.4491424977858391,,0.9555555555555556,0.0444444444444444,1.0,,,,,,,,,0.0,-0.2118081704710221,,-0.0,,,,0.65,1.25,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-01-06,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1908585006258845,0.0,1.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.1428571428571429,0.4,0.5,0.0,1.4266896409464964,,0.9565217391304348,0.0434782608695652,1.0,,,,,,,,,0.0,0.2962313861473819,,-0.0,-0.3843142619822279,-0.3843142619822279,,0.65,1.1908230398598958,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-01-13,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-1.069357523159968,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.4,0.5,0.0,3.838018578050016,,,,,,,,,,,,,-1.0,-0.0762133581201462,,-7.072427501744172,-1.0180826669927696,-1.0180826669927696,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2006-01-20,ACWX,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.7463941503393287,-0.0210603725915538,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.4,0.5,0.0,3.344240149391247,,,,,,,,,,,,,-1.0,-0.3978480068281862,,-4.9516896882376855,-0.8633366030110092,-0.8633366030110092,,1.0,1.25,0.0,0.5,0.5,0.5,,,,,,,,0.0,,
2006-01-27,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.4087372469181021,-0.0010880659984284,1.0,0.6428571428571429,0.5714285714285714,0.7142857142857143,-0.0714285714285714,0.4,0.5,0.0,3.07812750854454,,0.9361702127659576,0.0638297872340425,1.0,,,,,,,,,0.0,0.6675992456444643,,-4.002403124235558,1.150181302318532,1.150181302318532,,0.65,1.1381932170203226,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-02-03,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.1887864381477175,-0.0187287041697197,1.0,0.6428571428571429,0.6428571428571429,0.7142857142857143,-0.0714285714285714,0.4,0.5,0.0,2.4551215018013774,,0.9375,0.0625,1.0,,,,,,,,,0.0,0.883068380331301,,-3.430631249349318,-0.4257454117609739,-0.4257454117609739,,0.65,1.1073420564425154,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-02-10,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1971179498288966,-0.0158535194809802,1.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.4,0.5,0.0,2.387611839781771,,0.9387755102040816,0.0612244897959183,1.0,,,,,,,,,0.0,1.2717668540112752,,-3.036318621139079,0.181264838245258,0.181264838245258,,0.65,1.0552302077082354,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-02-17,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1966155147941942,0.0,1.0,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.0,0.4,0.5,0.0,2.4042349851221023,,0.94,0.06,1.0,,,,,,,,,0.0,1.072234324399588,,-2.7421215817527544,0.1243649231010177,0.1243649231010177,,0.65,1.0765344540140809,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-02-24,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0032370502465002,0.0,1.0,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.0714285714285714,0.4,0.5,0.0,2.1138915232316737,,0.9411764705882352,0.0588235294117647,1.0,,,,,,,,,0.0,1.2324336680824282,,-2.510964964879754,-0.4095874876009233,-0.4095874876009233,,0.65,1.051092475304512,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-03-03,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.1668429553726749,-0.0050237614737508,1.0,0.5714285714285714,0.5714285714285714,0.6428571428571429,-0.0714285714285715,0.4,0.5,0.0,2.0553866011113486,,0.9423076923076924,0.0576923076923076,1.0,,,,,,,,,0.0,0.9256128135644142,,-2.3225483351604845,-0.7463329281893264,-0.7463329281893264,,0.65,1.084267060044129,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-03-10,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.0506197302456176,-0.0063369924535676,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.6,1.0,0.0,1.8239356365817776,,0.9433962264150944,0.0566037735849056,1.0,,,,,,,,,0.0,0.9395655525696328,,-2.164693381482954,-0.4259532294482726,-0.4259532294482726,,0.65,1.0784826521286222,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-03-17,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.2734360687556144,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,-0.1428571428571429,0.6,1.0,0.0,1.8144453261203008,,0.9444444444444444,0.0555555555555555,1.0,,,,,,,,,0.0,0.8685015143459389,,-3.0679953875502304,-0.4910658983470406,-0.4910658983470406,,0.65,1.0832171706721323,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
2006-03-24,ACWX,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.009614247961187,-0.0031385871287507,1.0,0.5714285714285714,0.5714285714285714,0.5,-0.1428571428571429,0.6,1.0,0.0,2.089396925129425,,0.9454545454545454,0.0545454545454545,1.0,,,,,,,,,0.0,1.2601193173720424,,-2.76700696481611,-0.3152902587456462,-0.3152902587456462,,0.65,1.031199335235211,0.35,0.5,0.5,0.5,,,,,,,,0.0,,
