Date,baseline_equity,recovery_options_equity,recovery_tactical_tilt_equity,baseline_return,recovery_options_return,recovery_tactical_tilt_return,v1_rejected_overlay_equity,v2_rejected_overlay_equity
2015-10-02,1.9359291690101283,1.9574546679643254,1.938014111240617,-4.7534137505245155e-05,-4.7011444468281205e-05,-4.748300205470457e-05,1.9359291690101283,1.9359291690101283
2015-10-09,1.9426934879267652,1.9642189868809623,1.944778430157254,0.0034940942183827595,0.0034556707888777627,0.003490335223775398,1.9426934879267652,1.9426934879267652
2015-10-16,1.9436640577591442,1.9651895567133413,1.945748999989633,0.000499600085350993,0.0004941250638861305,0.0004990644781577291,1.943664057759144,1.943664057759144
2015-10-23,1.9403615352434374,1.9618870341976344,1.942446477473926,-0.0016991220795193884,-0.0016805109229413029,-0.0016973014071827164,1.9403615352434376,1.9403615352434376
2015-10-30,1.9245909876990313,1.9461164866532283,1.92667592992952,-0.008127633566199055,-0.008038458519532332,-0.00811890969830742,1.9245909876990313,1.9245909876990313
2015-11-06,1.901913693255969,1.9234391922101661,1.9039986354864578,-0.011782916260131837,-0.01165258842345085,-0.011770165439234925,1.901913693255969,1.901913693255969
2015-11-13,1.9284107558377508,1.9499362547919479,1.9304956980682395,0.013931790215159667,0.01377587744343245,0.013916534438593198,1.9284107558377508,1.9284107558377508
2015-11-20,1.9376254853305597,1.9591509842847568,1.9397104275610484,0.004778405982705625,0.004725656785017351,0.004773245287223116,1.9376254853305597,1.9376254853305597
2015-11-27,1.9363748915718582,1.9579003905260552,1.9384598338023469,-0.0006454259443682275,-0.0006383345483492731,-0.00064473219349237,1.9363748915718584,1.9363748915718584
2015-12-04,1.9166770983528985,1.9382025973070955,1.9187620405833872,-0.010172510139795254,-0.01006067178610004,-0.010161568929866305,1.9166770983528985,1.9166770983528985
2015-12-11,1.9179364419026823,1.9394619408568794,1.920021384133171,0.0006570452325360687,0.0006497481488949575,0.0006563312819138911,1.9179364419026823,1.9179364419026823
2015-12-18,1.9359342254283174,1.9574597243825145,1.938019167658806,0.009383931152473712,0.009279781751057925,0.009373741185575657,1.9359342254283176,1.9359342254283176
2015-12-25,1.9326026614130307,1.9541281603672278,1.9346876036435194,-0.0017209076483729602,-0.0017019834297421488,-0.0017190562770910134,1.9326026614130307,1.9326026614130307
2016-01-01,1.9188623974372674,1.9403878963914645,1.920947339667756,-0.0071097200941020455,-0.007031403699326089,-0.007102058208202089,1.9188623974372672,1.9188623974372672
2016-01-08,1.9085124359460852,1.9300379349002823,1.910597378176574,-0.005393800777484081,-0.005333965188316192,-0.005387946497779739,1.9085124359460852,1.9085124359460852
2016-01-15,1.9127563708551363,1.9342818698093334,1.914841313085625,0.0022236873227117204,0.002198886784715137,0.0022212607206135715,1.9127563708551365,1.9127563708551365
2016-01-22,1.9205974064902922,1.9421229054444893,1.922682348720781,0.004099338397001606,0.004053719242030018,0.004094874902464296,1.920597406490292,1.920597406490292
2016-01-29,1.9148272731358547,1.9363527720900517,1.9169122153663434,-0.00300434298981056,-0.0029710443856367785,-0.0030010851029430574,1.9148272731358549,1.9148272731358549
2016-02-05,1.9147552694460206,1.9362807684002177,1.9168402116765093,-3.76032297242368e-05,-3.7185212773183096e-05,-3.756233032314871e-05,1.9147552694460208,1.9147552694460208
2016-02-12,1.9193431163260573,1.9408686152802543,1.921428058556546,0.0023960487030616484,0.0023694119958785897,0.002393442526972045,1.9193431163260573,1.9193431163260573
2016-02-19,1.9228226334654952,1.9443481324196923,1.924907575695984,0.0018128687413110356,0.0017927628444522892,0.0018109015968319486,1.9228226334654952,1.9228226334654952
2016-02-26,1.9309282933495269,1.952453792303724,1.9330132355800156,0.004215500557855911,0.004168831573358345,0.0042109345853142965,1.9309282933495269,1.9309282933495269
2016-03-04,1.9343383989791436,1.9558638979333407,1.9364233412096323,0.0017660446746581293,0.0017465743071918283,0.0017641398242125295,1.9343383989791436,1.9343383989791436
2016-03-11,1.94201353972205,1.963539038676247,1.9440984819525386,0.003967837658062745,0.003924169136214628,0.003963565497052901,1.94201353972205,1.94201353972205
2016-03-18,1.9366347134725093,1.9581602124267063,1.938719655702998,-0.002769716142303813,-0.0027393528438155457,-0.0027667457690406794,1.9366347134725093,1.9366347134725093
2016-03-25,1.9477502726167357,1.9692757715709328,1.9498352148472244,0.005739626098251405,0.005676532019027736,0.005733453576709069,1.9477502726167355,1.9477502726167355
2016-04-01,1.9546538353835081,1.9761793343377052,1.9567387776139968,0.003544377769485685,0.0035056353540903196,0.003540587796447836,1.954653835383508,1.954653835383508
2016-04-08,1.9588211583421744,1.9803466572963715,1.9609061005726631,0.002132000502200748,0.0021087777238915084,0.0021297288152830607,1.9588211583421744,1.9588211583421744
2016-04-15,1.9491452002872964,1.9706706992414935,1.9512301425177851,-0.004939684265544253,-0.004885992065696176,-0.004934432124032995,1.9491452002872964,1.9491452002872964
2016-04-22,1.9761652973185506,1.9976907962727477,1.9782502395490393,0.013862536781390933,0.013711117256502758,0.013847724285556806,1.9761652973185504,1.9761652973185504
2016-04-29,2.0001430681114885,2.0216685670656855,2.002228010341977,0.01213348439296702,0.012002743786813763,0.012120696519366314,2.0001430681114885,2.0001430681114885
2016-05-06,1.992030963096004,2.013556462050201,1.9941159053264927,-0.004055762382609851,-0.004012579088202628,-0.004051539072265298,1.992030963096004,1.992030963096004
2016-05-13,1.960981496118892,1.9825069950730891,1.9630664383493808,-0.015586839538304642,-0.015420211730987399,-0.01557054276242198,1.960981496118892,1.960981496118892
2016-05-20,1.9650591947322944,1.9865846936864915,1.9671441369627831,0.0020794171803624195,0.002056839458088211,0.002077208663824548,1.9650591947322944,1.9650591947322944
2016-05-27,1.9924104321134477,2.013935931067645,1.9944953743439364,0.013918785477034623,0.013767969454349105,0.013904033195748955,1.9924104321134477,1.9924104321134477
2016-06-03,2.0075070756040634,2.0290325745582605,2.009592017834552,0.007577075108265774,0.007496089253749227,0.007569154426132263,2.0075070756040634,2.0075070756040634
2016-06-10,2.0204287832949386,2.0419542822491357,2.0225137255254273,0.006436693473165889,0.006368408202459985,0.006430015434077507,2.0204287832949386,2.0204287832949386
2016-06-17,2.0249604077566383,2.0464859067108354,2.027045349987127,0.0022429023478420795,0.0022192585314437796,0.00224059021430012,2.0269461114466765,2.0249604077566383
2016-06-24,2.092252993262484,2.113778492216681,2.0943379354929728,0.033231556156890996,0.03288201755271314,0.0331973754342858,2.091487419230627,2.092252993262484
2016-07-01,2.1187687060853846,2.1402942050395817,2.1208536483158733,0.01267328229821496,0.012544224913128899,0.01266066587131709,2.190956671125194,2.1187687060853846
2016-07-08,2.097650329651198,2.119175828605395,2.099735271881687,-0.009967287308676798,-0.00986704369168534,-0.009957488792758595,2.239600100227886,2.097650329651198
2016-07-15,2.1114458734311956,2.1329713723853927,2.1135308156616843,0.006576665130975989,0.006509862746535866,0.0065701347997237924,2.1298588640138356,2.1114458734311956
2016-07-22,2.130720992634813,2.1522464915890103,2.132805934865302,0.009128872042689196,0.009036745384004563,0.009119866651948083,2.148563938597744,2.130720992634813
2016-07-29,2.100615044591784,2.122140543545981,2.1026999868222727,-0.014129465165591992,-0.013988150595521165,-0.014115652789071342,2.16639509572222,2.100615044591784
2016-08-05,2.113884065738203,2.1354095646924,2.1159690079686917,0.006316731464235392,0.006252658989421622,0.006310468078934983,2.108657320473513,2.113884065738203
2016-08-12,2.103440857907947,2.1241458217974674,2.105539361647668,-0.0049402935570211914,-0.005274745922829616,-0.004929016579045209,2.122511514943328,2.103440857907947
2016-08-19,2.0900423225472164,2.1101511115135105,2.092144703105922,-0.006369817962962099,-0.006588394327897151,-0.006361628182179446,2.0764277303088647,2.0900423225472164
2016-08-26,2.103039480011879,2.120995491184973,2.105081306371842,0.006218609702038247,0.00513914838245122,0.006183417068004182,2.0757885232681796,2.103039480011879
2016-09-02,2.0675810840449533,2.086023925056963,2.069675229717341,-0.016860546986367297,-0.01648827933550756,-0.016819339256555432,2.0337921769715823,2.0651705338945807
2016-09-09,2.0543934553210352,2.068023157045092,2.056241024400008,-0.006378288535179633,-0.008629224140552116,-0.00649097265331211,2.0135397740894647,2.0498604736998236
2016-09-16,2.0995561213720064,2.113279760052248,2.101460260501969,0.021983454987162476,0.021883992378412875,0.021991213853519653,2.1019550781619283,2.08683475370154
2016-09-23,2.0876702218768326,2.1025349292458126,2.0897019238448187,-0.005661148741957223,-0.005084433689068191,-0.005595317160240643,2.1110098669357837,2.080223061476465
2016-09-30,2.0381260073250385,2.052456482274803,2.0401728054305357,-0.02373182030026444,-0.02381812842889275,-0.023701523097205635,2.057972790912151,2.021753458684674
2016-10-07,2.0247837154371315,2.0375469912970128,2.026769165630332,-0.006546352796615418,-0.0072642178319247686,-0.006569855143900516,2.0241130717463904,2.0048433791130713
2016-10-14,2.0465142171719415,2.0580982942787207,2.048406183142226,0.01073225825016988,0.010086296448371002,0.010675620035478728,2.025963973704485,2.0266006878097227
2016-10-21,2.016217856476068,2.027801933582847,2.0181098224463523,-0.014803884791838806,-0.014720560616610978,-0.0147902115045363,1.9954198715873073,1.996058375504752
2016-10-28,2.0147633205858457,2.026347397692625,2.01665528655613,-0.0007214180181721597,-0.0007172968257567192,-0.0007207416930655741,1.9829922196316287,1.9944787083176785
2016-11-04,1.9559267176035007,1.96751079471028,1.957818683573785,-0.02920273680842911,-0.029035792702347796,-0.029175339669885392,1.9164804135976736,1.955926717603501
2016-11-11,1.9511640509324948,1.962748128039274,1.953056016902779,-0.002434992389102053,-0.0024206559292129226,-0.0024326392995249746,1.9262434343815,1.9511640509324948
2016-11-18,1.9562300374345007,1.96781411454128,1.958122003404785,0.002596391881853677,0.00258106805943914,0.002593876703055331,1.938026877080278,1.9562300374345007
2016-11-25,1.954164125123659,1.9657482022304382,1.9560560910939433,-0.0010560681879474565,-0.0010498513531209674,-0.0010550477994984986,1.961210815308976,1.954164125123659
2016-12-02,1.9671403676852224,1.9787244447920016,1.9690323336555067,0.006640303337234865,0.0066011722899401715,0.006633880603242881,1.9331649371879025,1.9671403676852224
2016-12-09,1.94488905050387,1.9564731276106493,1.9467810164741544,-0.011311504530577055,-0.011245283414736074,-0.011300635749359578,2.077850231347967,1.94488905050387
2016-12-16,1.948634301835299,1.9602183789420782,1.9505262678055832,0.0019256889386356502,0.0019142871315604992,0.0019238174708586797,1.948634301835299,1.948634301835299
2016-12-23,1.962229901009105,1.9738139781158843,1.9641218669793894,0.006976988530378092,0.006935757423692568,0.006970221010712985,1.960017743104118,1.962229901009105
2016-12-30,1.9873821509172327,1.998966228024012,1.989274116887517,0.012818197243448681,0.012742968783784114,0.012805849948001935,1.972139729863679,1.9873821509172327
2017-01-06,2.0010198926929563,2.0126039697997355,2.0029118586632406,0.006862163761222062,0.006822397289425242,0.006855637269870929,1.998477120238974,2.0010198926929563
2017-01-13,1.9975248252058493,2.0091089023126285,1.9994167911761336,-0.0017466430493119356,-0.0017365897809765718,-0.0017449931568329635,1.9897385170365445,1.9975248252058493
2017-01-20,2.0061741121571823,2.0177581892639616,2.0080660781274666,0.004330002231857977,0.004305036397667106,0.004325904928629276,1.9924950502432457,2.0061741121571823
2017-01-27,2.0132460087069575,2.0248300858137367,2.0151379746772418,0.0035250661978540876,0.003504828570342733,0.00352174493997226,2.0058266244370353,2.0132460087069575
2017-02-03,2.024443912723058,2.036027989829837,2.026335878693342,0.005562114102137139,0.005530293180921353,0.005556891963139021,2.013488677431199,2.024443912723058
2017-02-10,2.028241719050647,2.039825796157426,2.0301336850209313,0.0018759750782528783,0.0018653016297220937,0.0018742235023929688,2.024151305989947,2.0301674437072386
2017-02-17,2.0356836075834686,2.047267684690248,2.037575573553753,0.003669132955368193,0.0036482961176589335,0.0036657135378475036,2.054068289180893,2.049159038360076
2017-02-24,2.034376243788389,2.045960320895168,2.0362682097586733,-0.0006422234723555409,-0.000638589572265591,-0.0006416271435760734,2.0615905211426004,2.049155479687653
2017-03-03,1.9989267528542487,2.010510829961028,2.000818718824533,-0.017425238346337912,-0.017326577926315867,-0.01740904796541587,2.0378141527946823,2.0191311392091955
2017-03-10,2.02061190715173,2.032195984258509,2.022503873122014,0.01084839865518683,0.010785892806109088,0.010838140453934386,2.0338848386996475,2.027034993883125
2017-03-17,2.014129137225347,2.0257132143321264,2.0160211031956314,-0.0032083201645193293,-0.0031900318554896057,-0.0032053189180675234,2.013960040343895,2.0139034567051737
2017-03-24,2.0298808824450543,2.0414649595518335,2.0317728484153386,0.007820623280097472,0.007775900906535904,0.007813283896055845,2.0298808824450543,2.000418069419667
2017-03-31,2.029988749114279,2.041572826221058,2.0318807150845632,5.3139408404456745e-05,5.2837874448874445e-05,5.308992553421099e-05,2.029988749114279,2.000022835973973
2017-04-07,2.0248242100350957,2.036408287141875,2.02671617600538,-0.0025441220210883353,-0.0025296864323682833,-0.0025417530866068683,2.015383254630827,1.986299755844816
2017-04-14,2.0267787175543943,2.0383627946611735,2.0286706835246786,0.0009652726936058009,0.0009597817547883913,0.0009643715989631207,2.002338841203468,2.0062933926720548
2017-04-21,2.0473584692054128,2.058942546312192,2.049250435175697,0.01015392132982873,0.010096216289328108,0.010144451644198194,2.02696370991676,2.0265271379186056
2017-04-28,2.052900687348993,2.0644847644557722,2.0547926533192773,0.0027070091666610008,0.002691778919964083,0.0027045099263844907,2.045956075040074,2.052900687348993
2017-05-05,2.0547770636918585,2.0663611407986378,2.056669029662143,0.00091401223372789,0.0009088835990320732,0.0009131706500091763,2.0532272057712686,2.0547770636918585
2017-05-12,2.0641193329939402,2.0757034101007195,2.0660112989642245,0.00454660968684184,0.004521121268507233,0.0045424271807197325,2.0512931092922013,2.06411933299394
2017-05-19,2.072917755985056,2.084501833091835,2.07480972195534,0.004262555391288281,0.0042387669395833605,0.004258651922923518,2.050698439496097,2.072917755985056
2017-05-26,2.090102661968746,2.101686739075525,2.0919946279390302,0.008290201545176012,0.008244130904984992,0.008282641922216838,2.0822115474950476,2.090102661968746
2017-06-02,2.0760225817433082,2.0876066588500874,2.0779145477135925,-0.006736549587557206,-0.006699419073097013,-0.00673045716150289,2.0818889530340647,2.076022581743308
2017-06-09,2.0729945961636655,2.0845786732704448,2.07488656213395,-0.0014585513694653773,-0.0014504579044170018,-0.0014572233410533597,2.0600013923388194,2.0729945961636655
2017-06-16,2.076215489737183,2.0877995668439624,2.0781074557074675,0.0015537394933291537,0.001545105308241812,0.0015523227304556908,2.054735339022749,2.076215489737183
2017-06-23,2.073864029485474,2.085448106592253,2.0757559954557583,-0.0011325704211978538,-0.0011262863969569992,-0.0011315392980526529,2.042027586019442,2.073864029485474
2017-06-30,2.0644906049344645,2.0760746820412437,2.0663825709047487,-0.004519787419879684,-0.004494681273237822,-0.004515667820076064,2.022644081840914,2.0644906049344645
2017-07-07,2.0940718349058587,2.105655912012638,2.095963800876143,0.01432858541506099,0.014248634804557847,0.014315466258720155,2.0883056824053368,2.0940718349058587
2017-07-14,2.103417724488632,2.1150018015954113,2.1053096904589164,0.004463022436474118,0.004438469518906585,0.004458993795058319,2.1429748815010843,2.103417724488632
2017-07-21,2.106517784221668,2.118101861328447,2.108409750191952,0.0014738202958659574,0.0014657480342084028,0.0014724958266638666,2.1642466221207184,2.106517784221668
2017-07-28,2.1124519206608676,2.124035997767647,2.114343886631152,0.0028170360030415065,0.002801629396368188,0.00281450815651918,2.1554568222570163,2.1124519206608676
2017-08-04,2.093656689192834,2.1052407662996133,2.0955486551631184,-0.008897353489661253,-0.008848829063060726,-0.008889391922891288,2.133302813089086,2.093656689192834
2017-08-11,2.0960708324303594,2.1076549095371386,2.0979627984006437,0.0011530750241846022,0.0011467302344561059,0.0011520339704722549,2.073048812934352,2.0960708324303594
2017-08-18,2.111229157474636,2.122813234581415,2.11312112344492,0.007231780915867514,0.007192033655834651,0.0072252592161463625,2.075733942929604,2.111229157474636
2017-08-25,2.1253267829368783,2.1369108600436575,2.1272187489071626,0.006677449206463848,0.006641010726985641,0.0066714706061239415,2.0923302431279693,2.1253267829368783
2017-09-01,2.1292798771043087,2.140863954211088,2.131171843074593,0.0018599935780077015,0.0018499106543683475,0.001858339284317223,2.114411810076842,2.1292798771043087
2017-09-08,2.140646510527183,2.1522305876339622,2.1425384764974673,0.0053382524040626045,0.005309367463783188,0.00533351332498655,2.10474730429509,2.140646510527183
2017-09-15,2.137670842200369,2.149254919307148,2.1395628081706533,-0.0013900792644561122,-0.001382597359182336,-0.0013888517566688074,2.127164480383831,2.137670842200369
2017-09-22,2.1377812014880355,2.1493652785948147,2.13967316745832,5.162594983665336e-05,5.1347695741110755e-05,5.1580298201736596e-05,2.105550408191405,2.1377812014880355
2017-09-29,2.142939928357899,2.1545240054646784,2.1448318943281834,0.0024131220099947726,0.0024001164070335257,0.002410988252000923,2.0998269355295025,2.142939928357899
2017-10-06,2.163985047007589,2.1755691241143684,2.1658770129778735,0.009820675965385828,0.00976787383028066,0.00981201310244506,2.2025921077807165,2.163985047007589
2017-10-13,2.1589030826334294,2.1704871597402087,2.1607950486037137,-0.002348428599905139,-0.002335924111916521,-0.0023463771690215296,2.197028583023567,2.1589030826334294
2017-10-20,2.1580747761581196,2.169658853264899,2.159966742128404,-0.00038367006002859583,-0.00038162237983885294,-0.00038333412317148596,2.237974578999452,2.1580747761581196
2017-10-27,2.1643904913640437,2.175974568470823,2.166282457334328,0.0029265506810507436,0.0029109254648123084,0.002923987246072457,2.244889930040745,2.1643904913640437
2017-11-03,2.1608253866008584,2.1724094637076377,2.1627173525711427,-0.0016471633826752319,-0.001638394499109741,-0.001645724799697712,2.2462012525669013,2.1608253866008584
2017-11-10,2.1699428071955427,2.181526884302322,2.171834773165827,0.004219415715504216,0.004196916256810734,0.004215724529996967,2.222502600289574,2.1699428071955427
2017-11-17,2.186435731178434,2.1980198082852134,2.1883276971487184,0.007600626121665899,0.0075602662069260695,0.0075940049338329985,2.2128861406987075,2.186435731178434
2017-11-24,2.1731825224084917,2.184766599515271,2.175074488378776,-0.006061558810511736,-0.006029612981641841,-0.006056318158935148,2.2574278284289417,2.1731825224084917
2017-12-01,2.1714943194673526,2.183078396574132,2.173386285437637,-0.000776834400116666,-0.0007727154660427393,-0.0007761586787758956,2.4829777678278835,2.1714943194673526
2017-12-08,2.180823291776139,2.192407368882918,2.1827152577464233,0.004296107166918528,0.004273310717300083,0.0042923673399861695,2.5507355167871526,2.180823291776139
2017-12-15,2.193361671288068,2.2049457483948474,2.1952536372583524,0.0057493789429026165,0.005719000807006935,0.005744395411829695,2.8093740020590667,2.193361671288068
2017-12-22,2.2066917843859812,2.2182758614927605,2.2085837503562655,0.0060774806418884,0.0060455515096538015,0.006072242802230843,2.939156794924643,2.2066917843859812
2017-12-29,2.2469854943222654,2.2585695714290446,2.2488774602925496,0.018259781552363963,0.018164426992939076,0.01824413945352288,2.865231197387862,2.246985494322266
2018-01-05,2.267590391721437,2.279174468828216,2.269482357691721,0.009170017986870116,0.009122985477101997,0.009162303310421782,2.267590391721437,2.267590391721437
2018-01-12,2.2763088873909383,2.2878929644977175,2.2782008533612226,0.0038448282817440393,0.003825286650382509,0.0038416230203124346,2.2763088873909383,2.2763088873909383
2018-01-19,2.3094260869886494,2.3210101640954286,2.3113180529589337,0.014548640468416085,0.014474977681039114,0.014536558332357119,2.30942608698865,2.30942608698865
2018-01-26,2.244642621259023,2.2562266983658024,2.2465345872293074,-0.028051759740057247,-0.027911754429939983,-0.028028797528185656,2.244642621259023,2.244642621259023
2018-02-02,2.169955291449661,2.1815393685564404,2.1718472574199454,-0.03327359513804018,-0.03310275951590258,-0.03324557308573439,2.169955291449661,2.169955291449661
2018-02-09,2.235003030633888,2.2465871077406674,2.2368949966041725,0.029976534281852096,0.029817357468671313,0.029950420759101037,2.235003030633888,2.235003030633888
2018-02-16,2.2366547965175134,2.2482388736242926,2.2385467624877977,0.0007390441359520494,0.0007352334026728968,0.0007384190523618273,2.2366547965175134,2.2366547965175134
2018-02-23,2.2215183569319503,2.2331024340387295,2.2234103229022346,-0.006767445566088548,-0.006732576223612008,-0.006761725883600134,2.2215183569319503,2.2215183569319503
2018-03-02,2.2333923889788325,2.2449764660856117,2.235284354949117,0.005345007395428869,0.005317280508895905,0.005340459169669964,2.2333923889788325,2.2333923889788325
2018-03-09,2.231396663573368,2.242980740680147,2.2332886295436523,-0.0008935847615998416,-0.0008889738648104606,-0.0008928284229458017,2.231396663573368,2.231396663573368
2018-03-16,2.2138908523285514,2.2254749294353307,2.2157828182988357,-0.007845226055318455,-0.007804708675076766,-0.007838579847331939,2.213890852328551,2.213890852328551
2018-03-23,2.228334410520765,2.2399184876275444,2.2302263764910495,0.006524060649612418,0.00649010150650331,0.006518490022096479,2.228334410520765,2.228334410520765
2018-03-30,2.2220401046422653,2.2336241817490445,2.2239320706125496,-0.002824668437906852,-0.002810060238025325,-0.00282227218942821,2.2220401046422653,2.2220401046422653
2018-04-06,2.2365919944413806,2.24817607154816,2.238483960411665,0.006548887109964152,0.0065149231092762605,0.006543315774526937,2.236591994441381,2.236591994441381
2018-04-13,2.236206734421601,2.2477908115283802,2.2380987003918853,-0.00017225315155244836,-0.0001713655903802236,-0.00017210756324059773,2.236206734421601,2.236206734421601
2018-04-20,2.2348169767417216,2.246401053848501,2.236708942712006,-0.0006214799635860802,-0.0006182771424955158,-0.0006209545984884324,2.2348169767417216,2.2348169767417216
2018-04-27,2.2339181934649526,2.245502270571732,2.235810159435237,-0.00040217310237167236,-0.00040009920545103217,-0.00040183291603390625,2.233918193464953,2.233918193464953
2018-05-04,2.240468265313691,2.25205234242047,2.242360231283975,0.0029321001404167824,0.0029169740483365736,0.0029296189665730665,2.240468265313691,2.240468265313691
2018-05-11,2.23479734084607,2.246381417952849,2.2366893068163543,-0.0025311335828391845,-0.002518113971332503,-0.0025289979676341723,2.23479734084607,2.23479734084607
2018-05-18,2.2378873218398128,2.249471398946592,2.239779287810097,0.001382667205328314,0.0013755371056081156,0.0013814976377479748,2.2378873218398128,2.2378873218398128
2018-05-25,2.236299851652491,2.2478839287592702,2.2381918176227753,-0.0007093610888401214,-0.0007057081001630161,-0.0007087618837987586,2.236299851652491,2.236299851652491
2018-06-01,2.239009738175258,2.2505938152820373,2.2409017041455424,0.0012117724377456174,0.0012055277801923392,0.001210748114361948,2.239009738175258,2.239009738175258
2018-06-08,2.2296978191324617,2.241281896239241,2.231589785102746,-0.004158945306948714,-0.004137538715145439,-0.004155433960164268,2.2296978191324617,2.2296978191324617
2018-06-15,2.226820781598826,2.2384048587056053,2.2287127475691104,-0.001290326208757242,-0.0012836571510540518,-0.0012892322562334524,2.226820781598826,2.226820781598826
2018-06-22,2.225137526479249,2.236721603586028,2.227029492449533,-0.0007559005796455853,-0.0007519886820432919,-0.0007552588916688308,2.225137526479249,2.225137526479249
2018-06-29,2.230718694537615,2.242302771644394,2.2326106605078992,0.0025082351054486196,0.0024952448482717937,0.0025061042421254953,2.230718694537615,2.230718694537615
2018-07-06,2.2220388911160467,2.233622968222826,2.223930857086331,-0.0038910345095607424,-0.003870932833572205,-0.0038877371568196706,2.2220388911160467,2.2220388911160467
2018-07-13,2.214216329069672,2.225800406176451,2.216108295039956,-0.003520443353917102,-0.0035021855333976504,-0.003517448405128687,2.214216329069672,2.214216329069672
2018-07-20,2.2195390062243714,2.2311230833311506,2.2214309721946557,0.0024038650084998725,0.0023913542022588885,0.002401812748326737,2.2195390062243714,2.2195390062243714
2018-07-27,2.2237759713225396,2.235360048429319,2.225667937292824,0.0019089392375111203,0.0018990279513591002,0.0019073134169829142,2.2237759713225396,2.2237759713225396
2018-08-03,2.2178543648375952,2.2294384419443745,2.2197463308078795,-0.0026628610801215924,-0.0026490616082653906,-0.0026605974708640012,2.2178543648375952,2.2178543648375952
2018-08-10,2.212982577087778,2.224566654194557,2.214874543058062,-0.0021966220267011227,-0.0021852084624361945,-0.002194749770368709,2.212982577087778,2.212982577087778
2018-08-17,2.2337699108950244,2.2453539880018036,2.2356618768653087,0.009393356288688981,0.009344441879523213,0.009385332398351487,2.2337699108950244,2.2337699108950244
2018-08-24,2.240411690404551,2.25199576751133,2.242303656374835,0.0029733498858282026,0.002958009981952614,0.0029708336391365275,2.240411690404551,2.240411690404551
2018-08-31,2.2169621014250476,2.232530094407888,2.218963167875153,-0.01046664284065979,-0.008643743200704823,-0.010409155973735151,2.2169621014250476,2.2169621014250476
2018-09-07,2.2290815499967223,2.238475511321653,2.230977029525539,0.005466691813939661,0.0026630847793081003,0.005414178037885353,2.2290815499967223,2.2290815499967223
2018-09-14,2.233533094598145,2.248213873530252,2.2355563675954673,0.0019970308405401482,0.004350443933536452,0.002052615517472267,2.233533094598145,2.233533094598145
2018-09-21,2.241404802802893,2.2611384928273854,2.2435228213238743,0.003524330229888184,0.005748838866846073,0.003563521745137521,2.241404802802893,2.241404802802893
2018-09-28,2.2232250415972667,2.238262601099089,2.225293358602508,-0.008110878134503952,-0.010116979477755028,-0.00812537432117999,2.2232250415972667,2.2232250415972667
2018-10-05,2.188677324647701,2.1964694790251427,2.1906321361646444,-0.01553946015503005,-0.018672126341843898,-0.015576023854954046,2.188677324647701,2.188677324647701
2018-10-12,2.194161710943057,2.195029363323093,2.195651948445301,0.002505799385589702,-0.0006556502222325733,0.002291490295328824,2.194161710943057,2.194161710943057
2018-10-19,2.1658351127734075,2.1666456485145904,2.167337091830099,-0.012909986546741248,-0.012930904380036079,-0.012895876614347546,2.1658351127734075,2.1658351127734075
2018-10-26,2.1671920982211312,2.168002633962314,2.1686940772778227,0.0006265414387829349,0.0006263070514802571,0.0006261072413880076,2.1671920982211312,2.1671920982211312
2018-11-02,2.172426027449236,2.173236563190419,2.1739280065059274,0.002415073971707926,0.0024141710651610637,0.002413401356577971,2.172426027449236,2.172426027449236
2018-11-09,2.1632620586479336,2.1640725943891166,2.164764037704625,-0.004218311088853177,-0.004216737817004712,-0.00421539663405468,2.1632620586479336,2.1632620586479336
2018-11-16,2.143844733741924,2.144655269483107,2.1453467127986157,-0.00897594668587931,-0.00897258481825125,-0.008969718901371992,2.143844733741924,2.143844733741924
2018-11-23,2.158105962096212,2.158916497837395,2.1596079411529034,0.00665217407297769,0.006649659997676416,0.0066475168182413835,2.158105962096212,2.158105962096212
2018-11-30,2.164667809403472,2.165478345144655,2.1661697884601634,0.0030405584445383216,0.0030394169083580724,0.003038443775936983,2.164667809403472,2.164667809403472
2018-12-07,2.159979188141274,2.160789723882457,2.1614811671979655,-0.0021659772653477294,-0.002165166542861363,-0.0021644754197827076,2.159979188141274,2.159979188141274
2018-12-14,2.130499363742719,2.131309899483902,2.1320013427994104,-0.013648198353208851,-0.013643078765473882,-0.013638714436161936,2.130499363742719,2.130499363742719
2018-12-21,2.1337648084400875,2.1345753441812705,2.135266787496779,0.0015327132938598442,0.0015321304040107897,0.0015316335087673938,2.1337648084400875,2.1337648084400875
2018-12-28,2.1431523349005785,2.1439628706417615,2.14465431395727,0.0043995132094027944,0.004397842636981952,0.004396418525057566,2.1431523349005785,2.1431523349005785
2019-01-04,2.155581429373741,2.156391965114924,2.1570834084304327,0.005799445177441909,0.0057972526685792225,0.005795383616033156,2.155581429373741,2.155581429373741
2019-01-11,2.1584856144952713,2.1592961502364543,2.159987593551963,0.0013472862040633249,0.0013467797916670854,0.0013463480875055556,2.1584856144952713,2.1584856144952713
2019-01-18,2.164117707123578,2.164928242864761,2.1656196861802695,0.0026092796683399033,0.002608300222130211,0.0026074652674485943,2.164117707123578,2.164117707123578
2019-01-25,2.175159730969186,2.175970266710369,2.1766617100258774,0.005102321287451694,0.00510041100992642,0.005098782540661206,2.175159730969186,2.175159730969186
2019-02-01,2.1816750477178073,2.1824855834589902,2.1831770267744988,0.0029953279549352896,0.002994212213419223,0.0029932610651490776,2.1816750477178073,2.1816750477178073
