Date,Ticker,trend_clarity_r2_observed,trend_clarity_momentum_raw_observed,trend_clarity_momentum_raw_tradable,trend_clarity_momentum_score_observed,trend_clarity_momentum_score_tradable,asset_class
2012-08-17,PDBC,,,,,,Commodities
2012-08-24,TIP,0.8933203214083422,0.06777945333600152,0.06320108087775746,0.030303030303030276,0.030303030303030276,Bonds
2012-08-24,SPY,0.7210625437265464,0.14459329775253982,0.17236151779667078,0.5757575757575757,0.5151515151515151,Equities
2012-08-24,XLV,0.884057158825348,0.20371159325540186,0.229746208044437,0.9696969696969697,0.8787878787878789,Equities
2012-08-24,XLU,0.8345312124847106,0.1677983167592559,0.17709038993283477,0.696969696969697,0.6363636363636365,Equities
2012-08-24,XLP,0.9390750667805084,0.20110119069792026,0.2066195364553486,0.8787878787878789,0.696969696969697,Equities
2012-08-24,XLK,0.7428885370572105,0.18033777273148638,0.22145070035201578,0.7575757575757576,0.8181818181818181,Equities
2012-08-24,XLI,0.5155744505978842,0.09780558335688587,0.12454574202533066,0.1515151515151516,0.33333333333333326,Equities
2012-08-24,XLF,0.5956443072324019,0.10549911584267989,0.12393609764145622,0.21212121212121215,0.2727272727272727,Equities
2012-08-24,XLE,0.06410009841563723,0.005455296511863844,0.006710079167745182,-0.2727272727272727,-0.2727272727272727,Equities
2012-08-24,XLB,0.25379978646351437,0.014519984492870817,0.03341250629306246,-0.21212121212121215,-0.1515151515151515,Equities
2012-08-24,VUG,0.7006503235784943,0.1399204318937094,0.173193819322042,0.5151515151515151,0.5757575757575757,Equities
2012-08-24,VTV,0.6913633474020642,0.13152496558588594,0.15362120862002998,0.4545454545454546,0.4545454545454546,Equities
2012-08-24,VNQ,0.8435189041136983,0.21653392056052248,0.24323977503258057,0.9696969696969697,0.9696969696969697,REITs
2012-08-24,TLT,0.5673588888292236,0.1234127117147284,0.11754842586428312,0.39393939393939403,0.21212121212121215,Bonds
2012-08-24,XLY,0.780913061109792,0.19167627087479966,0.24079946001754837,0.8181818181818181,0.9696969696969697,Equities
2012-08-24,IEF,0.7350585559570182,0.05385635474151517,0.053106725674070654,-0.030303030303030276,-0.030303030303030276,Bonds
2012-08-24,EEM,0.03504757126168759,-0.00011542453220696906,-0.00020540104908608835,-0.6363636363636364,-0.6363636363636364,Equities
2012-08-24,QQQ,0.7113619418547864,0.1656230017922395,0.2118232917400915,0.6363636363636365,0.7575757575757576,Equities
2012-08-24,EFA,0.06422582742724224,0.0005879700665032405,0.0007447613122026507,-0.3939393939393939,-0.3939393939393939,Equities
2012-08-24,EWJ,0.002921709383438098,-0.0001044696976087685,-0.00011304521995824636,-0.5757575757575757,-0.5757575757575757,Equities
2012-08-24,GLD,0.3831933443802379,-0.04303288635511522,-0.06410134737081614,-0.9696969696969697,-0.9696969696969697,Commodities
2012-08-24,LQD,0.89809447790247,0.11317113956797356,0.09492776813934595,0.2727272727272727,0.09090909090909083,Bonds
2012-08-24,SHY,0.504115596692663,0.001034613442436159,0.001330976561880676,-0.33333333333333337,-0.33333333333333337,Bonds
2012-08-24,IWM,0.5324708570406761,0.08898829933034776,0.1256210933861217,0.09090909090909083,0.39393939393939403,Equities
2012-08-24,IAU,0.3739325887368792,-0.0415947408011536,-0.062481861861130375,-0.8787878787878788,-0.8787878787878788,Commodities
2012-08-24,VWO,0.038637484500725024,-0.00022905063350790134,-0.00035552465023498827,-0.696969696969697,-0.696969696969697,Equities
2012-08-24,USO,0.013063126585984948,0.00020491045731508786,0.0004021777364914611,-0.5151515151515151,-0.5151515151515151,Commodities
2012-08-24,SLV,0.4478505334413969,-0.1490618668452033,-0.18115763138950308,-0.9696969696969697,-0.9696969696969697,Commodities
2012-08-24,DBA,0.25106688971210805,-0.02927634205449391,-0.02762434614300207,-0.8181818181818181,-0.8181818181818181,Commodities
2012-08-24,UUP,0.4217244645410357,0.035814477953592376,0.04274426873404825,-0.09090909090909094,-0.09090909090909094,FX
2012-08-24,MBB,0.9300270491832007,0.02987112431496825,0.027706736968319483,-0.1515151515151515,-0.21212121212121215,Bonds
2012-08-24,HYG,0.8006255732348658,0.11491741921217737,0.11499570523989033,0.33333333333333326,0.1515151515151516,Bonds
2012-08-24,BIL,0.653319901642629,-0.0003989576066950416,-0.000689005478858596,-0.7575757575757576,-0.7575757575757576,Bonds
2012-08-24,VEA,0.062128677382420575,0.0004783429234402149,0.0005977222743190556,-0.4545454545454546,-0.4545454545454546,Equities
2012-08-24,PDBC,,,,,,Commodities
2012-08-31,TIP,0.904783187239142,0.05752414313292088,0.06777945333600152,0.030303030303030276,0.030303030303030276,Bonds
2012-08-31,SPY,0.7132035121201001,0.14803067322721522,0.14459329775253982,0.5757575757575757,0.5757575757575757,Equities
2012-08-31,XLV,0.8821926264342927,0.18681403065390215,0.20371159325540186,0.7575757575757576,0.9696969696969697,Equities
2012-08-31,XLU,0.8211851154796184,0.150618525417433,0.1677983167592559,0.6363636363636365,0.696969696969697,Equities
2012-08-31,XLP,0.9367598609496947,0.19867900653352433,0.20110119069792026,0.8787878787878789,0.8787878787878789,Equities
2012-08-31,XLK,0.737584140575205,0.19903514646380127,0.18033777273148638,0.9696969696969697,0.7575757575757576,Equities
2012-08-31,XLI,0.49072131637025374,0.09704318378503665,0.09780558335688587,0.21212121212121215,0.1515151515151516,Equities
2012-08-31,XLF,0.5871247601163184,0.11952689100616563,0.10549911584267989,0.39393939393939403,0.21212121212121215,Equities
2012-08-31,XLE,0.0640734828275763,0.00523901461564982,0.005455296511863844,-0.2727272727272727,-0.2727272727272727,Equities
2012-08-31,XLB,0.2489684555310558,0.014008265926437167,0.014519984492870817,-0.21212121212121215,-0.21212121212121215,Equities
2012-08-31,VUG,0.6934855780400152,0.14128069404302865,0.1399204318937094,0.5151515151515151,0.5151515151515151,Equities
2012-08-31,VTV,0.6809595168257145,0.13424955311648487,0.13152496558588594,0.4545454545454546,0.4545454545454546,Equities
2012-08-31,VNQ,0.8440982998885901,0.21640303585869894,0.21653392056052248,0.9696969696969697,0.9696969696969697,REITs
2012-08-31,TLT,0.568711345817634,0.09285822362110856,0.1234127117147284,0.1515151515151516,0.39393939393939403,Bonds
2012-08-31,XLY,0.7730059802254323,0.19242653987908107,0.19167627087479966,0.8181818181818181,0.8181818181818181,Equities
2012-08-31,IEF,0.7522525325649113,0.042836529865605585,0.05385635474151517,-0.030303030303030276,-0.030303030303030276,Bonds
2012-08-31,EEM,0.03966566479434204,-0.0007299410167713008,-0.00011542453220696906,-0.696969696969697,-0.6363636363636364,Equities
2012-08-31,QQQ,0.7067705795045317,0.17187811543511008,0.1656230017922395,0.696969696969697,0.6363636363636365,Equities
2012-08-31,EFA,0.07511520673925244,0.0015613858723619273,0.0005879700665032405,-0.33333333333333337,-0.3939393939393939,Equities
2012-08-31,EWJ,0.004346242095319255,-0.00017365097717995126,-0.0001044696976087685,-0.5757575757575757,-0.5757575757575757,Equities
2012-08-31,GLD,0.30863241755823284,-0.046638463978890266,-0.04303288635511522,-0.9696969696969697,-0.9696969696969697,Commodities
2012-08-31,LQD,0.9026963690882465,0.10002736311713678,0.11317113956797356,0.2727272727272727,0.2727272727272727,Bonds
2012-08-31,SHY,0.5437899545601711,0.001386967241215051,0.001034613442436159,-0.4545454545454546,-0.33333333333333337,Bonds
2012-08-31,IWM,0.5153154122768883,0.08639683165287373,0.08898829933034776,0.09090909090909083,0.09090909090909083,Equities
2012-08-31,IAU,0.29910764969996834,-0.04493943544740496,-0.0415947408011536,-0.8787878787878788,-0.8787878787878788,Commodities
2012-08-31,VWO,0.045241068238297405,-0.0011183859426445023,-0.00022905063350790134,-0.7575757575757576,-0.696969696969697,Equities
2012-08-31,USO,0.02052190108943077,0.00026231937845866583,0.00020491045731508786,-0.5151515151515151,-0.5151515151515151,Commodities
2012-08-31,SLV,0.38485860710841546,-0.13887028040797395,-0.1490618668452033,-0.9696969696969697,-0.9696969696969697,Commodities
2012-08-31,DBA,0.16338747964191958,-0.018689372798537423,-0.02927634205449391,-0.8181818181818181,-0.8181818181818181,Commodities
2012-08-31,UUP,0.3690837262797987,0.02452434554817046,0.035814477953592376,-0.1515151515151515,-0.09090909090909094,FX
2012-08-31,MBB,0.9421726412340307,0.025449336276299292,0.02987112431496825,-0.09090909090909094,-0.1515151515151515,Bonds
2012-08-31,HYG,0.8039251044633906,0.10057429937781356,0.11491741921217737,0.33333333333333326,0.33333333333333326,Bonds
2012-08-31,BIL,0.6497844016165165,-0.000538712467639599,-0.0003989576066950416,-0.6363636363636364,-0.7575757575757576,Bonds
2012-08-31,VEA,0.07360398959166566,0.0014050769076399473,0.0004783429234402149,-0.3939393939393939,-0.4545454545454546,Equities
2012-08-31,PDBC,,,,,,Commodities
2012-09-07,TIP,0.9118990592440959,0.05386563446203041,0.05752414313292088,0.030303030303030276,0.030303030303030276,Bonds
2012-09-07,SPY,0.7094545281096254,0.17082877072087557,0.14803067322721522,0.6363636363636365,0.5757575757575757,Equities
2012-09-07,XLV,0.8815418611450805,0.20834894275123741,0.18681403065390215,0.8787878787878789,0.7575757575757576,Equities
2012-09-07,XLU,0.8144907782471533,0.15552151387739344,0.150618525417433,0.4545454545454546,0.6363636363636365,Equities
2012-09-07,XLP,0.9355618182643526,0.2074272781831958,0.19867900653352433,0.8181818181818181,0.8787878787878789,Equities
2012-09-07,XLK,0.7356333770578098,0.22243928272956162,0.19903514646380127,0.9696969696969697,0.9696969696969697,Equities
2012-09-07,XLI,0.4694268551874156,0.11357940992060211,0.09704318378503665,0.33333333333333326,0.21212121212121215,Equities
2012-09-07,XLF,0.5812792540945283,0.14187937458975491,0.11952689100616563,0.39393939393939403,0.39393939393939403,Equities
2012-09-07,XLE,0.06443853322456322,0.008646680077645814,0.00523901461564982,-0.2727272727272727,-0.2727272727272727,Equities
2012-09-07,XLB,0.24818289061187496,0.027472415804304998,0.014008265926437167,-0.09090909090909094,-0.21212121212121215,Equities
2012-09-07,VUG,0.6895787459828328,0.16153260261507826,0.14128069404302865,0.5757575757575757,0.5151515151515151,Equities
2012-09-07,VTV,0.6759154785482867,0.15794773912397958,0.13424955311648487,0.5151515151515151,0.4545454545454546,Equities
2012-09-07,VNQ,0.8444100536421675,0.2010496277588023,0.21640303585869894,0.7575757575757576,0.9696969696969697,REITs
2012-09-07,TLT,0.5599583323645002,0.07585505497985293,0.09285822362110856,0.09090909090909083,0.1515151515151516,Bonds
2012-09-07,XLY,0.7712942884186057,0.21582180640500842,0.19242653987908107,0.9696969696969697,0.8181818181818181,Equities
2012-09-07,IEF,0.7712796646125812,0.03612707512064285,0.042836529865605585,-0.030303030303030276,-0.030303030303030276,Bonds
2012-09-07,EEM,0.04335980601608582,0.001736708521582097,-0.0007299410167713008,-0.5151515151515151,-0.696969696969697,Equities
2012-09-07,QQQ,0.7042819366228039,0.1897678934471865,0.17187811543511008,0.696969696969697,0.696969696969697,Equities
2012-09-07,EFA,0.07551177733284979,0.007693080133889496,0.0015613858723619273,-0.33333333333333337,-0.33333333333333337,Equities
2012-09-07,EWJ,0.012004257028647748,0.00026143357962284954,-0.00017365097717995126,-0.696969696969697,-0.5757575757575757,Equities
2012-09-07,GLD,0.2072895265789399,-0.026980911085292082,-0.046638463978890266,-0.9696969696969697,-0.9696969696969697,Commodities
2012-09-07,LQD,0.9112459695384615,0.08837191886041973,0.10002736311713678,0.1515151515151516,0.2727272727272727,Bonds
2012-09-07,SHY,0.6019961252441414,0.0008928471658086058,0.001386967241215051,-0.5757575757575757,-0.4545454545454546,Bonds
2012-09-07,IWM,0.5072583320204688,0.10348108526199307,0.08639683165287373,0.21212121212121215,0.09090909090909083,Equities
2012-09-07,IAU,0.19793715120471628,-0.02556143108926153,-0.04493943544740496,-0.8787878787878788,-0.8787878787878788,Commodities
2012-09-07,VWO,0.05075567707764398,0.0017789263292785548,-0.0011183859426445023,-0.4545454545454546,-0.7575757575757576,Equities
2012-09-07,USO,0.029261204667126495,0.0008644373998863612,0.00026231937845866583,-0.6363636363636364,-0.5151515151515151,Commodities
2012-09-07,SLV,0.28789280308153814,-0.09421171252783637,-0.13887028040797395,-0.9696969696969697,-0.9696969696969697,Commodities
2012-09-07,DBA,0.09213224771594206,-0.008795706178109331,-0.018689372798537423,-0.8181818181818181,-0.8181818181818181,Commodities
2012-09-07,UUP,0.31230850847770864,0.010975708466661424,0.02452434554817046,-0.21212121212121215,-0.1515151515151515,FX
2012-09-07,MBB,0.9526547074336342,0.025823285321425055,0.025449336276299292,-0.1515151515151515,-0.09090909090909094,Bonds
2012-09-07,HYG,0.8036980179120783,0.1098418260625587,0.10057429937781356,0.2727272727272727,0.33333333333333326,Bonds
2012-09-07,BIL,0.644372369400199,-0.000534342141207305,-0.000538712467639599,-0.7575757575757576,-0.6363636363636364,Bonds
2012-09-07,VEA,0.07506038624062839,0.007311022704948592,0.0014050769076399473,-0.3939393939393939,-0.3939393939393939,Equities
2012-09-07,PDBC,,,,,,Commodities
2012-09-14,TIP,0.9128457064896522,0.05038431685057976,0.05386563446203041,0.030303030303030276,0.030303030303030276,Bonds
2012-09-14,SPY,0.7146207264589919,0.13486378105793975,0.17082877072087557,0.6363636363636365,0.6363636363636365,Equities
2012-09-14,XLV,0.884314300230756,0.1628491741916728,0.20834894275123741,0.7575757575757576,0.8787878787878789,Equities
2012-09-14,XLU,0.8070921574934133,0.10034391126301978,0.15552151387739344,0.33333333333333326,0.4545454545454546,Equities
2012-09-14,XLP,0.9361820565022902,0.1768872402611314,0.2074272781831958,0.9696969696969697,0.8181818181818181,Equities
2012-09-14,XLK,0.7397209126335152,0.18134844562998853,0.22243928272956162,0.9696969696969697,0.9696969696969697,Equities
2012-09-14,XLI,0.4639874301766719,0.08434511669153223,0.11357940992060211,0.21212121212121215,0.33333333333333326,Equities
2012-09-14,XLF,0.5931485788478299,0.11205853451229618,0.14187937458975491,0.4545454545454546,0.39393939393939403,Equities
2012-09-14,XLE,0.082355517603546,0.007883282918837334,0.008646680077645814,-0.2727272727272727,-0.2727272727272727,Equities
2012-09-14,XLB,0.27867557326965425,0.018646253844032214,0.027472415804304998,-0.1515151515151515,-0.09090909090909094,Equities
2012-09-14,VUG,0.6972582786579864,0.1307287933555918,0.16153260261507826,0.5757575757575757,0.5757575757575757,Equities
2012-09-14,VTV,0.679815809003418,0.12221291759854033,0.15794773912397958,0.5151515151515151,0.5151515151515151,Equities
2012-09-14,VNQ,0.8550573801726109,0.17375006478482397,0.2010496277588023,0.8787878787878789,0.7575757575757576,REITs
2012-09-14,TLT,0.5066607088848674,0.05715976108511366,0.07585505497985293,0.09090909090909083,0.09090909090909083,Bonds
2012-09-14,XLY,0.7745385761423964,0.16869714953706247,0.21582180640500842,0.8181818181818181,0.9696969696969697,Equities
2012-09-14,IEF,0.7581923539758809,0.03485459518647894,0.03612707512064285,-0.030303030303030276,-0.030303030303030276,Bonds
2012-09-14,EEM,0.059235158507294,0.0011939483668853257,0.001736708521582097,-0.5757575757575757,-0.5151515151515151,Equities
2012-09-14,QQQ,0.7135449912040972,0.1546592701994783,0.1897678934471865,0.696969696969697,0.696969696969697,Equities
2012-09-14,EFA,0.09912999338052259,0.006352719587916092,0.007693080133889496,-0.3939393939393939,-0.33333333333333337,Equities
2012-09-14,EWJ,0.005433747398174222,-0.00010419996140258962,0.00026143357962284954,-0.696969696969697,-0.696969696969697,Equities
2012-09-14,GLD,0.1065747234760498,-0.011690948499696093,-0.026980911085292082,-0.9696969696969697,-0.9696969696969697,Commodities
2012-09-14,LQD,0.9124634734246214,0.08575209102016965,0.08837191886041973,0.2727272727272727,0.1515151515151516,Bonds
2012-09-14,SHY,0.646240417182597,0.0008048481260212793,0.0008928471658086058,-0.6363636363636364,-0.5757575757575757,Bonds
2012-09-14,IWM,0.5163383869977611,0.08353183734219101,0.10348108526199307,0.1515151515151516,0.21212121212121215,Equities
2012-09-14,IAU,0.09929961314273424,-0.010645276072941856,-0.02556143108926153,-0.8787878787878788,-0.8787878787878788,Commodities
2012-09-14,VWO,0.06823177155142324,0.001324670654488886,0.0017789263292785548,-0.5151515151515151,-0.4545454545454546,Equities
2012-09-14,USO,0.03478744785867142,0.0018443271682241627,0.0008644373998863612,-0.4545454545454546,-0.6363636363636364,Commodities
2012-09-14,SLV,0.1787119170243663,-0.055169761802994925,-0.09421171252783637,-0.9696969696969697,-0.9696969696969697,Commodities
2012-09-14,DBA,0.036564382949128935,-0.00258074844193972,-0.008795706178109331,-0.8181818181818181,-0.8181818181818181,Commodities
2012-09-14,UUP,0.21043388391571413,0.009098795135182127,0.010975708466661424,-0.21212121212121215,-0.21212121212121215,FX
2012-09-14,MBB,0.9597003963770512,0.023116135784430673,0.025823285321425055,-0.09090909090909094,-0.1515151515151515,Bonds
2012-09-14,HYG,0.8070378079384312,0.10052787755363757,0.1098418260625587,0.39393939393939403,0.2727272727272727,Bonds
2012-09-14,BIL,0.6519923503895605,-0.0003987222500109849,-0.000534342141207305,-0.7575757575757576,-0.7575757575757576,Bonds
2012-09-14,VEA,0.09798453653161927,0.006380118164618252,0.007311022704948592,-0.33333333333333337,-0.3939393939393939,Equities
2012-09-14,PDBC,,,,,,Commodities
2012-09-21,TIP,0.9120099576017133,0.06230311056161978,0.05038431685057976,0.09090909090909083,0.030303030303030276,Bonds
2012-09-21,SPY,0.7153768755553144,0.19048606124172426,0.13486378105793975,0.6363636363636365,0.6363636363636365,Equities
2012-09-21,XLV,0.8863451640052188,0.22200642587408784,0.1628491741916728,0.9696969696969697,0.7575757575757576,Equities
2012-09-21,XLU,0.7915731191292094,0.10212775899534668,0.10034391126301978,0.21212121212121215,0.33333333333333326,Equities
