Date,Ticker,signal_name,signal_value_observed,source,frequency,lag_periods,research_only,notes,signal_value_tradable
2005-01-07,BIL,bm_dollar_strength_8w,,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,
2017-02-24,XLE,bm_dollar_strength_8w,0.008106583976085397,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01342472038003752
2017-03-03,XLE,bm_dollar_strength_8w,0.00590692493427612,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.008106583976085397
2017-03-10,XLE,bm_dollar_strength_8w,0.00024841961798880986,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.00590692493427612
2017-03-17,XLE,bm_dollar_strength_8w,0.003495984919777795,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.00024841961798880986
2017-03-24,XLE,bm_dollar_strength_8w,0.006252482787616392,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003495984919777795
2017-03-31,XLE,bm_dollar_strength_8w,-0.004286188350846975,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.006252482787616392
2017-04-07,XLE,bm_dollar_strength_8w,-0.002996550357941308,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004286188350846975
2017-04-14,XLE,bm_dollar_strength_8w,0.002492328277331124,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002996550357941308
2017-04-21,XLE,bm_dollar_strength_8w,0.007960201808856078,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.002492328277331124
2017-04-28,XLE,bm_dollar_strength_8w,0.014902543671548201,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.007960201808856078
2017-05-05,XLE,bm_dollar_strength_8w,0.01739965383362139,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.014902543671548201
2017-05-12,XLE,bm_dollar_strength_8w,0.007029721751452023,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01739965383362139
2017-05-19,XLE,bm_dollar_strength_8w,0.016414094532713943,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.007029721751452023
2017-05-26,XLE,bm_dollar_strength_8w,0.01953748214058373,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.016414094532713943
2017-06-02,XLE,bm_dollar_strength_8w,0.02883365207275504,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01953748214058373
2017-06-09,XLE,bm_dollar_strength_8w,0.020766022901497195,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02883365207275504
2017-06-16,XLE,bm_dollar_strength_8w,0.017376903815761107,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.020766022901497195
2017-06-23,XLE,bm_dollar_strength_8w,0.010676573610929841,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.017376903815761107
2017-06-30,XLE,bm_dollar_strength_8w,0.017878230798311263,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.010676573610929841
2017-07-07,XLE,bm_dollar_strength_8w,0.0195432228958761,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.017878230798311263
2017-07-14,XLE,bm_dollar_strength_8w,0.012176252063165388,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0195432228958761
2017-07-21,XLE,bm_dollar_strength_8w,0.02195073720394965,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.012176252063165388
2017-07-28,XLE,bm_dollar_strength_8w,0.02132851815235704,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02195073720394965
2017-08-04,XLE,bm_dollar_strength_8w,0.023777379811884543,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02132851815235704
2017-08-11,XLE,bm_dollar_strength_8w,0.02613458777156316,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.023777379811884543
2017-08-18,XLE,bm_dollar_strength_8w,0.024294289635268307,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02613458777156316
2017-08-25,XLE,bm_dollar_strength_8w,0.019959550800607673,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.024294289635268307
2017-09-01,XLE,bm_dollar_strength_8w,0.01988723384679499,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.019959550800607673
2017-09-08,XLE,bm_dollar_strength_8w,0.024289122325442263,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01988723384679499
2017-09-15,XLE,bm_dollar_strength_8w,0.012829041309884714,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.024289122325442263
2017-09-22,XLE,bm_dollar_strength_8w,0.006454360385674574,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.012829041309884714
2017-09-29,XLE,bm_dollar_strength_8w,0.0013411578732229867,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.006454360385674574
2017-10-06,XLE,bm_dollar_strength_8w,-0.007009568510308573,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0013411578732229867
2017-10-13,XLE,bm_dollar_strength_8w,0.0008052859417927493,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.007009568510308573
2017-10-20,XLE,bm_dollar_strength_8w,-0.009754028402100212,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0008052859417927493
2017-10-27,XLE,bm_dollar_strength_8w,-0.016196056798590576,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009754028402100212
2017-11-03,XLE,bm_dollar_strength_8w,-0.027151923702178428,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.016196056798590576
2017-11-10,XLE,bm_dollar_strength_8w,-0.01908561188305388,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.027151923702178428
2017-11-17,XLE,bm_dollar_strength_8w,-0.011136704769493811,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01908561188305388
2017-11-24,XLE,bm_dollar_strength_8w,0.0013442377078869195,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011136704769493811
2017-12-01,XLE,bm_dollar_strength_8w,0.005334421227846264,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0013442377078869195
2017-12-08,XLE,bm_dollar_strength_8w,-0.006989152279396083,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.005334421227846264
2017-12-15,XLE,bm_dollar_strength_8w,-0.0021355091219296797,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006989152279396083
2017-12-22,XLE,bm_dollar_strength_8w,0.010195871153860614,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0021355091219296797
2017-12-29,XLE,bm_dollar_strength_8w,0.016779266220614566,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.010195871153860614
2018-01-05,XLE,bm_dollar_strength_8w,0.014764608537155766,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.016779266220614566
2018-01-12,XLE,bm_dollar_strength_8w,0.016227548707217595,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.014764608537155766
2018-01-19,XLE,bm_dollar_strength_8w,0.012329551099424657,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.016227548707217595
2018-01-26,XLE,bm_dollar_strength_8w,0.023883018422704,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.012329551099424657
2018-02-02,XLE,bm_dollar_strength_8w,0.030533791060347804,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.023883018422704
2018-02-09,XLE,bm_dollar_strength_8w,0.02095907078312398,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.030533791060347804
2018-02-16,XLE,bm_dollar_strength_8w,0.02624644421213562,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02095907078312398
2018-02-23,XLE,bm_dollar_strength_8w,0.014336323952420432,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02624644421213562
2018-03-02,XLE,bm_dollar_strength_8w,0.012207879520288257,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.014336323952420432
2018-03-09,XLE,bm_dollar_strength_8w,0.004386240276144942,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.012207879520288257
2018-03-16,XLE,bm_dollar_strength_8w,0.0008245181895436881,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004386240276144942
2018-03-23,XLE,bm_dollar_strength_8w,-0.004471098118514138,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0008245181895436881
2018-03-30,XLE,bm_dollar_strength_8w,-0.009497135951813318,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004471098118514138
2018-04-06,XLE,bm_dollar_strength_8w,-0.00027512569911308793,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009497135951813318
2018-04-13,XLE,bm_dollar_strength_8w,-0.006977319522201409,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00027512569911308793
2018-04-20,XLE,bm_dollar_strength_8w,-0.00608506149395549,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006977319522201409
2018-04-27,XLE,bm_dollar_strength_8w,-0.014376944093545596,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00608506149395549
2018-05-04,XLE,bm_dollar_strength_8w,-0.021528627773612277,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014376944093545596
2018-05-11,XLE,bm_dollar_strength_8w,-0.019263381227677023,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.021528627773612277
2018-05-18,XLE,bm_dollar_strength_8w,-0.033860017961698734,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.019263381227677023
2018-05-25,XLE,bm_dollar_strength_8w,-0.032761552358777604,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.033860017961698734
2018-06-01,XLE,bm_dollar_strength_8w,-0.03218367970247127,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.032761552358777604
2018-06-08,XLE,bm_dollar_strength_8w,-0.030373794102778774,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.03218367970247127
2018-06-15,XLE,bm_dollar_strength_8w,-0.034253856456687104,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.030373794102778774
2018-06-22,XLE,bm_dollar_strength_8w,-0.023533030572583526,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.034253856456687104
2018-06-29,XLE,bm_dollar_strength_8w,-0.01629669321776499,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.023533030572583526
2018-07-06,XLE,bm_dollar_strength_8w,-0.013363386571784819,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01629669321776499
2018-07-13,XLE,bm_dollar_strength_8w,-0.00949680326035597,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013363386571784819
2018-07-20,XLE,bm_dollar_strength_8w,-0.00393148246937195,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00949680326035597
2018-07-27,XLE,bm_dollar_strength_8w,-0.005766206173430033,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00393148246937195
2018-08-03,XLE,bm_dollar_strength_8w,-0.013981408142891661,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005766206173430033
2018-08-10,XLE,bm_dollar_strength_8w,-0.013275951639039597,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013981408142891661
2018-08-17,XLE,bm_dollar_strength_8w,-0.014096400033674517,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013275951639039597
2018-08-24,XLE,bm_dollar_strength_8w,-0.006776332348495207,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014096400033674517
2018-08-31,XLE,bm_dollar_strength_8w,-0.009689874285554645,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006776332348495207
2018-09-07,XLE,bm_dollar_strength_8w,-0.007279945533254217,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009689874285554645
2018-09-14,XLE,bm_dollar_strength_8w,-0.005991999020676308,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.007279945533254217
2018-09-21,XLE,bm_dollar_strength_8w,0.0007794299311231545,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005991999020676308
2018-09-28,XLE,bm_dollar_strength_8w,-0.002324060177563192,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0007794299311231545
2018-10-05,XLE,bm_dollar_strength_8w,0.0020409175405073864,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002324060177563192
2018-10-12,XLE,bm_dollar_strength_8w,0.002810630236101036,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0020409175405073864
2018-10-19,XLE,bm_dollar_strength_8w,-0.0069642928585897605,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.002810630236101036
2018-10-26,XLE,bm_dollar_strength_8w,-0.011869700387897563,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0069642928585897605
2018-11-02,XLE,bm_dollar_strength_8w,-0.011056147732610688,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011869700387897563
2018-11-09,XLE,bm_dollar_strength_8w,-0.01574662510007693,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011056147732610688
2018-11-16,XLE,bm_dollar_strength_8w,-0.018727471196036183,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01574662510007693
2018-11-23,XLE,bm_dollar_strength_8w,-0.01569681503585151,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.018727471196036183
2018-11-30,XLE,bm_dollar_strength_8w,-0.013307223306198724,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01569681503585151
2018-12-07,XLE,bm_dollar_strength_8w,-0.012060943633775578,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013307223306198724
2018-12-14,XLE,bm_dollar_strength_8w,-0.014546533620284475,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.012060943633775578
2018-12-21,XLE,bm_dollar_strength_8w,-0.007348931435833583,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014546533620284475
2018-12-28,XLE,bm_dollar_strength_8w,-0.0016240561132577992,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.007348931435833583
2019-01-04,XLE,bm_dollar_strength_8w,0.0014163678688743798,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0016240561132577992
2019-01-11,XLE,bm_dollar_strength_8w,0.0019535154050354555,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0014163678688743798
2019-01-18,XLE,bm_dollar_strength_8w,0.0008824279909555588,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0019535154050354555
2019-01-25,XLE,bm_dollar_strength_8w,0.005176186943130545,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0008824279909555588
2019-02-01,XLE,bm_dollar_strength_8w,0.003450329132188218,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.005176186943130545
2019-02-08,XLE,bm_dollar_strength_8w,0.0010832933821687985,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003450329132188218
2019-02-15,XLE,bm_dollar_strength_8w,-0.0031913054489112413,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0010832933821687985
2019-02-22,XLE,bm_dollar_strength_8w,-0.005607845438239889,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0031913054489112413
2019-03-01,XLE,bm_dollar_strength_8w,-0.007148466691834121,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005607845438239889
2019-03-08,XLE,bm_dollar_strength_8w,-0.016147515206267015,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.007148466691834121
2019-03-15,XLE,bm_dollar_strength_8w,-0.006103325991879793,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.016147515206267015
2019-03-22,XLE,bm_dollar_strength_8w,-0.009198085465330075,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006103325991879793
2019-03-29,XLE,bm_dollar_strength_8w,-0.01638449029910417,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009198085465330075
2019-04-05,XLE,bm_dollar_strength_8w,-0.008592471085580056,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01638449029910417
2019-04-12,XLE,bm_dollar_strength_8w,-0.004284488975949741,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.008592471085580056
2019-04-19,XLE,bm_dollar_strength_8w,-0.01036156460540697,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004284488975949741
2019-04-26,XLE,bm_dollar_strength_8w,-0.01439398323107014,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01036156460540697
2019-05-03,XLE,bm_dollar_strength_8w,-0.004251575351380832,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01439398323107014
2019-05-10,XLE,bm_dollar_strength_8w,-0.00881781270916343,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004251575351380832
2019-05-17,XLE,bm_dollar_strength_8w,-0.013856595317676624,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00881781270916343
2019-05-24,XLE,bm_dollar_strength_8w,-0.005493606841886889,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013856595317676624
2019-05-31,XLE,bm_dollar_strength_8w,-0.006485109443008996,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005493606841886889
2019-06-07,XLE,bm_dollar_strength_8w,-0.002003170035281887,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006485109443008996
2019-06-14,XLE,bm_dollar_strength_8w,-0.004477598598734123,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002003170035281887
2019-06-21,XLE,bm_dollar_strength_8w,0.008893874597566149,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004477598598734123
2019-06-28,XLE,bm_dollar_strength_8w,0.004720980893146165,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.008893874597566149
2019-07-05,XLE,bm_dollar_strength_8w,-0.003231394770328622,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004720980893146165
2019-07-12,XLE,bm_dollar_strength_8w,0.003946820182904326,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003231394770328622
2019-07-19,XLE,bm_dollar_strength_8w,-0.000990547760815763,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003946820182904326
2019-07-26,XLE,bm_dollar_strength_8w,-0.005680083265982872,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.000990547760815763
2019-08-02,XLE,bm_dollar_strength_8w,-0.013728883948260495,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005680083265982872
2019-08-09,XLE,bm_dollar_strength_8w,-0.003705832189811986,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013728883948260495
