Date,Ticker,mom_13_4w,mom_26_4w,mom_39_4w,mom_52_4w,multi_mom_equal_observed,multi_mom_equal_score_observed,multi_mom_equal_score_tradable,multi_mom_invvol_observed,multi_mom_invvol_score_observed,multi_mom_invvol_score_tradable,asset_class
2024-03-08,SLV,-0.01990521652609989,-0.015706802480297655,-0.07139650291446631,0.09650051091861012,-0.002627002750563434,-0.8235294117647058,-0.9705882352941176,-0.004637781501162393,-0.8235294117647058,-0.9705882352941176,Commodities
2024-03-08,DBA,0.06105010883409956,0.05959332115673854,0.09259615288963663,0.15587184484785999,0.09227785693208368,0.3529411764705883,0.41176470588235303,0.07865270394529474,0.3529411764705883,0.23529411764705888,Commodities
2024-03-08,UUP,0.010768865875895761,0.015248937415289765,0.04554945571564217,0.050343881934062695,0.0304777852352226,-0.4117647058823529,-0.17647058823529416,0.028368413129524723,-0.47058823529411764,-0.17647058823529416,FX
2024-03-08,MBB,0.012749594447665658,0.031567376145251735,0.011157540528747845,0.021735395816192993,0.019302476734464558,-0.5882352941176471,-0.23529411764705888,0.019127564970913814,-0.5882352941176471,-0.23529411764705888,Bonds
2024-03-08,HYG,0.02991273212178802,0.0630113948249178,0.07742757790633603,0.11126858714648535,0.0704050729998818,0.17647058823529416,0.23529411764705888,0.0657573578890425,0.17647058823529416,0.2941176470588236,Bonds
2024-03-08,BIL,0.00896951324180506,0.02228164803432442,0.035441234845995595,0.04756024894513056,0.028563161266813908,-0.47058823529411764,-0.2941176470588235,0.028563161266813908,-0.4117647058823529,-0.2941176470588235,Bonds
2024-03-08,VEA,0.04266779796339759,0.08011958152025023,0.06362077941218858,0.1290819813420312,0.0788725350594669,0.23529411764705888,0.2941176470588236,0.0744321090271706,0.23529411764705888,0.3529411764705883,Equities
2024-03-08,PDBC,0.014674695756441425,-0.06836256686134956,0.029596395480149695,-0.011819992926537126,-0.008977867137823892,-0.8823529411764706,-0.9705882352941176,-0.00769316131680402,-0.8823529411764706,-0.9705882352941176,Commodities
2024-03-15,TIP,-0.013657733052106713,0.018604426741704483,0.0032552418140276984,0.004628653280373207,0.003207647195999669,-0.7058823529411764,-0.6470588235294117,0.0024401229363139555,-0.6470588235294117,-0.7058823529411764,Bonds
2024-03-15,SPY,0.06430450595826209,0.1311890247409735,0.14527893257403046,0.2953509304701374,0.15903084843585086,0.7647058823529411,0.8235294117647058,0.13728366022610494,0.7647058823529411,0.7647058823529411,Equities
2024-03-15,XLV,0.09028006714818937,0.11106705565712405,0.11547162485971674,0.17632098351429049,0.12328493279483016,0.588235294117647,0.588235294117647,0.1195191954844562,0.6470588235294117,0.6470588235294117,Equities
2024-03-15,XLU,-0.03381569888327163,-0.04053517727847955,-0.06673385109959573,-0.05522258736444374,-0.04907682865644766,-0.9705882352941176,-0.9705882352941176,-0.04968086104224141,-0.9705882352941176,-0.9705882352941176,Equities
2024-03-15,XLP,0.036433646709005396,0.031726364809727015,0.002588098052817678,0.0431722022387766,0.028480077952581673,-0.3529411764705882,-0.23529411764705888,0.027935575694758668,-0.3529411764705882,-0.23529411764705888,Equities
2024-03-15,XLK,0.05903461361587414,0.20456228331933857,0.17718526202132256,0.42427720992654816,0.21626484222077086,0.9705882352941178,0.9705882352941178,0.17648749611556794,0.9705882352941178,0.9705882352941178,Equities
2024-03-15,XLI,0.050042219468125815,0.13484969520513346,0.1345255569443644,0.2426457895406362,0.14051581528956497,0.7058823529411764,0.7058823529411764,0.13506160307203738,0.7058823529411764,0.7058823529411764,Equities
2024-03-15,XLF,0.06629707228552117,0.1485565674165501,0.19665645935433274,0.3035237335730112,0.1787584581573538,0.8235294117647058,0.7647058823529411,0.17571714480567344,0.8823529411764706,0.8235294117647058,Equities
2024-03-15,XLE,0.024815070444234477,-0.054130990613387,0.08577772284767637,0.15255638473342858,0.05225454685298811,0.0,-0.7058823529411764,0.05170042726639881,0.05882352941176472,-0.6470588235294117,Equities
2024-03-15,XLB,0.006987521610782421,0.05468814900899055,0.05934238593524621,0.15187266574640046,0.06822268057535491,0.17647058823529416,0.05882352941176472,0.06105207459923362,0.17647058823529416,0.05882352941176472,Equities
2024-03-15,VUG,0.08432450726345664,0.17944390283310652,0.19621007484451125,0.4119493974357351,0.21798197059420238,0.9705882352941178,0.8823529411764706,0.17682543416708496,0.9705882352941178,0.9705882352941178,Equities
2024-03-15,VTV,0.04126593911070109,0.08464032164487345,0.1006067750412587,0.18775758177519353,0.10356765439300669,0.47058823529411775,0.47058823529411775,0.09770417984776435,0.47058823529411775,0.41176470588235303,Equities
2024-03-15,VNQ,-0.03250486232427696,0.05416770034445295,0.03926691656592318,0.0935999045285747,0.03863241477866847,-0.23529411764705888,0.11764705882352944,0.04071963006252206,-0.05882352941176472,0.11764705882352944,REITs
2024-03-15,TLT,-0.061437700123835204,0.014125139566947276,-0.07336036476815933,-0.10333370462693792,-0.05600165748799629,-0.9705882352941176,-0.9705882352941176,-0.06484310201640037,-0.9705882352941176,-0.9705882352941176,Bonds
2024-03-15,XLY,0.0007265155668434442,0.04580715049746442,0.08198444585418585,0.27755716228490446,0.10151881855084954,0.41176470588235303,0.6470588235294117,0.07661011666676067,0.2941176470588236,0.588235294117647,Equities
2024-03-15,IEF,-0.021044752021840307,0.020638484375987254,-0.011813072748043663,-0.02907776840695875,-0.010324277200213866,-0.8235294117647058,-0.7647058823529411,-0.012813022961573382,-0.8235294117647058,-0.7647058823529411,Bonds
2024-03-15,EEM,0.021460383003615524,0.04364873565095673,-0.0010279249624747244,0.0943342379239771,0.03960385790401866,-0.17647058823529416,-0.2941176470588235,0.037888576362558934,-0.23529411764705888,-0.3529411764705882,Equities
2024-03-15,QQQ,0.06492581550678955,0.16577708962220705,0.17651404222213984,0.4197829845954433,0.20674998298664493,0.8823529411764706,0.9705882352941178,0.1620862857721493,0.8235294117647058,0.8823529411764706,Equities
2024-03-15,EFA,0.036107374057596564,0.07907299415549196,0.04951924131033514,0.16755204028695436,0.0830629124525945,0.2941176470588236,0.2941176470588236,0.07759833860465579,0.3529411764705883,0.2941176470588236,Equities
2024-03-15,EWJ,0.08562396483732826,0.08872619476448773,0.08682828450326152,0.2394715504354561,0.1251624986351334,0.6470588235294117,0.5294117647058822,0.11337886559670757,0.588235294117647,0.5294117647058822,Equities
2024-03-15,GLD,-0.0035294313481782913,0.044858137065579395,0.02593179171094029,0.013984828893073065,0.020311331580353614,-0.5294117647058824,-0.17647058823529416,0.016829724131877628,-0.5882352941176471,-0.17647058823529416,Commodities
2024-03-15,LQD,-0.022645429426375263,0.04896727063515249,0.027059208261811296,0.034235281076803625,0.021904082636848038,-0.4117647058823529,-0.3529411764705882,0.02166533550798346,-0.4117647058823529,-0.2941176470588235,Bonds
2024-03-15,SHY,0.002335597976778292,0.024219520616916235,0.028196150492056704,0.02201151568233084,0.019190696192020518,-0.5882352941176471,-0.5294117647058824,0.018791748993875788,-0.47058823529411764,-0.5294117647058824,Bonds
2024-03-15,IWM,0.02719955362612647,0.10750684110705877,0.09362861507972142,0.19526312154728132,0.105899532840047,0.5294117647058822,0.41176470588235303,0.10935035978125777,0.5294117647058822,0.47058823529411775,Equities
2024-03-15,IAU,-0.00288110553882448,0.045304821769206916,0.02725305677568346,0.015470738607370027,0.02128687790335898,-0.47058823529411764,-0.11764705882352944,0.01780700965731038,-0.5294117647058824,-0.11764705882352944,Commodities
2024-03-15,VWO,0.022012226898935783,0.04381890489837614,0.014465944374631778,0.09905703362888785,0.04483852745020789,-0.05882352941176472,-0.05882352941176472,0.04204004521266037,0.0,-0.05882352941176472,Equities
2024-03-15,USO,0.09322415478751589,-0.09693685772751415,0.14079262475245957,0.2514490939833849,0.09713225394896155,0.3529411764705883,0.0,0.09041001192565824,0.41176470588235303,0.0,Commodities
2024-03-15,SLV,-0.020155773504139995,0.013263797783102937,-0.03561771436689254,0.03683956664075794,-0.001417530861792915,-0.7647058823529411,-0.8235294117647058,-0.0017763189400555155,-0.7647058823529411,-0.8235294117647058,Commodities
2024-03-15,DBA,0.032857185115010124,0.015288328344450486,0.03144803271405294,0.14379929470866615,0.055848210220544925,0.05882352941176472,0.3529411764705883,0.040318869224512825,-0.11764705882352944,0.3529411764705883,Commodities
2024-03-15,UUP,0.027282082675856634,0.015759145286912357,0.06158569839226913,0.05970331957306896,0.04108256148202677,-0.11764705882352944,-0.4117647058823529,0.03952131702984719,-0.17647058823529416,-0.47058823529411764,FX
2024-03-15,MBB,-0.014664494042832099,0.027443233775068743,0.003953025299617607,-0.0038972949019571157,0.003208617532474284,-0.6470588235294117,-0.5882352941176471,0.0023069083395261523,-0.7058823529411764,-0.5882352941176471,Bonds
2024-03-15,HYG,0.004719669203000487,0.05654514259187615,0.06815835111642166,0.10585840850373907,0.05882039285375934,0.11764705882352944,0.17647058823529416,0.05400909447081442,0.11764705882352944,0.17647058823529416,Bonds
2024-03-15,BIL,0.009079704175442016,0.02250554876166322,0.03555462085708183,0.04721876982145967,0.028589660903911684,-0.2941176470588235,-0.47058823529411764,0.028589660903911684,-0.2941176470588235,-0.4117647058823529,Bonds
2024-03-15,VEA,0.03377068589390597,0.07224382180491595,0.0484407218355265,0.16277117674151054,0.07930660156896474,0.23529411764705888,0.23529411764705888,0.0737332292055645,0.23529411764705888,0.23529411764705888,Equities
2024-03-15,PDBC,-0.005231565299445462,-0.09306273350712113,-0.016519833816866947,0.02113929834293171,-0.023418708570125457,-0.8823529411764706,-0.8823529411764706,-0.024200627075932516,-0.8823529411764706,-0.8823529411764706,Commodities
2024-03-22,TIP,-0.011171271113062264,0.023953334517274216,0.0027054416053224895,-0.006510951182824742,0.0022441384566774247,-0.7058823529411764,-0.7058823529411764,0.001790479061128834,-0.7058823529411764,-0.6470588235294117,Bonds
2024-03-22,SPY,0.07220533070036561,0.1846779062638022,0.18120010196129632,0.2978104549342493,0.18397344846492836,0.7647058823529411,0.7647058823529411,0.16705208750828146,0.7058823529411764,0.7647058823529411,Equities
2024-03-22,XLV,0.0950970269378113,0.14116038454930457,0.12978190088093577,0.1763166240956413,0.13558898411592324,0.588235294117647,0.588235294117647,0.13326372467945397,0.588235294117647,0.6470588235294117,Equities
2024-03-22,XLU,-0.010539832621192735,-0.011792063030747535,-0.03043975329804771,-0.03246096248568975,-0.021308152858919432,-0.8823529411764706,-0.9705882352941176,-0.021608667979960368,-0.8235294117647058,-0.9705882352941176,Equities
2024-03-22,XLP,0.049986107448023454,0.07423600610955305,0.028158531677679566,0.046946479277827136,0.0498317811282708,-0.23529411764705888,-0.3529411764705882,0.049495049277018595,-0.23529411764705888,-0.3529411764705882,Equities
2024-03-22,XLK,0.06894007686390125,0.25140115957448117,0.22254580434866966,0.41555355141683115,0.2396101480509708,0.9705882352941178,0.9705882352941178,0.2032748929367591,0.8823529411764706,0.9705882352941178,Equities
2024-03-22,XLI,0.06267148502746211,0.1875210030521195,0.17515671858611026,0.25740928328957824,0.17068962248881753,0.7058823529411764,0.7058823529411764,0.16718349428575724,0.7647058823529411,0.7058823529411764,Equities
2024-03-22,XLF,0.07927140588634907,0.203194035731334,0.24253330824515085,0.31858923022629204,0.21089699502228149,0.8235294117647058,0.8235294117647058,0.20525352313451153,0.9705882352941178,0.8823529411764706,Equities
2024-03-22,XLE,0.011532046686230979,-0.028265065567548486,0.13011974037299145,0.1323162287201245,0.06142573755294961,-0.11764705882352944,0.0,0.06035810582807179,-0.11764705882352944,0.05882352941176472,Equities
2024-03-22,XLB,0.014369122952109015,0.11569129927170296,0.10277659921324678,0.14944863285937027,0.09557141357410726,0.23529411764705888,0.17647058823529416,0.09182510808079997,0.23529411764705888,0.17647058823529416,Equities
2024-03-22,VUG,0.09099087234975278,0.24526810250485354,0.22869622514105203,0.4123448828396523,0.24432502070882767,0.9705882352941178,0.9705882352941178,0.20705872438278883,0.9705882352941178,0.9705882352941178,Equities
2024-03-22,VTV,0.05063638666921477,0.12483239029064297,0.13969089057587358,0.19428837280280153,0.12736201008463321,0.47058823529411775,0.47058823529411775,0.1231777088402878,0.5294117647058822,0.47058823529411775,Equities
2024-03-22,VNQ,-0.03306354702498848,0.11946304724220402,0.0940989163161392,0.11270621526549118,0.07330115794971148,0.11764705882352944,-0.23529411764705888,0.07923287323541724,0.17647058823529416,-0.05882352941176472,REITs
2024-03-22,TLT,-0.043744947427692304,0.04343402796174467,-0.06889664425076758,-0.09260383139433448,-0.040452848777762423,-0.9705882352941176,-0.9705882352941176,-0.051753193360187986,-0.9705882352941176,-0.9705882352941176,Bonds
2024-03-22,XLY,0.010084935531164518,0.12852988411207433,0.09965151102281378,0.28763458317705326,0.13147522846077647,0.5294117647058822,0.41176470588235303,0.11198587861062712,0.41176470588235303,0.2941176470588236,Equities
2024-03-22,IEF,-0.019953472226231006,0.031104795962535237,-0.010998400269047637,-0.03211351253014538,-0.007990147265722197,-0.7647058823529411,-0.8235294117647058,-0.011605849029503035,-0.7647058823529411,-0.8235294117647058,Bonds
2024-03-22,EEM,0.030980195054919335,0.07532657577838964,0.05610973152424492,0.07814604260193758,0.06014063623987287,-0.17647058823529416,-0.17647058823529416,0.05852589593200719,-0.17647058823529416,-0.23529411764705888,Equities
2024-03-22,QQQ,0.07010566151983055,0.2234435492943121,0.20956724514408087,0.41245450784554527,0.2288927409509422,0.8823529411764706,0.8823529411764706,0.18762122790363814,0.8235294117647058,0.8235294117647058,Equities
2024-03-22,EFA,0.03572859519929783,0.12118603879979029,0.10443775783423592,0.15965556973237915,0.1052519903914258,0.3529411764705883,0.2941176470588236,0.09689403284896213,0.3529411764705883,0.3529411764705883,Equities
2024-03-22,EWJ,0.08968906171187307,0.13233408101226596,0.14887934422170157,0.23332696985747692,0.15105736420082938,0.6470588235294117,0.6470588235294117,0.14056396629483459,0.6470588235294117,0.588235294117647,Equities
2024-03-22,GLD,-0.008671935240568418,0.05598477367239485,0.05847361586640076,0.027062354401734767,0.03321220217499049,-0.4117647058823529,-0.5294117647058824,0.027758465713119625,-0.47058823529411764,-0.5882352941176471,Commodities
2024-03-22,LQD,-0.01505065952035678,0.060010535119275676,0.032505734605998926,0.025758482947169314,0.025806023288021784,-0.5294117647058824,-0.4117647058823529,0.025253560026432132,-0.5294117647058824,-0.4117647058823529,Bonds
2024-03-22,SHY,-0.00047794619691388096,0.024344599857162308,0.02819486391354853,0.019039775770945067,0.017775323336185506,-0.5882352941176471,-0.5882352941176471,0.01747570925824297,-0.5882352941176471,-0.47058823529411764,Bonds
2024-03-22,IWM,-0.007891561205475073,0.14090922399707484,0.11626768328496984,0.17656820044494514,0.10646338663037869,0.41176470588235303,0.5294117647058822,0.11356279632157144,0.47058823529411775,0.5294117647058822,Equities
2024-03-22,IAU,-0.008749360454135435,0.05650031335761385,0.05969744359652407,0.028296887325082398,0.03393632095627122,-0.3529411764705882,-0.47058823529411764,0.028446558032940612,-0.4117647058823529,-0.5294117647058824,Commodities
2024-03-22,VWO,0.032787132683559816,0.07123806466238292,0.06652668348446111,0.08421222537143636,0.06369102655046005,-0.05882352941176472,-0.05882352941176472,0.06156140755582716,-0.05882352941176472,0.0,Equities
2024-03-22,USO,0.0470227924404909,-0.10802430089507953,0.1521948138205227,0.179790013928401,0.06774582982358376,0.05882352941176472,0.3529411764705883,0.06227743801707136,0.0,0.41176470588235303,Commodities
2024-03-22,SLV,-0.0510850373075481,-0.02734013691722792,0.019922247275610205,-0.010838810069686566,-0.017335434254713095,-0.8235294117647058,-0.7647058823529411,-0.021647342118142992,-0.8823529411764706,-0.7647058823529411,Commodities
2024-03-22,DBA,0.0607946200591023,0.06006522131006231,0.07631338781149744,0.1609733214966238,0.08953663766932146,0.17647058823529416,0.05882352941176472,0.07587123262017309,0.11764705882352944,-0.11764705882352944,Commodities
2024-03-22,UUP,0.032780905428586804,0.010174147007630863,0.052220157155649094,0.06423269655611374,0.039851976536995126,-0.2941176470588235,-0.11764705882352944,0.039402202429343836,-0.2941176470588235,-0.17647058823529416,FX
2024-03-22,MBB,-0.016325720744527872,0.03529880012080411,0.004515329211508767,-0.007914557628658336,0.003893462739781667,-0.6470588235294117,-0.6470588235294117,0.002396890294508577,-0.6470588235294117,-0.7058823529411764,Bonds
2024-03-22,HYG,0.0034242955053773727,0.07177977966194327,0.08498430465858786,0.10870968950464421,0.06722451733263818,0.0,0.11764705882352944,0.06314875300988698,0.05882352941176472,0.11764705882352944,Bonds
2024-03-22,BIL,0.008843443071298918,0.02239400932482516,0.035667680116400646,0.04710519102902477,0.028502580885387374,-0.47058823529411764,-0.2941176470588235,0.028502580885387374,-0.3529411764705882,-0.2941176470588235,Bonds
2024-03-22,VEA,0.028204644936824952,0.11466140200510155,0.1028958879809152,0.15687136277953173,0.10065832442559336,0.2941176470588236,0.23529411764705888,0.09282751305543703,0.2941176470588236,0.23529411764705888,Equities
2024-03-22,PDBC,-0.020879908900700017,-0.09466997199968419,-0.004400612294608086,-0.0051246383289049735,-0.031268782880974316,-0.9705882352941176,-0.8823529411764706,-0.030675595875503923,-0.9705882352941176,-0.8823529411764706,Commodities
2024-03-29,TIP,-0.00344199004867185,0.04158967266776292,0.013738244639627695,-0.0012735947027399108,0.012653083138994714,-0.7058823529411764,-0.7058823529411764,0.011969415167844437,-0.7058823529411764,-0.7058823529411764,Bonds
2024-03-29,SPY,0.0789800248320669,0.20456926574236478,0.16573178764260454,0.2669217089693414,0.1790506967965944,0.7647058823529411,0.7647058823529411,0.1679155844048826,0.7647058823529411,0.7058823529411764,Equities
2024-03-29,XLV,0.07303140276572706,0.1417988864828139,0.11201817606847753,0.14479930975936295,0.11791194376909536,0.5294117647058822,0.588235294117647,0.1166367660085835,0.41176470588235303,0.588235294117647,Equities
2024-03-29,XLU,-0.025422379766221637,0.057210718082118195,-0.04024644689644097,-0.06468527828875892,-0.018285846717325832,-0.9705882352941176,-0.8823529411764706,-0.01856589786901047,-0.9705882352941176,-0.8235294117647058,Equities
2024-03-29,XLP,0.033735894252130194,0.09031336360691489,0.018375438356167395,0.01818732637005538,0.040153005646316964,-0.3529411764705882,-0.23529411764705888,0.04000305179756017,-0.3529411764705882,-0.23529411764705888,Equities
2024-03-29,XLK,0.09497086709709301,0.288507162317571,0.2175092112824586,0.40467201792509955,0.25141481465555554,0.9705882352941178,0.9705882352941178,0.22165297881457377,0.9705882352941178,0.8823529411764706,Equities
2024-03-29,XLI,0.06605854834671177,0.20521658157436162,0.14314773517135881,0.21736723312908168,0.15794752455537847,0.6470588235294117,0.7058823529411764,0.15834198046327852,0.7058823529411764,0.7647058823529411,Equities
2024-03-29,XLF,0.07154242772653063,0.22066532061487054,0.2064805874205189,0.2706980767647693,0.19234660313167234,0.8235294117647058,0.8235294117647058,0.18769858437039952,0.8235294117647058,0.9705882352941178,Equities
2024-03-29,XLE,0.039360526640306315,-0.026695811470761943,0.09185892377659188,0.07940130402989931,0.04598123574400889,-0.2941176470588235,-0.11764705882352944,0.046531601262570804,-0.2941176470588235,-0.11764705882352944,Equities
2024-03-29,XLB,0.028290829300994247,0.1276209121055185,0.07399054796041926,0.10882879694426117,0.0846827715777983,0.11764705882352944,0.23529411764705888,0.08652810899915522,0.11764705882352944,0.23529411764705888,Equities
2024-03-29,VUG,0.10515313943050741,0.2640888032128077,0.21815388256374413,0.38389243692049857,0.24282206553188945,0.9705882352941178,0.9705882352941178,0.21286632781076564,0.9705882352941178,0.9705882352941178,Equities
2024-03-29,VTV,0.049096865197804096,0.14509960003408162,0.11851908412851242,0.15841767167027432,0.11778330525766811,0.47058823529411775,0.47058823529411775,0.11701331779072544,0.47058823529411775,0.5294117647058822,Equities
2024-03-29,VNQ,-0.02025788176364418,0.15830819677540808,0.0590024855404252,0.07766712559880884,0.06867998153774948,0.05882352941176472,0.11764705882352944,0.0798630114148239,0.05882352941176472,0.17647058823529416,REITs
2024-03-29,TLT,-0.03851384622798415,0.08594729270541257,-0.056439792101609654,-0.0798009612368582,-0.02220182671525986,-0.9705882352941176,-0.9705882352941176,-0.037478391376846346,-0.9705882352941176,-0.9705882352941176,Bonds
2024-03-29,XLY,0.03472955493316765,0.1513913291962321,0.09346109084011589,0.24417656866533055,0.13093963590871155,0.588235294117647,0.5294117647058822,0.11914653138288316,0.5294117647058822,0.41176470588235303,Equities
2024-03-29,IEF,-0.015642013403337596,0.047425687109986736,0.000570000810166782,-0.018265983925735196,0.0035219226477701815,-0.7647058823529411,-0.7647058823529411,-0.0007084777057240175,-0.7647058823529411,-0.7647058823529411,Bonds
2024-03-29,EEM,0.006714713655966875,0.08683919021703068,0.04260722664506367,0.05343828435190012,0.04739985371749034,-0.23529411764705888,-0.17647058823529416,0.04680558992407376,-0.23529411764705888,-0.17647058823529416,Equities
2024-03-29,QQQ,0.08812758805565757,0.2469224715250813,0.2110377136393693,0.3959282098459984,0.23550399576652664,0.8823529411764706,0.8823529411764706,0.20046016226539465,0.8823529411764706,0.8235294117647058,Equities
2024-03-29,EFA,0.035169193772882634,0.14594341347444972,0.08935760707497242,0.12452692788013997,0.09874928555061119,0.3529411764705883,0.3529411764705883,0.09234093083382643,0.3529411764705883,0.3529411764705883,Equities
2024-03-29,EWJ,0.09650773488644115,0.18289542110113954,0.15212856909589934,0.2235083965051179,0.16376003039714948,0.7058823529411764,0.6470588235294117,0.1563226091628031,0.6470588235294117,0.6470588235294117,Equities
2024-03-29,GLD,0.008997234070081905,0.1250510517528829,0.08201040425647199,0.05277807065014173,0.06720919018239463,-0.05882352941176472,-0.4117647058823529,0.05868545758552529,-0.11764705882352944,-0.47058823529411764,Commodities
2024-03-29,LQD,-0.017718979004602398,0.08147069546888086,0.030735014423703966,0.026869447353672138,0.03033904456041364,-0.47058823529411764,-0.5294117647058824,0.029161931168054087,-0.47058823529411764,-0.5294117647058824,Bonds
2024-03-29,SHY,0.0012430598527339853,0.026347183964477106,0.0328772470774521,0.026393565704145194,0.021715264149702096,-0.5882352941176471,-0.5882352941176471,0.02124891514861577,-0.5882352941176471,-0.5882352941176471,Bonds
2024-03-29,IWM,0.025808381558448668,0.16920259191665088,0.1086383374885731,0.16698231850344403,0.11765790736677917,0.41176470588235303,0.41176470588235303,0.1256265692328561,0.588235294117647,0.47058823529411775,Equities
2024-03-29,IAU,0.009479957933749672,0.12603599988181968,0.08271509169320557,0.054321719347497854,0.0681381922140682,0.0,-0.3529411764705882,0.05963933684015471,-0.05882352941176472,-0.4117647058823529,Commodities
2024-03-29,VWO,0.01143547457377192,0.08299822826420455,0.05237794742934598,0.06543825080736276,0.053062475268671305,-0.17647058823529416,-0.05882352941176472,0.052020768637585466,-0.17647058823529416,-0.05882352941176472,Equities
2024-03-29,USO,0.12468113080788368,-0.0729656379092779,0.17954366615882078,0.12823594717023434,0.08987377655691522,0.17647058823529416,0.05882352941176472,0.08859548765214617,0.23529411764705888,0.0,Commodities
2024-03-29,SLV,-0.02800737332967973,0.04080628896162786,0.013403575625964503,-0.04294759163184447,-0.004186275093482961,-0.8235294117647058,-0.8235294117647058,-0.004792672505493526,-0.8235294117647058,-0.8823529411764706,Commodities
2024-03-29,DBA,0.07039545580725148,0.08429979731206161,0.10179675562310497,0.13631211417340316,0.09820103072895531,0.2941176470588236,0.17647058823529416,0.08986672506165837,0.2941176470588236,0.11764705882352944,Commodities
2024-03-29,UUP,0.035068275488399525,0.0033784526453775054,0.05110795663765888,0.06995855768503878,0.03987831061411867,-0.4117647058823529,-0.2941176470588235,0.03969440153420646,-0.4117647058823529,-0.2941176470588235,FX
2024-03-29,MBB,-0.015234477929805035,0.056435860649855174,0.01458012685825949,0.007232265772900703,0.015753443837802583,-0.6470588235294117,-0.6470588235294117,0.014061667717945628,-0.6470588235294117,-0.6470588235294117,Bonds
2024-03-29,HYG,0.007962743564353225,0.0796003925512685,0.07600369708025112,0.08385809709884917,0.0618562325736805,-0.11764705882352944,0.0,0.06038232300215314,0.0,0.05882352941176472,Bonds
2024-03-29,BIL,0.009005446054502597,0.0224508608724745,0.035612647562661914,0.048077205945414425,0.02878654010876336,-0.5294117647058824,-0.47058823529411764,0.02878654010876336,-0.5294117647058824,-0.3529411764705882,Bonds
2024-03-29,VEA,0.027139826311183723,0.14010884309951988,0.0867439592080177,0.12130836856221916,0.09382524929523511,0.23529411764705888,0.2941176470588236,0.08845025160393993,0.17647058823529416,0.2941176470588236,Equities
2024-03-29,PDBC,0.0030075141135381678,-0.0703460401092797,0.021560170212037155,-0.022621200693144328,-0.017099889119212175,-0.8823529411764706,-0.9705882352941176,-0.014291871723191633,-0.8823529411764706,-0.9705882352941176,Commodities
2024-04-05,TIP,0.007679883990217684,0.0607987682735589,0.030363742960351603,-0.006160651939995709,0.02317043582103312,-0.7058823529411764,-0.7058823529411764,0.02222471156685044,-0.7647058823529411,-0.7058823529411764,Bonds
2024-04-05,SPY,0.0936057408881601,0.19615104841469,0.17570872708661378,0.2647483054808588,0.18255345546758067,0.6470588235294117,0.7647058823529411,0.17195526734049513,0.6470588235294117,0.7647058823529411,Equities
2024-04-05,XLV,0.05254458076908719,0.13134088985078263,0.1448753234657585,0.11067149444098945,0.10985807213165444,0.11764705882352944,0.5294117647058822,0.11008366744550284,0.23529411764705888,0.41176470588235303,Equities
2024-04-05,XLU,-0.012087435511998312,0.12402698931480693,-0.00792170184064267,-0.06326043434616557,0.010189354404000095,-0.9705882352941176,-0.9705882352941176,0.007512280001211528,-0.8823529411764706,-0.9705882352941176,Equities
2024-04-05,XLP,0.0437439436764584,0.13588987703800526,0.03788468467661987,0.018894666409171812,0.059103292950063835,-0.2941176470588235,-0.3529411764705882,0.05802739731293362,-0.2941176470588235,-0.3529411764705882,Equities
2024-04-05,XLK,0.1261677285412175,0.2353313564767443,0.21635032098247087,0.39992975333828396,0.24444478983467915,0.9705882352941178,0.9705882352941178,0.21956739432538935,0.9705882352941178,0.9705882352941178,Equities
2024-04-05,XLI,0.09755016079087464,0.22017415169978105,0.1626185742431716,0.26791271284380325,0.18706389989440764,0.7058823529411764,0.6470588235294117,0.18502795787582776,0.7647058823529411,0.7058823529411764,Equities
2024-04-05,XLF,0.07602635309948291,0.23550515018660212,0.22070742413111089,0.2875133820974556,0.20493807737866288,0.8235294117647058,0.8235294117647058,0.1983320844434268,0.8823529411764706,0.8235294117647058,Equities
2024-04-05,XLE,0.04121394487837593,0.038339860305827145,0.10996101765311583,0.06452823461061752,0.0635107643619841,-0.17647058823529416,-0.2941176470588235,0.06478392798348484,-0.11764705882352944,-0.2941176470588235,Equities
2024-04-05,XLB,0.059402310285891824,0.15366506921584766,0.11285147830665188,0.14092025097199512,0.11670977719509662,0.2941176470588236,0.11764705882352944,0.11782232958185389,0.41176470588235303,0.11764705882352944,Equities
2024-04-05,VUG,0.12621509757521876,0.22360331876810569,0.21558962179478325,0.37876895845736125,0.23604424914886724,0.9705882352941178,0.9705882352941178,0.20956974554359953,0.9705882352941178,0.9705882352941178,Equities
2024-04-05,VTV,0.05707797584702878,0.17060749579501655,0.14134671890133443,0.16110543422630053,0.13253440619242007,0.5294117647058822,0.47058823529411775,0.1318076812319417,0.5294117647058822,0.47058823529411775,Equities
2024-04-05,VNQ,0.012931429656033888,0.19499322278157738,0.07101356947900173,0.10072348721527735,0.09491542728297259,0.0,0.05882352941176472,0.10455892695617877,0.05882352941176472,0.05882352941176472,REITs
2024-04-05,TLT,0.0005171627732365458,0.14741240024415103,-0.009287669025327516,-0.08839714887033834,0.01256118628043043,-0.8823529411764706,-0.9705882352941176,-0.013764046976176498,-0.9705882352941176,-0.9705882352941176,Bonds
2024-04-05,XLY,0.0445487432718954,0.12466568349932561,0.06839370065245887,0.2510716416589973,0.1221699422706693,0.41176470588235303,0.588235294117647,0.11158861560831504,0.2941176470588236,0.5294117647058822,Equities
