Date,Ticker,ma_13w_observed,ma_52w_observed,moving_average_distance_observed,moving_average_distance_tradable,moving_average_distance_score_observed,moving_average_distance_score_tradable,asset_class
2021-02-05,IEF,103.81981248121996,104.44427108764648,-0.005978868921422187,-0.0035039071669179522,-0.8235294117647058,-0.8235294117647058,Bonds
2021-02-05,EEM,46.112593137300934,38.462131390204796,0.1989089390153893,0.19043515582330972,0.9705882352941178,0.9705882352941178,Equities
2021-02-05,QQQ,299.71035531850964,252.03285275972806,0.1891717767613188,0.18722645967881757,0.8235294117647058,0.8235294117647058,Equities
2021-02-05,EFA,62.106426825890175,54.06176911867582,0.14880492885008634,0.14023420697605204,0.23529411764705888,0.23529411764705888,Equities
2021-02-05,EWJ,59.20852162287785,51.11137822958139,0.15842154279084042,0.15181506074984674,0.2941176470588236,0.41176470588235303,Equities
2021-02-05,GLD,173.6453857421875,169.32749938964844,0.02550020739751746,0.03416483817803262,-0.5882352941176471,-0.5294117647058824,Commodities
2021-02-05,LQD,112.26748891977164,108.40964830838718,0.03558576816345971,0.03707692847913702,-0.4117647058823529,-0.4117647058823529,Bonds
2021-02-05,SHY,75.71234600360577,75.55476526113657,0.002085649289288005,0.0024913641174906243,-0.7058823529411764,-0.7058823529411764,Bonds
2021-02-05,IWM,185.00780780498798,145.84879933870755,0.268490441085776,0.24863999089483357,0.9705882352941178,0.9705882352941178,Equities
2021-02-05,IAU,35.30615410437951,34.4080769098722,0.026100766888533578,0.034717717633544476,-0.5294117647058824,-0.47058823529411764,Commodities
2021-02-05,VWO,42.87086516160231,36.11900538664598,0.1869337126722943,0.1792610401126813,0.7647058823529411,0.7647058823529411,Equities
2021-02-05,USO,33.14615337665264,34.48673050220196,-0.03887225915671311,-0.08862026009253732,-0.9705882352941176,-0.9705882352941176,Commodities
2021-02-05,SLV,23.363845971914436,19.933076840180618,0.17211437848963462,0.17718920742399025,0.47058823529411775,0.7058823529411764,Commodities
2021-02-05,DBA,14.010393656217135,12.923807547642635,0.0840763145511787,0.07584720016208668,-0.11764705882352944,-0.11764705882352944,Commodities
2021-02-05,UUP,21.129428276648888,22.16312052653386,-0.04664019440075806,-0.04708133600720721,-0.9705882352941176,-0.9705882352941176,FX
2021-02-05,MBB,93.89691925048828,93.34347387460562,0.005929127692699154,0.006231086442018086,-0.6470588235294117,-0.6470588235294117,Bonds
2021-02-05,HYG,65.27512829120343,61.752178338857796,0.057049808559203496,0.0549175791208647,-0.2941176470588235,-0.2941176470588235,Bonds
2021-02-05,BIL,77.78985243577223,77.7867603302002,3.975105222164821e-05,8.253315049944199e-05,-0.7647058823529411,-0.7647058823529411,Bonds
2021-02-05,VEA,39.801781580998345,34.29009129450871,0.16073711321300221,0.15160003933091515,0.3529411764705883,0.3529411764705883,Equities
2021-02-05,PDBC,7.69190920316256,6.9119455722662115,0.11284284905626407,0.09900471446843628,0.05882352941176472,0.05882352941176472,Commodities
2021-02-12,TIP,104.73505049485426,101.81051268944374,0.028725302801797525,0.028851854253040488,-0.47058823529411764,-0.47058823529411764,Bonds
2021-02-12,SPY,347.402592585637,302.70894798865686,0.14764560114243785,0.14325497777229446,0.17647058823529416,0.17647058823529416,Equities
2021-02-12,XLV,104.53526364839993,95.26506145183856,0.09730957032183252,0.09621270430451845,-0.05882352941176472,-0.05882352941176472,Equities
2021-02-12,XLU,26.63364337040828,25.35197925567627,0.050554795024339017,0.052512507119159446,-0.3529411764705882,-0.3529411764705882,Equities
2021-02-12,XLP,57.739193842961235,53.654928354116585,0.07612097554000918,0.07862137298978822,-0.23529411764705888,-0.17647058823529416,Equities
2021-02-12,XLK,61.799832564133865,52.33912284557636,0.1807578958950229,0.1761497429809431,0.6470588235294117,0.6470588235294117,Equities
2021-02-12,XLI,81.57833627554086,69.24230113396278,0.17815749822802118,0.17535223123627608,0.588235294117647,0.588235294117647,Equities
2021-02-12,XLF,26.870948204627403,22.86096213414119,0.17540758114014765,0.1621946089364068,0.47058823529411775,0.41176470588235303,Equities
2021-02-12,XLE,16.51499476799598,14.68351094539349,0.12473064714655746,0.09668256058121205,0.0,0.0,Equities
2021-02-12,XLB,32.70128558232234,27.44174286035391,0.19166212396688143,0.19018480938472582,0.7647058823529411,0.8823529411764706,Equities
2021-02-12,VUG,244.932370699369,207.95902193509616,0.17779151113632463,0.17403488080618246,0.5294117647058822,0.5294117647058822,Equities
2021-02-12,VTV,105.1987298818735,92.72961924626277,0.13446739819449083,0.12791905197965558,0.11764705882352944,0.11764705882352944,Equities
2021-02-12,VNQ,69.75006573016827,64.81265919025128,0.0761796630720506,0.06920609137815914,-0.17647058823529416,-0.23529411764705888,REITs
2021-02-12,TLT,130.65660388653095,135.50028522198016,-0.03574665047762937,-0.030143596180634447,-0.9705882352941176,-0.8823529411764706,Bonds
2021-02-12,XLY,77.89507645827074,65.87486296433669,0.18247041364536187,0.1794857732346753,0.7058823529411764,0.7058823529411764,Equities
2021-02-12,IEF,103.68863032414363,104.53850584763747,-0.00812978449043944,-0.005978868921422187,-0.8823529411764706,-0.8235294117647058,Bonds
2021-02-12,EEM,46.79465220524715,38.70691464497493,0.20894813328455752,0.1989089390153893,0.9705882352941178,0.9705882352941178,Equities
2021-02-12,QQQ,303.143310546875,253.95520459688626,0.19368811924160823,0.1891717767613188,0.8235294117647058,0.8235294117647058,Equities
2021-02-12,EFA,62.60737463144156,54.20557080782377,0.15499889953017743,0.14880492885008634,0.23529411764705888,0.23529411764705888,Equities
2021-02-12,EWJ,59.782385899470405,51.346349276029144,0.16429671714517768,0.15842154279084042,0.2941176470588236,0.2941176470588236,Equities
2021-02-12,GLD,173.14769334059494,169.74461482121393,0.020048226702009675,0.02550020739751746,-0.5882352941176471,-0.5882352941176471,Commodities
2021-02-12,LQD,112.25057220458984,108.52358788710374,0.03434261979398667,0.03558576816345971,-0.4117647058823529,-0.4117647058823529,Bonds
2021-02-12,SHY,75.72144611065204,75.59122789823093,0.0017226630131796927,0.002085649289288005,-0.7647058823529411,-0.7058823529411764,Bonds
2021-02-12,IWM,188.9287332388071,146.96298203101526,0.28555320957583263,0.268490441085776,0.9705882352941178,0.9705882352941178,Equities
2021-02-12,IAU,35.20769265981821,34.49384615971492,0.02069489429499982,0.026100766888533578,-0.5294117647058824,-0.5294117647058824,Commodities
2021-02-12,VWO,43.48260263296274,36.33780101629404,0.1966217387085405,0.1869337126722943,0.8823529411764706,0.7647058823529411,Equities
2021-02-12,USO,34.05461487403283,33.570192043597885,0.014430147727657383,-0.03887225915671311,-0.6470588235294117,-0.9705882352941176,Commodities
2021-02-12,SLV,23.549230575561523,20.101346070949848,0.17152505570731424,0.17211437848963462,0.41176470588235303,0.47058823529411775,Commodities
2021-02-12,DBA,14.123753034151518,12.936535046650814,0.09177248646716007,0.0840763145511787,-0.11764705882352944,-0.11764705882352944,Commodities
2021-02-12,UUP,21.086986395028923,22.123828631180984,-0.04686540713349907,-0.04664019440075806,-0.9705882352941176,-0.9705882352941176,FX
2021-02-12,MBB,93.91534071702223,93.39876673771785,0.005530843686138098,0.005929127692699154,-0.7058823529411764,-0.6470588235294117,Bonds
2021-02-12,HYG,65.46939204289363,61.806456565856934,0.05926460891887109,0.057049808559203496,-0.2941176470588235,-0.2941176470588235,Bonds
2021-02-12,BIL,77.78873971792368,77.78979697594276,-1.35912171028707e-05,3.975105222164821e-05,-0.8235294117647058,-0.7647058823529411,Bonds
2021-02-12,VEA,40.17436100886418,34.39922076005202,0.16788578698035117,0.16073711321300221,0.3529411764705883,0.3529411764705883,Equities
2021-02-12,PDBC,7.81042297069843,6.927836858309233,0.1273970693075177,0.11284284905626407,0.05882352941176472,0.05882352941176472,Commodities
2021-02-19,TIP,104.75059391902043,101.93760974590595,0.027595155312413633,0.028725302801797525,-0.5294117647058824,-0.47058823529411764,Bonds
2021-02-19,SPY,349.99547166090747,303.8307858980619,0.1519420937756264,0.14764560114243785,0.17647058823529416,0.17647058823529416,Equities
2021-02-19,XLV,104.96363713191106,95.49030626737155,0.09920725186506685,0.09730957032183252,-0.05882352941176472,-0.05882352941176472,Equities
2021-02-19,XLU,26.581246596116287,25.29881499363826,0.050691370437726535,0.050554795024339017,-0.4117647058823529,-0.3529411764705882,Equities
2021-02-19,XLP,57.671590951772835,53.68945833352896,0.07416972981001457,0.07612097554000918,-0.23529411764705888,-0.23529411764705888,Equities
2021-02-19,XLK,62.3990123455341,52.688650571382965,0.18429702922445257,0.1807578958950229,0.588235294117647,0.6470588235294117,Equities
2021-02-19,XLI,81.91067915696364,69.40323616908147,0.18021411793264663,0.17815749822802118,0.47058823529411775,0.588235294117647,Equities
2021-02-19,XLF,27.248236876267654,22.903408380655144,0.1897022671648414,0.17540758114014765,0.7058823529411764,0.47058823529411775,Equities
2021-02-19,XLE,16.85797009101281,14.647296630419218,0.1509270629504771,0.12473064714655746,0.11764705882352944,0.0,Equities
2021-02-19,XLB,32.89669741117037,27.580518098977898,0.19275124901984664,0.19166212396688143,0.7647058823529411,0.7647058823529411,Equities
2021-02-19,VUG,247.0131331223708,209.25557943490836,0.1804375003496974,0.17779151113632463,0.5294117647058822,0.5294117647058822,Equities
2021-02-19,VTV,105.99409543550931,92.87237724891075,0.14128763121278287,0.13446739819449083,0.0,0.11764705882352944,Equities
2021-02-19,VNQ,70.10720883882962,64.70803436866173,0.08343901221612016,0.0761796630720506,-0.17647058823529416,-0.17647058823529416,REITs
2021-02-19,TLT,129.5025353064904,135.45670670729416,-0.04395626872628777,-0.03574665047762937,-0.9705882352941176,-0.9705882352941176,Bonds
2021-02-19,XLY,78.49290055495042,66.25061064500075,0.1847875784202071,0.18247041364536187,0.6470588235294117,0.7058823529411764,Equities
2021-02-19,IEF,103.43895604060246,104.5960584787222,-0.011062581658898063,-0.00812978449043944,-0.8823529411764706,-0.8823529411764706,Bonds
2021-02-19,EEM,47.40877386239859,38.962401353395904,0.21678264726017749,0.20894813328455752,0.9705882352941178,0.9705882352941178,Equities
2021-02-19,QQQ,306.21236713115985,255.8573370713454,0.1968090133204703,0.19368811924160823,0.8235294117647058,0.8235294117647058,Equities
2021-02-19,EFA,63.04045486450195,54.36349678039551,0.15961000667704517,0.15499889953017743,0.23529411764705888,0.23529411764705888,Equities
2021-02-19,EWJ,60.24958302424504,51.60839447608361,0.16743765497618668,0.16429671714517768,0.2941176470588236,0.2941176470588236,Equities
2021-02-19,GLD,172.4800004225511,169.9813455434946,0.014699582892859997,0.020048226702009675,-0.6470588235294117,-0.5882352941176471,Commodities
2021-02-19,LQD,112.0239034799429,108.60172242384691,0.03151129631940863,0.03434261979398667,-0.47058823529411764,-0.4117647058823529,Bonds
2021-02-19,SHY,75.72785010704628,75.62551586444562,0.001353170836997597,0.0017226630131796927,-0.7647058823529411,-0.7647058823529411,Bonds
2021-02-19,IWM,192.4122513991136,148.05403562692496,0.2996082854773712,0.28555320957583263,0.9705882352941178,0.9705882352941178,Equities
2021-02-19,IAU,35.070769383357124,34.54269229448759,0.015287664446288929,0.02069489429499982,-0.5882352941176471,-0.5294117647058824,Commodities
2021-02-19,VWO,44.035718771127556,36.5632764009329,0.20437015239706469,0.1966217387085405,0.8823529411764706,0.8823529411764706,Equities
2021-02-19,USO,34.85538409306453,32.61634591909555,0.06864773201519525,0.014430147727657383,-0.2941176470588235,-0.6470588235294117,Commodities
2021-02-19,SLV,23.762307533851036,20.25480760060824,0.17316876083964727,0.17152505570731424,0.41176470588235303,0.41176470588235303,Commodities
2021-02-19,DBA,14.236433469332182,12.954862594604492,0.09892585624655292,0.09177248646716007,-0.11764705882352944,-0.11764705882352944,Commodities
2021-02-19,UUP,21.048523389376125,22.082713090456448,-0.046832547107958034,-0.04686540713349907,-0.9705882352941176,-0.9705882352941176,FX
2021-02-19,MBB,93.91274026724008,93.44640570420485,0.004990395933593961,0.005530843686138098,-0.7058823529411764,-0.7058823529411764,Bonds
2021-02-19,HYG,65.61976740910457,61.85763065631573,0.060819283132447666,0.05926460891887109,-0.3529411764705882,-0.2941176470588235,Bonds
2021-02-19,BIL,77.78828371488132,77.79250819866473,-5.430450670940168e-05,-1.35912171028707e-05,-0.8235294117647058,-0.8235294117647058,Bonds
2021-02-19,VEA,40.493100092961235,34.51693138709435,0.17313731162386392,0.16788578698035117,0.3529411764705883,0.3529411764705883,Equities
2021-02-19,PDBC,7.926988711723914,6.9450435271629924,0.14138790933712708,0.1273970693075177,0.05882352941176472,0.05882352941176472,Commodities
2021-02-26,TIP,104.7319330068735,102.05042560283954,0.026276298096686856,0.027595155312413633,-0.5294117647058824,-0.5294117647058824,Bonds
2021-02-26,SPY,351.30118971604566,305.43362485445465,0.15017195596407507,0.1519420937756264,0.05882352941176472,0.17647058823529416,Equities
2021-02-26,XLV,105.21962385911208,95.87178641099196,0.09750352838995768,0.09920725186506685,-0.17647058823529416,-0.05882352941176472,Equities
2021-02-26,XLU,26.42165932288537,25.285154012533333,0.044947533631343184,0.050691370437726535,-0.4117647058823529,-0.4117647058823529,Equities
2021-02-26,XLP,57.46604831402119,53.805111151475174,0.06804069509752586,0.07416972981001457,-0.2941176470588235,-0.23529411764705888,Equities
2021-02-26,XLK,62.70619201660156,53.08964428534875,0.18113791984676597,0.18429702922445257,0.6470588235294117,0.588235294117647,Equities
2021-02-26,XLI,82.06387563852164,69.74057659736046,0.17670199534351982,0.18021411793264663,0.5294117647058822,0.47058823529411775,Equities
2021-02-26,XLF,27.528440328744743,23.015594995938816,0.1960777174608015,0.1897022671648414,0.8235294117647058,0.7058823529411764,Equities
2021-02-26,XLE,17.166495396540714,14.692425599465004,0.1683908337889286,0.1509270629504771,0.2941176470588236,0.11764705882352944,Equities
2021-02-26,XLB,32.97284463735727,27.770908392392673,0.18731602767410993,0.19275124901984664,0.7058823529411764,0.7647058823529411,Equities
2021-02-26,VUG,247.7549602801983,210.72476196289062,0.1757277975894871,0.1804375003496974,0.41176470588235303,0.5294117647058822,Equities
2021-02-26,VTV,106.51945965106671,93.23858921344464,0.14243963309246443,0.14128763121278287,0.0,0.0,Equities
2021-02-26,VNQ,70.38055889423077,64.77241780207707,0.08658224105961754,0.08343901221612016,-0.23529411764705888,-0.17647058823529416,REITs
2021-02-26,TLT,128.4224395751953,135.29399490356445,-0.05078980285316492,-0.04395626872628777,-0.9705882352941176,-0.9705882352941176,Bonds
2021-02-26,XLY,78.61172250600961,66.6801854647123,0.1789367704685163,0.1847875784202071,0.588235294117647,0.6470588235294117,Equities
2021-02-26,IEF,103.13904043344351,104.59065217238206,-0.013878981618223984,-0.011062581658898063,-0.8823529411764706,-0.8823529411764706,Bonds
2021-02-26,EEM,47.696397634652946,39.19950716312115,0.2167601351765378,0.21678264726017749,0.9705882352941178,0.9705882352941178,Equities
2021-02-26,QQQ,307.38070209209735,257.89835475041315,0.19186763478802282,0.1968090133204703,0.7647058823529411,0.8235294117647058,Equities
2021-02-26,EFA,63.237323174109825,54.58132809859056,0.15858894198917062,0.15961000667704517,0.17647058823529416,0.23529411764705888,Equities
2021-02-26,EWJ,60.40290715144231,51.87907813145564,0.16430185976682665,0.16743765497618668,0.23529411764705888,0.2941176470588236,Equities
2021-02-26,GLD,172.02000075120193,170.23961463341345,0.010458118820477091,0.014699582892859997,-0.6470588235294117,-0.6470588235294117,Commodities
2021-02-26,LQD,111.71309427114633,108.65896313007062,0.0281074938789887,0.03151129631940863,-0.47058823529411764,-0.47058823529411764,Bonds
2021-02-26,SHY,75.72953268197867,75.6472505422739,0.0010877082658646842,0.001353170836997597,-0.7647058823529411,-0.7647058823529411,Bonds
2021-02-26,IWM,194.90444007286658,149.39056499187762,0.304663651840821,0.2996082854773712,0.9705882352941178,0.9705882352941178,Equities
2021-02-26,IAU,34.97846163236178,34.5953846344581,0.011073066594037062,0.015287664446288929,-0.5882352941176471,-0.5882352941176471,Commodities
2021-02-26,VWO,44.299134767972504,36.773555278778076,0.20464650295962605,0.20437015239706469,0.8823529411764706,0.8823529411764706,Equities
2021-02-26,USO,35.63153809767503,31.956922897925743,0.11498651517502023,0.06864773201519525,-0.05882352941176472,-0.2941176470588235,Commodities
2021-02-26,SLV,24.039999888493465,20.430384525885948,0.17667877753519612,0.17316876083964727,0.47058823529411775,0.41176470588235303,Commodities
2021-02-26,DBA,14.34775631244366,12.98965098307683,0.10455287298605609,0.09892585624655292,-0.11764705882352944,-0.11764705882352944,Commodities
2021-02-26,UUP,21.03260788550744,22.049389582413895,-0.046113825197111935,-0.046832547107958034,-0.9705882352941176,-0.9705882352941176,FX
2021-02-26,MBB,93.8713601919321,93.47694338285007,0.0042194020772228225,0.004990395933593961,-0.7058823529411764,-0.7058823529411764,Bonds
2021-02-26,HYG,65.68030489408054,61.9250545501709,0.0606418576646901,0.060819283132447666,-0.3529411764705882,-0.3529411764705882,Bonds
2021-02-26,BIL,77.78717099703275,77.7947287926307,-9.715048455416486e-05,-5.430450670940168e-05,-0.8235294117647058,-0.8235294117647058,Bonds
2021-02-26,VEA,40.65092996450571,34.6715821486253,0.17245673388220295,0.17313731162386392,0.3529411764705883,0.3529411764705883,Equities
2021-02-26,PDBC,8.035760916196383,6.976523362673246,0.15182885492656917,0.14138790933712708,0.11764705882352944,0.05882352941176472,Commodities
2021-03-05,TIP,104.67504471998949,102.11469547565167,0.02507326915496022,0.026276298096686856,-0.47058823529411764,-0.5294117647058824,Bonds
2021-03-05,SPY,352.400392972506,307.07391533484827,0.14760771063289946,0.15017195596407507,0.0,0.05882352941176472,Equities
2021-03-05,XLV,105.2862560565655,96.18160614600548,0.09466103005952098,0.09750352838995768,-0.17647058823529416,-0.17647058823529416,Equities
2021-03-05,XLU,26.349273094764122,25.243292551774246,0.04381284813466779,0.044947533631343184,-0.4117647058823529,-0.4117647058823529,Equities
2021-03-05,XLP,57.307181725135216,53.886340434734635,0.06348253124637027,0.06804069509752586,-0.2941176470588235,-0.2941176470588235,Equities
2021-03-05,XLK,62.82451512263371,53.46964271251972,0.17495670319718792,0.18113791984676597,0.588235294117647,0.6470588235294117,Equities
2021-03-05,XLI,82.39057159423828,70.13916008289044,0.1746729144869874,0.17670199534351982,0.5294117647058822,0.5294117647058822,Equities
2021-03-05,XLF,27.8713069328895,23.170137515434853,0.2028977779835337,0.1960777174608015,0.8235294117647058,0.8235294117647058,Equities
2021-03-05,XLE,17.57316648043119,14.796050713612484,0.1876930419185261,0.1683908337889286,0.7647058823529411,0.2941176470588236,Equities
2021-03-05,XLB,33.10758942824144,27.969683390397293,0.1836955379912566,0.18731602767410993,0.6470588235294117,0.7058823529411764,Equities
2021-03-05,VUG,247.88157653808594,212.09318806574896,0.1687389811936939,0.1757277975894871,0.2941176470588236,0.41176470588235303,Equities
2021-03-05,VTV,107.16794938307542,93.66145838223972,0.14420543128545638,0.14243963309246443,-0.05882352941176472,0.0,Equities
2021-03-05,VNQ,70.49488185002254,64.77019398029034,0.08838460282324023,0.08658224105961754,-0.23529411764705888,-0.23529411764705888,REITs
2021-03-05,TLT,127.39465977595403,134.87756186265213,-0.05547922117926518,-0.05078980285316492,-0.9705882352941176,-0.9705882352941176,Bonds
2021-03-05,XLY,78.57788966252254,67.08060440650353,0.17139507548778643,0.1789367704685163,0.41176470588235303,0.588235294117647,Equities
2021-03-05,IEF,102.82558323786809,104.50952823345477,-0.016112837021185933,-0.013878981618223984,-0.8823529411764706,-0.8823529411764706,Bonds
2021-03-05,EEM,47.93599026019756,39.44489137942974,0.21526485645732762,0.2167601351765378,0.9705882352941178,0.9705882352941178,Equities
2021-03-05,QQQ,307.65750826322113,259.79646389301007,0.1842251570826665,0.19186763478802282,0.7058823529411764,0.7647058823529411,Equities
2021-03-05,EFA,63.420887873722954,54.817244383005,0.15695140439028243,0.15858894198917062,0.05882352941176472,0.17647058823529416,Equities
2021-03-05,EWJ,60.56368549053486,52.154802762545074,0.1612293074191935,0.16430185976682665,0.11764705882352944,0.23529411764705888,Equities
2021-03-05,GLD,171.0061539870042,170.27019148606522,0.004322321449901079,0.010458118820477091,-0.6470588235294117,-0.6470588235294117,Commodities
2021-03-05,LQD,111.3057151207557,108.64290237426758,0.02450977181477465,0.0281074938789887,-0.5294117647058824,-0.47058823529411764,Bonds
2021-03-05,SHY,75.72844872107872,75.65837551997258,0.0009261790333794373,0.0010877082658646842,-0.7647058823529411,-0.7647058823529411,Bonds
2021-03-05,IWM,197.07760033240686,150.75061343266412,0.3073087786832498,0.304663651840821,0.9705882352941178,0.9705882352941178,Equities
2021-03-05,IAU,34.77230776273287,34.602307723118706,0.004912968261379325,0.011073066594037062,-0.5882352941176471,-0.5882352941176471,Commodities
2021-03-05,VWO,44.5320070706881,36.99220000780546,0.203821537007578,0.20464650295962605,0.8823529411764706,0.8823529411764706,Equities
2021-03-05,USO,36.62230726388785,31.468461403479942,0.16377813310688172,0.11498651517502023,0.17647058823529416,-0.05882352941176472,Commodities
2021-03-05,SLV,24.107692278348484,20.56846145483164,0.1720707614076531,0.17667877753519612,0.47058823529411775,0.47058823529411775,Commodities
2021-03-05,DBA,14.476727999173677,13.026475833012508,0.11133112169032322,0.10455287298605609,-0.11764705882352944,-0.11764705882352944,Commodities
2021-03-05,UUP,21.05250255878155,22.028665982759914,-0.04431332449919245,-0.046113825197111935,-0.9705882352941176,-0.9705882352941176,FX
2021-03-05,MBB,93.8389880840595,93.49622814471905,0.0036660295943693466,0.0042194020772228225,-0.7058823529411764,-0.7058823529411764,Bonds
2021-03-05,HYG,65.72417156512921,62.008059575007515,0.0599294997390869,0.0606418576646901,-0.3529411764705882,-0.3529411764705882,Bonds
2021-03-05,BIL,77.7858628493089,77.79520166837253,-0.00012004363846807031,-9.715048455416486e-05,-0.8235294117647058,-0.8235294117647058,Bonds
2021-03-05,VEA,40.794148665208084,34.84031413151668,0.17088923226170194,0.17245673388220295,0.3529411764705883,0.3529411764705883,Equities
2021-03-05,PDBC,8.170255404252272,7.01696686561291,0.16435713047059197,0.15182885492656917,0.23529411764705888,0.11764705882352944,Commodities
2021-03-12,TIP,104.56236325777493,102.30748704763559,0.02204018762663429,0.02507326915496022,-0.47058823529411764,-0.47058823529411764,Bonds
2021-03-12,SPY,354.4996361365685,309.3954728933481,0.14578158762771642,0.14760771063289946,-0.05882352941176472,0.0,Equities
2021-03-12,XLV,105.52521104079027,96.63216502849872,0.09202987441778632,0.09466103005952098,-0.23529411764705888,-0.17647058823529416,Equities
2021-03-12,XLU,26.37195557814378,25.29853945512038,0.04242996418538869,0.04381284813466779,-0.4117647058823529,-0.4117647058823529,Equities
2021-03-12,XLP,57.266194563645584,54.07229166764479,0.05906727452263549,0.06348253124637027,-0.2941176470588235,-0.2941176470588235,Equities
2021-03-12,XLK,63.09784962580754,53.91541209587684,0.17031192330685951,0.17495670319718792,0.41176470588235303,0.588235294117647,Equities
2021-03-12,XLI,82.98502936730019,70.76246877817007,0.17272659928592993,0.1746729144869874,0.47058823529411775,0.5294117647058822,Equities
2021-03-12,XLF,28.324883387638973,23.386041384476883,0.2111876021240764,0.2028977779835337,0.8823529411764706,0.8235294117647058,Equities
2021-03-12,XLE,17.98415418771597,14.981019790355976,0.20046261465412774,0.1876930419185261,0.7058823529411764,0.7647058823529411,Equities
2021-03-12,XLB,33.389864261333756,28.25727943273691,0.18163761450617888,0.1836955379912566,0.6470588235294117,0.6470588235294117,Equities
2021-03-12,VUG,248.70128338153546,213.84613095797025,0.16299173741149287,0.1687389811936939,0.17647058823529416,0.2941176470588236,Equities
2021-03-12,VTV,108.13967895507812,94.33309760460487,0.14635988535374134,0.14420543128545638,0.0,-0.05882352941176472,Equities
2021-03-12,VNQ,71.03638575627254,65.00346770653358,0.09280917253484589,0.08838460282324023,-0.17647058823529416,-0.23529411764705888,REITs
2021-03-12,TLT,125.94906146709735,134.6209109379695,-0.06441680872942512,-0.05547922117926518,-0.9705882352941176,-0.9705882352941176,Bonds
2021-03-12,XLY,78.9745835524339,67.68531263791598,0.16679055580211477,0.17139507548778643,0.23529411764705888,0.41176470588235303,Equities
2021-03-12,IEF,102.42040722186749,104.46997671860915,-0.01961874177747913,-0.016112837021185933,-0.8823529411764706,-0.8823529411764706,Bonds
2021-03-12,EEM,48.19534243070162,39.76020266459538,0.21215032119585597,0.21526485645732762,0.9705882352941178,0.9705882352941178,Equities
2021-03-12,QQQ,308.71290001502405,262.1115396939791,0.1777920971180933,0.1842251570826665,0.588235294117647,0.7058823529411764,Equities
2021-03-12,EFA,63.73658957848182,55.22244534125695,0.15417905137322685,0.15695140439028243,0.05882352941176472,0.05882352941176472,Equities
2021-03-12,EWJ,60.78510665893555,52.55043389247014,0.15670037631497724,0.1612293074191935,0.11764705882352944,0.11764705882352944,Equities
2021-03-12,GLD,170.16000014085037,170.62038392287033,-0.0026982929673167177,0.004322321449901079,-0.8235294117647058,-0.6470588235294117,Commodities
2021-03-12,LQD,110.81397482065054,108.78368318997897,0.01866356765219912,0.02450977181477465,-0.5294117647058824,-0.5294117647058824,Bonds
2021-03-12,SHY,75.72264509934645,75.66799149146446,0.0007222817310825747,0.0009261790333794373,-0.6470588235294117,-0.7647058823529411,Bonds
2021-03-12,IWM,200.24627098670373,152.84104831402118,0.31016028217292546,0.3073087786832498,0.9705882352941178,0.9705882352941178,Equities
2021-03-12,IAU,34.60307693481445,34.67500004401574,-0.0020742064631575907,0.004912968261379325,-0.7647058823529411,-0.5882352941176471,Commodities
2021-03-12,VWO,44.78971598698543,37.28268179526696,0.20135445816216713,0.203821537007578,0.7647058823529411,0.8823529411764706,Equities
2021-03-12,USO,37.57692249004658,31.250576752882736,0.20243932735034287,0.16377813310688172,0.8235294117647058,0.17647058823529416,Commodities
2021-03-12,SLV,24.24384615971492,20.767307629952064,0.1674043930831337,0.1720707614076531,0.2941176470588236,0.47058823529411775,Commodities
2021-03-12,DBA,14.600269244267391,13.078234195709229,0.1163792470590197,0.11133112169032322,-0.11764705882352944,-0.11764705882352944,Commodities
2021-03-12,UUP,21.062450115497295,21.98307411487286,-0.04187876520657807,-0.04431332449919245,-0.9705882352941176,-0.9705882352941176,FX
2021-03-12,MBB,93.78423602764423,93.53364430941068,0.002679161280240372,0.0036660295943693466,-0.5882352941176471,-0.7058823529411764,Bonds
2021-03-12,HYG,65.76851067176231,62.158176495478706,0.05808301304569663,0.0599294997390869,-0.3529411764705882,-0.3529411764705882,Bonds
2021-03-12,BIL,77.78455294095554,77.79436757014348,-0.00012616117971642193,-0.00012004363846807031,-0.7058823529411764,-0.8235294117647058,Bonds
2021-03-12,VEA,41.02222119844877,35.11831129514254,0.16811485762195066,0.17088923226170194,0.3529411764705883,0.3529411764705883,Equities
2021-03-12,PDBC,8.300073697016789,7.071634686910189,0.17371358455216557,0.16435713047059197,0.5294117647058822,0.23529411764705888,Commodities
2021-03-19,TIP,104.42666919414813,102.47093787560097,0.01908571697588446,0.02204018762663429,-0.47058823529411764,-0.47058823529411764,Bonds
2021-03-19,SPY,356.044675386869,312.3463434072641,0.13990345301602347,0.14578158762771642,-0.05882352941176472,-0.05882352941176472,Equities
2021-03-19,XLV,105.70443021334134,97.29213215754582,0.0864643200765034,0.09202987441778632,-0.23529411764705888,-0.23529411764705888,Equities
2021-03-19,XLU,26.386124977698692,25.430033170259914,0.03759695479111347,0.04242996418538869,-0.4117647058823529,-0.4117647058823529,Equities
2021-03-19,XLP,57.20006033090445,54.3633835865901,0.05217991517757681,0.05906727452263549,-0.3529411764705882,-0.2941176470588235,Equities
2021-03-19,XLK,63.15873160729041,54.46094050774207,0.15970695728825834,0.17031192330685951,0.3529411764705883,0.41176470588235303,Equities
2021-03-19,XLI,83.55321737436148,71.581359569843,0.16724825955334577,0.17272659928592993,0.5294117647058822,0.47058823529411775,Equities
2021-03-19,XLF,28.73775892991286,23.663104497469387,0.21445429668732507,0.2111876021240764,0.8823529411764706,0.8823529411764706,Equities
