Date,Ticker,quality_realized_vol_ann_observed,quality_downside_semivol_ann_observed,quality_drawdown_frequency_observed,quality_drawdown_severity_observed,quality_score_observed,quality_score_tradable,quality_score_asset_class_neutral_observed,quality_score_asset_class_neutral_tradable,asset_class
2005-04-22,QQQ,0.13559146425752816,0.10862696895479813,,,,,,,Equities
2005-04-22,EFA,0.10590932104593954,0.06974939687626965,,,,,,,Equities
2005-04-22,EWJ,0.14647884873485661,0.10349798177086467,,,,,,,Equities
2005-04-22,GLD,0.12632292987865346,0.07943300396150792,,,,,,,Commodities
2005-04-22,LQD,0.044268149287194254,0.027208328817655437,,,,,,,Bonds
2005-04-22,SHY,0.011985565508644316,0.004807144192926806,,,,,,,Bonds
2005-04-22,IWM,0.13819780663000827,0.09409315584575528,,,,,,,Equities
2005-04-22,IAU,,,,,,,,,Commodities
2005-04-22,VWO,,,,,,,,,Equities
2005-04-22,USO,,,,,,,,,Commodities
2005-04-22,SLV,,,,,,,,,Commodities
2005-04-22,DBA,,,,,,,,,Commodities
2005-04-22,UUP,,,,,,,,,FX
2005-04-22,MBB,,,,,,,,,Bonds
2005-04-22,HYG,,,,,,,,,Bonds
2005-04-22,BIL,,,,,,,,,Bonds
2005-04-22,VEA,,,,,,,,,Equities
2005-04-22,PDBC,,,,,,,,,Commodities
2005-04-29,TIP,0.053305318662385796,0.027620216913545926,,,,,,,Bonds
2005-04-29,SPY,0.0997231182026049,0.06800030173707575,,,,,,,Equities
2005-04-29,XLV,0.09473226666990921,0.04236709518081649,,,,,,,Equities
2005-04-29,XLU,0.10853061548756443,0.04330227658989673,,,,,,,Equities
2005-04-29,XLP,0.07103501572561263,0.039533504009006265,,,,,,,Equities
2005-04-29,XLK,0.14180708994120503,0.1096139676906413,,,,,,,Equities
2005-04-29,XLI,0.11061557073168315,0.07913702114480829,,,,,,,Equities
2005-04-29,XLF,0.12460829291145784,0.07648365226758592,,,,,,,Equities
2005-04-29,XLE,0.29968912283321447,0.16303038711659265,,,,,,,Equities
2005-04-29,XLB,0.20447613253007643,0.14763175681053453,,,,,,,Equities
2005-04-29,VUG,0.09314349309874849,0.06682368701953555,,,,,,,Equities
2005-04-29,VTV,0.10875690075116673,0.06670640922405137,,,,,,,Equities
2005-04-29,VNQ,0.15246653786037387,0.09198219535754884,,,,,,,REITs
2005-04-29,TLT,0.09323360697706483,0.05319026889377306,,,,,,,Bonds
2005-04-29,XLY,0.11032928728898789,0.08444194498854675,,,,,,,Equities
2005-04-29,IEF,0.05541411707320227,0.03209729674121894,,,,,,,Bonds
2005-04-29,EEM,0.216567270979138,0.13910699124662854,,,,,,,Equities
2005-04-29,QQQ,0.1311152227933917,0.10557881515476215,,,,,,,Equities
2005-04-29,EFA,0.1034880360822674,0.06746949571215315,,,,,,,Equities
2005-04-29,EWJ,0.14388038150823004,0.10115487275725007,,,,,,,Equities
2005-04-29,GLD,0.12218865277335937,0.07722324723099724,,,,,,,Commodities
2005-04-29,LQD,0.0442817126227493,0.02669087940890438,,,,,,,Bonds
2005-04-29,SHY,0.011603327476899681,0.004722934007186698,,,,,,,Bonds
2005-04-29,IWM,0.13663451228365173,0.0926936390174444,,,,,,,Equities
2005-04-29,IAU,0.13256760771097764,0.08260007989982253,,,,,,,Commodities
2005-04-29,VWO,,,,,,,,,Equities
2005-04-29,USO,,,,,,,,,Commodities
2005-04-29,SLV,,,,,,,,,Commodities
2005-04-29,DBA,,,,,,,,,Commodities
2005-04-29,UUP,,,,,,,,,FX
2005-04-29,MBB,,,,,,,,,Bonds
2005-04-29,HYG,,,,,,,,,Bonds
2005-04-29,BIL,,,,,,,,,Bonds
2005-04-29,VEA,,,,,,,,,Equities
2005-04-29,PDBC,,,,,,,,,Commodities
2005-05-06,TIP,0.052709542570869766,0.027074279841355648,,,,,,,Bonds
2005-05-06,SPY,0.09907868260833855,0.06660764855278213,,,,,,,Equities
2005-05-06,XLV,0.0923458342278688,0.04167491961963095,,,,,,,Equities
2005-05-06,XLU,0.10819620506047066,0.042638833112958636,,,,,,,Equities
2005-05-06,XLP,0.07258529295709577,0.039000932665031934,,,,,,,Equities
2005-05-06,XLK,0.1411494499952153,0.10737791238709954,,,,,,,Equities
2005-05-06,XLI,0.10863544561199426,0.0773960691016559,,,,,,,Equities
2005-05-06,XLF,0.12310845007642864,0.07549512963835382,,,,,,,Equities
2005-05-06,XLE,0.29025757876172337,0.15970437085139028,,,,,,,Equities
2005-05-06,XLB,0.20387322043552708,0.14402027691890956,,,,,,,Equities
2005-05-06,VUG,0.09747986714317718,0.06551974828317048,,,,,,,Equities
2005-05-06,VTV,0.10815476945943053,0.0653033497202594,,,,,,,Equities
2005-05-06,VNQ,0.14762883672678487,0.08996334991988286,,,,,,,REITs
2005-05-06,TLT,0.09392133822902209,0.05336572582490378,,,,,,,Bonds
2005-05-06,XLY,0.11930152401850039,0.08318779570036623,,,,,,,Equities
2005-05-06,IEF,0.05391905845119089,0.031079983289398,,,,,,,Bonds
2005-05-06,EEM,0.2198146454889619,0.13601299920317309,,,,,,,Equities
2005-05-06,QQQ,0.13798894496358047,0.10347087193991988,,,,,,,Equities
2005-05-06,EFA,0.10181855246176161,0.0661251294451158,,,,,,,Equities
2005-05-06,EWJ,0.14499313888091342,0.0989285096744359,,,,,,,Equities
2005-05-06,GLD,0.12416599875488513,0.07853614832148584,,,,,,,Commodities
2005-05-06,LQD,0.043996142900149096,0.026352848511655785,,,,,,,Bonds
2005-05-06,SHY,0.011251778498336614,0.004607428196565939,,,,,,,Bonds
2005-05-06,IWM,0.14419252912090372,0.09103606338767056,,,,,,,Equities
2005-05-06,IAU,0.1335569336254148,0.08322782076776178,,,,,,,Commodities
2005-05-06,VWO,,,,,,,,,Equities
2005-05-06,USO,,,,,,,,,Commodities
2005-05-06,SLV,,,,,,,,,Commodities
2005-05-06,DBA,,,,,,,,,Commodities
2005-05-06,UUP,,,,,,,,,FX
2005-05-06,MBB,,,,,,,,,Bonds
2005-05-06,HYG,,,,,,,,,Bonds
2005-05-06,BIL,,,,,,,,,Bonds
2005-05-06,VEA,,,,,,,,,Equities
2005-05-06,PDBC,,,,,,,,,Commodities
2005-05-13,TIP,0.05155352493309048,0.026565237170427965,,,,,,,Bonds
2005-05-13,SPY,0.09802909020083575,0.0654939397576002,,,,,,,Equities
2005-05-13,XLV,0.09013583189662462,0.040471309564376105,,,,,,,Equities
2005-05-13,XLU,0.11540379077761671,0.05177213093794506,,,,,,,Equities
2005-05-13,XLP,0.07234147443967982,0.038979954647422946,,,,,,,Equities
2005-05-13,XLK,0.13956874816765974,0.10523356348196235,,,,,,,Equities
2005-05-13,XLI,0.1076835751147558,0.07630414394666231,,,,,,,Equities
2005-05-13,XLF,0.12246131431146641,0.07526088815341866,,,,,,,Equities
2005-05-13,XLE,0.3039281176127685,0.17124712888867183,,,,,,,Equities
2005-05-13,XLB,0.22492881986463395,0.16477602252992815,,,,,,,Equities
2005-05-13,VUG,0.09510641378801984,0.06360592206780545,,,,,,,Equities
2005-05-13,VTV,0.11342590949664008,0.0711136323116446,,,,,,,Equities
2005-05-13,VNQ,0.1434782420754203,0.08804778359178947,,,,,,,REITs
2005-05-13,TLT,0.09530670595436799,0.05218954979241852,,,,,,,Bonds
2005-05-13,XLY,0.11658653970902344,0.0810369864453109,,,,,,,Equities
2005-05-13,IEF,0.05373598872410357,0.03036205767346319,,,,,,,Bonds
2005-05-13,EEM,0.22939946533939126,0.14374368937031984,,,,,,,Equities
2005-05-13,QQQ,0.13621063206906966,0.1014427253757506,,,,,,,Equities
2005-05-13,EFA,0.10863940329727477,0.0723972220210881,,,,,,,Equities
2005-05-13,EWJ,0.15518388278956505,0.10924861503107255,,,,,,,Equities
2005-05-13,GLD,0.1229351269018452,0.07716452834305498,,,,,,,Commodities
2005-05-13,LQD,0.042685619406708154,0.02584239436426343,,,,,,,Bonds
2005-05-13,SHY,0.01157423025456899,0.004528626966565166,,,,,,,Bonds
2005-05-13,IWM,0.1440298515470396,0.09105036186962141,,,,,,,Equities
2005-05-13,IAU,0.1317784106677477,0.08157296347687638,,,,,,,Commodities
2005-05-13,VWO,,,,,,,,,Equities
2005-05-13,USO,,,,,,,,,Commodities
2005-05-13,SLV,,,,,,,,,Commodities
2005-05-13,DBA,,,,,,,,,Commodities
2005-05-13,UUP,,,,,,,,,FX
2005-05-13,MBB,,,,,,,,,Bonds
2005-05-13,HYG,,,,,,,,,Bonds
2005-05-13,BIL,,,,,,,,,Bonds
2005-05-13,VEA,,,,,,,,,Equities
2005-05-13,PDBC,,,,,,,,,Commodities
2005-05-20,TIP,0.05016722718402567,0.02607429300176235,,,,,,,Bonds
2005-05-20,SPY,0.10744334508444613,0.06436082502665032,,,,,,,Equities
2005-05-20,XLV,0.08909927465164096,0.03985556847885026,,,,,,,Equities
2005-05-20,XLU,0.11651922863211445,0.05086070492800148,,,,,,,Equities
2005-05-20,XLP,0.08536995656251507,0.03855248635794057,,,,,,,Equities
2005-05-20,XLK,0.14885284929519202,0.10318306269113421,,,,,,,Equities
2005-05-20,XLI,0.12239084149569127,0.07488589786433503,,,,,,,Equities
2005-05-20,XLF,0.13514515040201885,0.07446859395319946,,,,,,,Equities
2005-05-20,XLE,0.2965065246155046,0.16836875242534866,,,,,,,Equities
2005-05-20,XLB,0.2262659440115061,0.1614239135466685,,,,,,,Equities
2005-05-20,VUG,0.10752027276461089,0.0625115994122452,,,,,,,Equities
2005-05-20,VTV,0.12270385188371527,0.06987736031566602,,,,,,,Equities
2005-05-20,VNQ,0.15162327660175903,0.0862315373266861,,,,,,,REITs
2005-05-20,TLT,0.09279967376760702,0.05107915727656956,,,,,,,Bonds
2005-05-20,XLY,0.1405699133429189,0.07999840864191729,,,,,,,Equities
2005-05-20,IEF,0.05222262739882795,0.02968806659607226,,,,,,,Bonds
2005-05-20,EEM,0.2286243919355921,0.1411086433197532,,,,,,,Equities
2005-05-20,QQQ,0.1493992056563173,0.09949832101927499,,,,,,,Equities
2005-05-20,EFA,0.10745000417363496,0.07120184139860929,,,,,,,Equities
2005-05-20,EWJ,0.15083316248673675,0.10703569640796981,,,,,,,Equities
2005-05-20,GLD,0.12008411694235571,0.07499565472379169,,,,,,,Commodities
2005-05-20,LQD,0.04150962840646624,0.025441746569868265,,,,,,,Bonds
2005-05-20,SHY,0.01138742473050225,0.004436115987185298,,,,,,,Bonds
2005-05-20,IWM,0.15830787724170103,0.08970939804645572,,,,,,,Equities
2005-05-20,IAU,0.1275748472881479,0.07889524046634659,,,,,,,Commodities
2005-05-20,VWO,,,,,,,,,Equities
2005-05-20,USO,,,,,,,,,Commodities
2005-05-20,SLV,,,,,,,,,Commodities
2005-05-20,DBA,,,,,,,,,Commodities
2005-05-20,UUP,,,,,,,,,FX
2005-05-20,MBB,,,,,,,,,Bonds
2005-05-20,HYG,,,,,,,,,Bonds
2005-05-20,BIL,,,,,,,,,Bonds
2005-05-20,VEA,,,,,,,,,Equities
2005-05-20,PDBC,,,,,,,,,Commodities
2005-05-27,TIP,0.04889097069778896,0.02558297367766057,,,,,,,Bonds
2005-05-27,SPY,0.10556511526223253,0.06326157945901055,,,,,,,Equities
2005-05-27,XLV,0.08720554643411661,0.03883677298698991,,,,,,,Equities
2005-05-27,XLU,0.11341152778784196,0.04997869939286871,,,,,,,Equities
2005-05-27,XLP,0.08379439188540923,0.037594745043527465,,,,,,,Equities
2005-05-27,XLK,0.1468809587536881,0.10122535704493422,,,,,,,Equities
2005-05-27,XLI,0.11916882088734107,0.07352356186516859,,,,,,,Equities
2005-05-27,XLF,0.13169137541521328,0.07362646303763799,,,,,,,Equities
2005-05-27,XLE,0.29999468145347025,0.16556466335651912,,,,,,,Equities
2005-05-27,XLB,0.2204732359884025,0.1582403644828297,,,,,,,Equities
2005-05-27,VUG,0.10546226007418413,0.061449135260400564,,,,,,,Equities
2005-05-27,VTV,0.11981687391421325,0.06867886385112189,,,,,,,Equities
2005-05-27,VNQ,0.1541522452992317,0.08821961838090858,,,,,,,REITs
2005-05-27,TLT,0.09033143136431665,0.05003008841592506,,,,,,,Bonds
2005-05-27,XLY,0.1375683645243651,0.07893911599303552,,,,,,,Equities
2005-05-27,IEF,0.051208840168365605,0.029054273933747824,,,,,,,Bonds
2005-05-27,EEM,0.22283117485065185,0.13857280156375168,,,,,,,Equities
2005-05-27,QQQ,0.14760949218056654,0.09763803652562152,,,,,,,Equities
2005-05-27,EFA,0.10527853605597438,0.07003421802835895,,,,,,,Equities
2005-05-27,EWJ,0.14815349149898527,0.10513636235224559,,,,,,,Equities
2005-05-27,GLD,0.11724801497528285,0.07377761052388232,,,,,,,Commodities
2005-05-27,LQD,0.04187634710695276,0.025046558144103993,,,,,,,Bonds
2005-05-27,SHY,0.011288034170830682,0.004371032340838166,,,,,,,Bonds
2005-05-27,IWM,0.15582173838225957,0.08837550448867021,,,,,,,Equities
2005-05-27,IAU,0.12429811598022698,0.07755663749462267,,,,,,,Commodities
2005-05-27,VWO,,,,,,,,,Equities
2005-05-27,USO,,,,,,,,,Commodities
2005-05-27,SLV,,,,,,,,,Commodities
2005-05-27,DBA,,,,,,,,,Commodities
2005-05-27,UUP,,,,,,,,,FX
2005-05-27,MBB,,,,,,,,,Bonds
2005-05-27,HYG,,,,,,,,,Bonds
2005-05-27,BIL,,,,,,,,,Bonds
2005-05-27,VEA,,,,,,,,,Equities
2005-05-27,PDBC,,,,,,,,,Commodities
2005-06-03,TIP,0.0487439595773374,0.025131719331070588,,,,,,,Bonds
2005-06-03,SPY,0.10293053459073657,0.06204075641904888,,,,,,,Equities
2005-06-03,XLV,0.0857090148279016,0.0378618703903043,,,,,,,Equities
2005-06-03,XLU,0.1114276583263883,0.04912791932698885,,,,,,,Equities
2005-06-03,XLP,0.08180637464220782,0.036782366418942926,,,,,,,Equities
2005-06-03,XLK,0.1432209873215595,0.09891632552499893,,,,,,,Equities
2005-06-03,XLI,0.11632802309503189,0.07173478961866676,,,,,,,Equities
2005-06-03,XLF,0.1283619528990582,0.0723628606992018,,,,,,,Equities
2005-06-03,XLE,0.292529701024619,0.16284546653992124,,,,,,,Equities
2005-06-03,XLB,0.21496430103611994,0.15521631088753934,,,,,,,Equities
2005-06-03,VUG,0.1027935017844943,0.06042160819612278,,,,,,,Equities
2005-06-03,VTV,0.1167958414861942,0.06752115122839197,,,,,,,Equities
2005-06-03,VNQ,0.15222234093850495,0.08668073336872822,,,,,,,REITs
2005-06-03,TLT,0.09114442231190367,0.049037933380168715,,,,,,,Bonds
2005-06-03,XLY,0.13408566101349767,0.07754385611835121,,,,,,,Equities
2005-06-03,IEF,0.05024764381284685,0.028457245696806424,,,,,,,Bonds
2005-06-03,EEM,0.217197435697154,0.13613767698782442,,,,,,,Equities
2005-06-03,QQQ,0.14392315516277251,0.09542194002382705,,,,,,,Equities
2005-06-03,EFA,0.10349188629612767,0.06833442180371664,,,,,,,Equities
2005-06-03,EWJ,0.14447030051103968,0.10330959687695634,,,,,,,Equities
2005-06-03,GLD,0.11478687796505725,0.07259240622292633,,,,,,,Commodities
2005-06-03,LQD,0.04342973256432092,0.024659599341281275,,,,,,,Bonds
2005-06-03,SHY,0.011068254465160469,0.004306761368292264,,,,,,,Bonds
2005-06-03,IWM,0.15199854401956403,0.08706094222534516,,,,,,,Equities
2005-06-03,IAU,0.12128583434025882,0.0762329433663453,,,,,,,Commodities
2005-06-03,VWO,,,,,,,,,Equities
2005-06-03,USO,,,,,,,,,Commodities
2005-06-03,SLV,,,,,,,,,Commodities
2005-06-03,DBA,,,,,,,,,Commodities
2005-06-03,UUP,,,,,,,,,FX
2005-06-03,MBB,,,,,,,,,Bonds
2005-06-03,HYG,,,,,,,,,Bonds
2005-06-03,BIL,,,,,,,,,Bonds
2005-06-03,VEA,,,,,,,,,Equities
2005-06-03,PDBC,,,,,,,,,Commodities
2005-06-10,TIP,0.04973769756029749,0.026125736363161806,,,,,,,Bonds
2005-06-10,SPY,0.10045233074979294,0.06102901297490185,,,,,,,Equities
2005-06-10,XLV,0.0843344868648045,0.036970939378128315,,,,,,,Equities
2005-06-10,XLU,0.10877738932600368,0.04830892012658764,,,,,,,Equities
2005-06-10,XLP,0.07984008400495411,0.03643850547358026,,,,,,,Equities
2005-06-10,XLK,0.13987237121081678,0.09666497887803846,,,,,,,Equities
2005-06-10,XLI,0.11359295052422175,0.07018592187778343,,,,,,,Equities
2005-06-10,XLF,0.12537761827222996,0.07151381124180348,,,,,,,Equities
2005-06-10,XLE,0.2862963655879928,0.16021652469677855,,,,,,,Equities
2005-06-10,XLB,0.20980567450532442,0.15234218814494546,,,,,,,Equities
2005-06-10,VUG,0.100373722112079,0.059203446032477014,,,,,,,Equities
2005-06-10,VTV,0.11399900031260633,0.06640538815206565,,,,,,,Equities
2005-06-10,VNQ,0.1504063690781887,0.08520354043466927,,,,,,,REITs
2005-06-10,TLT,0.0898188384378355,0.04786633822613063,,,,,,,Bonds
2005-06-10,XLY,0.13103502067619846,0.07651517913758174,,,,,,,Equities
2005-06-10,IEF,0.049629732222936804,0.027871763890313123,,,,,,,Bonds
2005-06-10,EEM,0.21210320723152826,0.13380214324207973,,,,,,,Equities
2005-06-10,QQQ,0.1420900661485921,0.09380140703524856,,,,,,,Equities
2005-06-10,EFA,0.10173789896249326,0.06733176738955894,,,,,,,Equities
2005-06-10,EWJ,0.14104896689825192,0.10155526906818967,,,,,,,Equities
2005-06-10,GLD,0.11312146386362687,0.07144338480071348,,,,,,,Commodities
2005-06-10,LQD,0.04290948665852415,0.0241734381118091,,,,,,,Bonds
2005-06-10,SHY,0.011003635828840331,0.004304544786288115,,,,,,,Bonds
2005-06-10,IWM,0.14918419754876008,0.08577357580821128,,,,,,,Equities
2005-06-10,IAU,0.11930842360026003,0.07493712419261923,,,,,,,Commodities
2005-06-10,VWO,0.18460923802325618,0.12621147608241273,,,,,,,Equities
2005-06-10,USO,,,,,,,,,Commodities
2005-06-10,SLV,,,,,,,,,Commodities
2005-06-10,DBA,,,,,,,,,Commodities
2005-06-10,UUP,,,,,,,,,FX
2005-06-10,MBB,,,,,,,,,Bonds
2005-06-10,HYG,,,,,,,,,Bonds
2005-06-10,BIL,,,,,,,,,Bonds
2005-06-10,VEA,,,,,,,,,Equities
2005-06-10,PDBC,,,,,,,,,Commodities
2005-06-17,TIP,0.048669491083523996,0.025638143786464455,,,,,,,Bonds
2005-06-17,SPY,0.10000733019096848,0.06005386351132396,,,,,,,Equities
2005-06-17,XLV,0.08674787226544761,0.03654564477611868,,,,,,,Equities
2005-06-17,XLU,0.10677868929182723,0.047521465872358615,,,,,,,Equities
2005-06-17,XLP,0.07802169566595818,0.03607794383975214,,,,,,,Equities
2005-06-17,XLK,0.13706714938008507,0.09504273318080664,,,,,,,Equities
2005-06-17,XLI,0.11185864639902904,0.06905738140680383,,,,,,,Equities
2005-06-17,XLF,0.12491532633448489,0.07065843587699312,,,,,,,Equities
2005-06-17,XLE,0.28670325568593147,0.15767978028288684,,,,,,,Equities
2005-06-17,XLB,0.2096449856572074,0.14960844907364648,,,,,,,Equities
2005-06-17,VUG,0.09955296364404805,0.05826672734459651,,,,,,,Equities
2005-06-17,VTV,0.11518588297296173,0.06533156191971184,,,,,,,Equities
2005-06-17,VNQ,0.15089570196131258,0.08378661497904813,,,,,,,REITs
2005-06-17,TLT,0.08900239045234438,0.046946471465920125,,,,,,,Bonds
2005-06-17,XLY,0.1314295453298862,0.07549761502944648,,,,,,,Equities
2005-06-17,IEF,0.048809249659956436,0.027238795808388935,,,,,,,Bonds
2005-06-17,EEM,0.21268183567939472,0.13156347997583054,,,,,,,Equities
2005-06-17,QQQ,0.13973596662487478,0.09232512975914048,,,,,,,Equities
2005-06-17,EFA,0.10341150594869232,0.06635314954581403,,,,,,,Equities
2005-06-17,EWJ,0.14047975971806792,0.09987187615543573,,,,,,,Equities
2005-06-17,GLD,0.1156188291145451,0.07033214757075754,,,,,,,Commodities
2005-06-17,LQD,0.04261190248753505,0.023875990858472158,,,,,,,Bonds
2005-06-17,SHY,0.01076959794899415,0.004250324024085557,,,,,,,Bonds
2005-06-17,IWM,0.14997798036092388,0.0845182933856374,,,,,,,Equities
2005-06-17,IAU,0.12208518305988257,0.07367682596546332,,,,,,,Commodities
2005-06-17,VWO,0.19199200375272324,0.12320514774051759,,,,,,,Equities
2005-06-17,USO,,,,,,,,,Commodities
2005-06-17,SLV,,,,,,,,,Commodities
2005-06-17,DBA,,,,,,,,,Commodities
2005-06-17,UUP,,,,,,,,,FX
2005-06-17,MBB,,,,,,,,,Bonds
2005-06-17,HYG,,,,,,,,,Bonds
2005-06-17,BIL,,,,,,,,,Bonds
2005-06-17,VEA,,,,,,,,,Equities
2005-06-17,PDBC,,,,,,,,,Commodities
2005-06-24,TIP,0.048617918998622035,0.02526351853334206,,,,,,,Bonds
2005-06-24,SPY,0.1026711738477741,0.062777029227761,,,,,,,Equities
2005-06-24,XLV,0.09021230383548655,0.04137087187333038,,,,,,,Equities
2005-06-24,XLU,0.10445952488972869,0.04676482715363203,,,,,,,Equities
2005-06-24,XLP,0.08477547631847326,0.04625048360628409,,,,,,,Equities
2005-06-24,XLK,0.13587694368138642,0.09378930162706417,,,,,,,Equities
2005-06-24,XLI,0.1218242074185745,0.08073113577650734,,,,,,,Equities
2005-06-24,XLF,0.12318177885962156,0.06936860660772545,,,,,,,Equities
2005-06-24,XLE,0.2843000614990829,0.15461453455042556,,,,,,,Equities
2005-06-24,XLB,0.2191041974757299,0.15830974580283172,,,,,,,Equities
2005-06-24,VUG,0.10192238844667932,0.0609017360632258,,,,,,,Equities
2005-06-24,VTV,0.11659668558680077,0.0667235055805134,,,,,,,Equities
2005-06-24,VNQ,0.15106523598041643,0.08333692012535278,,,,,,,REITs
2005-06-24,TLT,0.09102048993118061,0.0461684487731754,,,,,,,Bonds
2005-06-24,XLY,0.13364815634306787,0.07870689194255102,,,,,,,Equities
2005-06-24,IEF,0.049607282646725016,0.026769585039337962,,,,,,,Bonds
2005-06-24,EEM,0.2131689401517371,0.13081243562535214,,,,,,,Equities
2005-06-24,QQQ,0.14090912013146373,0.09356220120606064,,,,,,,Equities
2005-06-24,EFA,0.10446826344226041,0.06680758640381147,,,,,,,Equities
2005-06-24,EWJ,0.13849455291349827,0.0979894676714169,,,,,,,Equities
2005-06-24,GLD,0.11325841559575361,0.06925914464570425,,,,,,,Commodities
2005-06-24,LQD,0.04530897362355282,0.023590468757073744,,,,,,,Bonds
2005-06-24,SHY,0.010891306568820959,0.004196614938910231,,,,,,,Bonds
2005-06-24,IWM,0.15266109395184865,0.0872936642972811,,,,,,,Equities
2005-06-24,IAU,0.11911304615427652,0.0724562747778896,,,,,,,Commodities
2005-06-24,VWO,0.18931262486465233,0.12043415890643012,,,,,,,Equities
2005-06-24,USO,,,,,,,,,Commodities
2005-06-24,SLV,,,,,,,,,Commodities
2005-06-24,DBA,,,,,,,,,Commodities
2005-06-24,UUP,,,,,,,,,FX
2005-06-24,MBB,,,,,,,,,Bonds
2005-06-24,HYG,,,,,,,,,Bonds
2005-06-24,BIL,,,,,,,,,Bonds
2005-06-24,VEA,,,,,,,,,Equities
2005-06-24,PDBC,,,,,,,,,Commodities
2005-07-01,TIP,0.04835154724573225,0.024983832744517175,0.0,,,,,,Bonds
2005-07-01,SPY,0.10068249574505644,0.061907738190566323,0.0,,,,,,Equities
2005-07-01,XLV,0.0886895070693212,0.04050864545644452,0.0,,,,,,Equities
2005-07-01,XLU,0.10505568538701894,0.04603797641031451,0.0,,,,,,Equities
2005-07-01,XLP,0.08321460430832228,0.04575326301526879,0.0,,,,,,Equities
2005-07-01,XLK,0.13301607793291312,0.09224027055108347,0.0,,,,,,Equities
2005-07-01,XLI,0.11974226602037456,0.0795769292138602,0.038461538461538464,,,,,,Equities
2005-07-01,XLF,0.12101738049676321,0.06862679386163127,0.0,,,,,,Equities
2005-07-01,XLE,0.27831457060499365,0.1524104474726378,0.0,,,,,,Equities
2005-07-01,XLB,0.21468611820635672,0.1550495854217773,0.038461538461538464,,,,,,Equities
2005-07-01,VUG,0.09987116666695384,0.06006689057585576,0.0,,,,,,Equities
2005-07-01,VTV,0.11417188458196847,0.06578632758374835,0.0,,,,,,Equities
2005-07-01,VNQ,0.14873998931821247,0.08211619402583469,0.0,,,,,,REITs
2005-07-01,TLT,0.0911354400026863,0.04596273393390665,0.0,,,,,,Bonds
2005-07-01,XLY,0.1308776136175414,0.07780261078445831,0.0,,,,,,Equities
2005-07-01,IEF,0.050962382055227066,0.02820580708129293,0.0,,,,,,Bonds
2005-07-01,EEM,0.20875795353981674,0.1288834039722819,0.0,,,,,,Equities
2005-07-01,QQQ,0.13811639691856092,0.09161201772482726,0.0,,,,,,Equities
2005-07-01,EFA,0.1024340355696761,0.06550337900084804,0.038461538461538464,,,,,,Equities
2005-07-01,EWJ,0.13590962443526525,0.09592771189886906,0.038461538461538464,,,,,,Equities
2005-07-01,GLD,0.11886950931853954,0.07490318370579024,0.0,,,,,,Commodities
2005-07-01,LQD,0.04457061764455889,0.02309377534291178,0.0,,,,,,Bonds
2005-07-01,SHY,0.011538417042121217,0.005249913248236771,0.0,,,,,,Bonds
2005-07-01,IWM,0.15440246235362529,0.08618951916788911,0.0,,,,,,Equities
2005-07-01,IAU,0.12414432247190589,0.07760941185226064,0.0,,,,,,Commodities
2005-07-01,VWO,0.18421931532085314,0.11809887259585128,0.0,,,,,,Equities
2005-07-01,USO,,,0.0,,,,,,Commodities
2005-07-01,SLV,,,0.0,,,,,,Commodities
2005-07-01,DBA,,,0.0,,,,,,Commodities
2005-07-01,UUP,,,0.0,,,,,,FX
2005-07-01,MBB,,,0.0,,,,,,Bonds
2005-07-01,HYG,,,0.0,,,,,,Bonds
2005-07-01,BIL,,,0.0,,,,,,Bonds
2005-07-01,VEA,,,0.0,,,,,,Equities
2005-07-01,PDBC,,,0.0,,,,,,Commodities
2005-07-08,TIP,0.04897778413831343,0.025664959397758366,0.0,,,,,,Bonds
2005-07-08,SPY,0.1006659509072885,0.06106332497918712,0.0,,,,,,Equities
2005-07-08,XLV,0.0874254925670459,0.04011157331497237,0.0,,,,,,Equities
2005-07-08,XLU,0.10300794436413849,0.04533971677052791,0.0,,,,,,Equities
2005-07-08,XLP,0.08222607130144693,0.04525561756523919,0.0,,,,,,Equities
2005-07-08,XLK,0.13492936706072436,0.09090075759161549,0.0,,,,,,Equities
2005-07-08,XLI,0.11857520597719069,0.07845935946611082,0.037037037037037035,,,,,,Equities
2005-07-08,XLF,0.12001425739823915,0.0678838173218744,0.0,,,,,,Equities
2005-07-08,XLE,0.2728569474973375,0.1502757067636197,0.0,,,,,,Equities
2005-07-08,XLB,0.21280300275885808,0.15274264421528502,0.07407407407407407,,,,,,Equities
2005-07-08,VUG,0.10075370304524173,0.059255090903625705,0.0,,,,,,Equities
2005-07-08,VTV,0.11288700775584394,0.0648772879025004,0.0,,,,,,Equities
2005-07-08,VNQ,0.14932869536923482,0.08093701121855942,0.0,,,,,,REITs
2005-07-08,TLT,0.09035431334139452,0.0451848358540447,0.0,,,,,,Bonds
2005-07-08,XLY,0.1314159754319704,0.07690533424116008,0.0,,,,,,Equities
2005-07-08,IEF,0.05034826043423233,0.02769299484649266,0.0,,,,,,Bonds
2005-07-08,EEM,0.2048618775156593,0.1270212161195621,0.0,,,,,,Equities
2005-07-08,QQQ,0.14174431929973222,0.09042911173391043,0.0,,,,,,Equities
2005-07-08,EFA,0.10070476266401637,0.06471385425068417,0.037037037037037035,,,,,,Equities
2005-07-08,EWJ,0.13397097181378015,0.09458315953513698,0.07407407407407407,,,,,,Equities
2005-07-08,GLD,0.11753459287789919,0.07362536068759647,0.0,,,,,,Commodities
