Date,Ticker,raw_tsmom_52_4w,realized_vol_ann_26w,tsmom_vol_scaled_observed,tsmom_score_observed,tsmom_bucket_observed,tsmom_vol_scaled_tradable,tsmom_score_tradable,asset_class
2020-02-21,SPY,0.20009793168381296,0.08842188738302931,2.262990958528414,0.47058823529411775,Middle,2.460551017463011,0.5294117647058822,Equities
2020-02-21,XLV,0.13254024593379188,0.11916764049717829,1.112216750963784,-0.2941176470588235,Middle,1.2199858745763699,-0.23529411764705888,Equities
2020-02-21,XLU,0.23575694593014807,0.10722828787266811,2.198645064724951,0.41176470588235303,Middle,2.2049981542933303,0.41176470588235303,Equities
2020-02-21,XLP,0.20039894504482336,0.06511825968680679,3.077461621497003,0.8235294117647058,Top,3.063424580137393,0.8235294117647058,Equities
2020-02-21,XLK,0.39746197654261195,0.12138370625858319,3.274426105394248,0.8823529411764706,Top,3.571526778856296,0.8823529411764706,Equities
2020-02-21,XLI,0.11883063571910202,0.12060421001338333,0.9852942588481406,-0.4117647058823529,Middle,1.133956979925,-0.4117647058823529,Equities
2020-02-21,XLF,0.1721229746400681,0.11139606949686737,1.5451440559570953,0.17647058823529416,Middle,1.7474256030894122,0.17647058823529416,Equities
2020-02-21,XLE,-0.08100082433902323,0.17589755168940507,-0.4605000101539343,-0.9705882352941176,Bottom,-0.25697974444437405,-0.9705882352941176,Equities
2020-02-21,XLB,0.09348776755310517,0.13759088263954639,0.6794619364280094,-0.5882352941176471,Middle,1.0021410630209602,-0.47058823529411764,Equities
2020-02-21,VUG,0.2695776595671848,0.09995542376205636,2.6969788073623073,0.7058823529411764,Top,2.88644759409464,0.7058823529411764,Equities
2020-02-21,VTV,0.13673370370990878,0.09029826634433709,1.5142450596836272,0.05882352941176472,Middle,1.7040649088982276,0.11764705882352944,Equities
2020-02-21,VNQ,0.1617068291347903,0.12309473861861639,1.3136778301776608,-0.05882352941176472,Middle,1.2386061202610013,-0.17647058823529416,REITs
2020-02-21,TLT,0.1934895922261879,0.16834220689107215,1.1493825333499854,-0.23529411764705888,Middle,0.942694814073573,-0.5294117647058824,Bonds
2020-02-21,XLY,0.14891294365281382,0.09732445050313739,1.5300671401994035,0.11764705882352944,Middle,1.8859730316410332,0.3529411764705883,Equities
2020-02-21,IEF,0.09553693366095395,0.06962245195366136,1.3722144362933455,0.0,Middle,1.2534477447907475,-0.11764705882352944,Bonds
2020-02-21,EEM,0.06644995406680376,0.15811251616780467,0.4202700436205853,-0.7647058823529411,Bottom,0.8371951947396566,-0.6470588235294117,Equities
2020-02-21,QQQ,0.2987172893550345,0.10989799513920694,2.718132291464022,0.7647058823529411,Top,2.8230219923788966,0.6470588235294117,Equities
2020-02-21,EFA,0.11960074662061104,0.09471585794556131,1.2627320199047611,-0.11764705882352944,Middle,1.5526311660228294,0.0,Equities
2020-02-21,EWJ,0.11171259546300116,0.11442852611590337,0.9762652657943766,-0.47058823529411764,Middle,1.139506042980147,-0.3529411764705882,Equities
2020-02-21,GLD,0.17912347193258227,0.10592972037545412,1.690965210685938,0.3529411764705883,Middle,1.8670801073468442,0.2941176470588236,Commodities
2020-02-21,LQD,0.15304055967704455,0.06457166904098759,2.3700883367270613,0.5294117647058822,Middle,2.252382336468268,0.47058823529411775,Bonds
2020-02-21,SHY,0.03312975344252833,0.0132010360686296,2.509632825052006,0.588235294117647,Middle,2.511235997779348,0.588235294117647,Bonds
2020-02-21,IWM,0.05983670353407544,0.12922634974223227,0.4630379458479767,-0.7058823529411764,Bottom,0.7213037259649047,-0.7647058823529411,Equities
2020-02-21,IAU,0.179890101954006,0.1070637120011351,1.6802154398691016,0.2941176470588236,Middle,1.861981801622603,0.23529411764705888,Commodities
2020-02-21,VWO,0.09511516321301605,0.14204671588253842,0.6696048030541508,-0.6470588235294117,Bottom,1.1447666351333639,-0.2941176470588235,Equities
2020-02-21,USO,-0.04351460354720582,0.27766934937661025,-0.1567137447647699,-0.8235294117647058,Bottom,0.19087979710518185,-0.8235294117647058,Commodities
2020-02-21,SLV,0.13110368315404797,0.18638072688027618,0.7034186707419804,-0.5294117647058824,Middle,0.7545045163609443,-0.7058823529411764,Commodities
2020-02-21,DBA,-0.016413579742357243,0.09835507740431307,-0.16688085837078986,-0.8823529411764706,Bottom,-0.06575665520024701,-0.9705882352941176,Commodities
2020-02-21,UUP,0.046591053167962304,0.04563841827079818,1.020873530092818,-0.3529411764705882,Middle,0.8815832598417987,-0.5882352941176471,FX
2020-02-21,MBB,0.05854668019593312,0.014447002775623798,4.052513943910776,0.9705882352941178,Top,4.0369460804602,0.9705882352941178,Bonds
2020-02-21,HYG,0.07303653808645194,0.02848202042901763,2.5643032687400904,0.6470588235294117,Top,2.919457062539283,0.7647058823529411,Bonds
2020-02-21,BIL,0.017992202147323555,0.0007990643866859226,22.51658620645736,0.9705882352941178,Top,22.666138250862097,0.9705882352941178,Bonds
2020-02-21,VEA,0.11678242920228388,0.09666534226385842,1.2081106471801828,-0.17647058823529416,Middle,1.515704640944082,-0.05882352941176472,Equities
2020-02-21,PDBC,-0.0517452753126697,0.12103962713717757,-0.4275068961838865,-0.9705882352941176,Bottom,0.005569527747414032,-0.8823529411764706,Commodities
2020-02-28,TIP,0.09513990145669315,0.04826931657425989,1.9710223431551026,0.7647058823529411,Top,1.6587121805312146,0.23529411764705888,Bonds
2020-02-28,SPY,0.169040414473822,0.19417095241517382,0.8705751935149496,0.05882352941176472,Middle,2.262990958528414,0.47058823529411775,Equities
2020-02-28,XLV,0.09112714755880313,0.2021495636993188,0.45079072094534633,-0.47058823529411764,Middle,1.112216750963784,-0.2941176470588235,Equities
2020-02-28,XLU,0.2452183449125629,0.21021240706071811,1.1665265068856454,0.23529411764705888,Middle,2.198645064724951,0.41176470588235303,Equities
2020-02-28,XLP,0.19683698303056296,0.16961987709250137,1.1604594131572143,0.17647058823529416,Middle,3.077461621497003,0.8235294117647058,Equities
2020-02-28,XLK,0.35392543272468746,0.214997951107344,1.6461804910316558,0.588235294117647,Middle,3.274426105394248,0.8823529411764706,Equities
2020-02-28,XLI,0.08331339218803846,0.22603187543204106,0.3685913415034577,-0.5294117647058824,Middle,0.9852942588481406,-0.4117647058823529,Equities
2020-02-28,XLF,0.14558031597115795,0.23916979492921178,0.6086902236724585,-0.17647058823529416,Middle,1.5451440559570953,0.17647058823529416,Equities
2020-02-28,XLE,-0.141622099179882,0.30520987241905934,-0.46401545945221584,-0.9705882352941176,Bottom,-0.4605000101539343,-0.9705882352941176,Equities
2020-02-28,XLB,0.07021501378919681,0.2353218898032614,0.2983785904825913,-0.5882352941176471,Middle,0.6794619364280094,-0.5882352941176471,Equities
2020-02-28,VUG,0.23721428511069909,0.19674473326815892,1.2056957315720418,0.2941176470588236,Middle,2.6969788073623073,0.7058823529411764,Equities
2020-02-28,VTV,0.10792298625684671,0.20734517717152992,0.5204991393051093,-0.2941176470588235,Middle,1.5142450596836272,0.05882352941176472,Equities
2020-02-28,VNQ,0.16218509774053258,0.22641462511925578,0.7163189995129837,-0.11764705882352944,Middle,1.3136778301776608,-0.05882352941176472,REITs
2020-02-28,TLT,0.25298788851003495,0.18076964304668142,1.399504276526696,0.47058823529411775,Middle,1.1493825333499854,-0.23529411764705888,Bonds
2020-02-28,XLY,0.1432686794884812,0.1947921329153158,0.7354952037553079,-0.05882352941176472,Middle,1.5300671401994035,0.11764705882352944,Equities
2020-02-28,IEF,0.12003112597970467,0.07841848481990002,1.5306483701562763,0.5294117647058822,Middle,1.3722144362933455,0.0,Bonds
2020-02-28,EEM,0.01994420678479103,0.18313398989148053,0.10890499790131446,-0.7647058823529411,Bottom,0.4202700436205853,-0.7647058823529411,Equities
2020-02-28,QQQ,0.266559430282604,0.20091220177036417,1.3267458518386672,0.3529411764705883,Middle,2.718132291464022,0.7647058823529411,Equities
2020-02-28,EFA,0.07880425346778952,0.163718630158248,0.48133956038856723,-0.3529411764705882,Middle,1.2627320199047611,-0.11764705882352944,Equities
2020-02-28,EWJ,0.08163678195876622,0.148439988422016,0.5499648903681684,-0.23529411764705888,Middle,0.9762652657943766,-0.47058823529411764,Equities
2020-02-28,GLD,0.22522157200710757,0.12304223306755149,1.8304411939879093,0.6470588235294117,Top,1.690965210685938,0.3529411764705883,Commodities
2020-02-28,LQD,0.16762707435658797,0.0645791841020054,2.595682752693411,0.8823529411764706,Top,2.3700883367270613,0.5294117647058822,Bonds
2020-02-28,SHY,0.03699126984585632,0.01722427437819772,2.147624279178891,0.8235294117647058,Top,2.509632825052006,0.588235294117647,Bonds
2020-02-28,IWM,0.028107482911599924,0.2322157352043332,0.12104038895928974,-0.7058823529411764,Bottom,0.4630379458479767,-0.7058823529411764,Equities
2020-02-28,IAU,0.22734631858170418,0.12387242059130196,1.835326358332808,0.7058823529411764,Top,1.6802154398691016,0.2941176470588236,Commodities
2020-02-28,VWO,0.04297758524427775,0.16812546658624342,0.2556280503895673,-0.6470588235294117,Bottom,0.6696048030541508,-0.6470588235294117,Equities
2020-02-28,USO,-0.07032587526201506,0.36122258221732206,-0.1946884794143489,-0.8235294117647058,Bottom,-0.1567137447647699,-0.8235294117647058,Commodities
2020-02-28,SLV,0.18450703667260604,0.230570650684528,0.8002190917397061,0.0,Middle,0.7034186707419804,-0.5294117647058824,Commodities
2020-02-28,DBA,-0.033689951656437955,0.12057060474738786,-0.2794209395152581,-0.8823529411764706,Bottom,-0.16688085837078986,-0.8823529411764706,Commodities
2020-02-28,UUP,0.04141889920405806,0.04542428575570928,0.9118227951190669,0.11764705882352944,Middle,1.020873530092818,-0.3529411764705882,FX
2020-02-28,MBB,0.06449018031969533,0.015216484408670681,4.238178713799847,0.9705882352941178,Top,4.052513943910776,0.9705882352941178,Bonds
2020-02-28,HYG,0.06605818265057528,0.04787622626434188,1.3797700404757107,0.41176470588235303,Middle,2.5643032687400904,0.6470588235294117,Bonds
2020-02-28,BIL,0.01777024149202444,0.0007855664768531475,22.620926446873295,0.9705882352941178,Top,22.51658620645736,0.9705882352941178,Bonds
2020-02-28,VEA,0.07501916116301044,0.16547507734815173,0.4533562537950877,-0.4117647058823529,Middle,1.2081106471801828,-0.17647058823529416,Equities
2020-02-28,PDBC,-0.06781290636550175,0.1682822324215014,-0.4029712786056272,-0.9705882352941176,Bottom,-0.4275068961838865,-0.9705882352941176,Commodities
2020-03-06,TIP,0.0845918142795381,0.05543316398065371,1.5260145408452748,0.5294117647058822,Middle,1.9710223431551026,0.7647058823529411,Bonds
2020-03-06,SPY,0.23329621518903232,0.19241574028314845,1.212459099477654,0.3529411764705883,Middle,0.8705751935149496,0.05882352941176472,Equities
2020-03-06,XLV,0.17908245700614045,0.21247775842594527,0.842829189901097,-0.17647058823529416,Middle,0.45079072094534633,-0.47058823529411764,Equities
2020-03-06,XLU,0.22914192093322971,0.23609932868861166,0.9705318613397754,0.05882352941176472,Middle,1.1665265068856454,0.23529411764705888,Equities
2020-03-06,XLP,0.2293082723199651,0.18943851782872237,1.2104627662220746,0.2941176470588236,Middle,1.1604594131572143,0.17647058823529416,Equities
2020-03-06,XLK,0.44687859027430665,0.21297320763848387,2.0982854849651824,0.8235294117647058,Top,1.6461804910316558,0.588235294117647,Equities
2020-03-06,XLI,0.1494298634150295,0.22435490852168388,0.6660423183947728,-0.47058823529411764,Middle,0.3685913415034577,-0.5294117647058824,Equities
2020-03-06,XLF,0.2150660128793902,0.24382898098232544,0.8820363027107914,-0.05882352941176472,Middle,0.6086902236724585,-0.17647058823529416,Equities
2020-03-06,XLE,-0.09834740970564815,0.3107935892755078,-0.3164396342115878,-0.9705882352941176,Bottom,-0.46401545945221584,-0.9705882352941176,Equities
2020-03-06,XLB,0.12099513608276125,0.23604894922821348,0.5125849383289669,-0.5882352941176471,Middle,0.2983785904825913,-0.5882352941176471,Equities
2020-03-06,VUG,0.3131067598586075,0.19538265403434454,1.602530999520404,0.588235294117647,Middle,1.2056957315720418,0.2941176470588236,Equities
2020-03-06,VTV,0.16317982159981947,0.20560942339887023,0.7936397996859326,-0.23529411764705888,Middle,0.5204991393051093,-0.2941176470588235,Equities
2020-03-06,VNQ,0.1806439559472799,0.23220800057059077,0.7779402755434539,-0.2941176470588235,Middle,0.7163189995129837,-0.11764705882352944,REITs
2020-03-06,TLT,0.21268414298313187,0.20534732680021947,1.0357288127254285,0.11764705882352944,Middle,1.399504276526696,0.47058823529411775,Bonds
2020-03-06,XLY,0.19959104918996862,0.19070127870403217,1.046616208062943,0.17647058823529416,Middle,0.7354952037553079,-0.05882352941176472,Equities
2020-03-06,IEF,0.10142256651373338,0.08627881660166874,1.1755210665670135,0.23529411764705888,Middle,1.5306483701562763,0.5294117647058822,Bonds
2020-03-06,EEM,0.0716587490755094,0.17996794508435507,0.3981750696876675,-0.7647058823529411,Bottom,0.10890499790131446,-0.7647058823529411,Equities
2020-03-06,QQQ,0.3500543019805651,0.19945974156059612,1.7550123109641058,0.7647058823529411,Top,1.3267458518386672,0.3529411764705883,Equities
2020-03-06,EFA,0.12244023986272934,0.1611225042137682,0.7599201642266097,-0.3529411764705882,Middle,0.48133956038856723,-0.3529411764705882,Equities
2020-03-06,EWJ,0.13827906751456442,0.14656466050242772,0.9434680027268507,0.0,Middle,0.5499648903681684,-0.23529411764705888,Equities
2020-03-06,GLD,0.20310971745402306,0.14657649084900662,1.385690954105684,0.41176470588235303,Middle,1.8304411939879093,0.6470588235294117,Commodities
2020-03-06,LQD,0.15763986572876565,0.06837774317907792,2.30542656717866,0.8823529411764706,Top,2.595682752693411,0.8823529411764706,Bonds
2020-03-06,SHY,0.033359453603385436,0.01925640134733304,1.732382546545003,0.7058823529411764,Top,2.147624279178891,0.8235294117647058,Bonds
2020-03-06,IWM,0.10192714927724333,0.23263876616397436,0.43813484294960736,-0.7058823529411764,Bottom,0.12104038895928974,-0.7058823529411764,Equities
2020-03-06,IAU,0.2048192955663488,0.14764313353192596,1.3872592017430951,0.47058823529411775,Middle,1.835326358332808,0.7058823529411764,Commodities
2020-03-06,VWO,0.08057751034528549,0.16599880254254276,0.48541019038155286,-0.6470588235294117,Bottom,0.2556280503895673,-0.6470588235294117,Equities
2020-03-06,USO,-0.09803918699139402,0.3713442392683189,-0.26401160062309387,-0.8823529411764706,Bottom,-0.1946884794143489,-0.8235294117647058,Commodities
2020-03-06,SLV,0.14781409373142784,0.23821041291377748,0.6205190273732095,-0.5294117647058824,Middle,0.8002190917397061,0.0,Commodities
2020-03-06,DBA,-0.01295785931266924,0.12173127853735681,-0.10644642419238816,-0.8235294117647058,Bottom,-0.2794209395152581,-0.8823529411764706,Commodities
2020-03-06,UUP,0.046314909465323906,0.0531152131444179,0.8719706977245055,-0.11764705882352944,Middle,0.9118227951190669,0.11764705882352944,FX
2020-03-06,MBB,0.05983826406580128,0.017501537717009373,3.419028946676254,0.9705882352941178,Top,4.238178713799847,0.9705882352941178,Bonds
2020-03-06,HYG,0.08236360203051074,0.048729255957287734,1.6902290095031258,0.6470588235294117,Top,1.3797700404757107,0.41176470588235303,Bonds
2020-03-06,BIL,0.017748260378123826,0.0014592883402456082,12.16227108011887,0.9705882352941178,Top,22.620926446873295,0.9705882352941178,Bonds
2020-03-06,VEA,0.12208297409865376,0.16321647335595063,0.747981938271691,-0.4117647058823529,Middle,0.4533562537950877,-0.4117647058823529,Equities
2020-03-06,PDBC,-0.06559066269643499,0.16747888425322593,-0.3916354171386928,-0.9705882352941176,Bottom,-0.4029712786056272,-0.9705882352941176,Commodities
2020-03-13,TIP,0.07846268902986941,0.11434205443466762,0.6862102436221413,0.0,Middle,1.5260145408452748,0.5294117647058822,Bonds
2020-03-13,SPY,0.21746203620470483,0.23774892147412757,0.914670968248197,0.2941176470588236,Middle,1.212459099477654,0.3529411764705883,Equities
2020-03-13,XLV,0.15149408259120212,0.23569029466581304,0.6427675895861841,-0.11764705882352944,Middle,0.842829189901097,-0.17647058823529416,Equities
2020-03-13,XLU,0.23834153004751735,0.32195496356763376,0.7402946281877976,0.11764705882352944,Middle,0.9705318613397754,0.05882352941176472,Equities
2020-03-13,XLP,0.21038352612657674,0.22365213128537254,0.9406730216137958,0.3529411764705883,Middle,1.2104627662220746,0.2941176470588236,Equities
2020-03-13,XLK,0.4107943612691707,0.22816653592549982,1.8004145945543122,0.8235294117647058,Top,2.0982854849651824,0.8235294117647058,Equities
2020-03-13,XLI,0.1607437274390866,0.2936920982948548,0.5473205727098129,-0.2941176470588235,Middle,0.6660423183947728,-0.47058823529411764,Equities
2020-03-13,XLF,0.18846563842940345,0.27498787354832305,0.6853598160439783,-0.05882352941176472,Middle,0.8820363027107914,-0.05882352941176472,Equities
2020-03-13,XLE,-0.11765142933966621,0.48266666788294915,-0.24375296072484895,-0.9705882352941176,Bottom,-0.3164396342115878,-0.9705882352941176,Equities
2020-03-13,XLB,0.11038287419614257,0.30106169056980553,0.3666453675564832,-0.47058823529411764,Middle,0.5125849383289669,-0.5882352941176471,Equities
2020-03-13,VUG,0.3038562500929103,0.22816232448776838,1.3317547091750452,0.7058823529411764,Top,1.602530999520404,0.588235294117647,Equities
2020-03-13,VTV,0.14208452719951348,0.2542489523328803,0.5588401678583382,-0.23529411764705888,Middle,0.7936397996859326,-0.23529411764705888,Equities
2020-03-13,VNQ,0.20268603100009197,0.2898537018600775,0.6992701135069015,0.05882352941176472,Middle,0.7779402755434539,-0.2941176470588235,REITs
2020-03-13,TLT,0.21189732241388604,0.21651339644924042,0.9786799610968341,0.41176470588235303,Middle,1.0357288127254285,0.11764705882352944,Bonds
2020-03-13,XLY,0.20270811094840546,0.24705390026146323,0.8205015615372778,0.23529411764705888,Middle,1.046616208062943,0.17647058823529416,Equities
2020-03-13,IEF,0.0981415675272499,0.08610931688064913,1.13973227384068,0.6470588235294117,Top,1.1755210665670135,0.23529411764705888,Bonds
2020-03-13,EEM,0.055904248770363374,0.2293010862292138,0.24380280830628254,-0.7647058823529411,Bottom,0.3981750696876675,-0.7647058823529411,Equities
2020-03-13,QQQ,0.3264570185947908,0.23044629528737706,1.416629493599296,0.7647058823529411,Top,1.7550123109641058,0.7647058823529411,Equities
2020-03-13,EFA,0.09612395357487058,0.2668955026462725,0.3601557636670543,-0.5882352941176471,Middle,0.7599201642266097,-0.3529411764705882,Equities
2020-03-13,EWJ,0.09898007033421607,0.22349335213038893,0.4428770224738936,-0.4117647058823529,Middle,0.9434680027268507,0.0,Equities
2020-03-13,GLD,0.21167763292592778,0.20184259946636543,1.048726252463872,0.47058823529411775,Middle,1.385690954105684,0.41176470588235303,Commodities
2020-03-13,LQD,0.1557417785824846,0.13898473341439962,1.1205675239029445,0.588235294117647,Middle,2.30542656717866,0.8823529411764706,Bonds
2020-03-13,SHY,0.0327400387284249,0.017437984712014125,1.8775127555805362,0.8823529411764706,Top,1.732382546545003,0.7058823529411764,Bonds
2020-03-13,IWM,0.09948823596983614,0.3439721226403187,0.28923342742478,-0.6470588235294117,Bottom,0.43813484294960736,-0.7058823529411764,Equities
2020-03-13,IAU,0.21428571975277633,0.2025770310736441,1.0577986981894096,0.5294117647058822,Middle,1.3872592017430951,0.47058823529411775,Commodities
2020-03-13,VWO,0.06369899439691373,0.225120493802319,0.2829551113762596,-0.7058823529411764,Bottom,0.48541019038155286,-0.6470588235294117,Equities
2020-03-13,USO,-0.10245901799528745,0.4799898793500172,-0.21346078824418818,-0.8235294117647058,Bottom,-0.26401160062309387,-0.8823529411764706,Commodities
2020-03-13,SLV,0.1556175543690861,0.33188235337537825,0.4688937293182129,-0.3529411764705882,Middle,0.6205190273732095,-0.5294117647058824,Commodities
2020-03-13,DBA,-0.029355216986519106,0.13110324385723265,-0.22390915833086497,-0.8823529411764706,Bottom,-0.10644642419238816,-0.8235294117647058,Commodities
2020-03-13,UUP,0.05797404299553088,0.09229126302007024,0.6281639355496033,-0.17647058823529416,Middle,0.8719706977245055,-0.11764705882352944,FX
2020-03-13,MBB,0.05710330594313495,0.02553320174064376,2.2364334298208237,0.9705882352941178,Top,3.419028946676254,0.9705882352941178,Bonds
2020-03-13,HYG,0.0790323112260205,0.09856040981780587,0.8018667066433258,0.17647058823529416,Middle,1.6902290095031258,0.6470588235294117,Bonds
2020-03-13,BIL,0.01763651654217968,0.001581447562723033,11.1521348907782,0.9705882352941178,Top,12.16227108011887,0.9705882352941178,Bonds
2020-03-13,VEA,0.09902844354665574,0.27374189463522297,0.36175845015837604,-0.5294117647058824,Middle,0.747981938271691,-0.4117647058823529,Equities
2020-03-13,PDBC,-0.06589978332468327,0.21933378053341732,-0.30045432657211185,-0.9705882352941176,Bottom,-0.3916354171386928,-0.9705882352941176,Commodities
2020-03-20,TIP,0.07525008131404487,0.11519159302969487,0.6532601844879982,0.2941176470588236,Middle,0.6862102436221413,0.0,Bonds
2020-03-20,SPY,0.21147540148328448,0.3217527409359708,0.6572606059799452,0.3529411764705883,Middle,0.914670968248197,0.2941176470588236,Equities
2020-03-20,XLV,0.16327899301818927,0.30423039329063173,0.5366952040922769,-0.05882352941176472,Middle,0.6427675895861841,-0.11764705882352944,Equities
2020-03-20,XLU,0.2309389737995693,0.4118820345995098,0.5606920292702763,0.05882352941176472,Middle,0.7402946281877976,0.11764705882352944,Equities
2020-03-20,XLP,0.19943532399399877,0.2756368968688433,0.7235436411435744,0.41176470588235303,Middle,0.9406730216137958,0.3529411764705883,Equities
2020-03-20,XLK,0.36973300902304196,0.32761034368397374,1.1285755048677628,0.7058823529411764,Top,1.8004145945543122,0.8235294117647058,Equities
2020-03-20,XLI,0.16268689642625977,0.40206351761761133,0.40462983906186095,-0.23529411764705888,Middle,0.5473205727098129,-0.2941176470588235,Equities
2020-03-20,XLF,0.23293974903523007,0.3847424693747706,0.6054432966908255,0.17647058823529416,Middle,0.6853598160439783,-0.05882352941176472,Equities
2020-03-20,XLE,-0.12422975951779514,0.5533239837696999,-0.22451540717870103,-0.8823529411764706,Bottom,-0.24375296072484895,-0.9705882352941176,Equities
2020-03-20,XLB,0.12907001524989759,0.3491859630953008,0.3696311676041555,-0.3529411764705882,Middle,0.3666453675564832,-0.47058823529411764,Equities
2020-03-20,VUG,0.2856566623056782,0.31318257999967763,0.9121090397364127,0.47058823529411775,Middle,1.3317547091750452,0.7058823529411764,Equities
2020-03-20,VTV,0.14975158584354942,0.345587148871806,0.4333250999998819,-0.17647058823529416,Middle,0.5588401678583382,-0.23529411764705888,Equities
2020-03-20,VNQ,0.19638931501386692,0.49070257929117717,0.4002206699169025,-0.2941176470588235,Middle,0.6992701135069015,0.05882352941176472,REITs
2020-03-20,TLT,0.21024319971591887,0.2154741511161553,0.9757235316944509,0.5294117647058822,Middle,0.9786799610968341,0.41176470588235303,Bonds
2020-03-20,XLY,0.17861101152182357,0.32158087942489905,0.5554155204788406,0.0,Middle,0.8205015615372778,0.23529411764705888,Equities
2020-03-20,IEF,0.09433342293950098,0.08657355159009278,1.0896332795280195,0.6470588235294117,Top,1.13973227384068,0.6470588235294117,Bonds
2020-03-20,EEM,0.050007961957587055,0.29991424927514454,0.16674086702599186,-0.7647058823529411,Bottom,0.24380280830628254,-0.7647058823529411,Equities
2020-03-20,QQQ,0.2978598620026942,0.28574182926577396,1.042409026246028,0.588235294117647,Middle,1.416629493599296,0.7647058823529411,Equities
2020-03-20,EFA,0.09653445696806995,0.308375406239474,0.31304200988422703,-0.5294117647058824,Middle,0.3601557636670543,-0.5882352941176471,Equities
2020-03-20,EWJ,0.06534905417804882,0.22448849766598325,0.2911020157268002,-0.6470588235294117,Bottom,0.4428770224738936,-0.4117647058823529,Equities
2020-03-20,GLD,0.2478825153258699,0.20242147536262858,1.2245860518593692,0.7647058823529411,Top,1.048726252463872,0.47058823529411775,Commodities
2020-03-20,LQD,0.14596364331377787,0.24193432116695018,0.603319291821575,0.11764705882352944,Middle,1.1205675239029445,0.588235294117647,Bonds
2020-03-20,SHY,0.03149011006781954,0.017501136324707532,1.7993180261879815,0.8823529411764706,Top,1.8775127555805362,0.8823529411764706,Bonds
2020-03-20,IWM,0.12883185570846423,0.40692872231465277,0.31659563123402856,-0.47058823529411764,Middle,0.28923342742478,-0.6470588235294117,Equities
2020-03-20,IAU,0.24980114714049417,0.20305194428422094,1.2302327270052449,0.8235294117647058,Top,1.0577986981894096,0.5294117647058822,Commodities
2020-03-20,VWO,0.06840297701736353,0.29756530116953456,0.22987551555411928,-0.7058823529411764,Bottom,0.2829551113762596,-0.7058823529411764,Equities
2020-03-20,USO,-0.0874897575530541,0.6485353984827876,-0.1349035962535453,-0.8235294117647058,Bottom,-0.21346078824418818,-0.8235294117647058,Commodities
2020-03-20,SLV,0.19584781416853825,0.3947221730956066,0.49616623417074035,-0.11764705882352944,Middle,0.4688937293182129,-0.3529411764705882,Commodities
2020-03-20,DBA,-0.032170307157221245,0.1330015743872422,-0.24187914545699613,-0.9705882352941176,Bottom,-0.22390915833086497,-0.8823529411764706,Commodities
2020-03-20,UUP,0.06074143026635426,0.09601027418222306,0.6326555234189815,0.23529411764705888,Middle,0.6281639355496033,-0.17647058823529416,FX
2020-03-20,MBB,0.05256119745393284,0.027354871700209712,1.92145655187006,0.9705882352941178,Top,2.2364334298208237,0.9705882352941178,Bonds
2020-03-20,HYG,0.07742383314705648,0.2148728740721757,0.3603239053853296,-0.4117647058823529,Middle,0.8018667066433258,0.17647058823529416,Bonds
2020-03-20,BIL,0.017526042518041685,0.0015813312326429679,11.083093887135476,0.9705882352941178,Top,11.1521348907782,0.9705882352941178,Bonds
2020-03-20,VEA,0.09764511000424347,0.3204411326334746,0.3047208989737638,-0.5882352941176471,Middle,0.36175845015837604,-0.5294117647058824,Equities
2020-03-20,PDBC,-0.06357426893124274,0.2417980664015272,-0.2629229831212629,-0.9705882352941176,Bottom,-0.30045432657211185,-0.9705882352941176,Commodities
2020-03-27,TIP,0.08168430348929578,0.12653019394719214,0.6455716295146677,0.588235294117647,Middle,0.6532601844879982,0.2941176470588236,Bonds
2020-03-27,SPY,0.06395542742547411,0.3586192585982642,0.17833796120001144,0.05882352941176472,Middle,0.6572606059799452,0.3529411764705883,Equities
2020-03-27,XLV,0.028758059615838993,0.32326991968988983,0.08895989965112239,-0.11764705882352944,Middle,0.5366952040922769,-0.05882352941176472,Equities
2020-03-27,XLU,0.09428180713334555,0.4784596823302026,0.19705277291949172,0.17647058823529416,Middle,0.5606920292702763,0.05882352941176472,Equities
2020-03-27,XLP,0.056124631878881504,0.2928837420883827,0.19162767956558316,0.11764705882352944,Middle,0.7235436411435744,0.41176470588235303,Equities
2020-03-27,XLK,0.20606431425341398,0.35974367314505246,0.5728087236445342,0.5294117647058822,Middle,1.1285755048677628,0.7058823529411764,Equities
2020-03-27,XLI,-0.011680466616907803,0.4610264526362527,-0.025335783988350936,-0.47058823529411764,Middle,0.40462983906186095,-0.23529411764705888,Equities
2020-03-27,XLF,0.05011571118657221,0.42546932153966455,0.11778924742497598,-0.05882352941176472,Middle,0.6054432966908255,0.17647058823529416,Equities
2020-03-27,XLE,-0.2749100633914422,0.5901653739622149,-0.4658186934041359,-0.9705882352941176,Bottom,-0.22451540717870103,-0.8823529411764706,Equities
2020-03-27,XLB,-0.03431015492636458,0.37929941371814313,-0.09045665161997958,-0.7647058823529411,Bottom,0.3696311676041555,-0.3529411764705882,Equities
2020-03-27,VUG,0.13198845521210512,0.3469926114140211,0.38037828723280936,0.3529411764705883,Middle,0.9121090397364127,0.47058823529411775,Equities
2020-03-27,VTV,-0.00025773932025441315,0.38346311043582776,-0.0006721358932322791,-0.2941176470588235,Middle,0.4333250999998819,-0.17647058823529416,Equities
2020-03-27,VNQ,0.033598366513059696,0.5502119913407196,0.061064402524542316,-0.23529411764705888,Middle,0.4002206699169025,-0.2941176470588235,REITs
