Date,Ticker,xsmom_raw_return_52_4w,xsmom_raw_rank,xsmom_score_observed,xsmom_score_tradable,xsmom_bucket_observed,xsmom_asset_class_neutral_observed,xsmom_asset_class_neutral_tradable,asset_class
2022-06-24,SPY,-0.017011518506708234,20.0,0.11764705882352944,0.0,Middle,0.33333333333333326,0.22222222222222232,Equities
2022-06-24,XLV,0.07740830794363607,27.0,0.5294117647058822,0.6470588235294117,Middle,0.5555555555555556,0.7777777777777777,Equities
2022-06-24,XLU,0.2042673537712798,31.0,0.7647058823529411,0.7647058823529411,Top,0.8888888888888888,0.8888888888888888,Equities
2022-06-24,XLP,0.0954281369832859,29.0,0.6470588235294117,0.588235294117647,Top,0.7777777777777777,0.6666666666666667,Equities
2022-06-24,XLK,-0.02059318474387628,19.0,0.05882352941176472,-0.05882352941176472,Middle,0.22222222222222232,0.11111111111111116,Equities
2022-06-24,XLI,-0.05755247644422101,15.0,-0.17647058823529416,-0.17647058823529416,Middle,0.0,0.0,Equities
2022-06-24,XLF,-0.024218890844868834,18.0,0.0,0.05882352941176472,Middle,0.11111111111111116,0.33333333333333326,Equities
2022-06-24,XLE,0.6558368546805569,34.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Equities
2022-06-24,XLB,0.0777873195997858,28.0,0.588235294117647,0.3529411764705883,Middle,0.6666666666666667,0.4444444444444444,Equities
2022-06-24,VUG,-0.1345793195067012,7.0,-0.6470588235294117,-0.7058823529411764,Bottom,-0.5555555555555556,-0.5555555555555556,Equities
2022-06-24,VTV,0.07207445052312567,26.0,0.47058823529411775,0.41176470588235303,Middle,0.4444444444444444,0.5555555555555556,Equities
2022-06-24,VNQ,-0.004690007697340848,22.0,0.23529411764705888,0.11764705882352944,Middle,,,REITs
2022-06-24,TLT,-0.14911650648482588,5.0,-0.7647058823529411,-0.7647058823529411,Bottom,-1.0,-1.0,Bonds
2022-06-24,XLY,-0.1319197000904776,8.0,-0.5882352941176471,-0.8235294117647058,Middle,-0.4444444444444444,-0.6666666666666667,Equities
2022-06-24,IEF,-0.08274506307861607,13.0,-0.2941176470588235,-0.2941176470588235,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2022-06-24,EEM,-0.2310814642613156,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2022-06-24,QQQ,-0.11228463333455274,10.0,-0.47058823529411764,-0.5882352941176471,Middle,-0.33333333333333337,-0.4444444444444444,Equities
2022-06-24,EFA,-0.10223630425231311,12.0,-0.3529411764705882,-0.4117647058823529,Middle,-0.11111111111111116,-0.2222222222222222,Equities
2022-06-24,EWJ,-0.13611483111594413,6.0,-0.7058823529411764,-0.47058823529411764,Bottom,-0.6666666666666667,-0.33333333333333337,Equities
2022-06-24,GLD,0.03757734499812315,24.0,0.3529411764705883,0.47058823529411775,Middle,-0.6,-0.6,Commodities
2022-06-24,LQD,-0.1176532081854913,9.0,-0.5294117647058824,-0.5294117647058824,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2022-06-24,SHY,-0.027723745226900354,17.0,-0.05882352941176472,0.17647058823529416,Middle,0.4285714285714286,0.4285714285714286,Bonds
2022-06-24,IWM,-0.1856754742478438,3.0,-0.8823529411764706,-0.9705882352941176,Bottom,-0.7777777777777778,-0.8888888888888888,Equities
2022-06-24,IAU,0.03984647082527948,25.0,0.41176470588235303,0.5294117647058822,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2022-06-24,VWO,-0.19365076100571643,2.0,-0.9705882352941176,-0.8823529411764706,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2022-06-24,USO,0.7006964991934856,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2022-06-24,SLV,-0.15798178852820544,4.0,-0.8235294117647058,-0.6470588235294117,Bottom,-1.0,-1.0,Commodities
2022-06-24,DBA,0.2574312877504452,32.0,0.8235294117647058,0.8235294117647058,Top,0.19999999999999996,0.19999999999999996,Commodities
2022-06-24,UUP,0.10004048527852039,30.0,0.7058823529411764,0.7058823529411764,Top,,,FX
2022-06-24,MBB,-0.06984742906724772,14.0,-0.23529411764705888,-0.11764705882352944,Middle,-0.1428571428571429,0.1428571428571428,Bonds
2022-06-24,HYG,-0.052577966288329,16.0,-0.11764705882352944,-0.23529411764705888,Middle,0.1428571428571428,-0.1428571428571429,Bonds
2022-06-24,BIL,2.207717572288992e-05,23.0,0.2941176470588236,0.2941176470588236,Middle,1.0,1.0,Bonds
2022-06-24,VEA,-0.10595161095805727,11.0,-0.4117647058823529,-0.3529411764705882,Middle,-0.2222222222222222,-0.11111111111111116,Equities
2022-06-24,PDBC,0.5257395209535367,33.0,0.8823529411764706,0.8823529411764706,Top,0.6000000000000001,0.6000000000000001,Commodities
2022-07-01,TIP,-0.021378254224395432,21.0,0.17647058823529416,0.17647058823529416,Middle,0.7142857142857142,0.7142857142857142,Bonds
2022-07-01,SPY,-0.04411570465260983,18.0,0.0,0.11764705882352944,Middle,0.22222222222222232,0.33333333333333326,Equities
2022-07-01,XLV,0.022574286083194783,24.0,0.3529411764705883,0.5294117647058822,Middle,0.4444444444444444,0.5555555555555556,Equities
2022-07-01,XLU,0.18722751766997248,31.0,0.7647058823529411,0.7647058823529411,Top,0.8888888888888888,0.8888888888888888,Equities
2022-07-01,XLP,0.07433886951504509,29.0,0.6470588235294117,0.6470588235294117,Top,0.7777777777777777,0.7777777777777777,Equities
2022-07-01,XLK,-0.06071564592607781,17.0,-0.05882352941176472,0.05882352941176472,Middle,0.11111111111111116,0.22222222222222232,Equities
2022-07-01,XLI,-0.06534672567893418,16.0,-0.11764705882352944,-0.17647058823529416,Middle,0.0,0.0,Equities
2022-07-01,XLF,-0.043680709061581724,19.0,0.05882352941176472,0.0,Middle,0.33333333333333326,0.11111111111111116,Equities
2022-07-01,XLE,0.6940643407791962,34.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Equities
2022-07-01,XLB,0.059598052721050676,28.0,0.588235294117647,0.588235294117647,Middle,0.6666666666666667,0.6666666666666667,Equities
2022-07-01,VUG,-0.1597593386822732,6.0,-0.7058823529411764,-0.6470588235294117,Bottom,-0.6666666666666667,-0.5555555555555556,Equities
2022-07-01,VTV,0.048021322183705584,27.0,0.5294117647058822,0.47058823529411775,Middle,0.5555555555555556,0.4444444444444444,Equities
2022-07-01,VNQ,-0.02131552549685678,22.0,0.23529411764705888,0.23529411764705888,Middle,,,REITs
2022-07-01,TLT,-0.18784543070009108,2.0,-0.9705882352941176,-0.7647058823529411,Bottom,-1.0,-1.0,Bonds
2022-07-01,XLY,-0.15151763893844594,7.0,-0.6470588235294117,-0.5882352941176471,Bottom,-0.5555555555555556,-0.4444444444444444,Equities
2022-07-01,IEF,-0.10517088968993993,12.0,-0.3529411764705882,-0.2941176470588235,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2022-07-01,EEM,-0.21504669141884425,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2022-07-01,QQQ,-0.1431228844692376,9.0,-0.5294117647058824,-0.47058823529411764,Middle,-0.33333333333333337,-0.33333333333333337,Equities
2022-07-01,EFA,-0.10437455371646986,13.0,-0.2941176470588235,-0.3529411764705882,Middle,-0.11111111111111116,-0.11111111111111116,Equities
2022-07-01,EWJ,-0.1494696149352206,8.0,-0.5882352941176471,-0.7058823529411764,Middle,-0.4444444444444444,-0.6666666666666667,Equities
2022-07-01,GLD,0.0316217870597546,25.0,0.41176470588235303,0.3529411764705883,Middle,-0.6,-0.6,Commodities
2022-07-01,LQD,-0.13902181356754284,10.0,-0.47058823529411764,-0.5294117647058824,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2022-07-01,SHY,-0.03186866165398372,20.0,0.11764705882352944,-0.05882352941176472,Middle,0.4285714285714286,0.4285714285714286,Bonds
2022-07-01,IWM,-0.17724775648456537,3.0,-0.8823529411764706,-0.8823529411764706,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2022-07-01,IAU,0.03260871270556387,26.0,0.47058823529411775,0.41176470588235303,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2022-07-01,VWO,-0.17710751776102307,4.0,-0.8235294117647058,-0.9705882352941176,Bottom,-0.7777777777777778,-0.8888888888888888,Equities
2022-07-01,USO,0.7567249299939764,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2022-07-01,SLV,-0.17596740647970244,5.0,-0.7647058823529411,-0.8235294117647058,Bottom,-1.0,-1.0,Commodities
2022-07-01,DBA,0.19182558066258282,32.0,0.8235294117647058,0.8235294117647058,Top,0.19999999999999996,0.19999999999999996,Commodities
2022-07-01,UUP,0.1008064710379657,30.0,0.7058823529411764,0.7058823529411764,Top,,,FX
2022-07-01,MBB,-0.08122266225019315,14.0,-0.23529411764705888,-0.23529411764705888,Middle,-0.1428571428571429,-0.1428571428571429,Bonds
2022-07-01,HYG,-0.07175476587650331,15.0,-0.17647058823529416,-0.11764705882352944,Middle,0.1428571428571428,0.1428571428571428,Bonds
2022-07-01,BIL,3.336472234072296e-05,23.0,0.2941176470588236,0.2941176470588236,Middle,1.0,1.0,Bonds
2022-07-01,VEA,-0.10722757477538947,11.0,-0.4117647058823529,-0.4117647058823529,Middle,-0.2222222222222222,-0.2222222222222222,Equities
2022-07-01,PDBC,0.5290844596837165,33.0,0.8823529411764706,0.8823529411764706,Top,0.6000000000000001,0.6000000000000001,Commodities
2022-07-08,TIP,-0.03297778650397665,22.0,0.23529411764705888,0.17647058823529416,Middle,0.7142857142857142,0.7142857142857142,Bonds
2022-07-08,SPY,-0.09615669785409542,19.0,0.05882352941176472,0.0,Middle,0.33333333333333326,0.22222222222222232,Equities
2022-07-08,XLV,-0.014758208817679419,23.0,0.2941176470588236,0.3529411764705883,Middle,0.4444444444444444,0.4444444444444444,Equities
2022-07-08,XLU,0.1289357936988016,31.0,0.7647058823529411,0.7647058823529411,Top,0.8888888888888888,0.8888888888888888,Equities
2022-07-08,XLP,0.04340498289277561,29.0,0.6470588235294117,0.6470588235294117,Top,0.7777777777777777,0.7777777777777777,Equities
2022-07-08,XLK,-0.12822662772591453,13.0,-0.2941176470588235,-0.05882352941176472,Middle,0.0,0.11111111111111116,Equities
2022-07-08,XLI,-0.1131364756030061,15.0,-0.17647058823529416,-0.11764705882352944,Middle,0.11111111111111116,0.0,Equities
2022-07-08,XLF,-0.10226633402693508,17.0,-0.05882352941176472,0.05882352941176472,Middle,0.22222222222222232,0.33333333333333326,Equities
2022-07-08,XLE,0.7373756841391135,34.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Equities
2022-07-08,XLB,-0.0027336693622406205,24.0,0.3529411764705883,0.588235294117647,Middle,0.5555555555555556,0.6666666666666667,Equities
2022-07-08,VUG,-0.2165194813635538,1.0,-0.9705882352941176,-0.7058823529411764,Bottom,-1.0,-0.6666666666666667,Equities
2022-07-08,VTV,0.005996003734854982,26.0,0.47058823529411775,0.5294117647058822,Middle,0.6666666666666667,0.5555555555555556,Equities
2022-07-08,VNQ,-0.09970994855772053,18.0,0.0,0.23529411764705888,Middle,,,REITs
2022-07-08,TLT,-0.21176178031322956,3.0,-0.8823529411764706,-0.9705882352941176,Bottom,-1.0,-1.0,Bonds
2022-07-08,XLY,-0.20474883859453086,4.0,-0.8235294117647058,-0.6470588235294117,Bottom,-0.7777777777777778,-0.5555555555555556,Equities
2022-07-08,IEF,-0.1261203540959639,14.0,-0.23529411764705888,-0.3529411764705882,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2022-07-08,EEM,-0.21389301614930734,2.0,-0.9705882352941176,-0.9705882352941176,Bottom,-0.8888888888888888,-1.0,Equities
2022-07-08,QQQ,-0.19700964718632719,6.0,-0.7058823529411764,-0.5294117647058824,Bottom,-0.5555555555555556,-0.33333333333333337,Equities
2022-07-08,EFA,-0.15271119378674491,11.0,-0.4117647058823529,-0.2941176470588235,Middle,-0.2222222222222222,-0.11111111111111116,Equities
2022-07-08,EWJ,-0.18092047607020112,7.0,-0.6470588235294117,-0.5882352941176471,Bottom,-0.4444444444444444,-0.4444444444444444,Equities
2022-07-08,GLD,0.03149923976587621,27.0,0.5294117647058822,0.41176470588235303,Middle,-0.6,-0.6,Commodities
2022-07-08,LQD,-0.16213711657624563,10.0,-0.47058823529411764,-0.47058823529411764,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2022-07-08,SHY,-0.03906625087230031,21.0,0.17647058823529416,0.11764705882352944,Middle,0.4285714285714286,0.4285714285714286,Bonds
2022-07-08,IWM,-0.20265584923299618,5.0,-0.7647058823529411,-0.8823529411764706,Bottom,-0.6666666666666667,-0.8888888888888888,Equities
2022-07-08,IAU,0.032820245660740266,28.0,0.588235294117647,0.47058823529411775,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2022-07-08,VWO,-0.1748124479383918,8.0,-0.5882352941176471,-0.8235294117647058,Middle,-0.33333333333333337,-0.7777777777777778,Equities
2022-07-08,USO,0.7879388519388171,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2022-07-08,SLV,-0.1653575821285458,9.0,-0.5294117647058824,-0.7647058823529411,Middle,-1.0,-1.0,Commodities
2022-07-08,DBA,0.24280085210860536,32.0,0.8235294117647058,0.8235294117647058,Top,0.19999999999999996,0.19999999999999996,Commodities
2022-07-08,UUP,0.12353646747508495,30.0,0.7058823529411764,0.7058823529411764,Top,,,FX
2022-07-08,MBB,-0.09576250617431148,20.0,0.11764705882352944,-0.23529411764705888,Middle,0.1428571428571428,-0.1428571428571429,Bonds
2022-07-08,HYG,-0.1066750684229959,16.0,-0.11764705882352944,-0.17647058823529416,Middle,-0.1428571428571429,0.1428571428571428,Bonds
2022-07-08,BIL,3.336472234072296e-05,25.0,0.41176470588235303,0.2941176470588236,Middle,1.0,1.0,Bonds
2022-07-08,VEA,-0.15153155452085232,12.0,-0.3529411764705882,-0.4117647058823529,Middle,-0.11111111111111116,-0.2222222222222222,Equities
2022-07-08,PDBC,0.579013384592552,33.0,0.8823529411764706,0.8823529411764706,Top,0.6000000000000001,0.6000000000000001,Commodities
2022-07-15,TIP,-0.059524564295475924,22.0,0.23529411764705888,0.23529411764705888,Middle,0.4285714285714286,0.7142857142857142,Bonds
2022-07-15,SPY,-0.13974645436511546,16.0,-0.11764705882352944,0.05882352941176472,Middle,0.22222222222222232,0.33333333333333326,Equities
2022-07-15,XLV,-0.05806594486707706,23.0,0.2941176470588236,0.2941176470588236,Middle,0.5555555555555556,0.4444444444444444,Equities
2022-07-15,XLU,0.0006808070195991611,28.0,0.588235294117647,0.7647058823529411,Middle,0.8888888888888888,0.8888888888888888,Equities
2022-07-15,XLP,-0.013934832315797618,26.0,0.47058823529411775,0.6470588235294117,Middle,0.7777777777777777,0.7777777777777777,Equities
2022-07-15,XLK,-0.16629115111580284,12.0,-0.3529411764705882,-0.2941176470588235,Middle,0.0,0.0,Equities
2022-07-15,XLI,-0.15173407809224704,14.0,-0.23529411764705888,-0.17647058823529416,Middle,0.11111111111111116,0.11111111111111116,Equities
2022-07-15,XLF,-0.13247904889597106,18.0,0.0,-0.05882352941176472,Middle,0.33333333333333326,0.22222222222222232,Equities
2022-07-15,XLE,0.5625856859062888,34.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Equities
2022-07-15,XLB,-0.06383438288313747,21.0,0.17647058823529416,0.3529411764705883,Middle,0.4444444444444444,0.5555555555555556,Equities
2022-07-15,VUG,-0.2481354081873015,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2022-07-15,VTV,-0.0491720837752303,24.0,0.3529411764705883,0.47058823529411775,Middle,0.6666666666666667,0.6666666666666667,Equities
2022-07-15,VNQ,-0.14955745742975457,15.0,-0.17647058823529416,0.0,Middle,,,REITs
2022-07-15,TLT,-0.23227288151858028,3.0,-0.8823529411764706,-0.8823529411764706,Bottom,-1.0,-1.0,Bonds
2022-07-15,XLY,-0.2319674958193514,4.0,-0.8235294117647058,-0.8235294117647058,Bottom,-0.7777777777777778,-0.7777777777777778,Equities
2022-07-15,IEF,-0.13480609633502016,17.0,-0.05882352941176472,-0.23529411764705888,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2022-07-15,EEM,-0.2423633991450821,2.0,-0.9705882352941176,-0.9705882352941176,Bottom,-0.8888888888888888,-0.8888888888888888,Equities
2022-07-15,QQQ,-0.2290655224944229,5.0,-0.7647058823529411,-0.7058823529411764,Bottom,-0.6666666666666667,-0.5555555555555556,Equities
2022-07-15,EFA,-0.18200600010282297,10.0,-0.47058823529411764,-0.4117647058823529,Middle,-0.11111111111111116,-0.2222222222222222,Equities
2022-07-15,EWJ,-0.20772319000010542,7.0,-0.6470588235294117,-0.6470588235294117,Bottom,-0.4444444444444444,-0.4444444444444444,Equities
2022-07-15,GLD,0.010979284399647238,29.0,0.6470588235294117,0.5294117647058822,Top,-0.6,-0.6,Commodities
2022-07-15,LQD,-0.1713221706488851,11.0,-0.4117647058823529,-0.47058823529411764,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2022-07-15,SHY,-0.04071126843219974,25.0,0.41176470588235303,0.17647058823529416,Middle,0.7142857142857142,0.4285714285714286,Bonds
2022-07-15,IWM,-0.22331175052849128,6.0,-0.7058823529411764,-0.7647058823529411,Bottom,-0.5555555555555556,-0.6666666666666667,Equities
2022-07-15,IAU,0.011890947008565966,30.0,0.7058823529411764,0.588235294117647,Top,-0.19999999999999996,-0.19999999999999996,Commodities
2022-07-15,VWO,-0.2004309432079976,8.0,-0.5882352941176471,-0.5882352941176471,Middle,-0.33333333333333337,-0.33333333333333337,Equities
2022-07-15,USO,0.6959706425117818,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2022-07-15,SLV,-0.15944471361124724,13.0,-0.2941176470588235,-0.5294117647058824,Middle,-1.0,-1.0,Commodities
2022-07-15,DBA,0.18671742142842596,32.0,0.8235294117647058,0.8235294117647058,Top,0.19999999999999996,0.19999999999999996,Commodities
2022-07-15,UUP,0.1211392632770294,31.0,0.7647058823529411,0.7058823529411764,Top,,,FX
2022-07-15,MBB,-0.11103257512864628,20.0,0.11764705882352944,0.11764705882352944,Middle,0.1428571428571428,0.1428571428571428,Bonds
2022-07-15,HYG,-0.12204554003490031,19.0,0.05882352941176472,-0.11764705882352944,Middle,-0.1428571428571429,-0.1428571428571429,Bonds
2022-07-15,BIL,0.0002520999167452409,27.0,0.5294117647058822,0.41176470588235303,Middle,1.0,1.0,Bonds
2022-07-15,VEA,-0.18379576897960426,9.0,-0.5294117647058824,-0.3529411764705882,Middle,-0.2222222222222222,-0.11111111111111116,Equities
2022-07-15,PDBC,0.5040036605330451,33.0,0.8823529411764706,0.8823529411764706,Top,0.6000000000000001,0.6000000000000001,Commodities
2022-07-22,TIP,-0.058376546141858277,21.0,0.17647058823529416,0.23529411764705888,Middle,0.4285714285714286,0.4285714285714286,Bonds
2022-07-22,SPY,-0.10072706377838947,18.0,0.0,-0.11764705882352944,Middle,0.22222222222222232,0.22222222222222232,Equities
2022-07-22,XLV,-0.0028088288001462125,25.0,0.41176470588235303,0.2941176470588236,Middle,0.6666666666666667,0.5555555555555556,Equities
2022-07-22,XLU,0.08220807804812624,30.0,0.7058823529411764,0.588235294117647,Top,0.8888888888888888,0.8888888888888888,Equities
2022-07-22,XLP,0.04619156151263892,29.0,0.6470588235294117,0.47058823529411775,Top,0.7777777777777777,0.7777777777777777,Equities
2022-07-22,XLK,-0.12934341623125922,14.0,-0.23529411764705888,-0.3529411764705882,Middle,0.11111111111111116,0.0,Equities
2022-07-22,XLI,-0.13005906133075107,13.0,-0.2941176470588235,-0.23529411764705888,Middle,0.0,0.11111111111111116,Equities
2022-07-22,XLF,-0.09161704304778684,20.0,0.11764705882352944,0.0,Middle,0.33333333333333326,0.33333333333333326,Equities
2022-07-22,XLE,0.5443331490287491,34.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Equities
2022-07-22,XLB,-0.04551194650345469,22.0,0.23529411764705888,0.17647058823529416,Middle,0.4444444444444444,0.4444444444444444,Equities
2022-07-22,VUG,-0.21079358260675685,2.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2022-07-22,VTV,-0.008985359391158299,24.0,0.3529411764705883,0.3529411764705883,Middle,0.5555555555555556,0.6666666666666667,Equities
2022-07-22,VNQ,-0.09588229212791244,19.0,0.05882352941176472,-0.17647058823529416,Middle,,,REITs
2022-07-22,TLT,-0.23049057122355443,1.0,-0.9705882352941176,-0.8823529411764706,Bottom,-1.0,-1.0,Bonds
2022-07-22,XLY,-0.1924577655826406,6.0,-0.7058823529411764,-0.8235294117647058,Bottom,-0.5555555555555556,-0.7777777777777778,Equities
2022-07-22,IEF,-0.12854075934202147,15.0,-0.17647058823529416,-0.05882352941176472,Middle,-0.4285714285714286,-0.4285714285714286,Bonds
2022-07-22,EEM,-0.2076792294921742,3.0,-0.8823529411764706,-0.9705882352941176,Bottom,-0.8888888888888888,-0.8888888888888888,Equities
2022-07-22,QQQ,-0.19541905583640462,4.0,-0.8235294117647058,-0.7647058823529411,Bottom,-0.7777777777777778,-0.6666666666666667,Equities
2022-07-22,EFA,-0.16117656589780027,12.0,-0.3529411764705882,-0.47058823529411764,Middle,-0.11111111111111116,-0.11111111111111116,Equities
2022-07-22,EWJ,-0.19059181585474871,7.0,-0.6470588235294117,-0.6470588235294117,Bottom,-0.4444444444444444,-0.4444444444444444,Equities
2022-07-22,GLD,0.009076879458099318,27.0,0.5294117647058822,0.6470588235294117,Middle,-0.6,-0.6,Commodities
2022-07-22,LQD,-0.17123666040276875,8.0,-0.5882352941176471,-0.4117647058823529,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2022-07-22,SHY,-0.0384647703243014,23.0,0.2941176470588236,0.41176470588235303,Middle,0.7142857142857142,0.7142857142857142,Bonds
2022-07-22,IWM,-0.19396349571071647,5.0,-0.7647058823529411,-0.7058823529411764,Bottom,-0.6666666666666667,-0.5555555555555556,Equities
2022-07-22,IAU,0.010790286439368968,28.0,0.588235294117647,0.7058823529411764,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2022-07-22,VWO,-0.16385088059979303,11.0,-0.4117647058823529,-0.5882352941176471,Middle,-0.2222222222222222,-0.33333333333333337,Equities
2022-07-22,USO,0.6428137181661324,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2022-07-22,SLV,-0.16445396530422618,10.0,-0.47058823529411764,-0.2941176470588235,Middle,-1.0,-1.0,Commodities
2022-07-22,DBA,0.10090273729913002,31.0,0.7647058823529411,0.8235294117647058,Top,0.19999999999999996,0.19999999999999996,Commodities
2022-07-22,UUP,0.11208980356201503,32.0,0.8235294117647058,0.7647058823529411,Top,,,FX
2022-07-22,MBB,-0.10423913833024978,17.0,-0.05882352941176472,0.11764705882352944,Middle,0.1428571428571428,0.1428571428571428,Bonds
2022-07-22,HYG,-0.11314046573708403,16.0,-0.11764705882352944,0.05882352941176472,Middle,-0.1428571428571429,-0.1428571428571429,Bonds
2022-07-22,BIL,0.00047029759572136953,26.0,0.47058823529411775,0.5294117647058822,Middle,1.0,1.0,Bonds
2022-07-22,VEA,-0.1667988030469768,9.0,-0.5294117647058824,-0.5294117647058824,Middle,-0.33333333333333337,-0.2222222222222222,Equities
2022-07-22,PDBC,0.4397086673414119,33.0,0.8823529411764706,0.8823529411764706,Top,0.6000000000000001,0.6000000000000001,Commodities
2022-07-29,TIP,-0.06269198087307137,22.0,0.23529411764705888,0.17647058823529416,Middle,0.4285714285714286,0.4285714285714286,Bonds
2022-07-29,SPY,-0.1182403489736672,16.0,-0.11764705882352944,0.0,Middle,0.22222222222222232,0.22222222222222232,Equities
2022-07-29,XLV,-0.0041788863022421685,27.0,0.5294117647058822,0.41176470588235303,Middle,0.6666666666666667,0.6666666666666667,Equities
2022-07-29,XLU,0.12230402639865501,31.0,0.7647058823529411,0.7058823529411764,Top,0.8888888888888888,0.8888888888888888,Equities
2022-07-29,XLP,0.04988755556702862,29.0,0.6470588235294117,0.6470588235294117,Top,0.7777777777777777,0.7777777777777777,Equities
2022-07-29,XLK,-0.16268044822985972,13.0,-0.2941176470588235,-0.23529411764705888,Middle,0.0,0.11111111111111116,Equities
2022-07-29,XLI,-0.13502381873147307,14.0,-0.23529411764705888,-0.2941176470588235,Middle,0.11111111111111116,0.0,Equities
2022-07-29,XLF,-0.11091286312235138,18.0,0.0,0.11764705882352944,Middle,0.33333333333333326,0.33333333333333326,Equities
2022-07-29,XLE,0.5381099417511308,34.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Equities
2022-07-29,XLB,-0.0999418660401784,20.0,0.11764705882352944,0.23529411764705888,Middle,0.4444444444444444,0.4444444444444444,Equities
2022-07-29,VUG,-0.23569186970423095,1.0,-0.9705882352941176,-0.9705882352941176,Bottom,-1.0,-1.0,Equities
2022-07-29,VTV,-0.017531113243252183,24.0,0.3529411764705883,0.3529411764705883,Middle,0.5555555555555556,0.5555555555555556,Equities
2022-07-29,VNQ,-0.10320290466406634,19.0,0.05882352941176472,0.05882352941176472,Middle,,,REITs
2022-07-29,TLT,-0.2120486550830638,6.0,-0.7058823529411764,-0.9705882352941176,Bottom,-1.0,-1.0,Bonds
2022-07-29,XLY,-0.21869756880648017,4.0,-0.8235294117647058,-0.7058823529411764,Bottom,-0.7777777777777778,-0.5555555555555556,Equities
2022-07-29,IEF,-0.11289273090123397,17.0,-0.05882352941176472,-0.17647058823529416,Middle,-0.1428571428571429,-0.4285714285714286,Bonds
2022-07-29,EEM,-0.2095742554797997,7.0,-0.6470588235294117,-0.8823529411764706,Bottom,-0.5555555555555556,-0.8888888888888888,Equities
2022-07-29,QQQ,-0.22182990134174774,3.0,-0.8823529411764706,-0.8235294117647058,Bottom,-0.8888888888888888,-0.7777777777777778,Equities
2022-07-29,EFA,-0.17883913181247335,10.0,-0.47058823529411764,-0.3529411764705882,Middle,-0.2222222222222222,-0.11111111111111116,Equities
2022-07-29,EWJ,-0.19133363665802416,8.0,-0.5882352941176471,-0.6470588235294117,Middle,-0.4444444444444444,-0.4444444444444444,Equities
2022-07-29,GLD,-0.008832881493970324,25.0,0.41176470588235303,0.5294117647058822,Middle,-0.6,-0.6,Commodities
2022-07-29,LQD,-0.16269894451746103,12.0,-0.3529411764705882,-0.5882352941176471,Middle,-0.7142857142857143,-0.7142857142857143,Bonds
2022-07-29,SHY,-0.034154558621203646,23.0,0.2941176470588236,0.2941176470588236,Middle,0.7142857142857142,0.7142857142857142,Bonds
2022-07-29,IWM,-0.21625926146872831,5.0,-0.7647058823529411,-0.7647058823529411,Bottom,-0.6666666666666667,-0.6666666666666667,Equities
2022-07-29,IAU,-0.007523209661426833,26.0,0.47058823529411775,0.588235294117647,Middle,-0.19999999999999996,-0.19999999999999996,Commodities
2022-07-29,VWO,-0.16586219985828787,11.0,-0.4117647058823529,-0.4117647058823529,Middle,-0.11111111111111116,-0.2222222222222222,Equities
2022-07-29,USO,0.612119984503263,35.0,0.9705882352941178,0.9705882352941178,Top,1.0,1.0,Commodities
2022-07-29,SLV,-0.22513753211033238,2.0,-0.9705882352941176,-0.47058823529411764,Bottom,-1.0,-1.0,Commodities
2022-07-29,DBA,0.07131361947974435,30.0,0.7058823529411764,0.7647058823529411,Top,0.19999999999999996,0.19999999999999996,Commodities
2022-07-29,UUP,0.13241821398454823,32.0,0.8235294117647058,0.8235294117647058,Top,,,FX
2022-07-29,MBB,-0.08875692150373193,21.0,0.17647058823529416,-0.05882352941176472,Middle,0.1428571428571428,0.1428571428571428,Bonds
