file_path,category,row_count,column_count,start_date,end_date,frequency,key_columns,useful_for_signal_discovery,leakage_risk_notes,recommended_use
data/05_layer3_portfolio_construction/portfolio_version_weights_baseline_max_div_default.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_herc_recovery_tilt.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_herc_selective.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_beta_participation.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_calm_confirmed_fragile_leadership.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_calm_confirmed_leadership.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_confirmed_leadership.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_continuous_overlay_careful.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_cta_vol_managed_local.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_fragile_expression.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_fragile_participation.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_combo_plus.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_fragile_combo.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_mix_rotation.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_offense.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_stabilizer.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_strong_offense.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_good_state_transition_aware.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_layer3_expression_relax.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_neutral_ease.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_neutral_ease_beta_diag.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_neutral_fragile_combo.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_non_self_gated_relief_flat.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_non_self_gated_relief_narrow.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_non_self_gated_relief_narrow_plus_confirmed.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_overlay_cash_wider_cap.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_overlay_cash_wider_cap_persistence_gated.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_combo_f_a_plus_e.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_combo_g_a_e_d_restricted.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_confidence_gated.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_continuous_confidence.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_dynamic_risk_budget.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_internal_redeploy.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_phase1_leadership.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_recovery_concentrated.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_recovery_split.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_recovery_split_confirmed_offense.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_recovery_split_confirmed_offense_neutral_ease.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_recovery_tilt.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_selective.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_self_gated_relief_targeted.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_separate_canary_proxy.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_stacked_defense_asymmetric_speed.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_stacked_defense_continuous_overlay.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_stacked_defense_continuous_self_gated_combo.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_stacked_defense_self_gated_overlay.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_strength_weighted_selective.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_targeted_relief_continuous_combo.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_threshold_recentering.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_hrp_trend_horizon_ensemble.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_inverse_vol_recovery_tilt.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_inverse_vol_selective.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_max_div_recovery_tilt.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_max_div_selective.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2a_combo_erc_plus_principled_continuous.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2a_combo_herc_plus_principled_continuous.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2a_erc_dynamic_risk_budget.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2a_herc_dynamic_risk_budget.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2a_principled_continuous_map.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2b_combo_abc.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2b_combo_ac.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2b_regime_confidence_boost.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,state interactions and state-quality targets
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2b_tail_risk_suppression.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase2b_transition_quality_gate.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_1_a1_state_gated.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_1_c1_conviction_gated.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_1_c1_widened.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_1_combo_c1a_a1g.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_2_combo_dd_guard.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_2_combo_tight_gate.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_2_combo_tight_gate_dd_guard.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_4_combo_fragile_guard.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_4_combo_fragile_guard_tilt_dampened.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_4_combo_tilt_dampened.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_combo_a1b1.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_combo_a1b1c1.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_richer_sleeve_sector_rotation.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_sleeve_quality_confirmed.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_state_conditioned_sleeve_lead.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaa_prod90_z1_10_holdings_blend.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaa_prod95_z1_05_holdings_blend.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaa_state_conditional_prod_z1_holdings_blend.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaaa_confirmed_defense_composition_repair.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaaa_confirmed_offense_escalation.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaaa_confirmed_offense_mix_tilt.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaaa_confirmed_only_combined_repair.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseb_combo_trend_quality_confirmation.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseb_confirmation_module.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseb_trend_quality_module.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseb_trend_quality_refined.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebb_w1cap_055_hrp_7sleeve.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebb_w1cap_055_others_050_hrp_7sleeve.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebb_w1cap_060_hrp_7sleeve.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebbb_composite_offense_component_tilt.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebbb_conservative_confirmed_composition.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebbb_offense_defense_composition_combo.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasebbb_stronger_confirmed_offense_mix.csv,layer3_portfolio,1110.0,36.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|BIL|DBA|EEM|EFA|EWJ|GLD|HYG|IAU|IEF|IWM|LQD,True,,
