decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status
2012-04-01 00:00:00+00:00,0001193125-12-070636,0001163165,CONOCOPHILLIPS,2911,energy,10-K,1-LAF,2012-02-21,2012-02-22 00:00:00+00:00,20111231,2011,FY,2012Q1,39.0,COP,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-089662,0001163739,NABORS INDUSTRIES LTD,1381,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,NBR,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001047469-12-001759,0001166036,MARKWEST ENERGY PARTNERS L P,1311,energy,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001276,0001168054,CIMAREX ENERGY CO,1311,energy,10-K,1-LAF,2012-02-22,2012-02-23 00:00:00+00:00,20111231,2011,FY,2012Q1,38.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001170154-12-000007,0001170154,GASTAR EXPLORATION LTD,1311,energy,10-K,2-ACC,2012-03-08,2012-03-09 00:00:00+00:00,20111231,2011,FY,2012Q1,23.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-088481,0001171486,NATURAL RESOURCE PARTNERS LP,1221,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,NRP,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-074972,0001172139,BILL BARRETT CORP,1311,energy,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001437749-12-001712,0001172358,"DORCHESTER MINERALS, L.P.",1311,energy,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,DMLP,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-112256,0001173911,ENBRIDGE ENERGY MANAGEMENT L L C,1311,energy,10-K,1-LAF,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001140361-12-013129,0001176334,MARTIN MIDSTREAM PARTNERS LP,5171,energy,10-K,2-ACC,2012-03-05,2012-03-06 00:00:00+00:00,20111231,2011,FY,2012Q1,26.0,MMLP,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001047469-12-001738,0001179060,CROSSTEX ENERGY LP,5172,energy,10-K,2-ACC,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001741,0001209821,CROSSTEX ENERGY INC,5172,energy,10-K,2-ACC,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001255474-12-000005,0001255474,WHITING PETROLEUM CORP,1311,energy,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001140361-12-010944,0001273441,"GRAN TIERRA ENERGY, INC.",1311,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,GTE,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-096917,0001282648,HALCON RESOURCES CORP,1311,energy,10-K,2-ACC,2012-03-05,2012-03-06 00:00:00+00:00,20111231,2011,FY,2012Q1,26.0,BATL,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001144204-12-014643,0001283843,"VOYAGER OIL & GAS, INC.",1311,energy,10-K,2-ACC,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-081514,0001288403,W&T OFFSHORE INC,1311,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,WTI,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001144204-12-010396,0001289790,MACQUARIE INFRASTRUCTURE CO LLC,5172,energy,10-K,1-LAF,2012-02-22,2012-02-23 00:00:00+00:00,20111231,2011,FY,2012Q1,38.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001019687-12-000739,0001297720,JAMES RIVER COAL CO,1221,energy,10-K,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20111231,2011,FY,2012Q1,30.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001104659-12-014623,0001301063,"ALPHA NATURAL RESOURCES, INC.",1221,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001171843-12-000586,0001311486,GLOBAL GEOPHYSICAL SERVICES INC,1382,energy,10-K,2-ACC,2012-02-22,2012-02-23 00:00:00+00:00,20111231,2011,FY,2012Q1,38.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001085,0001313024,"VENOCO, INC.",1311,energy,10-K,2-ACC,2012-02-16,2012-02-17 00:00:00+00:00,20111231,2011,FY,2012Q1,44.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001766,0001322866,KODIAK OIL & GAS CORP,1382,energy,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-002432,0001323468,GLOBAL PARTNERS LP,5171,energy,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,GLP|GLP-PB,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001325955-12-000010,0001325955,"ALON USA ENERGY, INC.",2911,energy,10-K,2-ACC,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001326428-12-000006,0001326428,"LINN ENERGY, LLC",1311,energy,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-092018,0001330849,"HERCULES OFFSHORE, INC.",1381,energy,10-K,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20111231,2011,FY,2012Q1,30.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-134667,0001335190,MAGNUM HUNTER RESOURCES CORP,1311,energy,10-K/A,1-LAF,2012-03-27,2012-03-28 00:00:00+00:00,20111231,2011,FY,2012Q1,4.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001338613-12-000013,0001338613,REGENCY ENERGY PARTNERS LP,1311,energy,10-K,1-LAF,2012-02-22,2012-02-23 00:00:00+00:00,20111231,2011,FY,2012Q1,38.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001445305-12-000548,0001339048,"WESTERN REFINING, INC.",2911,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-089069,0001340122,"CALUMET SPECIALTY PRODUCTS PARTNERS, L.P.",2911,energy,10-K,2-ACC,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-081879,0001340282,ROSETTA RESOURCES INC.,1311,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001144204-12-005458,0001343719,ENERGY XXI (BERMUDA) LTD,1382,energy,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2012,Q2,2012Q1,58.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-085100,0001344980,"ALLIANCE HOLDINGS GP, L.P.",1221,energy,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-079901,0001349436,SANDRIDGE ENERGY INC,1311,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,SD,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001445305-12-000666,0001351541,"DELEK US HOLDINGS, INC.",2911,energy,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001357371-12-000005,0001357371,BREITBURN ENERGY PARTNERS L.P.,1311,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-076937,0001358071,CONCHO RESOURCES INC,1311,energy,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001358831-12-000009,0001358831,LEGACY RESERVES LP,1311,energy,10-K/A,1-LAF,2012-03-22,2012-03-23 00:00:00+00:00,20111231,2011,FY,2012Q1,9.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001144204-12-011999,0001361937,"EV ENERGY PARTNERS, LP",1311,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001364100-12-000010,0001364100,"CAL DIVE INTERNATIONAL, INC.",1389,energy,10-K,2-ACC,2012-03-02,2012-03-03 00:00:00+00:00,20111231,2011,FY,2012Q1,29.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001364541-12-000008,0001364541,EAGLE ROCK ENERGY PARTNERS L P,1311,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001887,0001376139,CVR ENERGY INC,2911,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,CVI,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001376812-12-000003,0001376812,PATRIOT COAL CORP,1220,energy,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001384072-12-000010,0001384072,"VANGUARD NATURAL RESOURCES, LLC",1311,energy,10-K,2-ACC,2012-03-05,2012-03-06 00:00:00+00:00,20111231,2011,FY,2012Q1,26.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-117112,0001397516,REX ENERGY CORP,1311,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-117053,0001402281,CAMAC ENERGY INC.,1381,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-103864,0001403853,HECKMANN CORP,1389,energy,10-K,2-ACC,2012-03-08,2012-03-09 00:00:00+00:00,20111231,2011,FY,2012Q1,23.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001144204-12-007009,0001404079,SAMSON OIL & GAS LTD,1381,energy,10-Q,2-ACC,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q2,2012Q1,51.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-108873,0001405073,APPROACH RESOURCES INC,1311,energy,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-086042,0001407463,PIONEER SOUTHWEST ENERGY PARTNERS L.P.,1311,energy,10-K,2-ACC,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-114122,0001412347,OXFORD RESOURCE PARTNERS LP,1221,energy,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001079973-12-000005,0001413507,SYNERGY RESOURCES CORP,1382,energy,10-Q,2-ACC,2012-01-09,2012-01-10 00:00:00+00:00,20111130,2012,Q1,2012Q1,82.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-117368,0001419428,VANTAGE DRILLING CO,1381,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001213900-12-001237,0001437557,"RECOVERY ENERGY, INC.",1311,energy,10-K,2-ACC,2012-03-21,2012-03-22 00:00:00+00:00,20111231,2011,FY,2012Q1,10.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001130,0001441849,CLOUD PEAK ENERGY INC.,1221,energy,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001451505-12-000030,0001451505,TRANSOCEAN LTD.,1381,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,RIG,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-117415,0001453090,WEATHERFORD INTERNATIONAL LTD./SWITZERLAND,1381,energy,10-K,1-LAF,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000950123-12-003293,0001458891,NOBLE CORP / SWITZERLAND,1381,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-110830,0001469510,RESOLUTE ENERGY CORP,1311,energy,10-K,2-ACC,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-001183,0001471261,"COBALT INTERNATIONAL ENERGY, INC.",1311,energy,10-K,1-LAF,2012-02-21,2012-02-22 00:00:00+00:00,20111231,2011,FY,2012Q1,39.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001096350-12-000020,0001478535,ABBY INC.,1311,energy,10-K,2-ACC,2012-03-06,2012-03-07 00:00:00+00:00,20111130,2011,FY,2012Q1,25.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-085092,0001486159,OASIS PETROLEUM INC.,1311,energy,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,CHRD,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-140727,0001489136,SEMGROUP CORP,1389,energy,10-K/A,1-LAF,2012-03-30,2012-03-31 00:00:00+00:00,20111231,2011,FY,2012Q1,1.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-002744,0001490630,RHINO RESOURCE PARTNERS LP,1221,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001140361-12-015704,0001502012,"QR ENERGY, LP",1311,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-088690,0001510295,MARATHON PETROLEUM CORP,2911,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,MPC,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-075837,0000002488,ADVANCED MICRO DEVICES INC,3674,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,AMD,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001104659-12-008146,0000002491,"BALLY TECHNOLOGIES, INC.",7372,technology,10-Q,1-LAF,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q2,2012Q1,51.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000004127-12-000010,0000004127,SKYWORKS SOLUTIONS INC,3674,technology,10-Q,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q1,2012Q1,53.0,SWKS,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-072732,0000006281,ANALOG DEVICES INC,3674,technology,10-Q,1-LAF,2012-02-22,2012-02-23 00:00:00+00:00,20120131,2012,Q1,2012Q1,38.0,ADI,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-101291,0000006284,ANALOGIC CORP,3825,technology,10-Q,2-ACC,2012-03-07,2012-03-08 00:00:00+00:00,20120131,2012,Q2,2012Q1,24.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001437749-12-000863,0000006314,ANAREN INC,3663,technology,10-Q,2-ACC,2012-01-27,2012-01-28 00:00:00+00:00,20111231,2012,Q2,2012Q1,64.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-081804,0000006951,APPLIED MATERIALS INC /DE,3674,technology,10-Q,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20120131,2012,Q1,2012Q1,33.0,AMAT,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0000008670-12-000002,0000008670,AUTOMATIC DATA PROCESSING INC,7374,technology,10-Q,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q2,2012Q1,53.0,ADP,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-103471,0000009092,BADGER METER INC,3824,technology,10-K,2-ACC,2012-03-08,2012-03-09 00:00:00+00:00,20111231,2011,FY,2012Q1,23.0,BMI,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0000012208-12-000008,0000012208,BIO RAD LABORATORIES INC,3826,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,BIO|BIO-B,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-041051,0000016058,CACI INTERNATIONAL INC /DE/,7373,technology,10-Q,1-LAF,2012-02-06,2012-02-07 00:00:00+00:00,20111231,2012,Q2,2012Q1,54.0,CACI,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0000021510-12-000004,0000021510,COHERENT INC,3826,technology,10-Q,1-LAF,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q1,2012Q1,52.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-088296,0000021535,COHU INC,3825,technology,10-K,2-ACC,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,COHU,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0000897101-12-000451,0000022701,COMMUNICATIONS SYSTEMS INC,3661,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,SUNE,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0000023082-12-000012,0000023082,COMPUTER SCIENCES CORP,7373,technology,10-Q/A,1-LAF,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q3,2012Q1,51.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-078045,0000023111,COMPUTER TASK GROUP INC,7371,technology,10-K,2-ACC,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000023197-12-000008,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,3663,technology,10-Q,1-LAF,2012-03-08,2012-03-09 00:00:00+00:00,20120131,2012,Q2,2012Q1,23.0,CMTL,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-076105,0000026058,CTS CORP,3670,technology,10-K,2-ACC,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,CTS,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001104659-12-006258,0000026076,CUBIC CORP /DE/,3829,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2012,Q1,2012Q1,58.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000028823-12-000006,0000028823,DIEBOLD INC,3578,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,DBD,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-084918,0000029002,DIODES INC /DEL/,3674,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,DIOD,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0000030822-12-000005,0000030822,DYNAMICS RESEARCH CORP,7373,technology,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000031235-12-000036,0000031235,EASTMAN KODAK CO,3861,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,KODK,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-115264,0000031347,ECHELON CORP,3576,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001445305-12-000499,0000031791,PERKINELMER INC,3826,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,RVTY,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-094444,0000033619,ESTERLINE TECHNOLOGIES CORP,3823,technology,10-Q,1-LAF,2012-03-02,2012-03-03 00:00:00+00:00,20120131,2012,Q1,2012Q1,29.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000036047-12-000016,0000036047,"CORELOGIC, INC.",7374,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001047469-12-002476,0000047217,HEWLETT PACKARD CO,3570,technology,10-Q,1-LAF,2012-03-12,2012-03-13 00:00:00+00:00,20120131,2012,Q1,2012Q1,19.0,HPQ,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-075534,0000050863,INTEL CORP,3674,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,INTC,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001047469-12-001742,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,3570,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,IBM,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001144204-12-005676,0000056978,KULICKE & SOFFA INDUSTRIES INC,3674,technology,10-Q,2-ACC,2012-02-03,2012-02-04 00:00:00+00:00,20111231,2012,Q1,2012Q1,57.0,KLIC,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0000065270-12-000005,0000065270,METHODE ELECTRONICS INC,3678,technology,10-Q,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20120131,2012,Q3,2012Q1,30.0,MEI,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001136261-12-000136,0000065770,MICROVISION INC,3679,technology,10-K,2-ACC,2012-03-09,2012-03-10 00:00:00+00:00,20111231,2011,FY,2012Q1,22.0,MVIS,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001047469-12-002639,0000067279,MOCON INC,3829,technology,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-024550,0000067472,MOLEX INC,3678,technology,10-Q,1-LAF,2012-01-26,2012-01-27 00:00:00+00:00,20111231,2012,Q2,2012Q1,65.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-063569,0000068505,"MOTOROLA SOLUTIONS, INC.",3663,technology,10-K,1-LAF,2012-02-15,2012-02-16 00:00:00+00:00,20111231,2011,FY,2012Q1,45.0,MSI,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001140361-12-005079,0000068709,MTS SYSTEMS CORP,3829,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2012,Q1,2012Q1,58.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0000070866-12-000002,0000070866,NCR CORP,3578,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,NCRRP|VYX,NYSE|OTC,current_ticker_available
2012-04-01 00:00:00+00:00,0000930413-12-001035,0000078814,PITNEY BOWES INC /DE/,3579,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,PBI|PBI-PB,NYSE,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-046847,0000082628,SYMMETRICOM INC,3661,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q2,2012Q1,52.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-140125,0000088941,SEMTECH CORP,3674,technology,10-K,1-LAF,2012-03-29,2012-03-30 00:00:00+00:00,20120131,2011,FY,2012Q1,2.0,SMTC,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0001193125-12-043782,0000092679,SPARTON CORP,3672,technology,10-Q,2-ACC,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q2,2012Q1,53.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001140361-12-001697,0000093384,STANDARD MICROSYSTEMS CORP,3674,technology,10-Q,2-ACC,2012-01-09,2012-01-10 00:00:00+00:00,20111130,2011,Q3,2012Q1,82.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001140361-12-015567,0000096763,PULSE ELECTRONICS CORP,3679,technology,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,,,former_or_unmapped
2012-04-01 00:00:00+00:00,0001193125-12-087457,0000097210,"TERADYNE, INC",3825,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,TER,Nasdaq,current_ticker_available
2012-04-01 00:00:00+00:00,0000097476-12-000010,0000097476,TEXAS INSTRUMENTS INC,3674,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,TXN,Nasdaq,current_ticker_available
