cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count
0000054480,KANSAS CITY SOUTHERN,transport_communications_utilities,0000054480-22-000006,2022-02-02 00:00:00+00:00,,no_explicit_symbol_tag,ksu-20211231.htm,907976b2be8eb5c3e2cbfdb16a8389c59d389702af6d132290c4324f14a90178,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,0
0001338065,"DCP MIDSTREAM, LP",transport_communications_utilities,0001338065-23-000024,2023-08-05 00:00:00+00:00,,no_explicit_symbol_tag,dpm-20230630.htm,6ef27f36c4b3ef9fa94c2cfd0e8f5d80997c75914bdf47f23db1506bdc557130,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,0
0001498710,"SPIRIT AVIATION HOLDINGS, INC.",transport_communications_utilities,0001628280-26-018265,2026-03-17 00:00:00+00:00,,no_explicit_symbol_tag,flyy-20251231.htm,929e1fcf8fa3659e4da833c7b77f2f07ad10ed2c3ce27f8dff869753babc8a33,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,0
0000091928,SOUTH JERSEY INDUSTRIES INC,transport_communications_utilities,0000091928-22-000029,2022-11-04 00:00:00+00:00,SJI|SJIJ|SJIV,xbrl_symbol_recovered,sji-20220930.htm,3b2a72111f82866faa06b20ec710cede1f70446ff9e3905a34ea995d0789a410,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,3
0000727273,CADIZ INC,transport_communications_utilities,0001437749-24-026172,2024-08-14 00:00:00+00:00,CDZI|CDZIP,xbrl_symbol_recovered,cdzi20240630_10q.htm,900cc6783e6aac11aee5c794486c9f7c57a0297b3200702d0cc635f2f6d4423c,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,5,2
0001041657,"URBAN ONE, INC.",transport_communications_utilities,0001041657-24-000020,2024-11-13 00:00:00+00:00,UONE|UONEK,xbrl_symbol_recovered,uone-20240930.htm,f4478c6ec70e3ba5eda2986a92a0f5a2f751737e92530efa6b665e1eec8b1877,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,2
0001051512,TELEPHONE & DATA SYSTEMS INC /DE/,transport_communications_utilities,0001051512-26-000011,2026-02-25 00:00:00+00:00,TDS|TDSPRU|TDSPRV,xbrl_symbol_recovered,tds-20251231.htm,cf5d7d0433766caa32abd2736c3be22a638d9d2315e7c2b704543fde3a4d4698,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001110805,NUSTAR ENERGY L.P.,transport_communications_utilities,0001110805-24-000013,2024-04-30 00:00:00+00:00,NS|NSPRA|NSPRB|NSPRC,xbrl_symbol_recovered,ns-20240331.htm,1a1470093f0cab8f13fa42ad899a8f79e56fa403a8359b618463a343e9a49b19,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,4
0001126956,SPIRE INC,transport_communications_utilities,0001193125-26-034779,2026-02-04 00:00:00+00:00,SR|SR.PRA|SRJN,xbrl_symbol_recovered,sr-20251231.htm,76edef6ff352676f30eb0105ab642f44ddb4148e845c824c7d3bc5246c794acf,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001136352,CRESTWOOD EQUITY PARTNERS LP,transport_communications_utilities,0001136352-23-000012,2023-11-03 00:00:00+00:00,CEQP|CEQP-P,xbrl_symbol_recovered,ceqp-20230930.htm,6f6441ee0af9258e26c4a71035b2318f97dc6e8dd4b89a91a5c1375564944dc4,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001166691,COMCAST CORP,transport_communications_utilities,0001628280-26-004994,2026-02-04 00:00:00+00:00,CMCSA|CMCS26|CMCS27|CMCS29|CMCS29A|CMCS32|CMCS32A|CMCS36|CMCS36A|CMCS40|CMCS40A|CCGBP29|CCZ,xbrl_symbol_recovered,cmcsa-20251231.htm,57d7d20a81c9f7afbf9e1cc7d3626e2793c5dd9fc23a4838ed759a667fd4ac89,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,13
0001276187,ENERGY TRANSFER LP,transport_communications_utilities,0001276187-26-000013,2026-02-20 00:00:00+00:00,ET|ETPRI,xbrl_symbol_recovered,et-20251231.htm,566d79ec82604da3f8d5443aae36e926997c07531d60dc3c75906db70bc601ac,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001283699,"T-MOBILE US, INC.",transport_communications_utilities,0001283699-26-000010,2026-02-12 00:00:00+00:00,TMUS|TMUS29|TMUS32|TMUS32A|TMUS36|TMUS37|TMUS45|TMUSL|TMUSZ|TMUSI,xbrl_symbol_recovered,tmus-20251231.htm,a0e2f418fb89cd9ca2a860e4d4d09f36d6f6752be72fdb633db29e87b803de59,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,10
0001326160,DUKE ENERGY CORP,transport_communications_utilities,0001326160-26-000014,2026-02-27 00:00:00+00:00,DUK|DUKB,xbrl_symbol_recovered,duk-20251231.htm,638cd653df525f8be9ec031196a2cb9ae2b44f55d719911129f9a406b3974c8f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001392091,"BLUEKNIGHT ENERGY PARTNERS, L.P.",transport_communications_utilities,0001437749-22-018891,2022-08-05 00:00:00+00:00,BKEP|BKEPP,xbrl_symbol_recovered,bkep20220630_10q.htm,3ce5a1ae38d6ae119284b6febf442e40c8fe1c51fcce62d96f9727f85d389909,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,2
0001504461,NGL ENERGY PARTNERS LP,transport_communications_utilities,0001504461-26-000003,2026-02-04 00:00:00+00:00,NGL|NGL-PB|NGL-PC,xbrl_symbol_recovered,ngl-20251231.htm,94e5ad203e20bd6cefcd6e5e07168fc811c444faa3916cc4f4de5d25c407d290,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001560385,LIBERTY MEDIA CORP,transport_communications_utilities,0001104659-26-020653,2026-02-27 00:00:00+00:00,FWONA|FWONK,xbrl_symbol_recovered,lmca-20251231x10k.htm,563fef69ffc41aeb608de9cdff0a86cc50d9a7e9abf26c244e37b7f20ac2ef63,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001570585,LIBERTY GLOBAL LTD.,transport_communications_utilities,0001570585-26-000014,2026-02-19 00:00:00+00:00,LBTYA|LBTYB|LBTYK,xbrl_symbol_recovered,lbtya-20251231.htm,49a80276367f38922af3097f2eaa117670b7385643afaf25a21294d006d141f2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001606268,"VIA RENEWABLES, INC.",transport_communications_utilities,0001606268-23-000022,2023-11-03 00:00:00+00:00,VIA|VIASP,xbrl_symbol_recovered,spke-20230930.htm,b58e4f8052e00b285747cca25f2a3421f72fb9fe998481c7d26209961f4bea7e,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001611983,LIBERTY BROADBAND CORP,transport_communications_utilities,0001104659-26-010397,2026-02-06 00:00:00+00:00,LBRDA|LBRDK|LBRDP,xbrl_symbol_recovered,lbrda-20251231x10k.htm,e8322908e5f328a2d0f53797bf064aba1537d7df7f7be932822f202ca7d2b743,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001712184,LIBERTY LATIN AMERICA LTD.,transport_communications_utilities,0001712184-26-000023,2026-02-19 00:00:00+00:00,LILA|LILAK,xbrl_symbol_recovered,lila-20251231.htm,a83a476445ae7eec6eb9613147e43e4eeb39d85f871ef8b9aa86e8276d818c39,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001754301,FOX CORP,transport_communications_utilities,0001628280-26-005285,2026-02-05 00:00:00+00:00,FOXA|FOX,xbrl_symbol_recovered,fox-20251231.htm,db968732808e13a2774d01d9ba78ac79b85cddaf83867efb450f187b71d969c1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001783400,"US ECOLOGY, INC.",transport_communications_utilities,0001558370-22-006456,2022-04-30 00:00:00+00:00,ECOL|ECOLW,xbrl_symbol_recovered,ecol-20220331x10q.htm,827a4ba28eb8534b2ffd0614b033e78d9bd4627d60bc976f88d4eed2f4456651,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,2
0001828972,"BUZZFEED, INC.",transport_communications_utilities,0001828972-26-000030,2026-03-17 00:00:00+00:00,BZFD|BZFDW,xbrl_symbol_recovered,bzfd-20251231.htm,dcd3a9b388bf44518e491ac8951ae92bed70cf32b95abcd3136d2dd310ba0cc2,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2
0001855457,"KORE GROUP HOLDINGS, INC.",transport_communications_utilities,0001855457-23-000037,2023-11-10 00:00:00+00:00,KORE|KORE.WS,xbrl_symbol_recovered,kore-20230930.htm,84779c286b63825c04bd958d5ea560efd0c310bd3f487aa0c0bd6d749e8cff97,2023-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,7,2
0000105016,WATSCO INC,wholesale_trade,0001193125-26-082486,2026-02-28 00:00:00+00:00,WSO|WSOB,xbrl_symbol_recovered,wso-20251231.htm,d739f7c82db776a95291bd9003884db1c2e9ce279dae91208b0b8f3375565b75,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000887733,CENTRAL GARDEN & PET CO,wholesale_trade,0000887733-26-000007,2026-02-06 00:00:00+00:00,CENT|CENTA,xbrl_symbol_recovered,cent-20251227.htm,89f113164df0639b7ea85403518f2225ea7d3f89a589379992db405ce4ca0b82,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000912603,"RADIUS RECYCLING, INC.",wholesale_trade,0000950170-25-092082,2025-07-02 00:00:00+00:00,RDUS,xbrl_symbol_recovered,rdus-20250531.htm,b807c095f209d980e510eadef0ee91c2ba9cee37eaed5471879768812adcbf36,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001823584,ALLIANCE ENTERTAINMENT HOLDING CORP,wholesale_trade,0001410578-24-000692,2024-05-10 00:00:00+00:00,AENT|AENTW,xbrl_symbol_recovered,aent-20240331x10q.htm,fb0403345d9fd4513fe6e10f3f5cab9cc8452522c8c0f0b19643bdcca319f2bd,2024-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,7,2
