cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count
0000203596,WESBANCO INC,finance_insurance_real_estate,0001193125-26-085463,2026-03-03 00:00:00+00:00,WSBC|WSBCO,xbrl_symbol_recovered,wsbc-20251231.htm,e0d96c7807404f797c1e365eb9c553b2e4287a8fa433ce775b58d7e7d692763e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000230557,SELECTIVE INSURANCE GROUP INC,finance_insurance_real_estate,0000230557-26-000006,2026-02-10 00:00:00+00:00,SIGI|SIGIP,xbrl_symbol_recovered,sigi-20251231.htm,bdcb68245714422ad9dda53d234f809e1049530f8a678fa70eb967a3a8b90434,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000314489,FIRST BUSEY CORP /NV/,finance_insurance_real_estate,0000314489-26-000013,2026-02-27 00:00:00+00:00,BUSE|BUSEP,xbrl_symbol_recovered,buse-20251231.htm,e8009ecc7e85e17f5fb156efd8cab99acc8e4be0264a5cb4f050a57bb321a025,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000316709,SCHWAB CHARLES CORP,finance_insurance_real_estate,0000316709-26-000009,2026-02-26 00:00:00+00:00,SCHW,xbrl_symbol_recovered,schw-20251231.htm,2d9a8371ceed67b1e51bc7ac6906f6f2035bbc6129beb81f7b7595ded0d87879,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000320335,GLOBE LIFE INC.,finance_insurance_real_estate,0000320335-26-000090,2026-02-26 00:00:00+00:00,GL,xbrl_symbol_recovered,gl-20251231.htm,0b0497b5806427134098a0b6c75af547a4b9e5078abfddf6edcd358e38734234,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000700564,FULTON FINANCIAL CORP,finance_insurance_real_estate,0000700564-26-000006,2026-02-28 00:00:00+00:00,FULT|FULTP,xbrl_symbol_recovered,fult-20251231.htm,9dfe4f01d84f0d90045f738bd41f0ee2bb791e9bc202de4586420142f3ee5075,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000707179,OLD NATIONAL BANCORP /IN/,finance_insurance_real_estate,0000707179-26-000010,2026-02-20 00:00:00+00:00,ONB|ONBPP|ONBPO,xbrl_symbol_recovered,onb-20251231.htm,3152146c02fd559382a5369012c7f65743a3a0620b3b1b6f37e81ee2042f4ac5,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0000712534,FIRST MERCHANTS CORP,finance_insurance_real_estate,0000712534-26-000022,2026-02-26 00:00:00+00:00,FRME|FRMEP,xbrl_symbol_recovered,frme-20251231.htm,e61994f86fd85ac60377548230646f336745698da79701588031432b34f4061e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000712771,"CONNECTONE BANCORP, INC.",finance_insurance_real_estate,0001437749-26-005320,2026-02-25 00:00:00+00:00,CNOB|CNOBP,xbrl_symbol_recovered,cnob20251231c_10k.htm,665bea44a54cfd230d463d92998ec19cc78f1f0bf00bb2607d3b88f36ea907fa,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000714310,VALLEY NATIONAL BANCORP,finance_insurance_real_estate,0000714310-26-000017,2026-02-28 00:00:00+00:00,VLY|VLYPP|VLYPO|VLYPN,xbrl_symbol_recovered,vly-20251231.htm,0d2390d6bdaac27e7c19852056dbd663535363607359005c4f348a4ee8992b68,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0000720672,STIFEL FINANCIAL CORP,finance_insurance_real_estate,0001193125-26-067130,2026-02-25 00:00:00+00:00,SF|SF-PB|SF-PC|SF-PD|SFB,xbrl_symbol_recovered,sf-20251231.htm,a1c70979d35783735aae2e068eb15a230c0d07fe6ad3f667897a0242debe0cb8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0000736772,CNB FINANCIAL CORP/PA,finance_insurance_real_estate,0000736772-26-000031,2026-03-12 00:00:00+00:00,CCNE|CCNEP,xbrl_symbol_recovered,ccne-20251231.htm,061dca1d0f7fe8a2f75ea0cb9a8168babd532fcd9db717e77bb2e522eb0ab82f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000740663,FIRST OF LONG ISLAND CORP,finance_insurance_real_estate,0001437749-25-013978,2025-05-02 00:00:00+00:00,FLIC,xbrl_symbol_recovered,flic20250331_10q.htm,6c38f638456261a33b100dd739a946d14a76f7daf214372e8d9f26539ce8371a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000750577,HANCOCK WHITNEY CORP,finance_insurance_real_estate,0001193125-26-077903,2026-02-28 00:00:00+00:00,HWC|HWCPZ,xbrl_symbol_recovered,hwc-20251231.htm,11c94178d66e3adc604fa3e5e0cd048db901d78551d0257a4602a00ae37dce3b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000752642,"UMH PROPERTIES, INC.",finance_insurance_real_estate,0001493152-26-008042,2026-02-26 00:00:00+00:00,UMH,xbrl_symbol_recovered,form10-k.htm,b46d82c9c4ce6ea7370e28fff8184d3614f398276557fcc48e7577cd916d2e3c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000759944,CITIZENS FINANCIAL GROUP INC/RI,finance_insurance_real_estate,0000759944-26-000028,2026-02-13 00:00:00+00:00,CFG,xbrl_symbol_recovered,cfg-20251231.htm,ead619e8f1b257466966ff03dbc472ec0bf5de835124cc11e52543956c9d06df,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000760498,BANCFIRST CORP /OK/,finance_insurance_real_estate,0001193125-26-075954,2026-02-27 00:00:00+00:00,BANF,xbrl_symbol_recovered,banf-20251231.htm,f0e735998d87007aa37f33dbd7f2914e96d9508217ff38f020734332fd32fe39,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000763901,"POPULAR, INC.",finance_insurance_real_estate,0001193125-26-085756,2026-03-03 00:00:00+00:00,BPOP|BPOPM,xbrl_symbol_recovered,d17859d10k.htm,cdbea9a09410215adb55b409d902dd75b1e70d4d4a456b764a297b386f9c9b82,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000798941,FIRST CITIZENS BANCSHARES INC /DE/,finance_insurance_real_estate,0000798941-26-000015,2026-02-25 00:00:00+00:00,FCNCA|FCNCP|FCNCO|FCNCN,xbrl_symbol_recovered,fcnca-20251231.htm,5109c0b40e0b33e432f13a3c20bcd77fc5d46ca4083a9f7a25868b05c4973e3b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0000800457,DONEGAL GROUP INC,finance_insurance_real_estate,0001140361-26-008268,2026-03-07 00:00:00+00:00,DGICA|DGICB,xbrl_symbol_recovered,ef20060826_10k.htm,566f73e2734ce71f131f81f373dc4c4b4b4705de4bb39969db466c1137b3f1f8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000801337,WEBSTER FINANCIAL CORP,finance_insurance_real_estate,0000801337-26-000008,2026-02-28 00:00:00+00:00,WBS|WBS-PRF|WBS-PRG,xbrl_symbol_recovered,wbs-20251231.htm,084657a740b781cc0a397501044b30004243e73f933a7852dd09dd747ae6cfd0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0000803649,EQUITY COMMONWEALTH,finance_insurance_real_estate,0000803649-25-000044,2025-05-07 00:00:00+00:00,EQC,xbrl_symbol_recovered,eqc-20250331.htm,347e820cd03ac4be8a6783b762b60d28b8a15e72c5a66c9be612639285462066,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000824410,SANDY SPRING BANCORP INC,finance_insurance_real_estate,0000824410-25-000008,2025-02-21 00:00:00+00:00,SASR,xbrl_symbol_recovered,sasr-20241231.htm,209a256a8f1d7f89183faa70e3ef1fc4eb45f8b6cb56fcb7160b840bfc1ba80c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000826675,DYNEX CAPITAL INC,finance_insurance_real_estate,0000826675-26-000017,2026-02-26 00:00:00+00:00,DX|DXPRC,xbrl_symbol_recovered,dx-20251231.htm,1607e6abc9b7ee5048592aa121559e786380e48e3d6a78d7bfc036a999dd2717,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000827876,"CLEANSPARK, INC.",finance_insurance_real_estate,0001193125-26-039538,2026-02-06 00:00:00+00:00,CLSK|CLSKW,xbrl_symbol_recovered,clsk-20251231.htm,18d73f3e662fd39c7c0012c87f1c7c82731d9c8f427776cf261a840f5b4e6f5a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000842518,EVANS BANCORP INC,finance_insurance_real_estate,0000842518-25-000008,2025-03-07 00:00:00+00:00,EVBN,xbrl_symbol_recovered,evbn-20241231x10k.htm,ddb59faddc916e900b624fa5f7fe1f438292f80bf6a512332d2ae12a33e57da5,2024-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,8,1
0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,finance_insurance_real_estate,0000845877-26-000014,2026-02-20 00:00:00+00:00,AGM.A|AGM|AGM.PRD|AGM.PRE|AGM.PRF|AGM.PRG|AGM.PRH,xbrl_symbol_recovered,agm-20251231.htm,41b7fb66182a77fa8b1b88ded4255a17761c3c9f8aa34aee28e501c19c61ceff,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,7
0000846617,"DIME COMMUNITY BANCSHARES, INC. /NY/",finance_insurance_real_estate,0000846617-26-000013,2026-02-21 00:00:00+00:00,DCOM|DCOMP|DCOMG,xbrl_symbol_recovered,dcom-20251231x10k.htm,5566da01adba3ec952a71429d6f44ffe8f5d2990a2a40be30485a4e917042e28,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0000860748,KEMPER CORP,finance_insurance_real_estate,0000860748-26-000014,2026-02-12 00:00:00+00:00,KMPR|KMPB,xbrl_symbol_recovered,kmpr-20251231.htm,3ce8799a6706ac5444a0486946749023cf3837147393b4b9c88ecb9038d446fc,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000862831,FINANCIAL INSTITUTIONS INC,finance_insurance_real_estate,0001193125-26-098467,2026-03-10 00:00:00+00:00,FISI,xbrl_symbol_recovered,fisi-20251231.htm,ef1739ddb26b1d86f77c01b7d65f3bdf50b8d1ae940f2ea1e6cafc2b01b62cb5,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000874766,"HARTFORD INSURANCE GROUP, INC.",finance_insurance_real_estate,0000874766-26-000012,2026-02-21 00:00:00+00:00,HIG,xbrl_symbol_recovered,hig-20251231.htm,f1ce6c7c482aabbf65059c7381bc52f9d6fa3b81ad19b7e521f496fc5116f518,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000879101,KIMCO REALTY CORP,finance_insurance_real_estate,0001193125-26-060760,2026-02-21 00:00:00+00:00,KIM|KIMPRL|KIMPRM|KIMPRN,xbrl_symbol_recovered,kim-20251231.htm,0b25d1f3f0a6772ba1389a2ecea7384d078935466627e94c03b6b1a3502a5d7e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0000883948,ATLANTIC UNION BANKSHARES CORP,finance_insurance_real_estate,0000883948-26-000021,2026-02-27 00:00:00+00:00,AUB|AUB.PRA,xbrl_symbol_recovered,aub-20251231x10k.htm,b298889f7bc0084e4ba7a84b8057ef20262c649eb1e4308d8132082d579f00de,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000886982,GOLDMAN SACHS GROUP INC,finance_insurance_real_estate,0000886982-26-000091,2026-02-26 00:00:00+00:00,GS,xbrl_symbol_recovered,gs-20251231.htm,49dcc48291d906b8a8786671afb4bf9e96c280befc46605adc7ea8656b2d49db,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000895421,MORGAN STANLEY,finance_insurance_real_estate,0000895421-26-000086,2026-02-20 00:00:00+00:00,MS,xbrl_symbol_recovered,ms-20251231.htm,7730c07b38fc8699b560d77a0add54a8c4da62a57adbbea2a37cd929fee1734a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000898174,REINSURANCE GROUP OF AMERICA INC,finance_insurance_real_estate,0000898174-26-000006,2026-02-21 00:00:00+00:00,RGA|RZB|RZC,xbrl_symbol_recovered,rga-20251231.htm,4eecdee448e2a4aecb93f5833e7ae15cb3f94feaa231129517613bd214d3faa9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0000899051,ALLSTATE CORP,finance_insurance_real_estate,0000899051-26-000031,2026-02-21 00:00:00+00:00,ALL|ALL.PR.B,xbrl_symbol_recovered,all-20251231.htm,db90f4766e2193f9b85f72e0863b3cefb17f338ba08e8dd704cf13da8fab8279,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000899689,VORNADO REALTY TRUST,finance_insurance_real_estate,0000899689-26-000009,2026-02-10 00:00:00+00:00,VNO,xbrl_symbol_recovered,vno-20251231.htm,c5c70b7ac70115e362a1ea2c244cad81e84edbe428359b539113fdbac7354ea2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000907254,"SAUL CENTERS, INC.",finance_insurance_real_estate,0000907254-26-000006,2026-02-28 00:00:00+00:00,BFS,xbrl_symbol_recovered,bfs-20251231.htm,d482e6652dd5134ece9d9408782f439ffcf1a9d6b16c220d415c3f674d781930,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000909108,DIAMOND HILL INVESTMENT GROUP INC,finance_insurance_real_estate,0001193125-26-076604,2026-02-27 00:00:00+00:00,DHIL,xbrl_symbol_recovered,dhil-20251231.htm,06e62ffc9c4dcee681237924752b677ffcc8f8670e473072096f68ccaf377d91,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000910073,"FLAGSTAR BANK, NATIONAL ASSOCIATION",finance_insurance_real_estate,0000910073-26-000025,2026-02-28 00:00:00+00:00,FLG,xbrl_symbol_recovered,fbc-20251231.htm,cb0586d0b6c1084587d32c38d85f1b5b06b38f0e4d8b15fea9a1aa136dfdf953,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000910108,LXP INDUSTRIAL TRUST,finance_insurance_real_estate,0000910108-26-000009,2026-02-13 00:00:00+00:00,LXP|LXPPRC,xbrl_symbol_recovered,lxp-20251231.htm,73adce45bea25a384ed0143f030ee08db7df3592895151800b96baee7444ae4e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000910606,REGENCY CENTERS CORP,finance_insurance_real_estate,0001193125-26-051668,2026-02-14 00:00:00+00:00,REG|REGCP|REGCO,xbrl_symbol_recovered,reg-20251231.htm,dafe8e2b9dc762030eec394bac0d706edd1c21add80998d2119f84e083916406,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,finance_insurance_real_estate,0001193125-26-041208,2026-02-07 00:00:00+00:00,MAAI|MAA,xbrl_symbol_recovered,maa-20251231.htm,523a201cd6c4c7406d1966177e572b2b759b29d3da7e846cc7cf6df0f439a5ec,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000913144,RENAISSANCERE HOLDINGS LTD,finance_insurance_real_estate,0000913144-26-000012,2026-02-12 00:00:00+00:00,RNR,xbrl_symbol_recovered,rnr-20251231.htm,9225dcb92190e45ffebf8862148c43b205c167d3b2d0c9033334cd24de47ec29,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000917251,AGREE REALTY CORP,finance_insurance_real_estate,0000917251-26-000013,2026-02-11 00:00:00+00:00,ADC|ADCPRA,xbrl_symbol_recovered,adc-20251231.htm,3e39e4b09ed519a7085899407f00c1f18b9617886bfcf858e70986b853ac83ef,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000921638,SSR MINING INC.,finance_insurance_real_estate,0000921638-26-000035,2026-02-18 00:00:00+00:00,SSRM,xbrl_symbol_recovered,ssrm-20251231.htm,68b3441ab634dd634b59621cd6c7213ae855624a8d302099a29106201683e3bd,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000923139,FLUSHING FINANCIAL CORP,finance_insurance_real_estate,0001104659-26-024646,2026-03-07 00:00:00+00:00,FFIC,xbrl_symbol_recovered,ffic-20251231x10k.htm,e91ef5b3f828bf504928cd9fe960958521da7a7ba499974a1921efbe246f6ead,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000924901,"VERIS RESIDENTIAL, INC.",finance_insurance_real_estate,0001628280-26-010572,2026-02-24 00:00:00+00:00,VRE,xbrl_symbol_recovered,vre-20251231.htm,886f00ec937d7aef6761aec23d4c93a47f20139ce3383f02c1ce36acbf087e7a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000927628,CAPITAL ONE FINANCIAL CORP,finance_insurance_real_estate,0000927628-26-000024,2026-02-20 00:00:00+00:00,COF|COF29,xbrl_symbol_recovered,cof-20251231.htm,d2d900c328b3cdd8a86023ca07680d6eac13042cfd42057e7114994efd82bcfa,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000930236,REDWOOD TRUST INC,finance_insurance_real_estate,0000930236-26-000007,2026-02-28 00:00:00+00:00,RWT|RWTN|RWTO|RWTP|RWTQ,xbrl_symbol_recovered,rwt-20251231.htm,062486cc1c76a27eb63d2052b6cf1f581ad4985b16ec0d92fdca07efc1bea5ab,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0000933136,MR. COOPER GROUP INC.,finance_insurance_real_estate,0000933136-25-000071,2025-07-24 00:00:00+00:00,COOP,xbrl_symbol_recovered,coop-20250630.htm,352a7c70cacd3bd44e6b1c49dd5f502d3b0e715aa6ddce08f943005427ba92b7,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000936528,WAFD INC,finance_insurance_real_estate,0000936528-26-000020,2026-02-05 00:00:00+00:00,WAFD|WAFDP,xbrl_symbol_recovered,wfsl-20251231.htm,5f5f409f9372b596b59f7776f4823a188988edbaa9e927159979dc798db026fb,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000946647,PREMIER FINANCIAL CORP,finance_insurance_real_estate,0000950170-25-029956,2025-03-01 00:00:00+00:00,PFC,xbrl_symbol_recovered,pfc-20241231.htm,6fb9e5a4acb7674b6eb45dbe24fdb1cbdb899d245650a26ec9e5841200f6e5b8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0000947484,ARCH CAPITAL GROUP LTD.,finance_insurance_real_estate,0000947484-26-000017,2026-02-27 00:00:00+00:00,ACGL|ACGLO|ACGLN,xbrl_symbol_recovered,acgl-20251231.htm,1ac4355f06ac8ebe22f424cf364df509e3c91f8c18b3cc73ec427cc923fccf8d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0000947559,FIRST BANCSHARES INC /MS/,finance_insurance_real_estate,0000947559-25-000007,2025-03-04 00:00:00+00:00,FBMS,xbrl_symbol_recovered,fbms-20241231.htm,e295ea4b5ebf70d4aa61862ba2a9b4f5411e26351c994dd2dc5e5c7514113e16,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001000209,MEDALLION FINANCIAL CORP,finance_insurance_real_estate,0001193125-26-100121,2026-03-11 00:00:00+00:00,MFIN,xbrl_symbol_recovered,mfin-20251231.htm,f5cbc12883208e264ff63390a719bc37eb1e339c3eefdd3b54c5102cfffecb8a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001004434,"AFFILIATED MANAGERS GROUP, INC.",finance_insurance_real_estate,0001628280-26-008665,2026-02-18 00:00:00+00:00,AMG|MGR|MGRB|MGRD|MGRE,xbrl_symbol_recovered,amg-20251231.htm,e2d0e42fc1d6fd34e672bc9cbb767de0d39e2549a0df1578e49ad8e248d33e41,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0001015328,WINTRUST FINANCIAL CORP,finance_insurance_real_estate,0001015328-26-000007,2026-02-27 00:00:00+00:00,WTFC|WTFCN,xbrl_symbol_recovered,wtfc-20251231.htm,fca83879f502b50a16b1803c38b0c09f22d1ed03f9cfd21c252f425bd5a0c75a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001018399,ENTERPRISE BANCORP INC /MA/,finance_insurance_real_estate,0001018399-25-000056,2025-05-07 00:00:00+00:00,EBTC,xbrl_symbol_recovered,ebtc-20250331.htm,eeb98a106a5bc669f8cf06a124c4dd119365623c518ecb381536c03a790a501c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001025835,ENTERPRISE FINANCIAL SERVICES CORP,finance_insurance_real_estate,0001025835-26-000058,2026-02-28 00:00:00+00:00,EFSC,xbrl_symbol_recovered,efsc-20251231.htm,b73b94b8147b2d3fbc575c4122f3d199fa28577b64fdfe2be1bdd336acb205a7,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,finance_insurance_real_estate,0001026214-26-000021,2026-02-13 00:00:00+00:00,FMCC|FMCCI|FMCKK|FMCCG|FMCCH|FMCCK|FMCCL|FMCCM|FMCCN|FMCCO|FMCCP|FMCCJ|FMCKP|FMCCS|FMCCT|FMCKO|FMCKM|FMCKN|FMCKL|FMCKI|FMCKJ,xbrl_symbol_recovered,fmcc-20251231.htm,81e38b8b99d36483d8ccb017c57714ce7a91668c3348dd75380df88cb12979a8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,21
0001028918,PACIFIC PREMIER BANCORP INC,finance_insurance_real_estate,0001028918-25-000086,2025-08-02 00:00:00+00:00,PPBI,xbrl_symbol_recovered,ppbi-20250630.htm,196a1244562ca24305f9bb0d996d476e035844a162b795a4e954591df6297794,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001032033,SLM CORP,finance_insurance_real_estate,0001032033-26-000011,2026-02-20 00:00:00+00:00,SLM|SLMBP,xbrl_symbol_recovered,slm-20251231.htm,6fc40e83d78a18c550c40bc18851756f906e301ef0a56e18fc774b007aa37477,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001040971,SL GREEN REALTY CORP,finance_insurance_real_estate,0001628280-26-008669,2026-02-18 00:00:00+00:00,SLG|SLG.PRI,xbrl_symbol_recovered,slg-20251231.htm,c21595b6dce629f97816277222fc041b00933efd778bd85f9ceba6b4c04cce9b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001042046,AMERICAN FINANCIAL GROUP INC,finance_insurance_real_estate,0001042046-26-000010,2026-02-26 00:00:00+00:00,AFG|AFGB|AFGD|AFGC|AFGE,xbrl_symbol_recovered,afg-20251231.htm,dd510532d475bc91d3a4c98abdf9ac6b0def902a7e509e6823e2bfb8c3938fdd,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0001043219,ANNALY CAPITAL MANAGEMENT INC,finance_insurance_real_estate,0001043219-26-000013,2026-02-13 00:00:00+00:00,NLY|NLY.F|NLY.G|NLY.I|NLY.J,xbrl_symbol_recovered,nly-20251231.htm,55b8e2f2acbb336c108ff708a0f235cdd178958df7ca54bc1f2fd6700c97cb50,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0001045450,EPR PROPERTIES,finance_insurance_real_estate,0001045450-26-000007,2026-02-27 00:00:00+00:00,EPR,xbrl_symbol_recovered,epr-20251231.htm,199c5794053b189bc01b9f3d693f3c866ae3a1374db53ce2212b8e5f50591688,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001045609,"PROLOGIS, INC.",finance_insurance_real_estate,0001193125-26-051453,2026-02-14 00:00:00+00:00,PLD,xbrl_symbol_recovered,pld-20251231.htm,bc5ac05737e3384253c1fdd6ff16feccd9769e75fc62b9b279d2e7f86fceaf5b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001049782,BROOKLINE BANCORP INC,finance_insurance_real_estate,0001049782-25-000016,2025-08-08 00:00:00+00:00,BRKL,xbrl_symbol_recovered,brkl-20250630.htm,22814fb41fd32a58d30213b89eca433fd078f892d1fa1cbc8e9856e876e45941,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001050446,STRATEGY INC,finance_insurance_real_estate,0001050446-26-000020,2026-02-20 00:00:00+00:00,STRF|STRC|STRK|STRD|MSTR,xbrl_symbol_recovered,mstr-20251231.htm,f8bdfc4540033f3cbf68917e01350290901081dd0fd3d62444af86b938f6345c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0001053352,HERITAGE COMMERCE CORP,finance_insurance_real_estate,0001628280-26-016050,2026-03-10 00:00:00+00:00,HTBK,xbrl_symbol_recovered,htbk-20251231.htm,e609b710f3c717fc2ab6e701e303cebe1c3e780490673149d3d649dafbcbe2fd,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001055160,"MFA FINANCIAL, INC.",finance_insurance_real_estate,0001055160-26-000004,2026-02-21 00:00:00+00:00,MFA|MFAN|MFAO,xbrl_symbol_recovered,mfa-20251231.htm,9996948fafc06bdc10b4ea85bf794072a471880129b75a35ded3389088e47080,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001058867,GUARANTY BANCSHARES INC /TX/,finance_insurance_real_estate,0000950170-25-104142,2025-08-07 00:00:00+00:00,GNTY,xbrl_symbol_recovered,gnty-20250630.htm,aa0a89480423615ce6506dbaf806251577736d55ee51e408a5867fd653d4f42a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001063761,SIMON PROPERTY GROUP INC.,finance_insurance_real_estate,0001104659-26-019419,2026-02-26 00:00:00+00:00,SPG|SPGJ,xbrl_symbol_recovered,spg-20251231x10k.htm,80f3ed1fd9e14575246aa8a616032a9e1866200070f44ebc8a6dbec17bf8dcef,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001067983,BERKSHIRE HATHAWAY INC,finance_insurance_real_estate,0001193125-26-083899,2026-03-03 00:00:00+00:00,BRK.A|BRK.B|BRK27|BRK28|BRK30|BRK34|BRK35|BRK39|BRK41|BRK59,xbrl_symbol_recovered,brka-20251231.htm,878392c22e73b92722d63bb4f486586cdb5a0b8ce0d08bc403b1c0239b891282,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,10
0001075415,DIVERSIFIED HEALTHCARE TRUST,finance_insurance_real_estate,0001075415-26-000013,2026-02-25 00:00:00+00:00,DHC|DHCNI|DHCNL,xbrl_symbol_recovered,dhc-20251231.htm,ad66ee3f4a8c42a381f759d614636055ad480b0965ddca44f86836ab6590aa4d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001077428,TEXAS CAPITAL BANCSHARES INC/TX,finance_insurance_real_estate,0001077428-26-000010,2026-02-11 00:00:00+00:00,TCBI|TCBIO,xbrl_symbol_recovered,tcbi-20251231.htm,0f2e2fbc649ee0098bb6129096bf446f337046ca8b7961acf287066c4bb74259,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
