Date,gross_return_diff,net_return_diff,turnover_diff,cost_diff,wealth_diff,drawdown_diff
2018-09-07,4.5102810375396984e-17,7.979727989493313e-17,3.469446951953614e-18,0.0,0.0,-7.632783294297951e-17
2018-09-14,7.892991815694472e-17,7.112366251504909e-17,4.5102810375396984e-17,0.0,0.0,-4.85722573273506e-17
2018-09-21,8.109832250191573e-17,9.8879238130678e-17,1.734723475976807e-17,3.3881317890172014e-21,0.0,-3.122502256758253e-17
2018-09-28,-1.734723475976807e-17,-6.418476861114186e-17,2.7755575615628914e-17,4.662069341687669e-17,0.0,-1.3877787807814457e-17
2018-10-05,-8.326672684688674e-17,-4.336808689942018e-17,4.85722573273506e-17,0.0,0.0,-1.3877787807814457e-17
2018-10-12,2.992397996059992e-17,7.37257477290143e-18,8.326672684688674e-17,0.0,0.0,-4.163336342344337e-17
2018-10-19,-4.336808689942018e-17,-3.469446951953614e-17,5.898059818321144e-17,0.0,0.0,-1.3877787807814457e-17
2018-10-26,4.7921736023859296e-17,4.7813315806610746e-17,0.0,0.0,0.0,-6.938893903907228e-18
2018-11-02,5.767955557622884e-17,9.150666335777657e-17,5.724587470723463e-17,0.0,0.0,-9.020562075079397e-17
2018-11-09,-3.9898639947466563e-17,-4.336808689942018e-18,9.80118763926896e-17,0.0,0.0,-8.326672684688674e-17
2018-11-16,-2.6020852139652106e-17,-1.0408340855860843e-17,6.418476861114186e-17,0.0,0.0,-9.71445146547012e-17
2018-11-23,5.204170427930421e-18,8.239936510889834e-17,6.028164079019405e-17,0.0,0.0,0.0
2018-11-30,9.324138683375338e-17,1.1275702593849246e-17,5.551115123125783e-17,8.185726402265558e-17,0.0,-2.7755575615628914e-17
2018-12-07,-9.6710833785707e-17,-9.454242944073599e-17,5.724587470723463e-17,1.6940658945086007e-21,0.0,-6.938893903907228e-17
2018-12-14,-8.673617379884035e-17,-1.734723475976807e-17,8.673617379884035e-18,0.0,0.0,-8.326672684688674e-17
2018-12-21,6.375108774214766e-17,9.75781955236954e-18,1.5612511283791264e-17,0.0,0.0,-8.326672684688674e-17
2018-12-28,1.5612511283791264e-17,2.3418766925686896e-17,8.326672684688674e-17,9.229270993282856e-17,0.0,-1.3877787807814457e-17
2019-01-04,1.6479873021779667e-17,7.025630077706069e-17,5.551115123125783e-17,3.3881317890172014e-21,0.0,-8.326672684688674e-17
2019-01-11,2.6020852139652106e-17,8.738669510233166e-17,5.551115123125783e-17,0.0,0.0,-6.938893903907228e-17
2019-01-18,5.854691731421724e-17,3.903127820947816e-17,1.214306433183765e-17,0.0,0.0,-4.163336342344337e-17
2019-01-25,3.122502256758253e-17,8.066464163292153e-17,8.326672684688674e-17,0.0,0.0,-5.551115123125783e-17
2019-02-01,8.977193988179977e-17,7.37257477290143e-17,3.469446951953614e-18,0.0,0.0,0.0
2019-02-08,5.5077470362263625e-17,2.992397996059992e-17,7.632783294297951e-17,0.0,0.0,-2.7755575615628914e-17
2019-02-15,2.2442984970449942e-17,6.179952383167375e-18,6.591949208711867e-17,0.0,0.0,-7.632783294297951e-17
2019-02-22,-9.020562075079397e-17,-5.204170427930421e-17,0.0,6.19079440489223e-17,0.0,-4.85722573273506e-17
2019-03-01,5.4643789493269423e-17,8.847089727481716e-17,9.71445146547012e-17,0.0,0.0,-4.163336342344337e-17
2019-03-08,6.158268339717665e-17,2.42861286636753e-17,6.938893903907228e-17,0.0,0.0,-1.3877787807814457e-17
2019-03-15,4.336808689942018e-17,6.938893903907228e-17,6.245004513516506e-17,3.3881317890172014e-21,0.0,-1.3877787807814457e-17
2019-03-22,9.71445146547012e-17,8.066464163292153e-17,8.673617379884035e-17,0.0,0.0,-2.0816681711721685e-17
2019-03-29,1.474514954580286e-17,2.2985086056692694e-17,5.551115123125783e-17,9.185902906383436e-17,0.0,-3.469446951953614e-17
2019-04-05,0.0,0.0,5.551115123125783e-17,-6.776263578034403e-21,0.0,-8.326672684688674e-17
2019-04-12,-8.760353553682876e-17,-8.673617379884035e-17,4.85722573273506e-17,0.0,0.0,-8.326672684688674e-17
2019-04-19,4.9439619065339e-17,2.42861286636753e-17,6.245004513516506e-17,0.0,0.0,-9.020562075079397e-17
2019-04-26,5.2475385148298415e-17,3.686287386450715e-17,5.551115123125783e-17,1.555830117516699e-17,0.0,-4.85722573273506e-17
2019-05-03,-5.811323644522304e-17,-6.418476861114186e-17,3.469446951953614e-17,0.0,0.0,-1.3877787807814457e-17
2019-05-10,7.936359902593892e-17,4.466912950640278e-17,6.938893903907228e-17,0.0,0.0,-8.326672684688674e-17
2019-05-17,2.1467203015212988e-17,6.331740687315346e-17,4.85722573273506e-17,0.0,0.0,-8.326672684688674e-17
2019-05-24,-9.6710833785707e-17,-2.2985086056692694e-17,1.3877787807814457e-17,0.0,0.0,-6.938893903907228e-17
2019-05-31,1.5612511283791264e-17,5.551115123125783e-17,5.551115123125783e-17,6.066111155056397e-17,0.0,-9.367506770274758e-17
2019-06-07,4.7271214720367993e-17,3.903127820947816e-17,6.245004513516506e-17,0.0,0.0,-2.42861286636753e-17
2019-06-14,6.938893903907228e-18,9.540979117872439e-17,2.7755575615628914e-17,0.0,-4.440892098500626e-16,-7.806255641895632e-17
2019-06-21,-9.627715291671279e-17,-1.691355389077387e-17,2.0816681711721685e-17,0.0,0.0,-1.734723475976807e-17
2019-06-28,6.938893903907228e-17,7.632783294297951e-17,2.7755575615628914e-17,9.481347998385736e-17,0.0,-1.214306433183765e-17
2019-07-05,-4.5102810375396984e-17,-2.6020852139652106e-18,8.326672684688674e-17,0.0,0.0,-3.122502256758253e-17
2019-07-12,-6.245004513516506e-17,-7.806255641895632e-17,1.3877787807814457e-17,0.0,0.0,-9.71445146547012e-17
2019-07-19,4.597017211338539e-17,4.683753385137379e-17,7.28583859910259e-17,0.0,0.0,-3.469446951953614e-18
2019-07-26,2.0816681711721685e-17,9.540979117872439e-17,8.326672684688674e-17,2.4096393283490336e-17,-4.440892098500626e-16,0.0
2019-08-02,7.979727989493313e-17,4.85722573273506e-17,1.3877787807814457e-17,0.0,0.0,0.0
2019-08-09,7.112366251504909e-17,3.122502256758253e-17,5.551115123125783e-17,-6.776263578034403e-21,0.0,0.0
2019-08-16,-4.087442190270352e-17,-1.745565497701662e-17,7.979727989493313e-17,0.0,0.0,-7.611099250848241e-17
2019-08-23,2.0816681711721685e-17,1.0408340855860843e-17,3.8163916471489756e-17,0.0,0.0,0.0
2019-08-30,-4.380176776841438e-17,-9.75781955236954e-17,5.551115123125783e-17,5.366800753803247e-17,0.0,-5.312590645178972e-17
2019-09-06,-3.8163916471489756e-17,-4.85722573273506e-17,2.7755575615628914e-17,0.0,0.0,-3.469446951953614e-18
2019-09-13,6.591949208711867e-17,6.938893903907228e-18,7.28583859910259e-17,0.0,0.0,-7.719519468096792e-17
2019-09-20,-3.187554387107383e-17,-8.565197162635485e-17,7.28583859910259e-17,0.0,0.0,-1.734723475976807e-17
2019-09-27,1.734723475976807e-17,7.28583859910259e-17,5.551115123125783e-17,4.483175983227561e-17,0.0,0.0
2019-10-04,-3.8163916471489756e-17,-8.673617379884035e-18,8.153200337090993e-17,0.0,0.0,-9.71445146547012e-17
2019-10-11,9.627715291671279e-17,8.847089727481716e-17,8.326672684688674e-17,0.0,0.0,-5.898059818321144e-17
2019-10-18,6.700369425960417e-17,1.0408340855860843e-17,9.020562075079397e-17,0.0,0.0,-1.0408340855860843e-17
2019-10-25,9.8879238130678e-17,9.627715291671279e-17,3.469446951953614e-17,0.0,0.0,0.0
2019-11-01,-6.938893903907228e-18,-7.632783294297951e-17,9.194034422677078e-17,0.0,0.0,-5.898059818321144e-17
2019-11-08,3.122502256758253e-17,2.949029909160572e-17,9.020562075079397e-17,0.0,0.0,-9.71445146547012e-17
2019-11-15,-1.2061749168901237e-17,-1.3660947373317356e-17,9.367506770274758e-17,0.0,0.0,-3.8163916471489756e-17
2019-11-22,7.025630077706069e-17,5.2909066017292616e-17,5.204170427930421e-18,0.0,0.0,-7.806255641895632e-17
2019-11-29,-6.071532165918825e-18,-1.3010426069826053e-17,1.3877787807814457e-17,0.0,0.0,-5.551115123125783e-17
2019-12-06,6.028164079019405e-17,1.734723475976807e-18,2.168404344971009e-17,0.0,0.0,-9.540979117872439e-17
2019-12-13,2.2551405187698492e-17,3.426078865054194e-17,2.7755575615628914e-17,0.0,0.0,-2.949029909160572e-17
2019-12-20,2.0816681711721685e-17,3.469446951953614e-17,3.2959746043559335e-17,0.0,0.0,-2.656295322589486e-18
2019-12-27,7.112366251504909e-17,9.020562075079397e-17,0.0,8.201989434852841e-17,0.0,0.0
2020-01-03,9.237402509576498e-17,6.158268339717665e-17,6.938893903907228e-18,0.0,0.0,0.0
2020-01-10,8.066464163292153e-17,3.642919299551295e-17,3.9898639947466563e-17,0.0,0.0,0.0
2020-01-17,6.331740687315346e-17,2.2551405187698492e-17,1.214306433183765e-17,0.0,0.0,0.0
2020-01-24,-4.5102810375396984e-17,-6.743737512859838e-17,2.6020852139652106e-17,0.0,0.0,-6.917209860457518e-17
2020-01-31,5.637851296924623e-17,7.979727989493313e-17,8.326672684688674e-17,7.597546723692172e-17,0.0,0.0
2020-02-07,4.336808689942018e-18,7.979727989493313e-17,0.0,0.0,0.0,0.0
2020-02-14,1.734723475976807e-18,9.71445146547012e-17,8.847089727481716e-17,0.0,0.0,0.0
2020-02-21,-5.551115123125783e-17,-6.591949208711867e-17,6.765421556309548e-17,0.0,0.0,-4.5102810375396984e-17
2020-02-28,2.42861286636753e-17,3.122502256758253e-17,0.0,9.356664748549903e-17,0.0,0.0
2020-03-06,-2.7755575615628914e-17,0.0,5.898059818321144e-17,0.0,0.0,-1.3877787807814457e-17
2020-03-13,-1.3877787807814457e-17,-9.71445146547012e-17,3.642919299551295e-17,0.0,0.0,0.0
2020-03-20,5.551115123125783e-17,8.326672684688674e-17,4.683753385137379e-17,0.0,0.0,-6.938893903907228e-18
2020-03-27,-3.2959746043559335e-17,-5.898059818321144e-17,0.0,2.6020852139652106e-17,0.0,-5.551115123125783e-17
2020-04-03,5.204170427930421e-17,8.326672684688674e-17,6.245004513516506e-17,-1.6940658945086007e-21,0.0,-6.245004513516506e-17
2020-04-10,5.171644362755856e-17,5.637851296924623e-18,9.6710833785707e-17,0.0,0.0,-4.85722573273506e-17
2020-04-17,1.5612511283791264e-17,9.584347204771859e-17,5.204170427930421e-18,0.0,0.0,-1.3877787807814457e-17
2020-04-24,-4.8138576458356397e-17,-6.938893903907228e-18,5.551115123125783e-17,5.846560215128083e-17,0.0,-2.0816681711721685e-17
2020-05-01,-4.2934406030425976e-17,-5.898059818321144e-17,4.597017211338539e-17,0.0,0.0,-4.163336342344337e-17
2020-05-08,9.540979117872439e-18,6.245004513516506e-17,5.2692225582795515e-17,0.0,0.0,-6.938893903907228e-17
2020-05-15,6.700369425960417e-17,6.179952383167375e-17,3.903127820947816e-18,0.0,0.0,-4.85722573273506e-17
2020-05-22,-2.314771638256552e-17,-8.55435514091063e-17,9.84455572616838e-17,0.0,0.0,-4.85722573273506e-17
2020-05-29,-7.025630077706069e-17,-6.938893903907228e-17,4.85722573273506e-17,0.0,0.0,-1.3877787807814457e-17
2020-06-05,6.245004513516506e-17,6.852157730108388e-17,4.9439619065339e-17,-2.117582368135751e-22,0.0,-6.245004513516506e-17
2020-06-12,5.551115123125783e-17,2.949029909160572e-17,4.119968255444917e-18,-2.117582368135751e-22,0.0,-6.245004513516506e-17
2020-06-19,2.168404344971009e-17,3.729655473350135e-17,6.071532165918825e-18,0.0,0.0,-1.0408340855860843e-17
2020-06-26,6.114900252818245e-17,4.7704895589362195e-18,4.163336342344337e-17,0.0,0.0,-4.5102810375396984e-17
2020-07-03,1.734723475976807e-17,5.204170427930421e-17,4.96564594998361e-17,0.0,0.0,-9.71445146547012e-17
2020-07-10,6.331740687315346e-17,7.892991815694472e-17,8.326672684688674e-17,0.0,0.0,-9.020562075079397e-17
2020-07-17,8.326672684688674e-17,3.122502256758253e-17,1.734723475976807e-17,0.0,0.0,-3.642919299551295e-17
2020-07-24,5.898059818321144e-17,5.551115123125783e-17,8.196568423990414e-17,0.0,0.0,-9.324138683375338e-17
2020-07-31,3.642919299551295e-17,1.9081958235744878e-17,0.0,1.7780915628762273e-17,0.0,0.0
2020-08-07,-3.8163916471489756e-17,-1.0408340855860843e-17,6.938893903907228e-18,0.0,0.0,-3.8163916471489756e-17
2020-08-14,8.500145032286355e-17,7.979727989493313e-17,8.847089727481716e-17,0.0,0.0,-3.469446951953614e-18
2020-08-21,4.445228907190568e-17,1.0516761073109393e-17,8.673617379884035e-18,0.0,0.0,-3.2959746043559335e-17
2020-08-28,-5.724587470723463e-17,-7.979727989493313e-17,0.0,2.2551405187698492e-17,0.0,-5.551115123125783e-17
2020-09-04,-1.0408340855860843e-17,-7.28583859910259e-17,1.3877787807814457e-17,0.0,0.0,0.0
2020-09-11,0.0,0.0,4.163336342344337e-17,0.0,0.0,-5.551115123125783e-17
2020-09-18,-9.367506770274758e-17,-6.418476861114186e-17,7.28583859910259e-17,0.0,0.0,-6.938893903907228e-17
2020-09-25,2.949029909160572e-17,6.938893903907228e-18,2.7755575615628914e-17,2.30257436381609e-17,0.0,-4.163336342344337e-17
2020-10-02,4.163336342344337e-17,6.938893903907228e-17,1.3877787807814457e-17,0.0,0.0,-3.122502256758253e-17
2020-10-09,-8.218252467440124e-17,-5.312590645178972e-18,5.551115123125783e-17,1.6940658945086007e-21,0.0,-4.85722573273506e-17
2020-10-16,-8.933825901280557e-17,-9.194034422677078e-17,4.163336342344337e-17,0.0,0.0,-3.8163916471489756e-17
2020-10-23,-4.85722573273506e-17,-8.673617379884035e-17,8.326672684688674e-17,0.0,0.0,-6.938893903907228e-17
2020-10-30,2.7755575615628914e-17,2.0816681711721685e-17,5.551115123125783e-17,4.255493527005605e-18,-4.440892098500626e-16,-9.020562075079397e-17
2020-11-06,-3.859759734048396e-17,-1.8214596497756474e-17,2.7755575615628914e-17,0.0,0.0,-4.163336342344337e-17
2020-11-13,9.540979117872439e-17,6.071532165918825e-18,6.938893903907228e-17,0.0,0.0,-7.45931094670027e-17
2020-11-20,-7.291259609965017e-17,-2.1521413123837263e-17,9.540979117872439e-17,0.0,0.0,-2.42861286636753e-17
2020-11-27,7.45931094670027e-17,2.2551405187698492e-17,5.551115123125783e-17,5.242117503967414e-17,0.0,-9.638557313396134e-17
2020-12-04,-5.250249020261055e-17,-6.670553866217066e-17,2.7755575615628914e-17,0.0,0.0,-9.540979117872439e-18
2020-12-11,7.45931094670027e-17,0.0,8.326672684688674e-17,0.0,0.0,0.0
2020-12-18,-1.1275702593849246e-17,-7.45931094670027e-17,3.469446951953614e-17,0.0,0.0,-6.071532165918825e-17
2020-12-25,6.071532165918825e-17,1.5612511283791264e-17,4.163336342344337e-17,4.5441623554298705e-17,0.0,0.0
2021-01-01,1.5612511283791264e-17,7.632783294297951e-17,0.0,0.0,0.0,0.0
2021-01-08,-9.194034422677078e-17,-7.025630077706069e-17,6.331740687315346e-17,0.0,0.0,-1.474514954580286e-17
2021-01-15,6.938893903907228e-18,4.85722573273506e-17,2.42861286636753e-17,0.0,0.0,0.0
2021-01-22,-6.938893903907228e-17,-3.469446951953614e-17,8.847089727481716e-17,0.0,0.0,-8.326672684688674e-17
2021-01-29,1.734723475976807e-17,8.673617379884035e-17,0.0,3.04118709382184e-17,0.0,0.0
2021-02-05,7.806255641895632e-17,5.0306980803327406e-17,0.0,3.3881317890172014e-21,0.0,0.0
2021-02-12,-2.3418766925686896e-17,-1.9949319973733282e-17,4.163336342344337e-17,0.0,0.0,-3.2959746043559335e-17
2021-02-19,-1.734723475976807e-17,-9.71445146547012e-17,0.0,0.0,0.0,-9.020562075079397e-17
2021-02-26,8.109832250191573e-17,1.235990476633475e-17,0.0,6.852157730108388e-17,0.0,-9.71445146547012e-17
2021-03-05,1.9081958235744878e-17,6.418476861114186e-17,9.020562075079397e-17,0.0,0.0,-1.0408340855860843e-17
2021-03-12,-6.873841773558098e-17,0.0,7.112366251504909e-17,0.0,0.0,-7.979727989493313e-17
2021-03-19,-9.334980705100193e-17,-4.683753385137379e-17,2.7755575615628914e-17,0.0,0.0,-6.938893903907228e-17
2021-03-26,7.19910242530375e-17,1.3877787807814457e-17,0.0,5.759824041329242e-17,0.0,-1.0408340855860843e-17
2021-04-02,4.163336342344337e-17,3.382710778154774e-17,4.85722573273506e-17,0.0,0.0,-3.8163916471489756e-17
2021-04-09,7.806255641895632e-17,0.0,6.245004513516506e-17,0.0,-4.440892098500626e-16,-9.107298248878237e-17
2021-04-16,2.970713952610282e-17,2.710505431213761e-17,1.214306433183765e-17,0.0,0.0,-8.196568423990414e-17
2021-04-23,-8.890457814381136e-17,-3.3393426912553537e-17,9.367506770274758e-17,0.0,0.0,-5.898059818321144e-17
2021-04-30,8.326672684688674e-17,7.45931094670027e-17,0.0,9.513874063560301e-18,0.0,0.0
2021-05-07,-3.122502256758253e-17,0.0,3.469446951953614e-17,0.0,0.0,-4.683753385137379e-17
2021-05-14,-8.803721640582296e-17,-3.599551212651875e-17,5.0306980803327406e-17,0.0,0.0,-3.122502256758253e-17
2021-05-21,8.500145032286355e-17,5.724587470723463e-17,6.938893903907228e-18,0.0,0.0,0.0
2021-05-28,5.0306980803327406e-17,4.336808689942018e-17,6.245004513516506e-17,0.0,0.0,0.0
2021-06-04,9.280770596475918e-17,5.984795992119984e-17,4.163336342344337e-17,0.0,0.0,0.0
2021-06-11,-2.949029909160572e-17,-2.949029909160572e-17,3.8163916471489756e-17,0.0,0.0,-5.204170427930421e-18
2021-06-18,7.112366251504909e-17,9.8879238130678e-17,4.85722573273506e-17,0.0,0.0,-1.9081958235744878e-17
2021-06-25,5.0306980803327406e-17,9.020562075079397e-17,0.0,6.033585089881832e-17,4.440892098500626e-16,0.0
2021-07-02,-9.107298248878237e-17,-4.683753385137379e-17,5.551115123125783e-17,0.0,0.0,-6.938893903907228e-17
2021-07-09,-7.068998164605489e-17,-1.3010426069826053e-18,9.367506770274758e-17,0.0,0.0,-6.765421556309548e-17
2021-07-16,5.204170427930421e-17,3.382710778154774e-17,5.898059818321144e-17,0.0,0.0,-3.382710778154774e-17
2021-07-23,8.738669510233166e-17,8.326672684688674e-17,8.326672684688674e-17,0.0,0.0,-3.252606517456513e-17
2021-07-30,-7.177418381854039e-17,-9.497611030973019e-17,0.0,2.303929616531697e-17,0.0,-5.2909066017292616e-17
2021-08-06,6.288372600415926e-17,7.806255641895632e-17,9.8879238130678e-17,0.0,0.0,-1.8648277366750676e-17
2021-08-13,-3.122502256758253e-17,-9.71445146547012e-17,8.326672684688674e-17,0.0,0.0,0.0
2021-08-20,4.85722573273506e-17,6.245004513516506e-17,9.367506770274758e-17,1.6940658945086007e-21,0.0,0.0
2021-08-27,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,8.673617379884035e-19,0.0,0.0
2021-09-03,-8.326672684688674e-17,-6.765421556309548e-17,6.591949208711867e-17,0.0,0.0,-6.938893903907228e-18
2021-09-10,3.65376132127615e-17,7.340048707726865e-17,2.6020852139652106e-17,-1.6940658945086007e-21,0.0,-4.683753385137379e-17
2021-09-17,3.144186300207963e-17,3.2742905609062234e-17,5.551115123125783e-17,0.0,0.0,-8.326672684688674e-17
2021-09-24,-5.117434254131581e-17,-5.117434254131581e-17,5.551115123125783e-17,9.969238976004213e-17,0.0,-2.7755575615628914e-17
2021-10-01,3.3176586478056436e-17,2.211772431870429e-17,2.42861286636753e-17,0.0,0.0,-3.469446951953614e-18
2021-10-08,1.734723475976807e-17,1.734723475976807e-17,5.551115123125783e-17,6.776263578034403e-21,0.0,0.0
2021-10-15,1.1275702593849246e-17,5.377642775528102e-17,5.551115123125783e-17,0.0,0.0,0.0
2021-10-22,2.6454533008646308e-17,6.505213034913027e-17,2.7755575615628914e-17,0.0,0.0,0.0
2021-10-29,6.158268339717665e-17,3.9898639947466563e-17,4.163336342344337e-17,0.0,0.0,0.0
2021-11-05,-7.26415455565288e-17,-8.673617379884035e-17,5.898059818321144e-17,0.0,0.0,-9.410874857174178e-17
2021-11-12,-7.025630077706069e-17,-4.85722573273506e-17,8.326672684688674e-17,0.0,0.0,-7.025630077706069e-17
2021-11-19,-3.122502256758253e-17,-8.847089727481716e-17,2.0816681711721685e-17,0.0,0.0,-7.28583859910259e-17
2021-11-26,-1.0408340855860843e-17,-9.237402509576498e-17,0.0,8.185726402265558e-17,0.0,-5.898059818321144e-17
2021-12-03,1.0408340855860843e-17,8.673617379884035e-17,5.898059818321144e-17,0.0,-4.440892098500626e-16,-8.586881206085195e-17
2021-12-10,-2.6020852139652106e-18,-3.5128150388530344e-17,3.469446951953614e-18,-1.6940658945086007e-21,0.0,-5.4643789493269423e-17
2021-12-17,9.194034422677078e-17,5.724587470723463e-17,6.938893903907228e-18,0.0,0.0,0.0
2021-12-24,3.122502256758253e-17,6.331740687315346e-17,8.326672684688674e-17,0.0,0.0,0.0
2021-12-31,-6.418476861114186e-17,-5.204170427930421e-17,0.0,8.679038390746463e-17,0.0,-6.938893903907228e-18
2022-01-07,8.977193988179977e-17,7.22078646875346e-17,5.204170427930421e-17,0.0,0.0,-2.0816681711721685e-17
2022-01-14,-3.642919299551295e-17,-8.673617379884035e-18,3.642919299551295e-17,0.0,0.0,-1.3877787807814457e-17
2022-01-21,4.358492733391728e-17,6.787105599759258e-17,1.0408340855860843e-17,0.0,0.0,-6.245004513516506e-17
2022-01-28,-1.431146867680866e-17,-4.9873299934333204e-17,5.551115123125783e-17,3.5561831257524545e-17,0.0,-9.020562075079397e-17
2022-02-04,-7.719519468096792e-17,-9.454242944073599e-17,2.2551405187698492e-17,0.0,0.0,-7.632783294297951e-17
2022-02-11,-3.5128150388530344e-17,-1.3877787807814457e-17,4.85722573273506e-17,0.0,0.0,0.0
2022-02-18,2.42861286636753e-17,4.9439619065339e-17,9.540979117872439e-17,-1.6940658945086007e-21,0.0,-1.734723475976807e-17
2022-02-25,6.938893903907228e-17,9.020562075079397e-17,2.7755575615628914e-17,8.042069614411229e-17,0.0,0.0
2022-03-04,-7.28583859910259e-17,-2.7755575615628914e-17,3.2959746043559335e-17,0.0,0.0,-7.632783294297951e-17
2022-03-11,6.331740687315346e-17,5.811323644522304e-17,5.551115123125783e-17,0.0,0.0,-3.2959746043559335e-17
2022-03-18,5.811323644522304e-17,5.2909066017292616e-17,3.122502256758253e-17,0.0,0.0,-3.2959746043559335e-17
2022-03-25,6.288372600415926e-17,9.324138683375338e-17,5.551115123125783e-17,6.965998958219366e-17,0.0,-3.0357660829594124e-17
2022-04-01,-8.326672684688674e-17,-7.849623728795052e-17,3.3610267347050637e-18,0.0,0.0,-2.6020852139652106e-17
2022-04-08,2.1846673775582914e-17,5.881796785733862e-17,9.877081791342945e-17,0.0,0.0,-4.5102810375396984e-17
2022-04-15,-4.423544863740858e-17,-2.6020852139652106e-17,8.023096076392733e-18,0.0,0.0,-4.85722573273506e-17
2022-04-22,-1.734723475976807e-17,-9.194034422677078e-17,6.071532165918825e-18,0.0,0.0,-4.163336342344337e-17
2022-04-29,-2.6020852139652106e-17,-4.9439619065339e-17,0.0,2.3012191111004832e-17,0.0,-4.163336342344337e-17
2022-05-06,-5.204170427930421e-17,-5.637851296924623e-17,3.469446951953614e-18,0.0,0.0,-5.898059818321144e-17
2022-05-13,2.3201926491189795e-17,3.2959746043559335e-17,4.607859233063394e-18,0.0,0.0,-3.8163916471489756e-17
2022-05-20,5.204170427930421e-17,6.765421556309548e-17,5.312590645178972e-18,0.0,0.0,-6.938893903907228e-17
2022-05-27,-4.2500725161431774e-17,-6.505213034913027e-17,0.0,0.0,0.0,0.0
2022-06-03,-3.8163916471489756e-17,-9.80118763926896e-17,9.584347204771859e-17,0.0,0.0,-6.245004513516506e-17
2022-06-10,-8.153200337090993e-17,-2.7755575615628914e-17,1.0842021724855044e-17,0.0,0.0,-4.85722573273506e-17
2022-06-17,2.2415879916137804e-17,8.188436907696772e-17,4.597017211338539e-17,0.0,0.0,-2.7755575615628914e-17
2022-06-24,-9.194034422677078e-17,-2.6020852139652106e-17,8.326672684688674e-17,0.0,0.0,-4.163336342344337e-17
2022-07-01,-8.326672684688674e-17,-2.42861286636753e-17,8.673617379884035e-19,0.0,0.0,0.0
2022-07-08,-1.214306433183765e-17,-2.7755575615628914e-17,4.618701254788249e-17,0.0,0.0,0.0
2022-07-15,8.435092901937224e-17,8.348356728138384e-17,1.1709383462843448e-17,0.0,0.0,-8.326672684688674e-17
2022-07-22,7.45931094670027e-17,2.0816681711721685e-17,9.84455572616838e-17,0.0,0.0,-8.326672684688674e-17
2022-07-29,-4.0766001685454967e-17,-9.540979117872439e-18,6.071532165918825e-17,0.0,-4.440892098500626e-16,-2.7755575615628914e-17
2022-08-05,2.7755575615628914e-17,1.734723475976807e-18,9.84455572616838e-17,2.117582368135751e-22,0.0,-2.0816681711721685e-17
2022-08-12,-1.3010426069826053e-17,-6.245004513516506e-17,9.454242944073599e-17,0.0,0.0,-6.245004513516506e-17
2022-08-19,1.9949319973733282e-17,9.107298248878237e-18,0.0,0.0,0.0,-6.245004513516506e-17
2022-08-26,-4.336808689942018e-17,-4.5102810375396984e-17,2.7755575615628914e-17,0.0,0.0,-8.326672684688674e-17
2022-09-02,8.847089727481716e-17,7.32920668600201e-17,3.9898639947466563e-17,0.0,0.0,-4.85722573273506e-17
2022-09-09,-9.540979117872439e-17,-4.9439619065339e-17,9.8879238130678e-17,0.0,0.0,-9.020562075079397e-17
2022-09-16,-7.806255641895632e-17,-3.122502256758253e-17,6.938893903907228e-18,0.0,0.0,-5.551115123125783e-17
2022-09-23,-8.456776945386935e-18,-6.852157730108388e-17,3.903127820947816e-18,0.0,0.0,0.0
2022-09-30,4.683753385137379e-17,8.326672684688674e-17,2.7755575615628914e-17,0.0,0.0,-5.551115123125783e-17
2022-10-07,-2.2551405187698492e-17,-9.194034422677078e-17,1.214306433183765e-17,0.0,0.0,-2.7755575615628914e-17
2022-10-14,3.881443777498106e-17,1.691355389077387e-17,4.119968255444917e-17,0.0,0.0,-2.7755575615628914e-17
2022-10-21,1.3010426069826053e-18,4.5536491244391186e-17,4.9873299934333204e-17,0.0,0.0,-6.245004513516506e-17
2022-10-28,6.591949208711867e-17,1.5178830414797062e-17,1.3877787807814457e-17,0.0,0.0,-9.020562075079397e-17
2022-11-04,2.3418766925686896e-17,4.597017211338539e-17,5.4643789493269423e-17,0.0,0.0,-7.632783294297951e-17
2022-11-11,-9.540979117872439e-17,-1.1275702593849246e-17,7.15573433840433e-18,0.0,0.0,-7.632783294297951e-17
2022-11-18,7.112366251504909e-17,3.361026734705064e-17,6.938893903907228e-18,0.0,0.0,-6.938893903907228e-18
2022-11-25,3.209238430557093e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0
2022-12-02,-2.7321894746634712e-17,-2.8189256484623115e-17,6.418476861114186e-17,0.0,0.0,-1.3877787807814457e-17
2022-12-09,9.974659986866641e-17,6.700369425960417e-17,1.3877787807814457e-17,0.0,0.0,-6.938893903907228e-18
2022-12-16,3.5128150388530344e-17,8.370040771588094e-17,6.591949208711867e-17,0.0,0.0,-5.551115123125783e-17
2022-12-23,5.822165666247159e-17,6.03900610074426e-17,3.469446951953614e-18,0.0,0.0,-4.85722573273506e-17
2022-12-30,7.112366251504909e-17,2.6020852139652106e-17,5.551115123125783e-17,4.423544863740858e-17,0.0,-2.0816681711721685e-17
2023-01-06,3.469446951953614e-18,4.5102810375396984e-17,4.163336342344337e-17,0.0,0.0,-6.938893903907228e-18
2023-01-13,5.767955557622884e-17,4.336808689942018e-19,0.0,0.0,0.0,-3.8163916471489756e-17
