Date,Ticker,recovery_momentum_13w_observed,recovery_vol_13w_observed,recovery_drawdown_26w_observed,contained_recovery_multiplier_observed,contained_recovery_quality_observed,contained_recovery_quality_tradable,contained_recovery_quality_score_observed,contained_recovery_quality_score_tradable,asset_class
2020-02-21,SLV,0.0867925220895569,0.13896198326214276,0.0,1.0,0.6245774567410171,0.3768567103615644,0.23529411764705888,-0.23529411764705888,Commodities
2020-02-21,DBA,0.011904340439402361,0.10573473576258,-0.03329300450268102,0.966706995497319,0.10883849187832016,0.03385425645408711,-0.7647058823529411,-0.7647058823529411,Commodities
2020-02-21,UUP,0.01698732127365088,0.04106993257626397,0.0,1.0,0.4136194098226634,0.4388517244893555,-0.11764705882352944,-0.11764705882352944,FX
2020-02-21,MBB,0.013951959135649394,0.03,0.0,1.0,0.4650653045216465,0.4093333635086571,0.0,-0.17647058823529416,Bonds
2020-02-21,HYG,0.030895047593066938,0.031335520741601425,-0.0007920358568158647,0.9992079641431841,0.9851624251640737,0.8845434251973627,0.588235294117647,0.41176470588235303,Bonds
2020-02-21,BIL,0.0036138975305033405,0.03,0.0,1.0,0.12046325101677802,0.12045010433671492,-0.7058823529411764,-0.6470588235294117,Bonds
2020-02-21,VEA,0.021603871207649172,0.10451059682465903,-0.030228269083545034,0.969771730916455,0.2004660217440726,0.2891502593725027,-0.4117647058823529,-0.3529411764705882,Equities
2020-02-21,PDBC,-0.03575976702229511,0.14593849443192064,-0.084326602794078,0.915673397205922,-0.22437032449908031,-0.2502005614354956,-0.8235294117647058,-0.8823529411764706,Commodities
2020-02-28,TIP,0.03435499041180878,0.03303133713729681,0.0,1.0,1.0400726518884214,0.8086278718931522,0.9705882352941178,0.41176470588235303,Bonds
2020-02-28,SPY,-0.05279316295820824,0.2681461773638375,-0.122452815090071,0.877547184909929,-0.17277326863998285,0.7376876003042833,-0.17647058823529416,0.2941176470588236,Equities
2020-02-28,XLV,-0.05921413637658102,0.2647771352404261,-0.11369530649592963,0.8863046935040704,-0.19821109909924337,0.47331353625049466,-0.23529411764705888,0.05882352941176472,Equities
2020-02-28,XLU,-0.006096321223524659,0.28429128327000275,-0.1166361396487472,0.8833638603512528,-0.01894278919849755,1.2210846003118805,0.23529411764705888,0.8235294117647058,Equities
2020-02-28,XLP,-0.05701572400391708,0.2356670186583902,-0.10495453144699696,0.895045468553003,-0.21654139682543921,0.9140623192958274,-0.2941176470588235,0.5294117647058822,Equities
2020-02-28,XLK,0.005652439067364012,0.2926018598438478,-0.1332874864843694,0.8667125135156306,0.016743023008067924,1.0497789235765698,0.2941176470588236,0.6470588235294117,Equities
2020-02-28,XLI,-0.10478664221295741,0.2950431438664929,-0.13657838746475226,0.8634216125352477,-0.30665024242219213,0.2504149300016135,-0.5882352941176471,-0.3529411764705882,Equities
2020-02-28,XLF,-0.11358669282527323,0.3115111708257045,-0.1469362459105179,0.8530637540894821,-0.3110536625036528,0.3425913252241272,-0.7058823529411764,-0.23529411764705888,Equities
2020-02-28,XLE,-0.20056508700262332,0.3894878328791961,-0.2504966855413725,0.7495033144586275,-0.38595351326359373,-0.30750327395090493,-0.9705882352941176,-0.9705882352941176,Equities
2020-02-28,XLB,-0.11707792367730563,0.30962609546183717,-0.13799859990514207,0.8620014000948579,-0.32594582824003404,0.1488205419614279,-0.8235294117647058,-0.6470588235294117,Equities
2020-02-28,VUG,-0.0066984447963275295,0.2729158698883624,-0.1217512566949902,0.8782487433050098,-0.02155572970849612,1.1053989962819177,0.17647058823529416,0.7058823529411764,Equities
2020-02-28,VTV,-0.09647180946943257,0.27950303226864065,-0.13075712281237473,0.8692428771876253,-0.30002333981875196,0.3511833355063421,-0.5294117647058824,-0.17647058823529416,Equities
2020-02-28,VNQ,-0.05160496136281967,0.3040444721236605,-0.12292839678305756,0.8770716032169424,-0.14886390099547028,0.7610754629024961,-0.05882352941176472,0.3529411764705883,REITs
2020-02-28,TLT,0.11155655311886137,0.13643311515452766,0.0,1.0,0.8176647802295619,0.60018516838338,0.8235294117647058,0.17647058823529416,Bonds
2020-02-28,XLY,-0.05094413563316025,0.26318263559979094,-0.12043439249841692,0.8795656075015831,-0.17025708973810136,0.8945370036069972,-0.11764705882352944,0.47058823529411775,Equities
2020-02-28,IEF,0.05541468046598186,0.06532448768753803,0.0,1.0,0.8482987380022474,0.5980732092474883,0.8823529411764706,0.11764705882352944,Bonds
2020-02-28,EEM,-0.027138265844949827,0.23581669427853502,-0.12351291637540496,0.876487083624595,-0.10086792013534793,0.1530008002993473,0.0,-0.5294117647058824,Equities
2020-02-28,QQQ,0.005588536676222278,0.2749333027569532,-0.12291147121862644,0.8770885287813736,0.017828474623613345,1.1111148171951248,0.3529411764705883,0.7647058823529411,Equities
2020-02-28,EFA,-0.07683841419876458,0.2107754014783176,-0.11565787661738658,0.8843421233826134,-0.3223879347082082,0.15291579232844477,-0.7647058823529411,-0.5882352941176471,Equities
2020-02-28,EWJ,-0.09823583503608047,0.1777753555201634,-0.1175391545220037,0.8824608454779963,-0.48763383309529745,-0.29056938375564756,-0.9705882352941176,-0.9705882352941176,Equities
2020-02-28,GLD,0.07630932994258965,0.13579710635909262,-0.0408532138985378,0.9591467861014622,0.5389794416564916,1.3586786372507051,0.588235294117647,0.9705882352941178,Commodities
2020-02-28,LQD,0.04110310879179124,0.03,0.0,1.0,1.3701036263930415,1.3928859988429003,0.9705882352941178,0.9705882352941178,Bonds
2020-02-28,SHY,0.016179240124398975,0.03,0.0,1.0,0.5393080041466325,0.2746266806559058,0.6470588235294117,-0.2941176470588235,Bonds
2020-02-28,IWM,-0.09212595767314835,0.2975220797084351,-0.1345008282830883,0.8654991717169117,-0.26799671519463564,0.46453443773306685,-0.3529411764705882,-0.05882352941176472,Equities
2020-02-28,IAU,0.07796853993412434,0.1383986063428687,-0.040738404950267704,0.9592615950497323,0.540411698912752,1.3044357209086537,0.7058823529411764,0.8823529411764706,Commodities
2020-02-28,VWO,-0.024414199832459182,0.21799324484461008,-0.1174037920595733,0.8825962079404267,-0.09884655007263199,0.20008665245738075,0.05882352941176472,-0.47058823529411764,Equities
2020-02-28,USO,-0.18674699635675074,0.4335161128636747,-0.2830045834252275,0.7169954165747725,-0.3088622002130789,-0.22458692568970587,-0.6470588235294117,-0.8823529411764706,Commodities
2020-02-28,SLV,-0.024497508885285235,0.26610645261007815,-0.10127319931339862,0.8987268006866014,-0.08273594108416657,0.6245774567410171,0.11764705882352944,0.23529411764705888,Commodities
2020-02-28,DBA,-0.04089661332291339,0.14009462550325924,-0.07687653359242874,0.9231234664075713,-0.26947945589889577,0.10883849187832016,-0.4117647058823529,-0.7647058823529411,Commodities
2020-02-28,UUP,0.005616008647883586,0.04815342847609408,-0.01118137108290207,0.9888186289170979,0.11532333515865278,0.4136194098226634,0.47058823529411775,-0.11764705882352944,FX
2020-02-28,MBB,0.017852818248790703,0.03,0.0,1.0,0.5950939416263568,0.4650653045216465,0.7647058823529411,0.0,Bonds
2020-02-28,HYG,0.0012806690100324314,0.06514520235341106,-0.026696793395004303,0.9733032066049957,0.01913386111385598,0.9851624251640737,0.41176470588235303,0.588235294117647,Bonds
2020-02-28,BIL,0.003503880697712347,0.03,0.0,1.0,0.11679602325707825,0.12046325101677802,0.5294117647058822,-0.7058823529411764,Bonds
2020-02-28,VEA,-0.07222460798342323,0.21564049758791076,-0.11621131508016314,0.8837886849198369,-0.296007902145088,0.2004660217440726,-0.47058823529411764,-0.4117647058823529,Equities
2020-02-28,PDBC,-0.09635054765708173,0.21540903771630174,-0.15673430860861948,0.8432656913913805,-0.37718524741284987,-0.22437032449908031,-0.8823529411764706,-0.8235294117647058,Commodities
2020-03-06,TIP,0.053953866858123645,0.04889636430143713,0.0,1.0,1.1034331003734335,1.0400726518884214,0.8235294117647058,0.9705882352941178,Bonds
2020-03-06,SPY,-0.05064796445001485,0.26840183269509976,-0.11889818837286115,0.8811018116271389,-0.16626568002175102,-0.17277326863998285,-0.11764705882352944,-0.17647058823529416,Equities
2020-03-06,XLV,-0.02213644555965999,0.28414824244079623,-0.07024603740685043,0.9297539625931496,-0.07243207911486434,-0.19821109909924337,0.05882352941176472,-0.23529411764705888,Equities
2020-03-06,XLU,0.06999102783322164,0.32327676483165213,-0.046597617213907094,0.9534023827860929,0.20641635888861676,-0.01894278919849755,0.5294117647058822,0.23529411764705888,Equities
2020-03-06,XLP,-0.009987243876261043,0.26730441172674396,-0.05016227140676388,0.9498377285932361,-0.0354886063310918,-0.21654139682543921,0.17647058823529416,-0.2941176470588235,Equities
2020-03-06,XLK,0.016409099025393337,0.29259073963685345,-0.1279914339280408,0.8720085660719592,0.048904059401966606,0.016743023008067924,0.2941176470588236,0.2941176470588236,Equities
2020-03-06,XLI,-0.10232841665704295,0.2949778911595373,-0.1440218703524282,0.8559781296475718,-0.29694051427237295,-0.30665024242219213,-0.47058823529411764,-0.5882352941176471,Equities
2020-03-06,XLF,-0.15414786769023026,0.3150113804972741,-0.18030164470932208,0.8196983552906779,-0.40111171036990567,-0.3110536625036528,-0.7647058823529411,-0.7058823529411764,Equities
2020-03-06,XLE,-0.2599121652460874,0.3932341638533642,-0.29635761752133605,0.703642382478664,-0.4650796700795877,-0.38595351326359373,-0.8823529411764706,-0.9705882352941176,Equities
2020-03-06,XLB,-0.10440746239546561,0.31302805593317906,-0.1247545625792752,0.8752454374207248,-0.2919295997986014,-0.32594582824003404,-0.3529411764705882,-0.8235294117647058,Equities
2020-03-06,VUG,-0.0007687250018613145,0.273064311094,-0.11800276687067845,0.8819972331293215,-0.0024829803717762735,-0.02155572970849612,0.23529411764705888,0.17647058823529416,Equities
2020-03-06,VTV,-0.09412175399330003,0.2800154538699308,-0.12523687112557602,0.874763128874424,-0.29403462873364405,-0.30002333981875196,-0.4117647058823529,-0.5294117647058824,Equities
2020-03-06,VNQ,-0.013212528261036693,0.31528412746718565,-0.08938422786296796,0.910615772137032,-0.03816093350769303,-0.14886390099547028,0.11764705882352944,-0.05882352941176472,REITs
2020-03-06,TLT,0.21114127102493985,0.1795713870694535,0.0,1.0,1.1758068725240505,0.8176647802295619,0.9705882352941178,0.8235294117647058,Bonds
2020-03-06,XLY,-0.055134191237187435,0.2634618758197816,-0.12939482863628815,0.8706051713637118,-0.18218997287822097,-0.17025708973810136,-0.23529411764705888,-0.11764705882352944,Equities
2020-03-06,IEF,0.08927406915937985,0.07770084569818198,0.0,1.0,1.148945913744008,0.8482987380022474,0.8823529411764706,0.8823529411764706,Bonds
2020-03-06,EEM,-0.04835818539472159,0.2340595557721877,-0.1319489349576013,0.8680510650423987,-0.1793448432255541,-0.10086792013534793,-0.17647058823529416,0.0,Equities
2020-03-06,QQQ,0.016931925841986883,0.27568553773277676,-0.1134502646958262,0.8865497353041738,0.05444969836594619,0.017828474623613345,0.3529411764705883,0.3529411764705883,Equities
2020-03-06,EFA,-0.09090664808442517,0.20870835149522013,-0.12262003340777161,0.8773799665922284,-0.3821585062979671,-0.3223879347082082,-0.6470588235294117,-0.7647058823529411,Equities
2020-03-06,EWJ,-0.12252646071241424,0.16690208662429115,-0.12353782680600112,0.8764621731939989,-0.6434299906118852,-0.48763383309529745,-0.9705882352941176,-0.9705882352941176,Equities
2020-03-06,GLD,0.1448191297899648,0.17238204219303982,0.0,1.0,0.8401056626756456,0.5389794416564916,0.7647058823529411,0.588235294117647,Commodities
2020-03-06,LQD,0.05998184492691516,0.038046331693932,0.0,1.0,1.5765473898888827,1.3701036263930415,0.9705882352941178,0.9705882352941178,Bonds
2020-03-06,SHY,0.023435911107487994,0.03,0.0,1.0,0.7811970369162665,0.5393080041466325,0.588235294117647,0.6470588235294117,Bonds
2020-03-06,IWM,-0.10987763414841123,0.2961411151188918,-0.14591609825812868,0.8540839017418713,-0.31689189273824775,-0.26799671519463564,-0.5294117647058824,-0.3529411764705882,Equities
2020-03-06,IAU,0.14613180202568343,0.17424782991142546,0.0,1.0,0.8386434545553072,0.540411698912752,0.7058823529411764,0.7058823529411764,Commodities
2020-03-06,VWO,-0.04764474865520962,0.21572579971406086,-0.12633413286677142,0.8736658671332286,-0.19295601501244689,-0.09884655007263199,-0.2941176470588235,0.05882352941176472,Equities
2020-03-06,USO,-0.29139612349958854,0.41834986211604164,-0.3376328270031935,0.6623671729968065,-0.4613631890982037,-0.3088622002130789,-0.8235294117647058,-0.6470588235294117,Commodities
2020-03-06,SLV,0.045219688865593355,0.2724827878210665,-0.06365742695368293,0.9363425730463171,0.15539007128981688,-0.08273594108416657,0.47058823529411775,0.11764705882352944,Commodities
2020-03-06,DBA,-0.0611277847841184,0.13998883725116992,-0.09019381389668624,0.9098061861033138,-0.3972776532145827,-0.26947945589889577,-0.7058823529411764,-0.4117647058823529,Commodities
2020-03-06,UUP,-0.00892767155148455,0.061914988002099325,-0.03018990807765931,0.9698100919223407,-0.13983925778527373,0.11532333515865278,0.0,0.47058823529411775,FX
2020-03-06,MBB,0.02477745964287359,0.03,0.0,1.0,0.8259153214291197,0.5950939416263568,0.6470588235294117,0.7647058823529411,Bonds
2020-03-06,HYG,-0.009635113674341,0.06611708839796168,-0.03362803732518482,0.9663719626748152,-0.14082749161644745,0.01913386111385598,-0.05882352941176472,0.41176470588235303,Bonds
2020-03-06,BIL,0.004381910114275245,0.03,0.0,1.0,0.1460636704758415,0.11679602325707825,0.41176470588235303,0.5294117647058822,Bonds
2020-03-06,VEA,-0.08811427714135689,0.21358050304302756,-0.12427224172241691,0.8757277582775831,-0.36128821354870955,-0.296007902145088,-0.5882352941176471,-0.47058823529411764,Equities
2020-03-06,PDBC,-0.1310131174519712,0.2071388156245705,-0.1722289868651501,0.8277710131348499,-0.5235564403522119,-0.37718524741284987,-0.9705882352941176,-0.8823529411764706,Commodities
2020-03-13,TIP,-0.021070395282240084,0.15839511705037618,-0.06871215213567039,0.9312878478643296,-0.12388388885629155,1.1034331003734335,0.5294117647058822,0.8235294117647058,Bonds
2020-03-13,SPY,-0.1470941175699202,0.3271676397429031,-0.20225124710165276,0.7977487528983472,-0.3586667341008995,-0.16626568002175102,-0.05882352941176472,-0.11764705882352944,Equities
2020-03-13,XLV,-0.09171318974965093,0.31375616624402664,-0.1323571266248469,0.8676428733751531,-0.25361826807540144,-0.07243207911486434,0.0,0.05882352941176472,Equities
2020-03-13,XLU,-0.08284048001050592,0.45066511610927407,-0.18070765759541452,0.8192923424045855,-0.15060089740176577,0.20641635888861676,0.41176470588235303,0.5294117647058822,Equities
2020-03-13,XLP,-0.0908933115077224,0.3141008033435663,-0.12625422860562807,0.8737457713943719,-0.25284127175897764,-0.0354886063310918,0.05882352941176472,0.17647058823529416,Equities
2020-03-13,XLK,-0.05615534981362669,0.30955910799792247,-0.1742839723218187,0.8257160276781813,-0.14978842871358097,0.048904059401966606,0.47058823529411775,0.2941176470588236,Equities
2020-03-13,XLI,-0.22588568155027178,0.3932079120210738,-0.2563800890740736,0.7436199109259264,-0.4271864457927104,-0.29694051427237295,-0.2941176470588235,-0.47058823529411764,Equities
2020-03-13,XLF,-0.24560911466393787,0.357033848711037,-0.26050702422206273,0.7394929757779373,-0.5087086721237403,-0.40111171036990567,-0.7647058823529411,-0.7647058823529411,Equities
2020-03-13,XLE,-0.44493256575327433,0.6351654270505199,-0.4670530968638371,0.65,-0.4553241650487777,-0.4650796700795877,-0.5294117647058824,-0.8823529411764706,Equities
2020-03-13,XLB,-0.22623425210704728,0.40694707603452257,-0.2395356064434917,0.7604643935565083,-0.4227652770152869,-0.2919295997986014,-0.23529411764705888,-0.3529411764705882,Equities
2020-03-13,VUG,-0.0853181508706895,0.31698708326029124,-0.18702505029036465,0.8129749497096354,-0.21881497094461186,-0.0024829803717762735,0.17647058823529416,0.23529411764705888,Equities
2020-03-13,VTV,-0.19472930817041778,0.3447559015790371,-0.21685745793482547,0.7831425420651745,-0.442344292633413,-0.29403462873364405,-0.3529411764705882,-0.4117647058823529,Equities
2020-03-13,VNQ,-0.10393151006541779,0.3984246743628324,-0.19553796503055543,0.8044620349694446,-0.20984883583925162,-0.03816093350769303,0.23529411764705888,0.11764705882352944,REITs
2020-03-13,TLT,0.11241801923875006,0.26145220787525064,-0.0769321536506421,0.9230678463493579,0.39689647202782957,1.1758068725240505,0.8235294117647058,0.9705882352941178,Bonds
2020-03-13,XLY,-0.1667021211249725,0.3392613808579489,-0.2231755567623236,0.7768244432376764,-0.3817065240433844,-0.18218997287822097,-0.11764705882352944,-0.23529411764705888,Equities
2020-03-13,IEF,0.05986575603705413,0.10093654336892377,-0.025332097303706003,0.974667902696294,0.5780783543052065,1.148945913744008,0.9705882352941178,0.8823529411764706,Bonds
2020-03-13,EEM,-0.16902337057474437,0.29592569542916247,-0.2182565611854942,0.7817434388145058,-0.44650705563602766,-0.1793448432255541,-0.47058823529411764,-0.17647058823529416,Equities
2020-03-13,QQQ,-0.06966101069258335,0.3169918261542377,-0.1802762353804589,0.8197237646195411,-0.18013961629516026,0.05444969836594619,0.2941176470588236,0.3529411764705883,Equities
2020-03-13,EFA,-0.23189710193457191,0.35492595927714504,-0.2482238668211968,0.7517761331788032,-0.49118612496758357,-0.3821585062979671,-0.6470588235294117,-0.6470588235294117,Equities
2020-03-13,EWJ,-0.2290131566103223,0.28677802903092176,-0.2290131566103223,0.7709868433896777,-0.6156891840924819,-0.6434299906118852,-0.8823529411764706,-0.9705882352941176,Equities
2020-03-13,GLD,0.03042068058038483,0.27223351655156414,-0.09057444618247956,0.9094255538175204,0.10162357903157831,0.8401056626756456,0.6470588235294117,0.7647058823529411,Commodities
2020-03-13,LQD,-0.03404068524062809,0.1871859066932428,-0.08356299835732173,0.9164370016426783,-0.1666586126428156,1.5765473898888827,0.3529411764705883,0.9705882352941178,Bonds
2020-03-13,SHY,0.023781531012891266,0.03,0.0,1.0,0.7927177004297089,0.7811970369162665,0.9705882352941178,0.588235294117647,Bonds
2020-03-13,IWM,-0.26585257351801417,0.4647406705548564,-0.2933697469748261,0.7066302530251739,-0.40422429796845966,-0.31689189273824775,-0.17647058823529416,-0.5294117647058824,Equities
2020-03-13,IAU,0.030453279650204168,0.27350866236787874,-0.09062498807907104,0.909375011920929,0.10125255743339909,0.8386434545553072,0.588235294117647,0.7058823529411764,Commodities
2020-03-13,VWO,-0.16789559775340424,0.29468674485716834,-0.21803544276716924,0.7819645572328308,-0.4455185346806703,-0.19295601501244689,-0.4117647058823529,-0.2941176470588235,Equities
2020-03-13,USO,-0.44275419009684425,0.5676746972244606,-0.47192717170015663,0.65,-0.5069632748650685,-0.4613631890982037,-0.7058823529411764,-0.8235294117647058,Commodities
2020-03-13,SLV,-0.13573235804883055,0.4318885633437302,-0.20775468539400377,0.7922453146059962,-0.24898395982536395,0.15539007128981688,0.11764705882352944,0.47058823529411775,Commodities
2020-03-13,DBA,-0.12492072526329578,0.16134086855885635,-0.1374092928406927,0.8625907071593073,-0.6678745299081565,-0.3972776532145827,-0.9705882352941176,-0.7058823529411764,Commodities
2020-03-13,UUP,0.04986284365903959,0.12336383136655214,0.0,1.0,0.40419337748097045,-0.13983925778527373,0.8823529411764706,0.0,FX
2020-03-13,MBB,0.009496018897368508,0.03312625544243374,-0.013086310715136662,0.9869136892848633,0.2829100638859351,0.8259153214291197,0.7647058823529411,0.6470588235294117,Bonds
2020-03-13,HYG,-0.07509202942183191,0.13422174998334713,-0.09043971672745765,0.9095602832725423,-0.5088648267579999,-0.14082749161644745,-0.8235294117647058,-0.05882352941176472,Bonds
2020-03-13,BIL,0.005039964880765524,0.03,0.0,1.0,0.1679988293588508,0.1460636704758415,0.7058823529411764,0.41176470588235303,Bonds
2020-03-13,VEA,-0.23350499906753908,0.36541444563844094,-0.25302282176273183,0.7469771782372682,-0.4773289818989501,-0.36128821354870955,-0.5882352941176471,-0.5882352941176471,Equities
2020-03-13,PDBC,-0.2259440805749604,0.27301224895679727,-0.25446971257335094,0.7455302874266491,-0.6169985265388448,-0.5235564403522119,-0.9705882352941176,-0.9705882352941176,Commodities
2020-03-20,TIP,-0.005199646548419312,0.16192428332919917,-0.054512532681042614,0.9454874673189574,-0.030361107950830836,-0.12388388885629155,0.5294117647058822,0.5294117647058822,Bonds
2020-03-20,SPY,-0.2824327515410031,0.4298563497858695,-0.31828988784072554,0.6817101121592745,-0.4479107097670677,-0.3586667341008995,-0.05882352941176472,-0.05882352941176472,Equities
2020-03-20,XLV,-0.22487822190748163,0.3982125432685459,-0.24308547176955597,0.756914528230444,-0.42744407759555236,-0.25361826807540144,0.0,0.0,Equities
2020-03-20,XLU,-0.259637550338238,0.5695193675594279,-0.3206421779484093,0.6793578220515907,-0.3097116810556756,-0.15060089740176577,0.47058823529411775,0.41176470588235303,Equities
2020-03-20,XLP,-0.2012676891037416,0.3776199696922216,-0.22210227572900298,0.777897724270997,-0.4146117522616499,-0.25284127175897764,0.05882352941176472,0.05882352941176472,Equities
2020-03-20,XLK,-0.21473365556301627,0.4394127616906826,-0.29952948606329155,0.7004705139367084,-0.34230820582679394,-0.14978842871358097,0.3529411764705883,0.47058823529411775,Equities
2020-03-20,XLI,-0.3688605753017462,0.5325589027843878,-0.3927221557395387,0.65,-0.4502025460331178,-0.4271864457927104,-0.11764705882352944,-0.2941176470588235,Equities
2020-03-20,XLF,-0.3836373147711408,0.4956407064007332,-0.39332671383973195,0.65,-0.5031149608596245,-0.5087086721237403,-0.47058823529411764,-0.7647058823529411,Equities
2020-03-20,XLE,-0.5659492498278644,0.7009719061371177,-0.5718542784905347,0.65,-0.5247956575254716,-0.4553241650487777,-0.5882352941176471,-0.5294117647058824,Equities
2020-03-20,XLB,-0.3318002332617964,0.4586685572160647,-0.33485917928527265,0.6651408207147274,-0.48116199812041427,-0.4227652770152869,-0.2941176470588235,-0.23529411764705888,Equities
2020-03-20,VUG,-0.2300039823671477,0.42416855573817586,-0.30222903871394113,0.6977709612860589,-0.37836397277645256,-0.21881497094461186,0.11764705882352944,0.17647058823529416,Equities
2020-03-20,VTV,-0.33203262283138335,0.4550218124182781,-0.34044660020547746,0.6595533997945225,-0.48128076337101416,-0.442344292633413,-0.3529411764705882,-0.3529411764705882,Equities
2020-03-20,VNQ,-0.3431719079692518,0.6760619438534078,-0.3959449173282792,0.65,-0.3299427548141664,-0.20984883583925162,0.41176470588235303,0.23529411764705888,REITs
2020-03-20,TLT,0.17036737459322504,0.2610333181654163,-0.0440128330445424,0.9559871669554576,0.6239395986829798,0.39689647202782957,0.8823529411764706,0.8235294117647058,Bonds
2020-03-20,XLY,-0.29498212725703155,0.4308644871749571,-0.33320689158264616,0.6667931084173538,-0.45650559611196406,-0.3817065240433844,-0.17647058823529416,-0.11764705882352944,Equities
2020-03-20,IEF,0.0830854269628376,0.09999842223895451,-0.01046516016133392,0.9895348398386661,0.8221722185389779,0.5780783543052065,0.9705882352941178,0.9705882352941178,Bonds
2020-03-20,EEM,-0.29701872536136664,0.37684929387971305,-0.32165263302122393,0.6783473669787761,-0.5346483954314811,-0.44650705563602766,-0.7058823529411764,-0.47058823529411764,Equities
2020-03-20,QQQ,-0.1919602869576551,0.3831357660584592,-0.2725025191533593,0.7274974808466407,-0.3644938362736522,-0.18013961629516026,0.23529411764705888,0.2941176470588236,Equities
2020-03-20,EFA,-0.31989024452583026,0.39907976561023806,-0.33148622830614927,0.6685137716938507,-0.5358603776090441,-0.49118612496758357,-0.8235294117647058,-0.6470588235294117,Equities
2020-03-20,EWJ,-0.24590443723282562,0.2845789172754491,-0.24834204240228774,0.7516579575977123,-0.649507099205576,-0.6156891840924819,-0.8823529411764706,-0.8823529411764706,Equities
2020-03-20,GLD,0.004228758026257218,0.27663006408832597,-0.11069503080667609,0.8893049691933239,0.013594529353345867,0.10162357903157831,0.588235294117647,0.6470588235294117,Commodities
2020-03-20,LQD,-0.15949885815147768,0.3360824952986623,-0.2050349987733613,0.7949650012266387,-0.37727644771667945,-0.1666586126428156,0.17647058823529416,0.3529411764705883,Bonds
2020-03-20,SHY,0.02630894176467602,0.03,0.0,1.0,0.8769647254892007,0.7927177004297089,0.9705882352941178,0.9705882352941178,Bonds
2020-03-20,IWM,-0.38904636841646756,0.530799877903459,-0.40024859219178877,0.65,-0.4764133339094274,-0.40422429796845966,-0.23529411764705888,-0.17647058823529416,Equities
2020-03-20,IAU,0.007790344020451867,0.2779028048911877,-0.11062502861022949,0.8893749713897705,0.024931511551381083,0.10125255743339909,0.6470588235294117,0.588235294117647,Commodities
2020-03-20,VWO,-0.29498643612524955,0.37892413868385655,-0.3221521385939561,0.6778478614060439,-0.527693816408244,-0.4455185346806703,-0.6470588235294117,-0.4117647058823529,Equities
2020-03-20,USO,-0.6088677741521038,0.8069869601971045,-0.6251896856724257,0.65,-0.4904218689013304,-0.5069632748650685,-0.4117647058823529,-0.7058823529411764,Commodities
2020-03-20,SLV,-0.2755611457409288,0.5241767869686884,-0.3275463296399427,0.6724536703600573,-0.3535107018639863,-0.24898395982536395,0.2941176470588236,0.11764705882352944,Commodities
2020-03-20,DBA,-0.14502238068806728,0.15859361188806143,-0.15314774220914773,0.8468522577908523,-0.7743851032447501,-0.6678745299081565,-0.9705882352941176,-0.9705882352941176,Commodities
2020-03-20,UUP,0.06607291511761693,0.1278912425734031,0.0,1.0,0.5166336160952884,0.40419337748097045,0.8235294117647058,0.8823529411764706,FX
2020-03-20,MBB,0.0033039721162175795,0.036319077459999315,-0.019719786589064148,0.9802802134109359,0.08917678304898252,0.2829100638859351,0.7058823529411764,0.7647058823529411,Bonds
2020-03-20,HYG,-0.19797502280751766,0.29313551373881896,-0.2074724664319445,0.7925275335680555,-0.5352495660881218,-0.5088648267579999,-0.7647058823529411,-0.8235294117647058,Bonds
2020-03-20,BIL,0.004984105131771832,0.03,0.0,1.0,0.16613683772572774,0.1679988293588508,0.7647058823529411,0.7058823529411764,Bonds
2020-03-20,VEA,-0.32853871192501904,0.41577112856427767,-0.3414688200480045,0.6585311799519955,-0.520365582793091,-0.4773289818989501,-0.5294117647058824,-0.5882352941176471,Equities
2020-03-20,PDBC,-0.3019856243457403,0.29248180236459836,-0.31704423021953343,0.6829557697804666,-0.705147543779781,-0.6169985265388448,-0.9705882352941176,-0.9705882352941176,Commodities
2020-03-27,TIP,0.031962270797011305,0.1785804421781968,-0.018687427759956465,0.9813125722400435,0.175635012366866,-0.030361107950830836,0.6470588235294117,0.5294117647058822,Bonds
2020-03-27,SPY,-0.2104622019184046,0.4979464571580937,-0.2449343651273077,0.7550656348726923,-0.3191362722313164,-0.4479107097670677,-0.23529411764705888,-0.05882352941176472,Equities
2020-03-27,XLV,-0.1649638080117347,0.44147197885520784,-0.18267315898497072,0.8173268410150293,-0.30540862057354196,-0.42744407759555236,-0.11764705882352944,0.0,Equities
2020-03-27,XLU,-0.12647668233046916,0.6798920864352573,-0.2010595002662542,0.7989404997337458,-0.14862262085674896,-0.3097116810556756,0.41176470588235303,0.47058823529411775,Equities
2020-03-27,XLP,-0.14914714190616296,0.41152411214377943,-0.16937116697192856,0.8306288330280714,-0.3010416954321858,-0.4146117522616499,0.0,0.05882352941176472,Equities
2020-03-27,XLK,-0.14045943090325896,0.49854047819340797,-0.2251827306941735,0.7748172693058265,-0.21829800680395897,-0.34230820582679394,0.2941176470588236,0.3529411764705883,Equities
2020-03-27,XLI,-0.27536989298362213,0.6395850389749135,-0.29882777515641634,0.7011722248435837,-0.30188592407934534,-0.4502025460331178,-0.05882352941176472,-0.11764705882352944,Equities
2020-03-27,XLF,-0.3114022237022247,0.5773660045811277,-0.3202389182191654,0.6797610817808346,-0.3666289853805169,-0.5031149608596245,-0.47058823529411764,-0.47058823529411764,Equities
2020-03-27,XLE,-0.5163729468247857,0.7766599571993527,-0.5204646073874438,0.65,-0.4321613497964312,-0.5247956575254716,-0.7058823529411764,-0.5882352941176471,Equities
