,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_balanced_sector_breadth_sleeve,cash::BIL
2016-02-12,0.031084522472724654,0.02378252882631779,0.0599900280768616,0.03627106012363658,0.08688426951323894,0.049933014465668,0.11205457652155247,0.6
2016-02-19,0.031084522472724654,0.02378252882631779,0.0599900280768616,0.03627106012363658,0.08688426951323894,0.049933014465668,0.11205457652155247,0.6
2016-02-26,0.030091848103021457,0.022718947593671036,0.06114413594575052,0.030427287672279413,0.08402170069877901,0.0543762700993492,0.1172198098871494,0.6
2016-03-04,0.030091848103021457,0.022718947593671036,0.06114413594575052,0.030427287672279413,0.08402170069877901,0.0543762700993492,0.1172198098871494,0.6
2016-03-11,0.030091848103021457,0.022718947593671036,0.06114413594575052,0.030427287672279413,0.08402170069877901,0.0543762700993492,0.1172198098871494,0.6
2016-03-18,0.030091848103021457,0.022718947593671036,0.06114413594575052,0.030427287672279413,0.08402170069877901,0.0543762700993492,0.1172198098871494,0.6
2016-03-25,0.06883327157124942,0.05139769700088953,0.13705067329553705,0.06258552981125447,0.1484888304345618,0.10552569070871085,0.2373388823051907,0.18877942487260613
2016-04-01,0.06883327157124942,0.05139769700088953,0.13705067329553705,0.06258552981125447,0.1484888304345618,0.10552569070871085,0.2373388823051907,0.18877942487260613
2016-04-08,0.06883327157124942,0.05139769700088953,0.13705067329553705,0.06258552981125447,0.1484888304345618,0.10552569070871085,0.2373388823051907,0.18877942487260613
2016-04-15,0.06883327157124942,0.05139769700088953,0.13705067329553705,0.06258552981125447,0.1484888304345618,0.10552569070871085,0.2373388823051907,0.18877942487260613
2016-04-22,0.06883327157124942,0.05139769700088953,0.13705067329553705,0.06258552981125447,0.1484888304345618,0.10552569070871085,0.2373388823051907,0.18877942487260613
2016-04-29,0.09031213546416726,0.07832859853233486,0.1398599739461161,0.119615012751432,0.1670854584993164,0.13305796326086822,0.2392677972909016,0.03247306025486352
2016-05-06,0.09031213546416726,0.07832859853233486,0.1398599739461161,0.119615012751432,0.1670854584993164,0.13305796326086822,0.2392677972909016,0.03247306025486352
2016-05-13,0.09031213546416726,0.07832859853233486,0.1398599739461161,0.119615012751432,0.1670854584993164,0.13305796326086822,0.2392677972909016,0.03247306025486352
2016-05-20,0.09031213546416726,0.07832859853233486,0.1398599739461161,0.119615012751432,0.1670854584993164,0.13305796326086822,0.2392677972909016,0.03247306025486352
2016-05-27,0.022311209173579587,0.14436632274218536,0.07340454232697188,0.24343436606991015,0.14916396376679295,0.08806492335196439,0.21560098479622655,0.06365368777236913
2016-06-03,0.022311209173579587,0.14436632274218536,0.07340454232697188,0.24343436606991015,0.14916396376679295,0.08806492335196439,0.21560098479622655,0.06365368777236913
2016-06-10,0.022311209173579587,0.14436632274218536,0.07340454232697188,0.24343436606991015,0.14916396376679295,0.08806492335196439,0.21560098479622655,0.06365368777236913
2016-06-17,0.022311209173579587,0.14436632274218536,0.07340454232697188,0.24343436606991015,0.14916396376679295,0.08806492335196439,0.21560098479622655,0.06365368777236913
2016-06-24,0.0652191624303892,0.11953991311620858,0.11380706314298243,0.18351487556709425,0.1465687642066607,0.10135844566086617,0.21844577202095997,0.05154600385483876
2016-07-01,0.0652191624303892,0.11953991311620858,0.11380706314298243,0.18351487556709425,0.1465687642066607,0.10135844566086617,0.21844577202095997,0.05154600385483876
2016-07-08,0.0652191624303892,0.11953991311620858,0.11380706314298243,0.18351487556709425,0.1465687642066607,0.10135844566086617,0.21844577202095997,0.05154600385483876
2016-07-15,0.0652191624303892,0.11953991311620858,0.11380706314298243,0.18351487556709425,0.1465687642066607,0.10135844566086617,0.21844577202095997,0.05154600385483876
2016-07-22,0.0652191624303892,0.11953991311620858,0.11380706314298243,0.18351487556709425,0.1465687642066607,0.10135844566086617,0.21844577202095997,0.05154600385483876
2016-07-29,0.09503266727327336,0.08002572932061067,0.17696967989628665,0.07887059023067514,0.1491180188984936,0.12648649271837195,0.2934968216622886,0.0
2016-08-05,0.09503266727327336,0.08002572932061067,0.17696967989628665,0.07887059023067514,0.1491180188984936,0.12648649271837195,0.2934968216622886,0.0
2016-08-12,0.09503266727327336,0.08002572932061067,0.17696967989628665,0.07887059023067514,0.1491180188984936,0.12648649271837195,0.2934968216622886,0.0
2016-08-19,0.09503266727327336,0.08002572932061067,0.17696967989628665,0.07887059023067514,0.1491180188984936,0.12648649271837195,0.2934968216622886,0.0
2016-08-26,0.09559329499725369,0.07493605359493913,0.17714174199449004,0.06764828638344597,0.14247318059750713,0.13032436322734475,0.31188307920501934,0.0
2016-09-02,0.09559329499725369,0.07493605359493913,0.17714174199449004,0.06764828638344597,0.14247318059750713,0.13032436322734475,0.31188307920501934,0.0
2016-09-09,0.09559329499725369,0.07493605359493913,0.17714174199449004,0.06764828638344597,0.14247318059750713,0.13032436322734475,0.31188307920501934,0.0
2016-09-16,0.09559329499725369,0.07493605359493913,0.17714174199449004,0.06764828638344597,0.14247318059750713,0.13032436322734475,0.31188307920501934,0.0
2016-09-23,0.09559329499725369,0.07493605359493913,0.17714174199449004,0.06764828638344597,0.14247318059750713,0.13032436322734475,0.31188307920501934,0.0
2016-09-30,0.0857634631879175,0.08560501636231282,0.14700501509894465,0.07076662283944167,0.15251636961650522,0.13570160587884575,0.3226419070160324,0.0
2016-10-07,0.0857634631879175,0.08560501636231282,0.14700501509894465,0.07076662283944167,0.15251636961650522,0.13570160587884575,0.3226419070160324,0.0
2016-10-14,0.0857634631879175,0.08560501636231282,0.14700501509894465,0.07076662283944167,0.15251636961650522,0.13570160587884575,0.3226419070160324,0.0
2016-10-21,0.0857634631879175,0.08560501636231282,0.14700501509894465,0.07076662283944167,0.15251636961650522,0.13570160587884575,0.3226419070160324,0.0
2016-10-28,0.08411802192956161,0.08661365097501456,0.14312536133571604,0.0722981473961228,0.15000732314532028,0.1376059834237732,0.32623151179449156,0.0
2016-11-04,0.08411802192956161,0.08661365097501456,0.14312536133571604,0.0722981473961228,0.15000732314532028,0.1376059834237732,0.32623151179449156,0.0
2016-11-11,0.08411802192956161,0.08661365097501456,0.14312536133571604,0.0722981473961228,0.15000732314532028,0.1376059834237732,0.32623151179449156,0.0
2016-11-18,0.08411802192956161,0.08661365097501456,0.14312536133571604,0.0722981473961228,0.15000732314532028,0.1376059834237732,0.32623151179449156,0.0
2016-11-25,0.09457340161018289,0.09069168304687263,0.1330282687389947,0.09944078545785824,0.12979785226621368,0.1334523824785384,0.27604760581987275,0.04296802058146665
2016-12-02,0.09457340161018289,0.09069168304687263,0.1330282687389947,0.09944078545785824,0.12979785226621368,0.1334523824785384,0.27604760581987275,0.04296802058146665
2016-12-09,0.09457340161018289,0.09069168304687263,0.1330282687389947,0.09944078545785824,0.12979785226621368,0.1334523824785384,0.27604760581987275,0.04296802058146665
2016-12-16,0.09457340161018289,0.09069168304687263,0.1330282687389947,0.09944078545785824,0.12979785226621368,0.1334523824785384,0.27604760581987275,0.04296802058146665
2016-12-23,0.09457340161018289,0.09069168304687263,0.1330282687389947,0.09944078545785824,0.12979785226621368,0.1334523824785384,0.27604760581987275,0.04296802058146665
2016-12-30,0.09655695053144021,0.08197879572004993,0.14537359751287665,0.07518024167692725,0.11805447923786669,0.13803296609921778,0.3448229692216215,0.0
2017-01-06,0.09655695053144021,0.08197879572004993,0.14537359751287665,0.07518024167692725,0.11805447923786669,0.13803296609921778,0.3448229692216215,0.0
2017-01-13,0.09655695053144021,0.08197879572004993,0.14537359751287665,0.07518024167692725,0.11805447923786669,0.13803296609921778,0.3448229692216215,0.0
2017-01-20,0.09655695053144021,0.08197879572004993,0.14537359751287665,0.07518024167692725,0.11805447923786669,0.13803296609921778,0.3448229692216215,0.0
2017-01-27,0.09530225720275101,0.07944765319865134,0.14344333598030887,0.0717054441137898,0.11317559263629641,0.13869996208384058,0.358225754784362,0.0
2017-02-03,0.09530225720275101,0.07944765319865134,0.14344333598030887,0.0717054441137898,0.11317559263629641,0.13869996208384058,0.358225754784362,0.0
2017-02-10,0.09530225720275101,0.07944765319865134,0.14344333598030887,0.0717054441137898,0.11317559263629641,0.13869996208384058,0.358225754784362,0.0
2017-02-17,0.09530225720275101,0.07944765319865134,0.14344333598030887,0.0717054441137898,0.11317559263629641,0.13869996208384058,0.358225754784362,0.0
2017-02-24,0.09379979033576666,0.07894001691799801,0.14135526999428943,0.07102010118544055,0.11043955691889215,0.1377963894280036,0.36664887521960954,0.0
2017-03-03,0.09379979033576666,0.07894001691799801,0.14135526999428943,0.07102010118544055,0.11043955691889215,0.1377963894280036,0.36664887521960954,0.0
2017-03-10,0.09379979033576666,0.07894001691799801,0.14135526999428943,0.07102010118544055,0.11043955691889215,0.1377963894280036,0.36664887521960954,0.0
2017-03-17,0.09379979033576666,0.07894001691799801,0.14135526999428943,0.07102010118544055,0.11043955691889215,0.1377963894280036,0.36664887521960954,0.0
2017-03-24,0.09379979033576666,0.07894001691799801,0.14135526999428943,0.07102010118544055,0.11043955691889215,0.1377963894280036,0.36664887521960954,0.0
2017-03-31,0.0935853985003898,0.07980961084540769,0.13844820004107483,0.07089412759242744,0.10631465633678412,0.13164453882455357,0.37930346785936253,0.0
2017-04-07,0.0935853985003898,0.07980961084540769,0.13844820004107483,0.07089412759242744,0.10631465633678412,0.13164453882455357,0.37930346785936253,0.0
2017-04-14,0.0935853985003898,0.07980961084540769,0.13844820004107483,0.07089412759242744,0.10631465633678412,0.13164453882455357,0.37930346785936253,0.0
2017-04-21,0.0935853985003898,0.07980961084540769,0.13844820004107483,0.07089412759242744,0.10631465633678412,0.13164453882455357,0.37930346785936253,0.0
2017-04-28,0.09607371163627404,0.08125822323154912,0.1408269253370761,0.0718419380165752,0.10739844314102193,0.13264181275044543,0.36995894588705824,0.0
2017-05-05,0.09607371163627404,0.08125822323154912,0.1408269253370761,0.0718419380165752,0.10739844314102193,0.13264181275044543,0.36995894588705824,0.0
2017-05-12,0.09607371163627404,0.08125822323154912,0.1408269253370761,0.0718419380165752,0.10739844314102193,0.13264181275044543,0.36995894588705824,0.0
2017-05-19,0.09607371163627404,0.08125822323154912,0.1408269253370761,0.0718419380165752,0.10739844314102193,0.13264181275044543,0.36995894588705824,0.0
2017-05-26,0.0969065131703187,0.08157128289685445,0.14084871564488155,0.07220563786789023,0.10881781293114563,0.134135015192359,0.3655150222965505,0.0
2017-06-02,0.0969065131703187,0.08157128289685445,0.14084871564488155,0.07220563786789023,0.10881781293114563,0.134135015192359,0.3655150222965505,0.0
2017-06-09,0.0969065131703187,0.08157128289685445,0.14084871564488155,0.07220563786789023,0.10881781293114563,0.134135015192359,0.3655150222965505,0.0
2017-06-16,0.0969065131703187,0.08157128289685445,0.14084871564488155,0.07220563786789023,0.10881781293114563,0.134135015192359,0.3655150222965505,0.0
2017-06-23,0.0969065131703187,0.08157128289685445,0.14084871564488155,0.07220563786789023,0.10881781293114563,0.134135015192359,0.3655150222965505,0.0
2017-06-30,0.09762412682366307,0.08112327878192954,0.1411534394618126,0.06951639317755134,0.11091523699008776,0.1336174034166695,0.3660501213482862,0.0
2017-07-07,0.09762412682366307,0.08112327878192954,0.1411534394618126,0.06951639317755134,0.11091523699008776,0.1336174034166695,0.3660501213482862,0.0
2017-07-14,0.09762412682366307,0.08112327878192954,0.1411534394618126,0.06951639317755134,0.11091523699008776,0.1336174034166695,0.3660501213482862,0.0
2017-07-21,0.09762412682366307,0.08112327878192954,0.1411534394618126,0.06951639317755134,0.11091523699008776,0.1336174034166695,0.3660501213482862,0.0
2017-07-28,0.09729113415196232,0.08111983167728364,0.1410034657904497,0.06638616681890444,0.1122845198805806,0.13061487237997582,0.37130000930084356,0.0
2017-08-04,0.09729113415196232,0.08111983167728364,0.1410034657904497,0.06638616681890444,0.1122845198805806,0.13061487237997582,0.37130000930084356,0.0
2017-08-11,0.09729113415196232,0.08111983167728364,0.1410034657904497,0.06638616681890444,0.1122845198805806,0.13061487237997582,0.37130000930084356,0.0
2017-08-18,0.09729113415196232,0.08111983167728364,0.1410034657904497,0.06638616681890444,0.1122845198805806,0.13061487237997582,0.37130000930084356,0.0
2017-08-25,0.09693865645727624,0.09280358243914666,0.12688322196994256,0.09397795411390104,0.11661377426013633,0.12137337785160264,0.30476256994057943,0.04664686296741505
2017-09-01,0.09693865645727624,0.09280358243914666,0.12688322196994256,0.09397795411390104,0.11661377426013633,0.12137337785160264,0.30476256994057943,0.04664686296741505
2017-09-08,0.09693865645727624,0.09280358243914666,0.12688322196994256,0.09397795411390104,0.11661377426013633,0.12137337785160264,0.30476256994057943,0.04664686296741505
2017-09-15,0.09693865645727624,0.09280358243914666,0.12688322196994256,0.09397795411390104,0.11661377426013633,0.12137337785160264,0.30476256994057943,0.04664686296741505
2017-09-22,0.09693865645727624,0.09280358243914666,0.12688322196994256,0.09397795411390104,0.11661377426013633,0.12137337785160264,0.30476256994057943,0.04664686296741505
2017-09-29,0.08253143173452444,0.08896180670646836,0.1259885521556397,0.06496789530992977,0.1369462769625895,0.1267958670479562,0.373808170082892,0.0
2017-10-06,0.08253143173452444,0.08896180670646836,0.1259885521556397,0.06496789530992977,0.1369462769625895,0.1267958670479562,0.373808170082892,0.0
2017-10-13,0.08253143173452444,0.08896180670646836,0.1259885521556397,0.06496789530992977,0.1369462769625895,0.1267958670479562,0.373808170082892,0.0
2017-10-20,0.08253143173452444,0.08896180670646836,0.1259885521556397,0.06496789530992977,0.1369462769625895,0.1267958670479562,0.373808170082892,0.0
2017-10-27,0.0924074191745014,0.09354553516967207,0.12227472960728034,0.09038230853244157,0.12592184501655737,0.12155007241702442,0.30857645511040377,0.04534163497211907
2017-11-03,0.0924074191745014,0.09354553516967207,0.12227472960728034,0.09038230853244157,0.12592184501655737,0.12155007241702442,0.30857645511040377,0.04534163497211907
2017-11-10,0.0924074191745014,0.09354553516967207,0.12227472960728034,0.09038230853244157,0.12592184501655737,0.12155007241702442,0.30857645511040377,0.04534163497211907
2017-11-17,0.0924074191745014,0.09354553516967207,0.12227472960728034,0.09038230853244157,0.12592184501655737,0.12155007241702442,0.30857645511040377,0.04534163497211907
2017-11-24,0.0995169163885901,0.09794468854398324,0.12398612078525584,0.10461507629612479,0.12391930872918934,0.12201728431951477,0.2829531112536105,0.04504749368373151
2017-12-01,0.0995169163885901,0.09794468854398324,0.12398612078525584,0.10461507629612479,0.12391930872918934,0.12201728431951477,0.2829531112536105,0.04504749368373151
2017-12-08,0.0995169163885901,0.09794468854398324,0.12398612078525584,0.10461507629612479,0.12391930872918934,0.12201728431951477,0.2829531112536105,0.04504749368373151
2017-12-15,0.0995169163885901,0.09794468854398324,0.12398612078525584,0.10461507629612479,0.12391930872918934,0.12201728431951477,0.2829531112536105,0.04504749368373151
2017-12-22,0.0995169163885901,0.09794468854398324,0.12398612078525584,0.10461507629612479,0.12391930872918934,0.12201728431951477,0.2829531112536105,0.04504749368373151
2017-12-29,0.10223615971829345,0.09947567376885179,0.12560094985706716,0.1115218066141096,0.12174541685472365,0.12291424155838863,0.27106830379462915,0.04543744783393655
2018-01-05,0.10223615971829345,0.09947567376885179,0.12560094985706716,0.1115218066141096,0.12174541685472365,0.12291424155838863,0.27106830379462915,0.04543744783393655
2018-01-12,0.10223615971829345,0.09947567376885179,0.12560094985706716,0.1115218066141096,0.12174541685472365,0.12291424155838863,0.27106830379462915,0.04543744783393655
2018-01-19,0.10223615971829345,0.09947567376885179,0.12560094985706716,0.1115218066141096,0.12174541685472365,0.12291424155838863,0.27106830379462915,0.04543744783393655
2018-01-26,0.10399722871705014,0.10138139508635836,0.13019250766593643,0.11724036662525344,0.1245004851622224,0.1236209884752552,0.25810777348789055,0.04095925478003348
2018-02-02,0.10399722871705014,0.10138139508635836,0.13019250766593643,0.11724036662525344,0.1245004851622224,0.1236209884752552,0.25810777348789055,0.04095925478003348
2018-02-09,0.10399722871705014,0.10138139508635836,0.13019250766593643,0.11724036662525344,0.1245004851622224,0.1236209884752552,0.25810777348789055,0.04095925478003348
2018-02-16,0.10399722871705014,0.10138139508635836,0.13019250766593643,0.11724036662525344,0.1245004851622224,0.1236209884752552,0.25810777348789055,0.04095925478003348
2018-02-23,0.03547715310371592,0.03705021304590769,0.054379538984418545,0.03650066476290218,0.06315353066139454,0.05493970059784284,0.1184991988438183,0.6
2018-03-02,0.03547715310371592,0.03705021304590769,0.054379538984418545,0.03650066476290218,0.06315353066139454,0.05493970059784284,0.1184991988438183,0.6
2018-03-09,0.03547715310371592,0.03705021304590769,0.054379538984418545,0.03650066476290218,0.06315353066139454,0.05493970059784284,0.1184991988438183,0.6
2018-03-16,0.03547715310371592,0.03705021304590769,0.054379538984418545,0.03650066476290218,0.06315353066139454,0.05493970059784284,0.1184991988438183,0.6
2018-03-23,0.03547715310371592,0.03705021304590769,0.054379538984418545,0.03650066476290218,0.06315353066139454,0.05493970059784284,0.1184991988438183,0.6
2018-03-30,0.030393885480646473,0.0335261412895599,0.05435244363992656,0.03000962186451918,0.068796083580793,0.05608015602271513,0.1268416681218398,0.6
2018-04-06,0.030393885480646473,0.0335261412895599,0.05435244363992656,0.03000962186451918,0.068796083580793,0.05608015602271513,0.1268416681218398,0.6
2018-04-13,0.030393885480646473,0.0335261412895599,0.05435244363992656,0.03000962186451918,0.068796083580793,0.05608015602271513,0.1268416681218398,0.6
2018-04-20,0.030393885480646473,0.0335261412895599,0.05435244363992656,0.03000962186451918,0.068796083580793,0.05608015602271513,0.1268416681218398,0.6
2018-04-27,0.02781206668989938,0.03170463677905956,0.054448698496690165,0.02668584502032903,0.07285175386078618,0.05624225189328924,0.1302547472599465,0.5999999999999999
2018-05-04,0.02781206668989938,0.03170463677905956,0.054448698496690165,0.02668584502032903,0.07285175386078618,0.05624225189328924,0.1302547472599465,0.5999999999999999
2018-05-11,0.02781206668989938,0.03170463677905956,0.054448698496690165,0.02668584502032903,0.07285175386078618,0.05624225189328924,0.1302547472599465,0.5999999999999999
2018-05-18,0.02781206668989938,0.03170463677905956,0.054448698496690165,0.02668584502032903,0.07285175386078618,0.05624225189328924,0.1302547472599465,0.5999999999999999
2018-05-25,0.026318089175552634,0.03010712003847702,0.054763195772014654,0.02464961781817526,0.07709626392593738,0.05620045861033111,0.13086525465951193,0.6
2018-06-01,0.026318089175552634,0.03010712003847702,0.054763195772014654,0.02464961781817526,0.07709626392593738,0.05620045861033111,0.13086525465951193,0.6
2018-06-08,0.026318089175552634,0.03010712003847702,0.054763195772014654,0.02464961781817526,0.07709626392593738,0.05620045861033111,0.13086525465951193,0.6
2018-06-15,0.026318089175552634,0.03010712003847702,0.054763195772014654,0.02464961781817526,0.07709626392593738,0.05620045861033111,0.13086525465951193,0.6
2018-06-22,0.026318089175552634,0.03010712003847702,0.054763195772014654,0.02464961781817526,0.07709626392593738,0.05620045861033111,0.13086525465951193,0.6
2018-06-29,0.053324298211477585,0.06024518584558835,0.1158314577738714,0.04884422667539097,0.15737350292127467,0.10928571008481111,0.2619679065100207,0.19312771197756518
2018-07-06,0.053324298211477585,0.06024518584558835,0.1158314577738714,0.04884422667539097,0.15737350292127467,0.10928571008481111,0.2619679065100207,0.19312771197756518
2018-07-13,0.053324298211477585,0.06024518584558835,0.1158314577738714,0.04884422667539097,0.15737350292127467,0.10928571008481111,0.2619679065100207,0.19312771197756518
2018-07-20,0.053324298211477585,0.06024518584558835,0.1158314577738714,0.04884422667539097,0.15737350292127467,0.10928571008481111,0.2619679065100207,0.19312771197756518
2018-07-27,0.053031096409356014,0.06054343788820546,0.11727711031963937,0.048818293536988404,0.15607385658531478,0.10793997472302534,0.25816289600814657,0.19815333452932404
2018-08-03,0.053031096409356014,0.06054343788820546,0.11727711031963937,0.048818293536988404,0.15607385658531478,0.10793997472302534,0.25816289600814657,0.19815333452932404
2018-08-10,0.053031096409356014,0.06054343788820546,0.11727711031963937,0.048818293536988404,0.15607385658531478,0.10793997472302534,0.25816289600814657,0.19815333452932404
2018-08-17,0.053031096409356014,0.06054343788820546,0.11727711031963937,0.048818293536988404,0.15607385658531478,0.10793997472302534,0.25816289600814657,0.19815333452932404
2018-08-24,0.053031096409356014,0.06054343788820546,0.11727711031963937,0.048818293536988404,0.15607385658531478,0.10793997472302534,0.25816289600814657,0.19815333452932404
2018-08-31,0.07847167871978489,0.08798594527221161,0.13214612443660773,0.1152273152507737,0.16355169136029055,0.14065331576922113,0.25171416021606535,0.030249768975044944
2018-09-07,0.07847167871978489,0.08798594527221161,0.13214612443660773,0.1152273152507737,0.16355169136029055,0.14065331576922113,0.25171416021606535,0.030249768975044944
2018-09-14,0.07847167871978489,0.08798594527221161,0.13214612443660773,0.1152273152507737,0.16355169136029055,0.14065331576922113,0.25171416021606535,0.030249768975044944
2018-09-21,0.07847167871978489,0.08798594527221161,0.13214612443660773,0.1152273152507737,0.16355169136029055,0.14065331576922113,0.25171416021606535,0.030249768975044944
2018-09-28,0.060971380513579115,0.06594194606641868,0.11742448215983803,0.07406725561374984,0.13904932350454643,0.11975878913126228,0.2227868230106056,0.20000000000000007
2018-10-05,0.060971380513579115,0.06594194606641868,0.11742448215983803,0.07406725561374984,0.13904932350454643,0.11975878913126228,0.2227868230106056,0.20000000000000007
2018-10-12,0.060971380513579115,0.06594194606641868,0.11742448215983803,0.07406725561374984,0.13904932350454643,0.11975878913126228,0.2227868230106056,0.20000000000000007
2018-10-19,0.060971380513579115,0.06594194606641868,0.11742448215983803,0.07406725561374984,0.13904932350454643,0.11975878913126228,0.2227868230106056,0.20000000000000007
2018-10-26,0.028659608249879967,0.029803756147373506,0.060356834473700764,0.031012476446091588,0.0763953297374525,0.06196817901920803,0.11180381592629368,0.6
2018-11-02,0.028659608249879967,0.029803756147373506,0.060356834473700764,0.031012476446091588,0.0763953297374525,0.06196817901920803,0.11180381592629368,0.6
2018-11-09,0.028659608249879967,0.029803756147373506,0.060356834473700764,0.031012476446091588,0.0763953297374525,0.06196817901920803,0.11180381592629368,0.6
2018-11-16,0.028659608249879967,0.029803756147373506,0.060356834473700764,0.031012476446091588,0.0763953297374525,0.06196817901920803,0.11180381592629368,0.6
2018-11-23,0.028659608249879967,0.029803756147373506,0.060356834473700764,0.031012476446091588,0.0763953297374525,0.06196817901920803,0.11180381592629368,0.6
2018-11-30,0.02731525912842705,0.027725475005608992,0.06029963977241437,0.028225718702263147,0.07865641504437712,0.06564086867879054,0.11213662366811881,0.6
2018-12-07,0.02731525912842705,0.027725475005608992,0.06029963977241437,0.028225718702263147,0.07865641504437712,0.06564086867879054,0.11213662366811881,0.6
2018-12-14,0.02731525912842705,0.027725475005608992,0.06029963977241437,0.028225718702263147,0.07865641504437712,0.06564086867879054,0.11213662366811881,0.6
2018-12-21,0.02731525912842705,0.027725475005608992,0.06029963977241437,0.028225718702263147,0.07865641504437712,0.06564086867879054,0.11213662366811881,0.6
2018-12-28,0.02725626519193802,0.027448776129794607,0.0609720977333271,0.027058916563717107,0.08144909495975865,0.06138522650046291,0.11442962292100166,0.5999999999999999
2019-01-04,0.02725626519193802,0.027448776129794607,0.0609720977333271,0.027058916563717107,0.08144909495975865,0.06138522650046291,0.11442962292100166,0.5999999999999999
2019-01-11,0.02725626519193802,0.027448776129794607,0.0609720977333271,0.027058916563717107,0.08144909495975865,0.06138522650046291,0.11442962292100166,0.5999999999999999
2019-01-18,0.02725626519193802,0.027448776129794607,0.0609720977333271,0.027058916563717107,0.08144909495975865,0.06138522650046291,0.11442962292100166,0.5999999999999999
2019-01-25,0.027566111408091894,0.02792534385240347,0.06024362131839828,0.026529818405973606,0.08316897433928194,0.05905285463824024,0.1155132760376106,0.6
2019-02-01,0.027566111408091894,0.02792534385240347,0.06024362131839828,0.026529818405973606,0.08316897433928194,0.05905285463824024,0.1155132760376106,0.6
2019-02-08,0.027566111408091894,0.02792534385240347,0.06024362131839828,0.026529818405973606,0.08316897433928194,0.05905285463824024,0.1155132760376106,0.6
2019-02-15,0.027566111408091894,0.02792534385240347,0.06024362131839828,0.026529818405973606,0.08316897433928194,0.05905285463824024,0.1155132760376106,0.6
2019-02-22,0.05173181364250939,0.05291560303292208,0.11624868557940263,0.05918810042987288,0.18720620513172986,0.10046069757983112,0.2322488946037321,0.19999999999999996
2019-03-01,0.05173181364250939,0.05291560303292208,0.11624868557940263,0.05918810042987288,0.18720620513172986,0.10046069757983112,0.2322488946037321,0.19999999999999996
2019-03-08,0.05173181364250939,0.05291560303292208,0.11624868557940263,0.05918810042987288,0.18720620513172986,0.10046069757983112,0.2322488946037321,0.19999999999999996
2019-03-15,0.05173181364250939,0.05291560303292208,0.11624868557940263,0.05918810042987288,0.18720620513172986,0.10046069757983112,0.2322488946037321,0.19999999999999996
2019-03-22,0.05173181364250939,0.05291560303292208,0.11624868557940263,0.05918810042987288,0.18720620513172986,0.10046069757983112,0.2322488946037321,0.19999999999999996
2019-03-29,0.04957468117677016,0.05124728078400893,0.11429855013840261,0.06234305741221757,0.1968381128172088,0.09165046737826295,0.23404785029312897,0.19999999999999996
2019-04-05,0.04957468117677016,0.05124728078400893,0.11429855013840261,0.06234305741221757,0.1968381128172088,0.09165046737826295,0.23404785029312897,0.19999999999999996
2019-04-12,0.04957468117677016,0.05124728078400893,0.11429855013840261,0.06234305741221757,0.1968381128172088,0.09165046737826295,0.23404785029312897,0.19999999999999996
2019-04-19,0.04957468117677016,0.05124728078400893,0.11429855013840261,0.06234305741221757,0.1968381128172088,0.09165046737826295,0.23404785029312897,0.19999999999999996
2019-04-26,0.01941092276081382,0.14164708379028748,0.07154308550015133,0.24455903181138197,0.16966731193182982,0.07320802276697153,0.21589718849549494,0.06406735294306909
2019-05-03,0.01941092276081382,0.14164708379028748,0.07154308550015133,0.24455903181138197,0.16966731193182982,0.07320802276697153,0.21589718849549494,0.06406735294306909
2019-05-10,0.01941092276081382,0.14164708379028748,0.07154308550015133,0.24455903181138197,0.16966731193182982,0.07320802276697153,0.21589718849549494,0.06406735294306909
2019-05-17,0.01941092276081382,0.14164708379028748,0.07154308550015133,0.24455903181138197,0.16966731193182982,0.07320802276697153,0.21589718849549494,0.06406735294306909
2019-05-24,0.01941092276081382,0.14164708379028748,0.07154308550015133,0.24455903181138197,0.16966731193182982,0.07320802276697153,0.21589718849549494,0.06406735294306909
2019-05-31,0.031415500283166184,0.0846078553657108,0.08711195505215286,0.13780069216535162,0.18283581014167855,0.07045582948397171,0.20577235750796838,0.19999999999999996
2019-06-07,0.031415500283166184,0.0846078553657108,0.08711195505215286,0.13780069216535162,0.18283581014167855,0.07045582948397171,0.20577235750796838,0.19999999999999996
2019-06-14,0.031415500283166184,0.0846078553657108,0.08711195505215286,0.13780069216535162,0.18283581014167855,0.07045582948397171,0.20577235750796838,0.19999999999999996
2019-06-21,0.031415500283166184,0.0846078553657108,0.08711195505215286,0.13780069216535162,0.18283581014167855,0.07045582948397171,0.20577235750796838,0.19999999999999996
2019-06-28,0.017358042340382053,0.14521569325786063,0.07018578685348702,0.25523009901924365,0.17179320298956466,0.06849502424232008,0.20759020705149678,0.06413194424564506
2019-07-05,0.017358042340382053,0.14521569325786063,0.07018578685348702,0.25523009901924365,0.17179320298956466,0.06849502424232008,0.20759020705149678,0.06413194424564506
2019-07-12,0.017358042340382053,0.14521569325786063,0.07018578685348702,0.25523009901924365,0.17179320298956466,0.06849502424232008,0.20759020705149678,0.06413194424564506
2019-07-19,0.017358042340382053,0.14521569325786063,0.07018578685348702,0.25523009901924365,0.17179320298956466,0.06849502424232008,0.20759020705149678,0.06413194424564506
2019-07-26,0.05422946219579371,0.12035591048101382,0.11091696333059035,0.2040650988670252,0.1857371913226876,0.06622735450213124,0.20643843560174724,0.052029583699010784
