,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma
2019-01-04,0.01677863965971084,0.00441046115438597,0.0019115379485856797,0.006507418086764557,0.0044925852670488105,0.021766873096759183
2019-01-11,0.005821424365690771,-0.0015573761055555444,0.00015134163316747606,0.0016435249453143237,-0.002394286454425837,0.015110876892492069
2019-01-18,-0.008091907558593552,-0.008673715634562113,-0.0043304370421543585,-0.005727643381063285,-0.009431831573496387,0.0028421258939175576
2019-01-25,-0.003372440928148669,-0.0040097243903128655,4.535434412435667e-05,0.001436202896063893,-0.002513097267577125,0.00608370346994535
2019-02-01,-0.007642002657360551,-0.008840161609715885,0.002189600137030387,-0.00390900061825751,-0.00705242618100198,0.001131386067236186
2019-02-08,0.007820640653325408,0.004368437452185027,0.015106588996692975,0.012372500295528931,0.007386229735807201,0.011776129276828466
2019-02-15,0.018332056242272868,0.015626912863748933,0.026106519659614278,0.023424555229934464,0.018069910946807984,0.019209683065111356
2019-02-22,0.01875637451442976,0.017477961279353225,0.029447077932021937,0.025947459307540843,0.02315486974938558,0.019596766273303267
2019-03-01,0.019693476869914735,0.016191262727121656,0.02468240907037044,0.021739025206951,0.020441008724869793,0.022233821618587075
2019-03-08,0.015682634852294774,0.02282107287365738,0.023081498517886122,0.018975339777650486,0.016944671323393286,0.02080112656401119
2019-03-15,0.015461848206447037,0.02435302185476228,0.02654493552903391,0.021502775611959016,0.019815057427170102,0.017053753981049267
2019-03-22,0.017625037208287855,0.015895076535712302,0.020822907889883207,0.020939187573525128,0.012758213259858712,0.01445015298427495
2019-03-29,0.016495488937292992,0.013906049424224215,0.02251907362955803,0.014642619071621274,0.015918942259462415,0.01257405447032792
2019-04-05,0.029996542886973586,0.02956437881966913,0.031805153188852874,0.03454207686910204,0.030642255637287067,0.024884716957854745
2019-04-12,0.025875943629260257,0.02786213201900626,0.02911104751489601,0.02615434627345281,0.026043877460946482,0.02866003449534197
2019-04-19,0.02525631343252615,0.0245043455925591,0.027112481354202,0.027994696117758604,0.025446303321770704,0.026569233277910612
2019-04-26,0.024390134138985786,0.02098221155440724,0.025260124335295602,0.02520348633069723,0.024504493058231828,0.02462158660948338
2019-05-03,0.026028087556329085,0.02025436434219455,0.027866752583205028,0.026431072523257697,0.02381056746932581,0.024220326373422526
2019-05-10,0.00805382946623184,0.003983235515854543,0.008459254163389045,0.009039666395548903,0.007136187963790201,0.0047108419611180865
2019-05-17,0.00902902485184716,0.0073454854608884755,0.010325556349298059,0.010431967200260982,0.01028115801469768,0.007747008125669126
2019-05-24,0.004258288229196759,0.003924280518212651,0.005773205795820484,0.006398582536400563,0.005098168287289263,0.0012271529968654648
2019-05-31,0.002967049430672394,0.002277332917072516,0.004593236077382112,0.004918146249405505,0.0013237064460148561,0.003870759272604048
2019-06-07,0.007356434953503543,0.00856896773617582,0.006660976159847193,0.010123502093409849,0.0062171960724536415,0.009855890022764012
2019-06-14,0.02564338097603467,0.026576053161181983,0.025319582111622562,0.029237442416677167,0.02617119544275205,0.020537353408104905
2019-06-21,0.01961360010852823,0.018079008574335895,0.016718027117292845,0.021143011838719847,0.020447730692586902,0.018440701055881185
2019-06-28,0.01748687343301354,0.013254891925412026,0.013176214199987768,0.02101867824263152,0.015612652997604975,0.013610854319555683
2019-07-05,0.02344352255931623,0.018517405623576035,0.011868285089869268,0.023253734224059183,0.017635336696106514,0.01810340822459944
2019-07-12,0.02031198620771017,0.008984890752658984,0.00991812885131746,0.018540875758874597,0.0117732092325178,0.015028221397953925
2019-07-19,0.007614357388317736,-0.0010514307463137043,0.0017887012208306643,0.007163543434311049,0.002293273770964014,0.0035183242575323923
2019-07-26,0.005520955005594463,-0.0026985079720981218,-0.003272021670239343,0.005667572611656594,-1.1853768465267152e-05,0.003586722405407118
2019-08-02,0.013571919923110161,0.010106266203588912,0.008712705341804516,0.013593663410301287,0.01159165422069541,0.008236707345282365
2019-08-09,0.012274456210584893,0.011006038728258814,0.01471546932005665,0.011862048043093829,0.011400410061720836,0.012819354656798333
2019-08-16,0.0074679425725421855,0.008602592208271701,0.011165338584923187,0.008948776087694182,0.00855280034142419,0.009437352209778996
2019-08-23,0.0070092395684041384,0.006007799107144518,0.01297247606311883,0.007104591258659284,0.007736683038546539,0.00955661886659227
2019-08-30,0.009000633994382536,0.007987827469818473,0.007602592370271012,0.008357796070865177,0.006623929950775854,0.006559760238360414
2019-09-06,0.01780231016298579,0.012996748149200654,0.012723626405754774,0.018307928026369685,0.014191907853445564,0.011884090622258953
2019-09-13,0.013749775233039772,0.0074314633156676805,0.008179026807851772,0.016582841536469554,0.006697269584738828,0.005722869967197674
2019-09-20,0.006830991279124872,0.004304347219713286,0.0026330801667257143,0.010003934891457397,0.0016418978275744719,-0.0024005272743302343
2019-09-27,0.01353310931453751,0.012345781338281177,0.009347005678524466,0.017182221053148275,0.008304689237702036,0.005984952870047048
2019-10-04,0.01019494370681542,0.00970463587863344,0.004259070826906306,0.013119943488791086,0.008663341040873237,0.005907671905926113
2019-10-11,0.0071707157657649664,0.005554414486482804,-0.0001072938608338795,0.008292782437984085,0.006310972051107049,0.00024297086085503863
2019-10-18,0.009321109605982446,0.007147383699709768,0.002017488788425314,0.010831230988818698,0.006807653482513406,0.001201840655151062
2019-10-25,0.007428416345137197,0.004516455971128841,-0.0010320219814487028,0.007279372883836193,0.005577669128489785,-0.0007987659268551437
2019-11-01,0.008931877000203784,0.003005614426450671,-0.00036096757626751137,0.0076724625335713795,0.0014692946576858887,0.0005509484892917077
2019-11-08,0.006252565504046402,0.0012699225793763626,0.0020466585198872164,0.0048230750670328676,0.0020326520841873054,-0.0016685306595682512
2019-11-15,0.003711877312243997,-0.0038000258963066576,0.0011218463791488626,0.000589951541223716,-0.004869109679778301,-0.0025319679518608605
2019-11-22,0.0046775893212689474,-0.0031446952051696047,0.002478477583257947,0.0029678587474977315,-0.003238471006754057,-0.0006601839736007529
2019-11-29,0.0017806789111893331,-0.003611181771145883,-0.0005058747619321284,-0.0028307030893585505,-0.0060192159096458045,-0.0041277745856280555
2019-12-06,-0.001231835291300715,-0.0020966283484513803,0.0007887603416015486,-0.0038592520001932366,-0.005756940798102888,-0.003473680510452659
2019-12-13,-0.0005655313927745483,-0.0031603433654603264,0.0006585077640285757,-0.0016947465519150055,-0.003575187006795025,-0.001878827877065209
2019-12-20,-0.001723642573455763,-0.003593502627048077,-0.003659966394446745,-0.003262203555919928,-0.006624112943512162,-0.004934081790373248
2019-12-27,-0.0037158032576289635,-0.007367863878512213,-0.004792358253668914,-0.0057248945392170125,-0.007564925741601156,-0.007154859351195513
2020-01-03,-0.004331539163932604,-0.0066251717012777225,-0.006226924963688263,-0.0049126014233721,-0.0092503862491159,-0.004832386729192917
2020-01-10,-0.003152561645291048,-0.002083484794277968,-0.0028173926252122988,-0.0032651848438433728,-0.008857447745734322,-0.006001359423421015
2020-01-17,-0.004132778522534667,-0.004054324467421638,-0.0025457588505498514,-0.005760989238147451,-0.009858570395948268,-0.005567792259547731
2020-01-24,-0.00370081236210827,-0.0027248183865270694,-0.00216774617906171,-0.0031115378114038757,-0.008748748080738823,-0.004395837821923746
2020-01-31,0.002351098576125957,0.002110563756798639,0.0012051995796599569,0.0010789674088240745,-0.002276551495160744,-0.0011929070664034817
2020-02-07,0.0051343300791212056,0.004665262757336291,0.00563047243044408,0.0032598909031986167,0.0041558287522613395,0.004955893937110142
2020-02-14,0.003898398393661647,0.004637422383322471,0.002724270827198623,0.00048478396703640573,0.003468039730637761,0.004895569075463025
2020-02-21,0.003193638200747865,0.00341469375572142,0.003760284097432589,-0.0005055398900928963,0.003168809803260401,0.0021508793193166145
2020-02-28,0.010585094102794457,0.011049870266207653,0.010664835956637506,0.004577788716388711,0.008120012666628314,0.006020287539597724
2020-03-06,0.009071763064385216,0.016424179005151945,0.01399628445067924,0.005656950047841975,0.013776035645690755,0.008055069748081747
2020-03-13,0.02764922047422182,0.027780201027200656,0.02220001086208389,0.0245960726095516,0.022405638462543356,0.030806339387118825
2020-03-20,0.061608787973140115,0.06300211522260632,0.05900257186735212,0.057120911045680726,0.05427752693208396,0.07783035976036878
2020-03-27,0.004429835151965447,0.006731522422246595,0.005161746100509021,0.006045221858318624,0.014339014136625841,0.021029292696220662
2020-04-03,0.025199578295090567,0.021091943451692977,0.020544459089410792,0.021211458004676643,0.02709934784937281,0.032623979571246416
2020-04-10,-0.016799955389152455,-0.015314675326808726,-0.01459954547315722,-0.012865038408909318,-0.0052709370927312565,0.008933012843286047
2020-04-17,-0.024871125650257283,-0.020771575104983193,-0.02214576538535914,-0.01890850487223521,-0.007042525224155501,-0.008099470850644943
2020-04-24,-0.01809515663531231,-0.014276122604567194,-0.012334581836365623,-0.015410978945487184,-0.004311853016417951,-0.001807985976656646
2020-05-01,-0.021315262926680095,-0.014541024609212833,-0.01544071730064591,-0.016291012445205862,-0.010886321873424473,-0.0006839186020538342
2020-05-08,-0.013654177136605182,-0.01170648336535031,-0.010247420372438098,-0.012303510618317241,-0.0064517451596780365,-0.0031363972054750215
2020-05-15,-0.014771125009209535,-0.015355880768668576,-0.012694194513458521,-0.016927848847277542,-0.009420670114576172,-0.007088958849801338
2020-05-22,-0.011951286759438684,-0.017588124104620507,-0.016763462375602587,-0.012153285543855794,-0.010072790899328433,-0.003063130054213615
2020-05-29,-0.008678731698082748,-0.016743527406368294,-0.012760521206467122,-0.006871507888993943,-0.007191134572125241,0.0030703732227546146
2020-06-05,-0.006058064972589145,-0.016282857472993108,-0.013212661188554006,-0.004757612744283577,-0.007367959438649999,0.007095408591596469
2020-06-12,-0.015610326872874745,-0.016119738589939887,-0.01469447553395821,-0.013416254447988281,-0.009465703908362409,-0.003038504039419559
2020-06-19,-0.017235316833765675,-0.023439494228606427,-0.02041130492230089,-0.014879840703184936,-0.009894376944954857,-0.009367471310422353
2020-06-26,-0.009872458496504076,-0.013408853812535433,-0.010827231973144572,-0.010405981661685635,-0.006989023118628928,-0.007136533534708438
2020-07-03,-0.01474284626590771,-0.01545670676252522,-0.01384933660815512,-0.017391512732652607,-0.01127117303491566,-0.014253720033208319
2020-07-10,0.0018770219880249479,-0.0009135976767683093,0.0007135345412727602,0.0019090863354684425,0.0049066192251885936,0.005672372577414157
2020-07-17,0.004064759267612466,0.008657246354490698,0.008819316262936172,0.008660907616185593,0.011711683603527718,0.00783834291754636
2020-07-24,-0.0034224765202260374,0.004018966975284644,0.006394298906861947,0.0029563676666081525,0.006864796469760476,0.0023484017565291253
2020-07-31,-0.005017614524702038,0.0021672818361345965,0.004629904571638667,-0.004286922505468215,0.003638317550315426,-0.001273461848555913
2020-08-07,-0.012571705341719822,-0.005216094787500256,-0.005172976133670859,-0.014500882682601128,-0.0029553587561634608,-0.011201886762366647
2020-08-14,-0.005328765839407988,-0.0040757908430768324,-0.006091119361708876,-0.0034663192278952338,-0.004053259932266995,-0.0069224644115873915
2020-08-21,-0.006663645846027883,-0.0089122049333971,-0.013261733705642285,-0.004748655388538462,-0.004558458501784403,-0.008051699178785714
2020-08-28,0.007746848479757,0.0020743686878885383,-0.0034008294060745197,0.004732732891580179,0.002433596107014493,-0.0035322874901725946
2020-09-04,0.01270489695344107,0.01070168814624953,0.008161457568825073,0.008217412393255888,0.012055400869637906,-0.002110335636825834
2020-09-11,0.015538536668935194,0.014478515853782327,0.020749826045251267,0.014930596844525336,0.017453662320017004,0.0026182721183331285
2020-09-18,0.01643081205998929,0.015346345342136691,0.02605096279643993,0.01628829166567043,0.018222239250536672,0.00792887577355295
2020-09-25,0.008373184573756869,0.010664338747621432,0.01584520223332876,0.014087259964473117,0.007281208147629155,0.007112758624264912
2020-10-02,0.02117378062583971,0.021311842012735588,0.023037860995671303,0.024656007086227276,0.02057424599950913,0.01800552064915124
2020-10-09,0.013798134618020437,0.011244070967252825,0.012128212316585021,0.017155859826373118,0.010376334605767677,0.010924661176215975
2020-10-16,0.01577063538597232,0.011994007652391302,0.010192641272364598,0.017000416851827023,0.0112401944305424,0.012819808553117195
2020-10-23,0.016181659046930863,0.015737011069786,0.015421916944706144,0.015465864075534772,0.01292796543122323,0.011813276170149024
2020-10-30,0.006865743372205511,0.011393049618627431,0.01389554083806576,0.00911842683206067,0.007505032099543583,0.009326367881107044
2020-11-06,0.008641001345152685,0.010865440845860382,0.012359541297863916,0.0076877296831122256,0.005942250102417073,0.009141178471190534
2020-11-13,0.003979715802626927,0.007482758719834023,0.010994451833293468,0.004249731148145091,0.0034218461646298676,-0.0017752287907311292
2020-11-20,0.01888677706310495,0.022401969649310738,0.022523651155653877,0.01942537918502248,0.017291581815526674,0.012384252254503925
2020-11-27,0.014620796515321926,0.01692758304902557,0.010973847155323648,0.012861741686303553,0.016157860857108353,0.004845376964105264
2020-12-04,0.004946775366393251,0.0028104448571381535,0.00015618895948455586,0.0031628666352345263,0.0032269040794116162,-0.0028703767906846063
2020-12-11,0.004936581189262324,0.0032429796606049917,-0.005617653955465116,0.0016206961089892898,0.0013609291832035377,-0.00031518055076212425
2020-12-18,0.0014765526200883356,-0.0008212372068069438,-0.011232674556726989,0.0008014089381588917,-0.0012826919874752872,-0.0042061306244507895
2020-12-25,0.010263370829929098,0.011641446308620034,0.009006956388103431,0.01078797204481333,0.01139089772134385,0.008473024755434527
2021-01-01,0.002275307255129225,0.005180670814469568,0.0003057153520166101,0.002630619550017922,0.003422663299690223,0.0005577983149057091
2021-01-08,0.011250246482888072,0.013342064050505476,0.001112120412043045,0.010730182319096,0.006879202593534861,0.0009012707171549917
2021-01-15,0.014126398314051405,0.013797057299460336,0.00679806745351795,0.01025990750974675,0.008208952569959333,0.0026006739206570597
2021-01-22,0.013543589643737423,0.015216480261995308,0.002774527817105597,0.012583404921500244,0.006537021811454334,0.0007179515159389145
2021-01-29,0.01404710389824088,0.01579454132315379,0.0011142670188098863,0.012620783620703062,0.00824005619233959,0.0013738679643175
2021-02-05,0.011631822868047734,0.009273105327749432,0.003880234203511493,0.01144492024844996,0.007045430005740744,0.0016012612588707465
2021-02-12,-0.0013444698543629416,0.0002754094717414132,-0.008247301004628255,0.00046472863313473493,-0.004280124163508551,-0.007393289118990536
2021-02-19,0.0022190471730135245,0.0021096502055347514,-0.0038823571438394234,0.00392032770406077,-0.0006204952994513842,-0.005010184094303546
2021-02-26,0.012088613951656633,0.008439626109606066,0.007388857558452529,0.009648256853908386,0.008302916738448445,0.0027458328033020192
2021-03-05,0.015324577966954304,0.008476089120388006,0.015269801259502967,0.013329226805690483,0.011670357175283868,0.006652311757417402
2021-03-12,0.011518084507391786,0.004578951459001692,0.009600684620735954,0.009125021534769441,0.00938577871707639,0.0018153659792162036
2021-03-19,0.010659513850782445,0.0027530538885687157,0.010382444155876865,0.00923031518913988,0.007032551522976208,0.0042976641619019516
2021-03-26,0.003650800052109541,-0.0031083041643848253,0.005213040797871211,0.0037045050612404835,0.002108435590206699,-0.0017098225137625444
2021-04-02,0.0023652044654407906,-0.004544666267297915,0.002981224789592427,0.0009184393612550155,0.0007465866416027566,-0.002419172153806856
2021-04-09,-6.28175632759716e-05,-0.009270617948940324,-0.0014402752705344104,-0.002899689367891949,-0.0012020894084894896,-0.002253854275067034
2021-04-16,-0.004702991955294676,-0.011952061904997938,-0.007007771008394927,-0.008291083565648658,-0.006872363882319466,-0.00921767310556314
2021-04-23,-0.0074530313313260306,-0.011095705356292784,-0.0073496309968940155,-0.009980749870901216,-0.00723442362651495,-0.010231495301707385
2021-04-30,-0.005086289409787128,-0.008128224909946854,-0.005263482781753149,-0.008502390842207795,-0.00456059709500936,-0.009072186180413166
2021-05-07,-0.004890240749225282,-0.007395409168972058,-0.008598910152316688,-0.007430994065132293,-0.006521061860801372,-0.00940154373315314
2021-05-14,-0.00023675955114387925,-0.0021399420410530747,-0.008128353040656833,-0.001659781664427376,-0.002027319463894643,-0.005380775998253502
2021-05-21,0.002884779345453568,-0.00025183550145847344,-0.005069721953935592,-1.7394534358762537e-05,0.0005341164384574928,-0.0026958116242294687
2021-05-28,-0.0018328244318431526,-0.0034134278739465463,-0.006709389334055799,-0.005433886721758391,-0.00516101911079853,-0.004341627359728698
2021-06-04,-0.002244418659175182,-0.004339968395818883,-0.007169265194085826,-0.005297982904242234,-0.007753676305598713,-0.006947859785495412
2021-06-11,-0.007544918755428071,-0.0033588988611733374,-0.006590809367253239,-0.004327734782703208,-0.008822506556918481,-0.00743804163223396
2021-06-18,-0.004763252361306316,0.0015682803435260245,0.0035365015068490146,0.00016882002921204085,-0.0026356801040782448,-0.006554708946822555
2021-06-25,-0.002682353104254618,0.0011166783504159101,0.0022933233907665145,-0.002670912868928223,-0.002732466349800397,-0.007378642210956442
2021-07-02,-0.003366118641815681,-0.0029157686539422545,4.8331871388615326e-05,-0.004316062287485181,-0.0036455807907851473,-0.007286069004894644
2021-07-09,-0.00021785119480378142,-0.004340855571277642,-0.000904739415645458,-0.002553561120148499,-0.0019323195046872643,-0.004608620859146542
2021-07-16,0.005842629514510783,-0.0003480590820640391,0.0007330900118584956,0.0036887051378910914,0.0008515219711839588,-0.0008618523825239437
2021-07-23,0.004605139359289849,0.0013604089908171562,0.0007608527163669408,0.004368768895900988,-0.0002422292938804426,-0.0022020182540742426
2021-07-30,0.006127549134956723,0.0033751129793989578,-0.0011842689618721328,0.0022133114953650224,-0.0004753015972358641,-0.001169743439787087
2021-08-06,0.00328480650907029,0.004673002392492393,0.002054261068896237,0.0008253301218498843,-0.0042793415638484635,-0.002512661918713908
2021-08-13,0.004323034712423695,0.0015702588281164796,-0.0021722192778251027,-0.0013373888807064705,-0.0037126356187839986,-0.004055923224950771
2021-08-20,0.0008144294148309831,-0.0013421942826676476,0.0015906488821103518,-0.0022943139236029277,-0.002967197561035452,-0.004250048899929635
2021-08-27,0.0057386901092911224,0.0007852579129924483,0.002567927905491876,5.6598084436825305e-06,0.0005683845113047554,-0.004090839394298827
2021-09-03,0.00029868284118599476,-0.000141240804509132,0.0008894916546440465,0.0009921379502913262,-0.0031096782395059336,-0.006396985874436932
2021-09-10,0.0022096710380420897,0.004473523640837089,0.003367285931910698,0.0032270196776780884,0.002490430615982187,-0.004086938861953134
2021-09-17,0.0023139119411963393,0.007561165775404512,0.005030755903541623,0.0036111469762150645,0.002033943689506402,0.0014315289485557006
2021-09-24,0.003088182371774014,0.006646198150196341,0.0028306654180397526,0.001554861922140732,0.0033369741138027462,0.00020780136500102384
2021-10-01,0.006798098535956428,0.011079298652450636,0.009413264052951242,0.006147515322001016,0.008492565525777686,0.003269033092814273
2021-10-08,0.00730144810069998,0.006816814639040956,0.008136530439300876,0.00553420034587333,0.005289057792626325,0.0038670308163228626
2021-10-15,0.0021399302788202776,0.0035048098406216988,0.002328726231417728,0.001797328610035673,0.0017912743327748084,0.002470230706174954
2021-10-22,-0.0015648327454631976,0.00018015245867844878,-0.0032457917869582846,-0.0030402689790651975,-0.0025551076119818897,-0.003276887302184943
2021-10-29,-0.0045871505123293126,-0.008032266484716648,-0.009753184869973931,-0.010315113277565926,-0.0049346054108383094,-0.01014652524684045
2021-11-05,0.0023520210069228865,-0.002405102279797084,-0.007003773649602734,-0.004668978184254402,0.0002469029903947595,-0.002946076237827555
2021-11-12,0.0027042703360262844,-0.0019889209956127606,-0.005514498859290076,-0.0033511815519524386,0.0002532893335977903,-0.00463499806584435
2021-11-19,0.0009196537508719248,-0.003359257004353043,-0.004416888265279688,-0.004733495741688862,0.0014792271087045233,-0.004181884118749127
2021-11-26,0.009738955119798536,0.007518951667458377,0.007519227438934262,0.008057533256619386,0.0035698980288980985,0.0028474359740754624
2021-12-03,0.020633082904696485,0.02314099413885892,0.016567655271393512,0.020064320780511735,0.0143379512056055,0.014179615726236088
2021-12-10,0.010814591186886331,0.009160702085648344,0.00882193687548707,0.00960698091252755,0.007288577236459659,0.005043069731502745
2021-12-17,0.00752925706847273,0.010983140121325811,0.010805978830599562,0.008061735423337399,0.0034647029066273783,0.0030837016020526303
2021-12-24,0.0027427139019531913,0.007093811979055642,0.004300562578390206,0.006494177791765151,0.00021604370327674496,0.0007626511207496269
2021-12-31,-0.0029306231464064376,-0.0016471397663630353,0.0029586498330284984,0.003853580697712739,-0.0007252995462293851,-0.002856675968116649
2022-01-07,0.006976418711928237,0.0033158241735808847,0.010667057193057806,0.009488487416211512,0.005032368857138381,0.002702842177311475
2022-01-14,0.00790250848884078,0.007017105928936786,0.011867058892884993,0.009926356261425469,0.0049389166313464775,0.005613197772556371
2022-01-21,0.009404377431779437,0.015534080012489602,0.016519373097019785,0.012093572018147987,0.006880557516667857,0.007095493308343033
2022-01-28,0.031142068582659,0.03368298865344274,0.030860831499311566,0.026494742756863903,0.0230343524779141,0.023946611701302918
2022-02-04,0.021455093955676106,0.02570595700595377,0.023882116284171303,0.01783936609909967,0.016386852625963136,0.018409504450533486
2022-02-11,0.015162436464507479,0.019134903448214034,0.01914814188346659,0.008692469222557028,0.010365916084000918,0.010699079825206471
2022-02-18,0.009778102811785117,0.011432103097108001,0.014176042871622125,0.003786470116845261,0.006370291509419977,0.004770435430407496
2022-02-25,0.005797214011172251,0.010630310939746363,0.012840396930409146,0.003688153822093101,0.005589081010946102,0.0016014483115619248
2022-03-04,-0.009604529956828133,0.006428250852081322,0.011856266784130556,-0.004215728662333523,-0.0024158602801773975,-0.0238126483678131
2022-03-11,0.0019415976278876266,0.0071688688612636655,0.011500438271423316,0.003999424836060469,0.0034454199620288363,-0.014318822798923356
2022-03-18,-0.016222004332884545,-0.003313503562096313,-0.0008327658263847888,-0.002390729510148253,-0.007077426841455346,-0.017042852897839977
2022-03-25,-0.020642531619875344,-0.0051415571645472054,0.0015050710981266953,-0.005565955894796002,-0.007574020116801536,-0.02552316147075167
2022-04-01,-0.016277249703292387,-0.010588429856735127,-0.003981750602462716,-0.0028239124247422046,-0.008671074163441027,-0.014332498069624344
2022-04-08,-0.02083011163970095,-0.011798394999703816,-0.00048584218328511213,-0.003617173196620138,-0.008667333144251365,-0.01917680491387557
2022-04-15,-0.028196748530657526,-0.021494425993172528,-0.005813855675625769,-0.0135700841638101,-0.014679250708552378,-0.03398173811589325
2022-04-22,-0.021480522092261638,-0.017753909205461327,-0.004612814866678907,-0.007288748868452016,-0.01180896175189428,-0.023631689765773546
2022-04-29,-0.009429749411473808,-0.011187572548841875,0.0022817325538047922,-0.0014195397352344064,-0.005989940620556895,-0.014060765580565772
2022-05-06,-0.0012518500569003261,-0.002221494190082083,0.007979606998528722,0.004998025015568177,0.002273545335756772,-0.004210018638845268
2022-05-13,-0.00023126196856979118,-0.006350595461108442,0.0008320686076098262,0.0027373332174959173,-0.003274969934252442,0.001669092941287296
2022-05-20,0.0018607612635713516,-0.00834145642885044,-0.00012501302644010812,-0.0006938755406390553,-0.0054449635331593384,0.0011693867957060762
2022-05-27,-0.014772610426378334,-0.01261489380283319,-0.008112554521455375,-0.007105326551010295,-0.010476001785093628,-0.011140041505226482
2022-06-03,-0.0056506672047911995,-0.00664158849484788,-0.004045485180988044,-0.00447292830704344,-0.007535578773656364,-0.010211591898958428
2022-06-10,-0.005106256517379691,-0.005788220728279165,0.0015488230564222544,-0.004586772194851586,-0.007778474752499856,-0.014718837297437646
2022-06-17,0.006638668099856021,0.0002137014420636376,0.007108886195084008,0.004668209212470808,-9.721517776888674e-05,-0.004169549963025623
2022-06-24,0.0050008288110310085,-9.432289030550291e-05,0.008969482008304632,0.0022668002818440175,-0.002150282562702381,-0.002090681600901558
2022-07-01,0.009750532025290885,-0.00047319726916443886,0.007134764405604151,0.005397444966643165,-0.00037052691295955294,0.0037992993875895155
2022-07-08,0.00744577906752094,-0.0032717530428573015,0.0006009926169699359,0.004497533023723075,-0.001716224680983986,0.006924395902522598
2022-07-15,0.0004487877053670269,-0.004851105364053551,-0.002041767761439439,0.0025746873537874173,-0.005476193393602143,0.003056199910427729
2022-07-22,0.002386951376668046,-0.007134107856273386,-0.008214002473168199,-0.0003605181360710405,-0.007394162955098305,-0.0005369231820009888
2022-07-29,-0.001139813831741221,-0.007106569903100964,-0.006865259716379704,-0.001116305650999727,-0.006344137961605703,-0.006541320441113252
2022-08-05,0.0010977079407831622,-0.008321873576669664,-0.00773843687236518,-0.0002548310153220575,-0.00478734178855816,-0.00016038008534633927
2022-08-12,-0.0056200765967140635,-0.006454636259078689,-0.0032787430842874787,-0.003602599617052841,-0.004015330995800381,-0.010479102924839176
2022-08-19,-0.00809147420321277,-0.006013023479985434,-0.002530136209133206,-0.005116930333923337,-0.007986887448435408,-0.015514090417645487
2022-08-26,-0.014169336526977128,-0.0075266093751151925,-0.007514063124716077,-0.0038730884348982635,-0.008472391598398493,-0.017422031423050162
2022-09-02,0.0006624842168970035,-0.0016672769623367854,0.005393682801904169,0.006837163980651853,-0.0018493304888458715,0.0012690884402338032
2022-09-09,0.009483807414131101,0.0031956318436336274,0.008392053669046528,0.0135077811174073,0.0037015203578620827,0.012870443700219994
2022-09-16,0.00631592436667189,-0.002137342139925999,0.005451924506824732,0.010746941008277175,0.0006970343042818792,0.012142836551285454
2022-09-23,0.009513002251480215,0.0008234901833326256,0.007155470312516019,0.014314478352872277,0.005466239470641026,0.027118765983088967
2022-09-30,0.0157969403279836,0.005792671531246838,0.009905221591849452,0.01835710224356566,0.012287395096590437,0.0264952179244261
2022-10-07,0.007867821185046048,0.003578079269857605,0.004424931488433456,0.01551648608405731,0.008384523996625814,0.025383290567018137
2022-10-14,0.010034016725170323,0.0057603762220597874,0.00438867490946685,0.018044442159502697,0.009727240983185816,0.027884338299533393
2022-10-21,0.004125458902624803,0.0001634923437855238,-0.0025515707411092516,0.01254192290105791,0.002808696533256872,0.01576372213229261
2022-10-28,-0.0017650848183973144,-0.00539740569768711,-0.006970256765049065,0.003527181606751149,-0.0021148889788564973,0.006784411373400993
2022-11-04,-0.0030736032454322226,-0.00599949211577893,-0.007305863113827577,0.004951216201634962,-0.0008527416094148629,0.007806763517095082
2022-11-11,-0.009608989333257836,-0.014296044026919112,-0.014399701351094233,-0.0057771463674733715,-0.009831511515078967,-0.006426236949980336
2022-11-18,-0.007965944463024016,-0.013339940121229953,-0.014528014826507231,-0.008030761234628396,-0.010676148301897536,-0.005943883174158327
2022-11-25,0.007880390353629975,-0.0038793567421831505,-0.005463265400159852,2.4174831817605318e-05,-0.0014861987264363045,0.008140236997455096
2022-12-02,0.026506717619709082,0.014436352255643886,0.01364200203768928,0.014187967892636122,0.014726131713039749,0.025726409226080736
2022-12-09,0.009031809279863244,0.0029110064042088524,0.004060493141248815,0.007734732568799175,-0.0007021614897885602,0.009882971039084889
2022-12-16,0.007010526205516434,0.007061699092586423,0.006317817502610697,0.009464217700251378,0.003259434426507665,0.010940281356458272
2022-12-23,-0.0023149932909571425,-0.001731950567194664,-0.0018272068492651405,-0.001095505557492515,-0.0005866085315124675,-0.002313477822141677
2022-12-30,-0.007910404454029855,-0.004188446070435113,-0.00248434180751195,-0.0024944341631204037,-0.004735011791864575,-0.004710050214563588
2023-01-06,0.006263910023367856,0.009665579276812506,0.007187569940224669,0.008354178209240207,0.000523860764445991,-0.0002618745074668659
2023-01-13,0.00836614016023035,0.0036703785402660773,0.006600061176710301,0.008131588311860498,0.0027841703032304536,0.0005352039564262175
2023-01-20,0.009324560333389128,0.0067692989592201165,0.010676026602567057,0.009440494901124856,0.0032183968454555525,-0.0023528432104257336
2023-01-27,0.01216866210358649,0.009743680381680372,0.010956812320004816,0.008417502878584723,0.008252932275810525,-0.0007225820796262885
2023-02-03,0.01725097984214813,0.015233859551440316,0.016418991222717765,0.017738150920231902,0.011953227447563306,0.008525461516127129
2023-02-10,0.01796843468199768,0.018810741890940223,0.021215639254310657,0.02272123761583838,0.018949052591902018,0.016494517213613606
