,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_sector_blend_spy_qqq_sleeve,cash::BIL
2015-12-25,0.043969364533030665,0.03416451312237223,0.07445976469950509,0.06516435213500363,0.12875295322150146,0.05316842722722262,0.00032062506136434644,0.6
2016-01-01,0.043969364533030665,0.03416451312237223,0.07445976469950509,0.06516435213500363,0.12875295322150146,0.05316842722722262,0.00032062506136434644,0.6
2016-01-08,0.043969364533030665,0.03416451312237223,0.07445976469950509,0.06516435213500363,0.12875295322150146,0.05316842722722262,0.00032062506136434644,0.6
2016-01-15,0.043969364533030665,0.03416451312237223,0.07445976469950509,0.06516435213500363,0.12875295322150146,0.05316842722722262,0.00032062506136434644,0.6
2016-01-22,0.043969364533030665,0.03416451312237223,0.07445976469950509,0.06516435213500363,0.12875295322150146,0.05316842722722262,0.00032062506136434644,0.6
2016-01-29,0.0424371213866788,0.032361950281722424,0.08213511937013901,0.050944804464531326,0.12298678285970609,0.06897390910654018,0.0001603125306821732,0.6000000000000001
2016-02-05,0.0424371213866788,0.032361950281722424,0.08213511937013901,0.050944804464531326,0.12298678285970609,0.06897390910654018,0.0001603125306821732,0.6000000000000001
2016-02-12,0.0424371213866788,0.032361950281722424,0.08213511937013901,0.050944804464531326,0.12298678285970609,0.06897390910654018,0.0001603125306821732,0.6000000000000001
2016-02-19,0.0424371213866788,0.032361950281722424,0.08213511937013901,0.050944804464531326,0.12298678285970609,0.06897390910654018,0.0001603125306821732,0.6000000000000001
2016-02-26,0.04222252596824558,0.03181195378069551,0.08603482101565824,0.043216937000418246,0.11985179649588362,0.0767818094737577,8.015626534108658e-05,0.6
2016-03-04,0.04222252596824558,0.03181195378069551,0.08603482101565824,0.043216937000418246,0.11985179649588362,0.0767818094737577,8.015626534108658e-05,0.6
2016-03-11,0.04222252596824558,0.03181195378069551,0.08603482101565824,0.043216937000418246,0.11985179649588362,0.0767818094737577,8.015626534108658e-05,0.6
2016-03-18,0.04222252596824558,0.03181195378069551,0.08603482101565824,0.043216937000418246,0.11985179649588362,0.0767818094737577,8.015626534108658e-05,0.6
2016-03-25,0.0973805557885714,0.07264222183675584,0.19410937017669752,0.08774694577682843,0.21165430173481403,0.14760589929913906,8.128051458757529e-05,0.18877942487260624
2016-04-01,0.0973805557885714,0.07264222183675584,0.19410937017669752,0.08774694577682843,0.21165430173481403,0.14760589929913906,8.128051458757529e-05,0.18877942487260624
2016-04-08,0.0973805557885714,0.07264222183675584,0.19410937017669752,0.08774694577682843,0.21165430173481403,0.14760589929913906,8.128051458757529e-05,0.18877942487260624
2016-04-15,0.0973805557885714,0.07264222183675584,0.19410937017669752,0.08774694577682843,0.21165430173481403,0.14760589929913906,8.128051458757529e-05,0.18877942487260624
2016-04-22,0.0973805557885714,0.07264222183675584,0.19410937017669752,0.08774694577682843,0.21165430173481403,0.14760589929913906,8.128051458757529e-05,0.18877942487260624
2016-04-29,0.12053369326333586,0.104103667437214,0.18814840293458476,0.15568915829769292,0.22698262299352306,0.1729067040953991,2.9000536800405132e-05,0.03160675044144989
2016-05-06,0.12053369326333586,0.104103667437214,0.18814840293458476,0.15568915829769292,0.22698262299352306,0.1729067040953991,2.9000536800405132e-05,0.03160675044144989
2016-05-13,0.12053369326333586,0.104103667437214,0.18814840293458476,0.15568915829769292,0.22698262299352306,0.1729067040953991,2.9000536800405132e-05,0.03160675044144989
2016-05-20,0.12053369326333586,0.104103667437214,0.18814840293458476,0.15568915829769292,0.22698262299352306,0.1729067040953991,2.9000536800405132e-05,0.03160675044144989
2016-05-27,0.029278755463751457,0.1880279471404899,0.08027083535204987,0.2528808082619458,0.159961901758266,0.09295201625901617,0.1340955886708092,0.06253214709367161
2016-06-03,0.029278755463751457,0.1880279471404899,0.08027083535204987,0.2528808082619458,0.159961901758266,0.09295201625901617,0.1340955886708092,0.06253214709367161
2016-06-10,0.029278755463751457,0.1880279471404899,0.08027083535204987,0.2528808082619458,0.159961901758266,0.09295201625901617,0.1340955886708092,0.06253214709367161
2016-06-17,0.029278755463751457,0.1880279471404899,0.08027083535204987,0.2528808082619458,0.159961901758266,0.09295201625901617,0.1340955886708092,0.06253214709367161
2016-06-24,0.08500685113583911,0.1555517088234211,0.14039232777590627,0.20642977073958166,0.17343526907040835,0.12082636471792518,0.06761510228663288,0.050742605450285416
2016-07-01,0.08500685113583911,0.1555517088234211,0.14039232777590627,0.20642977073958166,0.17343526907040835,0.12082636471792518,0.06761510228663288,0.050742605450285416
2016-07-08,0.08500685113583911,0.1555517088234211,0.14039232777590627,0.20642977073958166,0.17343526907040835,0.12082636471792518,0.06761510228663288,0.050742605450285416
2016-07-15,0.08500685113583911,0.1555517088234211,0.14039232777590627,0.20642977073958166,0.17343526907040835,0.12082636471792518,0.06761510228663288,0.050742605450285416
2016-07-22,0.08500685113583911,0.1555517088234211,0.14039232777590627,0.20642977073958166,0.17343526907040835,0.12082636471792518,0.06761510228663288,0.050742605450285416
2016-07-29,0.13682588171480434,0.11418244375818051,0.2029805478145594,0.08613749516761995,0.17074913736524278,0.13800154705536166,0.1511229471242314,0.0
2016-08-05,0.13682588171480434,0.11418244375818051,0.2029805478145594,0.08613749516761995,0.17074913736524278,0.13800154705536166,0.1511229471242314,0.0
2016-08-12,0.13682588171480434,0.11418244375818051,0.2029805478145594,0.08613749516761995,0.17074913736524278,0.13800154705536166,0.1511229471242314,0.0
2016-08-19,0.13682588171480434,0.11418244375818051,0.2029805478145594,0.08613749516761995,0.17074913736524278,0.13800154705536166,0.1511229471242314,0.0
2016-08-26,0.1411738135341693,0.11054042657262807,0.20592721801884498,0.07437366224571654,0.16558471682475998,0.14328786809145796,0.15911229471242316,0.0
2016-09-02,0.1411738135341693,0.11054042657262807,0.20592721801884498,0.07437366224571654,0.16558471682475998,0.14328786809145796,0.15911229471242316,0.0
2016-09-09,0.1411738135341693,0.11054042657262807,0.20592721801884498,0.07437366224571654,0.16558471682475998,0.14328786809145796,0.15911229471242316,0.0
2016-09-16,0.1411738135341693,0.11054042657262807,0.20592721801884498,0.07437366224571654,0.16558471682475998,0.14328786809145796,0.15911229471242316,0.0
2016-09-23,0.1411738135341693,0.11054042657262807,0.20592721801884498,0.07437366224571654,0.16558471682475998,0.14328786809145796,0.15911229471242316,0.0
2016-09-30,0.12829501241520466,0.12808937178636312,0.1726003947629908,0.07951177847141937,0.1791218568647242,0.1524703562280555,0.15991122947124234,1.1102230246251565e-16
2016-10-07,0.12829501241520466,0.12808937178636312,0.1726003947629908,0.07951177847141937,0.1791218568647242,0.1524703562280555,0.15991122947124234,1.1102230246251565e-16
2016-10-14,0.12829501241520466,0.12808937178636312,0.1726003947629908,0.07951177847141937,0.1791218568647242,0.1524703562280555,0.15991122947124234,1.1102230246251565e-16
2016-10-21,0.12829501241520466,0.12808937178636312,0.1726003947629908,0.07951177847141937,0.1791218568647242,0.1524703562280555,0.15991122947124234,1.1102230246251565e-16
2016-10-28,0.12649872862555367,0.13025723453895002,0.16890139219028394,0.08174233396031577,0.17702884399162927,0.15558034374614307,0.15999112294712425,1.1102230246251565e-16
2016-11-04,0.12649872862555367,0.13025723453895002,0.16890139219028394,0.08174233396031577,0.17702884399162927,0.15558034374614307,0.15999112294712425,1.1102230246251565e-16
2016-11-11,0.12649872862555367,0.13025723453895002,0.16890139219028394,0.08174233396031577,0.17702884399162927,0.15558034374614307,0.15999112294712425,1.1102230246251565e-16
2016-11-18,0.12649872862555367,0.13025723453895002,0.16890139219028394,0.08174233396031577,0.17702884399162927,0.15558034374614307,0.15999112294712425,1.1102230246251565e-16
2016-11-25,0.13360207687640896,0.12855595132238118,0.16775579976261704,0.12461110485492513,0.1642237281185718,0.16289662700463017,0.07633172432513255,0.042022987735333195
2016-12-02,0.13360207687640896,0.12855595132238118,0.16775579976261704,0.12461110485492513,0.1642237281185718,0.16289662700463017,0.07633172432513255,0.042022987735333195
2016-12-09,0.13360207687640896,0.12855595132238118,0.16775579976261704,0.12461110485492513,0.1642237281185718,0.16289662700463017,0.07633172432513255,0.042022987735333195
2016-12-16,0.13360207687640896,0.12855595132238118,0.16775579976261704,0.12461110485492513,0.1642237281185718,0.16289662700463017,0.07633172432513255,0.042022987735333195
2016-12-23,0.13360207687640896,0.12855595132238118,0.16775579976261704,0.12461110485492513,0.1642237281185718,0.16289662700463017,0.07633172432513255,0.042022987735333195
2016-12-30,0.14874679741058489,0.12617830919778936,0.17685529181465567,0.0893147996898083,0.14378534870524404,0.16315144107433244,0.15196801210758532,0.0
2017-01-06,0.14874679741058489,0.12617830919778936,0.17685529181465567,0.0893147996898083,0.14378534870524404,0.16315144107433244,0.15196801210758532,0.0
2017-01-13,0.14874679741058489,0.12617830919778936,0.17685529181465567,0.0893147996898083,0.14378534870524404,0.16315144107433244,0.15196801210758532,0.0
2017-01-20,0.14874679741058489,0.12617830919778936,0.17685529181465567,0.0893147996898083,0.14378534870524404,0.16315144107433244,0.15196801210758532,0.0
2017-01-27,0.149541868073187,0.12464809159551506,0.1756961965408225,0.08600161739533875,0.13863626662906287,0.16627915855531525,0.15919680121075855,1.1102230246251565e-16
2017-02-03,0.149541868073187,0.12464809159551506,0.1756961965408225,0.08600161739533875,0.13863626662906287,0.16627915855531525,0.15919680121075855,1.1102230246251565e-16
2017-02-10,0.149541868073187,0.12464809159551506,0.1756961965408225,0.08600161739533875,0.13863626662906287,0.16627915855531525,0.15919680121075855,1.1102230246251565e-16
2017-02-17,0.149541868073187,0.12464809159551506,0.1756961965408225,0.08600161739533875,0.13863626662906287,0.16627915855531525,0.15919680121075855,1.1102230246251565e-16
2017-02-24,0.14881263723173693,0.1252376045309274,0.17485563140745983,0.08658053450512733,0.13661292786940574,0.1679809843342669,0.15991968012107588,0.0
2017-03-03,0.14881263723173693,0.1252376045309274,0.17485563140745983,0.08658053450512733,0.13661292786940574,0.1679809843342669,0.15991968012107588,0.0
2017-03-10,0.14881263723173693,0.1252376045309274,0.17485563140745983,0.08658053450512733,0.13661292786940574,0.1679809843342669,0.15991968012107588,0.0
2017-03-17,0.14881263723173693,0.1252376045309274,0.17485563140745983,0.08658053450512733,0.13661292786940574,0.1679809843342669,0.15991968012107588,0.0
2017-03-24,0.14881263723173693,0.1252376045309274,0.17485563140745983,0.08658053450512733,0.13661292786940574,0.1679809843342669,0.15991968012107588,0.0
2017-03-31,0.15163782291135233,0.1293206521738854,0.17440645691281165,0.08776378270034736,0.13392226964228865,0.16295704764720714,0.15999196801210763,0.0
2017-04-07,0.15163782291135233,0.1293206521738854,0.17440645691281165,0.08776378270034736,0.13392226964228865,0.16295704764720714,0.15999196801210763,0.0
2017-04-14,0.15163782291135233,0.1293206521738854,0.17440645691281165,0.08776378270034736,0.13392226964228865,0.16295704764720714,0.15999196801210763,0.0
2017-04-21,0.15163782291135233,0.1293206521738854,0.17440645691281165,0.08776378270034736,0.13392226964228865,0.16295704764720714,0.15999196801210763,0.0
2017-04-28,0.15290273990059508,0.12932615747018408,0.17416978962976065,0.08810540167483795,0.132827997118391,0.16266871740502054,0.15999919680121077,0.0
2017-05-05,0.15290273990059508,0.12932615747018408,0.17416978962976065,0.08810540167483795,0.132827997118391,0.16266871740502054,0.15999919680121077,0.0
2017-05-12,0.15290273990059508,0.12932615747018408,0.17416978962976065,0.08810540167483795,0.132827997118391,0.16266871740502054,0.15999919680121077,0.0
2017-05-19,0.15290273990059508,0.12932615747018408,0.17416978962976065,0.08810540167483795,0.132827997118391,0.16266871740502054,0.15999919680121077,0.0
2017-05-26,0.15307780644404342,0.12885435964709882,0.17291685545717642,0.08802936200706041,0.133591945904562,0.16352975085993793,0.1599999196801211,0.0
2017-06-02,0.15307780644404342,0.12885435964709882,0.17291685545717642,0.08802936200706041,0.133591945904562,0.16352975085993793,0.1599999196801211,0.0
2017-06-09,0.15307780644404342,0.12885435964709882,0.17291685545717642,0.08802936200706041,0.133591945904562,0.16352975085993793,0.1599999196801211,0.0
2017-06-16,0.15307780644404342,0.12885435964709882,0.17291685545717642,0.08802936200706041,0.133591945904562,0.16352975085993793,0.1599999196801211,0.0
2017-06-23,0.15307780644404342,0.12885435964709882,0.17291685545717642,0.08802936200706041,0.133591945904562,0.16352975085993793,0.1599999196801211,0.0
2017-06-30,0.15452348402711857,0.12840496826319964,0.17357094686376323,0.08456714051976452,0.13638847572665744,0.16254499263148453,0.15999999196801212,0.0
2017-07-07,0.15452348402711857,0.12840496826319964,0.17357094686376323,0.08456714051976452,0.13638847572665744,0.16254499263148453,0.15999999196801212,0.0
2017-07-14,0.15452348402711857,0.12840496826319964,0.17357094686376323,0.08456714051976452,0.13638847572665744,0.16254499263148453,0.15999999196801212,0.0
2017-07-21,0.15452348402711857,0.12840496826319964,0.17357094686376323,0.08456714051976452,0.13638847572665744,0.16254499263148453,0.15999999196801212,0.0
2017-07-28,0.15580343261639473,0.1299070110161364,0.17522515543279232,0.0807165585033781,0.13953827642472755,0.15880956680976974,0.15999999919680122,0.0
2017-08-04,0.15580343261639473,0.1299070110161364,0.17522515543279232,0.0807165585033781,0.13953827642472755,0.15880956680976974,0.15999999919680122,0.0
2017-08-11,0.15580343261639473,0.1299070110161364,0.17522515543279232,0.0807165585033781,0.13953827642472755,0.15880956680976974,0.15999999919680122,0.0
2017-08-18,0.15580343261639473,0.1299070110161364,0.17522515543279232,0.0807165585033781,0.13953827642472755,0.15880956680976974,0.15999999919680122,0.0
2017-08-25,0.143787713701265,0.13634880550287184,0.14681505567636266,0.10388240947467363,0.13398212234497597,0.1375114883070434,0.15205532395798835,0.045617081034819096
2017-09-01,0.143787713701265,0.13634880550287184,0.14681505567636266,0.10388240947467363,0.13398212234497597,0.1375114883070434,0.15205532395798835,0.045617081034819096
2017-09-08,0.143787713701265,0.13634880550287184,0.14681505567636266,0.10388240947467363,0.13398212234497597,0.1375114883070434,0.15205532395798835,0.045617081034819096
2017-09-15,0.143787713701265,0.13634880550287184,0.14681505567636266,0.10388240947467363,0.13398212234497597,0.1375114883070434,0.15205532395798835,0.045617081034819096
2017-09-22,0.143787713701265,0.13634880550287184,0.14681505567636266,0.10388240947467363,0.13398212234497597,0.1375114883070434,0.15205532395798835,0.045617081034819096
2017-09-29,0.13215394029796967,0.14248102581803307,0.15760475425368645,0.07964744709761144,0.17145033591084102,0.15673017837344938,0.15993231824840906,0.0
2017-10-06,0.13215394029796967,0.14248102581803307,0.15760475425368645,0.07964744709761144,0.17145033591084102,0.15673017837344938,0.15993231824840906,0.0
2017-10-13,0.13215394029796967,0.14248102581803307,0.15760475425368645,0.07964744709761144,0.17145033591084102,0.15673017837344938,0.15993231824840906,0.0
2017-10-20,0.13215394029796967,0.14248102581803307,0.15760475425368645,0.07964744709761144,0.17145033591084102,0.15673017837344938,0.15993231824840906,0.0
2017-10-27,0.13621945392415763,0.13849091824672033,0.14135403819247078,0.10121698743859119,0.14627399029097807,0.1398550921398382,0.15225178686282373,0.04433773290442011
2017-11-03,0.13621945392415763,0.13849091824672033,0.14135403819247078,0.10121698743859119,0.14627399029097807,0.1398550921398382,0.15225178686282373,0.04433773290442011
2017-11-10,0.13621945392415763,0.13849091824672033,0.14135403819247078,0.10121698743859119,0.14627399029097807,0.1398550921398382,0.15225178686282373,0.04433773290442011
2017-11-17,0.13621945392415763,0.13849091824672033,0.14135403819247078,0.10121698743859119,0.14627399029097807,0.1398550921398382,0.15225178686282373,0.04433773290442011
2017-11-24,0.14122337236593957,0.13942203637336661,0.13720761000565118,0.11353861750415187,0.1376596884625484,0.13480806175769364,0.15198927796521736,0.04415133556543138
2017-12-01,0.14122337236593957,0.13942203637336661,0.13720761000565118,0.11353861750415187,0.1376596884625484,0.13480806175769364,0.15198927796521736,0.04415133556543138
2017-12-08,0.14122337236593957,0.13942203637336661,0.13720761000565118,0.11353861750415187,0.1376596884625484,0.13480806175769364,0.15198927796521736,0.04415133556543138
2017-12-15,0.14122337236593957,0.13942203637336661,0.13720761000565118,0.11353861750415187,0.1376596884625484,0.13480806175769364,0.15198927796521736,0.04415133556543138
2017-12-22,0.14122337236593957,0.13942203637336661,0.13720761000565118,0.11353861750415187,0.1376596884625484,0.13480806175769364,0.15198927796521736,0.04415133556543138
2017-12-29,0.14278811619842108,0.13917182795687286,0.13625413460231944,0.11975827396126904,0.13240956882432572,0.13326621118281154,0.15176898982889442,0.04458287744508582
2018-01-05,0.14278811619842108,0.13917182795687286,0.13625413460231944,0.11975827396126904,0.13240956882432572,0.13326621118281154,0.15176898982889442,0.04458287744508582
2018-01-12,0.14278811619842108,0.13917182795687286,0.13625413460231944,0.11975827396126904,0.13240956882432572,0.13326621118281154,0.15176898982889442,0.04458287744508582
2018-01-19,0.14278811619842108,0.13917182795687286,0.13625413460231944,0.11975827396126904,0.13240956882432572,0.13326621118281154,0.15176898982889442,0.04458287744508582
2018-01-26,0.14241823084685798,0.1389517743010661,0.1382722418430512,0.12387103363652789,0.13243065584255007,0.13135520802055456,0.15245109267158405,0.04024976283780812
2018-02-02,0.14241823084685798,0.1389517743010661,0.1382722418430512,0.12387103363652789,0.13243065584255007,0.13135520802055456,0.15245109267158405,0.04024976283780812
2018-02-09,0.14241823084685798,0.1389517743010661,0.1382722418430512,0.12387103363652789,0.13243065584255007,0.13135520802055456,0.15245109267158405,0.04024976283780812
2018-02-16,0.14241823084685798,0.1389517743010661,0.1382722418430512,0.12387103363652789,0.13243065584255007,0.13135520802055456,0.15245109267158405,0.04024976283780812
2018-02-23,0.04995982279959293,0.05235348008048621,0.0688629735853316,0.04381865027331838,0.08229646461355278,0.07093969903591024,0.03176890961180784,0.6000000000000001
2018-03-02,0.04995982279959293,0.05235348008048621,0.0688629735853316,0.04381865027331838,0.08229646461355278,0.07093969903591024,0.03176890961180784,0.6000000000000001
2018-03-09,0.04995982279959293,0.05235348008048621,0.0688629735853316,0.04381865027331838,0.08229646461355278,0.07093969903591024,0.03176890961180784,0.6000000000000001
2018-03-16,0.04995982279959293,0.05235348008048621,0.0688629735853316,0.04381865027331838,0.08229646461355278,0.07093969903591024,0.03176890961180784,0.6000000000000001
2018-03-23,0.04995982279959293,0.05235348008048621,0.0688629735853316,0.04381865027331838,0.08229646461355278,0.07093969903591024,0.03176890961180784,0.6000000000000001
2018-03-30,0.04409203673684107,0.048831394956848476,0.07545272426080328,0.039678974993203775,0.09735707551699727,0.07870333872940222,0.01588445480590392,0.6
2018-04-06,0.04409203673684107,0.048831394956848476,0.07545272426080328,0.039678974993203775,0.09735707551699727,0.07870333872940222,0.01588445480590392,0.6
2018-04-13,0.04409203673684107,0.048831394956848476,0.07545272426080328,0.039678974993203775,0.09735707551699727,0.07870333872940222,0.01588445480590392,0.6
2018-04-20,0.04409203673684107,0.048831394956848476,0.07545272426080328,0.039678974993203775,0.09735707551699727,0.07870333872940222,0.01588445480590392,0.6
2018-04-27,0.04098883917196266,0.04685189477123339,0.0786786064857476,0.03739090718556866,0.10642048146765029,0.08172704351488545,0.00794222740295196,0.5999999999999999
2018-05-04,0.04098883917196266,0.04685189477123339,0.0786786064857476,0.03739090718556866,0.10642048146765029,0.08172704351488545,0.00794222740295196,0.5999999999999999
2018-05-11,0.04098883917196266,0.04685189477123339,0.0786786064857476,0.03739090718556866,0.10642048146765029,0.08172704351488545,0.00794222740295196,0.5999999999999999
2018-05-18,0.04098883917196266,0.04685189477123339,0.0786786064857476,0.03739090718556866,0.10642048146765029,0.08172704351488545,0.00794222740295196,0.5999999999999999
2018-05-25,0.038977378938861926,0.044652964332419165,0.0803477701615628,0.03555206223889383,0.11377306126603448,0.08272564936075187,0.003971113701475981,0.5999999999999999
2018-06-01,0.038977378938861926,0.044652964332419165,0.0803477701615628,0.03555206223889383,0.11377306126603448,0.08272564936075187,0.003971113701475981,0.5999999999999999
2018-06-08,0.038977378938861926,0.044652964332419165,0.0803477701615628,0.03555206223889383,0.11377306126603448,0.08272564936075187,0.003971113701475981,0.5999999999999999
2018-06-15,0.038977378938861926,0.044652964332419165,0.0803477701615628,0.03555206223889383,0.11377306126603448,0.08272564936075187,0.003971113701475981,0.5999999999999999
2018-06-22,0.038977378938861926,0.044652964332419165,0.0803477701615628,0.03555206223889383,0.11377306126603448,0.08272564936075187,0.003971113701475981,0.5999999999999999
2018-06-29,0.07881304217895313,0.08910887854129605,0.17042011065511087,0.0712588049748842,0.23218290432768027,0.16108332034662645,0.004005226997883956,0.19312771197756506
2018-07-06,0.07881304217895313,0.08910887854129605,0.17042011065511087,0.0712588049748842,0.23218290432768027,0.16108332034662645,0.004005226997883956,0.19312771197756506
2018-07-13,0.07881304217895313,0.08910887854129605,0.17042011065511087,0.0712588049748842,0.23218290432768027,0.16108332034662645,0.004005226997883956,0.19312771197756506
2018-07-20,0.07881304217895313,0.08910887854129605,0.17042011065511087,0.0712588049748842,0.23218290432768027,0.16108332034662645,0.004005226997883956,0.19312771197756506
2018-07-27,0.07811904397092644,0.08921542571584735,0.1723616625930057,0.07151681032701937,0.22970552101296424,0.1589380616760795,0.001990140174833392,0.19815333452932404
2018-08-03,0.07811904397092644,0.08921542571584735,0.1723616625930057,0.07151681032701937,0.22970552101296424,0.1589380616760795,0.001990140174833392,0.19815333452932404
2018-08-10,0.07811904397092644,0.08921542571584735,0.1723616625930057,0.07151681032701937,0.22970552101296424,0.1589380616760795,0.001990140174833392,0.19815333452932404
2018-08-17,0.07811904397092644,0.08921542571584735,0.1723616625930057,0.07151681032701937,0.22970552101296424,0.1589380616760795,0.001990140174833392,0.19815333452932404
2018-08-24,0.07811904397092644,0.08921542571584735,0.1723616625930057,0.07151681032701937,0.22970552101296424,0.1589380616760795,0.001990140174833392,0.19815333452932404
2018-08-31,0.10564863302089791,0.11853672307062885,0.17941212754024052,0.15329695025996787,0.22271299121835936,0.19032653904348462,0.000720135882285136,0.029345899964135613
2018-09-07,0.10564863302089791,0.11853672307062885,0.17941212754024052,0.15329695025996787,0.22271299121835936,0.19032653904348462,0.000720135882285136,0.029345899964135613
2018-09-14,0.10564863302089791,0.11853672307062885,0.17941212754024052,0.15329695025996787,0.22271299121835936,0.19032653904348462,0.000720135882285136,0.029345899964135613
2018-09-21,0.10564863302089791,0.11853672307062885,0.17941212754024052,0.15329695025996787,0.22271299121835936,0.19032653904348462,0.000720135882285136,0.029345899964135613
2018-09-28,0.0842120321749388,0.09101077020531166,0.1634041869164063,0.10101797716757928,0.19357818949627725,0.16648008090532446,0.00029676313416222237,0.20000000000000007
2018-10-05,0.0842120321749388,0.09101077020531166,0.1634041869164063,0.10101797716757928,0.19357818949627725,0.16648008090532446,0.00029676313416222237,0.20000000000000007
2018-10-12,0.0842120321749388,0.09101077020531166,0.1634041869164063,0.10101797716757928,0.19357818949627725,0.16648008090532446,0.00029676313416222237,0.20000000000000007
2018-10-19,0.0842120321749388,0.09101077020531166,0.1634041869164063,0.10101797716757928,0.19357818949627725,0.16648008090532446,0.00029676313416222237,0.20000000000000007
2018-10-26,0.039709783752250497,0.04127250743342045,0.0839593107290437,0.04260480800216169,0.10628761105830627,0.08609178824127689,7.41907835405556e-05,0.6
2018-11-02,0.039709783752250497,0.04127250743342045,0.0839593107290437,0.04260480800216169,0.10628761105830627,0.08609178824127689,7.41907835405556e-05,0.6
2018-11-09,0.039709783752250497,0.04127250743342045,0.0839593107290437,0.04260480800216169,0.10628761105830627,0.08609178824127689,7.41907835405556e-05,0.6
2018-11-16,0.039709783752250497,0.04127250743342045,0.0839593107290437,0.04260480800216169,0.10628761105830627,0.08609178824127689,7.41907835405556e-05,0.6
2018-11-23,0.039709783752250497,0.04127250743342045,0.0839593107290437,0.04260480800216169,0.10628761105830627,0.08609178824127689,7.41907835405556e-05,0.6
2018-11-30,0.037908943977791244,0.03846526987960304,0.08385805861469023,0.039018608769049584,0.10939477120138703,0.09131725216570863,3.70953917702778e-05,0.6
2018-12-07,0.037908943977791244,0.03846526987960304,0.08385805861469023,0.039018608769049584,0.10939477120138703,0.09131725216570863,3.70953917702778e-05,0.6
2018-12-14,0.037908943977791244,0.03846526987960304,0.08385805861469023,0.039018608769049584,0.10939477120138703,0.09131725216570863,3.70953917702778e-05,0.6
2018-12-21,0.037908943977791244,0.03846526987960304,0.08385805861469023,0.039018608769049584,0.10939477120138703,0.09131725216570863,3.70953917702778e-05,0.6
2018-12-28,0.03820534211572616,0.0384656721581136,0.0855624999062834,0.03767717130926867,0.11432570096156287,0.08574506585316019,1.85476958851389e-05,0.6
2019-01-04,0.03820534211572616,0.0384656721581136,0.0855624999062834,0.03767717130926867,0.11432570096156287,0.08574506585316019,1.85476958851389e-05,0.6
2019-01-11,0.03820534211572616,0.0384656721581136,0.0855624999062834,0.03767717130926867,0.11432570096156287,0.08574506585316019,1.85476958851389e-05,0.6
2019-01-18,0.03820534211572616,0.0384656721581136,0.0855624999062834,0.03767717130926867,0.11432570096156287,0.08574506585316019,1.85476958851389e-05,0.6
2019-01-25,0.03882502398892573,0.039327303560669734,0.08488845603917183,0.0370742693520761,0.11722205833018087,0.0826536148810332,9.27384794256945e-06,0.6
2019-02-01,0.03882502398892573,0.039327303560669734,0.08488845603917183,0.0370742693520761,0.11722205833018087,0.0826536148810332,9.27384794256945e-06,0.6
2019-02-08,0.03882502398892573,0.039327303560669734,0.08488845603917183,0.0370742693520761,0.11722205833018087,0.0826536148810332,9.27384794256945e-06,0.6
2019-02-15,0.03882502398892573,0.039327303560669734,0.08488845603917183,0.0370742693520761,0.11722205833018087,0.0826536148810332,9.27384794256945e-06,0.6
2019-02-22,0.07282779548377138,0.07449028224299088,0.16369135546035557,0.0833678226739026,0.26469623004628134,0.1409172402447557,9.273847942569449e-06,0.19999999999999996
2019-03-01,0.07282779548377138,0.07449028224299088,0.16369135546035557,0.0833678226739026,0.26469623004628134,0.1409172402447557,9.273847942569449e-06,0.19999999999999996
2019-03-08,0.07282779548377138,0.07449028224299088,0.16369135546035557,0.0833678226739026,0.26469623004628134,0.1409172402447557,9.273847942569449e-06,0.19999999999999996
2019-03-15,0.07282779548377138,0.07449028224299088,0.16369135546035557,0.0833678226739026,0.26469623004628134,0.1409172402447557,9.273847942569449e-06,0.19999999999999996
2019-03-22,0.07282779548377138,0.07449028224299088,0.16369135546035557,0.0833678226739026,0.26469623004628134,0.1409172402447557,9.273847942569449e-06,0.19999999999999996
2019-03-29,0.06980792682645394,0.07216135312126154,0.16096757099534792,0.08845962451784728,0.27979964540555236,0.12879924220956568,4.6369239712847245e-06,0.20000000000000018
2019-04-05,0.06980792682645394,0.07216135312126154,0.16096757099534792,0.08845962451784728,0.27979964540555236,0.12879924220956568,4.6369239712847245e-06,0.20000000000000018
2019-04-12,0.06980792682645394,0.07216135312126154,0.16096757099534792,0.08845962451784728,0.27979964540555236,0.12879924220956568,4.6369239712847245e-06,0.20000000000000018
2019-04-19,0.06980792682645394,0.07216135312126154,0.16096757099534792,0.08845962451784728,0.27979964540555236,0.12879924220956568,4.6369239712847245e-06,0.20000000000000018
2019-04-26,0.025742525706982728,0.18337063325820233,0.07818996626253702,0.2536314491743429,0.1831278820844111,0.07886188135785743,0.1340933397379503,0.06298232241771617
2019-05-03,0.025742525706982728,0.18337063325820233,0.07818996626253702,0.2536314491743429,0.1831278820844111,0.07886188135785743,0.1340933397379503,0.06298232241771617
2019-05-10,0.025742525706982728,0.18337063325820233,0.07818996626253702,0.2536314491743429,0.1831278820844111,0.07886188135785743,0.1340933397379503,0.06298232241771617
2019-05-17,0.025742525706982728,0.18337063325820233,0.07818996626253702,0.2536314491743429,0.1831278820844111,0.07886188135785743,0.1340933397379503,0.06298232241771617
2019-05-24,0.025742525706982728,0.18337063325820233,0.07818996626253702,0.2536314491743429,0.1831278820844111,0.07886188135785743,0.1340933397379503,0.06298232241771617
