,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2017-06-16,0.18152660792646128,0.0819910145732044,0.18012355424535736,0.19186499865023063,0.27826691774412876,0.08622690686061762,0.0
2017-06-23,0.18152660792646128,0.0819910145732044,0.18012355424535736,0.19186499865023063,0.27826691774412876,0.08622690686061762,0.0
2017-06-30,0.20661229603624381,0.09202535308051488,0.2004094697398248,0.1945276092817934,0.22154099888378026,0.0848842729778429,0.0
2017-07-07,0.20661229603624381,0.09202535308051488,0.2004094697398248,0.1945276092817934,0.22154099888378026,0.0848842729778429,0.0
2017-07-14,0.20661229603624381,0.09202535308051488,0.2004094697398248,0.1945276092817934,0.22154099888378026,0.0848842729778429,0.0
2017-07-21,0.20661229603624381,0.09202535308051488,0.2004094697398248,0.1945276092817934,0.22154099888378026,0.0848842729778429,0.0
2017-07-28,0.20984122279885528,0.09849711871806435,0.18615166818656856,0.18884818419044622,0.22644861933011512,0.09021318677595046,0.0
2017-08-04,0.20984122279885528,0.09849711871806435,0.18615166818656856,0.18884818419044622,0.22644861933011512,0.09021318677595046,0.0
2017-08-11,0.20984122279885528,0.09849711871806435,0.18615166818656856,0.18884818419044622,0.22644861933011512,0.09021318677595046,0.0
2017-08-18,0.20984122279885528,0.09849711871806435,0.18615166818656856,0.18884818419044622,0.22644861933011512,0.09021318677595046,0.0
2017-08-25,0.2002589781005701,0.09250727539177556,0.1697669231353567,0.17409067542970055,0.24029777317275483,0.08394974697851378,0.03912862779132853
2017-09-01,0.2002589781005701,0.09250727539177556,0.1697669231353567,0.17409067542970055,0.24029777317275483,0.08394974697851378,0.03912862779132853
2017-09-08,0.2002589781005701,0.09250727539177556,0.1697669231353567,0.17409067542970055,0.24029777317275483,0.08394974697851378,0.03912862779132853
2017-09-15,0.2002589781005701,0.09250727539177556,0.1697669231353567,0.17409067542970055,0.24029777317275483,0.08394974697851378,0.03912862779132853
2017-09-22,0.2002589781005701,0.09250727539177556,0.1697669231353567,0.17409067542970055,0.24029777317275483,0.08394974697851378,0.03912862779132853
2017-09-29,0.20008684551845868,0.09364883141408678,0.18518963153091603,0.2008112777936313,0.22694685431946585,0.09331655942344122,2.220446049250313e-16
2017-10-06,0.20008684551845868,0.09364883141408678,0.18518963153091603,0.2008112777936313,0.22694685431946585,0.09331655942344122,2.220446049250313e-16
2017-10-13,0.20008684551845868,0.09364883141408678,0.18518963153091603,0.2008112777936313,0.22694685431946585,0.09331655942344122,2.220446049250313e-16
2017-10-20,0.20008684551845868,0.09364883141408678,0.18518963153091603,0.2008112777936313,0.22694685431946585,0.09331655942344122,2.220446049250313e-16
2017-10-27,0.20701527537099565,0.08640906240570417,0.17102147645386234,0.19299345237678736,0.21733012636251237,0.08703990330712932,0.03819070372300881
2017-11-03,0.20701527537099565,0.08640906240570417,0.17102147645386234,0.19299345237678736,0.21733012636251237,0.08703990330712932,0.03819070372300881
2017-11-10,0.20701527537099565,0.08640906240570417,0.17102147645386234,0.19299345237678736,0.21733012636251237,0.08703990330712932,0.03819070372300881
2017-11-17,0.20701527537099565,0.08640906240570417,0.17102147645386234,0.19299345237678736,0.21733012636251237,0.08703990330712932,0.03819070372300881
2017-11-24,0.21584438216809398,0.08583662173643133,0.16079017377465687,0.19250963502684323,0.22188853424359894,0.08519837174192509,0.03793228130845039
2017-12-01,0.21584438216809398,0.08583662173643133,0.16079017377465687,0.19250963502684323,0.22188853424359894,0.08519837174192509,0.03793228130845039
2017-12-08,0.21584438216809398,0.08583662173643133,0.16079017377465687,0.19250963502684323,0.22188853424359894,0.08519837174192509,0.03793228130845039
2017-12-15,0.21584438216809398,0.08583662173643133,0.16079017377465687,0.19250963502684323,0.22188853424359894,0.08519837174192509,0.03793228130845039
2017-12-22,0.21584438216809398,0.08583662173643133,0.16079017377465687,0.19250963502684323,0.22188853424359894,0.08519837174192509,0.03793228130845039
2017-12-29,0.21864291075870831,0.08270426952612134,0.15545616425114986,0.1911702227149309,0.23124792554858373,0.0825522233286771,0.0382262838718288
2018-01-05,0.21864291075870831,0.08270426952612134,0.15545616425114986,0.1911702227149309,0.23124792554858373,0.0825522233286771,0.0382262838718288
2018-01-12,0.21864291075870831,0.08270426952612134,0.15545616425114986,0.1911702227149309,0.23124792554858373,0.0825522233286771,0.0382262838718288
2018-01-19,0.21864291075870831,0.08270426952612134,0.15545616425114986,0.1911702227149309,0.23124792554858373,0.0825522233286771,0.0382262838718288
2018-01-26,0.2151164874562946,0.08205260633102045,0.1555621072917973,0.19968848147089338,0.23392684971954933,0.07914769569754077,0.03450577203290417
2018-02-02,0.2151164874562946,0.08205260633102045,0.1555621072917973,0.19968848147089338,0.23392684971954933,0.07914769569754077,0.03450577203290417
2018-02-09,0.2151164874562946,0.08205260633102045,0.1555621072917973,0.19968848147089338,0.23392684971954933,0.07914769569754077,0.03450577203290417
2018-02-16,0.2151164874562946,0.08205260633102045,0.1555621072917973,0.19968848147089338,0.23392684971954933,0.07914769569754077,0.03450577203290417
2018-02-23,0.08160622608962341,0.031991079975560735,0.06849289017398612,0.08655083312491643,0.10038615402584279,0.03097281661007055,0.5999999999999999
2018-03-02,0.08160622608962341,0.031991079975560735,0.06849289017398612,0.08655083312491643,0.10038615402584279,0.03097281661007055,0.5999999999999999
2018-03-09,0.08160622608962341,0.031991079975560735,0.06849289017398612,0.08655083312491643,0.10038615402584279,0.03097281661007055,0.5999999999999999
2018-03-16,0.08160622608962341,0.031991079975560735,0.06849289017398612,0.08655083312491643,0.10038615402584279,0.03097281661007055,0.5999999999999999
2018-03-23,0.08160622608962341,0.031991079975560735,0.06849289017398612,0.08655083312491643,0.10038615402584279,0.03097281661007055,0.5999999999999999
2018-03-30,0.07596790299173406,0.030110986957671927,0.07228084694290952,0.09077791371107474,0.10200763283107461,0.028854716565535083,0.6000000000000001
2018-04-06,0.07596790299173406,0.030110986957671927,0.07228084694290952,0.09077791371107474,0.10200763283107461,0.028854716565535083,0.6000000000000001
2018-04-13,0.07596790299173406,0.030110986957671927,0.07228084694290952,0.09077791371107474,0.10200763283107461,0.028854716565535083,0.6000000000000001
2018-04-20,0.07596790299173406,0.030110986957671927,0.07228084694290952,0.09077791371107474,0.10200763283107461,0.028854716565535083,0.6000000000000001
2018-04-27,0.07244054986961898,0.029011355753753944,0.07470405814154016,0.09378106602004309,0.1024109171610975,0.027652053053946326,0.6000000000000001
2018-05-04,0.07244054986961898,0.029011355753753944,0.07470405814154016,0.09378106602004309,0.1024109171610975,0.027652053053946326,0.6000000000000001
2018-05-11,0.07244054986961898,0.029011355753753944,0.07470405814154016,0.09378106602004309,0.1024109171610975,0.027652053053946326,0.6000000000000001
2018-05-18,0.07244054986961898,0.029011355753753944,0.07470405814154016,0.09378106602004309,0.1024109171610975,0.027652053053946326,0.6000000000000001
2018-05-25,0.06639638675222946,0.028001754770192303,0.07637281571856937,0.09477223167399246,0.10788954317281503,0.02656726791220139,0.6000000000000001
2018-06-01,0.06639638675222946,0.028001754770192303,0.07637281571856937,0.09477223167399246,0.10788954317281503,0.02656726791220139,0.6000000000000001
2018-06-08,0.06639638675222946,0.028001754770192303,0.07637281571856937,0.09477223167399246,0.10788954317281503,0.02656726791220139,0.6000000000000001
2018-06-15,0.06639638675222946,0.028001754770192303,0.07637281571856937,0.09477223167399246,0.10788954317281503,0.02656726791220139,0.6000000000000001
2018-06-22,0.06639638675222946,0.028001754770192303,0.07637281571856937,0.09477223167399246,0.10788954317281503,0.02656726791220139,0.6000000000000001
2018-06-29,0.13033851016072195,0.05682088405884078,0.1624928863943674,0.18616227857862586,0.21910145444784837,0.051956274382030355,0.1931277119775653
2018-07-06,0.13033851016072195,0.05682088405884078,0.1624928863943674,0.18616227857862586,0.21910145444784837,0.051956274382030355,0.1931277119775653
2018-07-13,0.13033851016072195,0.05682088405884078,0.1624928863943674,0.18616227857862586,0.21910145444784837,0.051956274382030355,0.1931277119775653
2018-07-20,0.13033851016072195,0.05682088405884078,0.1624928863943674,0.18616227857862586,0.21910145444784837,0.051956274382030355,0.1931277119775653
2018-07-27,0.12663018397291562,0.057054246594876894,0.16446263439083464,0.18390305847854968,0.21881385540408652,0.050982686629412605,0.19815333452932404
2018-08-03,0.12663018397291562,0.057054246594876894,0.16446263439083464,0.18390305847854968,0.21881385540408652,0.050982686629412605,0.19815333452932404
2018-08-10,0.12663018397291562,0.057054246594876894,0.16446263439083464,0.18390305847854968,0.21881385540408652,0.050982686629412605,0.19815333452932404
2018-08-17,0.12663018397291562,0.057054246594876894,0.16446263439083464,0.18390305847854968,0.21881385540408652,0.050982686629412605,0.19815333452932404
2018-08-24,0.12663018397291562,0.057054246594876894,0.16446263439083464,0.18390305847854968,0.21881385540408652,0.050982686629412605,0.19815333452932404
2018-08-31,0.1389178285669089,0.08479742767781752,0.19171432377260253,0.203952489900305,0.284957501324923,0.0687286905673188,0.026931738190124177
2018-09-07,0.1389178285669089,0.08479742767781752,0.19171432377260253,0.203952489900305,0.284957501324923,0.0687286905673188,0.026931738190124177
2018-09-14,0.1389178285669089,0.08479742767781752,0.19171432377260253,0.203952489900305,0.284957501324923,0.0687286905673188,0.026931738190124177
2018-09-21,0.1389178285669089,0.08479742767781752,0.19171432377260253,0.203952489900305,0.284957501324923,0.0687286905673188,0.026931738190124177
2018-09-28,0.11507334830204137,0.06665724082122415,0.155643185125024,0.17143507311239722,0.23580655772348755,0.0553845949158257,0.19999999999999996
2018-10-05,0.11507334830204137,0.06665724082122415,0.155643185125024,0.17143507311239722,0.23580655772348755,0.0553845949158257,0.19999999999999996
2018-10-12,0.11507334830204137,0.06665724082122415,0.155643185125024,0.17143507311239722,0.23580655772348755,0.0553845949158257,0.19999999999999996
2018-10-19,0.11507334830204137,0.06665724082122415,0.155643185125024,0.17143507311239722,0.23580655772348755,0.0553845949158257,0.19999999999999996
2018-10-26,0.055975317188608834,0.030924160881071184,0.07620473097364494,0.08958307062944725,0.12034303172859642,0.026969688598631438,0.5999999999999999
2018-11-02,0.055975317188608834,0.030924160881071184,0.07620473097364494,0.08958307062944725,0.12034303172859642,0.026969688598631438,0.5999999999999999
2018-11-09,0.055975317188608834,0.030924160881071184,0.07620473097364494,0.08958307062944725,0.12034303172859642,0.026969688598631438,0.5999999999999999
2018-11-16,0.055975317188608834,0.030924160881071184,0.07620473097364494,0.08958307062944725,0.12034303172859642,0.026969688598631438,0.5999999999999999
2018-11-23,0.055975317188608834,0.030924160881071184,0.07620473097364494,0.08958307062944725,0.12034303172859642,0.026969688598631438,0.5999999999999999
2018-11-30,0.054409321011115445,0.029083408008529613,0.0740161155122619,0.09143983461001508,0.12519950734402113,0.025851813514056812,0.6000000000000001
2018-12-07,0.054409321011115445,0.029083408008529613,0.0740161155122619,0.09143983461001508,0.12519950734402113,0.025851813514056812,0.6000000000000001
2018-12-14,0.054409321011115445,0.029083408008529613,0.0740161155122619,0.09143983461001508,0.12519950734402113,0.025851813514056812,0.6000000000000001
2018-12-21,0.054409321011115445,0.029083408008529613,0.0740161155122619,0.09143983461001508,0.12519950734402113,0.025851813514056812,0.6000000000000001
2018-12-28,0.05427873237406439,0.02850063975558635,0.07445398939582025,0.096034576171809,0.12143659047202232,0.02529547183069776,0.6
2019-01-04,0.05427873237406439,0.02850063975558635,0.07445398939582025,0.096034576171809,0.12143659047202232,0.02529547183069776,0.6
2019-01-11,0.05427873237406439,0.02850063975558635,0.07445398939582025,0.096034576171809,0.12143659047202232,0.02529547183069776,0.6
2019-01-18,0.05427873237406439,0.02850063975558635,0.07445398939582025,0.096034576171809,0.12143659047202232,0.02529547183069776,0.6
2019-01-25,0.05466669635443523,0.0286146611618046,0.07370074715210395,0.09914301765289846,0.11878549646590969,0.02508938121284814,0.5999999999999999
2019-02-01,0.05466669635443523,0.0286146611618046,0.07370074715210395,0.09914301765289846,0.11878549646590969,0.02508938121284814,0.5999999999999999
2019-02-08,0.05466669635443523,0.0286146611618046,0.07370074715210395,0.09914301765289846,0.11878549646590969,0.02508938121284814,0.5999999999999999
2019-02-15,0.05466669635443523,0.0286146611618046,0.07370074715210395,0.09914301765289846,0.11878549646590969,0.02508938121284814,0.5999999999999999
2019-02-22,0.1136399715060162,0.059616636606490817,0.19431836243004638,0.19419937563965106,0.18813457846640208,0.05009107535139348,0.19999999999999996
2019-03-01,0.1136399715060162,0.059616636606490817,0.19431836243004638,0.19419937563965106,0.18813457846640208,0.05009107535139348,0.19999999999999996
2019-03-08,0.1136399715060162,0.059616636606490817,0.19431836243004638,0.19419937563965106,0.18813457846640208,0.05009107535139348,0.19999999999999996
2019-03-15,0.1136399715060162,0.059616636606490817,0.19431836243004638,0.19419937563965106,0.18813457846640208,0.05009107535139348,0.19999999999999996
2019-03-22,0.1136399715060162,0.059616636606490817,0.19431836243004638,0.19419937563965106,0.18813457846640208,0.05009107535139348,0.19999999999999996
2019-03-29,0.11577612548036964,0.06113337315376597,0.17953271443393004,0.19216051616952912,0.20117395301170513,0.05022331775070016,0.19999999999999996
2019-04-05,0.11577612548036964,0.06113337315376597,0.17953271443393004,0.19216051616952912,0.20117395301170513,0.05022331775070016,0.19999999999999996
2019-04-12,0.11577612548036964,0.06113337315376597,0.17953271443393004,0.19216051616952912,0.20117395301170513,0.05022331775070016,0.19999999999999996
2019-04-19,0.11577612548036964,0.06113337315376597,0.17953271443393004,0.19216051616952912,0.20117395301170513,0.05022331775070016,0.19999999999999996
2019-04-26,0.12729606933852455,0.07097491623285447,0.3248247419932579,0.2413650432362885,0.1145987403665233,0.05822099053614456,0.06271949829640677
2019-05-03,0.12729606933852455,0.07097491623285447,0.3248247419932579,0.2413650432362885,0.1145987403665233,0.05822099053614456,0.06271949829640677
2019-05-10,0.12729606933852455,0.07097491623285447,0.3248247419932579,0.2413650432362885,0.1145987403665233,0.05822099053614456,0.06271949829640677
2019-05-17,0.12729606933852455,0.07097491623285447,0.3248247419932579,0.2413650432362885,0.1145987403665233,0.05822099053614456,0.06271949829640677
2019-05-24,0.12729606933852455,0.07097491623285447,0.3248247419932579,0.2413650432362885,0.1145987403665233,0.05822099053614456,0.06271949829640677
2019-05-31,0.1120765867607122,0.061254117206791664,0.2749973225494225,0.19987884936370437,0.10224694703836748,0.049546177081001876,0.19999999999999996
2019-06-07,0.1120765867607122,0.061254117206791664,0.2749973225494225,0.19987884936370437,0.10224694703836748,0.049546177081001876,0.19999999999999996
2019-06-14,0.1120765867607122,0.061254117206791664,0.2749973225494225,0.19987884936370437,0.10224694703836748,0.049546177081001876,0.19999999999999996
2019-06-21,0.1120765867607122,0.061254117206791664,0.2749973225494225,0.19987884936370437,0.10224694703836748,0.049546177081001876,0.19999999999999996
2019-06-28,0.12874172145669802,0.06434356979300107,0.336564162431446,0.24264289905769604,0.1097634399606726,0.055055578291378714,0.06288862900910741
2019-07-05,0.12874172145669802,0.06434356979300107,0.336564162431446,0.24264289905769604,0.1097634399606726,0.055055578291378714,0.06288862900910741
2019-07-12,0.12874172145669802,0.06434356979300107,0.336564162431446,0.24264289905769604,0.1097634399606726,0.055055578291378714,0.06288862900910741
2019-07-19,0.12874172145669802,0.06434356979300107,0.336564162431446,0.24264289905769604,0.1097634399606726,0.055055578291378714,0.06288862900910741
2019-07-26,0.1377511657102242,0.06914638921197422,0.32867739659845385,0.25127271389155714,0.11247410358033683,0.05566922468749827,0.045009006319955525
2019-08-02,0.1377511657102242,0.06914638921197422,0.32867739659845385,0.25127271389155714,0.11247410358033683,0.05566922468749827,0.045009006319955525
2019-08-09,0.1377511657102242,0.06914638921197422,0.32867739659845385,0.25127271389155714,0.11247410358033683,0.05566922468749827,0.045009006319955525
2019-08-16,0.1377511657102242,0.06914638921197422,0.32867739659845385,0.25127271389155714,0.11247410358033683,0.05566922468749827,0.045009006319955525
2019-08-23,0.1377511657102242,0.06914638921197422,0.32867739659845385,0.25127271389155714,0.11247410358033683,0.05566922468749827,0.045009006319955525
2019-08-30,0.1397219161646059,0.07373466602335058,0.2725693333966176,0.2614110508531085,0.15856156868741408,0.05622753828412094,0.03777392659078238
2019-09-06,0.1397219161646059,0.07373466602335058,0.2725693333966176,0.2614110508531085,0.15856156868741408,0.05622753828412094,0.03777392659078238
2019-09-13,0.1397219161646059,0.07373466602335058,0.2725693333966176,0.2614110508531085,0.15856156868741408,0.05622753828412094,0.03777392659078238
2019-09-20,0.1397219161646059,0.07373466602335058,0.2725693333966176,0.2614110508531085,0.15856156868741408,0.05622753828412094,0.03777392659078238
2019-09-27,0.14068050043153923,0.07165036119845584,0.2827878685340554,0.2709866634279567,0.1401276082901624,0.05629161466231287,0.037475383455517486
2019-10-04,0.14068050043153923,0.07165036119845584,0.2827878685340554,0.2709866634279567,0.1401276082901624,0.05629161466231287,0.037475383455517486
2019-10-11,0.14068050043153923,0.07165036119845584,0.2827878685340554,0.2709866634279567,0.1401276082901624,0.05629161466231287,0.037475383455517486
2019-10-18,0.14068050043153923,0.07165036119845584,0.2827878685340554,0.2709866634279567,0.1401276082901624,0.05629161466231287,0.037475383455517486
2019-10-25,0.1321243994046431,0.07386184363948738,0.3112853025089195,0.30490311619865795,0.11576668179105047,0.06205865645724168,0.0
2019-11-01,0.1321243994046431,0.07386184363948738,0.3112853025089195,0.30490311619865795,0.11576668179105047,0.06205865645724168,0.0
2019-11-08,0.1321243994046431,0.07386184363948738,0.3112853025089195,0.30490311619865795,0.11576668179105047,0.06205865645724168,0.0
2019-11-15,0.1321243994046431,0.07386184363948738,0.3112853025089195,0.30490311619865795,0.11576668179105047,0.06205865645724168,0.0
2019-11-22,0.1321243994046431,0.07386184363948738,0.3112853025089195,0.30490311619865795,0.11576668179105047,0.06205865645724168,0.0
2019-11-29,0.12725125883973454,0.0721604475773477,0.3222678859452693,0.28320367302029875,0.1474295228092502,0.047687211808099594,0.0
2019-12-06,0.12725125883973454,0.0721604475773477,0.3222678859452693,0.28320367302029875,0.1474295228092502,0.047687211808099594,0.0
2019-12-13,0.12725125883973454,0.0721604475773477,0.3222678859452693,0.28320367302029875,0.1474295228092502,0.047687211808099594,0.0
2019-12-20,0.12725125883973454,0.0721604475773477,0.3222678859452693,0.28320367302029875,0.1474295228092502,0.047687211808099594,0.0
2019-12-27,0.11693416139553953,0.06710152686102445,0.33272513335706483,0.29416235397225393,0.14274780719279234,0.04632901722132482,0.0
2020-01-03,0.11693416139553953,0.06710152686102445,0.33272513335706483,0.29416235397225393,0.14274780719279234,0.04632901722132482,0.0
2020-01-10,0.11693416139553953,0.06710152686102445,0.33272513335706483,0.29416235397225393,0.14274780719279234,0.04632901722132482,0.0
2020-01-17,0.11693416139553953,0.06710152686102445,0.33272513335706483,0.29416235397225393,0.14274780719279234,0.04632901722132482,0.0
2020-01-24,0.11693416139553953,0.06710152686102445,0.33272513335706483,0.29416235397225393,0.14274780719279234,0.04632901722132482,0.0
2020-01-31,0.10900382743312828,0.06430093880623633,0.3360307389342942,0.30040463467281026,0.14279270558563265,0.04746715456789842,0.0
2020-02-07,0.10900382743312828,0.06430093880623633,0.3360307389342942,0.30040463467281026,0.14279270558563265,0.04746715456789842,0.0
2020-02-14,0.10900382743312828,0.06430093880623633,0.3360307389342942,0.30040463467281026,0.14279270558563265,0.04746715456789842,0.0
2020-02-21,0.10900382743312828,0.06430093880623633,0.3360307389342942,0.30040463467281026,0.14279270558563265,0.04746715456789842,0.0
2020-02-28,0.09516071032497415,0.05065432476208295,0.21843605659285792,0.2881942246429489,0.10767780728434527,0.03987687639279089,0.19999999999999984
2020-03-06,0.09516071032497415,0.05065432476208295,0.21843605659285792,0.2881942246429489,0.10767780728434527,0.03987687639279089,0.19999999999999984
2020-03-13,0.09516071032497415,0.05065432476208295,0.21843605659285792,0.2881942246429489,0.10767780728434527,0.03987687639279089,0.19999999999999984
2020-03-20,0.09516071032497415,0.05065432476208295,0.21843605659285792,0.2881942246429489,0.10767780728434527,0.03987687639279089,0.19999999999999984
2020-03-27,0.042396038461379106,0.027176519969655435,0.08108275627018341,0.15845826739288468,0.0679847569900903,0.022901660915807125,0.5999999999999999
2020-04-03,0.042396038461379106,0.027176519969655435,0.08108275627018341,0.15845826739288468,0.0679847569900903,0.022901660915807125,0.5999999999999999
2020-04-10,0.042396038461379106,0.027176519969655435,0.08108275627018341,0.15845826739288468,0.0679847569900903,0.022901660915807125,0.5999999999999999
2020-04-17,0.042396038461379106,0.027176519969655435,0.08108275627018341,0.15845826739288468,0.0679847569900903,0.022901660915807125,0.5999999999999999
2020-04-24,0.05773139794730512,0.02916617777676872,0.06285989708018257,0.1670749604357308,0.059144801246411,0.024022765513601826,0.6
2020-05-01,0.05773139794730512,0.02916617777676872,0.06285989708018257,0.1670749604357308,0.059144801246411,0.024022765513601826,0.6
2020-05-08,0.05773139794730512,0.02916617777676872,0.06285989708018257,0.1670749604357308,0.059144801246411,0.024022765513601826,0.6
2020-05-15,0.05773139794730512,0.02916617777676872,0.06285989708018257,0.1670749604357308,0.059144801246411,0.024022765513601826,0.6
2020-05-22,0.05773139794730512,0.02916617777676872,0.06285989708018257,0.1670749604357308,0.059144801246411,0.024022765513601826,0.6
2020-05-29,0.06696818598287738,0.03048843088688005,0.052036720210919776,0.17224497626143848,0.05342765225964057,0.024834034398243783,0.6
2020-06-05,0.06696818598287738,0.03048843088688005,0.052036720210919776,0.17224497626143848,0.05342765225964057,0.024834034398243783,0.6
2020-06-12,0.06696818598287738,0.03048843088688005,0.052036720210919776,0.17224497626143848,0.05342765225964057,0.024834034398243783,0.6
2020-06-19,0.06696818598287738,0.03048843088688005,0.052036720210919776,0.17224497626143848,0.05342765225964057,0.024834034398243783,0.6
2020-06-26,0.07256042040782762,0.031323133923280254,0.04565894086663167,0.17534698575686308,0.04970543944176556,0.025405079603631836,0.6
2020-07-03,0.07256042040782762,0.031323133923280254,0.04565894086663167,0.17534698575686308,0.04970543944176556,0.025405079603631836,0.6
2020-07-10,0.07256042040782762,0.031323133923280254,0.04565894086663167,0.17534698575686308,0.04970543944176556,0.025405079603631836,0.6
2020-07-17,0.07256042040782762,0.031323133923280254,0.04565894086663167,0.17534698575686308,0.04970543944176556,0.025405079603631836,0.6
2020-07-24,0.07256042040782762,0.031323133923280254,0.04565894086663167,0.17534698575686308,0.04970543944176556,0.025405079603631836,0.6
2020-07-31,0.21603684808758908,0.07964563887526936,0.09705046458039351,0.4304316040408279,0.0903948448417434,0.05681889935942063,0.029621700214756075
2020-08-07,0.21603684808758908,0.07964563887526936,0.09705046458039351,0.4304316040408279,0.0903948448417434,0.05681889935942063,0.029621700214756075
2020-08-14,0.21603684808758908,0.07964563887526936,0.09705046458039351,0.4304316040408279,0.0903948448417434,0.05681889935942063,0.029621700214756075
2020-08-21,0.21603684808758908,0.07964563887526936,0.09705046458039351,0.4304316040408279,0.0903948448417434,0.05681889935942063,0.029621700214756075
2020-08-28,0.20750526742909742,0.08825931269011626,0.08059940459224786,0.41940000000000005,0.0837606872089531,0.058880817823520726,0.06159451025606455
2020-09-04,0.20750526742909742,0.08825931269011626,0.08059940459224786,0.41940000000000005,0.0837606872089531,0.058880817823520726,0.06159451025606455
2020-09-11,0.20750526742909742,0.08825931269011626,0.08059940459224786,0.41940000000000005,0.0837606872089531,0.058880817823520726,0.06159451025606455
2020-09-18,0.20750526742909742,0.08825931269011626,0.08059940459224786,0.41940000000000005,0.0837606872089531,0.058880817823520726,0.06159451025606455
2020-09-25,0.20770393349439048,0.09161005197911917,0.08191813417096783,0.4266454630735052,0.08536199918486502,0.06236300276096634,0.04439741533618602
2020-10-02,0.20770393349439048,0.09161005197911917,0.08191813417096783,0.4266454630735052,0.08536199918486502,0.06236300276096634,0.04439741533618602
2020-10-09,0.20770393349439048,0.09161005197911917,0.08191813417096783,0.4266454630735052,0.08536199918486502,0.06236300276096634,0.04439741533618602
2020-10-16,0.20770393349439048,0.09161005197911917,0.08191813417096783,0.4266454630735052,0.08536199918486502,0.06236300276096634,0.04439741533618602
2020-10-23,0.20770393349439048,0.09161005197911917,0.08191813417096783,0.4266454630735052,0.08536199918486502,0.06236300276096634,0.04439741533618602
2020-10-30,0.19860775106280404,0.09090150982181756,0.08455903392775295,0.4263822157397377,0.090189427210022,0.06491603330222762,0.04444402893563815
2020-11-06,0.19860775106280404,0.09090150982181756,0.08455903392775295,0.4263822157397377,0.090189427210022,0.06491603330222762,0.04444402893563815
2020-11-13,0.19860775106280404,0.09090150982181756,0.08455903392775295,0.4263822157397377,0.090189427210022,0.06491603330222762,0.04444402893563815
2020-11-20,0.19860775106280404,0.09090150982181756,0.08455903392775295,0.4263822157397377,0.090189427210022,0.06491603330222762,0.04444402893563815
2020-11-27,0.1871209121019026,0.08597940729360333,0.08076381083449684,0.41685418294234,0.10721730952424163,0.06048324023877014,0.06158113706464541
2020-12-04,0.1871209121019026,0.08597940729360333,0.08076381083449684,0.41685418294234,0.10721730952424163,0.06048324023877014,0.06158113706464541
2020-12-11,0.1871209121019026,0.08597940729360333,0.08076381083449684,0.41685418294234,0.10721730952424163,0.06048324023877014,0.06158113706464541
2020-12-18,0.1871209121019026,0.08597940729360333,0.08076381083449684,0.41685418294234,0.10721730952424163,0.06048324023877014,0.06158113706464541
2020-12-25,0.18006899242431282,0.08643827014169571,0.08497136561101708,0.41933041942550237,0.10662794253909505,0.0608606504508683,0.06170235940750868
2021-01-01,0.18006899242431282,0.08643827014169571,0.08497136561101708,0.41933041942550237,0.10662794253909505,0.0608606504508683,0.06170235940750868
2021-01-08,0.18006899242431282,0.08643827014169571,0.08497136561101708,0.41933041942550237,0.10662794253909505,0.0608606504508683,0.06170235940750868
2021-01-15,0.18006899242431282,0.08643827014169571,0.08497136561101708,0.41933041942550237,0.10662794253909505,0.0608606504508683,0.06170235940750868
2021-01-22,0.18006899242431282,0.08643827014169571,0.08497136561101708,0.41933041942550237,0.10662794253909505,0.0608606504508683,0.06170235940750868
2021-01-29,0.17546575138566675,0.08050281561137661,0.1185874114079552,0.4199342688434869,0.11079113402084248,0.056825395118059785,0.03789322361261238
2021-02-05,0.17546575138566675,0.08050281561137661,0.1185874114079552,0.4199342688434869,0.11079113402084248,0.056825395118059785,0.03789322361261238
2021-02-12,0.17546575138566675,0.08050281561137661,0.1185874114079552,0.4199342688434869,0.11079113402084248,0.056825395118059785,0.03789322361261238
2021-02-19,0.17546575138566675,0.08050281561137661,0.1185874114079552,0.4199342688434869,0.11079113402084248,0.056825395118059785,0.03789322361261238
2021-02-26,0.17241585662151998,0.07636072358776477,0.13854691127496346,0.40945167048211545,0.11379628742787684,0.053859488706243214,0.03556906189951625
2021-03-05,0.17241585662151998,0.07636072358776477,0.13854691127496346,0.40945167048211545,0.11379628742787684,0.053859488706243214,0.03556906189951625
2021-03-12,0.17241585662151998,0.07636072358776477,0.13854691127496346,0.40945167048211545,0.11379628742787684,0.053859488706243214,0.03556906189951625
2021-03-19,0.17241585662151998,0.07636072358776477,0.13854691127496346,0.40945167048211545,0.11379628742787684,0.053859488706243214,0.03556906189951625
2021-03-26,0.11190748733816307,0.07675194709505498,0.17259521689496804,0.3886746227234439,0.19441553335535044,0.055655192593019695,0.0
2021-04-02,0.11190748733816307,0.07675194709505498,0.17259521689496804,0.3886746227234439,0.19441553335535044,0.055655192593019695,0.0
2021-04-09,0.11190748733816307,0.07675194709505498,0.17259521689496804,0.3886746227234439,0.19441553335535044,0.055655192593019695,0.0
2021-04-16,0.11190748733816307,0.07675194709505498,0.17259521689496804,0.3886746227234439,0.19441553335535044,0.055655192593019695,0.0
2021-04-23,0.11190748733816307,0.07675194709505498,0.17259521689496804,0.3886746227234439,0.19441553335535044,0.055655192593019695,0.0
2021-04-30,0.1107551191629598,0.07633494955708836,0.17121679897828876,0.39553159343547095,0.19334974472349764,0.052811794142694574,0.0
