,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top3_strict_sector_sleeve,cash::BIL
2016-05-27,0.020400000000000005,0.20758129472415493,0.06465850356091576,0.2409846339382596,0.14056975406868313,0.07580581370798659,0.25000000000000006,0.0
2016-06-03,0.020400000000000005,0.20758129472415493,0.06465850356091576,0.2409846339382596,0.14056975406868313,0.07580581370798659,0.25000000000000006,0.0
2016-06-10,0.020400000000000005,0.20758129472415493,0.06465850356091576,0.2409846339382596,0.14056975406868313,0.07580581370798659,0.25000000000000006,0.0
2016-06-17,0.020400000000000005,0.20758129472415493,0.06465850356091576,0.2409846339382596,0.14056975406868313,0.07580581370798659,0.25000000000000006,0.0
2016-06-24,0.09761597457058431,0.15912177572016156,0.10909297468739809,0.160123718936183,0.13333197748135012,0.09071357860432291,0.25000000000000006,0.0
2016-07-01,0.09761597457058431,0.15912177572016156,0.10909297468739809,0.160123718936183,0.13333197748135012,0.09071357860432291,0.25000000000000006,0.0
2016-07-08,0.09761597457058431,0.15912177572016156,0.10909297468739809,0.160123718936183,0.13333197748135012,0.09071357860432291,0.25000000000000006,0.0
2016-07-15,0.09761597457058431,0.15912177572016156,0.10909297468739809,0.160123718936183,0.13333197748135012,0.09071357860432291,0.25000000000000006,0.0
2016-07-22,0.09761597457058431,0.15912177572016156,0.10909297468739809,0.160123718936183,0.13333197748135012,0.09071357860432291,0.25000000000000006,0.0
2016-07-29,0.11877572526207435,0.09083984990146339,0.15389045727987688,0.047163157812956435,0.18647649759149873,0.15285431215213025,0.25,0.0
2016-08-05,0.11877572526207435,0.09083984990146339,0.15389045727987688,0.047163157812956435,0.18647649759149873,0.15285431215213025,0.25,0.0
2016-08-12,0.11877572526207435,0.09083984990146339,0.15389045727987688,0.047163157812956435,0.18647649759149873,0.15285431215213025,0.25,0.0
2016-08-19,0.11877572526207435,0.09083984990146339,0.15389045727987688,0.047163157812956435,0.18647649759149873,0.15285431215213025,0.25,0.0
2016-08-26,0.1452925655500764,0.11296241065474447,0.17839643187129514,0.05279503688621827,0.14272336580523684,0.11783018923242887,0.25000000000000006,0.0
2016-09-02,0.1452925655500764,0.11296241065474447,0.17839643187129514,0.05279503688621827,0.14272336580523684,0.11783018923242887,0.25000000000000006,0.0
2016-09-09,0.1452925655500764,0.11296241065474447,0.17839643187129514,0.05279503688621827,0.14272336580523684,0.11783018923242887,0.25000000000000006,0.0
2016-09-16,0.1452925655500764,0.11296241065474447,0.17839643187129514,0.05279503688621827,0.14272336580523684,0.11783018923242887,0.25000000000000006,0.0
2016-09-23,0.1452925655500764,0.11296241065474447,0.17839643187129514,0.05279503688621827,0.14272336580523684,0.11783018923242887,0.25000000000000006,0.0
2016-09-30,0.13328928730753062,0.13662532200355676,0.14870627941117354,0.05117052549850957,0.159032736361427,0.12117584941780254,0.25,0.0
2016-10-07,0.13328928730753062,0.13662532200355676,0.14870627941117354,0.05117052549850957,0.159032736361427,0.12117584941780254,0.25,0.0
2016-10-14,0.13328928730753062,0.13662532200355676,0.14870627941117354,0.05117052549850957,0.159032736361427,0.12117584941780254,0.25,0.0
2016-10-21,0.13328928730753062,0.13662532200355676,0.14870627941117354,0.05117052549850957,0.159032736361427,0.12117584941780254,0.25,0.0
2016-10-28,0.13284319978842646,0.13725973150441484,0.14848695185682367,0.05172109207957995,0.15580675823922238,0.1238822665315327,0.24999999999999994,0.0
2016-11-04,0.13284319978842646,0.13725973150441484,0.14848695185682367,0.05172109207957995,0.15580675823922238,0.1238822665315327,0.24999999999999994,0.0
2016-11-11,0.13284319978842646,0.13725973150441484,0.14848695185682367,0.05172109207957995,0.15580675823922238,0.1238822665315327,0.24999999999999994,0.0
2016-11-18,0.13284319978842646,0.13725973150441484,0.14848695185682367,0.05172109207957995,0.15580675823922238,0.1238822665315327,0.24999999999999994,0.0
2016-11-25,0.14215071426821252,0.1395421696774653,0.17597029749465448,0.12046120865136568,0.1696735547228394,0.1522020551854626,0.09999999999999998,0.0
2016-12-02,0.14215071426821252,0.1395421696774653,0.17597029749465448,0.12046120865136568,0.1696735547228394,0.1522020551854626,0.09999999999999998,0.0
2016-12-09,0.14215071426821252,0.1395421696774653,0.17597029749465448,0.12046120865136568,0.1696735547228394,0.1522020551854626,0.09999999999999998,0.0
2016-12-16,0.14215071426821252,0.1395421696774653,0.17597029749465448,0.12046120865136568,0.1696735547228394,0.1522020551854626,0.09999999999999998,0.0
2016-12-23,0.14215071426821252,0.1395421696774653,0.17597029749465448,0.12046120865136568,0.1696735547228394,0.1522020551854626,0.09999999999999998,0.0
2016-12-30,0.1505282984865674,0.12971873171164242,0.1581899940811381,0.05535672621971251,0.12572554689429566,0.13048070260664388,0.25,0.0
2017-01-06,0.1505282984865674,0.12971873171164242,0.1581899940811381,0.05535672621971251,0.12572554689429566,0.13048070260664388,0.25,0.0
2017-01-13,0.1505282984865674,0.12971873171164242,0.1581899940811381,0.05535672621971251,0.12572554689429566,0.13048070260664388,0.25,0.0
2017-01-20,0.1505282984865674,0.12971873171164242,0.1581899940811381,0.05535672621971251,0.12572554689429566,0.13048070260664388,0.25,0.0
2017-01-27,0.15248667002930544,0.12915419279310256,0.15716431753837776,0.054082520162553264,0.12359217220622071,0.1335201272704403,0.25000000000000006,0.0
2017-02-03,0.15248667002930544,0.12915419279310256,0.15716431753837776,0.054082520162553264,0.12359217220622071,0.1335201272704403,0.25000000000000006,0.0
2017-02-10,0.15248667002930544,0.12915419279310256,0.15716431753837776,0.054082520162553264,0.12359217220622071,0.1335201272704403,0.25000000000000006,0.0
2017-02-17,0.15248667002930544,0.12915419279310256,0.15716431753837776,0.054082520162553264,0.12359217220622071,0.1335201272704403,0.25000000000000006,0.0
2017-02-24,0.15366973782908,0.12973251111415757,0.15598033180062282,0.05389717359971867,0.12173032119668592,0.1349899244597351,0.25,0.0
2017-03-03,0.15366973782908,0.12973251111415757,0.15598033180062282,0.05389717359971867,0.12173032119668592,0.1349899244597351,0.25,0.0
2017-03-10,0.15366973782908,0.12973251111415757,0.15598033180062282,0.05389717359971867,0.12173032119668592,0.1349899244597351,0.25,0.0
2017-03-17,0.15366973782908,0.12973251111415757,0.15598033180062282,0.05389717359971867,0.12173032119668592,0.1349899244597351,0.25,0.0
2017-03-24,0.15366973782908,0.12973251111415757,0.15598033180062282,0.05389717359971867,0.12173032119668592,0.1349899244597351,0.25,0.0
2017-03-31,0.1570096952029148,0.1336093675601929,0.15415336581084177,0.05452366930657586,0.11813999979429,0.1325639023251846,0.25,0.0
2017-04-07,0.1570096952029148,0.1336093675601929,0.15415336581084177,0.05452366930657586,0.11813999979429,0.1325639023251846,0.25,0.0
2017-04-14,0.1570096952029148,0.1336093675601929,0.15415336581084177,0.05452366930657586,0.11813999979429,0.1325639023251846,0.25,0.0
2017-04-21,0.1570096952029148,0.1336093675601929,0.15415336581084177,0.05452366930657586,0.11813999979429,0.1325639023251846,0.25,0.0
2017-04-28,0.15961880960871552,0.13253907437097925,0.15325960753612342,0.05468029332172632,0.11679180272168543,0.13311041244077007,0.24999999999999994,0.0
2017-05-05,0.15961880960871552,0.13253907437097925,0.15325960753612342,0.05468029332172632,0.11679180272168543,0.13311041244077007,0.24999999999999994,0.0
2017-05-12,0.15961880960871552,0.13253907437097925,0.15325960753612342,0.05468029332172632,0.11679180272168543,0.13311041244077007,0.24999999999999994,0.0
2017-05-19,0.15961880960871552,0.13253907437097925,0.15325960753612342,0.05468029332172632,0.11679180272168543,0.13311041244077007,0.24999999999999994,0.0
2017-05-26,0.16090816825275522,0.13166833647579176,0.1511862670893594,0.05463654300729709,0.11697173733938099,0.13462894783541557,0.25,0.0
2017-06-02,0.16090816825275522,0.13166833647579176,0.1511862670893594,0.05463654300729709,0.11697173733938099,0.13462894783541557,0.25,0.0
2017-06-09,0.16090816825275522,0.13166833647579176,0.1511862670893594,0.05463654300729709,0.11697173733938099,0.13462894783541557,0.25,0.0
2017-06-16,0.16090816825275522,0.13166833647579176,0.1511862670893594,0.05463654300729709,0.11697173733938099,0.13462894783541557,0.25,0.0
2017-06-23,0.16090816825275522,0.13166833647579176,0.1511862670893594,0.05463654300729709,0.11697173733938099,0.13462894783541557,0.25,0.0
2017-06-30,0.16204113358209654,0.13023202184750268,0.15131750713061598,0.05420990694575664,0.1191231899139521,0.1330762405800761,0.25,0.0
2017-07-07,0.16204113358209654,0.13023202184750268,0.15131750713061598,0.05420990694575664,0.1191231899139521,0.1330762405800761,0.25,0.0
2017-07-14,0.16204113358209654,0.13023202184750268,0.15131750713061598,0.05420990694575664,0.1191231899139521,0.1330762405800761,0.25,0.0
2017-07-21,0.16204113358209654,0.13023202184750268,0.15131750713061598,0.05420990694575664,0.1191231899139521,0.1330762405800761,0.25,0.0
2017-07-28,0.1613395961964945,0.13004330490466123,0.15119513078849106,0.05375917998981786,0.12057778198758265,0.13308500613295274,0.25,0.0
2017-08-04,0.1613395961964945,0.13004330490466123,0.15119513078849106,0.05375917998981786,0.12057778198758265,0.13308500613295274,0.25,0.0
2017-08-11,0.1613395961964945,0.13004330490466123,0.15119513078849106,0.05375917998981786,0.12057778198758265,0.13308500613295274,0.25,0.0
2017-08-18,0.1613395961964945,0.13004330490466123,0.15119513078849106,0.05375917998981786,0.12057778198758265,0.13308500613295274,0.25,0.0
2017-08-25,0.15700038171213565,0.13758875833563314,0.13372070464715005,0.08487595453693353,0.11689886351904212,0.11991533724910552,0.25,0.0
2017-09-01,0.15700038171213565,0.13758875833563314,0.13372070464715005,0.08487595453693353,0.11689886351904212,0.11991533724910552,0.25,0.0
2017-09-08,0.15700038171213565,0.13758875833563314,0.13372070464715005,0.08487595453693353,0.11689886351904212,0.11991533724910552,0.25,0.0
2017-09-15,0.15700038171213565,0.13758875833563314,0.13372070464715005,0.08487595453693353,0.11689886351904212,0.11991533724910552,0.25,0.0
2017-09-22,0.15700038171213565,0.13758875833563314,0.13372070464715005,0.08487595453693353,0.11689886351904212,0.11991533724910552,0.25,0.0
2017-09-29,0.1288089395658965,0.11196212473524805,0.13452802711686168,0.04936731843876255,0.16437237094525797,0.1609612191979733,0.25,0.0
2017-10-06,0.1288089395658965,0.11196212473524805,0.13452802711686168,0.04936731843876255,0.16437237094525797,0.1609612191979733,0.25,0.0
2017-10-13,0.1288089395658965,0.11196212473524805,0.13452802711686168,0.04936731843876255,0.16437237094525797,0.1609612191979733,0.25,0.0
2017-10-20,0.1288089395658965,0.11196212473524805,0.13452802711686168,0.04936731843876255,0.16437237094525797,0.1609612191979733,0.25,0.0
2017-10-27,0.1442194270623001,0.13216758839468193,0.12525810452698072,0.08323548046675619,0.13362239001942794,0.13149700952985316,0.25,0.0
2017-11-03,0.1442194270623001,0.13216758839468193,0.12525810452698072,0.08323548046675619,0.13362239001942794,0.13149700952985316,0.25,0.0
2017-11-10,0.1442194270623001,0.13216758839468193,0.12525810452698072,0.08323548046675619,0.13362239001942794,0.13149700952985316,0.25,0.0
2017-11-17,0.1442194270623001,0.13216758839468193,0.12525810452698072,0.08323548046675619,0.13362239001942794,0.13149700952985316,0.25,0.0
2017-11-24,0.15034439668832794,0.13992535788145305,0.12201429904330369,0.09661731901696805,0.12145360674245262,0.11964502062749469,0.25,0.0
2017-12-01,0.15034439668832794,0.13992535788145305,0.12201429904330369,0.09661731901696805,0.12145360674245262,0.11964502062749469,0.25,0.0
2017-12-08,0.15034439668832794,0.13992535788145305,0.12201429904330369,0.09661731901696805,0.12145360674245262,0.11964502062749469,0.25,0.0
2017-12-15,0.15034439668832794,0.13992535788145305,0.12201429904330369,0.09661731901696805,0.12145360674245262,0.11964502062749469,0.25,0.0
2017-12-22,0.15034439668832794,0.13992535788145305,0.12201429904330369,0.09661731901696805,0.12145360674245262,0.11964502062749469,0.25,0.0
2017-12-29,0.15164034509880475,0.14224947298321966,0.12207668352027948,0.10220004186979112,0.11574290247518507,0.11609055405271998,0.25,0.0
2018-01-05,0.15164034509880475,0.14224947298321966,0.12207668352027948,0.10220004186979112,0.11574290247518507,0.11609055405271998,0.25,0.0
2018-01-12,0.15164034509880475,0.14224947298321966,0.12207668352027948,0.10220004186979112,0.11574290247518507,0.11609055405271998,0.25,0.0
2018-01-19,0.15164034509880475,0.14224947298321966,0.12207668352027948,0.10220004186979112,0.11574290247518507,0.11609055405271998,0.25,0.0
2018-01-26,0.14981623779047104,0.14239978143341922,0.12408934275895148,0.10501967176165,0.11563935534867696,0.11303561090683137,0.25,0.0
2018-02-02,0.14981623779047104,0.14239978143341922,0.12408934275895148,0.10501967176165,0.11563935534867696,0.11303561090683137,0.25,0.0
2018-02-09,0.14981623779047104,0.14239978143341922,0.12408934275895148,0.10501967176165,0.11563935534867696,0.11303561090683137,0.25,0.0
2018-02-16,0.14981623779047104,0.14239978143341922,0.12408934275895148,0.10501967176165,0.11563935534867696,0.11303561090683137,0.25,0.0
2018-02-23,0.046454771920654,0.043956554716316626,0.06425225426267601,0.031431683053511926,0.09475105842552535,0.0791536776213161,0.04,0.6
2018-03-02,0.046454771920654,0.043956554716316626,0.06425225426267601,0.031431683053511926,0.09475105842552535,0.0791536776213161,0.04,0.6
2018-03-09,0.046454771920654,0.043956554716316626,0.06425225426267601,0.031431683053511926,0.09475105842552535,0.0791536776213161,0.04,0.6
2018-03-16,0.046454771920654,0.043956554716316626,0.06425225426267601,0.031431683053511926,0.09475105842552535,0.0791536776213161,0.04,0.6
2018-03-23,0.046454771920654,0.043956554716316626,0.06425225426267601,0.031431683053511926,0.09475105842552535,0.0791536776213161,0.04,0.6
2018-03-30,0.03970448533819404,0.03759496291930023,0.07103726352426838,0.026979331926313934,0.11555403546421208,0.09312992082771135,0.016,0.6
2018-04-06,0.03970448533819404,0.03759496291930023,0.07103726352426838,0.026979331926313934,0.11555403546421208,0.09312992082771135,0.016,0.6
2018-04-13,0.03970448533819404,0.03759496291930023,0.07103726352426838,0.026979331926313934,0.11555403546421208,0.09312992082771135,0.016,0.6
2018-04-20,0.03970448533819404,0.03759496291930023,0.07103726352426838,0.026979331926313934,0.11555403546421208,0.09312992082771135,0.016,0.6
2018-04-27,0.03670755977389607,0.03485148732613578,0.07343786435362523,0.024920679063278595,0.12630455325237727,0.09737785623068707,0.0064,0.5999999999999999
2018-05-04,0.03670755977389607,0.03485148732613578,0.07343786435362523,0.024920679063278595,0.12630455325237727,0.09737785623068707,0.0064,0.5999999999999999
2018-05-11,0.03670755977389607,0.03485148732613578,0.07343786435362523,0.024920679063278595,0.12630455325237727,0.09737785623068707,0.0064,0.5999999999999999
2018-05-18,0.03670755977389607,0.03485148732613578,0.07343786435362523,0.024920679063278595,0.12630455325237727,0.09737785623068707,0.0064,0.5999999999999999
2018-05-25,0.034719782525100544,0.03294395440814906,0.07383105440605232,0.02334040234208236,0.13541229516164482,0.0971925111569709,0.00256,0.6
2018-06-01,0.034719782525100544,0.03294395440814906,0.07383105440605232,0.02334040234208236,0.13541229516164482,0.0971925111569709,0.00256,0.6
2018-06-08,0.034719782525100544,0.03294395440814906,0.07383105440605232,0.02334040234208236,0.13541229516164482,0.0971925111569709,0.00256,0.6
2018-06-15,0.034719782525100544,0.03294395440814906,0.07383105440605232,0.02334040234208236,0.13541229516164482,0.0971925111569709,0.00256,0.6
2018-06-22,0.034719782525100544,0.03294395440814906,0.07383105440605232,0.02334040234208236,0.13541229516164482,0.0971925111569709,0.00256,0.6
2018-06-29,0.08621523692975384,0.09093864384945557,0.19079522856041906,0.0622190440259187,0.285505633847547,0.1888769077520032,0.0023215930573374337,0.0931277119775652
2018-07-06,0.08621523692975384,0.09093864384945557,0.19079522856041906,0.0622190440259187,0.285505633847547,0.1888769077520032,0.0023215930573374337,0.0931277119775652
2018-07-13,0.08621523692975384,0.09093864384945557,0.19079522856041906,0.0622190440259187,0.285505633847547,0.1888769077520032,0.0023215930573374337,0.0931277119775652
2018-07-20,0.08621523692975384,0.09093864384945557,0.19079522856041906,0.0622190440259187,0.285505633847547,0.1888769077520032,0.0023215930573374337,0.0931277119775652
2018-07-27,0.08835371371436669,0.09853128674432744,0.1975646489621011,0.0665661030404705,0.2722255267962746,0.17768189522769365,0.0009234909854419725,0.09815333452932407
2018-08-03,0.08835371371436669,0.09853128674432744,0.1975646489621011,0.0665661030404705,0.2722255267962746,0.17768189522769365,0.0009234909854419725,0.09815333452932407
2018-08-10,0.08835371371436669,0.09853128674432744,0.1975646489621011,0.0665661030404705,0.2722255267962746,0.17768189522769365,0.0009234909854419725,0.09815333452932407
2018-08-17,0.08835371371436669,0.09853128674432744,0.1975646489621011,0.0665661030404705,0.2722255267962746,0.17768189522769365,0.0009234909854419725,0.09815333452932407
2018-08-24,0.08835371371436669,0.09853128674432744,0.1975646489621011,0.0665661030404705,0.2722255267962746,0.17768189522769365,0.0009234909854419725,0.09815333452932407
2018-08-31,0.11045601750472689,0.12300844243115366,0.18314155006871055,0.1554776894053355,0.22695395627270448,0.18714675057300437,0.0002016800020879949,0.013613913742276607
2018-09-07,0.11045601750472689,0.12300844243115366,0.18314155006871055,0.1554776894053355,0.22695395627270448,0.18714675057300437,0.0002016800020879949,0.013613913742276607
2018-09-14,0.11045601750472689,0.12300844243115366,0.18314155006871055,0.1554776894053355,0.22695395627270448,0.18714675057300437,0.0002016800020879949,0.013613913742276607
2018-09-21,0.11045601750472689,0.12300844243115366,0.18314155006871055,0.1554776894053355,0.22695395627270448,0.18714675057300437,0.0002016800020879949,0.013613913742276607
2018-09-28,0.0969415772317754,0.10359394988048853,0.19140264618297836,0.10019412963989589,0.22455892350609072,0.18323516668032552,7.360687844567585e-05,0.09999999999999987
2018-10-05,0.0969415772317754,0.10359394988048853,0.19140264618297836,0.10019412963989589,0.22455892350609072,0.18323516668032552,7.360687844567585e-05,0.09999999999999987
2018-10-12,0.0969415772317754,0.10359394988048853,0.19140264618297836,0.10019412963989589,0.22455892350609072,0.18323516668032552,7.360687844567585e-05,0.09999999999999987
2018-10-19,0.0969415772317754,0.10359394988048853,0.19140264618297836,0.10019412963989589,0.22455892350609072,0.18323516668032552,7.360687844567585e-05,0.09999999999999987
2018-10-26,0.04029306637190463,0.04130643244439409,0.08730718015053618,0.035529552241244704,0.11147503437742107,0.08407564874722018,1.3085667279231264e-05,0.5999999999999999
2018-11-02,0.04029306637190463,0.04130643244439409,0.08730718015053618,0.035529552241244704,0.11147503437742107,0.08407564874722018,1.3085667279231264e-05,0.5999999999999999
2018-11-09,0.04029306637190463,0.04130643244439409,0.08730718015053618,0.035529552241244704,0.11147503437742107,0.08407564874722018,1.3085667279231264e-05,0.5999999999999999
2018-11-16,0.04029306637190463,0.04130643244439409,0.08730718015053618,0.035529552241244704,0.11147503437742107,0.08407564874722018,1.3085667279231264e-05,0.5999999999999999
2018-11-23,0.04029306637190463,0.04130643244439409,0.08730718015053618,0.035529552241244704,0.11147503437742107,0.08407564874722018,1.3085667279231264e-05,0.5999999999999999
2018-11-30,0.038470391687234595,0.038597115595747904,0.0867735512493027,0.032287723468123496,0.11423571532474291,0.08963026840793675,5.2342669116925044e-06,0.6
2018-12-07,0.038470391687234595,0.038597115595747904,0.0867735512493027,0.032287723468123496,0.11423571532474291,0.08963026840793675,5.2342669116925044e-06,0.6
2018-12-14,0.038470391687234595,0.038597115595747904,0.0867735512493027,0.032287723468123496,0.11423571532474291,0.08963026840793675,5.2342669116925044e-06,0.6
2018-12-21,0.038470391687234595,0.038597115595747904,0.0867735512493027,0.032287723468123496,0.11423571532474291,0.08963026840793675,5.2342669116925044e-06,0.6
2018-12-28,0.03916501706570351,0.03919368110125414,0.0886013709394835,0.03142356277754237,0.11934156130934824,0.08227271309990355,2.0937067646770016e-06,0.6000000000000001
2019-01-04,0.03916501706570351,0.03919368110125414,0.0886013709394835,0.03142356277754237,0.11934156130934824,0.08227271309990355,2.0937067646770016e-06,0.6000000000000001
2019-01-11,0.03916501706570351,0.03919368110125414,0.0886013709394835,0.03142356277754237,0.11934156130934824,0.08227271309990355,2.0937067646770016e-06,0.6000000000000001
2019-01-18,0.03916501706570351,0.03919368110125414,0.0886013709394835,0.03142356277754237,0.11934156130934824,0.08227271309990355,2.0937067646770016e-06,0.6000000000000001
2019-01-25,0.04002330260287783,0.04049433327012242,0.08744335334275007,0.03113452536356201,0.12191032452846198,0.0789933234095199,8.374827058708009e-07,0.6
2019-02-01,0.04002330260287783,0.04049433327012242,0.08744335334275007,0.03113452536356201,0.12191032452846198,0.0789933234095199,8.374827058708009e-07,0.6
2019-02-08,0.04002330260287783,0.04049433327012242,0.08744335334275007,0.03113452536356201,0.12191032452846198,0.0789933234095199,8.374827058708009e-07,0.6
2019-02-15,0.04002330260287783,0.04049433327012242,0.08744335334275007,0.03113452536356201,0.12191032452846198,0.0789933234095199,8.374827058708009e-07,0.6
2019-02-22,0.08474477560202515,0.0868312061179711,0.19161854776659598,0.08072518831691743,0.3014974776088966,0.15458205085315854,7.537344352837207e-07,0.09999999999999987
2019-03-01,0.08474477560202515,0.0868312061179711,0.19161854776659598,0.08072518831691743,0.3014974776088966,0.15458205085315854,7.537344352837207e-07,0.09999999999999987
2019-03-08,0.08474477560202515,0.0868312061179711,0.19161854776659598,0.08072518831691743,0.3014974776088966,0.15458205085315854,7.537344352837207e-07,0.09999999999999987
2019-03-15,0.08474477560202515,0.0868312061179711,0.19161854776659598,0.08072518831691743,0.3014974776088966,0.15458205085315854,7.537344352837207e-07,0.09999999999999987
2019-03-22,0.08474477560202515,0.0868312061179711,0.19161854776659598,0.08072518831691743,0.3014974776088966,0.15458205085315854,7.537344352837207e-07,0.09999999999999987
2019-03-29,0.08177165548681098,0.08478843209013263,0.19007671965511408,0.08545476678235885,0.3124380745062227,0.14547004998558669,3.0149377411348835e-07,0.09999999999999998
2019-04-05,0.08177165548681098,0.08478843209013263,0.19007671965511408,0.08545476678235885,0.3124380745062227,0.14547004998558669,3.0149377411348835e-07,0.09999999999999998
2019-04-12,0.08177165548681098,0.08478843209013263,0.19007671965511408,0.08545476678235885,0.3124380745062227,0.14547004998558669,3.0149377411348835e-07,0.09999999999999998
2019-04-19,0.08177165548681098,0.08478843209013263,0.19007671965511408,0.08545476678235885,0.3124380745062227,0.14547004998558669,3.0149377411348835e-07,0.09999999999999998
2019-04-26,0.020400000000000005,0.2064328448852427,0.06296381529922576,0.2436738500031068,0.1517246036541996,0.06480488615822523,0.25,0.0
2019-05-03,0.020400000000000005,0.2064328448852427,0.06296381529922576,0.2436738500031068,0.1517246036541996,0.06480488615822523,0.25,0.0
2019-05-10,0.020400000000000005,0.2064328448852427,0.06296381529922576,0.2436738500031068,0.1517246036541996,0.06480488615822523,0.25,0.0
2019-05-17,0.020400000000000005,0.2064328448852427,0.06296381529922576,0.2436738500031068,0.1517246036541996,0.06480488615822523,0.25,0.0
2019-05-24,0.020400000000000005,0.2064328448852427,0.06296381529922576,0.2436738500031068,0.1517246036541996,0.06480488615822523,0.25,0.0
2019-05-31,0.05307145582961718,0.12192406913098573,0.13448696735158666,0.14116836294492094,0.2585502858307233,0.10079885891216618,0.09000000000000001,0.09999999999999998
2019-06-07,0.05307145582961718,0.12192406913098573,0.13448696735158666,0.14116836294492094,0.2585502858307233,0.10079885891216618,0.09000000000000001,0.09999999999999998
2019-06-14,0.05307145582961718,0.12192406913098573,0.13448696735158666,0.14116836294492094,0.2585502858307233,0.10079885891216618,0.09000000000000001,0.09999999999999998
2019-06-21,0.05307145582961718,0.12192406913098573,0.13448696735158666,0.14116836294492094,0.2585502858307233,0.10079885891216618,0.09000000000000001,0.09999999999999998
2019-06-28,0.0204,0.20419401174800664,0.06455657963842867,0.24402116793972747,0.15486116331038105,0.061967077363456274,0.25,0.0
2019-07-05,0.0204,0.20419401174800664,0.06455657963842867,0.24402116793972747,0.15486116331038105,0.061967077363456274,0.25,0.0
2019-07-12,0.0204,0.20419401174800664,0.06455657963842867,0.24402116793972747,0.15486116331038105,0.061967077363456274,0.25,0.0
2019-07-19,0.0204,0.20419401174800664,0.06455657963842867,0.24402116793972747,0.15486116331038105,0.061967077363456274,0.25,0.0
2019-07-26,0.08162605760086321,0.1565348374911223,0.10889036320488454,0.17595759215799167,0.1692989998462631,0.05769214969887524,0.25,0.0
2019-08-02,0.08162605760086321,0.1565348374911223,0.10889036320488454,0.17595759215799167,0.1692989998462631,0.05769214969887524,0.25,0.0
2019-08-09,0.08162605760086321,0.1565348374911223,0.10889036320488454,0.17595759215799167,0.1692989998462631,0.05769214969887524,0.25,0.0
2019-08-16,0.08162605760086321,0.1565348374911223,0.10889036320488454,0.17595759215799167,0.1692989998462631,0.05769214969887524,0.25,0.0
2019-08-23,0.08162605760086321,0.1565348374911223,0.10889036320488454,0.17595759215799167,0.1692989998462631,0.05769214969887524,0.25,0.0
2019-08-30,0.10525285097189617,0.1374107630423576,0.16578228547940696,0.1907576406882839,0.22593876918839928,0.07485769062965601,0.09999999999999999,1.1102230246251565e-16
2019-09-06,0.10525285097189617,0.1374107630423576,0.16578228547940696,0.1907576406882839,0.22593876918839928,0.07485769062965601,0.09999999999999999,1.1102230246251565e-16
2019-09-13,0.10525285097189617,0.1374107630423576,0.16578228547940696,0.1907576406882839,0.22593876918839928,0.07485769062965601,0.09999999999999999,1.1102230246251565e-16
2019-09-20,0.10525285097189617,0.1374107630423576,0.16578228547940696,0.1907576406882839,0.22593876918839928,0.07485769062965601,0.09999999999999999,1.1102230246251565e-16
2019-09-27,0.1140584358346475,0.12830205858565372,0.14640236461651557,0.16019424870784763,0.19830481866919064,0.06273807358614494,0.19,0.0
2019-10-04,0.1140584358346475,0.12830205858565372,0.14640236461651557,0.16019424870784763,0.19830481866919064,0.06273807358614494,0.19,0.0
2019-10-11,0.1140584358346475,0.12830205858565372,0.14640236461651557,0.16019424870784763,0.19830481866919064,0.06273807358614494,0.19,0.0
2019-10-18,0.1140584358346475,0.12830205858565372,0.14640236461651557,0.16019424870784763,0.19830481866919064,0.06273807358614494,0.19,0.0
2019-10-25,0.0735307135572949,0.07659842964812916,0.13519673942064264,0.08305326627847479,0.29023534098852105,0.09138551010693753,0.25,0.0
2019-11-01,0.0735307135572949,0.07659842964812916,0.13519673942064264,0.08305326627847479,0.29023534098852105,0.09138551010693753,0.25,0.0
2019-11-08,0.0735307135572949,0.07659842964812916,0.13519673942064264,0.08305326627847479,0.29023534098852105,0.09138551010693753,0.25,0.0
2019-11-15,0.0735307135572949,0.07659842964812916,0.13519673942064264,0.08305326627847479,0.29023534098852105,0.09138551010693753,0.25,0.0
2019-11-22,0.0735307135572949,0.07659842964812916,0.13519673942064264,0.08305326627847479,0.29023534098852105,0.09138551010693753,0.25,0.0
2019-11-29,0.07126720659068358,0.07215499328829438,0.14117832731076807,0.07595480698785559,0.29726196802107874,0.09218269780131963,0.25,0.0
2019-12-06,0.07126720659068358,0.07215499328829438,0.14117832731076807,0.07595480698785559,0.29726196802107874,0.09218269780131963,0.25,0.0
2019-12-13,0.07126720659068358,0.07215499328829438,0.14117832731076807,0.07595480698785559,0.29726196802107874,0.09218269780131963,0.25,0.0
2019-12-20,0.07126720659068358,0.07215499328829438,0.14117832731076807,0.07595480698785559,0.29726196802107874,0.09218269780131963,0.25,0.0
2019-12-27,0.06900212465687407,0.07033782086206615,0.13915855266109026,0.07893729433801992,0.3029554315034445,0.08960877597850508,0.25,0.0
2020-01-03,0.06900212465687407,0.07033782086206615,0.13915855266109026,0.07893729433801992,0.3029554315034445,0.08960877597850508,0.25,0.0
2020-01-10,0.06900212465687407,0.07033782086206615,0.13915855266109026,0.07893729433801992,0.3029554315034445,0.08960877597850508,0.25,0.0
2020-01-17,0.06900212465687407,0.07033782086206615,0.13915855266109026,0.07893729433801992,0.3029554315034445,0.08960877597850508,0.25,0.0
