,dual_momentum_topn,cta_trend_long_only,composite_selective_strength_weighted,composite_regime_conditioned,taa_10m_sma,cash::BIL
2019-03-22,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.2672370528932575,0.19609567703723893,0.19999999999999996
2019-03-29,0.060143449781685704,0.061670798767363366,0.21214438244238842,0.2799941499924749,0.18604721901608764,0.19999999999999984
2019-04-05,0.060143449781685704,0.061670798767363366,0.21214438244238842,0.2799941499924749,0.18604721901608764,0.19999999999999984
2019-04-12,0.060143449781685704,0.061670798767363366,0.21214438244238842,0.2799941499924749,0.18604721901608764,0.19999999999999984
2019-04-19,0.060143449781685704,0.061670798767363366,0.21214438244238842,0.2799941499924749,0.18604721901608764,0.19999999999999984
2019-04-26,0.07714325316043724,0.08014524747715995,0.2528446740146478,0.32788387649744577,0.18198294885030936,0.07999999999999985
2019-05-03,0.07714325316043724,0.08014524747715995,0.2528446740146478,0.32788387649744577,0.18198294885030936,0.07999999999999985
2019-05-10,0.07714325316043724,0.08014524747715995,0.2528446740146478,0.32788387649744577,0.18198294885030936,0.07999999999999985
2019-05-17,0.07714325316043724,0.08014524747715995,0.2528446740146478,0.32788387649744577,0.18198294885030936,0.07999999999999985
2019-05-24,0.07714325316043724,0.08014524747715995,0.2528446740146478,0.32788387649744577,0.18198294885030936,0.07999999999999985
2019-05-31,0.06285853721710126,0.06535474896285687,0.2182241467936933,0.2934824150946659,0.16008015193168276,0.19999999999999984
2019-06-07,0.06285853721710126,0.06535474896285687,0.2182241467936933,0.2934824150946659,0.16008015193168276,0.19999999999999984
2019-06-14,0.06285853721710126,0.06535474896285687,0.2182241467936933,0.2934824150946659,0.16008015193168276,0.19999999999999984
2019-06-21,0.06285853721710126,0.06535474896285687,0.2182241467936933,0.2934824150946659,0.16008015193168276,0.19999999999999984
2019-06-28,0.07470721876827295,0.0769911089129936,0.2616890046359473,0.3319694398945852,0.17464322778820116,0.07999999999999974
2019-07-05,0.07470721876827295,0.0769911089129936,0.2616890046359473,0.3319694398945852,0.17464322778820116,0.07999999999999974
2019-07-12,0.07470721876827295,0.0769911089129936,0.2616890046359473,0.3319694398945852,0.17464322778820116,0.07999999999999974
2019-07-19,0.07470721876827295,0.0769911089129936,0.2616890046359473,0.3319694398945852,0.17464322778820116,0.07999999999999974
2019-07-26,0.06859742241790893,0.07081744610722344,0.25191331445123033,0.3346906659476821,0.17398115107595524,0.09999999999999987
2019-08-02,0.06859742241790893,0.07081744610722344,0.25191331445123033,0.3346906659476821,0.17398115107595524,0.09999999999999987
2019-08-09,0.06859742241790893,0.07081744610722344,0.25191331445123033,0.3346906659476821,0.17398115107595524,0.09999999999999987
2019-08-16,0.06859742241790893,0.07081744610722344,0.25191331445123033,0.3346906659476821,0.17398115107595524,0.09999999999999987
2019-08-23,0.06859742241790893,0.07081744610722344,0.25191331445123033,0.3346906659476821,0.17398115107595524,0.09999999999999987
2019-08-30,0.0658155926186191,0.06856098712006369,0.24652016045132663,0.3421451407614828,0.17695811904850783,0.09999999999999987
2019-09-06,0.0658155926186191,0.06856098712006369,0.24652016045132663,0.3421451407614828,0.17695811904850783,0.09999999999999987
2019-09-13,0.0658155926186191,0.06856098712006369,0.24652016045132663,0.3421451407614828,0.17695811904850783,0.09999999999999987
2019-09-20,0.0658155926186191,0.06856098712006369,0.24652016045132663,0.3421451407614828,0.17695811904850783,0.09999999999999987
2019-09-27,0.08995766882350001,0.10274340827393684,0.21226475297177982,0.30888652535500283,0.18614764457578048,0.09999999999999998
2019-10-04,0.08995766882350001,0.10274340827393684,0.21226475297177982,0.30888652535500283,0.18614764457578048,0.09999999999999998
2019-10-11,0.08995766882350001,0.10274340827393684,0.21226475297177982,0.30888652535500283,0.18614764457578048,0.09999999999999998
2019-10-18,0.08995766882350001,0.10274340827393684,0.21226475297177982,0.30888652535500283,0.18614764457578048,0.09999999999999998
2019-10-25,0.07157304125118417,0.07455908286147145,0.26059746292559777,0.4061811457134918,0.18708926724825486,0.0
2019-11-01,0.07157304125118417,0.07455908286147145,0.26059746292559777,0.4061811457134918,0.18708926724825486,0.0
2019-11-08,0.07157304125118417,0.07455908286147145,0.26059746292559777,0.4061811457134918,0.18708926724825486,0.0
2019-11-15,0.07157304125118417,0.07455908286147145,0.26059746292559777,0.4061811457134918,0.18708926724825486,0.0
2019-11-22,0.07157304125118417,0.07455908286147145,0.26059746292559777,0.4061811457134918,0.18708926724825486,0.0
2019-11-29,0.06641839050032088,0.06724577474033423,0.2714614441251875,0.41277588326816034,0.18209850736599714,0.0
2019-12-06,0.06641839050032088,0.06724577474033423,0.2714614441251875,0.41277588326816034,0.18209850736599714,0.0
2019-12-13,0.06641839050032088,0.06724577474033423,0.2714614441251875,0.41277588326816034,0.18209850736599714,0.0
2019-12-20,0.06641839050032088,0.06724577474033423,0.2714614441251875,0.41277588326816034,0.18209850736599714,0.0
2019-12-27,0.15231465116125273,0.1733911784733532,0.1792453169578856,0.2775737319859173,0.2174751214215912,0.0
2020-01-03,0.15231465116125273,0.1733911784733532,0.1792453169578856,0.2775737319859173,0.2174751214215912,0.0
2020-01-10,0.15231465116125273,0.1733911784733532,0.1792453169578856,0.2775737319859173,0.2174751214215912,0.0
2020-01-17,0.15231465116125273,0.1733911784733532,0.1792453169578856,0.2775737319859173,0.2174751214215912,0.0
2020-01-24,0.15231465116125273,0.1733911784733532,0.1792453169578856,0.2775737319859173,0.2174751214215912,0.0
2020-01-31,0.15004480327131672,0.16807061858421057,0.18242660367242605,0.2836999580437645,0.21575801642828216,0.0
2020-02-07,0.15004480327131672,0.16807061858421057,0.18242660367242605,0.2836999580437645,0.21575801642828216,0.0
2020-02-14,0.15004480327131672,0.16807061858421057,0.18242660367242605,0.2836999580437645,0.21575801642828216,0.0
2020-02-21,0.15004480327131672,0.16807061858421057,0.18242660367242605,0.2836999580437645,0.21575801642828216,0.0
2020-02-28,0.09010041928127673,0.09707190852200288,0.17288692681506027,0.280175979861007,0.15976476552065316,0.19999999999999996
2020-03-06,0.09010041928127673,0.09707190852200288,0.17288692681506027,0.280175979861007,0.15976476552065316,0.19999999999999996
2020-03-13,0.09010041928127673,0.09707190852200288,0.17288692681506027,0.280175979861007,0.15976476552065316,0.19999999999999996
2020-03-20,0.09010041928127673,0.09707190852200288,0.17288692681506027,0.280175979861007,0.15976476552065316,0.19999999999999996
2020-03-27,0.05444055563433105,0.03995063071359139,0.08532419031669289,0.1560527939583021,0.06423182937708259,0.6
2020-04-03,0.05444055563433105,0.03995063071359139,0.08532419031669289,0.1560527939583021,0.06423182937708259,0.6
2020-04-10,0.05444055563433105,0.03995063071359139,0.08532419031669289,0.1560527939583021,0.06423182937708259,0.6
2020-04-17,0.05444055563433105,0.03995063071359139,0.08532419031669289,0.1560527939583021,0.06423182937708259,0.6
2020-04-24,0.04724037797738493,0.03533437103885766,0.08014851062330466,0.16563167637498127,0.07164506398547148,0.6
2020-05-01,0.04724037797738493,0.03533437103885766,0.08014851062330466,0.16563167637498127,0.07164506398547148,0.6
2020-05-08,0.04724037797738493,0.03533437103885766,0.08014851062330466,0.16563167637498127,0.07164506398547148,0.6
2020-05-15,0.04724037797738493,0.03533437103885766,0.08014851062330466,0.16563167637498127,0.07164506398547148,0.6
2020-05-22,0.04724037797738493,0.03533437103885766,0.08014851062330466,0.16563167637498127,0.07164506398547148,0.6
2020-05-29,0.04299149802644364,0.032712895369383786,0.07727941301321503,0.17137900582498877,0.07563718776596878,0.6
2020-06-05,0.04299149802644364,0.032712895369383786,0.07727941301321503,0.17137900582498877,0.07563718776596878,0.6
2020-06-12,0.04299149802644364,0.032712895369383786,0.07727941301321503,0.17137900582498877,0.07563718776596878,0.6
2020-06-19,0.04299149802644364,0.032712895369383786,0.07727941301321503,0.17137900582498877,0.07563718776596878,0.6
2020-06-26,0.04052244403563218,0.031218976653482236,0.07578068314227297,0.17482740349499326,0.07765049267361933,0.6
2020-07-03,0.04052244403563218,0.031218976653482236,0.07578068314227297,0.17482740349499326,0.07765049267361933,0.6
2020-07-10,0.04052244403563218,0.031218976653482236,0.07578068314227297,0.17482740349499326,0.07765049267361933,0.6
2020-07-17,0.04052244403563218,0.031218976653482236,0.07578068314227297,0.17482740349499326,0.07765049267361933,0.6
2020-07-24,0.04052244403563218,0.031218976653482236,0.07578068314227297,0.17482740349499326,0.07765049267361933,0.6
2020-07-31,0.0977323015237205,0.07617161795444935,0.16998811318766732,0.4030310870775485,0.17307688025661438,0.07999999999999996
2020-08-07,0.0977323015237205,0.07617161795444935,0.16998811318766732,0.4030310870775485,0.17307688025661438,0.07999999999999996
2020-08-14,0.0977323015237205,0.07617161795444935,0.16998811318766732,0.4030310870775485,0.17307688025661438,0.07999999999999996
2020-08-21,0.0977323015237205,0.07617161795444935,0.16998811318766732,0.4030310870775485,0.17307688025661438,0.07999999999999996
2020-08-28,0.10720069953230733,0.08512190196589405,0.17223906429995,0.38924929786692913,0.1661890363349196,0.07999999999999985
2020-09-04,0.10720069953230733,0.08512190196589405,0.17223906429995,0.38924929786692913,0.1661890363349196,0.07999999999999985
2020-09-11,0.10720069953230733,0.08512190196589405,0.17223906429995,0.38924929786692913,0.1661890363349196,0.07999999999999985
2020-09-18,0.10720069953230733,0.08512190196589405,0.17223906429995,0.38924929786692913,0.1661890363349196,0.07999999999999985
2020-09-25,0.09887754470462126,0.07845302580293294,0.16567507951011068,0.3904724139653714,0.16652193601696372,0.09999999999999998
2020-10-02,0.09887754470462126,0.07845302580293294,0.16567507951011068,0.3904724139653714,0.16652193601696372,0.09999999999999998
2020-10-09,0.09887754470462126,0.07845302580293294,0.16567507951011068,0.3904724139653714,0.16652193601696372,0.09999999999999998
2020-10-16,0.09887754470462126,0.07845302580293294,0.16567507951011068,0.3904724139653714,0.16652193601696372,0.09999999999999998
2020-10-23,0.09887754470462126,0.07845302580293294,0.16567507951011068,0.3904724139653714,0.16652193601696372,0.09999999999999998
2020-10-30,0.09493132619005316,0.07477852381331111,0.16726144251418615,0.39628344837922286,0.1667452591032268,0.09999999999999987
2020-11-06,0.09493132619005316,0.07477852381331111,0.16726144251418615,0.39628344837922286,0.1667452591032268,0.09999999999999987
2020-11-13,0.09493132619005316,0.07477852381331111,0.16726144251418615,0.39628344837922286,0.1667452591032268,0.09999999999999987
2020-11-20,0.09493132619005316,0.07477852381331111,0.16726144251418615,0.39628344837922286,0.1667452591032268,0.09999999999999987
2020-11-27,0.10728046842147587,0.08328501947489561,0.17991150737605832,0.3890593542200946,0.1604636505074756,0.07999999999999996
2020-12-04,0.10728046842147587,0.08328501947489561,0.17991150737605832,0.3890593542200946,0.1604636505074756,0.07999999999999996
2020-12-11,0.10728046842147587,0.08328501947489561,0.17991150737605832,0.3890593542200946,0.1604636505074756,0.07999999999999996
2020-12-18,0.10728046842147587,0.08328501947489561,0.17991150737605832,0.3890593542200946,0.1604636505074756,0.07999999999999996
2020-12-25,0.1087089399067867,0.08350298595797537,0.1790419957262935,0.3889529488881994,0.15979312952074493,0.08000000000000007
2021-01-01,0.1087089399067867,0.08350298595797537,0.1790419957262935,0.3889529488881994,0.15979312952074493,0.08000000000000007
2021-01-08,0.1087089399067867,0.08350298595797537,0.1790419957262935,0.3889529488881994,0.15979312952074493,0.08000000000000007
2021-01-15,0.1087089399067867,0.08350298595797537,0.1790419957262935,0.3889529488881994,0.15979312952074493,0.08000000000000007
2021-01-22,0.1087089399067867,0.08350298595797537,0.1790419957262935,0.3889529488881994,0.15979312952074493,0.08000000000000007
2021-01-29,0.10211670544335096,0.07624473073207279,0.1716995417184677,0.39029846999959533,0.15964055210651323,0.10000000000000009
2021-02-05,0.10211670544335096,0.07624473073207279,0.1716995417184677,0.39029846999959533,0.15964055210651323,0.10000000000000009
2021-02-12,0.10211670544335096,0.07624473073207279,0.1716995417184677,0.39029846999959533,0.15964055210651323,0.10000000000000009
2021-02-19,0.10211670544335096,0.07624473073207279,0.1716995417184677,0.39029846999959533,0.15964055210651323,0.10000000000000009
2021-02-26,0.09993222401627314,0.07294440789509103,0.16961857283046358,0.3961790819997572,0.16132571325841513,0.09999999999999987
2021-03-05,0.09993222401627314,0.07294440789509103,0.16961857283046358,0.3961790819997572,0.16132571325841513,0.09999999999999987
2021-03-12,0.09993222401627314,0.07294440789509103,0.16961857283046358,0.3961790819997572,0.16132571325841513,0.09999999999999987
2021-03-19,0.09993222401627314,0.07294440789509103,0.16961857283046358,0.3961790819997572,0.16132571325841513,0.09999999999999987
2021-03-26,0.2159168559615233,0.0782392236079581,0.18124586125261918,0.4181366816906835,0.08646137748721594,0.019999999999999907
2021-04-02,0.2159168559615233,0.0782392236079581,0.18124586125261918,0.4181366816906835,0.08646137748721594,0.019999999999999907
2021-04-09,0.2159168559615233,0.0782392236079581,0.18124586125261918,0.4181366816906835,0.08646137748721594,0.019999999999999907
2021-04-16,0.2159168559615233,0.0782392236079581,0.18124586125261918,0.4181366816906835,0.08646137748721594,0.019999999999999907
2021-04-23,0.2159168559615233,0.0782392236079581,0.18124586125261918,0.4181366816906835,0.08646137748721594,0.019999999999999907
2021-04-30,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743433,0.020000000000000018
2021-05-07,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743433,0.020000000000000018
2021-05-14,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743433,0.020000000000000018
2021-05-21,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743433,0.020000000000000018
2021-05-28,0.21605519297916573,0.07947104509653097,0.18962750775364473,0.4268157406721877,0.08803051349847088,0.0
2021-06-04,0.21605519297916573,0.07947104509653097,0.18962750775364473,0.4268157406721877,0.08803051349847088,0.0
2021-06-11,0.21605519297916573,0.07947104509653097,0.18962750775364473,0.4268157406721877,0.08803051349847088,0.0
2021-06-18,0.21605519297916573,0.07947104509653097,0.18962750775364473,0.4268157406721877,0.08803051349847088,0.0
2021-06-25,0.21410446793891336,0.07795758906469914,0.19399202421376957,0.4269092936604976,0.08703662512212038,0.0
2021-07-02,0.21410446793891336,0.07795758906469914,0.19399202421376957,0.4269092936604976,0.08703662512212038,0.0
2021-07-09,0.21410446793891336,0.07795758906469914,0.19399202421376957,0.4269092936604976,0.08703662512212038,0.0
2021-07-16,0.21410446793891336,0.07795758906469914,0.19399202421376957,0.4269092936604976,0.08703662512212038,0.0
2021-07-23,0.21410446793891336,0.07795758906469914,0.19399202421376957,0.4269092936604976,0.08703662512212038,0.0
2021-07-30,0.11779734770963043,0.08087118023388135,0.1970111594167331,0.4314712411875119,0.1728490714522432,0.0
2021-08-06,0.11779734770963043,0.08087118023388135,0.1970111594167331,0.4314712411875119,0.1728490714522432,0.0
2021-08-13,0.11779734770963043,0.08087118023388135,0.1970111594167331,0.4314712411875119,0.1728490714522432,0.0
2021-08-20,0.11779734770963043,0.08087118023388135,0.1970111594167331,0.4314712411875119,0.1728490714522432,0.0
2021-08-27,0.1155400298300819,0.08042004962800368,0.20131408237273946,0.43152854047499817,0.17119729769417685,0.0
2021-09-03,0.1155400298300819,0.08042004962800368,0.20131408237273946,0.43152854047499817,0.17119729769417685,0.0
2021-09-10,0.1155400298300819,0.08042004962800368,0.20131408237273946,0.43152854047499817,0.17119729769417685,0.0
2021-09-17,0.1155400298300819,0.08042004962800368,0.20131408237273946,0.43152854047499817,0.17119729769417685,0.0
2021-09-24,0.11550223403892032,0.0802953163181067,0.2015878633513518,0.4315317018773026,0.17108288441431857,0.0
2021-10-01,0.11550223403892032,0.0802953163181067,0.2015878633513518,0.4315317018773026,0.17108288441431857,0.0
2021-10-08,0.11550223403892032,0.0802953163181067,0.2015878633513518,0.4315317018773026,0.17108288441431857,0.0
2021-10-15,0.11550223403892032,0.0802953163181067,0.2015878633513518,0.4315317018773026,0.17108288441431857,0.0
2021-10-22,0.11550223403892032,0.0802953163181067,0.2015878633513518,0.4315317018773026,0.17108288441431857,0.0
2021-10-29,0.21166579521888815,0.07881470553937595,0.19659220811870384,0.4269411948506763,0.08598609627235587,0.0
2021-11-05,0.21166579521888815,0.07881470553937595,0.19659220811870384,0.4269411948506763,0.08598609627235587,0.0
2021-11-12,0.21166579521888815,0.07881470553937595,0.19659220811870384,0.4269411948506763,0.08598609627235587,0.0
2021-11-19,0.21166579521888815,0.07881470553937595,0.19659220811870384,0.4269411948506763,0.08598609627235587,0.0
2021-11-26,0.16941614484901377,0.07715392210050069,0.19602649548152973,0.4361647169104058,0.1212387206585501,0.0
2021-12-03,0.16941614484901377,0.07715392210050069,0.19602649548152973,0.4361647169104058,0.1212387206585501,0.0
2021-12-10,0.16941614484901377,0.07715392210050069,0.19602649548152973,0.4361647169104058,0.1212387206585501,0.0
2021-12-17,0.16941614484901377,0.07715392210050069,0.19602649548152973,0.4361647169104058,0.1212387206585501,0.0
2021-12-24,0.16941614484901377,0.07715392210050069,0.19602649548152973,0.4361647169104058,0.1212387206585501,0.0
2021-12-31,0.1608861854219629,0.06732656268660142,0.17554266265944155,0.3975289471316191,0.09871564210037505,0.09999999999999998
2022-01-07,0.1608861854219629,0.06732656268660142,0.17554266265944155,0.3975289471316191,0.09871564210037505,0.09999999999999998
2022-01-14,0.1608861854219629,0.06732656268660142,0.17554266265944155,0.3975289471316191,0.09871564210037505,0.09999999999999998
2022-01-21,0.1608861854219629,0.06732656268660142,0.17554266265944155,0.3975289471316191,0.09871564210037505,0.09999999999999998
2022-01-28,0.1467534797158679,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312322,0.19999999999999996
2022-02-04,0.1467534797158679,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312322,0.19999999999999996
2022-02-11,0.1467534797158679,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312322,0.19999999999999996
2022-02-18,0.1467534797158679,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312322,0.19999999999999996
2022-02-25,0.14969091501773796,0.05755170990727015,0.15838230788050164,0.35760926308211816,0.0767658041123722,0.19999999999999984
2022-03-04,0.14969091501773796,0.05755170990727015,0.15838230788050164,0.35760926308211816,0.0767658041123722,0.19999999999999984
2022-03-11,0.14969091501773796,0.05755170990727015,0.15838230788050164,0.35760926308211816,0.0767658041123722,0.19999999999999984
2022-03-18,0.14969091501773796,0.05755170990727015,0.15838230788050164,0.35760926308211816,0.0767658041123722,0.19999999999999984
2022-03-25,0.0740014728250895,0.02804256242439265,0.08088463986194727,0.17928277892463548,0.03778854596393517,0.5999999999999999
2022-04-01,0.0740014728250895,0.02804256242439265,0.08088463986194727,0.17928277892463548,0.03778854596393517,0.5999999999999999
2022-04-08,0.0740014728250895,0.02804256242439265,0.08088463986194727,0.17928277892463548,0.03778854596393517,0.5999999999999999
2022-04-15,0.0740014728250895,0.02804256242439265,0.08088463986194727,0.17928277892463548,0.03778854596393517,0.5999999999999999
2022-04-22,0.0740014728250895,0.02804256242439265,0.08088463986194727,0.17928277892463548,0.03778854596393517,0.5999999999999999
2022-04-29,0.07341703807114626,0.02760656387345263,0.08199116783429312,0.1795696673547813,0.03741556286632676,0.5999999999999999
2022-05-06,0.07341703807114626,0.02760656387345263,0.08199116783429312,0.1795696673547813,0.03741556286632676,0.5999999999999999
2022-05-13,0.07341703807114626,0.02760656387345263,0.08199116783429312,0.1795696673547813,0.03741556286632676,0.5999999999999999
2022-05-20,0.07341703807114626,0.02760656387345263,0.08199116783429312,0.1795696673547813,0.03741556286632676,0.5999999999999999
2022-05-27,0.07239919510536612,0.027599554222804384,0.08292310396285116,0.17974180041286877,0.037336346296109595,0.6
2022-06-03,0.07239919510536612,0.027599554222804384,0.08292310396285116,0.17974180041286877,0.037336346296109595,0.6
2022-06-10,0.07239919510536612,0.027599554222804384,0.08292310396285116,0.17974180041286877,0.037336346296109595,0.6
2022-06-17,0.07239919510536612,0.027599554222804384,0.08292310396285116,0.17974180041286877,0.037336346296109595,0.6
2022-06-24,0.07114307714338733,0.027855715505293217,0.08360201751574624,0.17984508024772128,0.03755410958785197,0.6
2022-07-01,0.07114307714338733,0.027855715505293217,0.08360201751574624,0.17984508024772128,0.03755410958785197,0.6
2022-07-08,0.07114307714338733,0.027855715505293217,0.08360201751574624,0.17984508024772128,0.03755410958785197,0.6
2022-07-15,0.07114307714338733,0.027855715505293217,0.08360201751574624,0.17984508024772128,0.03755410958785197,0.6
2022-07-22,0.07114307714338733,0.027855715505293217,0.08360201751574624,0.17984508024772128,0.03755410958785197,0.6
2022-07-29,0.0708180594652411,0.02800512344866082,0.08451932844363608,0.1799070481486328,0.036750440493829264,0.6
2022-08-05,0.0708180594652411,0.02800512344866082,0.08451932844363608,0.1799070481486328,0.036750440493829264,0.6
2022-08-12,0.0708180594652411,0.02800512344866082,0.08451932844363608,0.1799070481486328,0.036750440493829264,0.6
2022-08-19,0.0708180594652411,0.02800512344866082,0.08451932844363608,0.1799070481486328,0.036750440493829264,0.6
2022-08-26,0.07106338988494108,0.028056377614677552,0.08522161386804522,0.17994422888917969,0.035714389743156494,0.5999999999999999
2022-09-02,0.07106338988494108,0.028056377614677552,0.08522161386804522,0.17994422888917969,0.035714389743156494,0.5999999999999999
2022-09-09,0.07106338988494108,0.028056377614677552,0.08522161386804522,0.17994422888917969,0.035714389743156494,0.5999999999999999
2022-09-16,0.07106338988494108,0.028056377614677552,0.08522161386804522,0.17994422888917969,0.035714389743156494,0.5999999999999999
2022-09-23,0.07106338988494108,0.028056377614677552,0.08522161386804522,0.17994422888917969,0.035714389743156494,0.5999999999999999
2022-09-30,0.07176223950700632,0.02782827485085468,0.08532578036739627,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-07,0.07176223950700632,0.02782827485085468,0.08532578036739627,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-14,0.07176223950700632,0.02782827485085468,0.08532578036739627,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-21,0.07176223950700632,0.02782827485085468,0.08532578036739627,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-28,0.07240748780865178,0.02762893506055546,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.5999999999999999
2022-11-04,0.07240748780865178,0.02762893506055546,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.5999999999999999
2022-11-11,0.07240748780865178,0.02762893506055546,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.5999999999999999
2022-11-18,0.07240748780865178,0.02762893506055546,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.5999999999999999
2022-11-25,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.1799879534400628,0.034541396769760375,0.6
2022-12-02,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.1799879534400628,0.034541396769760375,0.6
2022-12-09,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.1799879534400628,0.034541396769760375,0.6
2022-12-16,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.1799879534400628,0.034541396769760375,0.6
2022-12-23,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.1799879534400628,0.034541396769760375,0.6
2022-12-30,0.14634176880409605,0.054871801296878735,0.17000380611765142,0.35998554412807543,0.06879707965329848,0.19999999999999984
2023-01-06,0.14634176880409605,0.054871801296878735,0.17000380611765142,0.35998554412807543,0.06879707965329848,0.19999999999999984
2023-01-13,0.14634176880409605,0.054871801296878735,0.17000380611765142,0.35998554412807543,0.06879707965329848,0.19999999999999984
2023-01-20,0.14634176880409605,0.054871801296878735,0.17000380611765142,0.35998554412807543,0.06879707965329848,0.19999999999999984
2023-01-27,0.2011515366309154,0.05924874422473698,0.1968998366434244,0.39934041637068635,0.063359466130237,0.07999999999999985
2023-02-03,0.2011515366309154,0.05924874422473698,0.1968998366434244,0.39934041637068635,0.063359466130237,0.07999999999999985
2023-02-10,0.2011515366309154,0.05924874422473698,0.1968998366434244,0.39934041637068635,0.063359466130237,0.07999999999999985
2023-02-17,0.2011515366309154,0.05924874422473698,0.1968998366434244,0.39934041637068635,0.063359466130237,0.07999999999999985
2023-02-24,0.1788081503334914,0.05096375749199116,0.17116208862041912,0.3455350550007736,0.05353094855332477,0.20000000000000007
2023-03-03,0.1788081503334914,0.05096375749199116,0.17116208862041912,0.3455350550007736,0.05353094855332477,0.20000000000000007
2023-03-10,0.1788081503334914,0.05096375749199116,0.17116208862041912,0.3455350550007736,0.05353094855332477,0.20000000000000007
2023-03-17,0.1788081503334914,0.05096375749199116,0.17116208862041912,0.3455350550007736,0.05353094855332477,0.20000000000000007
2023-03-24,0.1788081503334914,0.05096375749199116,0.17116208862041912,0.3455350550007736,0.05353094855332477,0.20000000000000007
2023-03-31,0.20108320916365283,0.06020943780687921,0.26735485768623535,0.33252169047080177,0.05883080487243086,0.08000000000000007
2023-04-07,0.20108320916365283,0.06020943780687921,0.26735485768623535,0.33252169047080177,0.05883080487243086,0.08000000000000007
2023-04-14,0.20108320916365283,0.06020943780687921,0.26735485768623535,0.33252169047080177,0.05883080487243086,0.08000000000000007
2023-04-21,0.20108320916365283,0.06020943780687921,0.26735485768623535,0.33252169047080177,0.05883080487243086,0.08000000000000007
2023-04-28,0.19171259464457205,0.05786781000333244,0.2732524266492531,0.3188172356048097,0.05834993309803285,0.09999999999999998
2023-05-05,0.19171259464457205,0.05786781000333244,0.2732524266492531,0.3188172356048097,0.05834993309803285,0.09999999999999998
2023-05-12,0.19171259464457205,0.05786781000333244,0.2732524266492531,0.3188172356048097,0.05834993309803285,0.09999999999999998
2023-05-19,0.19171259464457205,0.05786781000333244,0.2732524266492531,0.3188172356048097,0.05834993309803285,0.09999999999999998
2023-05-26,0.2179786827597123,0.06645647134994731,0.31669345315014685,0.31484292264047553,0.06402847009971781,0.02000000000000024
2023-06-02,0.2179786827597123,0.06645647134994731,0.31669345315014685,0.31484292264047553,0.06402847009971781,0.02000000000000024
2023-06-09,0.2179786827597123,0.06645647134994731,0.31669345315014685,0.31484292264047553,0.06402847009971781,0.02000000000000024
2023-06-16,0.2179786827597123,0.06645647134994731,0.31669345315014685,0.31484292264047553,0.06402847009971781,0.02000000000000024
2023-06-23,0.2179786827597123,0.06645647134994731,0.31669345315014685,0.31484292264047553,0.06402847009971781,0.02000000000000024
2023-06-30,0.22248308174368453,0.06804757172981317,0.3262429615620695,0.31678491260861125,0.06644147235582155,0.0
2023-07-07,0.22248308174368453,0.06804757172981317,0.3262429615620695,0.31678491260861125,0.06644147235582155,0.0
2023-07-14,0.22248308174368453,0.06804757172981317,0.3262429615620695,0.31678491260861125,0.06644147235582155,0.0
2023-07-21,0.22248308174368453,0.06804757172981317,0.3262429615620695,0.31678491260861125,0.06644147235582155,0.0
2023-07-28,0.22252119371274334,0.06813554910403745,0.3342554398574901,0.3079094187333291,0.06717839859239996,0.0
2023-08-04,0.22252119371274334,0.06813554910403745,0.3342554398574901,0.3079094187333291,0.06717839859239996,0.0
2023-08-11,0.22252119371274334,0.06813554910403745,0.3342554398574901,0.3079094187333291,0.06717839859239996,0.0
2023-08-18,0.22252119371274334,0.06813554910403745,0.3342554398574901,0.3079094187333291,0.06717839859239996,0.0
2023-08-25,0.22221574189443022,0.06683237796923361,0.3375788261959323,0.293939471953244,0.06567017889534392,0.013763403091816007
2023-09-01,0.22221574189443022,0.06683237796923361,0.3375788261959323,0.293939471953244,0.06567017889534392,0.013763403091816007
2023-09-08,0.22221574189443022,0.06683237796923361,0.3375788261959323,0.293939471953244,0.06567017889534392,0.013763403091816007
2023-09-15,0.22221574189443022,0.06683237796923361,0.3375788261959323,0.293939471953244,0.06567017889534392,0.013763403091816007
2023-09-22,0.22221574189443022,0.06683237796923361,0.3375788261959323,0.293939471953244,0.06567017889534392,0.013763403091816007
