,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top5_smooth_sector_sleeve,cash::BIL
2016-01-08,0.04500858677699144,0.03488663517318963,0.07861718446431197,0.0343130364738248,0.14745817112791898,0.058893531643613384,0.0008228543401498385,0.5999999999999999
2016-01-15,0.04500858677699144,0.03488663517318963,0.07861718446431197,0.0343130364738248,0.14745817112791898,0.058893531643613384,0.0008228543401498385,0.5999999999999999
2016-01-22,0.04500858677699144,0.03488663517318963,0.07861718446431197,0.0343130364738248,0.14745817112791898,0.058893531643613384,0.0008228543401498385,0.5999999999999999
2016-01-29,0.043053913789463466,0.03229613435237965,0.08472759142065556,0.031478777119580005,0.12519063900485197,0.08275923170897946,0.0004937126040899031,0.6
2016-02-05,0.043053913789463466,0.03229613435237965,0.08472759142065556,0.031478777119580005,0.12519063900485197,0.08275923170897946,0.0004937126040899031,0.6
2016-02-12,0.043053913789463466,0.03229613435237965,0.08472759142065556,0.031478777119580005,0.12519063900485197,0.08275923170897946,0.0004937126040899031,0.6
2016-02-19,0.043053913789463466,0.03229613435237965,0.08472759142065556,0.031478777119580005,0.12519063900485197,0.08275923170897946,0.0004937126040899031,0.6
2016-02-26,0.042053512228247374,0.030822756878693083,0.08832445798459398,0.029536674506058094,0.1117933476662507,0.09717302317370285,0.00029622756245394186,0.6
2016-03-04,0.042053512228247374,0.030822756878693083,0.08832445798459398,0.029536674506058094,0.1117933476662507,0.09717302317370285,0.00029622756245394186,0.6
2016-03-11,0.042053512228247374,0.030822756878693083,0.08832445798459398,0.029536674506058094,0.1117933476662507,0.09717302317370285,0.00029622756245394186,0.6
2016-03-18,0.042053512228247374,0.030822756878693083,0.08832445798459398,0.029536674506058094,0.1117933476662507,0.09717302317370285,0.00029622756245394186,0.6
2016-03-25,0.0870640418665607,0.062604906989664,0.18892852273141483,0.059110235336908915,0.2047224486849295,0.20842996067754202,0.0003604588403737089,0.18877942487260624
2016-04-01,0.0870640418665607,0.062604906989664,0.18892852273141483,0.059110235336908915,0.2047224486849295,0.20842996067754202,0.0003604588403737089,0.18877942487260624
2016-04-08,0.0870640418665607,0.062604906989664,0.18892852273141483,0.059110235336908915,0.2047224486849295,0.20842996067754202,0.0003604588403737089,0.18877942487260624
2016-04-15,0.0870640418665607,0.062604906989664,0.18892852273141483,0.059110235336908915,0.2047224486849295,0.20842996067754202,0.0003604588403737089,0.18877942487260624
2016-04-22,0.0870640418665607,0.062604906989664,0.18892852273141483,0.059110235336908915,0.2047224486849295,0.20842996067754202,0.0003604588403737089,0.18877942487260624
2016-04-29,0.11342297429848118,0.09537767613128427,0.18651572227085345,0.14309942138874773,0.21103577292038586,0.21904407851296973,0.0001714802113533378,0.03133287426592435
2016-05-06,0.11342297429848118,0.09537767613128427,0.18651572227085345,0.14309942138874773,0.21103577292038586,0.21904407851296973,0.0001714802113533378,0.03133287426592435
2016-05-13,0.11342297429848118,0.09537767613128427,0.18651572227085345,0.14309942138874773,0.21103577292038586,0.21904407851296973,0.0001714802113533378,0.03133287426592435
2016-05-20,0.11342297429848118,0.09537767613128427,0.18651572227085345,0.14309942138874773,0.21103577292038586,0.21904407851296973,0.0001714802113533378,0.03133287426592435
2016-05-27,0.03776733674461092,0.17514829445615224,0.0920439247610484,0.2570036553883738,0.16611517700077086,0.12042764984301574,0.0894281695038822,0.06206579230214582
2016-06-03,0.03776733674461092,0.17514829445615224,0.0920439247610484,0.2570036553883738,0.16611517700077086,0.12042764984301574,0.0894281695038822,0.06206579230214582
2016-06-10,0.03776733674461092,0.17514829445615224,0.0920439247610484,0.2570036553883738,0.16611517700077086,0.12042764984301574,0.0894281695038822,0.06206579230214582
2016-06-17,0.03776733674461092,0.17514829445615224,0.0920439247610484,0.2570036553883738,0.16611517700077086,0.12042764984301574,0.0894281695038822,0.06206579230214582
2016-06-24,0.07848551293951461,0.15416483794275956,0.13118271208732235,0.2243160329166548,0.16395834097422032,0.14322057892178053,0.054084001258352,0.050587982959395816
2016-07-01,0.07848551293951461,0.15416483794275956,0.13118271208732235,0.2243160329166548,0.16395834097422032,0.14322057892178053,0.054084001258352,0.050587982959395816
2016-07-08,0.07848551293951461,0.15416483794275956,0.13118271208732235,0.2243160329166548,0.16395834097422032,0.14322057892178053,0.054084001258352,0.050587982959395816
2016-07-15,0.07848551293951461,0.15416483794275956,0.13118271208732235,0.2243160329166548,0.16395834097422032,0.14322057892178053,0.054084001258352,0.050587982959395816
2016-07-22,0.07848551293951461,0.15416483794275956,0.13118271208732235,0.2243160329166548,0.16395834097422032,0.14322057892178053,0.054084001258352,0.050587982959395816
2016-07-29,0.10415951335451185,0.0995159477568755,0.16445169282243166,0.10978228560280606,0.1998483956652965,0.21484900770977106,0.10739315708830742,0.0
2016-08-05,0.10415951335451185,0.0995159477568755,0.16445169282243166,0.10978228560280606,0.1998483956652965,0.21484900770977106,0.10739315708830742,0.0
2016-08-12,0.10415951335451185,0.0995159477568755,0.16445169282243166,0.10978228560280606,0.1998483956652965,0.21484900770977106,0.10739315708830742,0.0
2016-08-19,0.10415951335451185,0.0995159477568755,0.16445169282243166,0.10978228560280606,0.1998483956652965,0.21484900770977106,0.10739315708830742,0.0
2016-08-26,0.10854621733290787,0.0882497066208174,0.1693058986697314,0.08377144098981781,0.20093629901731527,0.23171180595174878,0.11747863141766147,0.0
2016-09-02,0.10854621733290787,0.0882497066208174,0.1693058986697314,0.08377144098981781,0.20093629901731527,0.23171180595174878,0.11747863141766147,0.0
2016-09-09,0.10854621733290787,0.0882497066208174,0.1693058986697314,0.08377144098981781,0.20093629901731527,0.23171180595174878,0.11747863141766147,0.0
2016-09-16,0.10854621733290787,0.0882497066208174,0.1693058986697314,0.08377144098981781,0.20093629901731527,0.23171180595174878,0.11747863141766147,0.0
2016-09-23,0.10854621733290787,0.0882497066208174,0.1693058986697314,0.08377144098981781,0.20093629901731527,0.23171180595174878,0.11747863141766147,0.0
2016-09-30,0.11316434392168272,0.08989080406310072,0.16561726869767512,0.07588079904700956,0.19337212517610983,0.24257893281088977,0.11949572628353229,0.0
2016-10-07,0.11316434392168272,0.08989080406310072,0.16561726869767512,0.07588079904700956,0.19337212517610983,0.24257893281088977,0.11949572628353229,0.0
2016-10-14,0.11316434392168272,0.08989080406310072,0.16561726869767512,0.07588079904700956,0.19337212517610983,0.24257893281088977,0.11949572628353229,0.0
2016-10-21,0.11316434392168272,0.08989080406310072,0.16561726869767512,0.07588079904700956,0.19337212517610983,0.24257893281088977,0.11949572628353229,0.0
2016-10-28,0.11827836514884879,0.09488240458991436,0.17084767713535667,0.05916598990927895,0.1983323253050076,0.23859409265488724,0.11989914525670645,0.0
2016-11-04,0.11827836514884879,0.09488240458991436,0.17084767713535667,0.05916598990927895,0.1983323253050076,0.23859409265488724,0.11989914525670645,0.0
2016-11-11,0.11827836514884879,0.09488240458991436,0.17084767713535667,0.05916598990927895,0.1983323253050076,0.23859409265488724,0.11989914525670645,0.0
2016-11-18,0.11827836514884879,0.09488240458991436,0.17084767713535667,0.05916598990927895,0.1983323253050076,0.23859409265488724,0.11989914525670645,0.0
2016-11-25,0.125427228772248,0.10711972099447462,0.16865324251153527,0.10268444637411063,0.1694226591052635,0.21623596848047322,0.06864462228128972,0.04181211148060504
2016-12-02,0.125427228772248,0.10711972099447462,0.16865324251153527,0.10268444637411063,0.1694226591052635,0.21623596848047322,0.06864462228128972,0.04181211148060504
2016-12-09,0.125427228772248,0.10711972099447462,0.16865324251153527,0.10268444637411063,0.1694226591052635,0.21623596848047322,0.06864462228128972,0.04181211148060504
2016-12-16,0.125427228772248,0.10711972099447462,0.16865324251153527,0.10268444637411063,0.1694226591052635,0.21623596848047322,0.06864462228128972,0.04181211148060504
2016-12-23,0.125427228772248,0.10711972099447462,0.16865324251153527,0.10268444637411063,0.1694226591052635,0.21623596848047322,0.06864462228128972,0.04181211148060504
2016-12-30,0.12159767411491709,0.10311101315321046,0.19053141319802144,0.09083031048004636,0.1995242129689504,0.2800773673292101,0.014328008755644012,1.1102230246251565e-16
2017-01-06,0.12159767411491709,0.10311101315321046,0.19053141319802144,0.09083031048004636,0.1995242129689504,0.2800773673292101,0.014328008755644012,1.1102230246251565e-16
2017-01-13,0.12159767411491709,0.10311101315321046,0.19053141319802144,0.09083031048004636,0.1995242129689504,0.2800773673292101,0.014328008755644012,1.1102230246251565e-16
2017-01-20,0.12159767411491709,0.10311101315321046,0.19053141319802144,0.09083031048004636,0.1995242129689504,0.2800773673292101,0.014328008755644012,1.1102230246251565e-16
2017-01-27,0.12000018413837835,0.1013842332354613,0.19307127707893076,0.08637218634932965,0.20249164474230386,0.2938148727044673,0.002865601751128802,0.0
2017-02-03,0.12000018413837835,0.1013842332354613,0.19307127707893076,0.08637218634932965,0.20249164474230386,0.2938148727044673,0.002865601751128802,0.0
2017-02-10,0.12000018413837835,0.1013842332354613,0.19307127707893076,0.08637218634932965,0.20249164474230386,0.2938148727044673,0.002865601751128802,0.0
2017-02-17,0.12000018413837835,0.1013842332354613,0.19307127707893076,0.08637218634932965,0.20249164474230386,0.2938148727044673,0.002865601751128802,0.0
2017-02-24,0.11928244473979291,0.10186253129152387,0.16977886033401676,0.07523617936650326,0.1774371094338795,0.259829754484058,0.09657312035022576,0.0
2017-03-03,0.11928244473979291,0.10186253129152387,0.16977886033401676,0.07523617936650326,0.1774371094338795,0.259829754484058,0.09657312035022576,0.0
2017-03-10,0.11928244473979291,0.10186253129152387,0.16977886033401676,0.07523617936650326,0.1774371094338795,0.259829754484058,0.09657312035022576,0.0
2017-03-17,0.11928244473979291,0.10186253129152387,0.16977886033401676,0.07523617936650326,0.1774371094338795,0.259829754484058,0.09657312035022576,0.0
2017-03-24,0.11928244473979291,0.10186253129152387,0.16977886033401676,0.07523617936650326,0.1774371094338795,0.259829754484058,0.09657312035022576,0.0
2017-03-31,0.12082829549644837,0.10545926757139615,0.1657273871962896,0.07368697400790272,0.16982579060313308,0.24915766105478504,0.11531462407004517,0.0
2017-04-07,0.12082829549644837,0.10545926757139615,0.1657273871962896,0.07368697400790272,0.16982579060313308,0.24915766105478504,0.11531462407004517,0.0
2017-04-14,0.12082829549644837,0.10545926757139615,0.1657273871962896,0.07368697400790272,0.16982579060313308,0.24915766105478504,0.11531462407004517,0.0
2017-04-21,0.12082829549644837,0.10545926757139615,0.1657273871962896,0.07368697400790272,0.16982579060313308,0.24915766105478504,0.11531462407004517,0.0
2017-04-28,0.12195466813631592,0.10551802525853471,0.16573424000060988,0.07368531931985045,0.1677583236838785,0.2462864987868016,0.11906292481400903,0.0
2017-05-05,0.12195466813631592,0.10551802525853471,0.16573424000060988,0.07368531931985045,0.1677583236838785,0.2462864987868016,0.11906292481400903,0.0
2017-05-12,0.12195466813631592,0.10551802525853471,0.16573424000060988,0.07368531931985045,0.1677583236838785,0.2462864987868016,0.11906292481400903,0.0
2017-05-19,0.12195466813631592,0.10551802525853471,0.16573424000060988,0.07368531931985045,0.1677583236838785,0.2462864987868016,0.11906292481400903,0.0
2017-05-26,0.12233769935886775,0.1053581669070506,0.16423641434642547,0.0739069167569454,0.16791267320093728,0.2464355444669717,0.11981258496280181,0.0
2017-06-02,0.12233769935886775,0.1053581669070506,0.16423641434642547,0.0739069167569454,0.16791267320093728,0.2464355444669717,0.11981258496280181,0.0
2017-06-09,0.12233769935886775,0.1053581669070506,0.16423641434642547,0.0739069167569454,0.16791267320093728,0.2464355444669717,0.11981258496280181,0.0
2017-06-16,0.12233769935886775,0.1053581669070506,0.16423641434642547,0.0739069167569454,0.16791267320093728,0.2464355444669717,0.11981258496280181,0.0
2017-06-23,0.12233769935886775,0.1053581669070506,0.16423641434642547,0.0739069167569454,0.16791267320093728,0.2464355444669717,0.11981258496280181,0.0
2017-06-30,0.12261434446714053,0.10525932007912686,0.16321921600894368,0.07351718729661465,0.16975580315509733,0.24567161200051665,0.11996251699256036,0.0
2017-07-07,0.12261434446714053,0.10525932007912686,0.16321921600894368,0.07351718729661465,0.16975580315509733,0.24567161200051665,0.11996251699256036,0.0
2017-07-14,0.12261434446714053,0.10525932007912686,0.16321921600894368,0.07351718729661465,0.16975580315509733,0.24567161200051665,0.11996251699256036,0.0
2017-07-21,0.12261434446714053,0.10525932007912686,0.16321921600894368,0.07351718729661465,0.16975580315509733,0.24567161200051665,0.11996251699256036,0.0
2017-07-28,0.12205079637802177,0.10560122057371797,0.1621725511108111,0.07319028620243512,0.1716117962053757,0.2453808461311263,0.11999250339851207,0.0
2017-08-04,0.12205079637802177,0.10560122057371797,0.1621725511108111,0.07319028620243512,0.1716117962053757,0.2453808461311263,0.11999250339851207,0.0
2017-08-11,0.12205079637802177,0.10560122057371797,0.1621725511108111,0.07319028620243512,0.1716117962053757,0.2453808461311263,0.11999250339851207,0.0
2017-08-18,0.12205079637802177,0.10560122057371797,0.1621725511108111,0.07319028620243512,0.1716117962053757,0.2453808461311263,0.11999250339851207,0.0
2017-08-25,0.13217311434569434,0.11262596630442712,0.1529899279009664,0.09275257553267396,0.13984912539376218,0.21031717293082483,0.11403721863659487,0.04525489895505619
2017-09-01,0.13217311434569434,0.11262596630442712,0.1529899279009664,0.09275257553267396,0.13984912539376218,0.21031717293082483,0.11403721863659487,0.04525489895505619
2017-09-08,0.13217311434569434,0.11262596630442712,0.1529899279009664,0.09275257553267396,0.13984912539376218,0.21031717293082483,0.11403721863659487,0.04525489895505619
2017-09-15,0.13217311434569434,0.11262596630442712,0.1529899279009664,0.09275257553267396,0.13984912539376218,0.21031717293082483,0.11403721863659487,0.04525489895505619
2017-09-22,0.13217311434569434,0.11262596630442712,0.1529899279009664,0.09275257553267396,0.13984912539376218,0.21031717293082483,0.11403721863659487,0.04525489895505619
2017-09-29,0.13923646820357494,0.10625531910472988,0.17212301770991426,0.06798803101998999,0.15062796311195356,0.24388068473977115,0.11988851611006626,0.0
2017-10-06,0.13923646820357494,0.10625531910472988,0.17212301770991426,0.06798803101998999,0.15062796311195356,0.24388068473977115,0.11988851611006626,0.0
2017-10-13,0.13923646820357494,0.10625531910472988,0.17212301770991426,0.06798803101998999,0.15062796311195356,0.24388068473977115,0.11988851611006626,0.0
2017-10-20,0.13923646820357494,0.10625531910472988,0.17212301770991426,0.06798803101998999,0.15062796311195356,0.24388068473977115,0.11988851611006626,0.0
2017-10-27,0.141766524063946,0.11443941694170591,0.15783995794797512,0.09023474392139717,0.12729456238424186,0.2104259455039851,0.1141493322752826,0.04384951696146633
2017-11-03,0.141766524063946,0.11443941694170591,0.15783995794797512,0.09023474392139717,0.12729456238424186,0.2104259455039851,0.1141493322752826,0.04384951696146633
2017-11-10,0.141766524063946,0.11443941694170591,0.15783995794797512,0.09023474392139717,0.12729456238424186,0.2104259455039851,0.1141493322752826,0.04384951696146633
2017-11-17,0.141766524063946,0.11443941694170591,0.15783995794797512,0.09023474392139717,0.12729456238424186,0.2104259455039851,0.1141493322752826,0.04384951696146633
2017-11-24,0.14718709454851728,0.1222985306777728,0.15379209846966874,0.10512140676005292,0.117590434164061,0.1964457996255499,0.11388463570303213,0.043680000051345313
2017-12-01,0.14718709454851728,0.1222985306777728,0.15379209846966874,0.10512140676005292,0.117590434164061,0.1964457996255499,0.11388463570303213,0.043680000051345313
2017-12-08,0.14718709454851728,0.1222985306777728,0.15379209846966874,0.10512140676005292,0.117590434164061,0.1964457996255499,0.11388463570303213,0.043680000051345313
2017-12-15,0.14718709454851728,0.1222985306777728,0.15379209846966874,0.10512140676005292,0.117590434164061,0.1964457996255499,0.11388463570303213,0.043680000051345313
2017-12-22,0.14718709454851728,0.1222985306777728,0.15379209846966874,0.10512140676005292,0.117590434164061,0.1964457996255499,0.11388463570303213,0.043680000051345313
2017-12-29,0.14980258575056687,0.12644019684663257,0.15219394696806252,0.11404373911744793,0.11112041969832422,0.18862602852211394,0.11365845185549493,0.04411463124135695
2018-01-05,0.14980258575056687,0.12644019684663257,0.15219394696806252,0.11404373911744793,0.11112041969832422,0.18862602852211394,0.11365845185549493,0.04411463124135695
2018-01-12,0.14980258575056687,0.12644019684663257,0.15219394696806252,0.11404373911744793,0.11112041969832422,0.18862602852211394,0.11365845185549493,0.04411463124135695
2018-01-19,0.14980258575056687,0.12644019684663257,0.15219394696806252,0.11404373911744793,0.11112041969832422,0.18862602852211394,0.11365845185549493,0.04411463124135695
2018-01-26,0.15059976012896087,0.12926383903803992,0.1533041980456094,0.12023285968794921,0.10888383522363122,0.18377577371404027,0.11412141864326726,0.03981831551850179
2018-02-02,0.15059976012896087,0.12926383903803992,0.1533041980456094,0.12023285968794921,0.10888383522363122,0.18377577371404027,0.11412141864326726,0.03981831551850179
2018-02-09,0.15059976012896087,0.12926383903803992,0.1533041980456094,0.12023285968794921,0.10888383522363122,0.18377577371404027,0.11412141864326726,0.03981831551850179
2018-02-16,0.15059976012896087,0.12926383903803992,0.1533041980456094,0.12023285968794921,0.10888383522363122,0.18377577371404027,0.11412141864326726,0.03981831551850179
2018-02-23,0.05534187583346237,0.0461591489799078,0.06943875492356798,0.03984504200007632,0.06442721387949253,0.09626300820379424,0.02852495617969883,0.6
2018-03-02,0.05534187583346237,0.0461591489799078,0.06943875492356798,0.03984504200007632,0.06442721387949253,0.09626300820379424,0.02852495617969883,0.6
2018-03-09,0.05534187583346237,0.0461591489799078,0.06943875492356798,0.03984504200007632,0.06442721387949253,0.09626300820379424,0.02852495617969883,0.6
2018-03-16,0.05534187583346237,0.0461591489799078,0.06943875492356798,0.03984504200007632,0.06442721387949253,0.09626300820379424,0.02852495617969883,0.6
2018-03-23,0.05534187583346237,0.0461591489799078,0.06943875492356798,0.03984504200007632,0.06442721387949253,0.09626300820379424,0.02852495617969883,0.6
2018-03-30,0.05026438496289596,0.04068424245868725,0.073154856946264,0.033512692878997975,0.0771486890294853,0.10812016001585029,0.0171149737078193,0.6
2018-04-06,0.05026438496289596,0.04068424245868725,0.073154856946264,0.033512692878997975,0.0771486890294853,0.10812016001585029,0.0171149737078193,0.6
2018-04-13,0.05026438496289596,0.04068424245868725,0.073154856946264,0.033512692878997975,0.0771486890294853,0.10812016001585029,0.0171149737078193,0.6
2018-04-20,0.05026438496289596,0.04068424245868725,0.073154856946264,0.033512692878997975,0.0771486890294853,0.10812016001585029,0.0171149737078193,0.6
2018-04-27,0.04712648992693478,0.03734339391604936,0.07520011259497526,0.02953449047351152,0.08615288113287561,0.11437364773096192,0.01026898422469158,0.6
2018-05-04,0.04712648992693478,0.03734339391604936,0.07520011259497526,0.02953449047351152,0.08615288113287561,0.11437364773096192,0.01026898422469158,0.6
2018-05-11,0.04712648992693478,0.03734339391604936,0.07520011259497526,0.02953449047351152,0.08615288113287561,0.11437364773096192,0.01026898422469158,0.6
2018-05-18,0.04712648992693478,0.03734339391604936,0.07520011259497526,0.02953449047351152,0.08615288113287561,0.11437364773096192,0.01026898422469158,0.6
2018-05-25,0.04481102408655614,0.03486917760415016,0.07630606209809879,0.02662672883031658,0.09417141645764915,0.11705420038841428,0.0061613905348149485,0.5999999999999999
2018-06-01,0.04481102408655614,0.03486917760415016,0.07630606209809879,0.02662672883031658,0.09417141645764915,0.11705420038841428,0.0061613905348149485,0.5999999999999999
2018-06-08,0.04481102408655614,0.03486917760415016,0.07630606209809879,0.02662672883031658,0.09417141645764915,0.11705420038841428,0.0061613905348149485,0.5999999999999999
2018-06-15,0.04481102408655614,0.03486917760415016,0.07630606209809879,0.02662672883031658,0.09417141645764915,0.11705420038841428,0.0061613905348149485,0.5999999999999999
2018-06-22,0.04481102408655614,0.03486917760415016,0.07630606209809879,0.02662672883031658,0.09417141645764915,0.11705420038841428,0.0061613905348149485,0.5999999999999999
2018-06-29,0.0835598983349597,0.06919204427233758,0.15870961894956778,0.055286611733073636,0.20211211517722133,0.23055481663793595,0.007457182917338865,0.19312771197756506
2018-07-06,0.0835598983349597,0.06919204427233758,0.15870961894956778,0.055286611733073636,0.20211211517722133,0.23055481663793595,0.007457182917338865,0.19312771197756506
2018-07-13,0.0835598983349597,0.06919204427233758,0.15870961894956778,0.055286611733073636,0.20211211517722133,0.23055481663793595,0.007457182917338865,0.19312771197756506
2018-07-20,0.0835598983349597,0.06919204427233758,0.15870961894956778,0.055286611733073636,0.20211211517722133,0.23055481663793595,0.007457182917338865,0.19312771197756506
2018-07-27,0.07889086933423753,0.06886307326274531,0.16005394333255094,0.056268223339167346,0.20649971120653787,0.22682440358593348,0.004446441409503555,0.19815333452932393
2018-08-03,0.07889086933423753,0.06886307326274531,0.16005394333255094,0.056268223339167346,0.20649971120653787,0.22682440358593348,0.004446441409503555,0.19815333452932393
2018-08-10,0.07889086933423753,0.06886307326274531,0.16005394333255094,0.056268223339167346,0.20649971120653787,0.22682440358593348,0.004446441409503555,0.19815333452932393
2018-08-17,0.07889086933423753,0.06886307326274531,0.16005394333255094,0.056268223339167346,0.20649971120653787,0.22682440358593348,0.004446441409503555,0.19815333452932393
2018-08-24,0.07889086933423753,0.06886307326274531,0.16005394333255094,0.056268223339167346,0.20649971120653787,0.22682440358593348,0.004446441409503555,0.19815333452932393
2018-08-31,0.10089048552736103,0.10341404701793565,0.1870190678919683,0.1342309016274655,0.20401882657391762,0.23917932405469894,0.0021452706685045897,0.029102076638148455
2018-09-07,0.10089048552736103,0.10341404701793565,0.1870190678919683,0.1342309016274655,0.20401882657391762,0.23917932405469894,0.0021452706685045897,0.029102076638148455
2018-09-14,0.10089048552736103,0.10341404701793565,0.1870190678919683,0.1342309016274655,0.20401882657391762,0.23917932405469894,0.0021452706685045897,0.029102076638148455
2018-09-21,0.10089048552736103,0.10341404701793565,0.1870190678919683,0.1342309016274655,0.20401882657391762,0.23917932405469894,0.0021452706685045897,0.029102076638148455
2018-09-28,0.08540796842066051,0.07951253931717811,0.16213459137193142,0.08515534802054955,0.18014108035886844,0.20658787705983334,0.0010605954509786556,0.19999999999999984
2018-10-05,0.08540796842066051,0.07951253931717811,0.16213459137193142,0.08515534802054955,0.18014108035886844,0.20658787705983334,0.0010605954509786556,0.19999999999999984
2018-10-12,0.08540796842066051,0.07951253931717811,0.16213459137193142,0.08515534802054955,0.18014108035886844,0.20658787705983334,0.0010605954509786556,0.19999999999999984
2018-10-19,0.08540796842066051,0.07951253931717811,0.16213459137193142,0.08515534802054955,0.18014108035886844,0.20658787705983334,0.0010605954509786556,0.19999999999999984
2018-10-26,0.04169119639738206,0.036039243044100736,0.08200904763316132,0.034157508118130876,0.09885541493866538,0.10692941123326599,0.0003181786352935966,0.6000000000000001
2018-11-02,0.04169119639738206,0.036039243044100736,0.08200904763316132,0.034157508118130876,0.09885541493866538,0.10692941123326599,0.0003181786352935966,0.6000000000000001
2018-11-09,0.04169119639738206,0.036039243044100736,0.08200904763316132,0.034157508118130876,0.09885541493866538,0.10692941123326599,0.0003181786352935966,0.6000000000000001
2018-11-16,0.04169119639738206,0.036039243044100736,0.08200904763316132,0.034157508118130876,0.09885541493866538,0.10692941123326599,0.0003181786352935966,0.6000000000000001
2018-11-23,0.04169119639738206,0.036039243044100736,0.08200904763316132,0.034157508118130876,0.09885541493866538,0.10692941123326599,0.0003181786352935966,0.6000000000000001
2018-11-30,0.03626436600735285,0.03610013892030663,0.08329301074161713,0.028751686035866666,0.10509960338970602,0.1103002877239746,0.00019090718117615799,0.6
2018-12-07,0.03626436600735285,0.03610013892030663,0.08329301074161713,0.028751686035866666,0.10509960338970602,0.1103002877239746,0.00019090718117615799,0.6
2018-12-14,0.03626436600735285,0.03610013892030663,0.08329301074161713,0.028751686035866666,0.10509960338970602,0.1103002877239746,0.00019090718117615799,0.6
2018-12-21,0.03626436600735285,0.03610013892030663,0.08329301074161713,0.028751686035866666,0.10509960338970602,0.1103002877239746,0.00019090718117615799,0.6
2018-12-28,0.0363535878351411,0.03711886934478359,0.08534530639582126,0.03680461740664659,0.11139475964634249,0.09286831506255931,0.0001145443087056948,0.5999999999999999
2019-01-04,0.0363535878351411,0.03711886934478359,0.08534530639582126,0.03680461740664659,0.11139475964634249,0.09286831506255931,0.0001145443087056948,0.5999999999999999
2019-01-11,0.0363535878351411,0.03711886934478359,0.08534530639582126,0.03680461740664659,0.11139475964634249,0.09286831506255931,0.0001145443087056948,0.5999999999999999
2019-01-18,0.0363535878351411,0.03711886934478359,0.08534530639582126,0.03680461740664659,0.11139475964634249,0.09286831506255931,0.0001145443087056948,0.5999999999999999
2019-01-25,0.03687636727168966,0.03835049104845809,0.08525532134582794,0.0417019083007088,0.11540108879153528,0.08234609665655689,6.872658522341688e-05,0.5999999999999999
2019-02-01,0.03687636727168966,0.03835049104845809,0.08525532134582794,0.0417019083007088,0.11540108879153528,0.08234609665655689,6.872658522341688e-05,0.5999999999999999
2019-02-08,0.03687636727168966,0.03835049104845809,0.08525532134582794,0.0417019083007088,0.11540108879153528,0.08234609665655689,6.872658522341688e-05,0.5999999999999999
2019-02-15,0.03687636727168966,0.03835049104845809,0.08525532134582794,0.0417019083007088,0.11540108879153528,0.08234609665655689,6.872658522341688e-05,0.5999999999999999
2019-02-22,0.07339116356796759,0.07589444334884754,0.17690857250122602,0.09707419670061661,0.23192261022557736,0.14472654175349678,8.247190226810024e-05,0.20000000000000007
2019-03-01,0.07339116356796759,0.07589444334884754,0.17690857250122602,0.09707419670061661,0.23192261022557736,0.14472654175349678,8.247190226810024e-05,0.20000000000000007
2019-03-08,0.07339116356796759,0.07589444334884754,0.17690857250122602,0.09707419670061661,0.23192261022557736,0.14472654175349678,8.247190226810024e-05,0.20000000000000007
2019-03-15,0.07339116356796759,0.07589444334884754,0.17690857250122602,0.09707419670061661,0.23192261022557736,0.14472654175349678,8.247190226810024e-05,0.20000000000000007
2019-03-22,0.07339116356796759,0.07589444334884754,0.17690857250122602,0.09707419670061661,0.23192261022557736,0.14472654175349678,8.247190226810024e-05,0.20000000000000007
2019-03-29,0.07220040655574844,0.07560897242574326,0.16730638725576544,0.10058162495566142,0.23861542337607458,0.14563770228964606,4.948314136086015e-05,0.19999999999999996
2019-04-05,0.07220040655574844,0.07560897242574326,0.16730638725576544,0.10058162495566142,0.23861542337607458,0.14563770228964606,4.948314136086015e-05,0.19999999999999996
2019-04-12,0.07220040655574844,0.07560897242574326,0.16730638725576544,0.10058162495566142,0.23861542337607458,0.14563770228964606,4.948314136086015e-05,0.19999999999999996
2019-04-19,0.07220040655574844,0.07560897242574326,0.16730638725576544,0.10058162495566142,0.23861542337607458,0.14563770228964606,4.948314136086015e-05,0.19999999999999996
2019-04-26,0.03266534459764583,0.17085058847952236,0.09606072826207612,0.25523144545408694,0.19510477172196503,0.09797104788953029,0.08940671967530879,0.06270935391986465
2019-05-03,0.03266534459764583,0.17085058847952236,0.09606072826207612,0.25523144545408694,0.19510477172196503,0.09797104788953029,0.08940671967530879,0.06270935391986465
2019-05-10,0.03266534459764583,0.17085058847952236,0.09606072826207612,0.25523144545408694,0.19510477172196503,0.09797104788953029,0.08940671967530879,0.06270935391986465
2019-05-17,0.03266534459764583,0.17085058847952236,0.09606072826207612,0.25523144545408694,0.19510477172196503,0.09797104788953029,0.08940671967530879,0.06270935391986465
2019-05-24,0.03266534459764583,0.17085058847952236,0.09606072826207612,0.25523144545408694,0.19510477172196503,0.09797104788953029,0.08940671967530879,0.06270935391986465
2019-05-31,0.04433627237393669,0.11627799410142836,0.10695254488912492,0.15047932663803731,0.2429389976570346,0.09322839925234087,0.04578646508809723,0.19999999999999996
2019-06-07,0.04433627237393669,0.11627799410142836,0.10695254488912492,0.15047932663803731,0.2429389976570346,0.09322839925234087,0.04578646508809723,0.19999999999999996
2019-06-14,0.04433627237393669,0.11627799410142836,0.10695254488912492,0.15047932663803731,0.2429389976570346,0.09322839925234087,0.04578646508809723,0.19999999999999996
