,dual_momentum_topn,cta_trend_long_only,composite_selective_strength_weighted,composite_regime_conditioned,taa_10m_sma,cash::BIL
2019-03-15,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.26723705289325744,0.196095677037239,0.19999999999999996
2019-03-22,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.26723705289325744,0.196095677037239,0.19999999999999996
2019-03-29,0.06014344978168571,0.061670798767363394,0.21214438244238845,0.27999414999247485,0.18604721901608767,0.19999999999999996
2019-04-05,0.06014344978168571,0.061670798767363394,0.21214438244238845,0.27999414999247485,0.18604721901608767,0.19999999999999996
2019-04-12,0.06014344978168571,0.061670798767363394,0.21214438244238845,0.27999414999247485,0.18604721901608767,0.19999999999999996
2019-04-19,0.06014344978168571,0.061670798767363394,0.21214438244238845,0.27999414999247485,0.18604721901608767,0.19999999999999996
2019-04-26,0.07714325316043724,0.08014524747715995,0.25284467401464766,0.32788387649744594,0.18198294885030936,0.07999999999999985
2019-05-03,0.07714325316043724,0.08014524747715995,0.25284467401464766,0.32788387649744594,0.18198294885030936,0.07999999999999985
2019-05-10,0.07714325316043724,0.08014524747715995,0.25284467401464766,0.32788387649744594,0.18198294885030936,0.07999999999999985
2019-05-17,0.07714325316043724,0.08014524747715995,0.25284467401464766,0.32788387649744594,0.18198294885030936,0.07999999999999985
2019-05-24,0.07714325316043724,0.08014524747715995,0.25284467401464766,0.32788387649744594,0.18198294885030936,0.07999999999999985
2019-05-31,0.06285853721710126,0.06535474896285687,0.21822414679369323,0.29348241509466594,0.16008015193168276,0.19999999999999996
2019-06-07,0.06285853721710126,0.06535474896285687,0.21822414679369323,0.29348241509466594,0.16008015193168276,0.19999999999999996
2019-06-14,0.06285853721710126,0.06535474896285687,0.21822414679369323,0.29348241509466594,0.16008015193168276,0.19999999999999996
2019-06-21,0.06285853721710126,0.06535474896285687,0.21822414679369323,0.29348241509466594,0.16008015193168276,0.19999999999999996
2019-06-28,0.07470721876827288,0.07699110891299353,0.2616890046359472,0.33196943989458544,0.17464322778820104,0.07999999999999985
2019-07-05,0.07470721876827288,0.07699110891299353,0.2616890046359472,0.33196943989458544,0.17464322778820104,0.07999999999999985
2019-07-12,0.07470721876827288,0.07699110891299353,0.2616890046359472,0.33196943989458544,0.17464322778820104,0.07999999999999985
2019-07-19,0.07470721876827288,0.07699110891299353,0.2616890046359472,0.33196943989458544,0.17464322778820104,0.07999999999999985
2019-07-26,0.06859742241790888,0.07081744610722342,0.2519133144512303,0.3346906659476822,0.17398115107595524,0.09999999999999998
2019-08-02,0.06859742241790888,0.07081744610722342,0.2519133144512303,0.3346906659476822,0.17398115107595524,0.09999999999999998
2019-08-09,0.06859742241790888,0.07081744610722342,0.2519133144512303,0.3346906659476822,0.17398115107595524,0.09999999999999998
2019-08-16,0.06859742241790888,0.07081744610722342,0.2519133144512303,0.3346906659476822,0.17398115107595524,0.09999999999999998
2019-08-23,0.06859742241790888,0.07081744610722342,0.2519133144512303,0.3346906659476822,0.17398115107595524,0.09999999999999998
2019-08-30,0.06581559261861906,0.06856098712006366,0.24652016045132658,0.34214514076148295,0.17695811904850778,0.09999999999999998
2019-09-06,0.06581559261861906,0.06856098712006366,0.24652016045132658,0.34214514076148295,0.17695811904850778,0.09999999999999998
2019-09-13,0.06581559261861906,0.06856098712006366,0.24652016045132658,0.34214514076148295,0.17695811904850778,0.09999999999999998
2019-09-20,0.06581559261861906,0.06856098712006366,0.24652016045132658,0.34214514076148295,0.17695811904850778,0.09999999999999998
2019-09-27,0.08995766882350006,0.10274340827393685,0.21226475297177982,0.30888652535500283,0.18614764457578042,0.10000000000000009
2019-10-04,0.08995766882350006,0.10274340827393685,0.21226475297177982,0.30888652535500283,0.18614764457578042,0.10000000000000009
2019-10-11,0.08995766882350006,0.10274340827393685,0.21226475297177982,0.30888652535500283,0.18614764457578042,0.10000000000000009
2019-10-18,0.08995766882350006,0.10274340827393685,0.21226475297177982,0.30888652535500283,0.18614764457578042,0.10000000000000009
2019-10-25,0.07157304125118409,0.07455908286147142,0.26059746292559777,0.4061811457134919,0.18708926724825484,0.0
2019-11-01,0.07157304125118409,0.07455908286147142,0.26059746292559777,0.4061811457134919,0.18708926724825484,0.0
2019-11-08,0.07157304125118409,0.07455908286147142,0.26059746292559777,0.4061811457134919,0.18708926724825484,0.0
2019-11-15,0.07157304125118409,0.07455908286147142,0.26059746292559777,0.4061811457134919,0.18708926724825484,0.0
2019-11-22,0.07157304125118409,0.07455908286147142,0.26059746292559777,0.4061811457134919,0.18708926724825484,0.0
2019-11-29,0.06641839050032086,0.06724577474033415,0.27146144412518763,0.4127758832681604,0.18209850736599703,0.0
2019-12-06,0.06641839050032086,0.06724577474033415,0.27146144412518763,0.4127758832681604,0.18209850736599703,0.0
2019-12-13,0.06641839050032086,0.06724577474033415,0.27146144412518763,0.4127758832681604,0.18209850736599703,0.0
2019-12-20,0.06641839050032086,0.06724577474033415,0.27146144412518763,0.4127758832681604,0.18209850736599703,0.0
2019-12-27,0.15231465116125273,0.17339117847335325,0.17924531695788556,0.2775737319859172,0.21747512142159137,0.0
2020-01-03,0.15231465116125273,0.17339117847335325,0.17924531695788556,0.2775737319859172,0.21747512142159137,0.0
2020-01-10,0.15231465116125273,0.17339117847335325,0.17924531695788556,0.2775737319859172,0.21747512142159137,0.0
2020-01-17,0.15231465116125273,0.17339117847335325,0.17924531695788556,0.2775737319859172,0.21747512142159137,0.0
2020-01-24,0.15231465116125273,0.17339117847335325,0.17924531695788556,0.2775737319859172,0.21747512142159137,0.0
2020-01-31,0.15004480327131675,0.16807061858421043,0.1824266036724261,0.28369995804376463,0.21575801642828218,0.0
2020-02-07,0.15004480327131675,0.16807061858421043,0.1824266036724261,0.28369995804376463,0.21575801642828218,0.0
2020-02-14,0.15004480327131675,0.16807061858421043,0.1824266036724261,0.28369995804376463,0.21575801642828218,0.0
2020-02-21,0.15004480327131675,0.16807061858421043,0.1824266036724261,0.28369995804376463,0.21575801642828218,0.0
2020-02-28,0.09010041928127675,0.09707190852200283,0.17288692681506027,0.280175979861007,0.15976476552065322,0.19999999999999984
2020-03-06,0.09010041928127675,0.09707190852200283,0.17288692681506027,0.280175979861007,0.15976476552065322,0.19999999999999984
2020-03-13,0.09010041928127675,0.09707190852200283,0.17288692681506027,0.280175979861007,0.15976476552065322,0.19999999999999984
2020-03-20,0.09010041928127675,0.09707190852200283,0.17288692681506027,0.280175979861007,0.15976476552065322,0.19999999999999984
2020-03-27,0.054440555634331034,0.03995063071359137,0.0853241903166929,0.15605279395830213,0.06423182937708262,0.6
2020-04-03,0.054440555634331034,0.03995063071359137,0.0853241903166929,0.15605279395830213,0.06423182937708262,0.6
2020-04-10,0.054440555634331034,0.03995063071359137,0.0853241903166929,0.15605279395830213,0.06423182937708262,0.6
2020-04-17,0.054440555634331034,0.03995063071359137,0.0853241903166929,0.15605279395830213,0.06423182937708262,0.6
2020-04-24,0.04724037797738492,0.03533437103885765,0.08014851062330469,0.16563167637498127,0.07164506398547153,0.5999999999999999
2020-05-01,0.04724037797738492,0.03533437103885765,0.08014851062330469,0.16563167637498127,0.07164506398547153,0.5999999999999999
2020-05-08,0.04724037797738492,0.03533437103885765,0.08014851062330469,0.16563167637498127,0.07164506398547153,0.5999999999999999
2020-05-15,0.04724037797738492,0.03533437103885765,0.08014851062330469,0.16563167637498127,0.07164506398547153,0.5999999999999999
2020-05-22,0.04724037797738492,0.03533437103885765,0.08014851062330469,0.16563167637498127,0.07164506398547153,0.5999999999999999
2020-05-29,0.04299149802644364,0.03271289536938377,0.07727941301321505,0.17137900582498877,0.07563718776596882,0.5999999999999999
2020-06-05,0.04299149802644364,0.03271289536938377,0.07727941301321505,0.17137900582498877,0.07563718776596882,0.5999999999999999
2020-06-12,0.04299149802644364,0.03271289536938377,0.07727941301321505,0.17137900582498877,0.07563718776596882,0.5999999999999999
2020-06-19,0.04299149802644364,0.03271289536938377,0.07727941301321505,0.17137900582498877,0.07563718776596882,0.5999999999999999
2020-06-26,0.04052244403563219,0.031218976653482222,0.07578068314227299,0.17482740349499326,0.07765049267361934,0.6
2020-07-03,0.04052244403563219,0.031218976653482222,0.07578068314227299,0.17482740349499326,0.07765049267361934,0.6
2020-07-10,0.04052244403563219,0.031218976653482222,0.07578068314227299,0.17482740349499326,0.07765049267361934,0.6
2020-07-17,0.04052244403563219,0.031218976653482222,0.07578068314227299,0.17482740349499326,0.07765049267361934,0.6
2020-07-24,0.04052244403563219,0.031218976653482222,0.07578068314227299,0.17482740349499326,0.07765049267361934,0.6
2020-07-31,0.0977323015237205,0.07617161795444935,0.16998811318766727,0.4030310870775485,0.1730768802566144,0.07999999999999996
2020-08-07,0.0977323015237205,0.07617161795444935,0.16998811318766727,0.4030310870775485,0.1730768802566144,0.07999999999999996
2020-08-14,0.0977323015237205,0.07617161795444935,0.16998811318766727,0.4030310870775485,0.1730768802566144,0.07999999999999996
2020-08-21,0.0977323015237205,0.07617161795444935,0.16998811318766727,0.4030310870775485,0.1730768802566144,0.07999999999999996
2020-08-28,0.1072006995323073,0.08512190196589399,0.17223906429995006,0.38924929786692913,0.16618903633491955,0.07999999999999996
2020-09-04,0.1072006995323073,0.08512190196589399,0.17223906429995006,0.38924929786692913,0.16618903633491955,0.07999999999999996
2020-09-11,0.1072006995323073,0.08512190196589399,0.17223906429995006,0.38924929786692913,0.16618903633491955,0.07999999999999996
2020-09-18,0.1072006995323073,0.08512190196589399,0.17223906429995006,0.38924929786692913,0.16618903633491955,0.07999999999999996
2020-09-25,0.09887754470462126,0.0784530258029329,0.16567507951011068,0.3904724139653714,0.1665219360169637,0.10000000000000009
2020-10-02,0.09887754470462126,0.0784530258029329,0.16567507951011068,0.3904724139653714,0.1665219360169637,0.10000000000000009
2020-10-09,0.09887754470462126,0.0784530258029329,0.16567507951011068,0.3904724139653714,0.1665219360169637,0.10000000000000009
2020-10-16,0.09887754470462126,0.0784530258029329,0.16567507951011068,0.3904724139653714,0.1665219360169637,0.10000000000000009
2020-10-23,0.09887754470462126,0.0784530258029329,0.16567507951011068,0.3904724139653714,0.1665219360169637,0.10000000000000009
2020-10-30,0.09493132619005315,0.07477852381331108,0.16726144251418615,0.39628344837922286,0.16674525910322677,0.09999999999999987
2020-11-06,0.09493132619005315,0.07477852381331108,0.16726144251418615,0.39628344837922286,0.16674525910322677,0.09999999999999987
2020-11-13,0.09493132619005315,0.07477852381331108,0.16726144251418615,0.39628344837922286,0.16674525910322677,0.09999999999999987
2020-11-20,0.09493132619005315,0.07477852381331108,0.16726144251418615,0.39628344837922286,0.16674525910322677,0.09999999999999987
2020-11-27,0.10728046842147583,0.08328501947489564,0.17991150737605843,0.3890593542200946,0.16046365050747557,0.07999999999999996
2020-12-04,0.10728046842147583,0.08328501947489564,0.17991150737605843,0.3890593542200946,0.16046365050747557,0.07999999999999996
2020-12-11,0.10728046842147583,0.08328501947489564,0.17991150737605843,0.3890593542200946,0.16046365050747557,0.07999999999999996
2020-12-18,0.10728046842147583,0.08328501947489564,0.17991150737605843,0.3890593542200946,0.16046365050747557,0.07999999999999996
2020-12-25,0.10870893990678666,0.08350298595797533,0.1790419957262936,0.3889529488881995,0.159793129520745,0.07999999999999996
2021-01-01,0.10870893990678666,0.08350298595797533,0.1790419957262936,0.3889529488881995,0.159793129520745,0.07999999999999996
2021-01-08,0.10870893990678666,0.08350298595797533,0.1790419957262936,0.3889529488881995,0.159793129520745,0.07999999999999996
2021-01-15,0.10870893990678666,0.08350298595797533,0.1790419957262936,0.3889529488881995,0.159793129520745,0.07999999999999996
2021-01-22,0.10870893990678666,0.08350298595797533,0.1790419957262936,0.3889529488881995,0.159793129520745,0.07999999999999996
2021-01-29,0.10211670544335093,0.07624473073207277,0.17169954171846774,0.39029846999959533,0.15964055210651326,0.09999999999999998
2021-02-05,0.10211670544335093,0.07624473073207277,0.17169954171846774,0.39029846999959533,0.15964055210651326,0.09999999999999998
2021-02-12,0.10211670544335093,0.07624473073207277,0.17169954171846774,0.39029846999959533,0.15964055210651326,0.09999999999999998
2021-02-19,0.10211670544335093,0.07624473073207277,0.17169954171846774,0.39029846999959533,0.15964055210651326,0.09999999999999998
2021-02-26,0.09993222401627314,0.072944407895091,0.16961857283046355,0.3961790819997572,0.1613257132584151,0.09999999999999987
2021-03-05,0.09993222401627314,0.072944407895091,0.16961857283046355,0.3961790819997572,0.1613257132584151,0.09999999999999987
2021-03-12,0.09993222401627314,0.072944407895091,0.16961857283046355,0.3961790819997572,0.1613257132584151,0.09999999999999987
2021-03-19,0.09993222401627314,0.072944407895091,0.16961857283046355,0.3961790819997572,0.1613257132584151,0.09999999999999987
2021-03-26,0.2159168559615233,0.07823922360795806,0.1812458612526192,0.41813668169068346,0.0864613774872159,0.020000000000000018
2021-04-02,0.2159168559615233,0.07823922360795806,0.1812458612526192,0.41813668169068346,0.0864613774872159,0.020000000000000018
2021-04-09,0.2159168559615233,0.07823922360795806,0.1812458612526192,0.41813668169068346,0.0864613774872159,0.020000000000000018
2021-04-16,0.2159168559615233,0.07823922360795806,0.1812458612526192,0.41813668169068346,0.0864613774872159,0.020000000000000018
2021-04-23,0.2159168559615233,0.07823922360795806,0.1812458612526192,0.41813668169068346,0.0864613774872159,0.020000000000000018
2021-04-30,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743438,0.019999999999999907
2021-05-07,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743438,0.019999999999999907
2021-05-14,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743438,0.019999999999999907
2021-05-21,0.214642971965419,0.07811364940511435,0.18267721239258713,0.41818037892944515,0.08638578730743438,0.019999999999999907
2021-05-28,0.2160551929791657,0.0794710450965309,0.1896275077536447,0.42681574067218775,0.08803051349847091,0.0
2021-06-04,0.2160551929791657,0.0794710450965309,0.1896275077536447,0.42681574067218775,0.08803051349847091,0.0
2021-06-11,0.2160551929791657,0.0794710450965309,0.1896275077536447,0.42681574067218775,0.08803051349847091,0.0
2021-06-18,0.2160551929791657,0.0794710450965309,0.1896275077536447,0.42681574067218775,0.08803051349847091,0.0
2021-06-25,0.2141044679389134,0.0779575890646992,0.19399202421376946,0.4269092936604976,0.08703662512212039,0.0
2021-07-02,0.2141044679389134,0.0779575890646992,0.19399202421376946,0.4269092936604976,0.08703662512212039,0.0
2021-07-09,0.2141044679389134,0.0779575890646992,0.19399202421376946,0.4269092936604976,0.08703662512212039,0.0
2021-07-16,0.2141044679389134,0.0779575890646992,0.19399202421376946,0.4269092936604976,0.08703662512212039,0.0
2021-07-23,0.2141044679389134,0.0779575890646992,0.19399202421376946,0.4269092936604976,0.08703662512212039,0.0
2021-07-30,0.11779734770963043,0.08087118023388137,0.1970111594167331,0.4314712411875119,0.17284907145224318,0.0
2021-08-06,0.11779734770963043,0.08087118023388137,0.1970111594167331,0.4314712411875119,0.17284907145224318,0.0
2021-08-13,0.11779734770963043,0.08087118023388137,0.1970111594167331,0.4314712411875119,0.17284907145224318,0.0
2021-08-20,0.11779734770963043,0.08087118023388137,0.1970111594167331,0.4314712411875119,0.17284907145224318,0.0
2021-08-27,0.11554002983008191,0.08042004962800363,0.2013140823727395,0.43152854047499817,0.17119729769417683,0.0
2021-09-03,0.11554002983008191,0.08042004962800363,0.2013140823727395,0.43152854047499817,0.17119729769417683,0.0
2021-09-10,0.11554002983008191,0.08042004962800363,0.2013140823727395,0.43152854047499817,0.17119729769417683,0.0
2021-09-17,0.11554002983008191,0.08042004962800363,0.2013140823727395,0.43152854047499817,0.17119729769417683,0.0
2021-09-24,0.11550223403892024,0.08029531631810669,0.20158786335135193,0.4315317018773027,0.17108288441431846,0.0
2021-10-01,0.11550223403892024,0.08029531631810669,0.20158786335135193,0.4315317018773027,0.17108288441431846,0.0
2021-10-08,0.11550223403892024,0.08029531631810669,0.20158786335135193,0.4315317018773027,0.17108288441431846,0.0
2021-10-15,0.11550223403892024,0.08029531631810669,0.20158786335135193,0.4315317018773027,0.17108288441431846,0.0
2021-10-22,0.11550223403892024,0.08029531631810669,0.20158786335135193,0.4315317018773027,0.17108288441431846,0.0
2021-10-29,0.21166579521888812,0.07881470553937603,0.19659220811870373,0.42694119485067616,0.08598609627235596,0.0
2021-11-05,0.21166579521888812,0.07881470553937603,0.19659220811870373,0.42694119485067616,0.08598609627235596,0.0
2021-11-12,0.21166579521888812,0.07881470553937603,0.19659220811870373,0.42694119485067616,0.08598609627235596,0.0
2021-11-19,0.21166579521888812,0.07881470553937603,0.19659220811870373,0.42694119485067616,0.08598609627235596,0.0
2021-11-26,0.1694161448490137,0.07715392210050072,0.19602649548152973,0.4361647169104057,0.12123872065855013,0.0
2021-12-03,0.1694161448490137,0.07715392210050072,0.19602649548152973,0.4361647169104057,0.12123872065855013,0.0
2021-12-10,0.1694161448490137,0.07715392210050072,0.19602649548152973,0.4361647169104057,0.12123872065855013,0.0
2021-12-17,0.1694161448490137,0.07715392210050072,0.19602649548152973,0.4361647169104057,0.12123872065855013,0.0
2021-12-24,0.1694161448490137,0.07715392210050072,0.19602649548152973,0.4361647169104057,0.12123872065855013,0.0
2021-12-31,0.16088618542196284,0.06732656268660143,0.1755426626594416,0.3975289471316191,0.09871564210037506,0.09999999999999987
2022-01-07,0.16088618542196284,0.06732656268660143,0.1755426626594416,0.3975289471316191,0.09871564210037506,0.09999999999999987
2022-01-14,0.16088618542196284,0.06732656268660143,0.1755426626594416,0.3975289471316191,0.09871564210037506,0.09999999999999987
2022-01-21,0.16088618542196284,0.06732656268660143,0.1755426626594416,0.3975289471316191,0.09871564210037506,0.09999999999999987
2022-01-28,0.14675347971586783,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312325,0.19999999999999996
2022-02-04,0.14675347971586783,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312325,0.19999999999999996
2022-02-11,0.14675347971586783,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312325,0.19999999999999996
2022-02-18,0.14675347971586783,0.05844159699737553,0.15642196312343654,0.3560154384701969,0.08236752169312325,0.19999999999999996
2022-02-25,0.14969091501773793,0.05755170990727015,0.1583823078805016,0.35760926308211816,0.07676580411237222,0.19999999999999996
2022-03-04,0.14969091501773793,0.05755170990727015,0.1583823078805016,0.35760926308211816,0.07676580411237222,0.19999999999999996
2022-03-11,0.14969091501773793,0.05755170990727015,0.1583823078805016,0.35760926308211816,0.07676580411237222,0.19999999999999996
2022-03-18,0.14969091501773793,0.05755170990727015,0.1583823078805016,0.35760926308211816,0.07676580411237222,0.19999999999999996
2022-03-25,0.0740014728250895,0.02804256242439266,0.08088463986194727,0.17928277892463546,0.03778854596393518,0.5999999999999999
2022-04-01,0.0740014728250895,0.02804256242439266,0.08088463986194727,0.17928277892463546,0.03778854596393518,0.5999999999999999
2022-04-08,0.0740014728250895,0.02804256242439266,0.08088463986194727,0.17928277892463546,0.03778854596393518,0.5999999999999999
2022-04-15,0.0740014728250895,0.02804256242439266,0.08088463986194727,0.17928277892463546,0.03778854596393518,0.5999999999999999
2022-04-22,0.0740014728250895,0.02804256242439266,0.08088463986194727,0.17928277892463546,0.03778854596393518,0.5999999999999999
2022-04-29,0.07341703807114626,0.027606563873452634,0.0819911678342931,0.17956966735478128,0.03741556286632677,0.6
2022-05-06,0.07341703807114626,0.027606563873452634,0.0819911678342931,0.17956966735478128,0.03741556286632677,0.6
2022-05-13,0.07341703807114626,0.027606563873452634,0.0819911678342931,0.17956966735478128,0.03741556286632677,0.6
2022-05-20,0.07341703807114626,0.027606563873452634,0.0819911678342931,0.17956966735478128,0.03741556286632677,0.6
2022-05-27,0.07239919510536612,0.0275995542228044,0.08292310396285113,0.17974180041286877,0.0373363462961096,0.6
2022-06-03,0.07239919510536612,0.0275995542228044,0.08292310396285113,0.17974180041286877,0.0373363462961096,0.6
2022-06-10,0.07239919510536612,0.0275995542228044,0.08292310396285113,0.17974180041286877,0.0373363462961096,0.6
2022-06-17,0.07239919510536612,0.0275995542228044,0.08292310396285113,0.17974180041286877,0.0373363462961096,0.6
2022-06-24,0.07114307714338733,0.027855715505293224,0.08360201751574621,0.17984508024772128,0.037554109587851985,0.6
2022-07-01,0.07114307714338733,0.027855715505293224,0.08360201751574621,0.17984508024772128,0.037554109587851985,0.6
2022-07-08,0.07114307714338733,0.027855715505293224,0.08360201751574621,0.17984508024772128,0.037554109587851985,0.6
2022-07-15,0.07114307714338733,0.027855715505293224,0.08360201751574621,0.17984508024772128,0.037554109587851985,0.6
2022-07-22,0.07114307714338733,0.027855715505293224,0.08360201751574621,0.17984508024772128,0.037554109587851985,0.6
2022-07-29,0.07081805946524107,0.028005123448660824,0.08451932844363608,0.17990704814863276,0.03675044049382926,0.6
2022-08-05,0.07081805946524107,0.028005123448660824,0.08451932844363608,0.17990704814863276,0.03675044049382926,0.6
2022-08-12,0.07081805946524107,0.028005123448660824,0.08451932844363608,0.17990704814863276,0.03675044049382926,0.6
2022-08-19,0.07081805946524107,0.028005123448660824,0.08451932844363608,0.17990704814863276,0.03675044049382926,0.6
2022-08-26,0.07106338988494108,0.028056377614677566,0.08522161386804522,0.17994422888917966,0.035714389743156494,0.6
2022-09-02,0.07106338988494108,0.028056377614677566,0.08522161386804522,0.17994422888917966,0.035714389743156494,0.6
2022-09-09,0.07106338988494108,0.028056377614677566,0.08522161386804522,0.17994422888917966,0.035714389743156494,0.6
2022-09-16,0.07106338988494108,0.028056377614677566,0.08522161386804522,0.17994422888917966,0.035714389743156494,0.6
2022-09-23,0.07106338988494108,0.028056377614677566,0.08522161386804522,0.17994422888917966,0.035714389743156494,0.6
2022-09-30,0.0717622395070063,0.027828274850854696,0.08532578036739628,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-07,0.0717622395070063,0.027828274850854696,0.08532578036739628,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-14,0.0717622395070063,0.027828274850854696,0.08532578036739628,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-21,0.0717622395070063,0.027828274850854696,0.08532578036739628,0.17996653733350781,0.03511716794123498,0.5999999999999999
2022-10-28,0.07240748780865175,0.027628935060555457,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.6
2022-11-04,0.07240748780865175,0.027628935060555457,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.6
2022-11-11,0.07240748780865175,0.027628935060555457,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.6
2022-11-18,0.07240748780865175,0.027628935060555457,0.08526414746059797,0.17997992240010469,0.03471950727009014,0.6
2022-11-25,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.17998795344006283,0.034541396769760375,0.5999999999999999
2022-12-02,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.17998795344006283,0.034541396769760375,0.5999999999999999
2022-12-09,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.17998795344006283,0.034541396769760375,0.5999999999999999
2022-12-16,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.17998795344006283,0.034541396769760375,0.5999999999999999
2022-12-23,0.07288179643607688,0.02752422462089406,0.08506462873320592,0.17998795344006283,0.034541396769760375,0.5999999999999999
2022-12-30,0.146341768804096,0.05487180129687874,0.17000380611765137,0.3599855441280754,0.06879707965329847,0.20000000000000007
2023-01-06,0.146341768804096,0.05487180129687874,0.17000380611765137,0.3599855441280754,0.06879707965329847,0.20000000000000007
2023-01-13,0.146341768804096,0.05487180129687874,0.17000380611765137,0.3599855441280754,0.06879707965329847,0.20000000000000007
2023-01-20,0.146341768804096,0.05487180129687874,0.17000380611765137,0.3599855441280754,0.06879707965329847,0.20000000000000007
2023-01-27,0.20115153663091542,0.059248744224737006,0.1968998366434244,0.3993404163706863,0.063359466130237,0.07999999999999985
2023-02-03,0.20115153663091542,0.059248744224737006,0.1968998366434244,0.3993404163706863,0.063359466130237,0.07999999999999985
2023-02-10,0.20115153663091542,0.059248744224737006,0.1968998366434244,0.3993404163706863,0.063359466130237,0.07999999999999985
2023-02-17,0.20115153663091542,0.059248744224737006,0.1968998366434244,0.3993404163706863,0.063359466130237,0.07999999999999985
2023-02-24,0.17880815033349137,0.05096375749199117,0.17116208862041912,0.34553505500077364,0.05353094855332477,0.19999999999999996
2023-03-03,0.17880815033349137,0.05096375749199117,0.17116208862041912,0.34553505500077364,0.05353094855332477,0.19999999999999996
2023-03-10,0.17880815033349137,0.05096375749199117,0.17116208862041912,0.34553505500077364,0.05353094855332477,0.19999999999999996
2023-03-17,0.17880815033349137,0.05096375749199117,0.17116208862041912,0.34553505500077364,0.05353094855332477,0.19999999999999996
2023-03-24,0.17880815033349137,0.05096375749199117,0.17116208862041912,0.34553505500077364,0.05353094855332477,0.19999999999999996
2023-03-31,0.20108320916365274,0.060209437806879214,0.2673548576862352,0.3325216904708021,0.05883080487243086,0.07999999999999985
2023-04-07,0.20108320916365274,0.060209437806879214,0.2673548576862352,0.3325216904708021,0.05883080487243086,0.07999999999999985
2023-04-14,0.20108320916365274,0.060209437806879214,0.2673548576862352,0.3325216904708021,0.05883080487243086,0.07999999999999985
2023-04-21,0.20108320916365274,0.060209437806879214,0.2673548576862352,0.3325216904708021,0.05883080487243086,0.07999999999999985
2023-04-28,0.19171259464457194,0.05786781000333242,0.273252426649253,0.31881723560480985,0.05834993309803285,0.10000000000000009
2023-05-05,0.19171259464457194,0.05786781000333242,0.273252426649253,0.31881723560480985,0.05834993309803285,0.10000000000000009
2023-05-12,0.19171259464457194,0.05786781000333242,0.273252426649253,0.31881723560480985,0.05834993309803285,0.10000000000000009
2023-05-19,0.19171259464457194,0.05786781000333242,0.273252426649253,0.31881723560480985,0.05834993309803285,0.10000000000000009
2023-05-26,0.2179786827597124,0.06645647134994738,0.3166934531501469,0.31484292264047553,0.06402847009971784,0.019999999999999907
2023-06-02,0.2179786827597124,0.06645647134994738,0.3166934531501469,0.31484292264047553,0.06402847009971784,0.019999999999999907
2023-06-09,0.2179786827597124,0.06645647134994738,0.3166934531501469,0.31484292264047553,0.06402847009971784,0.019999999999999907
2023-06-16,0.2179786827597124,0.06645647134994738,0.3166934531501469,0.31484292264047553,0.06402847009971784,0.019999999999999907
2023-06-23,0.2179786827597124,0.06645647134994738,0.3166934531501469,0.31484292264047553,0.06402847009971784,0.019999999999999907
2023-06-30,0.22248308174368459,0.06804757172981318,0.32624296156206956,0.31678491260861114,0.06644147235582157,0.0
2023-07-07,0.22248308174368459,0.06804757172981318,0.32624296156206956,0.31678491260861114,0.06644147235582157,0.0
2023-07-14,0.22248308174368459,0.06804757172981318,0.32624296156206956,0.31678491260861114,0.06644147235582157,0.0
2023-07-21,0.22248308174368459,0.06804757172981318,0.32624296156206956,0.31678491260861114,0.06644147235582157,0.0
2023-07-28,0.2225211937127433,0.06813554910403745,0.33425543985749,0.3079094187333293,0.06717839859240002,0.0
2023-08-04,0.2225211937127433,0.06813554910403745,0.33425543985749,0.3079094187333293,0.06717839859240002,0.0
2023-08-11,0.2225211937127433,0.06813554910403745,0.33425543985749,0.3079094187333293,0.06717839859240002,0.0
2023-08-18,0.2225211937127433,0.06813554910403745,0.33425543985749,0.3079094187333293,0.06717839859240002,0.0
2023-08-25,0.2222157418944303,0.0668323779692336,0.33757882619593244,0.2939394719532439,0.06567017889534388,0.013763403091815896
2023-09-01,0.2222157418944303,0.0668323779692336,0.33757882619593244,0.2939394719532439,0.06567017889534388,0.013763403091815896
2023-09-08,0.2222157418944303,0.0668323779692336,0.33757882619593244,0.2939394719532439,0.06567017889534388,0.013763403091815896
2023-09-15,0.2222157418944303,0.0668323779692336,0.33757882619593244,0.2939394719532439,0.06567017889534388,0.013763403091815896
