,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_stretch_sector_momentum_sleeve,cash::BIL
2016-05-20,0.09459402664068454,0.0833800546270727,0.14460591781462884,0.12195776331687413,0.18234032745508355,0.13754418642124486,0.21938457453291513,0.01619314919149617
2016-05-27,0.016001451265278813,0.16282362603490402,0.07074711193304205,0.26367710250688264,0.1538065927574101,0.08294411550248233,0.24999999999999994,0.0
2016-06-03,0.016001451265278813,0.16282362603490402,0.07074711193304205,0.26367710250688264,0.1538065927574101,0.08294411550248233,0.24999999999999994,0.0
2016-06-10,0.016001451265278813,0.16282362603490402,0.07074711193304205,0.26367710250688264,0.1538065927574101,0.08294411550248233,0.24999999999999994,0.0
2016-06-17,0.016001451265278813,0.16282362603490402,0.07074711193304205,0.26367710250688264,0.1538065927574101,0.08294411550248233,0.24999999999999994,0.0
2016-06-24,0.07628199774296889,0.12456902612950481,0.12760161655518917,0.18150814394106057,0.15351696253077785,0.1052315879815455,0.23129066511895316,0.0
2016-07-01,0.07628199774296889,0.12456902612950481,0.12760161655518917,0.18150814394106057,0.15351696253077785,0.1052315879815455,0.23129066511895316,0.0
2016-07-08,0.07628199774296889,0.12456902612950481,0.12760161655518917,0.18150814394106057,0.15351696253077785,0.1052315879815455,0.23129066511895316,0.0
2016-07-15,0.07628199774296889,0.12456902612950481,0.12760161655518917,0.18150814394106057,0.15351696253077785,0.1052315879815455,0.23129066511895316,0.0
2016-07-22,0.07628199774296889,0.12456902612950481,0.12760161655518917,0.18150814394106057,0.15351696253077785,0.1052315879815455,0.23129066511895316,0.0
2016-07-29,0.08293836827568729,0.06343138641007653,0.1571719481948611,0.0481688437834888,0.19831627709179755,0.1625593493816238,0.2874138268624649,0.0
2016-08-05,0.08293836827568729,0.06343138641007653,0.1571719481948611,0.0481688437834888,0.19831627709179755,0.1625593493816238,0.2874138268624649,0.0
2016-08-12,0.08293836827568729,0.06343138641007653,0.1571719481948611,0.0481688437834888,0.19831627709179755,0.1625593493816238,0.2874138268624649,0.0
2016-08-19,0.08293836827568729,0.06343138641007653,0.1571719481948611,0.0481688437834888,0.19831627709179755,0.1625593493816238,0.2874138268624649,0.0
2016-08-26,0.10060141530185052,0.07821582848889377,0.18632088117197315,0.06114931905807347,0.14906320155465186,0.13647562841134858,0.2881737260132087,0.0
2016-09-02,0.10060141530185052,0.07821582848889377,0.18632088117197315,0.06114931905807347,0.14906320155465186,0.13647562841134858,0.2881737260132087,0.0
2016-09-09,0.10060141530185052,0.07821582848889377,0.18632088117197315,0.06114931905807347,0.14906320155465186,0.13647562841134858,0.2881737260132087,0.0
2016-09-16,0.10060141530185052,0.07821582848889377,0.18632088117197315,0.06114931905807347,0.14906320155465186,0.13647562841134858,0.2881737260132087,0.0
2016-09-23,0.10060141530185052,0.07821582848889377,0.18632088117197315,0.06114931905807347,0.14906320155465186,0.13647562841134858,0.2881737260132087,0.0
2016-09-30,0.09134002780616121,0.09362613427467506,0.15497097639300075,0.059029503097478786,0.16573246624129576,0.13978652962546065,0.2955143625619278,0.0
2016-10-07,0.09134002780616121,0.09362613427467506,0.15497097639300075,0.059029503097478786,0.16573246624129576,0.13978652962546065,0.2955143625619278,0.0
2016-10-14,0.09134002780616121,0.09362613427467506,0.15497097639300075,0.059029503097478786,0.16573246624129576,0.13978652962546065,0.2955143625619278,0.0
2016-10-21,0.09134002780616121,0.09362613427467506,0.15497097639300075,0.059029503097478786,0.16573246624129576,0.13978652962546065,0.2955143625619278,0.0
2016-10-28,0.09121560684637352,0.09424817924203809,0.15507137521718772,0.0589232608791934,0.1627157670499234,0.141132888259821,0.2966929225054628,0.0
2016-11-04,0.09121560684637352,0.09424817924203809,0.15507137521718772,0.0589232608791934,0.1627157670499234,0.141132888259821,0.2966929225054628,0.0
2016-11-11,0.09121560684637352,0.09424817924203809,0.15507137521718772,0.0589232608791934,0.1627157670499234,0.141132888259821,0.2966929225054628,0.0
2016-11-18,0.09121560684637352,0.09424817924203809,0.15507137521718772,0.0589232608791934,0.1627157670499234,0.141132888259821,0.2966929225054628,0.0
2016-11-25,0.10708908361353808,0.10206860851808419,0.15036864838666575,0.09976241116517459,0.14476737227085984,0.13804421905817782,0.2578996569874997,0.0
2016-12-02,0.10708908361353808,0.10206860851808419,0.15036864838666575,0.09976241116517459,0.14476737227085984,0.13804421905817782,0.2578996569874997,0.0
2016-12-09,0.10708908361353808,0.10206860851808419,0.15036864838666575,0.09976241116517459,0.14476737227085984,0.13804421905817782,0.2578996569874997,0.0
2016-12-16,0.10708908361353808,0.10206860851808419,0.15036864838666575,0.09976241116517459,0.14476737227085984,0.13804421905817782,0.2578996569874997,0.0
2016-12-23,0.10708908361353808,0.10206860851808419,0.15036864838666575,0.09976241116517459,0.14476737227085984,0.13804421905817782,0.2578996569874997,0.0
2016-12-30,0.10398866880596298,0.08786922416717137,0.16418256599361644,0.0574537562160652,0.13048829681015503,0.13811094085855255,0.31790654714847644,0.0
2017-01-06,0.10398866880596298,0.08786922416717137,0.16418256599361644,0.0574537562160652,0.13048829681015503,0.13811094085855255,0.31790654714847644,0.0
2017-01-13,0.10398866880596298,0.08786922416717137,0.16418256599361644,0.0574537562160652,0.13048829681015503,0.13811094085855255,0.31790654714847644,0.0
2017-01-20,0.10398866880596298,0.08786922416717137,0.16418256599361644,0.0574537562160652,0.13048829681015503,0.13811094085855255,0.31790654714847644,0.0
2017-01-27,0.10274461047491765,0.08617027704490003,0.16082944146245182,0.055343742440145574,0.12647438258499,0.13798647808386624,0.3304510679087287,0.0
2017-02-03,0.10274461047491765,0.08617027704490003,0.16082944146245182,0.055343742440145574,0.12647438258499,0.13798647808386624,0.3304510679087287,0.0
2017-02-10,0.10274461047491765,0.08617027704490003,0.16082944146245182,0.055343742440145574,0.12647438258499,0.13798647808386624,0.3304510679087287,0.0
2017-02-17,0.10274461047491765,0.08617027704490003,0.16082944146245182,0.055343742440145574,0.12647438258499,0.13798647808386624,0.3304510679087287,0.0
2017-02-24,0.10091906757057621,0.08601255458429424,0.15882382883113166,0.05487971063701333,0.12394944589561341,0.13615043488128747,0.3392649576000837,0.0
2017-03-03,0.10091906757057621,0.08601255458429424,0.15882382883113166,0.05487971063701333,0.12394944589561341,0.13615043488128747,0.3392649576000837,0.0
2017-03-10,0.10091906757057621,0.08601255458429424,0.15882382883113166,0.05487971063701333,0.12394944589561341,0.13615043488128747,0.3392649576000837,0.0
2017-03-17,0.10091906757057621,0.08601255458429424,0.15882382883113166,0.05487971063701333,0.12394944589561341,0.13615043488128747,0.3392649576000837,0.0
2017-03-24,0.10091906757057621,0.08601255458429424,0.15882382883113166,0.05487971063701333,0.12394944589561341,0.13615043488128747,0.3392649576000837,0.0
2017-03-31,0.09994855955585018,0.0876199111098962,0.15610810645586404,0.0552150563025633,0.11963807321089114,0.13031124477974718,0.35115904858518804,0.0
2017-04-07,0.09994855955585018,0.0876199111098962,0.15610810645586404,0.0552150563025633,0.11963807321089114,0.13031124477974718,0.35115904858518804,0.0
2017-04-14,0.09994855955585018,0.0876199111098962,0.15610810645586404,0.0552150563025633,0.11963807321089114,0.13031124477974718,0.35115904858518804,0.0
2017-04-21,0.09994855955585018,0.0876199111098962,0.15610810645586404,0.0552150563025633,0.11963807321089114,0.13031124477974718,0.35115904858518804,0.0
2017-04-28,0.10088341554984824,0.08761511402743229,0.15663307192809806,0.05588388522326563,0.11936255827880943,0.13006738176472332,0.3495545732278231,0.0
2017-05-05,0.10088341554984824,0.08761511402743229,0.15663307192809806,0.05588388522326563,0.11936255827880943,0.13006738176472332,0.3495545732278231,0.0
2017-05-12,0.10088341554984824,0.08761511402743229,0.15663307192809806,0.05588388522326563,0.11936255827880943,0.13006738176472332,0.3495545732278231,0.0
2017-05-19,0.10088341554984824,0.08761511402743229,0.15663307192809806,0.05588388522326563,0.11936255827880943,0.13006738176472332,0.3495545732278231,0.0
2017-05-26,0.10219963489765989,0.08780693874252311,0.15592682773328842,0.05634971345913211,0.120639475323515,0.1322423982359315,0.34483501160795,0.0
2017-06-02,0.10219963489765989,0.08780693874252311,0.15592682773328842,0.05634971345913211,0.120639475323515,0.1322423982359315,0.34483501160795,0.0
2017-06-09,0.10219963489765989,0.08780693874252311,0.15592682773328842,0.05634971345913211,0.120639475323515,0.1322423982359315,0.34483501160795,0.0
2017-06-16,0.10219963489765989,0.08780693874252311,0.15592682773328842,0.05634971345913211,0.120639475323515,0.1322423982359315,0.34483501160795,0.0
2017-06-23,0.10219963489765989,0.08780693874252311,0.15592682773328842,0.05634971345913211,0.120639475323515,0.1322423982359315,0.34483501160795,0.0
2017-06-30,0.10365161741615497,0.08665164149261927,0.15567091375811226,0.0557695266662289,0.122550365620807,0.13161658546475594,0.3440893495813217,0.0
2017-07-07,0.10365161741615497,0.08665164149261927,0.15567091375811226,0.0557695266662289,0.122550365620807,0.13161658546475594,0.3440893495813217,0.0
2017-07-14,0.10365161741615497,0.08665164149261927,0.15567091375811226,0.0557695266662289,0.122550365620807,0.13161658546475594,0.3440893495813217,0.0
2017-07-21,0.10365161741615497,0.08665164149261927,0.15567091375811226,0.0557695266662289,0.122550365620807,0.13161658546475594,0.3440893495813217,0.0
2017-07-28,0.10208450578294538,0.0859063325675517,0.15432503024537583,0.05487205199419535,0.12307386987339726,0.1301096111020651,0.3496285984344693,0.0
2017-08-04,0.10208450578294538,0.0859063325675517,0.15432503024537583,0.05487205199419535,0.12307386987339726,0.1301096111020651,0.3496285984344693,0.0
2017-08-11,0.10208450578294538,0.0859063325675517,0.15432503024537583,0.05487205199419535,0.12307386987339726,0.1301096111020651,0.3496285984344693,0.0
2017-08-18,0.10208450578294538,0.0859063325675517,0.15432503024537583,0.05487205199419535,0.12307386987339726,0.1301096111020651,0.3496285984344693,0.0
2017-08-25,0.10867781336789671,0.09714886465521161,0.14511047838976052,0.09409271919582435,0.12740188185979642,0.1279548145002855,0.29961342803122476,0.0
2017-09-01,0.10867781336789671,0.09714886465521161,0.14511047838976052,0.09409271919582435,0.12740188185979642,0.1279548145002855,0.29961342803122476,0.0
2017-09-08,0.10867781336789671,0.09714886465521161,0.14511047838976052,0.09409271919582435,0.12740188185979642,0.1279548145002855,0.29961342803122476,0.0
2017-09-15,0.10867781336789671,0.09714886465521161,0.14511047838976052,0.09409271919582435,0.12740188185979642,0.1279548145002855,0.29961342803122476,0.0
2017-09-22,0.10867781336789671,0.09714886465521161,0.14511047838976052,0.09409271919582435,0.12740188185979642,0.1279548145002855,0.29961342803122476,0.0
2017-09-29,0.08268911745187199,0.07187427606806596,0.1287581722563104,0.04724997331484394,0.15084041257375305,0.14771008395493998,0.3708779643802147,0.0
2017-10-06,0.08268911745187199,0.07187427606806596,0.1287581722563104,0.04724997331484394,0.15084041257375305,0.14771008395493998,0.3708779643802147,0.0
2017-10-13,0.08268911745187199,0.07187427606806596,0.1287581722563104,0.04724997331484394,0.15084041257375305,0.14771008395493998,0.3708779643802147,0.0
2017-10-20,0.08268911745187199,0.07187427606806596,0.1287581722563104,0.04724997331484394,0.15084041257375305,0.14771008395493998,0.3708779643802147,0.0
2017-10-27,0.10090578874121581,0.09269198465938927,0.13283808017755594,0.09117506270999134,0.13760297513311712,0.13548461613697613,0.3093014924417544,0.0
2017-11-03,0.10090578874121581,0.09269198465938927,0.13283808017755594,0.09117506270999134,0.13760297513311712,0.13548461613697613,0.3093014924417544,0.0
2017-11-10,0.10090578874121581,0.09269198465938927,0.13283808017755594,0.09117506270999134,0.13760297513311712,0.13548461613697613,0.3093014924417544,0.0
2017-11-17,0.10090578874121581,0.09269198465938927,0.13283808017755594,0.09117506270999134,0.13760297513311712,0.13548461613697613,0.3093014924417544,0.0
2017-11-24,0.10791369236348441,0.10054672382719437,0.13465732380363468,0.1082563949820444,0.13213477744846236,0.1302009036155502,0.2862901839596297,0.0
2017-12-01,0.10791369236348441,0.10054672382719437,0.13465732380363468,0.1082563949820444,0.13213477744846236,0.1302009036155502,0.2862901839596297,0.0
2017-12-08,0.10791369236348441,0.10054672382719437,0.13465732380363468,0.1082563949820444,0.13213477744846236,0.1302009036155502,0.2862901839596297,0.0
2017-12-15,0.10791369236348441,0.10054672382719437,0.13465732380363468,0.1082563949820444,0.13213477744846236,0.1302009036155502,0.2862901839596297,0.0
2017-12-22,0.10791369236348441,0.10054672382719437,0.13465732380363468,0.1082563949820444,0.13213477744846236,0.1302009036155502,0.2862901839596297,0.0
2017-12-29,0.10967529880068745,0.10293192072056775,0.13646751900643925,0.11495138905147216,0.12857073683605866,0.1290047136757282,0.2783984219090466,0.0
2018-01-05,0.10967529880068745,0.10293192072056775,0.13646751900643925,0.11495138905147216,0.12857073683605866,0.1290047136757282,0.2783984219090466,0.0
2018-01-12,0.10967529880068745,0.10293192072056775,0.13646751900643925,0.11495138905147216,0.12857073683605866,0.1290047136757282,0.2783984219090466,0.0
2018-01-19,0.10967529880068745,0.10293192072056775,0.13646751900643925,0.11495138905147216,0.12857073683605866,0.1290047136757282,0.2783984219090466,0.0
2018-01-26,0.10964534943610807,0.10424786200285385,0.14035304286459271,0.11907517662640262,0.13045181638056086,0.12749966069246418,0.2687270919970177,0.0
2018-02-02,0.10964534943610807,0.10424786200285385,0.14035304286459271,0.11907517662640262,0.13045181638056086,0.12749966069246418,0.2687270919970177,0.0
2018-02-09,0.10964534943610807,0.10424786200285385,0.14035304286459271,0.11907517662640262,0.13045181638056086,0.12749966069246418,0.2687270919970177,0.0
2018-02-16,0.10964534943610807,0.10424786200285385,0.14035304286459271,0.11907517662640262,0.13045181638056086,0.12749966069246418,0.2687270919970177,0.0
2018-02-23,0.03287977896201502,0.031121545428838167,0.052740469358496606,0.02903019664971139,0.0699111058901509,0.05967535585995598,0.12464154785083202,0.5999999999999999
2018-03-02,0.03287977896201502,0.031121545428838167,0.052740469358496606,0.02903019664971139,0.0699111058901509,0.05967535585995598,0.12464154785083202,0.5999999999999999
2018-03-09,0.03287977896201502,0.031121545428838167,0.052740469358496606,0.02903019664971139,0.0699111058901509,0.05967535585995598,0.12464154785083202,0.5999999999999999
2018-03-16,0.03287977896201502,0.031121545428838167,0.052740469358496606,0.02903019664971139,0.0699111058901509,0.05967535585995598,0.12464154785083202,0.5999999999999999
2018-03-23,0.03287977896201502,0.031121545428838167,0.052740469358496606,0.02903019664971139,0.0699111058901509,0.05967535585995598,0.12464154785083202,0.5999999999999999
2018-03-30,0.026671472318490482,0.025257569727233364,0.05011384546283764,0.020833098486023438,0.07579423274363285,0.06173088042308759,0.13959890083869467,0.6
2018-04-06,0.026671472318490482,0.025257569727233364,0.05011384546283764,0.020833098486023438,0.07579423274363285,0.06173088042308759,0.13959890083869467,0.6
2018-04-13,0.026671472318490482,0.025257569727233364,0.05011384546283764,0.020833098486023438,0.07579423274363285,0.06173088042308759,0.13959890083869467,0.6
2018-04-20,0.026671472318490482,0.025257569727233364,0.05011384546283764,0.020833098486023438,0.07579423274363285,0.06173088042308759,0.13959890083869467,0.6
2018-04-27,0.023889416245569298,0.022681239667122724,0.048627477302271065,0.01730272279135312,0.07876534408349857,0.061066616976875855,0.14766718293330944,0.5999999999999999
2018-05-04,0.023889416245569298,0.022681239667122724,0.048627477302271065,0.01730272279135312,0.07876534408349857,0.061066616976875855,0.14766718293330944,0.5999999999999999
2018-05-11,0.023889416245569298,0.022681239667122724,0.048627477302271065,0.01730272279135312,0.07876534408349857,0.061066616976875855,0.14766718293330944,0.5999999999999999
2018-05-18,0.023889416245569298,0.022681239667122724,0.048627477302271065,0.01730272279135312,0.07876534408349857,0.061066616976875855,0.14766718293330944,0.5999999999999999
2018-05-25,0.0224528124084794,0.021304374502285478,0.04806589346231023,0.015528318812780974,0.08344309911370763,0.060059381340714174,0.14914612035972216,0.6
2018-06-01,0.0224528124084794,0.021304374502285478,0.04806589346231023,0.015528318812780974,0.08344309911370763,0.060059381340714174,0.14914612035972216,0.6
2018-06-08,0.0224528124084794,0.021304374502285478,0.04806589346231023,0.015528318812780974,0.08344309911370763,0.060059381340714174,0.14914612035972216,0.6
2018-06-15,0.0224528124084794,0.021304374502285478,0.04806589346231023,0.015528318812780974,0.08344309911370763,0.060059381340714174,0.14914612035972216,0.6
2018-06-22,0.0224528124084794,0.021304374502285478,0.04806589346231023,0.015528318812780974,0.08344309911370763,0.060059381340714174,0.14914612035972216,0.6
2018-06-29,0.05556951433869394,0.05860266995415238,0.12325724475233177,0.0400095750984243,0.18034156213804226,0.11808780500132089,0.33100391673946944,0.09312771197756509
2018-07-06,0.05556951433869394,0.05860266995415238,0.12325724475233177,0.0400095750984243,0.18034156213804226,0.11808780500132089,0.33100391673946944,0.09312771197756509
2018-07-13,0.05556951433869394,0.05860266995415238,0.12325724475233177,0.0400095750984243,0.18034156213804226,0.11808780500132089,0.33100391673946944,0.09312771197756509
2018-07-20,0.05556951433869394,0.05860266995415238,0.12325724475233177,0.0400095750984243,0.18034156213804226,0.11808780500132089,0.33100391673946944,0.09312771197756509
2018-07-27,0.057045115473644804,0.0636154494144062,0.12766991576546605,0.04239161349795613,0.17428317793891795,0.11190379013338655,0.3249376032468983,0.09815333452932395
2018-08-03,0.057045115473644804,0.0636154494144062,0.12766991576546605,0.04239161349795613,0.17428317793891795,0.11190379013338655,0.3249376032468983,0.09815333452932395
2018-08-10,0.057045115473644804,0.0636154494144062,0.12766991576546605,0.04239161349795613,0.17428317793891795,0.11190379013338655,0.3249376032468983,0.09815333452932395
2018-08-17,0.057045115473644804,0.0636154494144062,0.12766991576546605,0.04239161349795613,0.17428317793891795,0.11190379013338655,0.3249376032468983,0.09815333452932395
2018-08-24,0.057045115473644804,0.0636154494144062,0.12766991576546605,0.04239161349795613,0.17428317793891795,0.11190379013338655,0.3249376032468983,0.09815333452932395
2018-08-31,0.08057234595533554,0.08971320583763709,0.13262049140102186,0.11349009181093496,0.16462986680805244,0.13321647886971866,0.2716924295479426,0.014065089769356831
2018-09-07,0.08057234595533554,0.08971320583763709,0.13262049140102186,0.11349009181093496,0.16462986680805244,0.13321647886971866,0.2716924295479426,0.014065089769356831
2018-09-14,0.08057234595533554,0.08971320583763709,0.13262049140102186,0.11349009181093496,0.16462986680805244,0.13321647886971866,0.2716924295479426,0.014065089769356831
2018-09-21,0.08057234595533554,0.08971320583763709,0.13262049140102186,0.11349009181093496,0.16462986680805244,0.13321647886971866,0.2716924295479426,0.014065089769356831
2018-09-28,0.06779902813403536,0.07254036050266638,0.132844334361971,0.07030427484754102,0.15616618438314225,0.12499541489163238,0.27535040287901164,0.09999999999999987
2018-10-05,0.06779902813403536,0.07254036050266638,0.132844334361971,0.07030427484754102,0.15616618438314225,0.12499541489163238,0.27535040287901164,0.09999999999999987
2018-10-12,0.06779902813403536,0.07254036050266638,0.132844334361971,0.07030427484754102,0.15616618438314225,0.12499541489163238,0.27535040287901164,0.09999999999999987
2018-10-19,0.06779902813403536,0.07254036050266638,0.132844334361971,0.07030427484754102,0.15616618438314225,0.12499541489163238,0.27535040287901164,0.09999999999999987
2018-10-26,0.02810436070947286,0.02882943114595084,0.060704603118321904,0.024779357758484936,0.0775706879163835,0.057919273403157126,0.12209228594822888,0.6
2018-11-02,0.02810436070947286,0.02882943114595084,0.060704603118321904,0.024779357758484936,0.0775706879163835,0.057919273403157126,0.12209228594822888,0.6
2018-11-09,0.02810436070947286,0.02882943114595084,0.060704603118321904,0.024779357758484936,0.0775706879163835,0.057919273403157126,0.12209228594822888,0.6
2018-11-16,0.02810436070947286,0.02882943114595084,0.060704603118321904,0.024779357758484936,0.0775706879163835,0.057919273403157126,0.12209228594822888,0.6
2018-11-23,0.02810436070947286,0.02882943114595084,0.060704603118321904,0.024779357758484936,0.0775706879163835,0.057919273403157126,0.12209228594822888,0.6
2018-11-30,0.026790759311530535,0.02688697574934031,0.06034952942103207,0.022372929562879597,0.07947430299660597,0.06177305977092456,0.12235244318768701,0.5999999999999999
2018-12-07,0.026790759311530535,0.02688697574934031,0.06034952942103207,0.022372929562879597,0.07947430299660597,0.06177305977092456,0.12235244318768701,0.5999999999999999
2018-12-14,0.026790759311530535,0.02688697574934031,0.06034952942103207,0.022372929562879597,0.07947430299660597,0.06177305977092456,0.12235244318768701,0.5999999999999999
2018-12-21,0.026790759311530535,0.02688697574934031,0.06034952942103207,0.022372929562879597,0.07947430299660597,0.06177305977092456,0.12235244318768701,0.5999999999999999
2018-12-28,0.026962122506620036,0.026985559881461646,0.060962119098430856,0.021691090659485976,0.08211008590148114,0.056666888814878996,0.1246221331376414,0.6
2019-01-04,0.026962122506620036,0.026985559881461646,0.060962119098430856,0.021691090659485976,0.08211008590148114,0.056666888814878996,0.1246221331376414,0.6
2019-01-11,0.026962122506620036,0.026985559881461646,0.060962119098430856,0.021691090659485976,0.08211008590148114,0.056666888814878996,0.1246221331376414,0.6
2019-01-18,0.026962122506620036,0.026985559881461646,0.060962119098430856,0.021691090659485976,0.08211008590148114,0.056666888814878996,0.1246221331376414,0.6
2019-01-25,0.02744211754269431,0.027765776088398687,0.05994810125813235,0.02145929673113992,0.08356933863573503,0.054397711903880555,0.12541765784001915,0.6
2019-02-01,0.02744211754269431,0.027765776088398687,0.05994810125813235,0.02145929673113992,0.08356933863573503,0.054397711903880555,0.12541765784001915,0.6
2019-02-08,0.02744211754269431,0.027765776088398687,0.05994810125813235,0.02145929673113992,0.08356933863573503,0.054397711903880555,0.12541765784001915,0.6
2019-02-15,0.02744211754269431,0.027765776088398687,0.05994810125813235,0.02145929673113992,0.08356933863573503,0.054397711903880555,0.12541765784001915,0.6
2019-02-22,0.05808475189014823,0.059515235803392685,0.13132875670998434,0.05446831605072302,0.2031331993380163,0.10616618015485507,0.28730356005288044,0.10000000000000009
2019-03-01,0.05808475189014823,0.059515235803392685,0.13132875670998434,0.05446831605072302,0.2031331993380163,0.10616618015485507,0.28730356005288044,0.10000000000000009
2019-03-08,0.05808475189014823,0.059515235803392685,0.13132875670998434,0.05446831605072302,0.2031331993380163,0.10616618015485507,0.28730356005288044,0.10000000000000009
2019-03-15,0.05808475189014823,0.059515235803392685,0.13132875670998434,0.05446831605072302,0.2031331993380163,0.10616618015485507,0.28730356005288044,0.10000000000000009
2019-03-22,0.05808475189014823,0.059515235803392685,0.13132875670998434,0.05446831605072302,0.2031331993380163,0.10616618015485507,0.28730356005288044,0.10000000000000009
2019-03-29,0.05608867100225721,0.058158466723463274,0.1303757070502357,0.05727183434882754,0.20929531838449555,0.09986498872013634,0.28894501377058446,0.09999999999999987
2019-04-05,0.05608867100225721,0.058158466723463274,0.1303757070502357,0.05727183434882754,0.20929531838449555,0.09986498872013634,0.28894501377058446,0.09999999999999987
2019-04-12,0.05608867100225721,0.058158466723463274,0.1303757070502357,0.05727183434882754,0.20929531838449555,0.09986498872013634,0.28894501377058446,0.09999999999999987
2019-04-19,0.05608867100225721,0.058158466723463274,0.1303757070502357,0.05727183434882754,0.20929531838449555,0.09986498872013634,0.28894501377058446,0.09999999999999987
2019-04-26,0.01548311557994867,0.1568800483710713,0.06989484393032026,0.2685859831184515,0.16701360563290293,0.07214240336730544,0.25,0.0
2019-05-03,0.01548311557994867,0.1568800483710713,0.06989484393032026,0.2685859831184515,0.16701360563290293,0.07214240336730544,0.25,0.0
2019-05-10,0.01548311557994867,0.1568800483710713,0.06989484393032026,0.2685859831184515,0.16701360563290293,0.07214240336730544,0.25,0.0
2019-05-17,0.01548311557994867,0.1568800483710713,0.06989484393032026,0.2685859831184515,0.16701360563290293,0.07214240336730544,0.25,0.0
2019-05-24,0.01548311557994867,0.1568800483710713,0.06989484393032026,0.2685859831184515,0.16701360563290293,0.07214240336730544,0.25,0.0
2019-05-31,0.0378318567292245,0.0900615347273329,0.10404433922993933,0.13222473812274854,0.19570874991065978,0.08062099704008448,0.25950778424001053,0.09999999999999987
2019-06-07,0.0378318567292245,0.0900615347273329,0.10404433922993933,0.13222473812274854,0.19570874991065978,0.08062099704008448,0.25950778424001053,0.09999999999999987
2019-06-14,0.0378318567292245,0.0900615347273329,0.10404433922993933,0.13222473812274854,0.19570874991065978,0.08062099704008448,0.25950778424001053,0.09999999999999987
2019-06-21,0.0378318567292245,0.0900615347273329,0.10404433922993933,0.13222473812274854,0.19570874991065978,0.08062099704008448,0.25950778424001053,0.09999999999999987
2019-06-28,0.015827246693697603,0.15896350894160255,0.07173372272736427,0.2658806494448568,0.16826705730582178,0.06932781488665699,0.25,0.0
2019-07-05,0.015827246693697603,0.15896350894160255,0.07173372272736427,0.2658806494448568,0.16826705730582178,0.06932781488665699,0.25,0.0
2019-07-12,0.015827246693697603,0.15896350894160255,0.07173372272736427,0.2658806494448568,0.16826705730582178,0.06932781488665699,0.25,0.0
2019-07-19,0.015827246693697603,0.15896350894160255,0.07173372272736427,0.2658806494448568,0.16826705730582178,0.06932781488665699,0.25,0.0
2019-07-26,0.064490003329239,0.12286303266609652,0.12340541539662842,0.18864910093638668,0.18167757278860447,0.06891487488304489,0.25,0.0
2019-08-02,0.064490003329239,0.12286303266609652,0.12340541539662842,0.18864910093638668,0.18167757278860447,0.06891487488304489,0.25,0.0
2019-08-09,0.064490003329239,0.12286303266609652,0.12340541539662842,0.18864910093638668,0.18167757278860447,0.06891487488304489,0.25,0.0
2019-08-16,0.064490003329239,0.12286303266609652,0.12340541539662842,0.18864910093638668,0.18167757278860447,0.06891487488304489,0.25,0.0
2019-08-23,0.064490003329239,0.12286303266609652,0.12340541539662842,0.18864910093638668,0.18167757278860447,0.06891487488304489,0.25,0.0
2019-08-30,0.08252546488005691,0.10761718751461477,0.14294620060510904,0.1603801977659589,0.18572471783454816,0.07080623139971223,0.25,0.0
2019-09-06,0.08252546488005691,0.10761718751461477,0.14294620060510904,0.1603801977659589,0.18572471783454816,0.07080623139971223,0.25,0.0
2019-09-13,0.08252546488005691,0.10761718751461477,0.14294620060510904,0.1603801977659589,0.18572471783454816,0.07080623139971223,0.25,0.0
2019-09-20,0.08252546488005691,0.10761718751461477,0.14294620060510904,0.1603801977659589,0.18572471783454816,0.07080623139971223,0.25,0.0
2019-09-27,0.08957792580779897,0.10071847454531274,0.1486441637874388,0.1524145023591083,0.18962602200306142,0.06901891149727979,0.25,0.0
2019-10-04,0.08957792580779897,0.10071847454531274,0.1486441637874388,0.1524145023591083,0.18962602200306142,0.06901891149727979,0.25,0.0
2019-10-11,0.08957792580779897,0.10071847454531274,0.1486441637874388,0.1524145023591083,0.18962602200306142,0.06901891149727979,0.25,0.0
2019-10-18,0.08957792580779897,0.10071847454531274,0.1486441637874388,0.1524145023591083,0.18962602200306142,0.06901891149727979,0.25,0.0
2019-10-25,0.05512498507689152,0.05742481049060262,0.14359558780963197,0.0765244621649433,0.2674199867821666,0.09706266657999839,0.3028475010957656,0.0
2019-11-01,0.05512498507689152,0.05742481049060262,0.14359558780963197,0.0765244621649433,0.2674199867821666,0.09706266657999839,0.3028475010957656,0.0
2019-11-08,0.05512498507689152,0.05742481049060262,0.14359558780963197,0.0765244621649433,0.2674199867821666,0.09706266657999839,0.3028475010957656,0.0
2019-11-15,0.05512498507689152,0.05742481049060262,0.14359558780963197,0.0765244621649433,0.2674199867821666,0.09706266657999839,0.3028475010957656,0.0
2019-11-22,0.05512498507689152,0.05742481049060262,0.14359558780963197,0.0765244621649433,0.2674199867821666,0.09706266657999839,0.3028475010957656,0.0
2019-11-29,0.05477241542586715,0.055454723939660555,0.15322177601149853,0.07064977672020484,0.27649983590183846,0.10004649398882734,0.28935497801210314,0.0
2019-12-06,0.05477241542586715,0.055454723939660555,0.15322177601149853,0.07064977672020484,0.27649983590183846,0.10004649398882734,0.28935497801210314,0.0
