Date,gross_return,turnover,cost,net_return,wealth,drawdown
1979-03-30,0.0,0.0,0.0,0.0,1.0,0.0
1979-04-06,0.0,0.0,0.0,0.0,1.0,0.0
1979-04-13,0.0,0.0,0.0,0.0,1.0,0.0
1979-04-20,0.0,0.0,0.0,0.0,1.0,0.0
1979-04-27,0.0,0.0,0.0,0.0,1.0,0.0
1979-05-04,0.0,0.0,0.0,0.0,1.0,0.0
1979-05-11,0.0,0.0,0.0,0.0,1.0,0.0
1979-05-18,0.0,0.0,0.0,0.0,1.0,0.0
1979-05-25,0.0,0.0,0.0,0.0,1.0,0.0
1979-06-01,0.0,0.0,0.0,0.0,1.0,0.0
1979-06-08,0.0,0.0,0.0,0.0,1.0,0.0
1979-06-15,0.0,0.0,0.0,0.0,1.0,0.0
1979-06-22,0.0,0.0,0.0,0.0,1.0,0.0
1979-06-29,0.0,0.0,0.0,0.0,1.0,0.0
1979-07-06,0.0,0.0,0.0,0.0,1.0,0.0
1979-07-13,0.0,0.0,0.0,0.0,1.0,0.0
1979-07-20,0.0,0.0,0.0,0.0,1.0,0.0
1979-07-27,0.0,0.0,0.0,0.0,1.0,0.0
1979-08-03,0.0,0.0,0.0,0.0,1.0,0.0
1979-08-10,0.0,0.0,0.0,0.0,1.0,0.0
1979-08-17,0.0,0.0,0.0,0.0,1.0,0.0
1979-08-24,0.0,0.0,0.0,0.0,1.0,0.0
1979-08-31,0.0,0.0,0.0,0.0,1.0,0.0
1979-09-07,0.0,0.0,0.0,0.0,1.0,0.0
1979-09-14,0.0,0.0,0.0,0.0,1.0,0.0
1979-09-21,0.0,0.0,0.0,0.0,1.0,0.0
1979-09-28,0.0,0.0,0.0,0.0,1.0,0.0
1979-10-05,0.0,0.0,0.0,0.0,1.0,0.0
1979-10-12,0.0,0.0,0.0,0.0,1.0,0.0
1979-10-19,0.0,0.0,0.0,0.0,1.0,0.0
1979-10-26,0.0,0.0,0.0,0.0,1.0,0.0
1979-11-02,0.0,0.0,0.0,0.0,1.0,0.0
1979-11-09,0.0,0.0,0.0,0.0,1.0,0.0
1979-11-16,0.0,0.0,0.0,0.0,1.0,0.0
1979-11-23,0.0,0.0,0.0,0.0,1.0,0.0
1979-11-30,0.0,0.0,0.0,0.0,1.0,0.0
1979-12-07,0.0,0.0,0.0,0.0,1.0,0.0
1979-12-14,0.0,0.0,0.0,0.0,1.0,0.0
1979-12-21,0.0,0.0,0.0,0.0,1.0,0.0
1979-12-28,0.0,0.0,0.0,0.0,1.0,0.0
1980-01-04,0.0,0.0,0.0,0.0,1.0,0.0
1980-01-11,0.0,0.0,0.0,0.0,1.0,0.0
1980-01-18,0.0,0.0,0.0,0.0,1.0,0.0
1980-01-25,0.0,0.0,0.0,0.0,1.0,0.0
1980-02-01,0.0,0.0,0.0,0.0,1.0,0.0
1980-02-08,0.0,0.0,0.0,0.0,1.0,0.0
1980-02-15,0.0,0.0,0.0,0.0,1.0,0.0
1980-02-22,0.0,0.0,0.0,0.0,1.0,0.0
1980-02-29,0.0,0.0,0.0,0.0,1.0,0.0
1980-03-07,0.0,0.0,0.0,0.0,1.0,0.0
1980-03-14,0.0,0.0,0.0,0.0,1.0,0.0
1980-03-21,0.0,0.0,0.0,0.0,1.0,0.0
1980-03-28,0.0,0.0,0.0,0.0,1.0,0.0
1980-04-04,0.0,0.0,0.0,0.0,1.0,0.0
1980-04-11,0.0,0.0,0.0,0.0,1.0,0.0
1980-04-18,0.0,0.0,0.0,0.0,1.0,0.0
1980-04-25,0.0,0.0,0.0,0.0,1.0,0.0
1980-05-02,0.0,0.0,0.0,0.0,1.0,0.0
1980-05-09,0.0,0.0,0.0,0.0,1.0,0.0
1980-05-16,0.0,0.0,0.0,0.0,1.0,0.0
1980-05-23,0.0,0.0,0.0,0.0,1.0,0.0
1980-05-30,0.0,0.0,0.0,0.0,1.0,0.0
1980-06-06,0.0,0.0,0.0,0.0,1.0,0.0
1980-06-13,0.0,0.0,0.0,0.0,1.0,0.0
1980-06-20,0.0,0.0,0.0,0.0,1.0,0.0
1980-06-27,0.0,0.0,0.0,0.0,1.0,0.0
1980-07-04,0.0,0.0,0.0,0.0,1.0,0.0
1980-07-11,0.0,0.0,0.0,0.0,1.0,0.0
1980-07-18,0.0,0.0,0.0,0.0,1.0,0.0
1980-07-25,0.0,0.0,0.0,0.0,1.0,0.0
1980-08-01,0.0,0.0,0.0,0.0,1.0,0.0
1980-08-08,0.0,0.0,0.0,0.0,1.0,0.0
1980-08-15,0.0,0.0,0.0,0.0,1.0,0.0
1980-08-22,0.0,0.0,0.0,0.0,1.0,0.0
1980-08-29,0.0,0.0,0.0,0.0,1.0,0.0
1980-09-05,0.0,0.0,0.0,0.0,1.0,0.0
1980-09-12,0.0,0.0,0.0,0.0,1.0,0.0
1980-09-19,0.0,0.0,0.0,0.0,1.0,0.0
1980-09-26,0.0,0.0,0.0,0.0,1.0,0.0
1980-10-03,0.0,0.0,0.0,0.0,1.0,0.0
1980-10-10,0.0,0.0,0.0,0.0,1.0,0.0
1980-10-17,0.0,0.0,0.0,0.0,1.0,0.0
1980-10-24,0.0,0.0,0.0,0.0,1.0,0.0
1980-10-31,0.0,0.0,0.0,0.0,1.0,0.0
1980-11-07,0.0,0.0,0.0,0.0,1.0,0.0
1980-11-14,0.0,0.0,0.0,0.0,1.0,0.0
1980-11-21,0.0,0.0,0.0,0.0,1.0,0.0
1980-11-28,0.0,0.0,0.0,0.0,1.0,0.0
1980-12-05,0.0,0.0,0.0,0.0,1.0,0.0
1980-12-12,0.0,0.0,0.0,0.0,1.0,0.0
1980-12-19,0.0,0.0,0.0,0.0,1.0,0.0
1980-12-26,0.0,0.0,0.0,0.0,1.0,0.0
1981-01-02,0.0,0.0,0.0,0.0,1.0,0.0
1981-01-09,0.0,0.0,0.0,0.0,1.0,0.0
1981-01-16,0.0,0.0,0.0,0.0,1.0,0.0
1981-01-23,0.0,0.0,0.0,0.0,1.0,0.0
1981-01-30,0.0,0.0,0.0,0.0,1.0,0.0
1981-02-06,0.0,0.0,0.0,0.0,1.0,0.0
1981-02-13,0.0,0.0,0.0,0.0,1.0,0.0
1981-02-20,0.0,0.0,0.0,0.0,1.0,0.0
1981-02-27,0.0,0.0,0.0,0.0,1.0,0.0
1981-03-06,0.0,0.0,0.0,0.0,1.0,0.0
1981-03-13,0.0,0.0,0.0,0.0,1.0,0.0
1981-03-20,0.0,0.0,0.0,0.0,1.0,0.0
1981-03-27,0.0,0.0,0.0,0.0,1.0,0.0
1981-04-03,0.0,0.0,0.0,0.0,1.0,0.0
1981-04-10,0.0,0.0,0.0,0.0,1.0,0.0
1981-04-17,0.0,0.0,0.0,0.0,1.0,0.0
1981-04-24,0.0,0.0,0.0,0.0,1.0,0.0
1981-05-01,0.0,0.0,0.0,0.0,1.0,0.0
1981-05-08,0.0,0.0,0.0,0.0,1.0,0.0
1981-05-15,0.0,0.0,0.0,0.0,1.0,0.0
1981-05-22,0.0,0.0,0.0,0.0,1.0,0.0
1981-05-29,0.0,0.0,0.0,0.0,1.0,0.0
1981-06-05,0.0,0.0,0.0,0.0,1.0,0.0
1981-06-12,0.0,0.0,0.0,0.0,1.0,0.0
1981-06-19,0.0,0.0,0.0,0.0,1.0,0.0
1981-06-26,0.0,0.0,0.0,0.0,1.0,0.0
1981-07-03,0.0,0.0,0.0,0.0,1.0,0.0
1981-07-10,0.0,0.0,0.0,0.0,1.0,0.0
1981-07-17,0.0,0.0,0.0,0.0,1.0,0.0
1981-07-24,0.0,0.0,0.0,0.0,1.0,0.0
1981-07-31,0.0,0.0,0.0,0.0,1.0,0.0
1981-08-07,0.0,0.0,0.0,0.0,1.0,0.0
1981-08-14,0.0,0.0,0.0,0.0,1.0,0.0
1981-08-21,0.0,0.0,0.0,0.0,1.0,0.0
1981-08-28,0.0,0.0,0.0,0.0,1.0,0.0
1981-09-04,0.0,0.0,0.0,0.0,1.0,0.0
1981-09-11,0.0,0.0,0.0,0.0,1.0,0.0
1981-09-18,0.0,0.0,0.0,0.0,1.0,0.0
1981-09-25,0.0,0.0,0.0,0.0,1.0,0.0
1981-10-02,0.0,0.0,0.0,0.0,1.0,0.0
1981-10-09,0.0,0.0,0.0,0.0,1.0,0.0
1981-10-16,0.0,0.0,0.0,0.0,1.0,0.0
1981-10-23,0.0,0.0,0.0,0.0,1.0,0.0
1981-10-30,0.0,0.0,0.0,0.0,1.0,0.0
1981-11-06,0.0,0.0,0.0,0.0,1.0,0.0
1981-11-13,0.0,0.0,0.0,0.0,1.0,0.0
1981-11-20,0.0,0.0,0.0,0.0,1.0,0.0
1981-11-27,0.0,0.0,0.0,0.0,1.0,0.0
1981-12-04,0.0,0.0,0.0,0.0,1.0,0.0
1981-12-11,0.0,0.0,0.0,0.0,1.0,0.0
1981-12-18,0.0,0.0,0.0,0.0,1.0,0.0
1981-12-25,0.0,0.0,0.0,0.0,1.0,0.0
1982-01-01,0.0,0.0,0.0,0.0,1.0,0.0
1982-01-08,0.0,0.0,0.0,0.0,1.0,0.0
1982-01-15,0.0,0.0,0.0,0.0,1.0,0.0
1982-01-22,0.0,0.0,0.0,0.0,1.0,0.0
1982-01-29,0.0,0.0,0.0,0.0,1.0,0.0
1982-02-05,0.0,0.0,0.0,0.0,1.0,0.0
1982-02-12,0.0,0.0,0.0,0.0,1.0,0.0
1982-02-19,0.0,0.0,0.0,0.0,1.0,0.0
1982-02-26,0.0,0.0,0.0,0.0,1.0,0.0
1982-03-05,0.0,0.0,0.0,0.0,1.0,0.0
1982-03-12,0.0,0.0,0.0,0.0,1.0,0.0
1982-03-19,0.0,0.0,0.0,0.0,1.0,0.0
1982-03-26,0.0,0.0,0.0,0.0,1.0,0.0
1982-04-02,0.0,0.0,0.0,0.0,1.0,0.0
1982-04-09,0.0,0.0,0.0,0.0,1.0,0.0
1982-04-16,0.0,0.0,0.0,0.0,1.0,0.0
1982-04-23,0.0,0.0,0.0,0.0,1.0,0.0
1982-04-30,0.0,0.0,0.0,0.0,1.0,0.0
1982-05-07,0.0,0.0,0.0,0.0,1.0,0.0
1982-05-14,0.0,0.0,0.0,0.0,1.0,0.0
1982-05-21,0.0,0.0,0.0,0.0,1.0,0.0
1982-05-28,0.0,0.0,0.0,0.0,1.0,0.0
1982-06-04,0.0,0.0,0.0,0.0,1.0,0.0
1982-06-11,0.0,0.0,0.0,0.0,1.0,0.0
1982-06-18,0.0,0.0,0.0,0.0,1.0,0.0
1982-06-25,0.0,0.0,0.0,0.0,1.0,0.0
1982-07-02,0.0,0.0,0.0,0.0,1.0,0.0
1982-07-09,0.0,0.0,0.0,0.0,1.0,0.0
1982-07-16,0.0,0.0,0.0,0.0,1.0,0.0
1982-07-23,0.0,0.0,0.0,0.0,1.0,0.0
1982-07-30,0.0,0.0,0.0,0.0,1.0,0.0
1982-08-06,0.0,0.0,0.0,0.0,1.0,0.0
1982-08-13,0.0,0.0,0.0,0.0,1.0,0.0
1982-08-20,0.0,0.0,0.0,0.0,1.0,0.0
1982-08-27,0.0,0.0,0.0,0.0,1.0,0.0
1982-09-03,0.0,0.0,0.0,0.0,1.0,0.0
1982-09-10,0.0,0.0,0.0,0.0,1.0,0.0
1982-09-17,0.0,0.0,0.0,0.0,1.0,0.0
1982-09-24,0.0,0.0,0.0,0.0,1.0,0.0
1982-10-01,0.0,0.0,0.0,0.0,1.0,0.0
1982-10-08,0.0,0.0,0.0,0.0,1.0,0.0
1982-10-15,0.0,0.0,0.0,0.0,1.0,0.0
1982-10-22,0.0,0.0,0.0,0.0,1.0,0.0
1982-10-29,0.0,0.0,0.0,0.0,1.0,0.0
1982-11-05,0.0,0.0,0.0,0.0,1.0,0.0
1982-11-12,0.0,0.0,0.0,0.0,1.0,0.0
1982-11-19,0.0,0.0,0.0,0.0,1.0,0.0
1982-11-26,0.0,0.0,0.0,0.0,1.0,0.0
1982-12-03,0.0,0.0,0.0,0.0,1.0,0.0
1982-12-10,0.0,0.0,0.0,0.0,1.0,0.0
1982-12-17,0.0,0.0,0.0,0.0,1.0,0.0
1982-12-24,0.0,0.0,0.0,0.0,1.0,0.0
1982-12-31,0.0,0.0,0.0,0.0,1.0,0.0
1983-01-07,0.0,0.0,0.0,0.0,1.0,0.0
1983-01-14,0.0,0.0,0.0,0.0,1.0,0.0
1983-01-21,0.0,0.0,0.0,0.0,1.0,0.0
1983-01-28,0.0,0.0,0.0,0.0,1.0,0.0
1983-02-04,0.0,0.0,0.0,0.0,1.0,0.0
1983-02-11,0.0,0.0,0.0,0.0,1.0,0.0
1983-02-18,0.0,0.0,0.0,0.0,1.0,0.0
1983-02-25,0.0,0.0,0.0,0.0,1.0,0.0
1983-03-04,0.0,0.0,0.0,0.0,1.0,0.0
1983-03-11,0.0,0.0,0.0,0.0,1.0,0.0
1983-03-18,0.0,0.0,0.0,0.0,1.0,0.0
1983-03-25,0.0,0.0,0.0,0.0,1.0,0.0
1983-04-01,0.0,0.0,0.0,0.0,1.0,0.0
1983-04-08,0.0,0.0,0.0,0.0,1.0,0.0
1983-04-15,0.0,0.0,0.0,0.0,1.0,0.0
1983-04-22,0.0,0.0,0.0,0.0,1.0,0.0
1983-04-29,0.0,0.0,0.0,0.0,1.0,0.0
1983-05-06,0.0,0.0,0.0,0.0,1.0,0.0
1983-05-13,0.0,0.0,0.0,0.0,1.0,0.0
1983-05-20,0.0,0.0,0.0,0.0,1.0,0.0
1983-05-27,0.0,0.0,0.0,0.0,1.0,0.0
1983-06-03,0.0,0.0,0.0,0.0,1.0,0.0
1983-06-10,0.0,0.0,0.0,0.0,1.0,0.0
1983-06-17,0.0,0.0,0.0,0.0,1.0,0.0
1983-06-24,0.0,0.0,0.0,0.0,1.0,0.0
1983-07-01,0.0,0.0,0.0,0.0,1.0,0.0
1983-07-08,0.0,0.0,0.0,0.0,1.0,0.0
1983-07-15,0.0,0.0,0.0,0.0,1.0,0.0
1983-07-22,0.0,0.0,0.0,0.0,1.0,0.0
1983-07-29,0.0,0.0,0.0,0.0,1.0,0.0
1983-08-05,0.0,0.0,0.0,0.0,1.0,0.0
1983-08-12,0.0,0.0,0.0,0.0,1.0,0.0
1983-08-19,0.0,0.0,0.0,0.0,1.0,0.0
1983-08-26,0.0,0.0,0.0,0.0,1.0,0.0
1983-09-02,0.0,0.0,0.0,0.0,1.0,0.0
1983-09-09,0.0,0.0,0.0,0.0,1.0,0.0
1983-09-16,0.0,0.0,0.0,0.0,1.0,0.0
1983-09-23,0.0,0.0,0.0,0.0,1.0,0.0
1983-09-30,0.0,0.0,0.0,0.0,1.0,0.0
1983-10-07,0.0,0.0,0.0,0.0,1.0,0.0
1983-10-14,0.0,0.0,0.0,0.0,1.0,0.0
1983-10-21,0.0,0.0,0.0,0.0,1.0,0.0
1983-10-28,0.0,0.0,0.0,0.0,1.0,0.0
1983-11-04,0.0,0.0,0.0,0.0,1.0,0.0
1983-11-11,0.0,0.0,0.0,0.0,1.0,0.0
1983-11-18,0.0,0.0,0.0,0.0,1.0,0.0
1983-11-25,0.0,0.0,0.0,0.0,1.0,0.0
1983-12-02,0.0,0.0,0.0,0.0,1.0,0.0
1983-12-09,0.0,0.0,0.0,0.0,1.0,0.0
1983-12-16,0.0,0.0,0.0,0.0,1.0,0.0
1983-12-23,0.0,0.0,0.0,0.0,1.0,0.0
1983-12-30,0.0,0.0,0.0,0.0,1.0,0.0
1984-01-06,0.0,0.0,0.0,0.0,1.0,0.0
1984-01-13,0.0,0.0,0.0,0.0,1.0,0.0
1984-01-20,0.0,0.0,0.0,0.0,1.0,0.0
1984-01-27,0.0,0.0,0.0,0.0,1.0,0.0
1984-02-03,0.0,0.0,0.0,0.0,1.0,0.0
1984-02-10,0.0,0.0,0.0,0.0,1.0,0.0
1984-02-17,0.0,0.0,0.0,0.0,1.0,0.0
1984-02-24,0.0,0.0,0.0,0.0,1.0,0.0
1984-03-02,0.0,0.0,0.0,0.0,1.0,0.0
1984-03-09,0.0,0.0,0.0,0.0,1.0,0.0
1984-03-16,0.0,0.0,0.0,0.0,1.0,0.0
1984-03-23,0.0,0.0,0.0,0.0,1.0,0.0
1984-03-30,0.0,0.0,0.0,0.0,1.0,0.0
1984-04-06,0.0,0.0,0.0,0.0,1.0,0.0
1984-04-13,0.0,0.0,0.0,0.0,1.0,0.0
1984-04-20,0.0,0.0,0.0,0.0,1.0,0.0
1984-04-27,0.0,0.0,0.0,0.0,1.0,0.0
1984-05-04,0.0,0.0,0.0,0.0,1.0,0.0
1984-05-11,0.0,0.0,0.0,0.0,1.0,0.0
1984-05-18,0.0,0.0,0.0,0.0,1.0,0.0
1984-05-25,0.0,0.0,0.0,0.0,1.0,0.0
1984-06-01,0.0,0.0,0.0,0.0,1.0,0.0
1984-06-08,0.0,0.0,0.0,0.0,1.0,0.0
1984-06-15,0.0,0.0,0.0,0.0,1.0,0.0
1984-06-22,0.0,0.0,0.0,0.0,1.0,0.0
1984-06-29,0.0,0.0,0.0,0.0,1.0,0.0
1984-07-06,0.0,0.0,0.0,0.0,1.0,0.0
1984-07-13,0.0,0.0,0.0,0.0,1.0,0.0
1984-07-20,0.0,0.0,0.0,0.0,1.0,0.0
1984-07-27,0.0,0.0,0.0,0.0,1.0,0.0
1984-08-03,0.0,0.0,0.0,0.0,1.0,0.0
1984-08-10,0.0,0.0,0.0,0.0,1.0,0.0
1984-08-17,0.0,0.0,0.0,0.0,1.0,0.0
1984-08-24,0.0,0.0,0.0,0.0,1.0,0.0
1984-08-31,0.0,0.0,0.0,0.0,1.0,0.0
1984-09-07,0.0,0.0,0.0,0.0,1.0,0.0
1984-09-14,0.0,0.0,0.0,0.0,1.0,0.0
1984-09-21,0.0,0.0,0.0,0.0,1.0,0.0
1984-09-28,0.0,0.0,0.0,0.0,1.0,0.0
1984-10-05,0.0,0.0,0.0,0.0,1.0,0.0
1984-10-12,0.0,0.0,0.0,0.0,1.0,0.0
1984-10-19,0.0,0.0,0.0,0.0,1.0,0.0
1984-10-26,0.0,0.0,0.0,0.0,1.0,0.0
1984-11-02,0.0,0.0,0.0,0.0,1.0,0.0
1984-11-09,0.0,0.0,0.0,0.0,1.0,0.0
1984-11-16,0.0,0.0,0.0,0.0,1.0,0.0
1984-11-23,0.0,0.0,0.0,0.0,1.0,0.0
1984-11-30,0.0,0.0,0.0,0.0,1.0,0.0
1984-12-07,0.0,0.0,0.0,0.0,1.0,0.0
1984-12-14,0.0,0.0,0.0,0.0,1.0,0.0
1984-12-21,0.0,0.0,0.0,0.0,1.0,0.0
1984-12-28,0.0,0.0,0.0,0.0,1.0,0.0
1985-01-04,0.0,0.0,0.0,0.0,1.0,0.0
1985-01-11,0.0,0.0,0.0,0.0,1.0,0.0
1985-01-18,0.0,0.0,0.0,0.0,1.0,0.0
1985-01-25,0.0,0.0,0.0,0.0,1.0,0.0
1985-02-01,0.0,0.0,0.0,0.0,1.0,0.0
1985-02-08,0.0,0.0,0.0,0.0,1.0,0.0
1985-02-15,0.0,0.0,0.0,0.0,1.0,0.0
1985-02-22,0.0,0.0,0.0,0.0,1.0,0.0
1985-03-01,0.0,0.0,0.0,0.0,1.0,0.0
1985-03-08,0.0,0.0,0.0,0.0,1.0,0.0
1985-03-15,0.0,0.0,0.0,0.0,1.0,0.0
1985-03-22,0.0,0.0,0.0,0.0,1.0,0.0
1985-03-29,0.0,0.0,0.0,0.0,1.0,0.0
1985-04-05,0.0,0.0,0.0,0.0,1.0,0.0
1985-04-12,0.0,0.0,0.0,0.0,1.0,0.0
1985-04-19,0.0,0.0,0.0,0.0,1.0,0.0
1985-04-26,0.0,0.0,0.0,0.0,1.0,0.0
1985-05-03,0.0,0.0,0.0,0.0,1.0,0.0
1985-05-10,0.0,0.0,0.0,0.0,1.0,0.0
1985-05-17,0.0,0.0,0.0,0.0,1.0,0.0
1985-05-24,0.0,0.0,0.0,0.0,1.0,0.0
1985-05-31,0.0,0.0,0.0,0.0,1.0,0.0
1985-06-07,0.0,0.0,0.0,0.0,1.0,0.0
1985-06-14,0.0,0.0,0.0,0.0,1.0,0.0
1985-06-21,0.0,0.0,0.0,0.0,1.0,0.0
1985-06-28,0.0,0.0,0.0,0.0,1.0,0.0
1985-07-05,0.0,0.0,0.0,0.0,1.0,0.0
1985-07-12,0.0,0.0,0.0,0.0,1.0,0.0
1985-07-19,0.0,0.0,0.0,0.0,1.0,0.0
1985-07-26,0.0,0.0,0.0,0.0,1.0,0.0
1985-08-02,0.0,0.0,0.0,0.0,1.0,0.0
1985-08-09,0.0,0.0,0.0,0.0,1.0,0.0
1985-08-16,0.0,0.0,0.0,0.0,1.0,0.0
1985-08-23,0.0,0.0,0.0,0.0,1.0,0.0
1985-08-30,0.0,0.0,0.0,0.0,1.0,0.0
1985-09-06,0.0,0.0,0.0,0.0,1.0,0.0
1985-09-13,0.0,0.0,0.0,0.0,1.0,0.0
1985-09-20,0.0,0.0,0.0,0.0,1.0,0.0
1985-09-27,0.0,0.0,0.0,0.0,1.0,0.0
1985-10-04,0.0,0.0,0.0,0.0,1.0,0.0
1985-10-11,0.0,0.0,0.0,0.0,1.0,0.0
1985-10-18,0.0,0.0,0.0,0.0,1.0,0.0
1985-10-25,0.0,0.0,0.0,0.0,1.0,0.0
1985-11-01,0.0,0.0,0.0,0.0,1.0,0.0
1985-11-08,0.0,0.0,0.0,0.0,1.0,0.0
1985-11-15,0.0,0.0,0.0,0.0,1.0,0.0
1985-11-22,0.0,0.0,0.0,0.0,1.0,0.0
1985-11-29,0.0,0.0,0.0,0.0,1.0,0.0
1985-12-06,0.0,0.0,0.0,0.0,1.0,0.0
1985-12-13,0.0,0.0,0.0,0.0,1.0,0.0
1985-12-20,0.0,0.0,0.0,0.0,1.0,0.0
1985-12-27,0.0,0.0,0.0,0.0,1.0,0.0
1986-01-03,0.0,0.0,0.0,0.0,1.0,0.0
1986-01-10,0.0,0.0,0.0,0.0,1.0,0.0
1986-01-17,0.0,0.0,0.0,0.0,1.0,0.0
1986-01-24,0.0,0.0,0.0,0.0,1.0,0.0
1986-01-31,0.0,0.0,0.0,0.0,1.0,0.0
1986-02-07,0.0,0.0,0.0,0.0,1.0,0.0
1986-02-14,0.0,0.0,0.0,0.0,1.0,0.0
1986-02-21,0.0,0.0,0.0,0.0,1.0,0.0
1986-02-28,0.0,0.0,0.0,0.0,1.0,0.0
1986-03-07,0.0,0.0,0.0,0.0,1.0,0.0
1986-03-14,0.0,0.0,0.0,0.0,1.0,0.0
1986-03-21,0.0,0.0,0.0,0.0,1.0,0.0
1986-03-28,0.0,0.0,0.0,0.0,1.0,0.0
1986-04-04,0.0,0.0,0.0,0.0,1.0,0.0
1986-04-11,0.0,0.0,0.0,0.0,1.0,0.0
1986-04-18,0.0,0.0,0.0,0.0,1.0,0.0
1986-04-25,0.0,0.0,0.0,0.0,1.0,0.0
1986-05-02,0.0,0.0,0.0,0.0,1.0,0.0
1986-05-09,0.0,0.0,0.0,0.0,1.0,0.0
1986-05-16,0.0,0.0,0.0,0.0,1.0,0.0
1986-05-23,0.0,0.0,0.0,0.0,1.0,0.0
1986-05-30,0.0,0.0,0.0,0.0,1.0,0.0
1986-06-06,0.0,0.0,0.0,0.0,1.0,0.0
1986-06-13,0.0,0.0,0.0,0.0,1.0,0.0
1986-06-20,0.0,0.0,0.0,0.0,1.0,0.0
1986-06-27,0.0,0.0,0.0,0.0,1.0,0.0
1986-07-04,0.0,0.0,0.0,0.0,1.0,0.0
1986-07-11,0.0,0.0,0.0,0.0,1.0,0.0
1986-07-18,0.0,0.0,0.0,0.0,1.0,0.0
1986-07-25,0.0,0.0,0.0,0.0,1.0,0.0
1986-08-01,0.0,0.0,0.0,0.0,1.0,0.0
1986-08-08,0.0,0.0,0.0,0.0,1.0,0.0
1986-08-15,0.0,0.0,0.0,0.0,1.0,0.0
1986-08-22,0.0,0.0,0.0,0.0,1.0,0.0
1986-08-29,0.0,0.0,0.0,0.0,1.0,0.0
1986-09-05,0.0,0.0,0.0,0.0,1.0,0.0
1986-09-12,0.0,0.0,0.0,0.0,1.0,0.0
1986-09-19,0.0,0.0,0.0,0.0,1.0,0.0
1986-09-26,0.0,0.0,0.0,0.0,1.0,0.0
1986-10-03,0.0,0.0,0.0,0.0,1.0,0.0
1986-10-10,0.0,0.0,0.0,0.0,1.0,0.0
1986-10-17,0.0,0.0,0.0,0.0,1.0,0.0
1986-10-24,0.0,0.0,0.0,0.0,1.0,0.0
1986-10-31,0.0,0.0,0.0,0.0,1.0,0.0
1986-11-07,0.0,0.0,0.0,0.0,1.0,0.0
1986-11-14,0.0,0.0,0.0,0.0,1.0,0.0
1986-11-21,0.0,0.0,0.0,0.0,1.0,0.0
1986-11-28,0.0,0.0,0.0,0.0,1.0,0.0
1986-12-05,0.0,0.0,0.0,0.0,1.0,0.0
1986-12-12,0.0,0.0,0.0,0.0,1.0,0.0
1986-12-19,0.0,0.0,0.0,0.0,1.0,0.0
1986-12-26,0.0,0.0,0.0,0.0,1.0,0.0
1987-01-02,0.0,0.0,0.0,0.0,1.0,0.0
1987-01-09,0.0,0.0,0.0,0.0,1.0,0.0
1987-01-16,0.0,0.0,0.0,0.0,1.0,0.0
1987-01-23,0.0,0.0,0.0,0.0,1.0,0.0
1987-01-30,0.0,0.0,0.0,0.0,1.0,0.0
1987-02-06,0.0,0.0,0.0,0.0,1.0,0.0
1987-02-13,0.0,0.0,0.0,0.0,1.0,0.0
1987-02-20,0.0,0.0,0.0,0.0,1.0,0.0
1987-02-27,0.0,0.0,0.0,0.0,1.0,0.0
1987-03-06,0.0,0.0,0.0,0.0,1.0,0.0
1987-03-13,0.0,0.0,0.0,0.0,1.0,0.0
1987-03-20,0.0,0.0,0.0,0.0,1.0,0.0
1987-03-27,0.0,0.0,0.0,0.0,1.0,0.0
1987-04-03,0.0,0.0,0.0,0.0,1.0,0.0
1987-04-10,0.0,0.0,0.0,0.0,1.0,0.0
1987-04-17,0.0,0.0,0.0,0.0,1.0,0.0
1987-04-24,0.0,0.0,0.0,0.0,1.0,0.0
1987-05-01,0.0,0.0,0.0,0.0,1.0,0.0
1987-05-08,0.0,0.0,0.0,0.0,1.0,0.0
1987-05-15,0.0,0.0,0.0,0.0,1.0,0.0
1987-05-22,0.0,0.0,0.0,0.0,1.0,0.0
1987-05-29,0.0,0.0,0.0,0.0,1.0,0.0
1987-06-05,0.0,0.0,0.0,0.0,1.0,0.0
1987-06-12,0.0,0.0,0.0,0.0,1.0,0.0
1987-06-19,0.0,0.0,0.0,0.0,1.0,0.0
1987-06-26,0.0,0.0,0.0,0.0,1.0,0.0
1987-07-03,0.0,0.0,0.0,0.0,1.0,0.0
1987-07-10,0.0,0.0,0.0,0.0,1.0,0.0
1987-07-17,0.0,0.0,0.0,0.0,1.0,0.0
1987-07-24,0.0,0.0,0.0,0.0,1.0,0.0
1987-07-31,0.0,0.0,0.0,0.0,1.0,0.0
1987-08-07,0.0,0.0,0.0,0.0,1.0,0.0
1987-08-14,0.0,0.0,0.0,0.0,1.0,0.0
1987-08-21,0.0,0.0,0.0,0.0,1.0,0.0
1987-08-28,0.0,0.0,0.0,0.0,1.0,0.0
1987-09-04,0.0,0.0,0.0,0.0,1.0,0.0
1987-09-11,0.0,0.0,0.0,0.0,1.0,0.0
1987-09-18,0.0,0.0,0.0,0.0,1.0,0.0
1987-09-25,0.0,0.0,0.0,0.0,1.0,0.0
1987-10-02,0.0,0.0,0.0,0.0,1.0,0.0
1987-10-09,0.0,0.0,0.0,0.0,1.0,0.0
1987-10-16,0.0,0.0,0.0,0.0,1.0,0.0
1987-10-23,0.0,0.0,0.0,0.0,1.0,0.0
1987-10-30,0.0,0.0,0.0,0.0,1.0,0.0
1987-11-06,0.0,0.0,0.0,0.0,1.0,0.0
