cik10,company_name_as_filed,sector,current_tickers,first_recent_decision,last_recent_decision,recent_decision_rows,validated_price_rows,batch_price_attempted,companyfacts_cached,single_current_ticker,queue_status,priority
0000800457,DONEGAL GROUP INC,finance_insurance_real_estate,DGICA|DGICB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000801337,WEBSTER FINANCIAL CORP,finance_insurance_real_estate,,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000803164,CHOICEONE FINANCIAL SERVICES INC,finance_insurance_real_estate,COFS,2019-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,18,18,True,True,True,ready_validated_panel,4
0000803649,EQUITY COMMONWEALTH,finance_insurance_real_estate,,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000805676,PARK NATIONAL CORP /OH/,finance_insurance_real_estate,PRK,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000810958,CITIZENS & NORTHERN CORP,finance_insurance_real_estate,CZNC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,57,57,True,True,True,ready_validated_panel,4
0000811589,FIRST BANCORP /NC/,finance_insurance_real_estate,FBNC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000814585,MBIA INC,finance_insurance_real_estate,MBI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000820027,AMERIPRISE FINANCIAL INC,finance_insurance_real_estate,AMP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000825313,ALLIANCEBERNSTEIN HOLDING L.P.,finance_insurance_real_estate,AB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000826154,ORRSTOWN FINANCIAL SERVICES INC,finance_insurance_real_estate,ORRF,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000826675,DYNEX CAPITAL INC,finance_insurance_real_estate,DX|DX-PC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000827876,"CLEANSPARK, INC.",finance_insurance_real_estate,CLSK|CLSKW,2020-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,27,27,True,True,False,ready_validated_panel,4
0000828944,WSFS FINANCIAL CORP,finance_insurance_real_estate,WSFS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000831001,CITIGROUP INC,finance_insurance_real_estate,C|C-PN|C-PR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000835324,"STOCK YARDS BANCORP, INC.",finance_insurance_real_estate,SYBT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000842517,ISABELLA BANK CORP,finance_insurance_real_estate,ISBA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,43,43,True,True,True,ready_validated_panel,4
0000842717,"BLUE RIDGE BANKSHARES, INC.",finance_insurance_real_estate,BRBS,2022-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,18,18,True,True,True,ready_validated_panel,4
0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,finance_insurance_real_estate,AGM|AGM-A|AGM-PD|AGM-PE|AGM-PF|AGM-PG|AGM-PH|AGM-PI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000846617,"DIME COMMUNITY BANCSHARES, INC. /NY/",finance_insurance_real_estate,DCBG|DCOM|DCOM-P,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000850141,HORACE MANN EDUCATORS CORP /DE/,finance_insurance_real_estate,HMN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000854560,"GREAT SOUTHERN BANCORP, INC.",finance_insurance_real_estate,GSBC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000857855,UNITED COMMUNITY BANKS INC,finance_insurance_real_estate,UCB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000859070,FIRST COMMUNITY BANKSHARES INC /VA/,finance_insurance_real_estate,FCBC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000860413,FIRST INTERSTATE BANCSYSTEM INC,finance_insurance_real_estate,FIBK,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000860546,COPT DEFENSE PROPERTIES,finance_insurance_real_estate,CDP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000860748,KEMPER CORP,finance_insurance_real_estate,KMPB|KMPR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000861842,CATHAY GENERAL BANCORP,finance_insurance_real_estate,CATY,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000862831,FINANCIAL INSTITUTIONS INC,finance_insurance_real_estate,FIISO|FIISP|FISI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000868671,"GLACIER BANCORP, INC.",finance_insurance_real_estate,GBCI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000873860,ONITY GROUP INC.,finance_insurance_real_estate,ONIT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000874501,OCTAVE SPECIALTY GROUP INC,finance_insurance_real_estate,OSG,2014-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,50,50,True,True,True,ready_validated_panel,4
0000874766,"HARTFORD INSURANCE GROUP, INC.",finance_insurance_real_estate,HIG|HIG-PG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000874866,CORVEL CORP,finance_insurance_real_estate,CRVL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000875357,BOK FINANCIAL CORP,finance_insurance_real_estate,BOKF,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000876437,MGIC INVESTMENT CORP,finance_insurance_real_estate,MTG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000877860,NATIONAL HEALTH INVESTORS INC,finance_insurance_real_estate,NHI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000879101,KIMCO REALTY CORP,finance_insurance_real_estate,KIM|KIM-PL|KIM-PM|KIM-PN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000879635,MID PENN BANCORP INC,finance_insurance_real_estate,MPB,2018-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,34,34,True,True,True,ready_validated_panel,4
0000880631,"WISDOMTREE, INC.",finance_insurance_real_estate,WT,2013-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,54,54,True,True,True,ready_validated_panel,4
0000880641,EAGLE FINANCIAL SERVICES INC,finance_insurance_real_estate,EFSI,2018-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,18,18,True,True,True,ready_validated_panel,4
0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",finance_insurance_real_estate,VRTS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000883948,ATLANTIC UNION BANKSHARES CORP,finance_insurance_real_estate,AUB|AUB-PA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000885275,WILSON BANK HOLDING CO,finance_insurance_real_estate,WBHC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000885550,CREDIT ACCEPTANCE CORP,finance_insurance_real_estate,CACC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000886982,GOLDMAN SACHS GROUP INC,finance_insurance_real_estate,GS|GS-PA|GS-PC|GS-PD|GSCE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000887343,"COLUMBIA BANKING SYSTEM, INC.",finance_insurance_real_estate,COLB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000887905,LTC PROPERTIES INC,finance_insurance_real_estate,LTC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000888491,OMEGA HEALTHCARE INVESTORS INC,finance_insurance_real_estate,OHI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000889609,"CONSUMER PORTFOLIO SERVICES, INC.",finance_insurance_real_estate,CPSS,2014-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,49,49,True,True,True,ready_validated_panel,4
0000890926,RADIAN GROUP INC,finance_insurance_real_estate,RDN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",finance_insurance_real_estate,UVE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000893847,"HAWTHORN BANCSHARES, INC.",finance_insurance_real_estate,HWBK,2018-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,22,22,True,True,True,ready_validated_panel,4
0000894315,SITE CENTERS CORP.,finance_insurance_real_estate,SITC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000895417,EQUITY LIFESTYLE PROPERTIES INC,finance_insurance_real_estate,ELS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000895421,MORGAN STANLEY,finance_insurance_real_estate,MS|MS-PA|MS-PE|MS-PF|MS-PI|MS-PK|MS-PL|MS-PO|MS-PP|MS-PQ,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000896159,CHUBB LTD,finance_insurance_real_estate,CB,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000898174,REINSURANCE GROUP OF AMERICA INC,finance_insurance_real_estate,RGA|RZC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000899051,ALLSTATE CORP,finance_insurance_real_estate,ALL|ALL-PB|ALL-PH|ALL-PI|ALL-PJ,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000899629,ACADIA REALTY TRUST,finance_insurance_real_estate,AKR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000899689,VORNADO REALTY TRUST,finance_insurance_real_estate,VNO|VNO-PL|VNO-PM|VNO-PN|VNO-PO|VNORP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000899715,TANGER INC.,finance_insurance_real_estate,SKT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000903419,ALERUS FINANCIAL CORP,finance_insurance_real_estate,ALRS,2021-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,22,22,True,True,True,ready_validated_panel,4
0000906107,EQUITY RESIDENTIAL,finance_insurance_real_estate,VMRK,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000906345,CAMDEN PROPERTY TRUST,finance_insurance_real_estate,CPT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000906465,QCR HOLDINGS INC,finance_insurance_real_estate,QCRH,2015-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,46,46,True,True,True,ready_validated_panel,4
0000907254,"SAUL CENTERS, INC.",finance_insurance_real_estate,BFS|BFS-PD|BFS-PE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000907471,"PATHWARD FINANCIAL, INC.",finance_insurance_real_estate,CASH,2014-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,51,51,True,True,True,ready_validated_panel,4
0000910073,"FLAGSTAR BANK, NATIONAL ASSOCIATION",finance_insurance_real_estate,FLG|FLG-PA|FLG-PU,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000910108,LXP INDUSTRIAL TRUST,finance_insurance_real_estate,LXP|LXP-PC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000910606,REGENCY CENTERS CORP,finance_insurance_real_estate,REG|REGCO|REGCP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000910612,CBL & ASSOCIATES PROPERTIES INC,finance_insurance_real_estate,CBL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,54,54,True,True,True,ready_validated_panel,4
0000912242,MACERICH CO,finance_insurance_real_estate,MAC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000912593,SUN COMMUNITIES INC,finance_insurance_real_estate,SUI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000913144,RENAISSANCERE HOLDINGS LTD,finance_insurance_real_estate,RNR|RNR-PF|RNR-PG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000913341,C & F FINANCIAL CORP,finance_insurance_real_estate,CFFI,2013-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,54,54,True,True,True,ready_validated_panel,4
0000913760,STONEX GROUP INC.,finance_insurance_real_estate,SNEX,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000914208,INVESCO LTD.,finance_insurance_real_estate,IVZ,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000915912,AVALONBAY COMMUNITIES INC,finance_insurance_real_estate,,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000916907,"SOUTHERN MISSOURI BANCORP, INC.",finance_insurance_real_estate,SMBC,2014-10-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,48,48,True,True,True,ready_validated_panel,4
0000917251,AGREE REALTY CORP,finance_insurance_real_estate,ADC|ADC-PA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000920427,UNITY BANCORP INC /NJ/,finance_insurance_real_estate,UNTY,2018-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,29,29,True,True,True,ready_validated_panel,4
0000920522,"ESSEX PROPERTY TRUST, INC.",finance_insurance_real_estate,ESS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000921082,"HIGHWOODS PROPERTIES, INC.",finance_insurance_real_estate,HIW,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000921557,REPUBLIC BANCORP INC /KY/,finance_insurance_real_estate,RBCAA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000921638,SSR MINING INC.,finance_insurance_real_estate,SSRGF|SSRM,2022-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,18,18,True,True,False,ready_validated_panel,4
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,finance_insurance_real_estate,FR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000922621,ERIE INDEMNITY CO,finance_insurance_real_estate,ERIE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000922864,APARTMENT INVESTMENT & MANAGEMENT CO,finance_insurance_real_estate,AIV,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000924805,FREEDOM HOLDING CORP.,finance_insurance_real_estate,FRHC,2019-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,29,29,True,True,True,ready_validated_panel,4
0000927628,CAPITAL ONE FINANCIAL CORP,finance_insurance_real_estate,COF|COF-PI|COF-PJ|COF-PK|COF-PL|COF-PN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000930236,REDWOOD TRUST INC,finance_insurance_real_estate,RWT|RWT-PA|RWTN|RWTO|RWTP|RWTQ|RWTS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000934549,ACACIA RESEARCH CORP,finance_insurance_real_estate,ACTG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,46,46,True,True,True,ready_validated_panel,4
0000936528,WAFD INC,finance_insurance_real_estate,WAFD|WAFDP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0000944695,"HANOVER INSURANCE GROUP, INC.",finance_insurance_real_estate,THG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000944745,"CIVISTA BANCSHARES, INC.",finance_insurance_real_estate,CIVB,2016-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,42,42,True,True,True,ready_validated_panel,4
0000945394,SERVICE PROPERTIES TRUST,finance_insurance_real_estate,SVC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000946673,BANNER CORP,finance_insurance_real_estate,BANR,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0000947484,ARCH CAPITAL GROUP LTD.,finance_insurance_real_estate,ACGL|ACGLN|ACGLO,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001000209,MEDALLION FINANCIAL CORP,finance_insurance_real_estate,MBNKO|MFIN,2019-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,30,30,True,True,False,ready_validated_panel,4
0001004434,"AFFILIATED MANAGERS GROUP, INC.",finance_insurance_real_estate,AMG|MGR|MGRB|MGRD|MGRE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001004702,OCEANFIRST FINANCIAL CORP,finance_insurance_real_estate,OCFC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001005817,TOMPKINS FINANCIAL CORP,finance_insurance_real_estate,TMP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001013272,NORWOOD FINANCIAL CORP,finance_insurance_real_estate,NWFL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,51,51,True,True,True,ready_validated_panel,4
0001015328,WINTRUST FINANCIAL CORP,finance_insurance_real_estate,WTFC|WTFCN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001018979,AMERISAFE INC,finance_insurance_real_estate,AMSF,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001020569,IRON MOUNTAIN INC,finance_insurance_real_estate,IRM,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001025378,W. P. CAREY INC.,finance_insurance_real_estate,WPC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001025835,ENTERPRISE FINANCIAL SERVICES CORP,finance_insurance_real_estate,EFSC|EFSCP,2012-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,57,57,True,True,False,ready_validated_panel,4
0001025996,KILROY REALTY CORP,finance_insurance_real_estate,KRC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,finance_insurance_real_estate,FMCC|FMCCG|FMCCH|FMCCI|FMCCJ|FMCCK|FMCCL|FMCCM|FMCCN|FMCCO|FMCCP|FMCCS|FMCCT|FMCKI|FMCKJ|FMCKK|FMCKL|FMCKM|FMCKN|FMCKO|FMCKP|FREGP|FREJN|FREJO|FREJP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001029199,"EURONET WORLDWIDE, INC.",finance_insurance_real_estate,EEFT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001030469,OFG BANCORP,finance_insurance_real_estate,OFG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001031316,FRANKLIN STREET PROPERTIES CORP /MA/,finance_insurance_real_estate,FSP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001032033,SLM CORP,finance_insurance_real_estate,SLM|SLMBP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001034054,SBA COMMUNICATIONS CORP,finance_insurance_real_estate,SBAC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001035092,SHORE BANCSHARES INC,finance_insurance_real_estate,SHBI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,46,46,True,True,True,ready_validated_panel,4
0001035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",finance_insurance_real_estate,ARE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001037540,"BXP, INC.",finance_insurance_real_estate,BXP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001037976,JONES LANG LASALLE INC,finance_insurance_real_estate,JLL,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001038773,SMARTFINANCIAL INC.,finance_insurance_real_estate,SMBK,2018-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,33,33,True,True,True,ready_validated_panel,4
0001040829,"RYMAN HOSPITALITY PROPERTIES, INC.",finance_insurance_real_estate,RHP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001041514,LESAKA TECHNOLOGIES INC,finance_insurance_real_estate,LSAK,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001042046,AMERICAN FINANCIAL GROUP INC,finance_insurance_real_estate,AFG|AFGB|AFGC|AFGD|AFGE,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001042729,MERCANTILE BANK CORP,finance_insurance_real_estate,MBWM,2013-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,54,54,True,True,True,ready_validated_panel,4
0001042776,"PIEDMONT REALTY TRUST, INC.",finance_insurance_real_estate,PDM,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001043219,ANNALY CAPITAL MANAGEMENT INC,finance_insurance_real_estate,NLY|NLY-PF|NLY-PG|NLY-PI|NLY-PJ,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001045450,EPR PROPERTIES,finance_insurance_real_estate,EPR|EPR-PC|EPR-PE|EPR-PG,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001045609,"PROLOGIS, INC.",finance_insurance_real_estate,PLD|PLDGP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001046025,HERITAGE FINANCIAL CORP /WA/,finance_insurance_real_estate,HFWA,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001046050,TIMBERLAND BANCORP INC,finance_insurance_real_estate,TSBK,2017-01-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,25,25,True,True,True,ready_validated_panel,4
0001050441,EAGLE BANCORP INC,finance_insurance_real_estate,EGBN,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001050743,PEAPACK GLADSTONE FINANCIAL CORP,finance_insurance_real_estate,PGC,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001051470,CROWN CASTLE INC.,finance_insurance_real_estate,CCI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001052752,GETTY REALTY CORP /MD/,finance_insurance_real_estate,GTY,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001053507,AMERICAN TOWER CORP /MA/,finance_insurance_real_estate,AMT,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001055160,"MFA FINANCIAL, INC.",finance_insurance_real_estate,MFA|MFA-PB|MFA-PC|MFAN|MFAO,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,False,ready_validated_panel,4
0001056288,"FEDERATED HERMES, INC.",finance_insurance_real_estate,FHI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001056943,PEOPLES FINANCIAL SERVICES CORP.,finance_insurance_real_estate,PFIS,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,57,57,True,True,True,ready_validated_panel,4
0001057706,FIRST BANCORP /PR/,finance_insurance_real_estate,FBP,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,58,58,True,True,True,ready_validated_panel,4
0001059142,GREYSTONE HOUSING IMPACT INVESTORS LP,finance_insurance_real_estate,GHI,2012-04-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,46,46,True,True,True,ready_validated_panel,4
